Date,Close,High,Low,Open,Volume,"('Close', 'ADUR')","('High', 'ADUR')","('Low', 'ADUR')","('Open', 'ADUR')","('Volume', 'ADUR')"
2025-10-10,16.309999465942383,17.65999984741211,16.059999465942383,16.43000030517578,386200.0,,,,,
2025-10-13,16.889999389648438,17.079999923706055,16.049999237060547,16.350000381469727,182000.0,,,,,
2025-10-14,17.389999389648438,17.56999969482422,16.059999465942383,16.559999465942383,256200.0,,,,,
2025-10-15,16.6299991607666,17.459999084472656,16.290000915527344,17.3700008392334,222800.0,,,,,
2025-10-16,14.970000267028809,17.0,14.899999618530272,16.700000762939453,419500.0,,,,,
2025-10-17,14.630000114440918,15.130000114440918,13.880000114440918,14.640000343322754,274500.0,,,,,
2025-10-20,,,,,,15.119999885559082,15.388999938964844,14.800000190734863,15.0,158700.0
2025-10-21,,,,,,14.359999656677246,15.1899995803833,14.109999656677246,15.119999885559082,215900.0
2025-10-22,,,,,,13.680000305175781,14.300000190734863,12.890000343322754,14.130000114440918,374500.0
2025-10-23,,,,,,14.369999885559082,14.84000015258789,14.010000228881836,14.789999961853027,174500.0
2025-10-24,,,,,,14.710000038146973,15.279999732971191,14.279999732971191,14.699999809265137,197900.0
2025-10-27,,,,,,14.4399995803833,15.239999771118164,14.289999961853027,15.239999771118164,142600.0
2025-10-28,,,,,,14.579999923706055,15.300000190734863,14.399999618530273,14.880000114440918,196400.0
2025-10-29,,,,,,14.130000114440918,14.576000213623047,14.0,14.449999809265137,152200.0
2025-10-30,,,,,,14.680000305175781,15.260000228881836,13.904999732971191,14.199999809265137,208800.0
2025-10-31,,,,,,14.260000228881836,15.050000190734863,14.210000038146973,15.050000190734863,140700.0
2025-11-03,,,,,,13.90999984741211,14.6899995803833,13.779999732971191,14.449999809265137,140600.0
2025-11-04,,,,,,13.930000305175781,14.529999732971191,13.5600004196167,13.800000190734863,133800.0
2025-11-05,,,,,,13.220000267028809,13.829999923706055,13.128999710083008,13.75,147800.0
2025-11-06,,,,,,12.050000190734863,13.229999542236328,12.0,13.15999984741211,393100.0
2025-11-07,,,,,,12.3100004196167,12.470000267028809,10.930000305175781,11.5,360600.0
2025-11-10,,,,,,11.8149995803833,13.050000190734863,11.743000030517578,12.859999656677246,305300.0
2025-11-11,,,,,,11.680000305175781,12.0,11.109999656677246,11.899999618530273,192600.0
2025-11-12,,,,,,11.84000015258789,12.489999771118164,11.399999618530273,11.680000305175781,176300.0
2025-11-13,,,,,,11.039999961853027,11.989999771118164,10.970000267028809,11.75,162200.0
2025-11-14,,,,,,11.100000381469727,11.520999908447266,10.199999809265137,10.649999618530273,330700.0
2025-11-17,,,,,,10.454999923706055,11.350000381469727,10.420000076293945,10.949999809265137,147200.0
2025-11-18,,,,,,10.350000381469727,10.529999732971191,9.899999618530273,10.300000190734863,236800.0
2025-11-19,,,,,,9.890000343322754,10.49899959564209,9.59000015258789,10.170000076293945,318500.0
2025-11-20,,,,,,10.649999618530273,12.77400016784668,10.609999656677246,11.5,858900.0
2025-11-21,,,,,,10.899999618530273,11.246000289916992,10.199999809265137,11.0,362400.0
2025-11-24,,,,,,12.71500015258789,12.899999618530273,11.430000305175781,11.430000305175781,951200.0
2025-11-25,,,,,,12.380000114440918,12.949999809265137,11.600000381469727,12.699999809265137,547100.0
2025-11-26,,,,,,12.40999984741211,12.696000099182129,12.069999694824219,12.510000228881836,267100.0
2025-11-28,,,,,,13.260000228881836,13.449999809265137,12.75,12.850000381469727,196400.0
2025-12-01,,,,,,12.630000114440918,13.0649995803833,12.300000190734863,13.0,270300.0
2025-12-02,,,,,,11.789999961853027,12.729999542236328,11.579999923706055,12.420000076293945,309600.0
2025-12-03,,,,,,13.670000076293945,13.850000381469727,12.600000381469727,12.819999694824219,487200.0
2025-12-04,,,,,,13.920000076293945,14.170000076293945,13.399999618530273,13.729999542236328,375900.0
2025-12-05,,,,,,13.880000114440918,14.279999732971191,13.399999618530273,14.069999694824219,295300.0
2025-12-08,,,,,,13.130000114440918,14.100000381469727,12.609999656677246,13.84000015258789,241800.0
2025-12-09,,,,,,12.635000228881836,13.3100004196167,12.5,12.890000343322754,213700.0
2025-12-10,,,,,,12.289999961853027,12.5,11.949999809265137,12.5,218700.0
2025-12-11,,,,,,13.779999732971191,14.0,12.0600004196167,12.489999771118164,363700.0
2025-12-12,,,,,,12.770000457763672,14.039999961853027,12.600000381469727,14.039999961853027,291600.0
2025-12-15,,,,,,12.65999984741211,13.270000457763672,12.020000457763672,12.970000267028809,442600.0
2025-12-16,,,,,,12.819999694824219,13.430000305175781,12.505000114440918,12.779999732971191,574800.0
2025-12-17,,,,,,12.6899995803833,13.59000015258789,12.520000457763672,13.100000381469727,300400.0
2025-12-18,,,,,,12.170000076293945,13.25,12.170000076293945,12.84000015258789,375700.0
2025-12-19,,,,,,11.779999732971191,12.020000457763672,10.699999809265137,11.9399995803833,1861000.0
2025-12-22,,,,,,11.720000267028809,12.539999961853027,11.609999656677246,12.539999961853027,818300.0
2025-12-23,,,,,,11.630000114440918,11.947500228881836,11.420000076293945,11.600000381469727,102168.0
