Date,Close,High,Low,Open,Volume,"('Close', 'DDOG')","('High', 'DDOG')","('Low', 'DDOG')","('Open', 'DDOG')","('Volume', 'DDOG')"
2024-11-14,131.42999267578125,133.2790069580078,129.0500030517578,129.57000732421875,5315000.0,,,,,
2024-11-15,126.08999633789062,129.50999450683594,124.87999725341795,129.0500030517578,5777700.0,,,,,
2024-11-18,125.97000122070312,127.56999969482422,124.81900024414062,126.91500091552734,3075300.0,,,,,
2024-11-19,133.41000366210938,133.86000061035156,125.05500030517578,125.9000015258789,6252000.0,,,,,
2024-11-20,135.4499969482422,136.71099853515625,132.83999633789062,134.85000610351562,6353300.0,,,,,
2024-11-21,143.86000061035156,145.5500030517578,139.88999938964844,142.0,8671800.0,,,,,
2024-11-22,154.8300018310547,155.4199981689453,147.0,148.5,13878800.0,,,,,
2024-11-25,156.6300048828125,157.14999389648438,153.33999633789062,155.6999969482422,7686200.0,,,,,
2024-11-26,154.38999938964844,157.47999572753906,151.49000549316406,155.4600067138672,4365600.0,,,,,
2024-11-27,151.9600067138672,155.58999633789062,150.63999938964844,154.05999755859375,4084600.0,,,,,
2024-11-29,152.75,153.19000244140625,151.1199951171875,153.0,1892300.0,,,,,
2024-12-02,152.8800048828125,153.47999572753906,151.18499755859375,152.4499969482422,4307800.0,,,,,
2024-12-03,155.00999450683594,156.67999267578125,151.77000427246094,153.0,4220500.0,,,,,
2024-12-04,165.8800048828125,166.0800018310547,157.02999877929688,157.92999267578125,9874800.0,,,,,
2024-12-05,163.35000610351562,164.94000244140625,161.5800018310547,164.5800018310547,4512500.0,,,,,
2024-12-06,168.64999389648438,170.0800018310547,164.77000427246094,165.0,6048100.0,,,,,
2024-12-09,161.19000244140625,167.58999633789062,159.3800048828125,166.64999389648438,8317500.0,,,,,
2024-12-10,154.91000366210938,161.66000366210938,153.1199951171875,161.64999389648438,10653400.0,,,,,
2024-12-11,156.47999572753906,159.53500366210938,153.50999450683594,156.08999633789062,5974000.0,,,,,
2024-12-12,156.72999572753906,157.6199951171875,154.05999755859375,155.82000732421875,3447600.0,,,,,
2024-12-13,153.02999877929688,159.0,152.66000366210938,158.33799743652344,4409100.0,,,,,
2024-12-16,155.82000732421875,156.13999938964844,152.97000122070312,153.4600067138672,2825300.0,,,,,
2024-12-17,156.91000366210938,158.57000732421875,154.4199981689453,156.36000061035156,4323700.0,,,,,
2024-12-18,150.1999969482422,158.1999969482422,149.5,156.3800048828125,4322300.0,,,,,
2024-12-19,146.92999267578125,151.7100067138672,145.8699951171875,150.5,5831300.0,,,,,
2024-12-20,149.4600067138672,150.16000366210938,144.0,145.11000061035156,7590500.0,,,,,
2024-12-23,147.4600067138672,150.77999877929688,146.6199951171875,150.0,2907400.0,,,,,
2024-12-24,148.39999389648438,148.5050048828125,147.1199951171875,148.25,1038500.0,,,,,
2024-12-26,147.55999755859375,149.47000122070312,146.8730010986328,148.0,1231800.0,,,,,
2024-12-27,145.99000549316406,146.97999572753906,143.0399932861328,146.47999572753906,1943400.0,,,,,
2024-12-30,144.1699981689453,144.83999633789062,142.44000244140625,143.6999969482422,2062300.0,,,,,
2024-12-31,142.88999938964844,145.7100067138672,142.60499572753906,144.7100067138672,1858600.0,,,,,
2025-01-02,143.6300048828125,145.72000122070312,141.63999938964844,145.0,2361000.0,,,,,
2025-01-03,144.8300018310547,146.22999572753906,144.1300048828125,144.6300048828125,2198500.0,,,,,
2025-01-06,146.0399932861328,147.63999938964844,144.8300018310547,147.19000244140625,2667300.0,,,,,
2025-01-07,141.39999389648438,145.72000122070312,140.2899932861328,144.47999572753906,3988600.0,,,,,
2025-01-08,141.8800048828125,142.3300018310547,139.25999450683594,141.02999877929688,3334400.0,,,,,
2025-01-10,140.4199981689453,140.6999969482422,137.6199951171875,139.3699951171875,2646000.0,,,,,
2025-01-13,138.0,139.94000244140625,136.7100067138672,139.22000122070312,4413700.0,,,,,
2025-01-14,139.16000366210938,141.0500030517578,138.02000427246094,139.5,3414000.0,,,,,
2025-01-15,140.9499969482422,144.47999572753906,140.72999572753906,142.05999755859375,3441200.0,,,,,
2025-01-16,136.7899932861328,138.8000030517578,134.71499633789062,137.5050048828125,5913500.0,,,,,
2025-01-17,138.39999389648438,140.86000061035156,137.9199981689453,139.4199981689453,3468700.0,,,,,
2025-01-21,138.39999389648438,140.8000030517578,137.5399932861328,139.31500244140625,3347600.0,,,,,
2025-01-22,140.1199951171875,140.39999389648438,138.58999633789062,139.99000549316406,3870600.0,,,,,
2025-01-23,140.1999969482422,144.1649932861328,139.41000366210938,142.3000030517578,3806400.0,,,,,
2025-01-24,140.99000549316406,142.81500244140625,139.85000610351562,141.77999877929688,2884900.0,,,,,
2025-01-27,142.16000366210938,146.5800018310547,136.8699951171875,137.5,5517600.0,,,,,
2025-01-28,151.88999938964844,153.4199981689453,143.39999389648438,143.39999389648438,7940400.0,,,,,
2025-01-29,145.72000122070312,148.5970001220703,141.9600067138672,147.89500427246094,7978200.0,,,,,
2025-01-30,142.61000061035156,143.14999389648438,138.60000610351562,141.5,6026000.0,,,,,
2025-01-31,142.7100067138672,146.00999450683594,141.82000732421875,145.74000549316406,4949500.0,,,,,
2025-02-03,143.15499877929688,144.41000366210938,140.24000549316406,140.802001953125,5124800.0,,,,,
2025-02-04,145.8300018310547,146.47000122070312,142.86000061035156,143.0,3290100.0,,,,,
2025-02-05,144.85000610351562,144.9199981689453,140.3000030517578,144.5500030517578,4836900.0,,,,,
2025-02-06,144.85000610351562,146.0500030517578,143.5,146.0,3568600.0,,,,,
2025-02-07,142.64999389648438,145.77000427246094,141.85000610351562,145.00999450683594,4475100.0,,,,,
2025-02-10,147.10000610351562,147.82000732421875,143.64999389648438,144.42999267578125,4916200.0,,,,,
2025-02-11,145.4199981689453,148.47000122070312,145.0,146.3800048828125,3402200.0,,,,,
2025-02-12,148.08999633789062,149.00999450683594,144.1999969482422,146.2899932861328,6977300.0,,,,,
2025-02-13,135.88999938964844,136.7100067138672,130.8800048828125,136.5500030517578,20141600.0,,,,,
2025-02-14,131.00999450683594,135.80999755859375,129.69000244140625,133.61000061035156,8664000.0,,,,,
2025-02-18,130.6300048828125,130.86000061035156,127.2300033569336,128.30999755859375,8969800.0,,,,,
2025-02-19,128.85000610351562,130.89999389648438,128.14999389648438,130.52000427246094,4405300.0,,,,,
2025-02-20,126.23999786376952,128.85000610351562,124.33000183105467,127.93000030517578,6105800.0,,,,,
2025-02-21,119.63999938964844,126.63999938964844,119.58999633789062,126.18000030517578,6983800.0,,,,,
2025-02-24,117.51000213623048,119.8000030517578,114.62100219726562,119.63999938964844,7269900.0,,,,,
2025-02-25,114.9800033569336,117.29000091552734,113.45600128173828,116.52999877929688,7560900.0,,,,,
2025-02-26,113.37000274658205,117.62999725341795,112.8499984741211,115.83999633789062,6573400.0,,,,,
2025-02-27,113.52999877929688,118.0,113.30999755859376,116.78500366210938,5101800.0,,,,,
2025-02-28,116.5500030517578,116.63999938964844,111.68000030517578,112.62000274658205,5046300.0,,,,,
2025-03-03,113.16999816894533,117.30999755859376,112.58999633789062,116.97000122070312,4207800.0,,,,,
2025-03-04,115.45999908447266,116.58000183105467,110.3730010986328,111.7300033569336,5788100.0,,,,,
2025-03-05,115.08999633789062,115.5,112.83000183105467,115.48999786376952,3411100.0,,,,,
2025-03-06,111.45999908447266,115.2300033569336,110.91000366210938,111.0,5304800.0,,,,,
2025-03-07,109.62999725341795,113.45999908447266,106.66000366210938,110.87999725341795,6028400.0,,,,,
2025-03-10,101.6500015258789,107.58999633789062,100.8499984741211,107.37999725341795,9445400.0,,,,,
2025-03-11,101.95999908447266,103.53500366210938,101.01000213623048,101.52999877929688,7558000.0,,,,,
2025-03-12,102.02999877929688,104.70999908447266,101.0500030517578,104.41999816894533,6870300.0,,,,,
2025-03-13,98.68000030517578,102.13999938964844,98.3000030517578,100.70999908447266,5113300.0,,,,,
2025-03-14,101.8000030517578,101.9800033569336,98.80999755859376,99.58000183105467,4010700.0,,,,,
2025-03-17,103.97000122070312,105.11000061035156,101.45999908447266,101.58999633789062,4033800.0,,,,,
2025-03-18,102.93000030517578,103.4000015258789,100.70999908447266,103.23999786376952,2995200.0,,,,,
2025-03-19,104.43000030517578,104.9800033569336,102.27999877929688,103.11000061035156,3147800.0,,,,,
2025-03-20,103.16999816894533,105.0,103.08000183105467,103.9800033569336,4912400.0,,,,,
2025-03-21,105.02999877929688,105.55999755859376,100.62999725341795,101.25,4944700.0,,,,,
2025-03-24,110.16999816894533,110.79000091552734,106.91000366210938,107.1999969482422,4385100.0,,,,,
2025-03-25,110.58000183105467,112.3499984741211,110.02999877929688,110.25,3666300.0,,,,,
2025-03-26,107.97000122070312,110.62999725341795,107.0500030517578,110.4000015258789,2258700.0,,,,,
2025-03-27,104.8499984741211,107.5500030517578,104.73500061035156,107.5500030517578,2699200.0,,,,,
2025-03-28,101.0999984741211,103.84100341796876,100.1500015258789,103.58999633789062,3795300.0,,,,,
2025-03-31,99.20999908447266,99.6999969482422,96.62999725341795,99.26000213623048,4031400.0,,,,,
2025-04-01,101.05999755859376,101.43000030517578,98.51000213623048,100.19000244140624,4186400.0,,,,,
2025-04-02,101.70999908447266,102.83999633789062,98.0,98.1500015258789,3801900.0,,,,,
2025-04-03,94.47000122070312,97.9499969482422,93.1500015258789,96.44000244140624,5753300.0,,,,,
2025-04-04,87.93000030517578,92.17400360107422,86.56999969482422,90.91000366210938,7712200.0,,,,,
2025-04-07,88.19999694824219,91.79000091552734,81.62999725341797,83.27999877929688,9014300.0,,,,,
2025-04-08,87.0,92.5,85.73999786376953,91.0,7376700.0,,,,,
2025-04-09,97.44000244140624,98.69000244140624,86.14099884033203,87.0,7979500.0,,,,,
2025-04-10,93.18000030517578,95.4749984741211,91.3000030517578,95.0,6108600.0,,,,,
2025-04-11,92.0199966430664,94.1999969482422,90.6500015258789,94.0,5661800.0,,,,,
2025-04-14,91.87999725341795,95.87999725341795,90.5,94.0999984741211,6111100.0,,,,,
2025-04-15,92.5500030517578,93.43000030517578,91.4749984741211,91.73999786376952,3824400.0,,,,,
2025-04-16,91.87999725341795,93.50800323486328,90.76000213623048,91.26000213623048,3467800.0,,,,,
2025-04-17,91.18000030517578,92.0500030517578,90.05999755859375,91.51000213623048,3477900.0,,,,,
2025-04-21,88.91999816894531,90.62999725341795,87.69499969482422,90.18499755859376,4701400.0,,,,,
2025-04-22,91.41999816894533,92.11000061035156,89.73999786376953,90.5,4398000.0,,,,,
2025-04-23,94.58000183105467,97.26000213623048,93.91999816894533,95.23999786376952,5871000.0,,,,,
2025-04-24,99.5999984741211,99.7300033569336,94.9000015258789,94.9000015258789,4943000.0,,,,,
2025-04-25,101.5199966430664,101.66999816894533,99.11000061035156,99.11000061035156,3025500.0,,,,,
2025-04-28,101.73999786376952,102.04000091552734,100.3000030517578,101.4000015258789,2730600.0,,,,,
2025-04-29,102.30999755859376,102.86000061035156,101.0500030517578,101.94000244140624,2616300.0,,,,,
2025-04-30,102.16000366210938,102.29000091552734,99.2699966430664,100.06500244140624,3566700.0,,,,,
2025-05-01,106.31999969482422,106.8000030517578,103.5,106.66000366210938,7760600.0,,,,,
2025-05-02,105.0,108.12999725341795,104.8000030517578,107.12000274658205,5147500.0,,,,,
2025-05-05,105.6999969482422,106.83999633789062,104.0500030517578,104.5199966430664,7473500.0,,,,,
2025-05-06,106.05999755859376,108.4499969482422,101.05999755859376,104.66999816894533,13053000.0,,,,,
2025-05-07,106.0199966430664,108.0,104.27999877929688,105.70999908447266,5925100.0,,,,,
2025-05-08,109.22000122070312,110.18000030517578,106.37999725341795,107.375,5469600.0,,,,,
2025-05-09,107.87999725341795,110.4499969482422,106.84200286865234,110.12000274658205,3603900.0,,,,,
2025-05-12,113.41999816894533,113.5199966430664,111.02999877929688,112.12999725341795,4174700.0,,,,,
2025-05-13,117.30999755859376,118.08000183105467,113.3949966430664,113.48999786376952,6364400.0,,,,,
2025-05-14,119.08999633789062,119.36000061035156,117.08000183105467,118.04000091552734,6332100.0,,,,,
2025-05-15,117.13999938964844,118.5,115.94000244140624,117.80500030517578,4196800.0,,,,,
2025-05-16,117.66999816894533,118.51000213623048,116.5199966430664,117.91999816894533,3143200.0,,,,,
2025-05-19,116.45999908447266,116.9800033569336,114.7300033569336,115.29000091552734,4864800.0,,,,,
2025-05-20,116.29000091552734,116.33999633789062,114.66000366210938,115.37000274658205,2995300.0,,,,,
2025-05-21,113.69000244140624,116.08000183105467,113.5500030517578,114.93000030517578,3702000.0,,,,,
2025-05-22,115.66999816894533,117.12899780273438,114.0199966430664,114.1750030517578,3671500.0,,,,,
2025-05-23,114.45999908447266,115.58000183105467,113.3000030517578,113.61000061035156,2888800.0,,,,,
2025-05-27,117.5999984741211,118.04000091552734,115.21499633789062,116.43499755859376,3317800.0,,,,,
2025-05-28,116.3000030517578,118.71700286865234,116.05999755859376,117.61000061035156,2518600.0,,,,,
2025-05-29,117.0,118.23999786376952,115.62000274658205,116.63999938964844,3555700.0,,,,,
2025-05-30,117.87999725341795,118.1999969482422,115.18000030517578,116.30999755859376,7310500.0,,,,,
2025-06-02,117.73999786376952,118.3499984741211,114.73999786376952,117.43000030517578,4103500.0,,,,,
2025-06-03,118.66000366210938,119.08999633789062,116.12000274658205,117.37000274658205,3884800.0,,,,,
2025-06-04,119.6999969482422,121.38999938964844,118.98999786376952,119.2249984741211,6012200.0,,,,,
2025-06-05,121.75,123.7699966430664,120.58000183105467,121.19000244140624,5306200.0,,,,,
2025-06-06,122.16000366210938,123.1500015258789,121.54000091552734,122.63999938964844,4539400.0,,,,,
2025-06-09,121.16999816894533,122.88999938964844,118.7699966430664,122.38999938964844,4810700.0,,,,,
2025-06-10,119.91000366210938,123.77999877929688,119.5199966430664,122.43000030517578,5769400.0,,,,,
2025-06-11,118.62999725341795,120.58000183105467,118.13999938964844,119.98999786376952,3480800.0,,,,,
2025-06-12,122.68000030517578,123.69000244140624,120.0,120.11000061035156,4963500.0,,,,,
2025-06-13,120.4499969482422,123.16000366210938,119.80999755859376,120.54000091552734,4029400.0,,,,,
2025-06-16,121.93000030517578,122.3949966430664,120.86000061035156,120.86000061035156,3304900.0,,,,,
2025-06-17,124.83999633789062,125.31999969482422,119.55999755859376,120.97000122070312,5518400.0,,,,,
2025-06-18,130.0399932861328,130.49000549316406,124.87999725341795,125.0,7582400.0,,,,,
2025-06-20,127.5,131.76499938964844,127.0500030517578,131.05999755859375,5224300.0,,,,,
2025-06-23,129.52000427246094,129.92999267578125,125.5,127.12000274658205,4531500.0,,,,,
2025-06-24,130.8300018310547,131.625,129.89500427246094,131.16000366210938,2999900.0,,,,,
2025-06-25,130.24000549316406,132.69000244140625,129.8800048828125,131.16000366210938,3782800.0,,,,,
2025-06-26,131.1199951171875,132.50999450683594,128.99000549316406,131.35000610351562,3884800.0,,,,,
2025-06-27,132.0800018310547,133.22000122070312,130.7100067138672,131.74000549316406,4557100.0,,,,,
2025-06-30,134.3300018310547,135.41000366210938,132.9600067138672,133.3699951171875,3615000.0,,,,,
2025-07-01,132.3300018310547,135.5,130.27999877929688,133.66000366210938,4164000.0,,,,,
2025-07-02,135.00999450683594,135.38999938964844,131.0,131.5,4959200.0,,,,,
2025-07-03,155.14999389648438,156.52999877929688,146.91000366210938,147.4499969482422,29996700.0,,,,,
2025-07-07,152.41000366210938,157.375,151.64999389648438,155.0,16225100.0,,,,,
2025-07-08,145.94000244140625,147.85000610351562,142.74000549316406,146.05999755859375,86386000.0,,,,,
2025-07-09,142.75,146.07000732421875,141.92999267578125,145.39999389648438,9054600.0,,,,,
2025-07-10,137.49000549316406,143.0,136.80999755859375,142.8509979248047,9700400.0,,,,,
2025-07-11,137.3699951171875,139.6199951171875,137.10000610351562,137.49000549316406,6324200.0,,,,,
2025-07-14,138.8000030517578,141.0,135.83900451660156,136.00999450683594,6486600.0,,,,,
2025-07-15,140.55999755859375,141.94000244140625,139.0,139.08999633789062,4952200.0,,,,,
2025-07-16,139.36000061035156,140.24000549316406,137.86000061035156,139.5,4045200.0,,,,,
2025-07-17,143.14999389648438,144.32000732421875,139.81500244140625,139.85000610351562,5309800.0,,,,,
2025-07-18,145.02000427246094,145.6699981689453,142.6699981689453,143.2899932861328,3609900.0,,,,,
2025-07-21,145.27000427246094,146.1199951171875,143.63999938964844,145.4199981689453,3683700.0,,,,,
2025-07-22,144.88999938964844,145.89999389648438,142.77000427246094,144.74000549316406,3694000.0,,,,,
2025-07-23,144.0,145.22999572753906,141.75,145.17999267578125,3448500.0,,,,,
