Date,Close,High,Low,Open,Volume,"('Close', 'LIDR')","('High', 'LIDR')","('Low', 'LIDR')","('Open', 'LIDR')","('Volume', 'LIDR')"
2025-06-30,1.0299999713897705,1.2300000190734863,1.0,1.1100000143051147,19965200.0,,,,,
2025-07-01,0.977999985218048,1.0299999713897705,0.9200000166893004,0.9990000128746032,1702300.0,,,,,
2025-07-02,0.9610000252723694,0.9980000257492064,0.9200000166893004,0.9399999976158142,807600.0,,,,,
2025-07-03,1.059999942779541,1.0800000429153442,0.9610000252723694,0.9700000286102296,1437000.0,,,,,
2025-07-07,1.0099999904632568,1.0800000429153442,0.9900000095367432,1.0700000524520874,732600.0,,,,,
2025-07-08,1.159999966621399,1.1699999570846558,1.0099999904632568,1.0099999904632568,2057500.0,,,,,
2025-07-09,1.1799999475479126,1.2999999523162842,1.1100000143051147,1.2000000476837158,2793200.0,,,,,
2025-07-10,1.1399999856948853,1.2400000095367432,1.1200000047683716,1.2400000095367432,1215500.0,,,,,
2025-07-11,1.1299999952316284,1.1699999570846558,1.100000023841858,1.1100000143051147,1024300.0,,,,,
2025-07-14,1.0499999523162842,1.1699999570846558,1.0499999523162842,1.1299999952316284,1240600.0,,,,,
2025-07-15,0.9710000157356262,1.100000023841858,0.9679999947547911,1.059999942779541,1504900.0,,,,,
2025-07-16,1.059999942779541,1.065000057220459,0.9890000224113464,0.9890000224113464,705400.0,,,,,
2025-07-17,1.2200000286102295,1.2300000190734863,1.0199999809265137,1.0700000524520874,1868700.0,,,,,
2025-07-18,1.1299999952316284,1.190000057220459,1.1200000047683716,1.1799999475479126,1032200.0,,,,,
2025-07-21,1.1100000143051147,1.2000000476837158,1.100000023841858,1.125,1481600.0,,,,,
2025-07-22,1.090000033378601,1.100000023841858,1.0199999809265137,1.100000023841858,599900.0,,,,,
2025-07-23,1.1299999952316284,1.149999976158142,1.0609999895095823,1.0800000429153442,1000100.0,,,,,
2025-07-24,2.9200000762939453,4.800000190734863,2.6710000038146973,4.03000020980835,362801600.0,,,,,
2025-07-25,4.434999942779541,5.360000133514404,3.3299999237060547,3.4600000381469727,331585800.0,,,,,
2025-07-28,4.050000190734863,6.440000057220459,3.799999952316284,5.340000152587891,157165700.0,,,,,
2025-07-29,3.400000095367432,4.25,3.400000095367432,4.070000171661377,30076600.0,,,,,
2025-07-30,3.509999990463257,4.065000057220459,3.150000095367432,3.25,30620400.0,,,,,
2025-07-31,3.609999895095825,3.890000104904175,3.380000114440918,3.809999942779541,27390400.0,,,,,
2025-08-01,2.880000114440918,3.2690000534057617,2.789999961853028,3.180000066757202,12687900.0,,,,,
2025-08-04,2.509999990463257,2.970000028610229,2.400000095367432,2.930000066757202,9894500.0,,,,,
2025-08-05,2.6700000762939453,3.1600000858306885,2.619999885559082,2.8949999809265137,29926900.0,,,,,
2025-08-06,2.4200000762939453,2.6600000858306885,2.4100000858306885,2.640000104904175,4977300.0,,,,,
2025-08-07,2.8399999141693115,2.890000104904175,2.4110000133514404,2.444999933242798,7149800.0,,,,,
2025-08-08,2.799999952316284,3.1600000858306885,2.7300000190734863,2.809999942779541,8141600.0,,,,,
2025-08-11,2.809999942779541,3.009999990463257,2.5999999046325684,2.6700000762939453,5736000.0,,,,,
2025-08-12,3.180000066757202,3.220000028610229,2.759999990463257,2.7950000762939453,10083400.0,,,,,
2025-08-13,2.7300000190734863,3.140000104904175,2.720000028610229,3.0899999141693115,6208200.0,,,,,
2025-08-14,2.619999885559082,2.720000028610229,2.559999942779541,2.619999885559082,3913100.0,,,,,
2025-08-15,2.539999961853028,2.700000047683716,2.4800000190734863,2.569999933242798,3518800.0,,,,,
2025-08-18,2.5999999046325684,2.630000114440918,2.430000066757202,2.5299999713897705,11210800.0,,,,,
2025-08-19,2.490000009536743,2.990000009536743,2.484999895095825,2.990000009536743,16381200.0,,,,,
2025-08-20,2.6600000858306885,2.720000028610229,2.369999885559082,2.470000028610229,7319800.0,,,,,
2025-08-21,2.720000028610229,2.765000104904175,2.549999952316284,2.549999952316284,3231400.0,,,,,
2025-08-22,2.7300000190734863,2.805000066757202,2.5999999046325684,2.6700000762939453,4536400.0,,,,,
2025-08-25,3.2799999713897705,3.440000057220459,2.880000114440918,2.9100000858306885,17063900.0,,,,,
2025-08-26,3.289999961853028,3.490000009536743,3.0840001106262207,3.0899999141693115,6394600.0,,,,,
2025-08-27,3.0199999809265137,3.289999961853028,2.924999952316284,3.289999961853028,6120300.0,,,,,
2025-08-28,2.930000066757202,3.130000114440918,2.900000095367432,3.0299999713897705,2632900.0,,,,,
2025-08-29,2.819999933242798,2.9110000133514404,2.740000009536743,2.900000095367432,3212800.0,,,,,
2025-09-02,2.789999961853028,2.8499999046325684,2.650000095367432,2.7100000381469727,1746800.0,,,,,
2025-09-03,2.859999895095825,3.0299999713897705,2.799999952316284,2.880000114440918,3124600.0,,,,,
2025-09-04,2.799999952316284,2.845999956130981,2.7300000190734863,2.8299999237060547,1786200.0,,,,,
2025-09-05,2.809999942779541,2.869999885559082,2.6700000762939453,2.7699999809265137,2063000.0,,,,,
2025-09-08,2.880000114440918,3.220000028610229,2.869999885559082,2.890000104904175,8145200.0,,,,,
2025-09-09,2.890000104904175,3.0,2.819999933242798,2.9200000762939453,2687300.0,,,,,
2025-09-10,2.6600000858306885,2.7799999713897705,2.630000114440918,2.7699999809265137,4961600.0,,,,,
2025-09-11,2.650000095367432,2.700000047683716,2.559999942779541,2.6600000858306885,4157200.0,,,,,
2025-09-12,2.6700000762939453,2.75,2.5899999141693115,2.6600000858306885,2831900.0,,,,,
2025-09-15,2.700000047683716,2.740000009536743,2.630000114440918,2.700000047683716,2429600.0,,,,,
2025-09-16,2.5999999046325684,2.7300000190734863,2.539999961853028,2.690000057220459,3297600.0,,,,,
2025-09-17,2.569999933242798,2.690000057220459,2.539999961853028,2.569999933242798,2312100.0,,,,,
2025-09-18,2.7100000381469727,2.7300000190734863,2.5999999046325684,2.5999999046325684,2555300.0,,,,,
2025-09-19,2.6600000858306885,2.809999942779541,2.650000095367432,2.720000028610229,3176900.0,,,,,
2025-09-22,2.640000104904175,2.690000057220459,2.5799999237060547,2.640000104904175,2614200.0,,,,,
2025-09-23,2.5199999809265137,2.630000114440918,2.5,2.5999999046325684,3236300.0,,,,,
2025-09-24,2.4800000190734863,2.562999963760376,2.430000066757202,2.555000066757202,2504600.0,,,,,
2025-09-25,2.390000104904175,2.5299999713897705,2.309999942779541,2.4200000762939453,3906200.0,,,,,
2025-09-26,2.359999895095825,2.4200000762939453,2.289999961853028,2.400000095367432,1703300.0,,,,,
2025-09-29,2.3499999046325684,2.3949999809265137,2.309999942779541,2.369999885559082,1305900.0,,,,,
2025-09-30,2.490000009536743,2.5,2.299999952316284,2.319999933242798,2465600.0,,,,,
2025-10-01,2.319999933242798,2.450000047683716,2.299999952316284,2.450000047683716,2794400.0,,,,,
2025-10-02,2.4200000762939453,2.5199999809265137,2.309999942779541,2.3299999237060547,2771800.0,,,,,
2025-10-03,2.549999952316284,2.619999885559082,2.430000066757202,2.470000028610229,3115600.0,,,,,
2025-10-06,2.8399999141693115,2.8499999046325684,2.559999942779541,2.630000114440918,6304600.0,,,,,
2025-10-07,2.9200000762939453,3.2799999713897705,2.809999942779541,3.25,19987500.0,,,,,
2025-10-08,3.0799999237060547,3.220000028610229,2.914999961853028,2.9200000762939453,10378100.0,,,,,
2025-10-09,3.3299999237060547,3.3959999084472656,2.990000009536743,3.130000114440918,7987200.0,,,,,
2025-10-10,3.069999933242798,4.0,3.059999942779541,3.450000047683716,16412300.0,,,,,
2025-10-13,3.109999895095825,3.3480000495910645,3.049999952316284,3.2799999713897705,4413200.0,,,,,
2025-10-14,3.3499999046325684,3.549999952316284,2.930000066757202,3.0,7072100.0,,,,,
2025-10-15,3.150000095367432,3.619999885559082,3.075000047683716,3.505000114440918,6028500.0,,,,,
2025-10-16,2.890000104904175,3.4100000858306885,2.8399999141693115,3.25,6579000.0,,,,,
2025-10-17,2.8299999237060547,2.930000066757202,2.75,2.869999885559082,2421200.0,,,,,
2025-10-20,,,,,,2.809999942779541,3.0,2.759999990463257,2.8499999046325684,3083500.0
2025-10-21,,,,,,2.609999895095825,2.799999952316284,2.609999895095825,2.799999952316284,2260600.0
2025-10-22,,,,,,2.4600000381469727,2.5899999141693115,2.359999895095825,2.509999990463257,4083700.0
2025-10-23,,,,,,2.700000047683716,2.700000047683716,2.4749999046325684,2.509999990463257,2402600.0
2025-10-24,,,,,,2.7699999809265137,2.816999912261963,2.7049999237060547,2.75,1721500.0
2025-10-27,,,,,,2.740000009536743,2.8299999237060547,2.700000047683716,2.8299999237060547,1755700.0
2025-10-28,,,,,,2.6600000858306885,2.8299999237060547,2.609999895095825,2.684999942779541,2713900.0
2025-10-29,,,,,,2.619999885559082,2.7249999046325684,2.549999952316284,2.6500000953674316,2615100.0
2025-10-30,,,,,,2.569999933242798,2.619999885559082,2.509999990463257,2.559999942779541,1398000.0
2025-10-31,,,,,,2.6500000953674316,2.690000057220459,2.549999952316284,2.569999933242798,1455400.0
2025-11-03,,,,,,2.4000000953674316,2.683000087738037,2.375,2.6700000762939453,2485100.0
2025-11-04,,,,,,2.2300000190734863,2.369999885559082,2.200000047683716,2.359999895095825,2310100.0
2025-11-05,,,,,,2.2300000190734863,2.309999942779541,2.194999933242798,2.25,1779800.0
2025-11-06,,,,,,2.319999933242798,2.5199999809265137,2.299999952316284,2.4000000953674316,4564500.0
2025-11-07,,,,,,2.4000000953674316,2.4149999618530273,2.109999895095825,2.1700000762939453,2544600.0
2025-11-10,,,,,,2.4100000858306885,2.490000009536743,2.2799999713897705,2.4600000381469727,1334000.0
2025-11-11,,,,,,2.4700000286102295,2.4800000190734863,2.319999933242798,2.380000114440918,988200.0
2025-11-12,,,,,,2.4800000190734863,2.4800000190734863,2.359999895095825,2.440000057220459,958400.0
2025-11-13,,,,,,2.430000066757202,2.640000104904175,2.390000104904175,2.4700000286102295,2126400.0
2025-11-14,,,,,,2.3499999046325684,2.5299999713897705,2.25,2.299999952316284,1857800.0
2025-11-17,,,,,,2.430000066757202,2.505000114440918,2.2750000953674316,2.3299999237060547,2752200.0
2025-11-18,,,,,,2.490000009536743,2.549999952316284,2.3450000286102295,2.390000104904175,1899400.0
2025-11-19,,,,,,2.2699999809265137,2.490000009536743,2.240000009536743,2.4700000286102295,1842400.0
2025-11-20,,,,,,2.359999895095825,2.5399999618530273,2.321000099182129,2.3399999141693115,2903700.0
2025-11-21,,,,,,2.390000104904175,2.5,2.2799999713897705,2.359999895095825,3163000.0
2025-11-24,,,,,,2.440000057220459,2.4600000381469727,2.3499999046325684,2.390000104904175,1321700.0
2025-11-25,,,,,,2.4700000286102295,2.4700000286102295,2.3499999046325684,2.440000057220459,1431200.0
2025-11-26,,,,,,2.509999990463257,2.5999999046325684,2.440000057220459,2.440000057220459,943300.0
2025-11-28,,,,,,2.619999885559082,2.690000057220459,2.5220000743865967,2.5299999713897705,912000.0
2025-12-01,,,,,,2.440000057220459,2.565999984741211,2.430000066757202,2.5399999618530273,1218500.0
2025-12-02,,,,,,2.390000104904175,2.490000009536743,2.390000104904175,2.4800000190734863,1161400.0
2025-12-03,,,,,,2.619999885559082,2.630000114440918,2.390000104904175,2.4000000953674316,1112800.0
2025-12-04,,,,,,2.7200000286102295,2.7799999713897705,2.609999895095825,2.619999885559082,1397300.0
2025-12-05,,,,,,2.640000104904175,2.7899999618530273,2.630000114440918,2.740000009536743,1333400.0
2025-12-08,,,,,,2.619999885559082,2.700000047683716,2.569999933242798,2.680000066757202,571500.0
2025-12-09,,,,,,2.6700000762939453,2.7100000381469727,2.569999933242798,2.619999885559082,634700.0
2025-12-10,,,,,,2.619999885559082,2.7100000381469727,2.569999933242798,2.6700000762939453,1062500.0
2025-12-11,,,,,,2.4600000381469727,2.619999885559082,2.299999952316284,2.4700000286102295,2777800.0
2025-12-12,,,,,,2.359999895095825,2.5199999809265137,2.359999895095825,2.490000009536743,973200.0
2025-12-15,,,,,,2.2300000190734863,2.390000104904175,2.200000047683716,2.380000114440918,2085000.0
2025-12-16,,,,,,2.259999990463257,2.259999990463257,2.180000066757202,2.200000047683716,1618400.0
2025-12-17,,,,,,2.1700000762939453,2.299999952316284,2.130000114440918,2.2699999809265137,1935000.0
2025-12-18,,,,,,2.259999990463257,2.3350000381469727,2.1700000762939453,2.180000066757202,1912000.0
2025-12-19,,,,,,2.3399999141693115,2.3399999141693115,2.2249999046325684,2.25,3006200.0
2025-12-22,,,,,,2.369999885559082,2.4660000801086426,2.3499999046325684,2.3499999046325684,1011700.0
2025-12-23,,,,,,2.3550000190734863,2.369999885559082,2.299999952316284,2.3499999046325684,190851.0
