Date,Close,High,Low,Open,Volume,"('Close', 'ULCC')","('High', 'ULCC')","('Low', 'ULCC')","('Open', 'ULCC')","('Volume', 'ULCC')"
2024-12-02,6.130000114440918,6.139999866485596,5.75,5.78000020980835,2785000.0,,,,,
2024-12-03,5.800000190734863,6.159999847412109,5.71999979019165,6.159999847412109,2407200.0,,,,,
2024-12-04,6.010000228881836,6.235000133514404,5.849999904632568,5.849999904632568,1857700.0,,,,,
2024-12-05,5.929999828338623,6.269999980926514,5.889999866485596,6.25,2336700.0,,,,,
2024-12-06,5.809999942779541,6.190000057220459,5.78000020980835,6.070000171661377,2083700.0,,,,,
2024-12-09,5.920000076293945,6.025000095367432,5.710000038146973,5.889999866485596,2418000.0,,,,,
2024-12-10,6.010000228881836,6.074999809265137,5.840000152587891,5.849999904632568,1282600.0,,,,,
2024-12-11,6.889999866485596,7.039999961853027,6.175000190734863,6.199999809265137,5094700.0,,,,,
2024-12-12,6.480000019073486,7.070000171661377,6.46999979019165,6.889999866485596,3229800.0,,,,,
2024-12-13,6.309999942779541,6.605000019073486,6.289999961853027,6.510000228881836,5090300.0,,,,,
2024-12-16,6.440000057220459,6.519999980926514,6.159999847412109,6.309999942779541,2353400.0,,,,,
2024-12-17,6.489999771118164,6.599999904632568,6.289999961853027,6.389999866485596,2228700.0,,,,,
2024-12-18,6.090000152587891,6.664999961853027,5.980000019073486,6.559999942779541,2594600.0,,,,,
2024-12-19,6.429999828338623,6.46999979019165,6.179999828338623,6.199999809265137,2190500.0,,,,,
2024-12-20,6.75,6.849999904632568,6.301000118255615,6.329999923706055,3812100.0,,,,,
2024-12-23,7.119999885559082,7.130000114440918,6.639999866485596,6.659999847412109,2725500.0,,,,,
2024-12-24,7.139999866485596,7.170000076293945,6.985000133514404,7.130000114440918,1129600.0,,,,,
2024-12-26,7.289999961853027,7.340000152587891,7.041999816894531,7.050000190734863,1792300.0,,,,,
2024-12-27,7.170000076293945,7.329999923706055,7.0,7.21999979019165,2285700.0,,,,,
2024-12-30,7.099999904632568,7.175000190734863,6.861000061035156,6.960000038146973,1407200.0,,,,,
2024-12-31,7.110000133514404,7.164999961853027,7.000999927520752,7.150000095367432,1510600.0,,,,,
2025-01-02,7.230000019073486,7.284999847412109,6.8429999351501465,7.170000076293945,2789000.0,,,,,
2025-01-03,7.110000133514404,7.275000095367432,6.760000228881836,7.260000228881836,3194100.0,,,,,
2025-01-06,7.989999771118164,8.407999992370605,7.284999847412109,7.300000190734863,4865100.0,,,,,
2025-01-07,8.319999694824219,8.385000228881836,8.039999961853027,8.15999984741211,3173500.0,,,,,
2025-01-08,8.15999984741211,8.229999542236328,7.824999809265137,8.079999923706055,2640000.0,,,,,
2025-01-10,8.199999809265137,8.390000343322754,8.079999923706055,8.359999656677246,1811400.0,,,,,
2025-01-13,7.96999979019165,8.055000305175781,7.803999900817871,7.989999771118164,1500700.0,,,,,
2025-01-14,8.324999809265137,8.329999923706055,8.029999732971191,8.0600004196167,1769800.0,,,,,
2025-01-15,8.239999771118164,8.430000305175781,8.194999694824219,8.380000114440918,1924900.0,,,,,
2025-01-16,8.260000228881836,8.385000228881836,8.050000190734863,8.329999923706055,1546000.0,,,,,
2025-01-17,8.579999923706055,8.744000434875488,8.279999732971191,8.34000015258789,2844400.0,,,,,
2025-01-21,8.529999732971191,8.850000381469727,8.420000076293945,8.720000267028809,2904300.0,,,,,
2025-01-22,8.520000457763672,8.720000267028809,8.4399995803833,8.699999809265137,1918100.0,,,,,
2025-01-23,8.350000381469727,8.550000190734863,8.170000076293945,8.390000343322754,1363600.0,,,,,
2025-01-24,8.420000076293945,8.520000457763672,8.09000015258789,8.239999771118164,1400800.0,,,,,
2025-01-27,8.369999885559082,8.614999771118164,8.175000190734863,8.239999771118164,1733500.0,,,,,
2025-01-28,7.78000020980835,8.312999725341797,7.53000020980835,8.279999732971191,3085700.0,,,,,
2025-01-29,8.1899995803833,8.307000160217285,7.918000221252441,7.929999828338623,2525400.0,,,,,
2025-01-30,8.529999732971191,8.539999961853027,8.289999961853027,8.34000015258789,2421100.0,,,,,
2025-01-31,8.430000305175781,8.699999809265137,8.375,8.550000190734863,3264800.0,,,,,
2025-02-03,8.199999809265137,8.4399995803833,7.760000228881836,7.880000114440918,2473200.0,,,,,
2025-02-04,8.149999618530273,8.229999542236328,7.949999809265137,8.109999656677246,2992000.0,,,,,
2025-02-05,7.840000152587891,8.170000076293945,7.820000171661377,8.149999618530273,3311900.0,,,,,
2025-02-06,8.09000015258789,8.3100004196167,7.920000076293945,7.920000076293945,2440700.0,,,,,
2025-02-07,9.34000015258789,9.670000076293944,9.001999855041504,9.300000190734863,5873200.0,,,,,
2025-02-10,10.0600004196167,10.260000228881836,9.015000343322754,9.609999656677246,4622800.0,,,,,
2025-02-11,9.729999542236328,10.0600004196167,9.645000457763672,10.0600004196167,2295300.0,,,,,
2025-02-12,9.25,9.625,9.130000114440918,9.529999732971191,6822200.0,,,,,
2025-02-13,8.520000457763672,9.579999923706056,8.5,9.449999809265137,4325500.0,,,,,
2025-02-14,8.850000381469727,8.880000114440918,8.354999542236328,8.699999809265137,4001000.0,,,,,
2025-02-18,9.279999732971191,9.4350004196167,8.630000114440918,8.84000015258789,4062600.0,,,,,
2025-02-19,8.819999694824219,9.25,8.8100004196167,9.220000267028809,2067800.0,,,,,
2025-02-20,8.720000267028809,8.84000015258789,8.270000457763672,8.770000457763672,3206500.0,,,,,
2025-02-21,7.940000057220459,8.890000343322754,7.880000114440918,8.800000190734863,3873200.0,,,,,
2025-02-24,7.690000057220459,8.053000450134277,7.639999866485596,7.96999979019165,2648700.0,,,,,
2025-02-25,7.5,7.800000190734863,7.190000057220459,7.710000038146973,2594000.0,,,,,
2025-02-26,7.53000020980835,7.730000019073486,7.519999980926514,7.639999866485596,2665200.0,,,,,
2025-02-27,7.400000095367432,7.599999904632568,7.199999809265137,7.53000020980835,2978700.0,,,,,
2025-02-28,7.199999809265137,7.489999771118164,7.099999904632568,7.340000152587891,2899100.0,,,,,
2025-03-03,6.929999828338623,7.355000019073486,6.840000152587891,7.199999809265137,2683300.0,,,,,
2025-03-04,6.630000114440918,6.849999904632568,6.260000228881836,6.53000020980835,4933800.0,,,,,
2025-03-05,6.900000095367432,7.034999847412109,6.53000020980835,6.639999866485596,3856900.0,,,,,
2025-03-06,6.710000038146973,7.114999771118164,6.630000114440918,6.71999979019165,3058600.0,,,,,
2025-03-07,6.639999866485596,6.739999771118164,6.360000133514404,6.739999771118164,2207300.0,,,,,
2025-03-10,6.034999847412109,6.420000076293945,5.679999828338623,6.420000076293945,4151900.0,,,,,
2025-03-11,5.789999961853027,6.085000038146973,5.755000114440918,5.965000152587891,4592000.0,,,,,
2025-03-12,6.079999923706055,6.119999885559082,5.664999961853027,5.900000095367432,3665000.0,,,,,
2025-03-13,5.75,6.110000133514404,5.625,6.079999923706055,1939100.0,,,,,
2025-03-14,5.949999809265137,6.027999877929688,5.824999809265137,5.900000095367432,3109000.0,,,,,
2025-03-17,6.150000095367432,6.22599983215332,5.934999942779541,5.96999979019165,2274900.0,,,,,
2025-03-18,5.940000057220459,6.099999904632568,5.804999828338623,6.079999923706055,2255600.0,,,,,
2025-03-19,5.960000038146973,6.105000019073486,5.889999866485596,5.940000057220459,2100600.0,,,,,
2025-03-20,5.519999980926514,5.860000133514404,5.505000114440918,5.78000020980835,2561800.0,,,,,
2025-03-21,5.46999979019165,5.519999980926514,5.289999961853027,5.360000133514404,2701100.0,,,,,
2025-03-24,5.670000076293945,5.78000020980835,5.539999961853027,5.550000190734863,2502900.0,,,,,
2025-03-25,5.340000152587891,5.710000038146973,5.320000171661377,5.670000076293945,2448700.0,,,,,
2025-03-26,5.260000228881836,5.420000076293945,5.079999923706055,5.360000133514404,2396100.0,,,,,
2025-03-27,5.110000133514404,5.269999980926514,5.070000171661377,5.269999980926514,2395000.0,,,,,
2025-03-28,4.800000190734863,5.130000114440918,4.75,5.050000190734863,5667900.0,,,,,
2025-03-31,4.340000152587891,4.73199987411499,4.054999828338623,4.659999847412109,7248200.0,,,,,
2025-04-01,4.320000171661377,4.40500020980835,4.25,4.260000228881836,3598600.0,,,,,
2025-04-02,4.320000171661377,4.40500020980835,4.210000038146973,4.21999979019165,3737200.0,,,,,
2025-04-03,3.799999952316284,4.199999809265137,3.700000047683716,4.199999809265137,5593300.0,,,,,
2025-04-04,3.4549999237060547,3.690000057220459,3.0999999046325684,3.609999895095825,6863100.0,,,,,
2025-04-07,3.5799999237060547,3.744999885559082,3.119999885559082,3.200000047683716,6100200.0,,,,,
2025-04-08,3.299999952316284,3.799999952316284,3.234999895095825,3.759999990463257,6381700.0,,,,,
2025-04-09,4.079999923706055,4.264999866485596,3.259999990463257,3.259999990463257,6973600.0,,,,,
2025-04-10,3.569999933242798,3.944000005722046,3.5199999809265137,3.869999885559082,4354400.0,,,,,
2025-04-11,3.369999885559082,3.559999942779541,3.0299999713897705,3.559999942779541,10111000.0,,,,,
2025-04-14,3.1600000858306885,3.5,3.130000114440918,3.4200000762939453,5850900.0,,,,,
2025-04-15,3.180000066757202,3.3559999465942383,3.119999885559082,3.119999885559082,4711200.0,,,,,
2025-04-16,3.0899999141693115,3.2100000381469727,3.039999961853028,3.150000095367432,4124300.0,,,,,
2025-04-17,3.1700000762939453,3.2049999237060547,3.0350000858306885,3.0799999237060547,3319300.0,,,,,
2025-04-21,3.059999942779541,3.135999917984009,3.009999990463257,3.119999885559082,4044400.0,,,,,
2025-04-22,3.1700000762939453,3.200000047683716,3.069999933242798,3.069999933242798,3300800.0,,,,,
2025-04-23,3.2100000381469727,3.650000095367432,3.200000047683716,3.400000095367432,5327800.0,,,,,
2025-04-24,3.2300000190734863,3.25,3.0899999141693115,3.1600000858306885,3685200.0,,,,,
2025-04-25,3.2300000190734863,3.255000114440918,3.125,3.190000057220459,4062300.0,,,,,
2025-04-28,3.190000057220459,3.375999927520752,3.140000104904175,3.2300000190734863,4777900.0,,,,,
2025-04-29,3.130000114440918,3.25,3.059999942779541,3.150000095367432,4596500.0,,,,,
2025-04-30,2.9800000190734863,3.0999999046325684,2.8910000324249268,3.049999952316284,5043600.0,,,,,
2025-05-01,3.109999895095825,3.200000047683716,2.9749999046325684,2.990000009536743,5374600.0,,,,,
2025-05-02,3.359999895095825,3.369999885559082,2.970000028610229,3.109999895095825,6902300.0,,,,,
2025-05-05,3.515000104904175,3.680000066757202,3.25,3.299999952316284,5010500.0,,,,,
2025-05-06,3.430000066757202,3.494999885559082,3.359999895095825,3.380000114440918,2893900.0,,,,,
2025-05-07,3.490000009536743,3.569999933242798,3.390000104904175,3.450000047683716,2938100.0,,,,,
2025-05-08,3.7300000190734863,3.878999948501587,3.490000009536743,3.539999961853028,4722500.0,,,,,
2025-05-09,3.880000114440918,3.9149999618530273,3.650000095367432,3.7200000286102295,5392600.0,,,,,
2025-05-12,4.159999847412109,4.5,4.110000133514404,4.25,4479000.0,,,,,
2025-05-13,4.389999866485596,4.46999979019165,4.179999828338623,4.179999828338623,4286300.0,,,,,
2025-05-14,4.230000019073486,4.449999809265137,4.199999809265137,4.360000133514404,3334400.0,,,,,
2025-05-15,4.090000152587891,4.203999996185303,3.934999942779541,4.150000095367432,3258900.0,,,,,
2025-05-16,4.170000076293945,4.21999979019165,4.050000190734863,4.110000133514404,2553900.0,,,,,
2025-05-19,4.010000228881836,4.139999866485596,3.950000047683716,4.019999980926514,2426600.0,,,,,
2025-05-20,4.03000020980835,4.199999809265137,3.8980000019073486,4.0,4122500.0,,,,,
2025-05-21,3.7300000190734863,4.079999923706055,3.7100000381469727,3.990000009536743,3327000.0,,,,,
2025-05-22,3.75,3.829999923706055,3.670000076293945,3.690000057220459,2912400.0,,,,,
2025-05-23,3.670000076293945,3.714999914169312,3.5999999046325684,3.5999999046325684,1869700.0,,,,,
2025-05-27,4.159999847412109,4.179999828338623,3.7899999618530273,3.819999933242798,5946000.0,,,,,
2025-05-28,4.130000114440918,4.159999847412109,4.034999847412109,4.159999847412109,2523300.0,,,,,
2025-05-29,4.090000152587891,4.375,4.050000190734863,4.239999771118164,2983900.0,,,,,
2025-05-30,4.019999980926514,4.150000095367432,4.005000114440918,4.050000190734863,2748300.0,,,,,
2025-06-02,4.010000228881836,4.039999961853027,3.839999914169312,4.039999961853027,3155600.0,,,,,
2025-06-03,4.039999961853027,4.090000152587891,3.9149999618530273,4.010000228881836,2336800.0,,,,,
2025-06-04,3.9600000381469727,4.099999904632568,3.950000047683716,4.070000171661377,1490700.0,,,,,
2025-06-05,3.809999942779541,3.9800000190734863,3.7799999713897705,3.930000066757202,3056600.0,,,,,
2025-06-06,4.010000228881836,4.03000020980835,3.849999904632568,3.900000095367432,2363600.0,,,,,
2025-06-09,3.990000009536743,4.204999923706055,3.990000009536743,4.099999904632568,1984500.0,,,,,
2025-06-10,4.03000020980835,4.09499979019165,3.910000085830689,4.019999980926514,2550100.0,,,,,
2025-06-11,3.880000114440918,4.110000133514404,3.839999914169312,4.099999904632568,3550900.0,,,,,
2025-06-12,3.75,3.865000009536743,3.724999904632568,3.799999952316284,3145200.0,,,,,
2025-06-13,3.430000066757202,3.609999895095825,3.3299999237060547,3.559999942779541,10582600.0,,,,,
2025-06-16,3.5899999141693115,3.704999923706055,3.430000066757202,3.5199999809265137,4405700.0,,,,,
2025-06-17,3.414999961853028,3.5850000381469727,3.390000104904175,3.5,3731000.0,,,,,
2025-06-18,3.369999885559082,3.549999952316284,3.359999895095825,3.4200000762939453,3810000.0,,,,,
2025-06-20,3.380000114440918,3.4600000381469727,3.3550000190734863,3.4200000762939453,3708500.0,,,,,
2025-06-23,3.505000114440918,3.539999961853028,3.240000009536743,3.3399999141693115,5613400.0,,,,,
2025-06-24,3.7699999809265137,3.7899999618530273,3.572999954223633,3.5899999141693115,5080500.0,,,,,
2025-06-25,3.619999885559082,3.815000057220459,3.569999933242798,3.799999952316284,3546100.0,,,,,
2025-06-26,3.609999895095825,3.7060000896453857,3.569999933242798,3.619999885559082,2015200.0,,,,,
2025-06-27,3.609999895095825,3.7300000190734863,3.5799999237060547,3.630000114440918,9186500.0,,,,,
2025-06-30,3.630000114440918,3.660000085830689,3.5999999046325684,3.630000114440918,2174100.0,,,,,
2025-07-01,3.910000085830689,4.03000020980835,3.569999933242798,3.5999999046325684,4982500.0,,,,,
2025-07-02,4.010000228881836,4.119999885559082,3.839999914169312,3.910000085830689,3466700.0,,,,,
2025-07-03,4.150000095367432,4.230000019073486,3.990000009536743,4.059999942779541,2434700.0,,,,,
2025-07-07,3.9600000381469727,4.170000076293945,3.930000066757202,4.010000228881836,3655700.0,,,,,
2025-07-08,3.9800000190734863,4.144999980926514,3.9700000286102295,3.990000009536743,2515200.0,,,,,
2025-07-09,4.010000228881836,4.130000114440918,3.954999923706055,4.059999942779541,2192300.0,,,,,
2025-07-10,4.360000133514404,4.53000020980835,4.059999942779541,4.230000019073486,5676400.0,,,,,
2025-07-11,4.159999847412109,4.315000057220459,4.144999980926514,4.28000020980835,2279000.0,,,,,
2025-07-14,4.150000095367432,4.204999923706055,4.026000022888184,4.119999885559082,2362700.0,,,,,
