Date,Close,High,Low,Open,Volume,"('Close', 'BHAT')","('High', 'BHAT')","('Low', 'BHAT')","('Open', 'BHAT')","('Volume', 'BHAT')"
2025-08-29,1.690000057220459,1.815000057220459,1.649999976158142,1.7999999523162842,217000.0,,,,,
2025-09-02,1.6399999856948853,1.75,1.600000023841858,1.7400000095367432,128500.0,,,,,
2025-09-03,1.7100000381469729,1.919999957084656,1.6200000047683716,1.7799999713897705,613000.0,,,,,
2025-09-04,1.6649999618530271,1.7000000476837158,1.6200000047683716,1.7000000476837158,108600.0,,,,,
2025-09-05,1.7350000143051147,1.8049999475479128,1.6050000190734863,1.6200000047683716,402300.0,,,,,
2025-09-08,1.75,1.7999999523162842,1.7000000476837158,1.7200000286102295,124700.0,,,,,
2025-09-09,1.725000023841858,1.7549999952316284,1.5809999704360962,1.75,383500.0,,,,,
2025-09-10,1.7000000476837158,1.7400000095367432,1.649999976158142,1.7000000476837158,79000.0,,,,,
2025-09-11,1.6399999856948853,1.7300000190734863,1.6200000047683716,1.6699999570846558,157000.0,,,,,
2025-09-12,1.7699999809265137,2.0199999809265137,1.6299999952316284,2.0,17471300.0,,,,,
2025-09-15,1.75,1.7999999523162842,1.649999976158142,1.6699999570846558,762100.0,,,,,
2025-09-16,1.7699999809265137,1.830000042915344,1.7000000476837158,1.75,301700.0,,,,,
2025-09-17,1.659999966621399,1.7910000085830688,1.649999976158142,1.7400000095367432,311500.0,,,,,
2025-09-18,1.6799999475479126,1.7100000381469729,1.649999976158142,1.6799999475479126,162900.0,,,,,
2025-09-19,1.6699999570846558,1.690000057220459,1.6399999856948853,1.6399999856948853,126700.0,,,,,
2025-09-22,1.75,1.7799999713897705,1.659999966621399,1.659999966621399,273600.0,,,,,
2025-09-23,1.8899999856948853,2.009999990463257,1.7300000190734863,1.75,698500.0,,,,,
2025-09-24,1.919999957084656,1.9700000286102293,1.8899999856948853,1.940000057220459,463300.0,,,,,
2025-09-25,1.899999976158142,2.140000104904175,1.8899999856948853,1.950000047683716,726000.0,,,,,
2025-09-26,1.940000057220459,2.049999952316284,1.850000023841858,1.919999957084656,720000.0,,,,,
2025-09-29,1.809999942779541,1.9900000095367432,1.7100000381469729,1.8799999952316284,537800.0,,,,,
2025-09-30,1.919999957084656,2.049999952316284,1.850000023841858,1.8600000143051147,519800.0,,,,,
2025-10-01,1.8899999856948853,1.9600000381469729,1.840000033378601,1.919999957084656,341100.0,,,,,
2025-10-02,1.830000042915344,1.9299999475479128,1.7799999713897705,1.909999966621399,246700.0,,,,,
2025-10-03,1.8600000143051147,1.909999966621399,1.7999999523162842,1.7999999523162842,195400.0,,,,,
2025-10-06,1.870000004768372,1.8799999952316284,1.7200000286102295,1.870000004768372,299000.0,,,,,
2025-10-07,1.7999999523162842,1.9299999475479128,1.7200000286102295,1.8799999952316284,408400.0,,,,,
2025-10-08,1.7799999713897705,1.825999975204468,1.75,1.809999942779541,108900.0,,,,,
2025-10-09,1.7799999713897705,1.850000023841858,1.75,1.8200000524520876,185500.0,,,,,
2025-10-10,1.659999966621399,1.7899999618530271,1.649999976158142,1.7899999618530271,189700.0,,,,,
2025-10-13,1.7100000381469729,1.75,1.659999966621399,1.75,117300.0,,,,,
2025-10-14,1.7200000286102295,1.7400000095367432,1.659999966621399,1.659999966621399,55000.0,,,,,
2025-10-15,1.6799999475479126,1.7400000095367432,1.6699999570846558,1.7300000190734863,42800.0,,,,,
2025-10-16,1.649999976158142,1.7200000286102295,1.649999976158142,1.7100000381469729,64200.0,,,,,
2025-10-17,1.6299999952316284,1.6799999475479126,1.600000023841858,1.6699999570846558,106000.0,,,,,
2025-10-20,,,,,,1.649999976158142,1.6649999618530273,1.6200000047683716,1.6200000047683716,35800.0
2025-10-21,,,,,,1.6399999856948853,1.649999976158142,1.6200000047683716,1.6200000047683716,37200.0
2025-10-22,,,,,,1.6100000143051147,1.649999976158142,1.559999942779541,1.6399999856948853,93300.0
2025-10-23,,,,,,1.6100000143051147,1.6449999809265137,1.5700000524520874,1.5700000524520874,65700.0
2025-10-24,,,,,,1.600000023841858,1.649999976158142,1.559999942779541,1.600000023841858,139000.0
2025-10-27,,,,,,1.600000023841858,1.6299999952316284,1.559999942779541,1.6100000143051147,70600.0
2025-10-28,,,,,,1.5099999904632568,1.600000023841858,1.340000033378601,1.5700000524520874,145700.0
2025-10-29,,,,,,1.5499999523162842,1.5700000524520874,1.4700000286102295,1.5700000524520874,76900.0
2025-10-30,,,,,,1.5499999523162842,1.559999942779541,1.5099999904632568,1.5499999523162842,55800.0
2025-10-31,,,,,,1.5499999523162842,1.600000023841858,1.5299999713897705,1.5499999523162842,41800.0
2025-11-03,,,,,,1.5299999713897705,1.565000057220459,1.5,1.5529999732971191,35600.0
2025-11-04,,,,,,1.4299999475479126,1.5299999713897705,1.409999966621399,1.5199999809265137,45800.0
2025-11-05,,,,,,1.5199999809265137,1.5199999809265137,1.4800000190734863,1.4800000190734863,44200.0
2025-11-06,,,,,,1.590000033378601,1.590000033378601,1.5,1.5,45700.0
2025-11-07,,,,,,1.5299999713897705,1.590000033378601,1.5199999809265137,1.5299999713897705,30400.0
2025-11-10,,,,,,1.5499999523162842,1.5499999523162842,1.5299999713897705,1.5499999523162842,21600.0
2025-11-11,,,,,,1.5099999904632568,1.5499999523162842,1.4600000381469727,1.5499999523162842,43400.0
2025-11-12,,,,,,1.4800000190734863,1.5360000133514404,1.4600000381469727,1.5099999904632568,20700.0
2025-11-13,,,,,,1.4500000476837158,1.5199999809265137,1.3899999856948853,1.4700000286102295,37200.0
2025-11-14,,,,,,1.3600000143051147,1.399999976158142,1.2999999523162842,1.399999976158142,57500.0
2025-11-17,,,,,,1.2899999618530273,1.3799999952316284,1.25,1.3799999952316284,67700.0
2025-11-18,,,,,,1.2799999713897705,1.309999942779541,1.2699999809265137,1.309999942779541,47900.0
2025-11-19,,,,,,1.2699999809265137,1.309999942779541,1.2400000095367432,1.2999999523162842,32300.0
2025-11-20,,,,,,1.190000057220459,1.2799999713897705,1.1799999475479126,1.25,74200.0
2025-11-21,,,,,,1.149999976158142,1.1699999570846558,1.0700000524520874,1.1699999570846558,59400.0
2025-11-24,,,,,,1.25,1.2799999713897705,1.159999966621399,1.2599999904632568,44600.0
2025-11-25,,,,,,1.340000033378601,1.340000033378601,1.25,1.340000033378601,41500.0
2025-11-26,,,,,,1.350000023841858,1.3700000047683716,1.3300000429153442,1.3639999628067017,35500.0
2025-11-28,,,,,,1.350000023841858,1.3600000143051147,1.2999999523162842,1.3200000524520874,22400.0
2025-12-01,,,,,,1.2999999523162842,1.350000023841858,1.2599999904632568,1.3200000524520874,14800.0
2025-12-02,,,,,,1.2400000095367432,1.3300000429153442,1.2200000286102295,1.3300000429153442,21600.0
2025-12-03,,,,,,1.2999999523162842,1.3049999475479126,1.2100000381469727,1.2799999713897705,24100.0
2025-12-04,,,,,,1.2699999809265137,1.2999999523162842,1.149999976158142,1.2999999523162842,17800.0
2025-12-05,,,,,,1.2799999713897705,1.2899999618530273,1.25,1.2899999618530273,21700.0
2025-12-08,,,,,,1.2899999618530273,1.2999999523162842,1.25,1.2549999952316284,24800.0
2025-12-09,,,,,,1.2699999809265137,1.2999999523162842,1.2400000095367432,1.25,41100.0
2025-12-10,,,,,,1.3799999952316284,1.3799999952316284,1.2699999809265137,1.2799999713897705,109300.0
2025-12-11,,,,,,1.399999976158142,1.4500000476837158,1.3200000524520874,1.3200000524520874,96700.0
2025-12-12,,,,,,1.3899999856948853,1.440000057220459,1.190000057220459,1.4199999570846558,60900.0
2025-12-15,,,,,,1.4199999570846558,1.600000023841858,1.3600000143051147,1.3600000143051147,554100.0
2025-12-16,,,,,,1.409999966621399,1.4700000286102295,1.3799999952316284,1.4500000476837158,112900.0
2025-12-17,,,,,,1.3799999952316284,1.4299999475479126,1.3200000524520874,1.4199999570846558,57000.0
2025-12-18,,,,,,1.3600000143051147,1.3799999952316284,1.309999942779541,1.3799999952316284,43400.0
2025-12-19,,,,,,1.2899999618530273,1.3799999952316284,1.274999976158142,1.3600000143051147,48500.0
2025-12-22,,,,,,1.309999942779541,1.3650000095367432,1.2519999742507935,1.2699999809265137,51100.0
2025-12-23,,,,,,1.325600028038025,1.3600000143051147,1.309999942779541,1.350000023841858,95881.0
