Date,Close,High,Low,Open,Volume,"('Close', 'CRM')","('High', 'CRM')","('Low', 'CRM')","('Open', 'CRM')","('Volume', 'CRM')"
2025-07-15,257.1322326660156,261.35489058129264,256.782865446193,260.5463010496801,5201500.0,,,,,
2025-07-16,257.5016174316406,258.5298257629847,254.0775718834422,258.4798943993192,5649500.0,,,,,
2025-07-17,259.4282531738281,259.7477042264874,256.20385694414034,257.5415239545556,5837400.0,,,,,
2025-07-18,261.9239196777344,262.5228828134107,258.6695766633665,259.8475182026605,6381200.0,,,,,
2025-07-21,261.8240661621094,263.8505361071046,261.18519454322615,263.1617331266578,6714700.0,,,,,
2025-07-22,263.1318054199219,265.42782567471664,261.54457292698646,262.5428346557154,5001400.0,,,,,
2025-07-23,266.7554931640625,268.01331265693506,262.0436967131534,263.4612417340518,5620700.0,,,,,
2025-07-24,267.23468017578125,268.8318745893041,265.1782634270665,267.5141922446008,5877100.0,,,,,
2025-07-25,268.6421813964844,270.62874282091667,266.5458562766691,267.54411793925857,4015400.0,,,,,
2025-07-28,269.7802124023437,269.8700522955965,266.1265710874234,269.0315161607091,4533700.0,,,,,
2025-07-29,266.9252014160156,273.5236964033565,266.84532342262327,271.1278744985686,5137100.0,,,,,
2025-07-30,264.34967041015625,267.3045164234517,262.87223217124426,266.4060870133077,3928200.0,,,,,
2025-07-31,257.88092041015625,264.57927806209267,257.41173621285475,264.5393390657507,7340300.0,,,,,
2025-08-01,250.30413818359372,255.54501198384452,249.69519795179784,254.54675030760632,7646900.0,,,,,
2025-08-04,251.8813934326172,253.05933489896373,250.20430589594127,250.56368070863863,4403500.0,,,,,
2025-08-05,247.05978393554688,252.84968938285687,246.58060737109287,252.57017733639083,6761000.0,,,,,
2025-08-06,248.7368621826172,249.82496376334453,246.59060565312643,248.93651147313145,5834700.0,,,,,
2025-08-07,240.46127319335935,252.57017675400957,236.5580664525636,250.25421762687853,10010200.0,,,,,
2025-08-08,240.0919189453125,242.527679960524,237.4165848677949,240.8705618623372,8812000.0,,,,,
2025-08-11,232.2755279541016,241.44955552918196,231.16747207619568,238.5046865237461,10740100.0,,,,,
2025-08-12,231.2573089599609,233.2638094923237,226.0863054358169,232.59497598153607,13178000.0,,,,,
2025-08-13,236.6179656982422,236.93741674855283,229.2108658321392,232.6049494642353,10209200.0,,,,,
2025-08-14,232.96432495117188,236.58801974822248,232.4651941078212,236.58801974822248,7544800.0,,,,,
2025-08-15,242.01856994628903,244.07498661929336,234.22214847548955,235.7394952982848,12942800.0,,,,,
2025-08-18,243.5458984375,244.0949453970176,239.0736904652066,239.3532025114584,8809200.0,,,,,
2025-08-19,245.57237243652344,248.0680266279515,243.0268021148139,244.5741107599522,8642200.0,,,,,
2025-08-20,246.02159118652344,247.1396546405921,244.0250678005792,245.2728949167944,8195100.0,,,,,
2025-08-21,245.40267944335935,245.86187130259717,239.60278131124227,244.61404415774356,5646800.0,,,,,
2025-08-22,247.8583831787109,249.0962331323101,243.68565671234853,245.35275187227785,6694300.0,,,,,
2025-08-25,247.43911743164065,248.93650994973052,246.36099299074417,248.93650994973052,4957700.0,,,,,
2025-08-26,243.3163146972656,248.3974631458032,242.4278623845896,246.27116082901887,8862300.0,,,,,
2025-08-27,249.7251434326172,249.93476985359308,245.18304978021305,245.3228058049517,6506900.0,,,,,
2025-08-28,254.0875396728516,255.2055878602424,249.85490474131413,252.0411002187948,8461200.0,,,,,
2025-08-29,255.8045654296875,257.1921638417244,252.4304359459877,254.956036875844,7363200.0,,,,,
2025-09-02,252.4204559326172,254.54675824362107,248.31759970607249,254.37705558124145,9312500.0,,,,,
2025-09-03,256.00421142578125,257.5515047920152,250.1144585721869,254.61661311419977,17417900.0,,,,,
2025-09-04,243.58583068847656,244.79373404149973,234.21215398267373,239.6427000400819,30967500.0,,,,,
2025-09-05,250.3240966796875,250.69346386407676,243.93522793671383,244.4044121510549,13029400.0,,,,,
2025-09-08,251.83148193359372,252.50031544102916,246.8701200934058,250.3640360241148,12602200.0,,,,,
2025-09-09,251.6218414306641,254.8961385850357,250.77332812581255,250.88313752200096,10901900.0,,,,,
2025-09-10,242.1483459472656,253.54849264237936,241.30979454943912,252.3106426606466,11363600.0,,,,,
2025-09-11,245.8518829345703,246.74033521181664,243.07671670981156,243.27636599741192,6944900.0,,,,,
2025-09-12,242.33799743652344,247.15960312872315,240.8306277989925,245.6722029896189,8386400.0,,,,,
2025-09-15,242.0984344482422,244.2846300327789,240.4213468527663,242.8271612323328,7244600.0,,,,,
2025-09-16,238.8939971923828,242.2581341372533,236.8276034616072,242.0984238469874,8779800.0,,,,,
2025-09-17,242.2100067138672,243.0,239.3800048828125,239.97000122070312,10124000.0,,,,,
2025-09-18,244.27999877929688,247.2899932861328,242.9499969482422,244.16000366210935,9344400.0,,,,,
2025-09-19,247.08999633789065,247.1999969482422,243.3500061035156,246.0200042724609,11813900.0,,,,,
2025-09-22,249.69000244140625,250.47999572753903,243.16000366210935,245.27999877929688,7523800.0,,,,,
2025-09-23,244.55999755859372,251.3600006103516,244.1300048828125,249.7400054931641,7669800.0,,,,,
2025-09-24,245.88999938964844,248.83999633789065,243.00999450683597,245.6699981689453,6707100.0,,,,,
2025-09-25,240.9499969482422,244.66000366210935,239.4900054931641,244.5,8145500.0,,,,,
2025-09-26,243.42999267578125,244.52999877929688,240.3500061035156,240.69000244140625,4974600.0,,,,,
2025-09-29,245.1000061035156,245.82000732421875,242.8699951171875,244.72000122070312,6373500.0,,,,,
2025-09-30,237.0,245.2100067138672,235.80999755859372,245.0500030517578,10801100.0,,,,,
2025-10-01,235.69000244140625,242.47000122070312,233.50999450683597,236.4900054931641,10016600.0,,,,,
2025-10-02,238.8800048828125,239.3999938964844,233.6000061035156,235.42999267578125,7679200.0,,,,,
2025-10-03,240.3600006103516,242.80999755859372,238.5,238.75,8849800.0,,,,,
2025-10-06,245.77999877929688,250.47000122070312,235.41000366210935,239.3300018310547,13922600.0,,,,,
2025-10-07,239.7400054931641,247.3600006103516,237.5500030517578,246.47999572753903,8387400.0,,,,,
2025-10-08,240.42999267578125,241.32000732421875,235.6499938964844,239.7400054931641,7120200.0,,,,,
2025-10-09,245.3300018310547,245.9600067138672,237.1499938964844,239.2700042724609,7929100.0,,,,,
2025-10-10,241.67999267578125,249.0500030517578,240.72000122070312,246.5200042724609,7988300.0,,,,,
2025-10-13,248.75,249.3500061035156,242.3699951171875,242.88999938964844,8276500.0,,,,,
2025-10-14,239.7700042724609,248.27999877929688,239.5500030517578,248.1100006103516,9123900.0,,,,,
2025-10-15,236.5800018310547,241.32000732421875,235.8999938964844,240.8699951171875,8389200.0,,,,,
2025-10-16,246.0,256.739990234375,242.6699981689453,253.19000244140625,24869700.0,,,,,
2025-10-17,243.0800018310547,250.77999877929688,242.16000366210935,246.57000732421875,10828600.0,,,,,
2025-10-20,,,,,,253.87022399902344,254.988414232794,243.90631113516227,244.60518003126887,9963900.0
2025-10-21,,,,,,262.9855041503906,266.6995103873049,253.5906652197049,254.08985944257833,13354700.0
2025-10-22,,,,,,256.2264404296875,261.97713749732,256.0966450491536,261.7774780774517,9370000.0
2025-10-23,,,,,,254.63897705078125,258.14331502365,253.7104678711125,257.1848706434358,6110100.0
2025-10-24,,,,,,254.41934204101562,258.08342599002344,253.59067776195727,257.0051798213831,5490800.0
2025-10-27,,,,,,255.0583038330078,257.68407038593926,254.5091871272732,256.6656946460323,4942400.0
2025-10-28,,,,,,253.85025024414062,258.42287132512075,253.7304485011051,255.05830701181281,6435600.0
2025-10-29,,,,,,251.0547637939453,253.16136401144894,248.63865036335372,251.5938868484303,7904200.0
2025-10-30,,,,,,256.23638916015625,258.8621556541047,249.5971120727019,250.09630629684727,7767800.0
2025-10-31,,,,,,259.9903564453125,261.3980879054935,252.22289502936,254.38939627545577,6878300.0
2025-11-03,,,,,,260.9188537597656,261.13850045424783,254.6889191066702,259.581016790974,7054300.0
2025-11-04,,,,,,254.02996826171875,258.84220806616736,253.05155181314677,257.7339810055552,6792200.0
2025-11-05,,,,,,252.27279663085938,256.4161027754438,251.60387816989416,254.28954564855417,5241200.0
2025-11-06,,,,,,238.88441467285156,250.13624181719678,234.10212534656964,250.13624181719678,11041800.0
2025-11-07,,,,,,239.49342346191406,240.58166320348778,235.4100031711471,235.76942361831442,5741500.0
2025-11-10,,,,,,241.3204803466797,241.5201549909935,234.70116000999562,239.6132293842693,6486600.0
2025-11-11,,,,,,244.10598754882812,245.3040506985469,240.77137362461437,241.51017136260455,5762800.0
2025-11-12,,,,,,245.62353515625,248.02963978607323,243.28729456320232,245.34398760395354,4278200.0
2025-11-13,,,,,,240.0425262451172,245.5037122517735,239.52337522293246,244.85476585694323,5542100.0
2025-11-14,,,,,,243.267333984375,244.78487346350207,237.03738455666786,237.92594966999576,5512900.0
2025-11-17,,,,,,236.64801025390625,242.43866624147637,235.21032846563247,241.67989651286456,5280900.0
2025-11-18,,,,,,233.1237030029297,237.4067827490581,229.8989125760023,235.85929283939552,8045100.0
2025-11-19,,,,,,227.5127716064453,231.90567482301051,224.69730878155454,231.62612726745814,9710700.0
2025-11-20,,,,,,225.00680541992188,230.6976319067919,222.9401492013568,228.8805575724273,7521100.0
2025-11-21,,,,,,226.74400329589844,228.31146525310695,221.60230883110134,224.49762926549602,7479300.0
2025-11-24,,,,,,226.45448303222656,228.4712167993143,224.6773375169781,226.97363407477627,8563300.0
2025-11-25,,,,,,233.74270629882812,234.2518941740301,226.15496298368106,226.43451053962758,10233000.0
2025-11-26,,,,,,227.78231811523438,232.44480556934866,225.63578904762014,230.13851545978986,8506600.0
2025-11-28,,,,,,230.16847229003906,232.18522127482206,228.26156188105725,228.63096074180987,3691500.0
2025-12-01,,,,,,232.4547882080078,233.87249800065496,228.23160926528996,228.30148853607872,5634700.0
2025-12-02,,,,,,234.33177185058594,236.2686327464416,231.24673980347964,232.64449284586362,7626200.0
2025-12-03,,,,,,238.33529663085938,238.8744197012809,232.78425917853812,234.98071076435025,13782000.0
2025-12-04,,,,,,247.06121826171875,248.5687793718207,237.21710730737183,243.2972894524746,20912100.0
2025-12-05,,,,,,260.15008544921875,261.4579718798408,249.0979180071859,250.42577647236214,15852400.0
2025-12-08,,,,,,259.11175537109375,263.8541005481511,255.92689375155607,261.4579743418438,10805400.0
2025-12-09,,,,,,260.5993347167969,261.8273634434193,258.5826010747211,259.580989495859,8045900.0
2025-12-10,,,,,,263.77423095703125,265.5014234121082,258.73235118929074,260.3297787441035,8894700.0
2025-12-11,,,,,,261.9272155761719,267.4682592783796,260.34974476512775,263.0753561983486,7783800.0
2025-12-12,,,,,,261.80743408203125,264.06377143176593,260.4895539155952,263.0953333430303,6006600.0
2025-12-15,,,,,,254.16973876953125,261.85732694921745,252.68213446346326,260.78904397285606,10271800.0
2025-12-16,,,,,,254.49920654296875,255.44767253517185,251.7037158021078,253.59066938620413,6145300.0
2025-12-17,,,,,,257.7239990234375,261.5478132312219,255.8370303019412,255.9168879687216,6269000.0
2025-12-18,,,,,,257.8500061035156,260.07000732421875,256.1600036621094,258.4200134277344,5654200.0
2025-12-19,,,,,,259.9100036621094,262.0400085449219,255.5,260.67999267578125,20732100.0
2025-12-22,,,,,,264.6300048828125,264.6300048828125,258.4100036621094,260.6199951171875,5644500.0
2025-12-23,,,,,,261.4200134277344,264.239990234375,260.739990234375,262.7149963378906,991688.0
