Date,Close,High,Low,Open,Volume,"('Close', 'PBM')","('High', 'PBM')","('Low', 'PBM')","('Open', 'PBM')","('Volume', 'PBM')"
2025-08-14,3.3499999046325684,3.490000009536743,3.0999999046325684,3.2100000381469727,265100.0,,,,,
2025-08-15,3.2699999809265137,3.369999885559082,3.075000047683716,3.289999961853028,113100.0,,,,,
2025-08-18,3.299999952316284,3.325000047683716,3.1070001125335693,3.220000028610229,71500.0,,,,,
2025-08-19,3.119999885559082,3.2799999713897705,3.0810000896453857,3.2799999713897705,55700.0,,,,,
2025-08-20,3.299999952316284,3.380000114440918,3.119999885559082,3.380000114440918,127100.0,,,,,
2025-08-21,3.200000047683716,3.255000114440918,3.0,3.25,102500.0,,,,,
2025-08-22,3.240000009536743,3.240000009536743,3.130000114440918,3.200000047683716,77900.0,,,,,
2025-08-25,3.2300000190734863,3.265000104904175,3.119999885559082,3.190000057220459,74900.0,,,,,
2025-08-26,3.190000057220459,3.299999952316284,3.0999999046325684,3.1700000762939453,62400.0,,,,,
2025-08-27,3.109999895095825,3.2839999198913574,3.069999933242798,3.220000028610229,94500.0,,,,,
2025-08-28,2.970000028610229,3.2100000381469727,2.900000095367432,3.069999933242798,143100.0,,,,,
2025-08-29,2.809999942779541,2.970000028610229,2.5999999046325684,2.940000057220459,118500.0,,,,,
2025-09-02,2.819999933242798,2.8499999046325684,2.7100000381469727,2.7300000190734863,57900.0,,,,,
2025-09-03,2.650000095367432,2.812999963760376,2.609999895095825,2.75,106800.0,,,,,
2025-09-04,2.5799999237060547,2.6700000762939453,2.4800000190734863,2.630000114440918,91200.0,,,,,
2025-09-05,2.690000057220459,2.700000047683716,2.5,2.5799999237060547,32500.0,,,,,
2025-09-08,2.859999895095825,2.9800000190734863,2.630000114440918,2.680000066757202,84100.0,,,,,
2025-09-09,2.819999933242798,2.950000047683716,2.7950000762939453,2.809999942779541,50400.0,,,,,
2025-09-10,3.190000057220459,3.240000009536743,2.901000022888184,2.950000047683716,211300.0,,,,,
2025-09-11,3.240000009536743,3.2699999809265137,3.0999999046325684,3.2699999809265137,54000.0,,,,,
2025-09-12,3.640000104904175,3.75,3.25,3.299999952316284,140300.0,,,,,
2025-09-15,3.7799999713897705,3.920000076293945,3.4110000133514404,3.5999999046325684,715700.0,,,,,
2025-09-16,3.7899999618530273,3.990000009536743,3.5999999046325684,3.920000076293945,114700.0,,,,,
2025-09-17,3.7200000286102295,3.930000066757202,3.650000095367432,3.680000066757202,130200.0,,,,,
2025-09-18,5.300000190734863,5.539999961853027,4.360000133514404,4.5,25851800.0,,,,,
2025-09-19,4.760000228881836,5.539999961853027,4.550000190734863,5.239999771118164,599100.0,,,,,
2025-09-22,4.539999961853027,4.760000228881836,4.539999961853027,4.559999942779541,109800.0,,,,,
2025-09-23,3.609999895095825,3.849999904632568,3.5999999046325684,3.5999999046325684,351200.0,,,,,
2025-09-24,3.309999942779541,3.7100000381469727,3.200000047683716,3.7100000381469727,212900.0,,,,,
2025-09-25,3.069999933242798,3.5999999046325684,3.009999990463257,3.3499999046325684,197600.0,,,,,
2025-09-26,3.109999895095825,3.188999891281128,2.900000095367432,3.059999942779541,110200.0,,,,,
2025-09-29,3.190000057220459,3.299999952316284,3.0,3.109999895095825,78500.0,,,,,
2025-09-30,3.200000047683716,3.200000047683716,3.059999942779541,3.0999999046325684,41000.0,,,,,
2025-10-01,3.0899999141693115,3.2300000190734863,3.049999952316284,3.190000057220459,137900.0,,,,,
2025-10-02,3.289999961853028,3.299999952316284,3.059999942779541,3.119999885559082,111500.0,,,,,
2025-10-03,3.220000028610229,3.289999961853028,3.130000114440918,3.2300000190734863,59100.0,,,,,
2025-10-06,3.359999895095825,3.365000009536743,3.220000028610229,3.2699999809265137,105000.0,,,,,
2025-10-07,3.549999952316284,3.5999999046325684,3.240000009536743,3.380000114440918,269000.0,,,,,
2025-10-08,4.440000057220459,4.5,3.5299999713897705,3.559999942779541,3155400.0,,,,,
2025-10-09,3.700000047683716,4.179999828338623,3.700000047683716,3.990000009536743,278500.0,,,,,
2025-10-10,3.609999895095825,3.859999895095825,3.559999942779541,3.75,115100.0,,,,,
2025-10-13,3.559999942779541,3.740000009536743,3.450000047683716,3.609999895095825,127300.0,,,,,
2025-10-14,3.380000114440918,3.558000087738037,3.3499999046325684,3.430000066757202,67800.0,,,,,
2025-10-15,3.539999961853028,3.674000024795532,3.400000095367432,3.4100000858306885,72700.0,,,,,
2025-10-16,3.450000047683716,3.5840001106262207,3.4200000762939453,3.5,111600.0,,,,,
2025-10-17,3.5199999809265137,3.559999942779541,3.400000095367432,3.450000047683716,40900.0,,,,,
2025-10-20,,,,,,3.4200000762939453,3.5299999713897705,3.4000000953674316,3.5299999713897705,40200.0
2025-10-21,,,,,,3.444999933242798,3.4800000190734863,3.3299999237060547,3.4200000762939453,46500.0
2025-10-22,,,,,,3.25,3.380000114440918,3.1500000953674316,3.180000066757202,108700.0
2025-10-23,,,,,,3.3350000381469727,3.380000114440918,3.2200000286102295,3.299999952316284,33500.0
2025-10-24,,,,,,3.3399999141693115,3.440000057220459,3.2899999618530273,3.2899999618530273,26700.0
2025-10-27,,,,,,3.259999990463257,3.4000000953674316,3.180000066757202,3.4000000953674316,31600.0
2025-10-28,,,,,,3.319999933242798,3.4000000953674316,3.2699999809265137,3.309999942779541,61400.0
2025-10-29,,,,,,3.2899999618530273,3.319999933242798,3.119999885559082,3.2799999713897705,24800.0
2025-10-30,,,,,,3.130000114440918,3.2899999618530273,3.119999885559082,3.200000047683716,27700.0
2025-10-31,,,,,,3.1600000858306885,3.299999952316284,3.119999885559082,3.130000114440918,35200.0
2025-11-03,,,,,,3.0,3.1449999809265137,2.819999933242798,3.130000114440918,1534200.0
2025-11-04,,,,,,2.740000009536743,2.940000057220459,2.5,2.940000057220459,171100.0
2025-11-05,,,,,,2.7049999237060547,2.75,2.640000104904175,2.75,53600.0
2025-11-06,,,,,,2.513000011444092,2.759999990463257,2.513000011444092,2.700000047683716,119400.0
2025-11-07,,,,,,2.309999942779541,2.492000102996826,2.2249999046325684,2.430000066757202,114300.0
2025-11-10,,,,,,2.4700000286102295,2.5799999237060547,2.2300000190734863,2.2300000190734863,63200.0
2025-11-11,,,,,,2.6700000762939453,2.680000066757202,2.4000000953674316,2.630000114440918,31100.0
2025-11-12,,,,,,2.549999952316284,2.700000047683716,2.5,2.680000066757202,35700.0
2025-11-13,,,,,,2.7899999618530273,2.9800000190734863,2.575000047683716,2.5899999141693115,131200.0
2025-11-14,,,,,,2.7100000381469727,2.816999912261963,2.6449999809265137,2.7200000286102295,27200.0
2025-11-17,,,,,,2.890000104904175,2.930000066757202,2.7100000381469727,2.75,26900.0
2025-11-18,,,,,,2.7899999618530273,2.819999933242798,2.7179999351501465,2.819999933242798,18300.0
2025-11-19,,,,,,2.7899999618530273,2.7950000762939453,2.7200000286102295,2.755000114440918,9100.0
2025-11-20,,,,,,1.7200000286102295,2.2899999618530273,1.5800000429153442,2.109999895095825,20408400.0
2025-11-21,,,,,,1.4900000095367432,1.7200000286102295,1.4500000476837158,1.5499999523162842,631500.0
2025-11-24,,,,,,1.5099999904632568,1.5499999523162842,1.4149999618530273,1.4199999570846558,313200.0
2025-11-25,,,,,,1.600000023841858,1.7999999523162842,1.409999966621399,1.4600000381469727,578500.0
2025-11-26,,,,,,1.5800000429153442,1.6100000143051147,1.4600000381469727,1.4600000381469727,243100.0
2025-11-28,,,,,,1.534999966621399,1.600000023841858,1.5099999904632568,1.600000023841858,102900.0
2025-12-01,,,,,,1.6200000047683716,1.6399999856948853,1.4800000190734863,1.5199999809265137,214100.0
2025-12-02,,,,,,1.5800000429153442,1.6200000047683716,1.5099999904632568,1.6200000047683716,117300.0
2025-12-03,,,,,,1.7799999713897705,1.8600000143051147,1.5299999713897705,1.5299999713897705,404000.0
2025-12-04,,,,,,1.809999942779541,1.8799999952316284,1.7100000381469727,1.7100000381469727,202100.0
2025-12-05,,,,,,1.7599999904632568,1.850000023841858,1.7599999904632568,1.809999942779541,61900.0
2025-12-08,,,,,,1.690000057220459,1.7699999809265137,1.649999976158142,1.7100000381469727,101700.0
2025-12-09,,,,,,1.590000033378601,1.8200000524520874,1.4500000476837158,1.8200000524520874,15425800.0
2025-12-10,,,,,,1.5299999713897705,1.6100000143051147,1.4900000095367432,1.5700000524520874,874700.0
2025-12-11,,,,,,1.5499999523162842,1.590000033378601,1.4620000123977661,1.4700000286102295,431200.0
2025-12-12,,,,,,1.5800000429153442,1.6299999952316284,1.4850000143051147,1.5219999551773071,338800.0
2025-12-15,,,,,,1.4800000190734863,1.5499999523162842,1.4600000381469727,1.4800000190734863,232800.0
2025-12-16,,,,,,1.5299999713897705,1.5299999713897705,1.4299999475479126,1.4299999475479126,168700.0
2025-12-17,,,,,,1.4800000190734863,1.5399999618530273,1.440000057220459,1.5199999809265137,111500.0
2025-12-18,,,,,,1.4600000381469727,1.5420000553131104,1.4299999475479126,1.4900000095367432,137000.0
2025-12-19,,,,,,1.0,1.4700000286102295,0.9700000286102295,1.440000057220459,34646400.0
2025-12-22,,,,,,0.9079999923706055,0.9959999918937683,0.8519999980926514,0.9950000047683716,1439800.0
2025-12-23,,,,,,0.8374999761581421,0.8551999926567078,0.800000011920929,0.847000002861023,312084.0
