Date,Close,High,Low,Open,Volume,"('Close', 'RHI')","('High', 'RHI')","('Low', 'RHI')","('Open', 'RHI')","('Volume', 'RHI')"
2024-12-31,67.808837890625,68.71347135634065,67.54900026873186,68.09755288590836,496400.0,,,,,
2025-01-02,65.93220520019531,68.56910632074882,65.7685961382794,68.56910632074882,926000.0,,,,,
2025-01-03,67.3180160522461,67.35651186913036,66.06693504397599,66.68285342947155,800000.0,,,,,
2025-01-06,66.83683013916016,68.4247477282237,66.74059426698312,67.5778617738088,909400.0,,,,,
2025-01-07,66.1343002319336,67.84732368349648,65.66273932885001,66.94269035150546,1001400.0,,,,,
2025-01-08,64.88321685791016,65.94182619457791,64.60412767365948,65.94182619457791,930100.0,,,,,
2025-01-10,63.02583694458008,64.02670624160753,62.5831460262976,64.01708045098725,1919800.0,,,,,
2025-01-13,64.47901916503906,64.47901916503906,62.525402296452654,63.025833244423325,1147200.0,,,,,
2025-01-14,66.0765609741211,66.10543100126404,64.53675766478541,64.65224511568348,701700.0,,,,,
2025-01-15,67.59710693359375,68.05904940560313,67.02931014037384,67.3661393687523,917700.0,,,,,
2025-01-16,68.14566040039062,68.4536196050732,67.23140857651858,67.40463608804794,666100.0,,,,,
2025-01-17,68.25151824951172,69.38711912997536,67.73183574397824,69.29088326057868,578000.0,,,,,
2025-01-21,68.61723327636719,69.25239596640797,68.30927405100529,69.09842002489059,374500.0,,,,,
2025-01-22,68.4439926147461,68.75195178099236,67.72221263051337,68.463236850369,584600.0,,,,,
2025-01-23,67.84732818603516,68.26114906299057,67.27953137517808,68.14566160581927,922400.0,,,,,
2025-01-24,67.25065612792969,68.16491533917316,67.19291606868396,67.82808608969482,921000.0,,,,,
2025-01-27,67.53936004638672,67.72221332715085,66.47112507134763,67.53936004638672,1479500.0,,,,,
2025-01-28,67.68373107910156,68.5691129508345,67.50087776168796,67.86657705418793,1016200.0,,,,,
2025-01-29,66.54812622070312,67.70297143565504,65.7974760967517,67.49124809970428,2004900.0,,,,,
2025-01-30,62.159698486328125,64.22880290142434,60.7065198428441,62.419543433189446,4433300.0,,,,,
2025-01-31,62.352176666259766,63.75724102127198,62.159697570988186,62.80449336223956,3633100.0,,,,,
2025-02-03,60.96635818481445,62.27518669845886,60.11947216988504,61.27431740318214,1486100.0,,,,,
2025-02-04,60.67764663696289,61.33206089120177,60.48517120845202,60.754638276832615,1061200.0,,,,,
2025-02-05,59.70565032958984,61.216576367846514,59.38806532568402,60.88936924465417,1174700.0,,,,,
2025-02-06,58.41606903076172,60.0905967745142,58.21397148775079,59.70564959799291,1146400.0,,,,,
2025-02-07,57.08799362182617,58.675911306754905,57.03987568283269,58.64703760642808,1207500.0,,,,,
2025-02-10,57.15536117553711,58.6374172361904,56.98213365306265,58.45456759409559,1252100.0,,,,,
2025-02-11,57.04949951171875,57.5788078699986,56.36621521251107,56.65492652628693,1318000.0,,,,,
2025-02-12,55.71179962158203,57.01100600949528,55.702177502188654,56.36621387523535,974400.0,,,,,
2025-02-13,56.16411590576172,56.70304269566693,55.77916505197506,56.15449011527717,1102000.0,,,,,
2025-02-14,57.88676834106445,58.23321972235993,56.25073263287632,56.52019604204956,1620600.0,,,,,
2025-02-18,57.52106094360352,58.425690655494506,56.9436346769631,58.15622726709364,1183500.0,,,,,
2025-02-19,58.12735748291016,58.483434629245096,56.88589485913834,56.99175652535873,901300.0,,,,,
2025-02-20,57.771278381347656,58.14660344824914,57.51143710322429,58.059993360038135,849700.0,,,,,
2025-02-21,57.74240493774414,58.29095749095965,57.357454103027216,57.982998291651406,1600500.0,,,,,
2025-02-24,58.21397399902344,58.531555341574446,56.837779615254185,57.64617349333428,1499800.0,,,,,
2025-02-25,57.95157623291016,58.67074513859984,57.93213873446939,58.03904312223174,1108600.0,,,,,
2025-02-26,57.8349494934082,59.43850784670634,57.12549750472999,57.95157448052622,2039100.0,,,,,
2025-02-27,56.804786682128906,58.15566123793101,56.76591168736481,57.562830543411,1052600.0,,,,,
2025-02-28,57.42677307128906,57.67945312833844,56.46463731933954,56.77562986985736,1618700.0,,,,,
2025-03-03,54.79304885864258,57.932132210509295,54.44318134075617,57.42676842993152,1631600.0,,,,,
2025-03-04,53.43245697021485,54.82220652295904,53.36442758293284,54.33628020961697,2150800.0,,,,,
2025-03-05,53.88922882080078,54.19050076199277,52.9854055825777,53.43245690051157,1476500.0,,,,,
2025-03-06,53.64626693725586,53.99613448387846,52.71328928447804,53.36442877944059,1439600.0,,,,,
2025-03-07,53.20893096923828,53.68514038447756,52.02326958595465,53.19921407425621,1928400.0,,,,,
2025-03-10,52.93681335449219,54.69586422256792,52.42172894533303,53.35471027733664,3084300.0,,,,,
2025-03-11,52.62582015991211,53.393580901992,52.20792324225324,52.92709209544049,1650200.0,,,,,
2025-03-12,51.56650161743164,52.88821807328743,51.07085470257761,52.6161005246294,1486000.0,,,,,
2025-03-13,50.49746322631836,51.77059154309614,50.09900378478084,51.33325710547601,1047500.0,,,,,
2025-03-14,51.5859375,51.70255877329944,50.72098557666912,50.77929806698056,1407400.0,,,,,
2025-03-17,52.00382995605469,52.19820121363701,51.31381551359465,51.34297361199219,1572200.0,,,,,
2025-03-18,52.538352966308594,52.68412863212448,51.43043788656114,51.68312163902622,1208400.0,,,,,
2025-03-19,52.965965270996094,53.52964154330356,52.36341771330319,52.65497274397244,1665800.0,,,,,
2025-03-20,52.32454681396485,52.96596941454529,52.26623432033984,52.57722687169256,1443700.0,,,,,
2025-03-21,51.64424514770508,52.19820081785424,51.04169759035961,52.13017143431476,5984800.0,,,,,
2025-03-24,53.33527374267578,53.63654568737997,52.41201299630228,52.41201299630228,1398000.0,,,,,
2025-03-25,51.92608642578125,53.41301976643881,51.63453137763791,53.23808599608808,1083300.0,,,,,
2025-03-26,52.41201400756836,52.8299109460182,51.71227890926656,52.08158395640625,1139900.0,,,,,
2025-03-27,53.49076843261719,53.587952210485135,52.13989390070582,52.45088643867145,1122600.0,,,,,
2025-03-28,52.36342239379883,53.30611695364789,52.169051120204365,53.102028784669365,1128200.0,,,,,
2025-03-31,53.01456069946289,53.247806963972586,51.77059050827414,52.023270563113,1154900.0,,,,,
2025-04-01,52.48004150390625,53.26724346110132,52.2273614538135,52.946530316839926,858200.0,,,,,
2025-04-02,53.1700553894043,53.68513979354925,52.18848588478394,52.2370777738065,833400.0,,,,,
2025-04-03,49.52560806274414,51.81918081305688,49.33123679948783,51.37212950269382,1198700.0,,,,,
2025-04-04,47.0473861694336,48.62178640869587,46.03665853374666,48.59263201582993,1984400.0,,,,,
2025-04-07,45.97834777832031,47.9803617589199,43.70421254910959,45.39523399471656,1822600.0,,,,,
2025-04-08,45.02593612670898,47.43613031125038,44.64691047002725,47.40697221007565,1605500.0,,,,,
2025-04-09,50.04069519042969,50.09900397745417,44.32620050063816,44.70522244559204,2087200.0,,,,,
2025-04-10,47.13485336303711,49.12715054722653,45.86172506127527,48.80644110163684,1503000.0,,,,,
2025-04-11,48.01923751831055,48.10670440187963,46.007502903545095,47.33893994692028,1060500.0,,,,,
2025-04-14,48.524600982666016,48.96193539744808,47.79571152713707,48.96193539744808,908200.0,,,,,
2025-04-15,46.97935485839844,48.33022937997734,46.639207931138806,48.02895373917348,1450000.0,,,,,
2025-04-16,46.61977005004883,47.26119261282626,46.19215253664826,46.90160448431698,934400.0,,,,,
2025-04-17,44.141544342041016,45.98806580803862,43.88886429136984,45.22030134637367,2995100.0,,,,,
2025-04-21,43.859710693359375,43.94717757927647,43.06279182492525,43.72365191689359,2541000.0,,,,,
2025-04-22,44.928749084472656,44.97734097715169,43.93745890306041,44.27760956646123,2562700.0,,,,,
2025-04-23,45.142555236816406,47.10569798698287,45.0648052471907,46.6294885688343,1849000.0,,,,,
2025-04-24,43.74308395385742,43.820833941477694,38.87410405250366,41.32317305269021,7611100.0,,,,,
2025-04-25,42.7712287902832,43.830548210547065,42.032622488755045,43.56815128635652,4014200.0,,,,,
2025-04-28,43.17941284179688,43.95689420783089,42.46996086358311,43.04335406615637,2331100.0,,,,,
2025-04-29,43.01419448852539,43.63618326730969,42.78095194038931,43.05306948232256,1709000.0,,,,,
2025-04-30,43.053070068359375,43.09194506268571,41.84797490283116,42.60601875557708,2151100.0,,,,,
2025-05-01,43.20856475830078,43.781957928014194,42.77123035643066,43.21828536018866,1468200.0,,,,,
2025-05-02,44.1318244934082,44.38450452716817,43.286313806325936,43.286313806325936,1065700.0,,,,,
2025-05-05,42.7712287902832,43.92773568925027,42.7517950018658,43.45152631191267,910600.0,,,,,
2025-05-06,42.14924621582031,42.97532315005507,42.09093743251857,42.47967624804952,1002000.0,,,,,
2025-05-07,42.16868591308594,42.95588789464729,41.43979642519257,42.42136967832355,1381500.0,,,,,
2025-05-08,44.054080963134766,44.277606620445056,42.33390138401799,42.61573582573404,941300.0,,,,,
2025-05-09,43.55843353271485,44.31647737954524,43.247440995178096,44.07351422788693,729700.0,,,,,
2025-05-12,46.83357620239258,47.17372684218325,45.541014151693886,45.58960604100012,1836700.0,,,,,
2025-05-13,46.347652435302734,46.921045658124186,46.20187675939311,46.921045658124186,898600.0,,,,,
2025-05-14,45.99778366088867,46.19215120794518,45.34664051481474,46.08524683267011,900600.0,,,,,
2025-05-15,45.861724853515625,46.143563009528094,45.61876169295114,45.61876169295114,868500.0,,,,,
2025-05-16,46.63920974731445,46.83357730913256,45.511860835080896,46.03665844224281,1016500.0,,,,,
2025-05-19,46.80442428588867,46.84329928231927,45.69651283888258,45.86172601272706,988700.0,,,,,
2025-05-20,45.98806381225586,46.74610763869549,45.97834691767324,46.5128650954787,1145500.0,,,,,
2025-05-21,44.29704284667969,45.60904236069354,44.25816785330893,45.28832922636996,1275000.0,,,,,
2025-05-22,44.81212615966797,44.84128055274308,43.811119119303854,44.19014105857479,1266100.0,,,,,
2025-05-23,44.60539245605469,44.69399303000334,43.73907615026517,43.87689843076852,1125000.0,,,,,
2025-05-27,45.796573638916016,45.90486364327371,44.65461280679237,45.4913930589421,1085600.0,,,,,
2025-05-28,45.205902099609375,45.95408553897988,45.00901527855172,45.95408553897988,844300.0,,,,,
2025-05-29,45.69812774658203,45.96392946776293,45.07792748586874,45.52093035450358,1165400.0,,,,,
2025-05-30,45.07792663574219,45.49139346842012,44.329743192741056,45.42248232964047,1110100.0,,,,,
2025-06-02,44.11316680908203,45.05823707134608,43.73907508867007,44.94994706632877,1266800.0,,,,,
2025-06-03,44.15254211425781,44.46756553639747,43.207471847838846,44.06394154207007,1585700.0,,,,,
2025-06-04,43.91627883911133,44.40850343268061,43.82767826205384,44.05410112445063,1228800.0,,,,,
2025-06-05,42.89244842529297,44.08363097495823,42.79400501414104,43.857208125008455,3327600.0,,,,,
2025-06-06,43.68985366821289,43.69969650719892,42.81369453881451,43.46343081777992,1908100.0,,,,,
2025-06-09,43.807987213134766,44.2509900820955,43.50280662443394,44.14270007464116,1796100.0,,,,,
2025-06-10,44.063941955566406,44.9597905248156,43.70954341886517,44.28052196858559,3014500.0,,,,,
2025-06-11,43.31576156616211,44.46756524159123,42.86291586926051,44.43803296951625,1629100.0,,,,,
2025-06-12,43.10902786254883,43.39451900861546,42.46913443245125,42.87275842140308,1040900.0,,,,,
2025-06-13,41.986759185791016,42.94167234029812,41.848933145561325,42.42975831414324,1609600.0,,,,,
2025-06-16,42.557735443115234,42.70540431477879,41.69141915713154,42.56758203742636,1418800.0,,,,,
2025-06-17,41.56344604492188,42.57742750991171,41.44530943813375,42.16396065228015,1052900.0,,,,,
2025-06-18,40.69712829589844,41.976911448775645,40.58883828778085,41.642198585219255,1975700.0,,,,,
2025-06-20,39.68314743041992,40.94324116743604,39.3582774014467,40.71681830877693,5462900.0,,,,,
2025-06-23,39.73236846923828,39.93910189035548,38.99403160349785,39.673300168043866,3647400.0,,,,,
2025-06-24,40.67743682861328,40.69712626141178,39.68314488222882,40.23443397908542,1868000.0,,,,,
2025-06-25,40.24428176879883,40.66759519810451,39.791432311730254,40.66759519810451,1880800.0,,,,,
2025-06-26,40.76604080200195,41.08106424232798,39.92926049276886,40.539617938978594,2034800.0,,,,,
2025-06-27,40.67743682861328,41.1991936539598,40.263970005970826,41.09090740663106,3038500.0,,,,,
2025-06-30,40.41163635253906,40.80541750977926,40.23443520731851,40.62821636455872,1395600.0,,,,,
2025-07-01,42.18364334106445,43.13856019034392,40.14583396062041,40.1852128267583,3258100.0,,,,,
2025-07-02,42.36084747314453,42.62664920527261,41.6914217230536,42.44944805052056,2659400.0,,,,,
2025-07-03,42.18364334106445,42.67586790166206,41.91784538307207,42.59711392476163,915200.0,,,,,
2025-07-07,40.519927978515625,42.095045159697975,40.19506170287358,41.83909002602169,2069000.0,,,,,
2025-07-08,41.86862182617188,42.37069300381714,40.21474692694431,40.51992752032429,5760500.0,,,,,
2025-07-09,42.23286819458008,42.31162217034888,41.46499533742613,42.09504216507786,2361300.0,,,,,
2025-07-10,42.25255584716797,43.01058214567664,41.996600719735085,42.25255584716797,1895800.0,,,,,
2025-07-11,41.40593338012695,42.213181397888,41.2090427953467,41.77017852097632,1024900.0,,,,,
2025-07-14,40.519927978515625,41.21888599295432,40.234436815871454,41.14013201158299,1871400.0,,,,,
2025-07-15,39.39765548706055,40.82510750757099,39.3779660533888,40.82510750757099,2178800.0,,,,,
