Date,Close,High,Low,Open,Volume,"('Close', 'BDTX')","('High', 'BDTX')","('Low', 'BDTX')","('Open', 'BDTX')","('Volume', 'BDTX')"
2025-07-16,3.039999961853028,3.309999942779541,2.930000066757202,2.950000047683716,2316600.0,,,,,
2025-07-17,3.2100000381469727,3.259999990463257,3.049999952316284,3.049999952316284,988200.0,,,,,
2025-07-18,3.130000114440918,3.289999961853028,3.109999895095825,3.240000009536743,903400.0,,,,,
2025-07-21,3.150000095367432,3.315000057220459,3.130000114440918,3.200000047683716,738800.0,,,,,
2025-07-22,3.190000057220459,3.240000009536743,3.0199999809265137,3.200000047683716,756200.0,,,,,
2025-07-23,3.190000057220459,3.2799999713897705,3.0899999141693115,3.140000104904175,734800.0,,,,,
2025-07-24,3.119999885559082,3.2249999046325684,3.115000009536743,3.190000057220459,560900.0,,,,,
2025-07-25,2.970000028610229,3.150000095367432,2.930000066757202,3.150000095367432,909900.0,,,,,
2025-07-28,2.930000066757202,3.0799999237060547,2.9100000858306885,3.009999990463257,542100.0,,,,,
2025-07-29,2.7799999713897705,2.934999942779541,2.7300000190734863,2.930000066757202,1300500.0,,,,,
2025-07-30,2.819999933242798,2.970000028610229,2.7950000762939453,2.8399999141693115,669900.0,,,,,
2025-07-31,2.6600000858306885,2.8540000915527344,2.6449999809265137,2.809999942779541,805700.0,,,,,
2025-08-01,2.5899999141693115,2.625,2.5199999809265137,2.5999999046325684,708500.0,,,,,
2025-08-04,2.8299999237060547,2.859999895095825,2.5999999046325684,2.5999999046325684,751900.0,,,,,
2025-08-05,2.7300000190734863,2.869999885559082,2.690000057220459,2.8399999141693115,765900.0,,,,,
2025-08-06,2.690000057220459,2.765000104904175,2.5899999141693115,2.759999990463257,578400.0,,,,,
2025-08-07,2.2799999713897705,2.5999999046325684,2.220000028610229,2.5799999237060547,1878600.0,,,,,
2025-08-08,2.400000095367432,2.424999952316284,2.252000093460083,2.2799999713897705,748200.0,,,,,
2025-08-11,2.309999942779541,2.440000057220459,2.289999961853028,2.430000066757202,677500.0,,,,,
2025-08-12,2.539999961853028,2.595000028610229,2.3510000705718994,2.380000114440918,1697900.0,,,,,
2025-08-13,2.7699999809265137,2.789999961853028,2.559999942779541,2.5999999046325684,1680900.0,,,,,
2025-08-14,2.789999961853028,2.8399999141693115,2.691999912261963,2.720000028610229,1079000.0,,,,,
2025-08-15,2.759999990463257,2.819999933242798,2.680000066757202,2.7799999713897705,698200.0,,,,,
2025-08-18,2.75,2.799999952316284,2.7149999141693115,2.75,494000.0,,,,,
2025-08-19,2.650000095367432,2.7799999713897705,2.619999885559082,2.759999990463257,664000.0,,,,,
2025-08-20,2.5999999046325684,2.75,2.5899999141693115,2.6600000858306885,549900.0,,,,,
2025-08-21,2.7100000381469727,2.7869999408721924,2.559999942779541,2.569999933242798,813600.0,,,,,
2025-08-22,2.9200000762939453,3.0409998893737797,2.740000009536743,2.740000009536743,1453200.0,,,,,
2025-08-25,2.869999885559082,2.9600000381469727,2.8499999046325684,2.9100000858306885,630300.0,,,,,
2025-08-26,2.900000095367432,2.9800000190734863,2.880000114440918,2.9200000762939453,684400.0,,,,,
2025-08-27,2.869999885559082,2.9549999237060547,2.859999895095825,2.880000114440918,458700.0,,,,,
2025-08-28,2.8499999046325684,2.9749999046325684,2.825000047683716,2.890000104904175,418400.0,,,,,
2025-08-29,2.75,2.8499999046325684,2.690000057220459,2.8499999046325684,565700.0,,,,,
2025-09-02,2.799999952316284,2.869999885559082,2.690000057220459,2.7100000381469727,744000.0,,,,,
2025-09-03,2.880000114440918,2.950000047683716,2.759999990463257,2.819999933242798,682400.0,,,,,
2025-09-04,2.869999885559082,2.930000066757202,2.759999990463257,2.9100000858306885,711100.0,,,,,
2025-09-05,2.940000057220459,3.009999990463257,2.869999885559082,2.890000104904175,602400.0,,,,,
2025-09-08,3.049999952316284,3.049999952316284,2.884999990463257,2.9600000381469727,854200.0,,,,,
2025-09-09,3.25,3.259999990463257,2.944999933242798,3.069999933242798,1708300.0,,,,,
2025-09-10,3.2100000381469727,3.3499999046325684,3.180999994277954,3.309999942779541,1163000.0,,,,,
2025-09-11,3.369999885559082,3.4100000858306885,3.2300000190734863,3.25,1183200.0,,,,,
2025-09-12,3.25,3.430000066757202,3.2300000190734863,3.390000104904175,1119400.0,,,,,
2025-09-15,3.190000057220459,3.305000066757202,3.130000114440918,3.2699999809265137,908100.0,,,,,
2025-09-16,3.1700000762939453,3.299999952316284,3.1600000858306885,3.200000047683716,896200.0,,,,,
2025-09-17,3.1600000858306885,3.289999961853028,3.150000095367432,3.190000057220459,557200.0,,,,,
2025-09-18,3.3499999046325684,3.3499999046325684,3.2100000381469727,3.2300000190734863,697700.0,,,,,
2025-09-19,3.2799999713897705,3.3559999465942383,3.194999933242798,3.3299999237060547,1079100.0,,,,,
2025-09-22,3.4200000762939453,3.450000047683716,3.289999961853028,3.400000095367432,1562700.0,,,,,
2025-09-23,3.1700000762939453,3.450000047683716,3.150000095367432,3.4200000762939453,998100.0,,,,,
2025-09-24,3.259999990463257,3.3550000190734863,3.2149999141693115,3.25,979100.0,,,,,
2025-09-25,3.109999895095825,3.2300000190734863,3.009999990463257,3.2300000190734863,1289700.0,,,,,
2025-09-26,3.400000095367432,3.400000095367432,3.049999952316284,3.109999895095825,1075900.0,,,,,
2025-09-29,3.7300000190734863,3.75,3.380000114440918,3.390000104904175,1751500.0,,,,,
2025-09-30,3.7899999618530273,3.839999914169312,3.650000095367432,3.7300000190734863,1013800.0,,,,,
2025-10-01,3.7200000286102295,3.869999885559082,3.674000024795532,3.869999885559082,877700.0,,,,,
2025-10-02,3.7300000190734863,3.799999952316284,3.615000009536743,3.7200000286102295,725500.0,,,,,
2025-10-03,3.890000104904175,3.900000095367432,3.7300000190734863,3.75,884000.0,,,,,
2025-10-06,3.920000076293945,4.03000020980835,3.859999895095825,3.950000047683716,1427800.0,,,,,
2025-10-07,3.910000085830689,4.010000228881836,3.809999942779541,3.930000066757202,757000.0,,,,,
2025-10-08,3.990000009536743,4.105000019073486,3.920000076293945,3.920000076293945,759200.0,,,,,
2025-10-09,4.320000171661377,4.349999904632568,3.9800000190734863,4.0,1180100.0,,,,,
2025-10-10,4.090000152587891,4.380000114440918,4.03000020980835,4.369999885559082,1247700.0,,,,,
2025-10-13,3.799999952316284,4.199999809265137,3.759999990463257,4.170000076293945,1678800.0,,,,,
2025-10-14,3.759999990463257,3.839999914169312,3.690000057220459,3.759999990463257,774200.0,,,,,
2025-10-15,4.150000095367432,4.164999961853027,3.759999990463257,3.8350000381469727,877100.0,,,,,
2025-10-16,4.179999828338623,4.449999809265137,4.070000171661377,4.230000019073486,1440200.0,,,,,
2025-10-17,4.010000228881836,4.170000076293945,3.875,4.130000114440918,869300.0,,,,,
2025-10-20,,,,,,4.110000133514404,4.139999866485596,3.9200000762939453,4.079999923706055,730500.0
2025-10-21,,,,,,3.9600000381469727,4.099999904632568,3.8399999141693115,4.099999904632568,806400.0
2025-10-22,,,,,,3.759999990463257,4.050000190734863,3.6700000762939453,3.9600000381469727,978900.0
2025-10-23,,,,,,3.880000114440918,3.9149999618530273,3.740000009536743,3.75,488300.0
2025-10-24,,,,,,3.930000066757202,4.0,3.9000000953674316,3.9200000762939453,487000.0
2025-10-27,,,,,,3.950000047683716,4.059999942779541,3.880000114440918,3.9700000286102295,662400.0
2025-10-28,,,,,,3.890000104904175,4.079999923706055,3.809999942779541,3.950000047683716,732900.0
2025-10-29,,,,,,3.819999933242798,3.940000057220459,3.759999990463257,3.9000000953674316,578700.0
2025-10-30,,,,,,3.819999933242798,3.884999990463257,3.7100000381469727,3.7899999618530273,388100.0
2025-10-31,,,,,,3.869999885559082,3.930000066757202,3.7799999713897705,3.819999933242798,440300.0
2025-11-03,,,,,,3.950000047683716,3.9700000286102295,3.759999990463257,3.9100000858306885,587900.0
2025-11-04,,,,,,3.619999885559082,3.859999895095825,3.619999885559082,3.8499999046325684,748300.0
2025-11-05,,,,,,3.869999885559082,3.9600000381469727,3.6500000953674316,3.6500000953674316,1079100.0
2025-11-06,,,,,,3.9800000190734863,4.210000038146973,3.8399999141693115,3.9000000953674316,966100.0
2025-11-07,,,,,,3.890000104904175,4.034999847412109,3.7899999618530273,3.930000066757202,1127900.0
2025-11-10,,,,,,4.360000133514404,4.409999847412109,3.9600000381469727,3.990000009536743,1977200.0
2025-11-11,,,,,,4.619999885559082,4.644999980926514,4.300000190734863,4.360000133514404,1351100.0
2025-11-12,,,,,,4.869999885559082,4.940000057220459,4.550000190734863,4.650000095367432,1514000.0
2025-11-13,,,,,,4.489999771118164,4.900000095367432,4.409999847412109,4.820000171661377,1904200.0
2025-11-14,,,,,,4.010000228881836,4.480000019073486,3.9600000381469727,4.1539998054504395,1707000.0
2025-11-17,,,,,,4.010000228881836,4.195000171661377,3.880000114440918,4.110000133514404,1698800.0
2025-11-18,,,,,,3.9700000286102295,4.059999942779541,3.869999885559082,4.059999942779541,996000.0
2025-11-19,,,,,,3.890000104904175,4.0,3.859999895095825,4.0,682300.0
2025-11-20,,,,,,3.809999942779541,4.054999828338623,3.7300000190734863,3.9700000286102295,1000000.0
2025-11-21,,,,,,3.799999952316284,3.865000009536743,3.6649999618530273,3.75,1180900.0
2025-11-24,,,,,,3.8499999046325684,3.9549999237060547,3.799999952316284,3.819999933242798,1506200.0
2025-11-25,,,,,,3.869999885559082,3.8949999809265137,3.6700000762939453,3.884999990463257,877800.0
2025-11-26,,,,,,3.7799999713897705,3.859999895095825,3.755000114440918,3.809999942779541,845000.0
2025-11-28,,,,,,3.819999933242798,3.9000000953674316,3.799999952316284,3.799999952316284,641200.0
2025-12-01,,,,,,3.7699999809265137,3.875,3.684999942779541,3.7799999713897705,858900.0
2025-12-02,,,,,,3.450000047683716,3.7699999809265137,3.369999885559082,3.7699999809265137,1922600.0
2025-12-03,,,,,,2.690000057220459,3.390000104904175,2.240000009536743,3.359999895095825,10181600.0
2025-12-04,,,,,,2.7100000381469727,2.7200000286102295,2.4749999046325684,2.700000047683716,2495400.0
2025-12-05,,,,,,2.6700000762939453,2.869999885559082,2.6050000190734863,2.869999885559082,2109000.0
2025-12-08,,,,,,2.75,2.819999933242798,2.630000114440918,2.6700000762939453,1421300.0
2025-12-09,,,,,,2.7100000381469727,2.819999933242798,2.700000047683716,2.7300000190734863,1014100.0
2025-12-10,,,,,,2.6700000762939453,2.734999895095825,2.6050000190734863,2.7200000286102295,1233100.0
2025-12-11,,,,,,2.759999990463257,2.8350000381469727,2.630000114440918,2.640000104904175,1092700.0
2025-12-12,,,,,,2.7899999618530273,2.8399999141693115,2.7200000286102295,2.7899999618530273,1124900.0
2025-12-15,,,,,,2.6500000953674316,2.819999933242798,2.6500000953674316,2.819999933242798,887300.0
2025-12-16,,,,,,2.619999885559082,2.684999942779541,2.5899999141693115,2.640000104904175,727800.0
2025-12-17,,,,,,2.5899999141693115,2.7200000286102295,2.5899999141693115,2.640000104904175,860800.0
2025-12-18,,,,,,2.5399999618530273,2.6600000858306885,2.5399999618530273,2.609999895095825,795800.0
2025-12-19,,,,,,2.5399999618530273,2.609999895095825,2.4749999046325684,2.509999990463257,1453000.0
2025-12-22,,,,,,2.5999999046325684,2.6500000953674316,2.5350000858306885,2.609999895095825,859400.0
2025-12-23,,,,,,2.541300058364868,2.5899999141693115,2.5299999713897705,2.569999933242798,129191.0
