Date,Close,High,Low,Open,Volume,"('Close', 'VRTX')","('High', 'VRTX')","('Low', 'VRTX')","('Open', 'VRTX')","('Volume', 'VRTX')"
2025-07-30,469.1600036621094,474.760009765625,466.7999877929688,471.2000122070313,993300.0,,,,,
2025-07-31,456.8699951171875,470.5899963378906,455.4500122070313,465.2900085449219,1480000.0,,,,,
2025-08-01,462.1300048828125,464.2300109863281,453.510009765625,457.3900146484375,1857300.0,,,,,
2025-08-04,472.2699890136719,473.3699951171875,462.05999755859375,466.510009765625,2326800.0,,,,,
2025-08-05,374.9800109863281,414.8800048828125,373.1900024414063,408.2200012207031,10729400.0,,,,,
2025-08-06,385.6499938964844,390.55999755859375,372.3500061035156,375.760009765625,4726600.0,,,,,
2025-08-07,375.6300048828125,388.3200073242188,374.4500122070313,385.0,3995500.0,,,,,
2025-08-08,366.5400085449219,381.0,364.6600036621094,377.0299987792969,3680300.0,,,,,
2025-08-11,374.4599914550781,380.2000122070313,362.5,362.9700012207031,2792600.0,,,,,
2025-08-12,387.7699890136719,388.25,375.0,377.6099853515625,2044300.0,,,,,
2025-08-13,395.9200134277344,396.7200012207031,386.7900085449219,391.4599914550781,1913700.0,,,,,
2025-08-14,390.2999877929688,395.5899963378906,388.7099914550781,393.6799926757813,1703600.0,,,,,
2025-08-15,392.7900085449219,395.760009765625,388.7099914550781,391.489990234375,1408800.0,,,,,
2025-08-18,389.8800048828125,395.6099853515625,389.2099914550781,392.7999877929688,1382500.0,,,,,
2025-08-19,390.760009765625,395.8399963378906,388.9299926757813,389.6600036621094,1700000.0,,,,,
2025-08-20,394.3599853515625,400.9400024414063,391.9500122070313,392.4200134277344,1669600.0,,,,,
2025-08-21,397.4599914550781,399.0,393.8699951171875,394.7799987792969,1851700.0,,,,,
2025-08-22,395.1199951171875,403.5799865722656,394.3200073242188,400.0,1404000.0,,,,,
2025-08-25,388.9400024414063,396.1300048828125,387.6000061035156,395.5199890136719,1175100.0,,,,,
2025-08-26,387.1799926757813,390.5400085449219,383.6400146484375,387.0,1907200.0,,,,,
2025-08-27,389.0799865722656,390.3699951171875,385.989990234375,386.6900024414063,1911200.0,,,,,
2025-08-28,392.0499877929688,392.4500122070313,388.0,389.239990234375,1526100.0,,,,,
2025-08-29,391.0199890136719,394.5299987792969,389.3900146484375,392.1300048828125,1309900.0,,,,,
2025-09-02,401.0,401.55999755859375,390.510009765625,391.0199890136719,1859400.0,,,,,
2025-09-03,396.6199951171875,402.3900146484375,393.0499877929688,400.0899963378906,1250900.0,,,,,
2025-09-04,396.9299926757813,400.3599853515625,394.75,397.5400085449219,1053000.0,,,,,
2025-09-05,396.1199951171875,402.739990234375,393.4299926757813,397.8699951171875,1171100.0,,,,,
2025-09-08,395.25,396.0,390.9800109863281,395.2799987792969,1365500.0,,,,,
2025-09-09,396.4800109863281,397.30999755859375,391.7200012207031,395.010009765625,946700.0,,,,,
2025-09-10,388.5499877929688,396.8599853515625,387.1900024414063,396.1700134277344,1512700.0,,,,,
2025-09-11,397.3699951171875,398.5,388.5499877929688,388.5499877929688,1330000.0,,,,,
2025-09-12,394.5299987792969,396.8299865722656,393.1700134277344,394.6799926757813,978300.0,,,,,
2025-09-15,393.2099914550781,398.2900085449219,391.9299926757813,393.0,1404800.0,,,,,
2025-09-16,391.3599853515625,395.4500122070313,386.3200073242188,392.5899963378906,1698400.0,,,,,
2025-09-17,387.1499938964844,396.30999755859375,386.4400024414063,392.9400024414063,2041400.0,,,,,
2025-09-18,387.1099853515625,390.6600036621094,384.8699951171875,389.6900024414063,1979600.0,,,,,
2025-09-19,383.1199951171875,389.4599914550781,382.6000061035156,388.6000061035156,3394000.0,,,,,
2025-09-22,383.1300048828125,386.0799865722656,381.6099853515625,384.0700073242188,1484600.0,,,,,
2025-09-23,379.7200012207031,383.5,376.0,381.5899963378906,1568900.0,,,,,
2025-09-24,376.6199951171875,380.7300109863281,374.1700134277344,377.55999755859375,1530600.0,,,,,
2025-09-25,381.8699951171875,387.4800109863281,377.0199890136719,383.2000122070313,2635400.0,,,,,
2025-09-26,385.739990234375,387.4800109863281,379.7200012207031,381.9100036621094,1838600.0,,,,,
2025-09-29,395.30999755859375,399.1000061035156,384.3900146484375,386.8800048828125,2082300.0,,,,,
2025-09-30,391.6400146484375,397.6499938964844,385.8599853515625,394.9400024414063,2260400.0,,,,,
2025-10-01,404.2099914550781,407.5,392.5,393.6199951171875,1995400.0,,,,,
2025-10-02,408.8500061035156,411.0,402.8200073242188,404.2099914550781,1642200.0,,,,,
2025-10-03,403.2999877929688,411.9100036621094,403.0400085449219,411.7200012207031,1315800.0,,,,,
2025-10-06,402.8999938964844,405.4500122070313,400.739990234375,404.6600036621094,1191100.0,,,,,
2025-10-07,410.2799987792969,413.2900085449219,400.8599853515625,402.8399963378906,1589400.0,,,,,
2025-10-08,421.1499938964844,422.7300109863281,410.0199890136719,410.9299926757813,1930200.0,,,,,
2025-10-09,414.8599853515625,421.010009765625,414.2799987792969,419.30999755859375,880400.0,,,,,
2025-10-10,407.7900085449219,414.2200012207031,406.1000061035156,413.3299865722656,1148600.0,,,,,
2025-10-13,407.3699951171875,409.4700012207031,402.5799865722656,404.2099914550781,880700.0,,,,,
2025-10-14,412.2200012207031,415.5499877929688,405.4599914550781,406.0799865722656,1048300.0,,,,,
2025-10-15,407.8999938964844,413.5700073242188,407.0499877929688,412.1700134277344,1273200.0,,,,,
2025-10-16,408.6099853515625,413.30999755859375,405.5400085449219,409.9200134277344,1314400.0,,,,,
2025-10-17,416.80999755859375,419.3699951171875,406.760009765625,407.3599853515625,1054400.0,,,,,
2025-10-20,,,,,,419.1000061035156,420.5,414.5199890136719,418.1700134277344,1083500.0
2025-10-21,,,,,,426.2699890136719,426.9700012207031,417.57000732421875,417.57000732421875,1075900.0
2025-10-22,,,,,,426.44000244140625,431.80999755859375,421.94000244140625,426.2699890136719,1697200.0
2025-10-23,,,,,,422.6300048828125,432.760009765625,421.260009765625,427.8500061035156,1760900.0
2025-10-24,,,,,,421.3900146484375,425.8599853515625,420.6000061035156,423.4100036621094,1004900.0
2025-10-27,,,,,,420.1700134277344,423.6099853515625,418.760009765625,422.0,1261800.0
2025-10-28,,,,,,422.3900146484375,422.57000732421875,417.3699951171875,418.0,1219100.0
2025-10-29,,,,,,417.2099914550781,422.9800109863281,415.7699890136719,418.0199890136719,1324900.0
2025-10-30,,,,,,419.8900146484375,422.95001220703125,415.0,417.19000244140625,1234400.0
2025-10-31,,,,,,425.57000732421875,426.9599914550781,415.760009765625,416.2799987792969,1499100.0
2025-11-03,,,,,,426.0,430.1000061035156,418.6000061035156,428.4800109863281,1939100.0
2025-11-04,,,,,,421.6700134277344,430.7099914550781,403.1600036621094,418.54998779296875,2365500.0
2025-11-05,,,,,,417.0,427.17999267578125,410.45001220703125,417.70001220703125,1420800.0
2025-11-06,,,,,,416.25,424.25,410.2900085449219,414.1000061035156,1331800.0
2025-11-07,,,,,,409.4700012207031,416.2799987792969,406.6700134277344,415.6099853515625,1357700.0
2025-11-10,,,,,,421.20001220703125,422.2300109863281,410.5,412.3800048828125,1494000.0
2025-11-11,,,,,,429.2200012207031,429.4800109863281,417.1199951171875,423.29998779296875,990000.0
2025-11-12,,,,,,434.19000244140625,435.94000244140625,425.4599914550781,429.69000244140625,1365300.0
2025-11-13,,,,,,434.5199890136719,441.2300109863281,430.6600036621094,434.0199890136719,1560000.0
2025-11-14,,,,,,437.1499938964844,442.2200012207031,433.6700134277344,440.0199890136719,1265000.0
2025-11-17,,,,,,434.0199890136719,439.989990234375,432.239990234375,436.989990234375,1304500.0
2025-11-18,,,,,,435.5199890136719,437.7900085449219,430.1499938964844,434.0,1084300.0
2025-11-19,,,,,,421.0299987792969,434.92999267578125,418.5299987792969,434.3599853515625,1545100.0
2025-11-20,,,,,,422.32000732421875,431.1300048828125,420.0,420.8399963378906,1188900.0
2025-11-21,,,,,,426.760009765625,435.8500061035156,421.8699951171875,423.1300048828125,1917700.0
2025-11-24,,,,,,424.0,432.54998779296875,423.8699951171875,426.2300109863281,2223000.0
2025-11-25,,,,,,429.82000732421875,431.5,424.1199951171875,425.9200134277344,1550100.0
2025-11-26,,,,,,432.1700134277344,433.32000732421875,428.07000732421875,432.42999267578125,1152100.0
2025-11-28,,,,,,433.6099853515625,434.6700134277344,429.07000732421875,434.6700134277344,727900.0
2025-12-01,,,,,,425.6000061035156,434.0,423.4599914550781,431.9200134277344,1173900.0
2025-12-02,,,,,,433.1499938964844,435.20001220703125,424.05999755859375,427.3399963378906,1399800.0
2025-12-03,,,,,,463.1300048828125,463.8500061035156,439.3500061035156,440.30999755859375,2542200.0
2025-12-04,,,,,,457.3599853515625,463.70001220703125,453.5400085449219,462.0,1518800.0
2025-12-05,,,,,,455.4800109863281,462.0,454.4599914550781,457.7799987792969,911400.0
2025-12-08,,,,,,442.0400085449219,457.1700134277344,439.79998779296875,455.6499938964844,1504400.0
2025-12-09,,,,,,437.010009765625,448.2799987792969,436.489990234375,442.54998779296875,989500.0
2025-12-10,,,,,,444.6400146484375,446.2799987792969,433.80999755859375,438.80999755859375,999600.0
2025-12-11,,,,,,445.92999267578125,448.3299865722656,442.07000732421875,445.6499938964844,1178400.0
2025-12-12,,,,,,452.0400085449219,456.0,444.80999755859375,444.80999755859375,1621600.0
2025-12-15,,,,,,455.7099914550781,456.4599914550781,449.4800109863281,454.2799987792969,1337300.0
2025-12-16,,,,,,454.9599914550781,459.04998779296875,452.8299865722656,455.7099914550781,1258700.0
2025-12-17,,,,,,449.5199890136719,456.04998779296875,447.30999755859375,453.8299865722656,1349700.0
2025-12-18,,,,,,447.3800048828125,452.6300048828125,445.4100036621094,449.739990234375,1056900.0
2025-12-19,,,,,,456.20001220703125,460.3999938964844,445.510009765625,446.8599853515625,5558100.0
2025-12-22,,,,,,460.30999755859375,460.94000244140625,453.0299987792969,454.3399963378906,919500.0
2025-12-23,,,,,,458.4800109863281,461.489990234375,458.4100036621094,460.04998779296875,114282.0
