Date,Close,High,Low,Open,Volume,"('Close', 'STZ')","('High', 'STZ')","('Low', 'STZ')","('Open', 'STZ')","('Volume', 'STZ')"
2025-07-16,167.14471435546875,167.3634393272762,164.5399180897433,164.88789377314737,1941800.0,,,,,
2025-07-17,170.52500915527344,170.92268266950506,166.99559982794725,167.14472360321608,2362200.0,,,,,
2025-07-18,169.5805206298828,171.9665920199177,168.18863301046918,170.9922813055185,1911400.0,,,,,
2025-07-21,166.9757080078125,171.2607029880739,166.8961702726234,170.39575476958424,2235900.0,,,,,
2025-07-22,174.3427276611328,174.40237717060953,166.90612379768712,167.1745465903323,2299500.0,,,,,
2025-07-23,175.0684814453125,177.10659223350766,174.16375680138972,175.35680762295758,1908600.0,,,,,
2025-07-24,174.62109375,175.79425633759047,173.06020936946686,175.0585436921432,1332400.0,,,,,
2025-07-25,174.50180053710938,174.97901177609538,172.6625264474906,174.6608608365902,1014700.0,,,,,
2025-07-28,171.59873962402344,174.29301020130475,170.68406326797677,173.23916177356983,1315100.0,,,,,
2025-07-29,174.80999755859375,174.92929657425742,170.77355237907534,171.28058836591762,1496000.0,,,,,
2025-07-30,171.4600067138672,176.3300018310547,170.66000366210938,174.5,1400700.0,,,,,
2025-07-31,167.0399932861328,171.77000427246094,166.0,168.74000549316406,2240100.0,,,,,
2025-08-01,166.17999267578125,169.1300048828125,165.5,168.0,1631100.0,,,,,
2025-08-04,170.2899932861328,170.77999877929688,165.60000610351562,165.69000244140625,1429300.0,,,,,
2025-08-05,170.64999389648438,174.00999450683594,170.22999572753906,170.8699951171875,1191800.0,,,,,
2025-08-06,169.16000366210938,172.5,169.16000366210938,171.4199981689453,1306200.0,,,,,
2025-08-07,173.22000122070312,173.75999450683594,170.33999633789062,170.5500030517578,1622800.0,,,,,
2025-08-08,170.60000610351562,174.32000732421875,170.42999267578125,174.32000732421875,1386500.0,,,,,
2025-08-11,168.72000122070312,171.10000610351562,167.1300048828125,170.64999389648438,1394700.0,,,,,
2025-08-12,169.97999572753906,171.47999572753906,168.82000732421875,169.33999633789062,1655900.0,,,,,
2025-08-13,170.3699951171875,171.17999267578125,168.66000366210938,169.35000610351562,1429600.0,,,,,
2025-08-14,169.50999450683594,170.16000366210938,166.72999572753906,169.0,1482100.0,,,,,
2025-08-15,168.22999572753906,171.0,168.0500030517578,170.64999389648438,1522100.0,,,,,
2025-08-18,166.25,169.16000366210938,165.8699951171875,168.75,1994200.0,,,,,
2025-08-19,165.89999389648438,168.5500030517578,165.02000427246094,167.77000427246094,2255800.0,,,,,
2025-08-20,166.3000030517578,169.0,165.25999450683594,166.5,1465100.0,,,,,
2025-08-21,164.92999267578125,166.0800018310547,163.2899932861328,166.0,1560700.0,,,,,
2025-08-22,167.6199951171875,168.24000549316406,165.4199981689453,165.75,1729500.0,,,,,
2025-08-25,163.67999267578125,166.08999633789062,160.80999755859375,165.72999572753906,2553500.0,,,,,
2025-08-26,158.3699951171875,162.89999389648438,156.1699981689453,160.2899932861328,4565600.0,,,,,
2025-08-27,160.5,160.67999267578125,158.27000427246094,158.67999267578125,2077800.0,,,,,
2025-08-28,159.08999633789062,160.38999938964844,157.39999389648438,160.38999938964844,1954500.0,,,,,
2025-08-29,161.94000244140625,161.9600067138672,158.6699981689453,159.08999633789062,1773600.0,,,,,
2025-09-02,151.25999450683594,154.16000366210938,149.36000061035156,150.1300048828125,6085100.0,,,,,
2025-09-03,146.49000549316406,150.57000732421875,146.32000732421875,150.25,4546300.0,,,,,
2025-09-04,145.8800048828125,147.8000030517578,144.80999755859375,146.8699951171875,2758200.0,,,,,
2025-09-05,148.42999267578125,150.72999572753906,145.52999877929688,146.22999572753906,3046600.0,,,,,
2025-09-08,146.10000610351562,148.22000122070312,144.5800018310547,148.22000122070312,3096700.0,,,,,
2025-09-09,145.97999572753906,148.10000610351562,145.3800048828125,146.0,3328900.0,,,,,
2025-09-10,142.89999389648438,146.0,142.50999450683594,146.0,2236200.0,,,,,
2025-09-11,142.97999572753906,143.91000366210938,142.25,142.89999389648438,3037700.0,,,,,
2025-09-12,139.49000549316406,143.0,139.4499969482422,143.0,2446800.0,,,,,
2025-09-15,135.4199981689453,140.5399932861328,135.25,140.22999572753906,3475800.0,,,,,
2025-09-16,134.67999267578125,135.7100067138672,133.83999633789062,135.6699981689453,2904400.0,,,,,
2025-09-17,133.0399932861328,135.99000549316406,132.82000732421875,135.1300048828125,2754700.0,,,,,
2025-09-18,133.02000427246094,134.1999969482422,131.89999389648438,133.10000610351562,2951800.0,,,,,
2025-09-19,132.9199981689453,134.14999389648438,131.82000732421875,133.75999450683594,6144600.0,,,,,
2025-09-22,133.47999572753906,135.17999267578125,132.49000549316406,133.0,3275300.0,,,,,
2025-09-23,131.77999877929688,134.63999938964844,131.1999969482422,134.3699951171875,3051300.0,,,,,
2025-09-24,133.38999938964844,134.47999572753906,131.5,131.75999450683594,2590100.0,,,,,
2025-09-25,132.64999389648438,133.92999267578125,131.86000061035156,133.75,2518300.0,,,,,
2025-09-26,132.49000549316406,133.22000122070312,131.61000061035156,132.99000549316406,2296800.0,,,,,
2025-09-29,136.47000122070312,136.8000030517578,132.0500030517578,132.9499969482422,2857000.0,,,,,
2025-09-30,134.6699981689453,136.5399932861328,133.92999267578125,136.4499969482422,2213700.0,,,,,
2025-10-01,138.9499969482422,139.02000427246094,135.1199951171875,136.27000427246094,2757400.0,,,,,
2025-10-02,140.50999450683594,140.8000030517578,138.49000549316406,138.55999755859375,3298200.0,,,,,
2025-10-03,142.1999969482422,142.89999389648438,140.4600067138672,140.6300048828125,3027700.0,,,,,
2025-10-06,138.7100067138672,141.72000122070312,138.0,141.50999450683594,4699100.0,,,,,
2025-10-07,140.13999938964844,147.60000610351562,139.02000427246094,144.5,6552400.0,,,,,
2025-10-08,142.75999450683594,144.3300018310547,139.6999969482422,140.44000244140625,3238200.0,,,,,
2025-10-09,142.97000122070312,145.52999877929688,141.88999938964844,143.0,2933800.0,,,,,
2025-10-10,141.3300018310547,145.38999938964844,140.61000061035156,143.74000549316406,3373100.0,,,,,
2025-10-13,141.44000244140625,141.69000244140625,138.75,140.80999755859375,2678900.0,,,,,
2025-10-14,141.24000549316406,142.0500030517578,139.8000030517578,140.1999969482422,2969300.0,,,,,
2025-10-15,138.88999938964844,141.0399932861328,137.14999389648438,140.57000732421875,2788600.0,,,,,
2025-10-16,139.32000732421875,141.17999267578125,138.60000610351562,139.82000732421875,2007700.0,,,,,
2025-10-17,140.41000366210938,141.1699981689453,138.61000061035156,139.2899932861328,2225500.0,,,,,
2025-10-20,,,,,,140.1301727294922,142.1741281386885,139.00898285491044,139.67376343965165,1728600.0
2025-10-21,,,,,,140.467529296875,140.71558241905782,138.11597540340824,140.61635511420027,2424200.0
2025-10-22,,,,,,139.1082000732422,141.1323222058759,138.5724119439935,139.90197316172674,2057900.0
2025-10-23,,,,,,138.63194274902344,139.56462499567706,137.76872265008174,139.2074278616387,1352000.0
2025-10-24,,,,,,138.53271484375,139.9317382077581,138.07630553773754,139.64400322266002,1217500.0
2025-10-27,,,,,,136.88565063476562,138.92960607396026,136.11171091374857,138.82046208740314,2144800.0
2025-10-28,,,,,,133.14500427246094,136.18117224772112,133.1152391072103,136.14149040737428,2385300.0
2025-10-29,,,,,,129.95999145507812,132.83741684317303,129.73178681497524,132.5000530804574,2823100.0
2025-10-30,,,,,,128.8800048828125,130.97999572753906,128.8000030517578,130.0,2773600.0
2025-10-31,,,,,,131.3800048828125,132.32000732421875,127.0,128.10000610351562,3878900.0
2025-11-03,,,,,,130.82000732421875,131.6199951171875,129.91000366210938,131.0,1962600.0
2025-11-04,,,,,,129.17999267578125,131.5800018310547,128.1999969482422,130.52999877929688,2129600.0
2025-11-05,,,,,,130.6199951171875,131.9600067138672,128.2899932861328,128.82000732421875,1744400.0
2025-11-06,,,,,,127.94999694824219,130.77999877929688,127.94999694824219,129.00999450683594,2004400.0
2025-11-07,,,,,,127.6500015258789,129.5,126.63999938964844,128.67999267578125,3760400.0
2025-11-10,,,,,,128.47000122070312,128.91000366210938,126.44999694824219,127.95999908447266,2268400.0
2025-11-11,,,,,,131.80999755859375,133.0,128.8800048828125,128.8800048828125,2920700.0
2025-11-12,,,,,,130.3800048828125,132.69000244140625,130.3800048828125,132.11000061035156,1318600.0
2025-11-13,,,,,,129.69000244140625,131.52000427246094,129.3300018310547,129.7100067138672,2079900.0
2025-11-14,,,,,,129.16000366210938,130.05999755859375,126.87999725341797,129.83999633789062,2973400.0
2025-11-17,,,,,,130.9600067138672,133.39999389648438,128.85000610351562,129.0,2443900.0
2025-11-18,,,,,,130.52999877929688,131.11000061035156,129.3699951171875,130.83999633789062,1874900.0
2025-11-19,,,,,,129.27000427246094,131.08999633789062,128.77000427246094,130.02999877929688,2174200.0
2025-11-20,,,,,,130.4499969482422,131.00999450683594,127.8499984741211,128.74000549316406,1979400.0
2025-11-21,,,,,,133.66000366210938,135.5500030517578,131.11000061035156,131.16000366210938,2773500.0
2025-11-24,,,,,,132.11000061035156,133.50999450683594,131.63999938964844,133.4499969482422,2369300.0
2025-11-25,,,,,,132.17999267578125,133.49000549316406,131.3300018310547,132.66000366210938,1863200.0
2025-11-26,,,,,,134.88999938964844,136.25,131.74000549316406,131.8699951171875,2145300.0
2025-11-28,,,,,,136.3800048828125,137.14999389648438,134.80999755859375,134.80999755859375,1799700.0
2025-12-01,,,,,,137.8699951171875,138.27999877929688,135.6699981689453,135.83999633789062,2734600.0
2025-12-02,,,,,,137.86000061035156,138.25,136.0,137.5,2291100.0
2025-12-03,,,,,,138.0800018310547,139.75,137.19000244140625,138.0,2175900.0
2025-12-04,,,,,,138.02999877929688,139.39999389648438,136.88999938964844,138.08999633789062,2204400.0
2025-12-05,,,,,,142.3699951171875,142.57000732421875,137.25999450683594,137.7100067138672,2994300.0
2025-12-08,,,,,,141.99000549316406,142.2899932861328,139.8800048828125,141.8000030517578,2545000.0
2025-12-09,,,,,,143.3699951171875,143.89999389648438,141.69000244140625,141.69000244140625,2339900.0
2025-12-10,,,,,,148.50999450683594,148.5500030517578,143.60000610351562,143.88999938964844,3775300.0
2025-12-11,,,,,,149.5500030517578,151.50999450683594,148.60000610351562,148.60000610351562,3051500.0
2025-12-12,,,,,,147.4199981689453,151.10000610351562,147.1999969482422,150.25,2098100.0
2025-12-15,,,,,,143.47000122070312,148.4600067138672,141.5,147.4199981689453,3353300.0
2025-12-16,,,,,,142.58999633789062,145.00999450683594,142.25999450683594,144.52000427246094,2055500.0
2025-12-17,,,,,,139.72000122070312,141.9199981689453,138.75999450683594,140.5,2382200.0
2025-12-18,,,,,,136.80999755859375,141.02999877929688,136.72000122070312,139.5,2019400.0
2025-12-19,,,,,,135.00999450683594,137.1999969482422,134.6699981689453,136.1999969482422,4706500.0
2025-12-22,,,,,,141.74000549316406,142.9199981689453,134.0399932861328,134.8000030517578,3636200.0
2025-12-23,,,,,,141.0449981689453,141.52000427246094,140.01499938964844,141.25999450683594,233095.0
