Date,Close,High,Low,Open,Volume,"('Close', 'BTOG')","('High', 'BTOG')","('Low', 'BTOG')","('Open', 'BTOG')","('Volume', 'BTOG')"
2025-07-01,0.1560000032186508,0.1599999964237213,0.1449999958276748,0.1599999964237213,1468200.0,,,,,
2025-07-02,0.1689999997615814,0.1689999997615814,0.1519999951124191,0.1599999964237213,2431700.0,,,,,
2025-07-03,0.1720000058412552,0.2049999982118606,0.1599999964237213,0.1940000057220459,63880800.0,,,,,
2025-07-07,0.2560000121593475,0.2630000114440918,0.1899999976158142,0.2000000029802322,277979100.0,,,,,
2025-07-08,0.2169999927282333,0.270000010728836,0.210999995470047,0.2349999994039535,37967100.0,,,,,
2025-07-09,0.1949999928474426,0.2160000056028366,0.1899999976158142,0.2129999995231628,18607600.0,,,,,
2025-07-10,0.2899999916553497,0.3680000007152557,0.1899999976158142,0.1969999969005584,267029900.0,,,,,
2025-07-11,0.4399999976158142,0.449999988079071,0.3210000097751617,0.4269999861717224,213262700.0,,,,,
2025-07-14,0.3519999980926513,0.4650000035762787,0.3499999940395355,0.4300000071525574,38586600.0,,,,,
2025-07-15,0.3440000116825104,0.3899999856948852,0.3199999928474426,0.3240000009536743,15027000.0,,,,,
2025-07-16,0.3319999873638153,0.356000006198883,0.3199999928474426,0.3429999947547912,12037800.0,,,,,
2025-07-17,0.6309999823570251,0.6959999799728394,0.3700000047683716,0.421999990940094,469645000.0,,,,,
2025-07-18,0.7799999713897705,1.0099999904632568,0.7099999785423279,0.8119999766349792,362584500.0,,,,,
2025-07-21,0.7160000205039978,0.925000011920929,0.7059999704360962,0.925000011920929,85178800.0,,,,,
2025-07-22,0.6779999732971191,0.7549999952316284,0.5720000267028809,0.7099999785423279,29377200.0,,,,,
2025-07-23,0.5559999942779541,0.6549999713897705,0.5199999809265137,0.6430000066757202,23482000.0,,,,,
2025-07-24,0.5230000019073486,0.6100000143051147,0.5070000290870667,0.5799999833106995,17950100.0,,,,,
2025-07-25,0.5189999938011169,0.5199999809265137,0.4410000145435333,0.5090000033378601,18235400.0,,,,,
2025-07-28,0.4720000028610229,0.5789999961853027,0.4600000083446502,0.5270000100135803,11011600.0,,,,,
2025-07-29,0.4180000126361847,0.460999995470047,0.3810000121593475,0.4510000050067901,11774200.0,,,,,
2025-07-30,0.395000010728836,0.453000009059906,0.3619999885559082,0.3919999897480011,9397400.0,,,,,
2025-07-31,0.3910000026226043,0.4230000078678131,0.3860000073909759,0.4230000078678131,5169100.0,,,,,
2025-08-01,0.3389999866485595,0.3899999856948852,0.3300000131130218,0.3899999856948852,8308700.0,,,,,
2025-08-04,0.3519999980926513,0.3799999952316284,0.3440000116825104,0.3529999852180481,6231000.0,,,,,
2025-08-05,0.3269999921321869,0.3600000143051147,0.3199999928474426,0.3600000143051147,6639900.0,,,,,
2025-08-06,0.3330000042915344,0.3540000021457672,0.3109999895095825,0.3109999895095825,9479000.0,,,,,
2025-08-07,0.4269999861717224,0.515999972820282,0.3899999856948852,0.3899999856948852,134066800.0,,,,,
2025-08-08,0.488999992609024,0.550000011920929,0.453000009059906,0.4779999852180481,47488900.0,,,,,
2025-08-11,0.4880000054836273,0.5350000262260437,0.4429999887943268,0.4860000014305115,21234400.0,,,,,
2025-08-12,0.4880000054836273,0.5099999904632568,0.4550000131130218,0.5,9680900.0,,,,,
2025-08-13,0.5490000247955322,0.6389999985694885,0.5199999809265137,0.5350000262260437,44927300.0,,,,,
2025-08-14,0.5109999775886536,0.5490000247955322,0.4699999988079071,0.4819999933242798,11439000.0,,,,,
2025-08-15,0.5109999775886536,0.5299999713897705,0.4950000047683716,0.5199999809265137,5240900.0,,,,,
2025-08-18,0.4519999921321869,0.5109999775886536,0.4490000009536743,0.4900000095367431,7481900.0,,,,,
2025-08-19,0.4099999964237213,0.449999988079071,0.4000000059604645,0.4480000138282776,5889000.0,,,,,
2025-08-20,0.4449999928474426,0.4550000131130218,0.4000000059604645,0.4099999964237213,5968900.0,,,,,
2025-08-21,0.4160000085830688,0.4460000097751617,0.4090000092983246,0.4300000071525574,3488300.0,,,,,
2025-08-22,0.4869999885559082,0.4950000047683716,0.4099999964237213,0.4189999997615814,10617900.0,,,,,
2025-08-25,0.4449999928474426,0.488999992609024,0.4300000071525574,0.4650000035762787,7119000.0,,,,,
2025-08-26,0.460999995470047,0.4699999988079071,0.4519999921321869,0.4699999988079071,3431000.0,,,,,
2025-08-27,0.421999990940094,0.4639999866485595,0.4149999916553497,0.4639999866485595,4225800.0,,,,,
2025-08-28,0.421999990940094,0.4379999935626983,0.4110000133514404,0.4259999990463257,3262700.0,,,,,
2025-08-29,0.3910000026226043,0.4399999976158142,0.3819999992847442,0.4329999983310699,5118500.0,,,,,
2025-09-02,0.3569999933242798,0.3919999897480011,0.3300000131130218,0.3899999856948852,8144400.0,,,,,
2025-09-03,0.3490000069141388,0.3700000047683716,0.3400000035762787,0.3700000047683716,3333500.0,,,,,
2025-09-04,0.3199999928474426,0.3440000116825104,0.3179999887943268,0.3400000035762787,3608400.0,,,,,
2025-09-05,0.3300000131130218,0.3479999899864197,0.3199999928474426,0.3230000138282776,8877000.0,,,,,
2025-09-08,0.4160000085830688,0.4259999990463257,0.3499999940395355,0.3580000102519989,19474900.0,,,,,
2025-09-09,0.3840000033378601,0.4250000119209289,0.3709999918937683,0.4189999997615814,8222600.0,,,,,
2025-09-10,0.3910000026226043,0.4230000078678131,0.3880000114440918,0.402999997138977,6004100.0,,,,,
2025-09-11,0.4460000097751617,0.4460000097751617,0.4110000133514404,0.4189999997615814,8729400.0,,,,,
2025-09-12,0.4350000023841858,0.4600000083446502,0.4199999868869781,0.4449999928474426,4850600.0,,,,,
2025-09-15,0.4169999957084656,0.4379999935626983,0.4050000011920929,0.4059999883174896,4544200.0,,,,,
2025-09-16,0.4000000059604645,0.4180000126361847,0.395000010728836,0.4160000085830688,3810500.0,,,,,
2025-09-17,0.3869999945163727,0.4079999923706054,0.3799999952316284,0.4050000011920929,3579500.0,,,,,
2025-09-18,0.4600000083446502,0.4600000083446502,0.3980000019073486,0.4189999997615814,10440800.0,,,,,
2025-09-19,0.4180000126361847,0.460999995470047,0.4000000059604645,0.4359999895095825,6002300.0,,,,,
2025-09-22,0.4199999868869781,0.4250000119209289,0.3889999985694885,0.3989999890327453,3313500.0,,,,,
2025-09-23,0.3959999978542328,0.4160000085830688,0.395000010728836,0.4040000140666961,2498100.0,,,,,
2025-09-24,0.4000000059604645,0.4120000004768371,0.3899999856948852,0.4099999964237213,2790900.0,,,,,
2025-09-25,0.3729999959468841,0.3939999938011169,0.3600000143051147,0.3899999856948852,2894300.0,,,,,
2025-09-26,0.3849999904632568,0.3880000114440918,0.3499999940395355,0.375,2934500.0,,,,,
2025-09-29,0.395000010728836,0.414000004529953,0.3899999856948852,0.3899999856948852,3977900.0,,,,,
2025-09-30,0.382999986410141,0.3970000147819519,0.3779999911785126,0.3970000147819519,3410600.0,,,,,
2025-10-01,0.3959999978542328,0.4129999876022339,0.3819999992847442,0.3899999856948852,5119000.0,,,,,
2025-10-02,0.4869999885559082,0.4880000054836273,0.3989999890327453,0.4000000059604645,15156700.0,,,,,
2025-10-03,0.460999995470047,0.5099999904632568,0.4070000052452087,0.4830000102519989,10913000.0,,,,,
2025-10-06,0.5,0.5559999942779541,0.4819999933242798,0.5049999952316284,13330000.0,,,,,
2025-10-07,0.4510000050067901,0.5249999761581421,0.4399999976158142,0.5249999761581421,7326800.0,,,,,
2025-10-08,0.515999972820282,0.5299999713897705,0.449999988079071,0.4600000083446502,8707700.0,,,,,
2025-10-09,0.4799999892711639,0.5170000195503235,0.4600000083446502,0.5170000195503235,4499800.0,,,,,
2025-10-10,0.4120000004768371,0.5009999871253967,0.4009999930858612,0.5,7175300.0,,,,,
2025-10-13,0.4440000057220459,0.4490000009536743,0.4199999868869781,0.4250000119209289,3659700.0,,,,,
2025-10-14,0.4300000071525574,0.4339999854564667,0.3959999978542328,0.402999997138977,3549700.0,,,,,
2025-10-15,0.4160000085830688,0.4350000023841858,0.4050000011920929,0.4300000071525574,3329000.0,,,,,
2025-10-16,0.3899999856948852,0.4230000078678131,0.3869999945163727,0.4129999876022339,3647500.0,,,,,
2025-10-17,0.3770000040531158,0.3939999938011169,0.3700000047683716,0.3790000081062317,2707900.0,,,,,
2025-10-20,,,,,,0.4129999876022339,0.42100000381469727,0.3919999897480011,0.4059999883174896,2794400.0
2025-10-21,,,,,,0.3959999978542328,0.4129999876022339,0.3880000114440918,0.40299999713897705,2111700.0
2025-10-22,,,,,,0.367000013589859,0.39500001072883606,0.35199999809265137,0.39500001072883606,3761400.0
2025-10-23,,,,,,0.4050000011920929,0.4099999964237213,0.3720000088214874,0.3799999952316284,2424300.0
2025-10-24,,,,,,0.4129999876022339,0.41999998688697815,0.38999998569488525,0.414000004529953,3322300.0
2025-10-27,,,,,,0.39500001072883606,0.41999998688697815,0.38499999046325684,0.41200000047683716,3192900.0
2025-10-28,,,,,,0.3790000081062317,0.4000000059604645,0.3790000081062317,0.38999998569488525,2907100.0
2025-10-29,,,,,,0.36899998784065247,0.38100001215934753,0.3580000102519989,0.375,2259000.0
2025-10-30,,,,,,0.3319999873638153,0.36800000071525574,0.32499998807907104,0.36800000071525574,2874200.0
2025-10-31,,,,,,0.35499998927116394,0.3700000047683716,0.3400000035762787,0.3449999988079071,2459000.0
2025-11-03,,,,,,0.3319999873638153,0.3569999933242798,0.32899999618530273,0.3569999933242798,1983800.0
2025-11-04,,,,,,0.2930000126361847,0.32100000977516174,0.28999999165534973,0.3199999928474426,2992200.0
2025-11-05,,,,,,0.32199999690055847,0.3269999921321869,0.28200000524520874,0.29499998688697815,2254200.0
2025-11-06,,,,,,0.2930000126361847,0.3199999928474426,0.28600001335144043,0.3050000071525574,1824700.0
2025-11-07,,,,,,0.31299999356269836,0.32600000500679016,0.27000001072883606,0.2800000011920929,3037400.0
2025-11-10,,,,,,0.30000001192092896,0.32499998807907104,0.28999999165534973,0.31299999356269836,1351900.0
2025-11-11,,,,,,0.3009999990463257,0.3019999861717224,0.2939999997615814,0.2939999997615814,789700.0
2025-11-12,,,,,,0.30300000309944153,0.32199999690055847,0.3019999861717224,0.3089999854564667,1357900.0
2025-11-13,,,,,,0.28200000524520874,0.3100000023841858,0.27000001072883606,0.30300000309944153,2144500.0
2025-11-14,,,,,,0.2750000059604645,0.2849999964237213,0.2540000081062317,0.2669999897480011,1361500.0
2025-11-17,,,,,,0.25,0.28299999237060547,0.24899999797344208,0.27000001072883606,1791400.0
2025-11-18,,,,,,0.2720000147819519,0.2800000011920929,0.24300000071525574,0.24300000071525574,911400.0
2025-11-19,,,,,,0.25200000405311584,0.2750000059604645,0.25099998712539673,0.26600000262260437,828900.0
2025-11-20,,,,,,0.2280000001192093,0.2669999897480011,0.2199999988079071,0.2669999897480011,1599200.0
2025-11-21,,,,,,0.2370000034570694,0.24699999392032623,0.20000000298023224,0.22300000488758087,1871500.0
2025-11-24,,,,,,0.25699999928474426,0.2590000033378601,0.2460000067949295,0.25600001215934753,1441600.0
2025-11-25,,,,,,0.24799999594688416,0.25,0.23600000143051147,0.25,883400.0
2025-11-26,,,,,,0.2630000114440918,0.26899999380111694,0.24500000476837158,0.24500000476837158,1594000.0
2025-11-28,,,,,,0.27300000190734863,0.2770000100135803,0.27000001072883606,0.2759999930858612,858900.0
2025-12-01,,,,,,0.25600001215934753,0.2680000066757202,0.25,0.25,1088000.0
2025-12-02,,,,,,0.2619999945163727,0.27300000190734863,0.25600001215934753,0.25600001215934753,1565200.0
2025-12-03,,,,,,0.26499998569488525,0.2750000059604645,0.25999999046325684,0.2619999945163727,1060900.0
2025-12-04,,,,,,0.2800000011920929,0.2800000011920929,0.26100000739097595,0.26100000739097595,922900.0
2025-12-05,,,,,,0.27000001072883606,0.2759999930858612,0.26499998569488525,0.27000001072883606,418700.0
2025-12-08,,,,,,0.2680000066757202,0.2750000059604645,0.25200000405311584,0.2750000059604645,970400.0
2025-12-09,,,,,,0.27000001072883606,0.2750000059604645,0.25200000405311584,0.25200000405311584,997800.0
2025-12-10,,,,,,0.26600000262260437,0.27000001072883606,0.25600001215934753,0.27000001072883606,788400.0
2025-12-11,,,,,,0.2630000114440918,0.2680000066757202,0.25600001215934753,0.26600000262260437,371000.0
2025-12-12,,,,,,0.24799999594688416,0.2680000066757202,0.24300000071525574,0.25200000405311584,1294400.0
2025-12-15,,,,,,0.21400000154972076,0.25,0.21299999952316284,0.24199999868869781,1435900.0
2025-12-16,,,,,,0.21400000154972076,0.2199999988079071,0.20000000298023224,0.20000000298023224,885200.0
2025-12-17,,,,,,0.20900000631809235,0.22499999403953552,0.20800000429153442,0.20999999344348907,947300.0
2025-12-18,,,,,,0.21199999749660492,0.23000000417232513,0.2070000022649765,0.2070000022649765,1551300.0
2025-12-19,,,,,,0.21699999272823334,0.22499999403953552,0.21400000154972076,0.2150000035762787,654700.0
2025-12-22,,,,,,0.20999999344348907,0.22499999403953552,0.20999999344348907,0.21699999272823334,923700.0
2025-12-23,,,,,,0.2037999927997589,0.2142000049352646,0.20180000364780426,0.20999999344348907,377672.0
