Date,Close,High,Low,Open,Volume,"('Close', 'PEP')","('High', 'PEP')","('Low', 'PEP')","('Open', 'PEP')","('Volume', 'PEP')"
2025-07-14,134.2566680908203,134.5636625371181,132.56322712737995,133.4446046165122,8480300.0,,,,,
2025-07-15,132.51370239257812,134.19723048298866,132.45428606518232,134.11800367613813,8933500.0,,,,,
2025-07-16,134.03880310058594,134.19724161646326,132.45429705405613,132.65235653212997,10941600.0,,,,,
2025-07-17,144.0310516357422,144.54601836401767,140.26786113398043,140.3272774659027,26161000.0,,,,,
2025-07-18,141.85235595703125,144.93222817629913,141.55525920993446,144.8430885744923,13752800.0,,,,,
2025-07-21,140.3272705078125,142.19896042540418,139.09929274638924,141.71371699811996,9025600.0,,,,,
2025-07-22,144.62522888183594,144.98174198142013,139.86182823945347,139.86182823945347,8281500.0,,,,,
2025-07-23,144.24891662597656,145.6056398613789,143.68443127021507,144.44697609588678,6166000.0,,,,,
2025-07-24,143.11004638671875,145.0510654331664,142.58518199828026,144.407368386506,9749400.0,,,,,
2025-07-25,142.06031799316406,143.41705632572317,141.31758365533543,143.40714353019874,7021600.0,,,,,
2025-07-28,140.19854736328125,141.71372427383807,140.0896123842426,141.31759020871144,10639100.0,,,,,
2025-07-29,142.49606323242188,142.59510052556692,139.76280620666972,140.19854611895687,6282900.0,,,,,
2025-07-30,141.47604370117188,143.00111829530323,140.911558325513,142.37723169864333,9738400.0,,,,,
2025-07-31,136.58389282226562,140.1985423718797,136.3066065420338,139.61424653549145,11689700.0,,,,,
2025-08-01,137.93072509765625,138.4555895187504,136.95031027342034,137.75247609923318,7630500.0,,,,,
2025-08-04,138.2080078125,138.96065497116004,137.40585711842857,137.94061921081976,8384700.0,,,,,
2025-08-05,138.0990753173828,138.9903656353494,137.9109135243353,138.24763125919537,5535100.0,,,,,
2025-08-06,139.4359893798828,140.20843184543006,138.00993710165156,138.54469915050424,6747400.0,,,,,
2025-08-07,142.52577209472656,142.91199336232876,139.1190947030716,139.87174186832573,7674600.0,,,,,
2025-08-08,143.80328369140625,143.9617222058768,142.40693945028397,142.52577211387924,5315100.0,,,,,
2025-08-11,143.46656799316406,144.18950700286777,142.3574228213014,143.9122207099021,5773400.0,,,,,
2025-08-12,145.4471893310547,145.58583247403416,143.31802354009062,144.13998471310086,7668700.0,,,,,
2025-08-13,147.90316772460938,148.09131439342625,145.42738664526183,145.46699249370525,6147000.0,,,,,
2025-08-14,147.18023681640625,148.05171663949338,146.61576655715706,147.59616624716074,6892500.0,,,,,
2025-08-15,148.9429931640625,149.636223999154,147.05150778345154,147.9427829843271,9162200.0,,,,,
2025-08-18,148.10122680664062,149.09153923582448,147.47732514074488,149.09153923582448,9901000.0,,,,,
2025-08-19,150.68594360351562,150.8443972196085,148.40822198282802,148.54686511916717,8596900.0,,,,,
2025-08-20,149.26979064941406,153.11220777269875,147.24955990982266,151.7257763936624,10023500.0,,,,,
2025-08-21,147.5367431640625,148.8637733187536,147.16043471210708,148.8637733187536,8153600.0,,,,,
2025-08-22,148.1903533935547,149.7154279072312,147.64567852761,148.2002510780378,5218000.0,,,,,
2025-08-25,146.76429748535156,147.37830146063914,146.15030862103228,146.99206511066865,6624300.0,,,,,
2025-08-26,145.575927734375,146.813818276334,144.3974535206751,146.07108395115858,11208100.0,,,,,
2025-08-27,146.20973205566406,146.3582728813592,144.89261466094752,145.57593268108317,8092900.0,,,,,
2025-08-28,145.55612182617188,146.60585062096737,144.81338747766912,146.52663892144645,9265100.0,,,,,
2025-08-29,147.20994567871094,147.77443105160063,145.44719065437548,145.67497340710432,7760700.0,,,,,
2025-09-02,148.82415771484375,156.2713117669584,148.75484369921355,155.91479867108671,17348600.0,,,,,
2025-09-03,147.20004272460938,149.00241864619298,145.6848658771532,148.49734962306167,11259200.0,,,,,
2025-09-04,145.4669952392578,148.02200317468407,145.0312553433135,147.5763655941842,6342200.0,,,,,
2025-09-05,146.38999938964844,147.8800048828125,145.27999877929688,146.0,7186300.0,,,,,
2025-09-08,141.7100067138672,145.72000122070312,140.35000610351562,145.72000122070312,11127600.0,,,,,
2025-09-09,143.10000610351562,143.6300048828125,141.10000610351562,141.17999267578125,5866400.0,,,,,
2025-09-10,142.66000366210938,143.11000061035156,141.4199981689453,142.22999572753906,6015100.0,,,,,
2025-09-11,144.22999572753906,144.75,142.5,142.88999938964844,6144400.0,,,,,
2025-09-12,143.52999877929688,144.25,142.89999389648438,144.07000732421875,5713700.0,,,,,
2025-09-15,140.63999938964844,143.52999877929688,140.52999877929688,143.39999389648438,7279600.0,,,,,
2025-09-16,140.02999877929688,141.30999755859375,139.91000366210938,140.69000244140625,9283500.0,,,,,
2025-09-17,141.22999572753906,142.0399932861328,140.14999389648438,140.1699981689453,6092900.0,,,,,
2025-09-18,140.72999572753906,141.6300048828125,140.38999938964844,140.63999938964844,6106600.0,,,,,
2025-09-19,141.75999450683594,142.0800018310547,140.4600067138672,141.4600067138672,12365500.0,,,,,
2025-09-22,141.02999877929688,141.52000427246094,139.94000244140625,141.0800018310547,5797600.0,,,,,
2025-09-23,141.89999389648438,142.22999572753906,139.9600067138672,141.0399932861328,6356500.0,,,,,
2025-09-24,142.1699981689453,142.33999633789062,141.00999450683594,141.80999755859375,5949100.0,,,,,
2025-09-25,139.9199981689453,143.4199981689453,139.86000061035156,143.0,7101700.0,,,,,
2025-09-26,140.44000244140625,140.99000549316406,139.85000610351562,139.94000244140625,6224700.0,,,,,
2025-09-29,140.1699981689453,140.6699981689453,139.1199951171875,140.44000244140625,11930200.0,,,,,
2025-09-30,140.44000244140625,141.02999877929688,139.8300018310547,140.1699981689453,7583400.0,,,,,
2025-10-01,143.13999938964844,143.3699951171875,140.47999572753906,140.80999755859375,5880800.0,,,,,
2025-10-02,142.30999755859375,143.25,141.3699951171875,141.88999938964844,4497300.0,,,,,
2025-10-03,141.97999572753906,143.36000061035156,141.86000061035156,142.25999450683594,5425700.0,,,,,
2025-10-06,139.6999969482422,141.85000610351562,138.8800048828125,141.77000427246094,6750700.0,,,,,
2025-10-07,140.7899932861328,141.83999633789062,139.69000244140625,140.3699951171875,6110300.0,,,,,
2025-10-08,138.83999633789062,140.97999572753906,138.69000244140625,140.7899932861328,8256700.0,,,,,
2025-10-09,144.7100067138672,144.74000549316406,138.58999633789062,140.4600067138672,13706600.0,,,,,
2025-10-10,150.0800018310547,150.82000732421875,145.0,145.6300048828125,17545200.0,,,,,
2025-10-13,148.88999938964844,149.97999572753906,147.33999633789062,148.64999389648438,7272000.0,,,,,
2025-10-14,151.5399932861328,151.6199951171875,148.5,148.69000244140625,8371100.0,,,,,
2025-10-15,151.16000366210938,152.38999938964844,149.1699981689453,151.3300018310547,6101100.0,,,,,
2025-10-16,152.6699981689453,154.3800048828125,152.2899932861328,152.3800048828125,8532900.0,,,,,
2025-10-17,153.7100067138672,153.91000366210938,151.74000549316406,153.77000427246094,6682100.0,,,,,
2025-10-20,,,,,,152.1518096923828,152.92425323767915,151.2407228212894,152.92425323767915,4810600.0
2025-10-21,,,,,,151.69625854492188,153.6867989265854,151.35955548418895,153.20153973130147,5614300.0
2025-10-22,,,,,,151.54771423339844,153.6768827835327,151.2308216863454,151.6665470496697,6486000.0
2025-10-23,,,,,,150.0424346923828,151.91412712371726,149.56708831119968,151.68635918641957,6091800.0
2025-10-24,,,,,,150.08206176757812,150.94362995158292,149.80477510810556,150.56730586616032,3580200.0
2025-10-27,,,,,,151.15159606933594,151.38926170391863,149.49777388107904,149.5472774809578,4744600.0
2025-10-28,,,,,,148.6658935546875,151.7259744903159,148.4678338292297,149.9434067392189,5626500.0
2025-10-29,,,,,,144.7442626953125,147.22004709372305,142.27837599453963,146.61595509607133,7767600.0
2025-10-30,,,,,,146.1208038330078,146.65556663478475,144.83339287415083,144.9225174892821,5752700.0
2025-10-31,,,,,,144.67494201660156,145.5761312174423,143.89260074937047,144.78387714099978,6313600.0
2025-11-03,,,,,,142.2090606689453,144.49668301569068,141.8624448117463,144.4471643059496,8331500.0
2025-11-04,,,,,,141.51583862304688,143.5261744657766,140.6839786421221,143.29840651859257,8302900.0
2025-11-05,,,,,,141.47622680664062,141.8921567797207,140.20862638078071,141.51583270889105,7136400.0
2025-11-06,,,,,,140.2086181640625,141.82283436171824,139.93133153159243,141.0305803642374,6449400.0
2025-11-07,,,,,,141.5653533935547,142.65470460799116,140.27794244312685,141.54554288665878,7592300.0
2025-11-10,,,,,,141.23854064941406,141.63467521168775,139.89171335966037,141.10981013879,6617500.0
2025-11-11,,,,,,143.6747283935547,144.3481345265119,141.29796619908285,141.89216052544816,7683600.0
2025-11-12,,,,,,142.9914093017578,144.09065822668967,142.66460393369815,143.1597608348208,5790100.0
2025-11-13,,,,,,143.6153106689453,144.97203573151094,142.25857049539042,142.7042237915811,6663300.0
2025-11-14,,,,,,144.43727111816406,145.41767209110108,142.53585535946084,144.47687702060037,5770500.0
2025-11-17,,,,,,146.39808654785156,146.6753731947911,143.81336700167398,144.70464335098117,7320200.0
2025-11-18,,,,,,147.3289794921875,148.3787096399787,146.02175810068175,146.8635308249988,10821500.0
2025-11-19,,,,,,145.68505859375,147.35869127458983,145.26912862571112,146.8635343920213,8123200.0
2025-11-20,,,,,,144.68484497070312,145.65534821497047,143.4964563814908,145.1800018458787,6878900.0
2025-11-21,,,,,,144.91261291503906,147.49733240812407,144.56599705799,144.86309420531938,7911800.0
2025-11-24,,,,,,144.0906524658203,144.92251239981042,143.3578148415021,144.41745782081404,9391400.0
2025-11-25,,,,,,144.6947479248047,145.69495940903974,144.15998512902289,144.5164835855513,8954000.0
2025-11-26,,,,,,146.546630859375,147.03189005790878,144.81358172159767,144.9027214473209,5180600.0
2025-11-28,,,,,,147.2992706298828,147.37849754213374,145.80388721650257,145.80388721650257,2969300.0
2025-12-01,,,,,,148.0618133544922,148.36882333102412,147.07149953739335,147.19034747091814,7623300.0
2025-12-02,,,,,,147.1705322265625,148.06180858886836,145.11067773997812,148.01230498839848,6830300.0
2025-12-03,,,,,,146.6258544921875,149.2402822427544,146.4773134709577,147.2497570033305,5109200.0
2025-12-04,,,,,,145.48699951171875,146.8140163362829,144.71455598034626,146.31885945150623,6803000.0
2025-12-05,,,,,,145.02000427246094,145.8000030517578,144.50999450683594,145.6199951171875,5971300.0
2025-12-08,,,,,,145.6300048828125,146.55999755859375,144.1999969482422,145.00999450683594,6327400.0
2025-12-09,,,,,,144.63999938964844,147.55999755859375,143.91000366210938,146.35000610351562,10035200.0
2025-12-10,,,,,,149.6999969482422,149.77999877929688,147.0,147.77000427246094,18526400.0
2025-12-11,,,,,,149.0399932861328,150.88999938964844,148.1300048828125,150.14999389648438,7854000.0
2025-12-12,,,,,,150.64999389648438,150.6699981689453,148.74000549316406,149.75,8143100.0
2025-12-15,,,,,,151.22000122070312,151.6999969482422,150.27999877929688,150.94000244140625,8409600.0
2025-12-16,,,,,,150.3699951171875,152.35000610351562,149.99000549316406,151.99000549316406,7520300.0
2025-12-17,,,,,,150.0800018310547,151.24000549316406,149.47999572753906,150.3800048828125,8067100.0
2025-12-18,,,,,,149.3699951171875,150.3699951171875,149.25,149.8000030517578,6643200.0
2025-12-19,,,,,,148.16000366210938,149.88999938964844,147.89999389648438,149.14999389648438,17543500.0
2025-12-22,,,,,,147.0500030517578,148.97999572753906,146.41000366210938,147.52999877929688,8734500.0
2025-12-23,,,,,,144.50100708007812,147.0800018310547,143.61000061035156,147.02000427246094,1159301.0
