Date,Close,High,Low,Open,Volume,"('Close', 'HD')","('High', 'HD')","('Low', 'HD')","('Open', 'HD')","('Volume', 'HD')"
2025-07-16,355.3837890625,358.9137806125525,350.4716547155883,357.82990293854067,4259800.0,,,,,
2025-07-17,357.0145568847656,358.28733480958715,352.6592609144705,354.52866012961266,3128900.0,,,,,
2025-07-18,357.3725280761719,358.565770712321,354.9562436006617,357.9492731436316,3361600.0,,,,,
2025-07-21,361.9863586425781,363.71653311305073,357.81003986060006,358.6850803936179,3503900.0,,,,,
2025-07-22,368.9170227050781,370.10031195911387,361.6681394483,362.4238617538471,3095400.0,,,,,
2025-07-23,374.2268981933594,375.7482657717577,369.4539582850412,369.6031363645346,3238000.0,,,,,
2025-07-24,370.98529052734375,375.7482772841823,370.1599861432324,373.3618224296149,3088000.0,,,,,
2025-07-25,373.22259521484375,373.8689223083766,370.9455052682917,372.5464385737761,2221000.0,,,,,
2025-07-28,375.1019592285156,378.9302161094865,370.8759345743453,371.6316265834991,4062800.0,,,,,
2025-07-29,375.2113037109375,377.5878355412009,372.655794599724,374.8732253984475,2931600.0,,,,,
2025-07-30,369.9809875488281,376.3946135759725,367.544826837012,375.549402575783,3110700.0,,,,,
2025-07-31,365.436767578125,370.7068564350277,364.7705339116697,367.0874066255784,3091600.0,,,,,
2025-08-01,371.5520935058594,372.6856466992252,363.6867121658929,365.7450420576344,3008200.0,,,,,
2025-08-04,378.6716918945313,379.74558595124506,371.5819094244305,372.7254158738681,2844300.0,,,,,
2025-08-05,383.2358093261719,384.7571769992485,378.8109007522676,379.70581755782666,2931400.0,,,,,
2025-08-06,384.6179504394531,386.7359394216344,382.35081371460143,383.9020109292146,2812800.0,,,,,
2025-08-07,383.9915161132813,389.2417288844443,381.1973402224284,386.4276767437569,2433000.0,,,,,
2025-08-08,385.66204833984375,387.0939273714993,384.02136246681954,384.8963726791238,2326700.0,,,,,
2025-08-11,385.3438415527344,389.3113232174186,381.1376931554066,387.7800326055106,2605800.0,,,,,
2025-08-12,393.76605224609375,394.1439134141223,386.8055412215416,389.21190267058574,2911300.0,,,,,
2025-08-13,404.8829650878906,405.5193692168268,396.5005285938725,397.2363443157132,5187500.0,,,,,
2025-08-14,398.0616760253906,401.3330942500373,397.1070698391771,398.93671652337696,3600200.0,,,,,
2025-08-15,397.1269836425781,400.5177504611148,393.1992546277268,399.9410054199643,3841400.0,,,,,
2025-08-18,392.473388671875,395.8939850069723,390.2957407043154,394.3328345744444,4407100.0,,,,,
2025-08-19,404.9028930664063,412.0224749760072,398.7577329603293,398.7577329603293,7629300.0,,,,,
2025-08-20,399.4736633300781,408.8504891425674,399.40408128204615,407.3688740116632,4195300.0,,,,,
2025-08-21,395.45648193359375,402.14849681406656,393.9351142794523,397.6540062461491,2942600.0,,,,,
2025-08-22,410.4613342285156,412.1616791003425,396.0630093997668,398.6085652314743,5284700.0,,,,,
2025-08-25,406.59326171875,408.75103342509874,405.2508714199925,408.0450169074576,3579500.0,,,,,
2025-08-26,405.240966796875,406.7325048973074,402.4269145872904,405.69836331762326,3180900.0,,,,,
2025-08-27,405.9369812011719,409.3675308139754,404.9028700140413,406.4838966869884,2487800.0,,,,,
2025-08-28,405.1514587402344,406.6429967692026,402.5263372434492,404.7039851933764,4051600.0,,,,,
2025-08-29,404.4752807617188,406.5932696651983,403.1130141869151,405.4298869701785,2210300.0,,,,,
2025-09-02,404.0178833007813,406.2850199360472,400.4779687359875,401.4027150494232,3328600.0,,,,,
2025-09-03,405.4099731445313,406.7125806012519,401.29334394611385,402.65561049662176,3025100.0,,,,,
2025-09-04,411.6900024414063,413.2200012207031,407.2000122070313,408.510009765625,3873100.0,,,,,
2025-09-05,418.9500122070313,420.3999938964844,414.0199890136719,416.5899963378906,5855600.0,,,,,
2025-09-08,419.9400024414063,420.5799865722656,415.75,418.5,3742600.0,,,,,
2025-09-09,415.3399963378906,418.7200012207031,412.75,418.1199951171875,3516000.0,,,,,
2025-09-10,413.2300109863281,417.4299926757813,411.739990234375,415.5199890136719,2897800.0,,,,,
2025-09-11,423.4200134277344,425.2200012207031,414.25,415.7000122070313,5316400.0,,,,,
2025-09-12,422.6900024414063,423.510009765625,418.8800048828125,420.2699890136719,5004200.0,,,,,
2025-09-15,422.7099914550781,423.2999877929688,417.75,422.4700012207031,4884700.0,,,,,
2025-09-16,421.4500122070313,424.5299987792969,420.0899963378906,423.75,3726700.0,,,,,
2025-09-17,417.0,426.75,415.80999755859375,424.4400024414063,4771700.0,,,,,
2025-09-18,417.4800109863281,421.3900146484375,415.8599853515625,417.5499877929688,3677200.0,,,,,
2025-09-19,415.6900024414063,418.5799865722656,415.1000061035156,417.3699951171875,6718400.0,,,,,
2025-09-22,412.0,414.8800048828125,411.1300048828125,414.1099853515625,2656300.0,,,,,
2025-09-23,410.9100036621094,413.7300109863281,407.4599914550781,412.0,2597000.0,,,,,
2025-09-24,409.7699890136719,410.6499938964844,405.010009765625,406.7900085449219,3220700.0,,,,,
2025-09-25,407.4500122070313,410.8599853515625,405.6099853515625,406.6499938964844,2554300.0,,,,,
2025-09-26,410.0899963378906,411.4100036621094,405.8399963378906,408.1600036621094,2316600.0,,,,,
2025-09-29,406.7999877929688,410.9500122070313,403.8500061035156,410.0499877929688,3008400.0,,,,,
2025-09-30,405.1900024414063,407.0,403.4800109863281,406.6300048828125,3211600.0,,,,,
2025-10-01,397.0199890136719,405.1300048828125,395.30999755859375,404.3900146484375,3787800.0,,,,,
2025-10-02,395.010009765625,397.3800048828125,393.7900085449219,395.5,2964700.0,,,,,
2025-10-03,395.05999755859375,397.3200073242188,392.6300048828125,394.1300048828125,2951300.0,,,,,
2025-10-06,389.3299865722656,394.5,385.7200012207031,394.5,3653700.0,,,,,
2025-10-07,386.80999755859375,389.75,385.510009765625,389.4500122070313,2505700.0,,,,,
2025-10-08,383.7900085449219,386.4599914550781,382.9800109863281,386.4599914550781,2517600.0,,,,,
2025-10-09,377.6900024414063,384.3599853515625,377.4599914550781,382.8999938964844,3321400.0,,,,,
2025-10-10,375.75,380.260009765625,374.7799987792969,380.260009765625,2992400.0,,,,,
2025-10-13,379.3699951171875,382.30999755859375,377.1900024414063,379.0700073242188,2925900.0,,,,,
2025-10-14,387.7200012207031,388.8900146484375,378.010009765625,378.8699951171875,4399900.0,,,,,
2025-10-15,388.2999877929688,394.3699951171875,386.7300109863281,389.2300109863281,3690100.0,,,,,
2025-10-16,387.3900146484375,390.0,383.9700012207031,389.6600036621094,2783700.0,,,,,
2025-10-17,391.8999938964844,393.1099853515625,387.2000122070313,388.5,2656200.0,,,,,
2025-10-20,,,,,,386.39093017578125,390.65333995227684,385.5960529417918,388.89472523954925,2761100.0
2025-10-21,,,,,,388.38800048828125,391.1004679348062,383.3803799414147,385.0694675653694,2306900.0
2025-10-22,,,,,,386.47039794921875,390.52416566719836,385.67555104654537,388.7357449754503,2857000.0
2025-10-23,,,,,,382.55572509765625,386.2220149038005,378.8496838488679,384.64223617520065,2767300.0
2025-10-24,,,,,,384.1950988769531,387.1957110741086,383.1916099858369,387.1957110741086,2426800.0
2025-10-27,,,,,,382.7941589355469,386.7883449330311,380.4393939306533,385.2085662629312,3065800.0
2025-10-28,,,,,,383.2710876464844,387.50372167436706,380.36983885221326,381.949647853594,2372800.0
2025-10-29,,,,,,375.61065673828125,382.52592206005755,372.7889107180246,380.5387744129923,3852300.0
2025-10-30,,,,,,377.1109313964844,382.22786082861256,373.69303502866126,375.28275920556194,2384300.0
2025-10-31,,,,,,377.1506652832031,378.4919959425709,372.60011073913523,374.5375614058084,2643500.0
2025-11-03,,,,,,375.91864013671875,376.0478095776322,371.278637311679,374.58725492989464,2897600.0
2025-11-04,,,,,,380.61822509765625,381.2143754217996,374.32891649768,374.92506682182335,2590000.0
2025-11-05,,,,,,371.4376220703125,380.9560759599501,368.14889525064024,380.3301196207224,4763000.0
2025-11-06,,,,,,366.6982727050781,370.2651988437431,365.1880211930995,369.4306005288698,3622100.0
2025-11-07,,,,,,368.72515869140625,371.24884463565974,365.20792926773584,366.61878708496874,2766400.0
2025-11-10,,,,,,368.0495300292969,368.2780629156545,361.11440441330603,367.4136585738363,3257900.0
2025-11-11,,,,,,371.8350524902344,373.58375209653417,368.52646504848417,369.5995114205078,2407300.0
2025-11-12,,,,,,368.74505615234375,371.15943325441526,366.63868450832416,369.6690725264995,3375800.0
2025-11-13,,,,,,365.7047119140625,371.11967087300513,364.2640177909547,369.2716381791639,3034800.0
2025-11-14,,,,,,360.0313720703125,364.9694348559836,357.48782567784053,363.5585771009146,3413300.0
2025-11-17,,,,,,355.7292175292969,361.44226673681413,353.8116274202732,358.8093022967731,5127200.0
2025-11-18,,,,,,334.3177185058594,346.5585245078793,333.85073761347337,337.7952267576588,10168500.0
2025-11-19,,,,,,332.3504333496094,339.553843339997,329.24054252991095,338.7788569952691,7595000.0
2025-11-20,,,,,,330.2440490722656,336.7221390299959,329.9956556338662,334.19845320584744,4025300.0
2025-11-21,,,,,,341.11376953125,344.6906413304692,330.86008048064383,332.4199986477496,7441300.0
2025-11-24,,,,,,334.41705322265625,341.5012392036945,334.3872472217858,340.0009633979292,6132900.0
2025-11-25,,,,,,348.81396484375,350.7315550203923,336.6724916695622,336.8215216768073,6316600.0
2025-11-26,,,,,,353.1856689453125,355.0337016016947,346.7572454458222,348.00915809786505,4517300.0
2025-11-28,,,,,,354.6263732910156,355.5304987642225,351.2283375607229,352.64914081458045,2119600.0
2025-12-01,,,,,,355.0337219238281,359.9618699325315,350.61233659075054,351.77480098721685,5107100.0
2025-12-02,,,,,,351.7549133300781,355.20261545377474,349.04244607815843,354.5369077001513,3965300.0
2025-12-03,,,,,,355.6099853515625,358.1535317319285,351.4767149031015,352.2218952173837,4166700.0
2025-12-04,,,,,,351.1700134277344,357.510009765625,350.0,356.2900085449219,4022800.0
2025-12-05,,,,,,354.6099853515625,355.6199951171875,349.5299987792969,350.6499938964844,5959200.0
2025-12-08,,,,,,349.9100036621094,352.0899963378906,345.70001220703125,351.95001220703125,7273000.0
2025-12-09,,,,,,345.2699890136719,356.6700134277344,344.9599914550781,347.760009765625,5063100.0
2025-12-10,,,,,,351.1300048828125,352.0199890136719,344.0,344.1000061035156,6316100.0
2025-12-11,,,,,,357.4599914550781,362.7200012207031,353.94000244140625,356.0,6609800.0
2025-12-12,,,,,,359.6499938964844,360.760009765625,356.04998779296875,359.260009765625,3861200.0
2025-12-15,,,,,,356.989990234375,362.6700134277344,355.6199951171875,359.3900146484375,4387400.0
2025-12-16,,,,,,352.67999267578125,358.739990234375,351.80999755859375,356.8999938964844,3497200.0
2025-12-17,,,,,,356.75,357.5,350.9800109863281,351.9700012207031,3875200.0
2025-12-18,,,,,,354.989990234375,366.29998779296875,354.55999755859375,363.5400085449219,4805200.0
2025-12-19,,,,,,345.0,354.1099853515625,344.9200134277344,354.1099853515625,12825600.0
2025-12-22,,,,,,346.3900146484375,347.8999938964844,343.70001220703125,345.30999755859375,3509500.0
2025-12-23,,,,,,343.5589904785156,347.5,341.94000244140625,344.0,819118.0
