Date,Close,High,Low,Open,Volume,"('Close', 'NXXT')","('High', 'NXXT')","('Low', 'NXXT')","('Open', 'NXXT')","('Volume', 'NXXT')"
2025-07-22,1.690000057220459,1.7209999561309814,1.590000033378601,1.7100000381469729,331000.0,,,,,
2025-07-23,1.690000057220459,1.75,1.659999966621399,1.7000000476837158,185100.0,,,,,
2025-07-24,1.7000000476837158,1.75,1.6299999952316284,1.690000057220459,176900.0,,,,,
2025-07-25,1.6699999570846558,1.7200000286102295,1.6200000047683716,1.7000000476837158,148600.0,,,,,
2025-07-28,1.6100000143051147,1.7699999809265137,1.5499999523162842,1.7000000476837158,255100.0,,,,,
2025-07-29,1.4299999475479126,1.649999976158142,1.4249999523162842,1.6299999952316284,166500.0,,,,,
2025-07-30,1.4500000476837158,1.4700000286102295,1.4149999618530271,1.4500000476837158,100500.0,,,,,
2025-07-31,1.3300000429153442,1.649999976158142,1.2899999618530271,1.440000057220459,177800.0,,,,,
2025-08-01,1.2699999809265137,1.3600000143051147,1.2350000143051147,1.2999999523162842,134500.0,,,,,
2025-08-04,1.1799999475479126,1.2599999904632568,1.159999966621399,1.2599999904632568,143100.0,,,,,
2025-08-05,1.2799999713897705,1.2999999523162842,1.1299999952316284,1.149999976158142,140300.0,,,,,
2025-08-06,1.3899999856948853,1.4500000476837158,1.274999976158142,1.309999942779541,140500.0,,,,,
2025-08-07,1.399999976158142,1.440000057220459,1.25,1.399999976158142,313800.0,,,,,
2025-08-08,1.3700000047683716,1.399999976158142,1.3600000143051147,1.3899999856948853,50800.0,,,,,
2025-08-11,1.2699999809265137,1.4359999895095823,0.930999994277954,1.3799999952316284,343900.0,,,,,
2025-08-12,1.2999999523162842,1.3200000524520874,1.2209999561309814,1.2300000190734863,69400.0,,,,,
2025-08-13,1.3799999952316284,1.409999966621399,1.2630000114440918,1.3200000524520874,109300.0,,,,,
2025-08-14,1.3300000429153442,1.3799999952316284,1.2999999523162842,1.340000033378601,41200.0,,,,,
2025-08-15,1.340000033378601,1.4900000095367432,1.25,1.4199999570846558,133700.0,,,,,
2025-08-18,1.4199999570846558,1.4500000476837158,1.2899999618530271,1.309999942779541,93800.0,,,,,
2025-08-19,1.4900000095367432,1.5299999713897705,1.350000023841858,1.4299999475479126,122600.0,,,,,
2025-08-20,1.590000033378601,1.6799999475479126,1.4700000286102295,1.4800000190734863,232600.0,,,,,
2025-08-21,1.559999942779541,1.625,1.5499999523162842,1.5800000429153442,63700.0,,,,,
2025-08-22,1.840000033378601,1.850000023841858,1.5099999904632568,1.559999942779541,218200.0,,,,,
2025-08-25,1.7100000381469729,1.8799999952316284,1.7100000381469729,1.8200000524520876,99700.0,,,,,
2025-08-26,1.75,1.7799999713897705,1.6660000085830688,1.7000000476837158,91800.0,,,,,
2025-08-27,1.7599999904632568,1.7999999523162842,1.7039999961853027,1.7200000286102295,49300.0,,,,,
2025-08-28,1.7400000095367432,1.815000057220459,1.7000000476837158,1.7699999809265137,87200.0,,,,,
2025-08-29,1.8200000524520876,1.8550000190734863,1.6799999475479126,1.7599999904632568,94500.0,,,,,
2025-09-02,1.7699999809265137,1.8899999856948853,1.75,1.8600000143051147,116600.0,,,,,
2025-09-03,1.6799999475479126,1.7799999713897705,1.6649999618530271,1.7599999904632568,55400.0,,,,,
2025-09-04,1.590000033378601,1.7000000476837158,1.5700000524520874,1.7000000476837158,60600.0,,,,,
2025-09-05,1.5399999618530271,1.6299999952316284,1.4900000095367432,1.6299999952316284,77000.0,,,,,
2025-09-08,1.7799999713897705,1.809999942779541,1.559999942779541,1.590000033378601,229900.0,,,,,
2025-09-09,1.9299999475479128,2.039999961853028,1.7400000095367432,1.7999999523162842,407400.0,,,,,
2025-09-10,1.8799999952316284,2.059999942779541,1.840000033378601,1.9900000095367432,395000.0,,,,,
2025-09-11,1.9900000095367432,2.0999999046325684,1.8849999904632568,1.950000047683716,587700.0,,,,,
2025-09-12,1.870000004768372,2.0,1.774999976158142,2.0,411300.0,,,,,
2025-09-15,1.899999976158142,1.9589999914169312,1.7999999523162842,1.899999976158142,303900.0,,,,,
2025-09-16,1.8200000524520876,1.909999966621399,1.7899999618530271,1.850000023841858,237900.0,,,,,
2025-09-17,1.690000057220459,1.784999966621399,1.6699999570846558,1.7799999713897705,282500.0,,,,,
2025-09-18,1.7699999809265137,2.0299999713897705,1.659999966621399,1.7300000190734863,1262600.0,,,,,
2025-09-19,1.6699999570846558,1.950000047683716,1.649999976158142,1.8799999952316284,1974300.0,,,,,
2025-09-22,1.690000057220459,1.8600000143051147,1.5759999752044678,1.8600000143051147,1751500.0,,,,,
2025-09-23,2.130000114440918,2.390000104904175,1.809999942779541,1.815000057220459,7480300.0,,,,,
2025-09-24,1.9299999475479128,2.0999999046325684,1.7999999523162842,2.0199999809265137,1576600.0,,,,,
2025-09-25,1.7999999523162842,1.940000057220459,1.7710000276565552,1.940000057220459,972700.0,,,,,
2025-09-26,1.7699999809265137,1.847000002861023,1.6699999570846558,1.8200000524520876,1275300.0,,,,,
2025-09-29,1.909999966621399,1.965999960899353,1.75,1.809999942779541,2309900.0,,,,,
2025-09-30,1.830000042915344,2.039999961853028,1.75,1.9299999475479128,2431000.0,,,,,
2025-10-01,1.940000057220459,2.0,1.7699999809265137,1.7899999618530271,1880600.0,,,,,
2025-10-02,2.109999895095825,2.130000114440918,1.940999984741211,2.0,2357700.0,,,,,
2025-10-03,1.9900000095367432,2.119999885559082,1.940000057220459,2.119999885559082,2605200.0,,,,,
2025-10-06,2.069999933242798,2.200000047683716,1.899999976158142,2.009999990463257,3725100.0,,,,,
2025-10-07,2.819999933242798,2.880000114440918,2.220000028610229,2.259999990463257,6602800.0,,,,,
2025-10-08,2.75,2.859999895095825,2.509999990463257,2.789999961853028,3022500.0,,,,,
2025-10-09,2.2799999713897705,2.7049999237060547,2.240000009536743,2.680000066757202,2101200.0,,,,,
2025-10-10,2.069999933242798,2.4600000381469727,2.0199999809265137,2.440000057220459,1802100.0,,,,,
2025-10-13,2.25,2.309999942779541,2.009999990463257,2.140000104904175,2124400.0,,,,,
2025-10-14,2.630000114440918,2.7799999713897705,2.151000022888184,2.25,3160600.0,,,,,
2025-10-15,2.4800000190734863,2.680000066757202,2.2699999809265137,2.619999885559082,1286200.0,,,,,
2025-10-16,2.2799999713897705,2.549999952316284,2.240000009536743,2.5,825700.0,,,,,
2025-10-17,2.2799999713897705,2.299999952316284,2.059999942779541,2.2799999713897705,1389100.0,,,,,
2025-10-20,,,,,,2.0199999809265137,2.369999885559082,2.009999990463257,2.2899999618530273,1768000.0
2025-10-21,,,,,,1.8200000524520874,2.0899999141693115,1.809999942779541,2.059999942779541,1234100.0
2025-10-22,,,,,,1.8350000381469727,1.940000057220459,1.809999942779541,1.8300000429153442,1137900.0
2025-10-23,,,,,,1.8799999952316284,2.0,1.7799999713897705,1.8899999856948853,1493800.0
2025-10-24,,,,,,2.0299999713897705,2.059999942779541,1.809999942779541,1.909999966621399,1891200.0
2025-10-27,,,,,,1.8600000143051147,2.0299999713897705,1.8200000524520874,2.0299999713897705,1234900.0
2025-10-28,,,,,,1.8899999856948853,1.9299999475479126,1.8200000524520874,1.8799999952316284,1092600.0
2025-10-29,,,,,,1.8200000524520874,1.9600000381469727,1.7200000286102295,1.8799999952316284,1831600.0
2025-10-30,,,,,,1.899999976158142,2.0199999809265137,1.809999942779541,1.8700000047683716,2035600.0
2025-10-31,,,,,,1.9900000095367432,2.0399999618530273,1.840000033378601,1.909999966621399,1721200.0
2025-11-03,,,,,,1.909999966621399,2.0199999809265137,1.7799999713897705,2.0199999809265137,1507100.0
2025-11-04,,,,,,1.7899999618530273,1.899999976158142,1.7799999713897705,1.8700000047683716,1176700.0
2025-11-05,,,,,,1.6699999570846558,1.8600000143051147,1.659999966621399,1.8600000143051147,1162600.0
2025-11-06,,,,,,1.5399999618530273,1.7200000286102295,1.5,1.6799999475479126,936100.0
2025-11-07,,,,,,1.7699999809265137,1.840000033378601,1.5,1.5399999618530273,2573800.0
2025-11-10,,,,,,1.7000000476837158,1.8300000429153442,1.649999976158142,1.8300000429153442,1723700.0
2025-11-11,,,,,,1.7599999904632568,1.809999942779541,1.7000000476837158,1.7200000286102295,1716200.0
2025-11-12,,,,,,2.0899999141693115,2.0899999141693115,1.7899999618530273,1.8300000429153442,3845400.0
2025-11-13,,,,,,2.009999990463257,2.1700000762939453,1.8600000143051147,2.0999999046325684,2828900.0
2025-11-14,,,,,,2.0999999046325684,2.2200000286102295,1.8300000429153442,1.9900000095367432,3392200.0
2025-11-17,,,,,,1.4249999523162842,1.8899999856948853,1.350000023841858,1.840000033378601,5564500.0
2025-11-18,,,,,,1.5800000429153442,1.6200000047683716,1.309999942779541,1.409999966621399,2039300.0
2025-11-19,,,,,,1.3300000429153442,1.5499999523162842,1.3200000524520874,1.5099999904632568,1591800.0
2025-11-20,,,,,,1.1699999570846558,1.4199999570846558,1.159999966621399,1.4199999570846558,2857000.0
2025-11-21,,,,,,1.0399999618530273,1.1670000553131104,1.0099999904632568,1.149999976158142,2625800.0
2025-11-24,,,,,,1.090000033378601,1.1399999856948853,1.059999942779541,1.0700000524520874,1309500.0
2025-11-25,,,,,,1.1200000047683716,1.1299999952316284,0.9800000190734863,1.1100000143051147,1407100.0
2025-11-26,,,,,,1.100000023841858,1.159999966621399,1.0850000381469727,1.1200000047683716,989400.0
2025-11-28,,,,,,1.2200000286102295,1.2599999904632568,1.100000023841858,1.100000023841858,1176200.0
2025-12-01,,,,,,1.190000057220459,1.309999942779541,1.149999976158142,1.2200000286102295,1481000.0
2025-12-02,,,,,,1.2300000190734863,1.2970000505447388,1.1950000524520874,1.2100000381469727,2371400.0
2025-12-03,,,,,,1.2400000095367432,1.3300000429153442,1.2200000286102295,1.2400000095367432,4297800.0
2025-12-04,,,,,,1.2300000190734863,1.2599999904632568,1.2000000476837158,1.2400000095367432,924900.0
2025-12-05,,,,,,1.2699999809265137,1.2999999523162842,1.2200000286102295,1.2300000190734863,1299200.0
2025-12-08,,,,,,1.1799999475479126,1.2899999618530273,1.1749999523162842,1.2799999713897705,1139100.0
2025-12-09,,,,,,1.3700000047683716,1.3899999856948853,1.1799999475479126,1.2200000286102295,3818600.0
2025-12-10,,,,,,1.690000057220459,1.7100000381469727,1.2999999523162842,1.399999976158142,4411400.0
2025-12-11,,,,,,1.75,2.015000104904175,1.5800000429153442,1.7000000476837158,5407300.0
2025-12-12,,,,,,1.7300000190734863,1.8700000047683716,1.6619999408721924,1.7999999523162842,1258900.0
2025-12-15,,,,,,1.6100000143051147,1.7999999523162842,1.5700000524520874,1.7300000190734863,1850700.0
2025-12-16,,,,,,1.440000057220459,1.600000023841858,1.3899999856948853,1.5700000524520874,1969500.0
2025-12-17,,,,,,1.399999976158142,1.5800000429153442,1.350000023841858,1.4700000286102295,1188200.0
2025-12-18,,,,,,1.2799999713897705,1.440000057220459,1.2699999809265137,1.409999966621399,1929500.0
2025-12-19,,,,,,1.4700000286102295,1.5399999618530273,1.2599999904632568,1.2649999856948853,3519700.0
2025-12-22,,,,,,1.4700000286102295,1.5499999523162842,1.4500000476837158,1.4900000095367432,1098700.0
2025-12-23,,,,,,1.5099999904632568,1.5399999618530273,1.4550000429153442,1.4800000190734863,282306.0
