Date,Close,High,Low,Open,Volume,"('Close', 'LIN')","('High', 'LIN')","('Low', 'LIN')","('Open', 'LIN')","('Volume', 'LIN')"
2024-11-12,449.8283081054688,454.4688808927516,447.8437182342812,452.4744078459636,1749000.0,,,,,
2024-11-13,450.4700927734375,451.7536702359444,445.1581268113194,448.1004507070995,1538400.0,,,,,
2024-11-14,447.7547912597656,452.0794030797682,447.3697391817312,449.8874777791489,1666700.0,,,,,
2024-11-15,443.4203796386719,445.977621107837,441.2481902937743,445.3654668738109,2414000.0,,,,,
2024-11-18,442.8970642089844,443.5783403768201,439.6585466838712,440.8828550983559,1750700.0,,,,,
2024-11-19,438.4441223144531,439.0464235210777,434.1985149996392,438.1874008036001,2084600.0,,,,,
2024-11-20,444.44720458984375,445.1975725672486,435.9460774738676,438.12811971053486,1928700.0,,,,,
2024-11-21,449.31488037109375,449.3840023347481,443.9239095754295,446.1356014909451,2072800.0,,,,,
2024-11-22,449.0285339355469,451.4179421867379,447.8140785254628,448.10041942019126,1864800.0,,,,,
2024-11-25,449.9270324707031,451.2204628969231,447.2907858737594,448.83105462760346,3835600.0,,,,,
2024-11-26,450.8255004882813,450.8847392728181,445.5727739607251,447.735079991211,2600000.0,,,,,
2024-11-27,451.3389587402344,453.7876058967577,450.9045208555023,450.9045208555023,2069100.0,,,,,
2024-11-29,455.1599731445313,455.8215130916763,450.3219481600879,451.2105600745154,1351500.0,,,,,
2024-12-02,453.87640380859375,455.20933668102754,450.67738902005584,455.1599509410832,1801800.0,,,,,
2024-12-03,453.69818115234375,457.4416950552599,452.1730369035943,457.4416950552599,1868300.0,,,,,
2024-12-04,455.0153503417969,456.9564237445709,450.9152955684168,451.8759342310431,2188300.0,,,,,
2024-12-05,444.250244140625,453.2327067755074,443.6857688116219,452.84648681355793,2303200.0,,,,,
2024-12-06,445.1019592285156,446.5082363109922,442.6360026475264,443.7253611508745,2191300.0,,,,,
2024-12-09,438.3081665039063,446.4488275663512,437.6644464043751,443.5768246601984,2833900.0,,,,,
2024-12-10,440.51666259765625,442.0715161093011,433.02963462607954,440.51666259765625,2326100.0,,,,,
2024-12-11,436.2779541015625,441.3485304548783,435.9115302185093,439.0113239451233,1612500.0,,,,,
2024-12-12,434.267578125,438.11013302482246,433.6733633075908,435.6936815975737,1719300.0,,,,,
2024-12-13,431.0984191894531,433.5742888843685,428.5829573399926,433.3861203697134,2254200.0,,,,,
2024-12-16,424.166015625,431.524323875646,423.2846216639556,431.51441072476223,3691400.0,,,,,
2024-12-17,426.0476989746094,429.0088296653704,421.8288070481711,424.1065952375225,3320200.0,,,,,
2024-12-18,418.1942138671875,427.1370545591114,417.9763361114023,424.7800518485517,3271900.0,,,,,
2024-12-19,415.54010009765625,421.4623918241797,414.9855076536432,418.025883167694,3292000.0,,,,,
2024-12-20,420.2145080566406,421.2345651677894,414.2327983774767,415.1835541062705,6680900.0,,,,,
2024-12-23,418.2536010742188,421.5514763938712,413.6484895405509,418.3526419054519,2084300.0,,,,,
2024-12-24,421.6604309082031,421.947640272823,416.5205226893838,418.1050854356381,824200.0,,,,,
2024-12-26,420.2244262695313,422.4824182623368,418.8280321101224,420.0263446012247,991500.0,,,,,
2024-12-27,418.89739990234375,421.84861754312135,417.4712963917984,419.1251605952499,1444900.0,,,,,
2024-12-30,413.6287231445313,416.2036338262713,411.40044028547135,415.1340411290311,1608000.0,,,,,
2024-12-31,414.62896728515625,416.05504045148666,411.7371381281362,414.5695186061657,1386700.0,,,,,
2025-01-02,410.1723937988281,418.6398560638254,409.7762304693392,416.6888695358657,2110900.0,,,,,
2025-01-03,409.50885009765625,413.95550242614144,409.1127169885985,412.1332659460604,1995900.0,,,,,
2025-01-06,408.924560546875,414.34176484206887,408.142177232847,411.4202264083444,2630600.0,,,,,
2025-01-07,410.9448547363281,414.9557514619681,406.7259632004564,408.05302570008814,3209100.0,,,,,
2025-01-08,415.9560241699219,416.3620704288701,410.20210538532393,412.7175672485362,2252300.0,,,,,
2025-01-10,410.1526184082031,413.8565404821414,407.7460800202452,411.598518026648,2642600.0,,,,,
2025-01-13,417.3622741699219,418.6002089438566,409.7069048706404,411.7767281858973,2824500.0,,,,,
2025-01-14,423.165771484375,423.6807415228348,416.65917839206605,418.20411873046544,2344300.0,,,,,
2025-01-15,423.8490905761719,429.7317593181256,422.2942371730084,429.0385037227097,2202300.0,,,,,
2025-01-16,428.3155517578125,428.5730518820714,423.5222715691866,423.7896848437691,1511600.0,,,,,
2025-01-17,431.7916564941406,435.7530478381236,429.3454961303105,435.7530478381236,2412200.0,,,,,
2025-01-21,438.1893005371094,439.7837762889899,435.19846091525176,435.4262518006684,2281900.0,,,,,
2025-01-22,438.3280029296875,444.3592182388269,438.19925286220337,441.3683783495866,2643900.0,,,,,
2025-01-23,436.5750427246094,438.86277413301815,436.1789096171384,438.4468147252114,1811300.0,,,,,
2025-01-24,435.0103149414063,439.0905434524701,434.8023503449156,438.5953695026222,1547800.0,,,,,
2025-01-27,435.24798583984375,437.1395539423084,430.7914203211734,434.1090918074541,2833400.0,,,,,
2025-01-28,431.306396484375,436.1590948446847,431.03898322545473,435.7530486044503,2158400.0,,,,,
2025-01-29,434.08929443359375,434.7825198228386,430.2962450896949,431.0192099297405,2631100.0,,,,,
2025-01-30,442.0715026855469,445.32975575556,434.7627303106998,434.7627303106998,2545900.0,,,,,
2025-01-31,441.8139953613281,443.8442266673889,434.40621249507257,440.130422084006,2816500.0,,,,,
2025-02-03,449.8258972167969,450.4201119829336,436.2086140149968,440.734511030865,2701200.0,,,,,
2025-02-04,450.41021728515625,454.40131815270576,448.459230693941,451.539228409371,2503800.0,,,,,
2025-02-05,449.3208312988281,450.6776030166325,446.5577523369455,449.0237088102392,2696500.0,,,,,
2025-02-06,456.23345947265625,457.055465147618,445.6565512433389,445.6862604711677,2423300.0,,,,,
2025-02-07,450.6578063964844,453.7378041264983,448.1324313037595,452.1334453407182,1668100.0,,,,,
2025-02-10,456.4117431640625,456.6692433032383,449.02375589629423,450.43006328784224,1876700.0,,,,,
2025-02-11,456.2928771972656,458.0755215331944,454.8866001182637,455.8076164024998,1587700.0,,,,,
2025-02-12,454.1339111328125,455.69867767260587,450.1626065527366,452.9058894608365,1695200.0,,,,,
2025-02-13,456.5999145507813,458.1349720215249,452.9653544650045,453.14360984415526,2265300.0,,,,,
2025-02-14,452.5889892578125,459.6204653762248,452.2918969777044,456.59988615436873,1705500.0,,,,,
2025-02-18,461.333740234375,461.5318218998368,445.7060518768383,450.47953591808937,2808500.0,,,,,
2025-02-19,457.6100463867188,461.1455955271986,455.67885595589706,456.3721115523506,1883800.0,,,,,
2025-02-20,457.4417114257813,457.6695023342528,453.97549360559,455.2629640726164,1335400.0,,,,,
2025-02-21,453.579345703125,460.6801535617153,453.1039678229743,459.1054737784098,1939600.0,,,,,
2025-02-24,454.1042175292969,459.7195033728328,451.618434649999,454.5795953975548,2108300.0,,,,,
2025-02-25,462.9777221679688,464.463243992519,454.8568876609053,454.8568876609053,2342100.0,,,,,
2025-02-26,457.0950622558594,462.9975575146386,456.8177660521128,461.8586332484821,1576100.0,,,,,
2025-02-27,455.83734130859375,463.7106193946173,455.4412081835467,459.0658852126167,2071000.0,,,,,
2025-02-28,462.5419921875,463.8195494895068,456.183975352716,460.5811226136977,2332900.0,,,,,
2025-03-03,457.788330078125,467.6720132876274,456.53059908886286,464.5722194348657,3072900.0,,,,,
2025-03-04,456.8970336914063,464.7504856970969,455.4412209930722,464.0770563432743,5027000.0,,,,,
2025-03-05,463.73040771484375,465.879475972377,456.104716737426,457.4714016855416,2385700.0,,,,,
2025-03-06,461.6605529785156,465.6120311909528,458.8776779644057,462.1854361250876,3712100.0,,,,,
2025-03-07,464.2453918457031,465.4635306892837,458.9470545577629,461.670511386264,1824000.0,,,,,
2025-03-10,457.6001586914063,466.6321269096908,453.5991446217205,461.49221877363726,3129200.0,,,,,
2025-03-11,449.6872863769531,457.4416972767155,446.7657479296635,457.194110297217,2845700.0,,,,,
2025-03-12,446.8152770996094,450.5587909674216,444.4879534808461,448.9346058979801,2652600.0,,,,,
2025-03-13,450.3824768066406,452.45920474843,444.6590346128013,446.58672089825865,2213400.0,,,,,
2025-03-14,452.6082458496094,455.09237453155015,449.9750755115194,451.6742110392928,1911900.0,,,,,
2025-03-17,457.3877258300781,459.3452205249553,449.4683220531999,449.4683220531999,1890200.0,,,,,
2025-03-18,457.78515625,461.8491870879024,454.8240943025478,461.1635651536908,2023000.0,,,,,
2025-03-19,456.8312683105469,458.6397212833742,452.01205256376505,456.0860296999261,4051400.0,,,,,
2025-03-20,454.843994140625,457.0896563330744,452.34000316701713,453.2143910534717,2298100.0,,,,,
2025-03-21,455.4202575683594,455.71837119886027,446.5270952493799,450.8594010333695,4969900.0,,,,,
2025-03-24,456.1754455566406,458.9676037359296,452.13127683296017,454.21795096566734,2049500.0,,,,,
2025-03-25,454.5458984375,456.076099940033,452.0915779783323,456.0264294937339,2002500.0,,,,,
2025-03-26,458.5005798339844,460.1599910926816,454.0788490898833,454.5458664828477,1597900.0,,,,,
2025-03-27,461.7796630859375,463.6874569456476,456.51329204913,459.0570374113012,1493300.0,,,,,
2025-03-28,456.1953125,463.63778264133714,455.87736707525306,463.5682197606153,1334700.0,,,,,
2025-03-31,462.6838989257813,465.06865646055167,455.499787665592,455.956858864829,2373300.0,,,,,
2025-04-01,464.1246948242188,464.5420418140872,457.8547560240195,459.06701211745633,1544600.0,,,,,
2025-04-02,466.7578125,467.3242010921839,459.464414650857,459.9612403652986,1527700.0,,,,,
2025-04-03,464.25384521484375,469.0134442897589,462.0379915001712,463.59803159986666,2445200.0,,,,,
2025-04-04,435.1795959472656,467.0161980222664,434.3449323385969,461.4119890905575,4430700.0,,,,,
2025-04-07,423.1564025878906,438.75674287491904,415.1773824565972,426.3659077687205,4159300.0,,,,,
2025-04-08,410.7059631347656,430.3107182409685,406.0556813700422,428.0253319094731,3780800.0,,,,,
2025-04-09,443.1387634277344,445.4837664268967,410.3482637235216,411.5307114417926,4103300.0,,,,,
2025-04-10,429.1382141113281,441.70789950514376,424.388561160485,437.574305631682,4239000.0,,,,,
2025-04-11,439.0250244140625,446.7755242291263,429.9629276785244,434.5436768150877,3343000.0,,,,,
2025-04-14,443.1983642578125,445.2850384110236,438.9455371762232,440.2770265080842,1897800.0,,,,,
2025-04-15,448.1070251464844,451.6245600019387,445.0962622675502,446.5171766569576,2321000.0,,,,,
2025-04-16,445.1459045410156,451.94247683785335,442.4233092645535,447.64992560879085,1828900.0,,,,,
2025-04-17,449.2496948242188,452.27040376392216,446.8351290456429,448.4945100083338,1730200.0,,,,,
2025-04-21,441.0322265625,449.5974976838537,437.47493719322296,447.6797575569095,1303400.0,,,,,
2025-04-22,451.7239074707031,452.3698052242349,444.51001798354673,445.4440528475977,1458600.0,,,,,
2025-04-23,445.364501953125,454.9035618102226,442.6717150503389,451.5052908780526,1973400.0,,,,,
2025-04-24,446.6761474609375,448.26599588968105,439.2635159295727,444.2416892115643,2114500.0,,,,,
2025-04-25,445.5533447265625,446.4973258196388,440.28700369108,445.0764113943458,1866600.0,,,,,
2025-04-28,445.1558532714844,448.0275205411101,441.3501815290844,445.8017206545441,1644900.0,,,,,
2025-04-29,447.7194519042969,449.4782343580401,443.9336423487792,445.9905081045965,1214000.0,,,,,
2025-04-30,450.3526611328125,452.3796882735515,442.0954199444465,446.5171507373308,2670400.0,,,,,
2025-05-01,445.2055358886719,447.7492812653017,430.4001348214868,434.662908184381,2540400.0,,,,,
2025-05-02,452.0617370605469,454.2378361511398,449.2397402715951,450.81967275421925,1548600.0,,,,,
2025-05-05,449.6173706054688,452.5983251921497,447.2823137716392,450.1241425888328,1462100.0,,,,,
2025-05-06,444.2118835449219,450.6507560742321,443.40702826923774,449.9849962378352,1441300.0,,,,,
2025-05-07,446.8053283691406,451.3363766944014,442.0755376182413,445.12605494115616,1573900.0,,,,,
2025-05-08,450.3526611328125,455.09236766991165,446.6761386094382,447.07359312778885,1626400.0,,,,,
2025-05-09,449.7862854003906,452.1412345709662,447.69961121451865,452.1412345709662,1058900.0,,,,,
2025-05-12,451.53509521484375,455.0923539842859,449.49809159332045,453.572068512532,1944900.0,,,,,
2025-05-13,447.8089294433594,453.06532398176273,447.2325945989657,451.4158588728079,1666300.0,,,,,
2025-05-14,443.1387634277344,445.8216346239777,436.779399852897,444.3907740291596,1941300.0,,,,,
2025-05-15,451.33636474609375,452.1114116674274,443.1387402488272,443.1387402488272,2279500.0,,,,,
2025-05-16,454.8638305664063,455.4500813052354,449.09071784930217,452.8666116965203,1850500.0,,,,,
2025-05-19,457.4075927734375,458.719220063048,452.4095268198733,454.8638472974985,1640500.0,,,,,
2025-05-20,456.9306335449219,458.7788107196383,454.9532465037378,458.43102664113167,1329700.0,,,,,
2025-05-21,452.6082458496094,456.175450998016,450.90911032183607,453.8205018593499,1867600.0,,,,,
2025-05-22,456.0860290527344,456.1953161600287,450.7501254600751,453.1845533903465,1654400.0,,,,,
2025-05-23,455.9866638183594,457.5467039392193,450.69051470611447,450.69051470611447,1627000.0,,,,,
2025-05-27,464.9792175292969,465.1580675161812,459.5737511064358,460.318989708957,3330800.0,,,,,
2025-05-28,459.5737609863281,464.0849169240752,459.1663602359978,463.1508820962618,2692900.0,,,,,
2025-05-29,461.1337585449219,462.008176685955,458.2124511356865,461.00460932649145,1306800.0,,,,,
2025-05-30,464.6115417480469,466.1219113921336,457.695735996388,463.5880819452527,4344700.0,,,,,
2025-06-02,461.6206665039063,463.3893648914923,458.3912992557303,462.21686344525983,1865400.0,,,,,
2025-06-03,468.82464599609375,469.2817171837089,459.0669812383713,459.3750107695723,2606600.0,,,,,
2025-06-04,472.263671875,473.9682569574677,467.4789452932638,469.642059321515,2092600.0,,,,,
2025-06-05,468.7648620605469,473.3701683354908,467.8377957889209,472.4929613458728,1679000.0,,,,,
2025-06-06,471.20703125,473.7190384922357,469.7516817722365,471.8948398596075,1352700.0,,,,,
2025-06-09,470.6687927246094,474.42679540836417,466.6117256106607,470.6687927246094,1616000.0,,,,,
2025-06-10,474.0479736328125,474.48657710411567,470.2401118685663,470.8880695560928,1859600.0,,,,,
2025-06-11,467.0503234863281,473.0312469716473,465.9039859024186,472.24375019499297,2734200.0,,,,,
2025-06-12,469.0339660644531,470.6488104671283,464.9768991778738,466.9306893332166,1572800.0,,,,,
2025-06-13,464.49847412109375,471.3865081172884,463.651170527017,469.1436617673767,1415800.0,,,,,
2025-06-16,465.1164855957031,468.0670659749794,463.40195299276894,465.3258093983466,1586500.0,,,,,
2025-06-17,459.4346008300781,464.0897663398528,458.73684467399,463.5913560481255,1272700.0,,,,,
2025-06-18,457.2416076660156,460.9597289232793,456.8129517012616,459.4345946678719,1223200.0,,,,,
2025-06-20,454.4106140136719,461.7671547454416,453.9321596054591,461.0195393120593,4365000.0,,,,,
2025-06-23,458.2882690429688,458.5972809941063,451.5099011579161,455.8560243549151,1611000.0,,,,,
2025-06-24,461.6874084472656,462.4549493174708,457.4309956606843,459.4046808756543,1470600.0,,,,,
2025-06-25,458.7368469238281,462.34533258634303,458.2683400304848,460.26198120717146,1608900.0,,,,,
2025-06-26,462.9832763671875,464.9569920597304,457.0522121903192,459.35486528801096,1983000.0,,,,,
2025-06-27,462.3154296875,465.88403401260194,460.3815953103701,463.0630451295693,2643200.0,,,,,
2025-06-30,467.6882629394531,468.5455444395547,462.0761583205702,464.7177571404425,1856200.0,,,,,
2025-07-01,475.2341918945313,476.3207226314069,467.4789293191362,468.2963294619211,1856300.0,,,,,
2025-07-02,475.6528930664063,477.1979528086292,472.9315619114536,474.516502994926,1423100.0,,,,,
2025-07-03,474.0679016113281,475.6927239676695,472.49293853458767,475.1046034963307,952700.0,,,,,
2025-07-07,468.0969543457031,472.1939025891936,466.3026895395554,470.8681142337372,2099500.0,,,,,
2025-07-08,468.4558410644531,470.28998727071456,466.0435218895849,466.890825461857,1627200.0,,,,,
2025-07-09,469.7716064453125,474.9451074981957,466.0734107477718,470.9079964664308,1522500.0,,,,,
2025-07-10,468.8445739746094,470.7186014764491,467.5586669469769,470.53918107832806,2238500.0,,,,,
2025-07-11,467.3194580078125,468.12688025145263,463.0032382414468,467.5188342938805,1326400.0,,,,,
2025-07-14,467.28955078125,468.505673106988,464.8174247887768,466.9406574937624,1133000.0,,,,,
2025-07-15,459.0956726074219,467.76802360849126,458.6072402698026,466.6814928534622,1263700.0,,,,,
