Date,Close,High,Low,Open,Volume,"('Close', 'TGT')","('High', 'TGT')","('Low', 'TGT')","('Open', 'TGT')","('Volume', 'TGT')"
2025-01-31,133.74778747558594,136.15293527269523,133.29197120620287,135.88138704390556,4056400.0,,,,,
2025-02-03,130.1109619140625,131.362022310156,128.09373597761174,130.51828424763406,6330500.0,,,,,
2025-02-04,131.50750732421875,132.74887488518235,129.2575193710543,130.9256098057745,4376200.0,,,,,
2025-02-05,131.1292724609375,132.18637193342815,129.76182371307277,131.10987193165963,4908700.0,,,,,
2025-02-06,130.61524963378906,132.91373132169693,130.08186088430284,131.95360493574043,4289200.0,,,,,
2025-02-07,127.38578033447266,130.92561512026853,126.3577593703896,130.6152658182957,5756700.0,,,,,
2025-02-10,127.31787872314452,128.32649909962703,126.35775227215476,127.80278838153502,4003500.0,,,,,
2025-02-11,128.4525604248047,128.47196095388168,126.28017471275017,126.9687381131718,4782600.0,,,,,
2025-02-12,124.70648193359376,126.99520907897283,124.0413803981252,126.3790224933522,6429000.0,,,,,
2025-02-13,125.7628173828125,126.60397540247764,124.20765036050705,124.81406886326684,5325900.0,,,,,
2025-02-14,125.0781478881836,126.60397337927162,124.56954436597732,126.10513792212934,4549000.0,,,,,
2025-02-18,127.25929260253906,127.78745464451136,124.95099956736858,125.19552207141432,4901600.0,,,,,
2025-02-19,127.88526916503906,128.814451692243,126.6333151426964,127.15170165548815,3893500.0,,,,,
2025-02-20,125.32267761230467,127.2984086846037,124.9999061184414,125.95843014828232,6195900.0,,,,,
2025-02-21,121.5472412109375,124.21743019858958,121.21469419227842,123.15131567875773,9052900.0,,,,,
2025-02-24,123.0143814086914,123.93378843690672,120.97995979081507,121.58637084156574,8772900.0,,,,,
2025-02-25,124.59889221191406,124.9118807327892,123.14154011117382,123.5132116477646,6404300.0,,,,,
2025-02-26,121.3222885131836,125.08793364544,120.94083399753008,124.92166013086997,7714200.0,,,,,
2025-02-27,119.81602478027344,122.31015726059334,119.68887576691104,121.02885428862362,6164500.0,,,,,
2025-02-28,121.51789855957033,121.8015455528186,119.6790920603653,120.10945404491233,8893600.0,,,,,
2025-03-03,118.11415100097656,124.27611355032325,117.29255151705628,122.52533154727249,12120900.0,,,,,
2025-03-04,114.5734634399414,115.62980244412572,110.0644678864132,114.92557644133618,15623300.0,,,,,
2025-03-05,114.00616455078124,114.22134553820572,111.6000641193002,113.82033253074268,7311000.0,,,,,
2025-03-06,111.5511703491211,113.36063540313464,110.77847833381304,112.4607943709663,8020200.0,,,,,
2025-03-07,112.55860137939452,112.79334089494998,109.6438898341621,111.03277587269754,8050900.0,,,,,
2025-03-10,111.35554504394533,113.09654405055676,109.38958205387716,112.17714452457577,8146200.0,,,,,
2025-03-11,110.28943634033205,112.49013895708032,109.7514838268996,111.42401692016011,8271800.0,,,,,
2025-03-12,104.9294891357422,110.99365133161491,104.67518365812012,110.51438188105136,10434200.0,,,,,
2025-03-13,102.21041107177734,105.653284792917,101.7311490327326,105.41854526839802,9700200.0,,,,,
2025-03-14,102.40602111816406,102.9733151152109,101.19319159452584,102.92441509202489,7551800.0,,,,,
2025-03-17,103.35477447509766,104.6165115433981,102.9537614323116,103.34499894734222,5436200.0,,,,,
2025-03-18,102.29843139648438,103.92206440816936,102.20062388713538,103.1493723985134,4922200.0,,,,,
2025-03-19,102.6407699584961,103.4428034832188,101.47684043689516,101.721362943972,6331900.0,,,,,
2025-03-20,101.91697692871094,104.33286046802937,101.64311291752637,102.11259940972468,5863300.0,,,,,
2025-03-21,101.78004455566406,102.81682504570716,99.53044199888768,101.09538453017444,31066200.0,,,,,
2025-03-24,105.9760513305664,106.10320780798392,102.6407682692904,102.6896682925602,8526100.0,,,,,
2025-03-25,103.09069061279295,106.37707370924387,102.27887409728464,105.79022118392794,6837700.0,,,,,
2025-03-26,103.76556396484376,104.3328579527552,102.67010794651486,103.44279993786296,5490800.0,,,,,
2025-03-27,104.1763687133789,105.61416221732809,103.4036767125411,103.48192570402117,5015300.0,,,,,
2025-03-28,101.3790283203125,103.08090280281633,100.1270743349196,102.2006203248887,9704400.0,,,,,
2025-03-31,102.07347106933594,102.36690104868836,98.2980431436556,99.76517811594896,7069200.0,,,,,
2025-04-01,102.1419448852539,103.27652547028144,101.26166234207352,102.6798974011516,6240500.0,,,,,
2025-04-02,103.45257568359376,104.74365418094828,101.65289367125963,101.74091818910372,5654400.0,,,,,
2025-04-03,92.21432495117188,96.2929585020386,90.96237093229776,95.60829847991512,19020400.0,,,,,
2025-04-04,93.62277221679688,94.7573526906609,88.63451491049234,89.82777839407379,16229700.0,,,,,
2025-04-07,92.3121337890625,95.71589035634727,88.2726246758942,89.27027321710277,13800600.0,,,,,
2025-04-08,86.81526947021484,95.3637738804298,85.43615900453304,94.42480838692138,13408900.0,,,,,
2025-04-09,95.54961395263672,96.32230594377616,85.95454603206977,86.07191951781665,13717800.0,,,,,
2025-04-10,90.67872619628906,93.89664330502312,87.83248807646763,93.59343778226578,12187900.0,,,,,
2025-04-11,90.7471923828125,90.92324888785308,86.68811723932443,90.38530384517644,10457600.0,,,,,
2025-04-14,92.57622528076172,93.31957581265046,90.68851117443874,92.35126128452772,8164400.0,,,,,
2025-04-15,90.06253051757812,92.89899305810565,89.94515702918412,91.97958605460582,6605600.0,,,,,
2025-04-16,88.47801971435547,90.60047320446404,87.56839572398972,89.00618920510665,8048400.0,,,,,
2025-04-17,91.06996154785156,91.49054055119409,88.2530650017513,88.2530650017513,5349800.0,,,,,
2025-04-21,91.72528076171876,91.85243723998268,88.85947670837618,90.61025873735532,6856600.0,,,,,
2025-04-22,92.03826904296876,93.83795855335376,90.71784901338792,92.05783502214648,7200100.0,,,,,
2025-04-23,90.13099670410156,95.48115029966247,89.68107619102538,94.7280168065086,9113800.0,,,,,
2025-04-24,93.22175598144533,93.46627848267646,89.86690696606468,90.27771043943125,7718800.0,,,,,
2025-04-25,94.46393585205078,94.72801687387047,92.6153463126089,92.92833482028598,5274900.0,,,,,
2025-04-28,94.25853729248048,95.84303833860574,93.08482479887644,94.37590331827664,4662400.0,,,,,
2025-04-29,94.78670501708984,94.96275405248149,93.21197952783268,93.8477320549277,3768400.0,,,,,
2025-04-30,94.581298828125,94.8649458200334,92.16542282672086,93.4173768170515,8255300.0,,,,,
2025-05-01,93.86730194091795,95.39312000903348,93.45650591676916,94.98232398488464,5443700.0,,,,,
2025-05-02,95.23662567138672,96.35164767071976,94.57152417509732,95.16815967010255,5294900.0,,,,,
2025-05-05,91.96002197265624,94.718235577826,91.65681644917622,94.718235577826,6789300.0,,,,,
2025-05-06,91.59812927246094,92.51752879091477,90.97215227436004,91.84265177053892,5726600.0,,,,,
2025-05-07,93.39781188964844,94.0237888918592,91.89155239613052,92.05783336721343,5725200.0,,,,,
2025-05-08,94.80626678466795,96.22449434145322,94.13138227691934,94.82582530185958,5006300.0,,,,,
2025-05-09,94.28787994384766,95.6963245061465,93.98466696164492,94.81604945304773,4614700.0,,,,,
2025-05-12,98.86534118652344,100.74327223729198,96.86025365710094,98.71862619081833,9670800.0,,,,,
2025-05-13,96.91893768310548,98.66971973574702,96.31252663913264,98.66971973574702,7774500.0,,,,,
2025-05-14,94.2380142211914,96.20666258126454,93.79283747506574,96.00881128134868,10286400.0,,,,,
2025-05-15,96.02859497070312,96.45398206530312,92.70464175418766,93.2883159293567,8348500.0,,,,,
2025-05-16,97.52239227294922,98.07638193177138,96.35505152932892,96.71118989501262,6371500.0,,,,,
2025-05-19,96.938720703125,97.3838974458299,95.01953895654954,95.72192087766004,8468700.0,,,,,
2025-05-20,97.06732940673828,98.26434710370782,96.30558606932112,96.94861410092774,10163500.0,,,,,
2025-05-21,92.01215362548828,94.28747377686771,89.62800544676657,90.51835139623824,27058500.0,,,,,
2025-05-22,94.04015350341795,94.7920020137231,91.06245149692651,91.18115925549782,11428000.0,,,,,
2025-05-23,93.2784194946289,94.15887060939733,92.14075565213412,92.14075565213412,7373800.0,,,,,
2025-05-27,95.94944763183594,96.08794504807908,93.86208401161572,94.53478898231526,6501800.0,,,,,
2025-05-28,94.91072082519533,96.0483771404176,94.7425389151026,95.9494514887735,4476000.0,,,,,
2025-05-29,93.8521957397461,96.72107722954584,93.2289498256856,96.72107722954584,7033300.0,,,,,
2025-05-30,93.00142669677734,93.7433804084846,92.24957815560182,93.03110363763868,7874000.0,,,,,
2025-06-02,92.3188247680664,92.45732218729977,91.07234044742296,92.40786313616972,5748800.0,,,,,
2025-06-03,94.75243377685548,95.39546183407664,92.0616137849748,92.48700087997862,6388800.0,,,,,
2025-06-04,92.9321746826172,95.01953832116858,92.9222798535006,94.60403852124708,4416700.0,,,,,
2025-06-05,92.51667785644533,93.94123139329528,92.09129076127724,93.2289546248703,4759900.0,,,,,
2025-06-06,96.27590942382812,96.31548119255253,93.4366972850845,93.5059459934664,7822800.0,,,,,
2025-06-09,96.30558776855467,98.2940257775926,96.26601599925296,97.2552875891663,6299300.0,,,,,
2025-06-10,99.68889617919922,101.2717367830788,96.60237360622943,96.67162231658342,9612400.0,,,,,
2025-06-11,97.05743408203124,100.00545912627776,96.70129571396156,99.73835912399704,6803400.0,,,,,
2025-06-12,98.22477722167967,98.4226285209542,95.98902131167,96.60237241549022,5320600.0,,,,,
2025-06-13,94.34683227539062,98.18520324692048,93.76315812481752,96.94861378537234,7303300.0,,,,,
2025-06-16,96.32537841796876,96.48365794926076,94.44576086828732,95.15803762795971,7427600.0,,,,,
2025-06-17,94.00057983398438,95.80105376215974,93.84230030990877,95.6328794092222,7195500.0,,,,,
2025-06-18,94.09951782226562,95.67245605202248,93.81262815099596,94.19844347329644,6408600.0,,,,,
2025-06-20,94.51500701904295,95.54385036098292,93.38723802928136,94.663399264547,9619800.0,,,,,
2025-06-23,95.494384765625,95.60320524363394,93.15970322432204,93.60487996550675,6887200.0,,,,,
2025-06-24,96.48365783691406,97.08711411607032,95.50428106727658,96.20666299681808,6406100.0,,,,,
2025-06-25,95.66255950927734,96.76065157540144,94.9601775877324,96.45397979843564,4372000.0,,,,,
2025-06-26,96.55290222167967,96.78043800016184,95.35588454629122,95.93955868824104,5331900.0,,,,,
2025-06-27,98.16542053222656,99.18436903466348,97.0574336643838,97.20582590836484,6389800.0,,,,,
2025-06-30,97.59164428710938,98.59081071066352,97.08711366070472,98.53144928267616,4933600.0,,,,,
2025-07-01,102.73585510253906,104.20986768688653,97.2651843114496,97.2750791408534,9968200.0,,,,,
2025-07-02,104.31868743896484,104.57590016886375,102.2115416432734,103.17113630506948,6327900.0,,,,,
2025-07-03,102.94359588623048,104.83310818438994,102.93370860488376,104.81331852661047,3535300.0,,,,,
2025-07-07,100.50999450683594,102.3005812611102,99.65922031470512,101.89497627641236,5677100.0,,,,,
2025-07-08,100.91559600830078,101.37066002948214,99.50093734673008,100.62870634434104,6100500.0,,,,,
2025-07-09,101.33108520507812,102.22143110990898,100.707846845468,101.41022874051708,4312200.0,,,,,
2025-07-10,103.61630249023438,105.2288199853916,101.51905158494002,101.81582852845028,5109900.0,,,,,
2025-07-11,103.12166595458984,103.91308622662244,102.08293533853302,103.19091466232696,3866100.0,,,,,
