Date,Close,High,Low,Open,Volume,"('Close', 'SPGI')","('High', 'SPGI')","('Low', 'SPGI')","('Open', 'SPGI')","('Volume', 'SPGI')"
2025-07-21,521.21142578125,528.888046432116,521.031746320491,525.2943353590455,969000.0,,,,,
2025-07-22,516.908935546875,522.4991663899709,513.7144918098431,521.2114331052969,1128600.0,,,,,
2025-07-23,524.7453002929688,525.9133083072867,515.1520367637896,516.2501592698957,1118800.0,,,,,
2025-07-24,529.92626953125,533.3203777292782,524.5856031759208,525.1246416139339,1024000.0,,,,,
2025-07-25,534.0191650390625,536.0655857224175,528.5786362011546,528.5786362011546,788300.0,,,,,
2025-07-28,529.4869995117188,534.4483828299458,529.0977244620417,532.4019622487119,877900.0,,,,,
2025-07-29,529.8663330078125,534.7578307289588,529.2075083041584,532.7014178395638,1145600.0,,,,,
2025-07-30,528.408935546875,534.1589223806594,526.7118815130366,529.7465697068897,1263700.0,,,,,
2025-07-31,550.1409912109375,557.8874975680254,531.4535956488033,534.1988102974186,2494700.0,,,,,
2025-08-01,544.71044921875,548.5737709373958,539.3797756785365,544.0616168661413,1885500.0,,,,,
2025-08-04,562.040283203125,562.040283203125,546.9066296772442,548.2343323448387,1714200.0,,,,,
2025-08-05,562.040283203125,565.1448567300221,556.3302051480124,563.8870395637689,1462600.0,,,,,
2025-08-06,561.5811157226562,563.6076126695352,551.5486153986591,561.2416805305016,1346900.0,,,,,
2025-08-07,558.1570434570312,565.4343359419189,555.3319509776335,565.0150838585248,1084900.0,,,,,
2025-08-08,555.9010009765625,562.0203392067173,554.7330539214433,560.1436056686204,821300.0,,,,,
2025-08-11,554.9127197265625,558.7260798673082,554.4534982367835,556.6696669043877,1095400.0,,,,,
2025-08-12,558.087158203125,560.2933344412253,553.2356298777094,555.7512033081396,702100.0,,,,,
2025-08-13,561.60107421875,565.5741291419978,559.6943636806548,561.8705629613203,1047400.0,,,,,
2025-08-14,563.1683349609375,578.042370596747,558.8757687392113,563.1483502660996,1019100.0,,,,,
2025-08-15,555.5016479492188,564.2963760118553,554.7330292708521,563.0185741154854,962700.0,,,,,
2025-08-18,550.2508544921875,555.831093142786,548.3741210294778,553.7846725593164,947900.0,,,,,
2025-08-19,553.4652099609375,558.5862879456683,550.520331171693,550.520331171693,1299700.0,,,,,
2025-08-20,556.0607299804688,558.6262042535712,551.4886826717873,554.5333631187831,1553500.0,,,,,
2025-08-21,551.4786987304688,555.6514177793346,550.0412020447727,552.3970807735958,981200.0,,,,,
2025-08-22,555.6913452148438,558.4665370630927,552.8164126742355,553.8545810658732,1060200.0,,,,,
2025-08-25,550.72998046875,556.0906310024164,548.9231325728636,555.3519284601899,1112100.0,,,,,
2025-08-26,552.3200073242188,552.6400146484375,546.280029296875,548.7999877929688,1553900.0,,,,,
2025-08-27,549.8699951171875,554.5599975585938,549.6599731445312,550.6900024414062,999800.0,,,,,
2025-08-28,547.5499877929688,551.0,546.260009765625,549.260009765625,1033500.0,,,,,
2025-08-29,548.4400024414062,550.3599853515625,546.3400268554688,546.97998046875,886900.0,,,,,
2025-09-02,539.6400146484375,544.469970703125,537.4500122070312,543.6300048828125,1069700.0,,,,,
2025-09-03,539.239990234375,542.2899780273438,535.8300170898438,538.1099853515625,863800.0,,,,,
2025-09-04,540.260009765625,543.72998046875,538.3699951171875,541.97998046875,999100.0,,,,,
2025-09-05,538.0599975585938,543.1900024414062,532.52001953125,542.8699951171875,920300.0,,,,,
2025-09-08,545.8699951171875,547.0900268554688,534.7999877929688,537.77001953125,1057900.0,,,,,
2025-09-09,547.7100219726562,548.9299926757812,543.280029296875,544.22998046875,633100.0,,,,,
2025-09-10,539.8900146484375,549.0700073242188,539.0,547.4199829101562,910500.0,,,,,
2025-09-11,550.8800048828125,552.1699829101562,540.0,541.030029296875,1015800.0,,,,,
2025-09-12,544.22998046875,550.3400268554688,543.0,547.9099731445312,1008400.0,,,,,
2025-09-15,543.989990234375,547.8900146484375,543.22998046875,545.6799926757812,963800.0,,,,,
2025-09-16,541.2899780273438,542.4600219726562,536.9500122070312,540.0,1164000.0,,,,,
2025-09-17,544.0999755859375,547.4500122070312,540.510009765625,544.1599731445312,875700.0,,,,,
2025-09-18,507.7999877929688,543.5999755859375,503.1000061035156,542.760009765625,3236600.0,,,,,
2025-09-19,507.1600036621094,510.0,502.5799865722656,507.7999877929688,4147400.0,,,,,
2025-09-22,505.5700073242188,514.1400146484375,505.4700012207031,508.3399963378906,1754500.0,,,,,
2025-09-23,496.760009765625,507.0,493.05999755859375,505.6000061035156,2249400.0,,,,,
2025-09-24,490.739990234375,493.4200134277344,485.4500122070313,492.55999755859375,2582100.0,,,,,
2025-09-25,484.9400024414063,490.7000122070313,482.3699951171875,489.3299865722656,1933700.0,,,,,
2025-09-26,487.1799926757813,490.9599914550781,485.3599853515625,488.0,1777700.0,,,,,
2025-09-29,491.3399963378906,493.9700012207031,488.3699951171875,491.9599914550781,1855500.0,,,,,
2025-09-30,486.7099914550781,491.8200073242188,484.2200012207031,491.8200073242188,1626200.0,,,,,
2025-10-01,481.6700134277344,490.6400146484375,480.25,488.8999938964844,1904200.0,,,,,
2025-10-02,476.6300048828125,484.3599853515625,474.7699890136719,480.0299987792969,1560700.0,,,,,
2025-10-03,479.80999755859375,482.30999755859375,474.7699890136719,475.5299987792969,1347700.0,,,,,
2025-10-06,478.3500061035156,480.4700012207031,474.2799987792969,480.239990234375,1997500.0,,,,,
2025-10-07,481.2200012207031,485.1000061035156,478.8699951171875,484.6700134277344,1468800.0,,,,,
2025-10-08,482.4299926757813,486.3999938964844,477.9200134277344,483.6199951171875,1597500.0,,,,,
2025-10-09,487.6099853515625,491.989990234375,484.8999938964844,486.5199890136719,1874000.0,,,,,
2025-10-10,486.1000061035156,494.4200134277344,485.2900085449219,492.2900085449219,2223100.0,,,,,
2025-10-13,479.3399963378906,490.30999755859375,471.7799987792969,485.9200134277344,2139700.0,,,,,
2025-10-14,486.6900024414063,488.2900085449219,477.0,477.1000061035156,1445000.0,,,,,
2025-10-15,482.8800048828125,491.3200073242188,481.5199890136719,486.8999938964844,1166100.0,,,,,
2025-10-16,472.0499877929688,484.7200012207031,470.0,483.3599853515625,1690800.0,,,,,
2025-10-17,473.1900024414063,476.4599914550781,470.260009765625,473.5400085449219,1787700.0,,,,,
2025-10-20,,,,,,476.6528625488281,477.18182135708696,471.9121830654473,473.5289994054953,1697100.0
2025-10-21,,,,,,482.8406982421875,484.74695402583166,476.60296221888666,477.4812403241987,1033200.0
2025-10-22,,,,,,478.7986145019531,484.9066005829895,477.36143772315694,481.1140693630908,1715000.0
2025-10-23,,,,,,481.7528381347656,482.32169650917217,477.9403265880523,481.2038990930604,1180300.0
2025-10-24,,,,,,488.4895935058594,491.26413725859527,483.62912403327203,486.01444889785586,1306000.0
2025-10-27,,,,,,495.6654968261719,496.6236045651687,490.43575815673563,491.0745169545308,1862600.0
2025-10-28,,,,,,492.7112731933594,497.24237314406423,491.663345730253,494.3680195270126,1328300.0
2025-10-29,,,,,,472.1217346191406,489.038486276476,470.04582954816885,488.39972751144205,2540700.0
2025-10-30,,,,,,490.6054382324219,499.26839884252104,485.34575964524345,486.81287639838087,2630500.0
2025-10-31,,,,,,486.25396728515625,497.0228032163314,484.6172012009192,492.9907221480282,2522400.0
2025-11-03,,,,,,496.0447082519531,496.31419793559144,482.8207081521149,488.7590449083277,2068900.0
2025-11-04,,,,,,498.23040771484375,499.3681853491342,494.038667514629,496.74334124047294,2089700.0
2025-11-05,,,,,,496.12457275390625,499.38814523911776,493.978797678026,495.55568392525527,1567700.0
2025-11-06,,,,,,489.03851318359375,496.26429697886414,487.84085566210655,494.01871196934763,1315500.0
2025-11-07,,,,,,495.4459228515625,495.4459228515625,485.04635589377085,487.49156061170453,1704400.0
2025-11-10,,,,,,492.8709716796875,493.9488695341532,486.62324545502406,492.6214622356699,1505700.0
2025-11-11,,,,,,496.75335693359375,497.6815247623781,492.58153585082084,494.02870281993745,1130300.0
2025-11-12,,,,,,494.8670349121094,500.82532150522593,494.50775594136223,496.78328079584577,966300.0
2025-11-13,,,,,,501.9730529785156,505.2765554599593,490.6752889141489,490.6752889141489,1962900.0
2025-11-14,,,,,,492.93084716796875,502.9012651743272,492.6613879355736,501.06484887976023,2082700.0
2025-11-17,,,,,,487.9905700683594,492.5416197719562,486.6631628044882,491.5335918979468,1880300.0
2025-11-18,,,,,,489.3179626464844,491.43379787155067,485.29587160246234,486.77297848491236,1208400.0
2025-11-19,,,,,,489.8369140625,492.03260928905854,486.96259093549827,489.7870243582262,1533600.0
2025-11-20,,,,,,489.94671630859375,497.3421797031104,487.9905708435497,492.83102957280886,1245900.0
2025-11-21,,,,,,492.6314392089844,496.02476146549907,489.3878165233448,493.1005181695231,1904900.0
2025-11-24,,,,,,488.27996826171875,493.2601972352778,487.8608094723007,493.030637593086,2782200.0
2025-11-25,,,,,,494.19000244140625,496.5400085449219,489.239990234375,490.32000732421875,1136600.0
2025-11-26,,,,,,495.6099853515625,498.4599914550781,490.0,491.6600036621094,1041700.0
2025-11-28,,,,,,498.8299865722656,500.17999267578125,495.6600036621094,497.95001220703125,749600.0
2025-12-01,,,,,,495.2699890136719,500.42999267578125,494.7799987792969,495.510009765625,1508400.0
2025-12-02,,,,,,491.2099914550781,496.54998779296875,490.80999755859375,494.9100036621094,1190700.0
2025-12-03,,,,,,499.8800048828125,501.739990234375,491.7900085449219,492.260009765625,1241200.0
2025-12-04,,,,,,496.989990234375,502.1000061035156,494.6000061035156,499.1099853515625,935500.0
2025-12-05,,,,,,498.5199890136719,501.739990234375,494.55999755859375,494.55999755859375,1833200.0
2025-12-08,,,,,,492.1000061035156,497.2799987792969,489.489990234375,496.7200012207031,1464000.0
2025-12-09,,,,,,490.7300109863281,495.45001220703125,490.1199951171875,492.67999267578125,1081900.0
2025-12-10,,,,,,491.32000732421875,492.8500061035156,485.260009765625,490.8800048828125,1634700.0
2025-12-11,,,,,,497.55999755859375,498.6099853515625,492.1000061035156,493.2200012207031,2666200.0
2025-12-12,,,,,,501.0299987792969,503.9100036621094,498.0799865722656,498.55999755859375,1463200.0
2025-12-15,,,,,,499.6300048828125,503.2699890136719,497.67999267578125,502.5199890136719,1750100.0
2025-12-16,,,,,,499.8599853515625,503.489990234375,495.0,499.70001220703125,2368500.0
2025-12-17,,,,,,510.5899963378906,512.4099731445312,500.239990234375,500.92999267578125,2134600.0
2025-12-18,,,,,,506.7099914550781,515.8699951171875,505.9800109863281,510.8399963378906,1567100.0
2025-12-19,,,,,,512.5999755859375,512.72998046875,506.1000061035156,506.7099914550781,2872700.0
2025-12-22,,,,,,521.9000244140625,524.6400146484375,509.9200134277344,510.2099914550781,1416100.0
2025-12-23,,,,,,524.5449829101562,525.3400268554688,519.85498046875,520.9400024414062,160808.0
