Date,Close,High,Low,Open,Volume,"('Close', 'NB')","('High', 'NB')","('Low', 'NB')","('Open', 'NB')","('Volume', 'NB')"
2024-11-05,1.4550000429153442,1.5,1.4199999570846558,1.5,384400.0,,,,,
2024-11-06,1.399999976158142,1.5,1.3300000429153442,1.5,208400.0,,,,,
2024-11-07,1.409999966621399,1.4550000429153442,1.3910000324249268,1.4199999570846558,319400.0,,,,,
2024-11-08,1.4700000286102295,1.475000023841858,1.412999987602234,1.4600000381469729,103100.0,,,,,
2024-11-11,1.4600000381469729,1.5299999713897705,1.4600000381469729,1.5299999713897705,134900.0,,,,,
2024-11-12,1.5199999809265137,1.5499999523162842,1.4600000381469729,1.5,161400.0,,,,,
2024-11-13,1.4900000095367432,1.5499999523162842,1.4700000286102295,1.5499999523162842,106400.0,,,,,
2024-11-14,1.409999966621399,1.5470000505447388,1.3799999952316284,1.5099999904632568,200800.0,,,,,
2024-11-15,1.4299999475479126,1.4700000286102295,1.375,1.440000057220459,157900.0,,,,,
2024-11-18,1.4500000476837158,1.4800000190734863,1.3849999904632568,1.4500000476837158,104300.0,,,,,
2024-11-19,1.409999966621399,1.4500000476837158,1.3799999952316284,1.4500000476837158,143000.0,,,,,
2024-11-20,1.3799999952316284,1.4600000381469729,1.3300000429153442,1.4500000476837158,152100.0,,,,,
2024-11-21,1.3600000143051147,1.3899999856948853,1.350000023841858,1.3700000047683716,92100.0,,,,,
2024-11-22,1.3899999856948853,1.409999966621399,1.3600000143051147,1.3700000047683716,85400.0,,,,,
2024-11-25,1.3600000143051147,1.4199999570846558,1.3600000143051147,1.4199999570846558,80900.0,,,,,
2024-11-26,1.2999999523162842,1.375,1.2999999523162842,1.3600000143051147,103900.0,,,,,
2024-11-27,1.309999942779541,1.340000033378601,1.2999999523162842,1.3300000429153442,97600.0,,,,,
2024-11-29,1.3300000429153442,1.350000023841858,1.3200000524520874,1.340000033378601,30800.0,,,,,
2024-12-02,1.3300000429153442,1.3799999952316284,1.3200000524520874,1.350000023841858,93800.0,,,,,
2024-12-03,1.5399999618530271,1.5750000476837158,1.399999976158142,1.399999976158142,376400.0,,,,,
2024-12-04,1.3899999856948853,1.5800000429153442,1.3899999856948853,1.559999942779541,503300.0,,,,,
2024-12-05,1.4500000476837158,1.4600000381469729,1.350000023841858,1.440000057220459,273100.0,,,,,
2024-12-06,1.7000000476837158,1.7000000476837158,1.4700000286102295,1.4700000286102295,415800.0,,,,,
2024-12-09,1.7200000286102295,1.7200000286102295,1.6299999952316284,1.7000000476837158,331800.0,,,,,
2024-12-10,1.5800000429153442,1.7400000095367432,1.5,1.7300000190734863,171100.0,,,,,
2024-12-11,1.5,1.6100000143051147,1.4600000381469729,1.600000023841858,196700.0,,,,,
2024-12-12,1.4800000190734863,1.5199999809265137,1.4299999475479126,1.5099999904632568,155100.0,,,,,
2024-12-13,1.4600000381469729,1.5160000324249268,1.409999966621399,1.5,130400.0,,,,,
2024-12-16,1.3799999952316284,1.4700000286102295,1.3799999952316284,1.4700000286102295,156900.0,,,,,
2024-12-17,1.440000057220459,1.4490000009536743,1.3600000143051147,1.3600000143051147,87900.0,,,,,
2024-12-18,1.3799999952316284,1.4800000190734863,1.3799999952316284,1.4500000476837158,132500.0,,,,,
2024-12-19,1.3700000047683716,1.440000057220459,1.3600000143051147,1.409999966621399,139900.0,,,,,
2024-12-20,1.399999976158142,1.4199999570846558,1.3600000143051147,1.3899999856948853,87000.0,,,,,
2024-12-23,1.409999966621399,1.5099999904632568,1.3799999952316284,1.409999966621399,102900.0,,,,,
2024-12-24,1.4700000286102295,1.4800000190734863,1.399999976158142,1.399999976158142,80200.0,,,,,
2024-12-26,1.4700000286102295,1.5299999713897705,1.409999966621399,1.4700000286102295,112300.0,,,,,
2024-12-27,1.409999966621399,1.5199999809265137,1.399999976158142,1.440000057220459,92100.0,,,,,
2024-12-30,1.475000023841858,1.559999942779541,1.4199999570846558,1.4299999475479126,237100.0,,,,,
2024-12-31,1.5499999523162842,1.5700000524520874,1.440000057220459,1.5199999809265137,146200.0,,,,,
2025-01-02,1.5199999809265137,1.590000033378601,1.4500000476837158,1.590000033378601,78500.0,,,,,
2025-01-03,1.5499999523162842,1.5800000429153442,1.5199999809265137,1.5399999618530271,99500.0,,,,,
2025-01-06,1.5800000429153442,1.659999966621399,1.5399999618530271,1.649999976158142,176100.0,,,,,
2025-01-07,1.5800000429153442,1.6200000047683716,1.4700000286102295,1.6200000047683716,137800.0,,,,,
2025-01-08,1.5499999523162842,1.600000023841858,1.4900000095367432,1.600000023841858,68600.0,,,,,
2025-01-10,1.5700000524520874,1.6100000143051147,1.5099999904632568,1.600000023841858,70100.0,,,,,
2025-01-13,1.559999942779541,1.659999966621399,1.5099999904632568,1.649999976158142,267700.0,,,,,
2025-01-14,1.5199999809265137,1.600000023841858,1.4900000095367432,1.600000023841858,144900.0,,,,,
2025-01-15,1.6299999952316284,1.649999976158142,1.5299999713897705,1.5800000429153442,140400.0,,,,,
2025-01-16,1.5700000524520874,1.6399999856948853,1.5299999713897705,1.6399999856948853,123500.0,,,,,
2025-01-17,1.6200000047683716,1.6399999856948853,1.5199999809265137,1.6200000047683716,158200.0,,,,,
2025-01-21,1.6799999475479126,1.75,1.5800000429153442,1.659999966621399,427700.0,,,,,
2025-01-22,1.6399999856948853,1.7999999523162842,1.6399999856948853,1.75,292400.0,,,,,
2025-01-23,1.690000057220459,1.7000000476837158,1.559999942779541,1.659999966621399,121400.0,,,,,
2025-01-24,1.600000023841858,1.690000057220459,1.600000023841858,1.6799999475479126,110500.0,,,,,
2025-01-27,1.850000023841858,1.950000047683716,1.6399999856948853,1.6399999856948853,519600.0,,,,,
2025-01-28,1.9700000286102293,2.069999933242798,1.7999999523162842,1.899999976158142,519000.0,,,,,
2025-01-29,2.130000114440918,2.200000047683716,1.8899999856948853,2.0199999809265137,553500.0,,,,,
2025-01-30,2.25,2.289999961853028,2.039999961853028,2.130000114440918,414100.0,,,,,
2025-01-31,2.390000104904175,2.400000095367432,2.150000095367432,2.299999952316284,373500.0,,,,,
2025-02-03,2.3399999141693115,2.430000066757202,2.2300000190734863,2.390000104904175,238900.0,,,,,
2025-02-04,2.559999942779541,2.9200000762939453,2.380000114440918,2.430000066757202,1457600.0,,,,,
2025-02-05,2.609999895095825,2.880000114440918,2.569999933242798,2.680000066757202,655200.0,,,,,
2025-02-06,2.470000028610229,2.789999961853028,2.3399999141693115,2.75,665700.0,,,,,
2025-02-07,2.509999990463257,2.559999942779541,2.200000047683716,2.559999942779541,410400.0,,,,,
2025-02-10,2.619999885559082,2.634999990463257,2.390000104904175,2.5999999046325684,392100.0,,,,,
2025-02-11,2.609999895095825,2.630000114440918,2.3399999141693115,2.549999952316284,265700.0,,,,,
2025-02-12,2.5199999809265137,2.5899999141693115,2.4100000858306885,2.5899999141693115,115800.0,,,,,
2025-02-13,2.450000047683716,2.470000028610229,2.3499999046325684,2.450000047683716,176700.0,,,,,
2025-02-14,2.3299999237060547,2.4800000190734863,2.240000009536743,2.4800000190734863,334800.0,,,,,
2025-02-18,2.380000114440918,2.390000104904175,2.200000047683716,2.3499999046325684,171400.0,,,,,
2025-02-19,2.470000028610229,2.549999952316284,2.190000057220459,2.369999885559082,266200.0,,,,,
2025-02-20,2.2300000190734863,2.470000028610229,2.1600000858306885,2.359999895095825,258600.0,,,,,
2025-02-21,2.2300000190734863,2.368000030517578,2.069999933242798,2.2300000190734863,263000.0,,,,,
2025-02-24,2.119999885559082,2.316999912261963,2.009999990463257,2.220000028610229,223600.0,,,,,
2025-02-25,2.0899999141693115,2.220000028610229,2.0,2.150000095367432,169300.0,,,,,
2025-02-26,2.0999999046325684,2.190000057220459,1.9900000095367432,2.180000066757202,131200.0,,,,,
2025-02-27,1.9900000095367432,2.140000104904175,1.8899999856948853,2.0999999046325684,160800.0,,,,,
2025-02-28,1.940000057220459,2.0299999713897705,1.899999976158142,1.9700000286102293,85600.0,,,,,
2025-03-03,2.0199999809265137,2.190000057220459,1.919999957084656,2.069999933242798,272000.0,,,,,
2025-03-04,2.049999952316284,2.140000104904175,1.9700000286102293,2.0799999237060547,169900.0,,,,,
2025-03-05,2.2699999809265137,2.289999961853028,2.0,2.150000095367432,613100.0,,,,,
2025-03-06,2.240000009536743,2.622999906539917,2.150000095367432,2.359999895095825,997700.0,,,,,
2025-03-07,2.1600000858306885,2.289999961853028,2.0199999809265137,2.259999990463257,591500.0,,,,,
2025-03-10,1.8799999952316284,2.1600000858306885,1.8600000143051147,2.119999885559082,499300.0,,,,,
2025-03-11,1.7799999713897705,1.9900000095367432,1.590000033378601,1.899999976158142,371100.0,,,,,
2025-03-12,1.825000047683716,1.9299999475479128,1.718999981880188,1.7799999713897705,106600.0,,,,,
2025-03-13,1.7200000286102295,1.9299999475479128,1.659999966621399,1.850000023841858,147600.0,,,,,
2025-03-14,1.8200000524520876,1.8200000524520876,1.6699999570846558,1.7599999904632568,199600.0,,,,,
2025-03-17,1.9800000190734863,2.0999999046325684,1.8799999952316284,1.8799999952316284,243500.0,,,,,
2025-03-18,1.809999942779541,1.9800000190734863,1.725000023841858,1.9800000190734863,233500.0,,,,,
2025-03-19,1.7599999904632568,1.850000023841858,1.7400000095367432,1.7999999523162842,138600.0,,,,,
2025-03-20,1.7200000286102295,1.7999999523162842,1.7100000381469729,1.7599999904632568,95700.0,,,,,
2025-03-21,1.940000057220459,2.0799999237060547,1.7100000381469729,1.8600000143051147,590900.0,,,,,
2025-03-24,2.1600000858306885,2.25,2.039999961853028,2.039999961853028,579800.0,,,,,
2025-03-25,2.299999952316284,2.380000114440918,2.130000114440918,2.200000047683716,352400.0,,,,,
2025-03-26,2.009999990463257,2.384000062942505,1.9900000095367432,2.299999952316284,467300.0,,,,,
2025-03-27,2.059999942779541,2.0799999237060547,1.9600000381469729,2.0,190600.0,,,,,
2025-03-28,2.069999933242798,2.109999895095825,1.9600000381469729,2.0299999713897705,143600.0,,,,,
2025-03-31,1.9700000286102293,2.009999990463257,1.8600000143051147,1.9800000190734863,118600.0,,,,,
2025-04-01,2.039999961853028,2.059999942779541,1.909999966621399,1.9800000190734863,98200.0,,,,,
2025-04-02,2.0299999713897705,2.0799999237060547,2.0,2.039999961853028,92600.0,,,,,
2025-04-03,2.0899999141693115,2.190000057220459,1.919999957084656,1.940000057220459,288800.0,,,,,
2025-04-04,1.9600000381469729,2.345999956130981,1.8600000143051147,2.2699999809265137,521200.0,,,,,
2025-04-07,2.009999990463257,2.190000057220459,1.830000042915344,1.830000042915344,315900.0,,,,,
2025-04-08,1.9900000095367432,2.140000104904175,1.950000047683716,2.130000114440918,187700.0,,,,,
2025-04-09,1.9900000095367432,2.180000066757202,1.9600000381469729,2.049999952316284,500200.0,,,,,
2025-04-10,2.049999952316284,2.200000047683716,1.8899999856948853,1.9900000095367432,550100.0,,,,,
2025-04-11,2.059999942779541,2.115000009536743,1.975000023841858,2.059999942779541,308800.0,,,,,
2025-04-14,2.440000057220459,2.690000057220459,2.150000095367432,2.3499999046325684,3332100.0,,,,,
2025-04-15,2.890000104904175,2.940000057220459,2.549999952316284,2.700000047683716,4072000.0,,,,,
2025-04-16,3.7899999618530273,4.14900016784668,3.299999952316284,3.569999933242798,15736200.0,,,,,
2025-04-17,2.8399999141693115,3.470000028610229,2.680000066757202,3.3499999046325684,7689100.0,,,,,
2025-04-21,2.950000047683716,2.990000009536743,2.509999990463257,2.869999885559082,2921300.0,,,,,
2025-04-22,2.5899999141693115,2.9800000190734863,2.5799999237060547,2.950000047683716,1497500.0,,,,,
2025-04-23,2.5899999141693115,2.805000066757202,2.569999933242798,2.690000057220459,1048900.0,,,,,
2025-04-24,2.799999952316284,2.880000114440918,2.5799999237060547,2.5899999141693115,2065300.0,,,,,
2025-04-25,2.6600000858306885,2.845999956130981,2.5799999237060547,2.819999933242798,1164000.0,,,,,
2025-04-28,2.720000028610229,2.8399999141693115,2.609999895095825,2.7699999809265137,944500.0,,,,,
2025-04-29,2.650000095367432,2.9100000858306885,2.5899999141693115,2.799999952316284,1619600.0,,,,,
2025-04-30,2.490000009536743,2.5999999046325684,2.4200000762939453,2.5999999046325684,1197900.0,,,,,
2025-05-01,2.359999895095825,2.515000104904175,2.299999952316284,2.5,1102000.0,,,,,
2025-05-02,2.309999942779541,2.430000066757202,2.25,2.3499999046325684,783400.0,,,,,
2025-05-05,2.5,2.549999952316284,2.309999942779541,2.359999895095825,698400.0,,,,,
2025-05-06,2.5,2.569999933242798,2.4600000381469727,2.509999990463257,478700.0,,,,,
2025-05-07,2.4200000762939453,2.5199999809265137,2.380000114440918,2.424999952316284,360800.0,,,,,
2025-05-08,2.4800000190734863,2.509999990463257,2.4200000762939453,2.4200000762939453,313100.0,,,,,
2025-05-09,2.430000066757202,2.5,2.4100000858306885,2.5,325700.0,,,,,
2025-05-12,2.25,2.400000095367432,2.180000066757202,2.369999885559082,681300.0,,,,,
2025-05-13,2.380000114440918,2.4800000190734863,2.2300000190734863,2.240000009536743,571500.0,,,,,
2025-05-14,2.359999895095825,2.440000057220459,2.319999933242798,2.400000095367432,215300.0,,,,,
2025-05-15,2.3399999141693115,2.359999895095825,2.2249999046325684,2.359999895095825,601600.0,,,,,
2025-05-16,2.2699999809265137,2.3570001125335693,2.25,2.3299999237060547,453700.0,,,,,
2025-05-19,2.380000114440918,2.433000087738037,2.200999975204468,2.259999990463257,468600.0,,,,,
2025-05-20,2.359999895095825,2.5,2.319999933242798,2.390000104904175,551500.0,,,,,
2025-05-21,2.390000104904175,2.450000047683716,2.319999933242798,2.3399999141693115,353600.0,,,,,
2025-05-22,2.400000095367432,2.450000047683716,2.319999933242798,2.390000104904175,306600.0,,,,,
2025-05-23,2.470000028610229,2.539999961853028,2.400000095367432,2.400000095367432,614100.0,,,,,
2025-05-27,2.430000066757202,2.640000104904175,2.4200000762939453,2.549999952316284,670500.0,,,,,
2025-05-28,2.380000114440918,2.430999994277954,2.3499999046325684,2.430000066757202,359700.0,,,,,
2025-05-29,2.289999961853028,2.400000095367432,2.2799999713897705,2.3499999046325684,449500.0,,,,,
2025-05-30,2.299999952316284,2.3499999046325684,2.25,2.289999961853028,316000.0,,,,,
2025-06-02,2.5,2.5199999809265137,2.359999895095825,2.359999895095825,670800.0,,,,,
2025-06-03,2.509999990463257,2.619999885559082,2.4549999237060547,2.5299999713897705,416700.0,,,,,
2025-06-04,2.690000057220459,2.720000028610229,2.569999933242798,2.5999999046325684,848100.0,,,,,
2025-06-05,2.7699999809265137,2.900000095367432,2.6700000762939453,2.7699999809265137,1313000.0,,,,,
2025-06-06,2.5899999141693115,2.7699999809265137,2.5799999237060547,2.75,634600.0,,,,,
2025-06-09,2.5,2.619999885559082,2.5,2.619999885559082,591600.0,,,,,
2025-06-10,2.569999933242798,2.700000047683716,2.5299999713897705,2.5299999713897705,588700.0,,,,,
2025-06-11,2.619999885559082,2.75,2.5799999237060547,2.619999885559082,559500.0,,,,,
2025-06-12,2.809999942779541,2.8499999046325684,2.5899999141693115,2.5899999141693115,1031900.0,,,,,
2025-06-13,2.8499999046325684,2.940000057220459,2.799999952316284,2.799999952316284,904300.0,,,,,
2025-06-16,3.0,3.0999999046325684,2.859999895095825,2.9200000762939453,1506400.0,,,,,
2025-06-17,2.759999990463257,2.990000009536743,2.759999990463257,2.990000009536743,817500.0,,,,,
2025-06-18,2.650000095367432,2.7799999713897705,2.650000095367432,2.7799999713897705,914800.0,,,,,
2025-06-20,2.5999999046325684,2.720000028610229,2.5999999046325684,2.6700000762939453,564000.0,,,,,
2025-06-23,2.8399999141693115,2.890000104904175,2.5999999046325684,2.630000114440918,926400.0,,,,,
2025-06-24,2.640000104904175,2.8499999046325684,2.640000104904175,2.8499999046325684,759500.0,,,,,
2025-06-25,2.569999933242798,2.690000057220459,2.5350000858306885,2.6600000858306885,721400.0,,,,,
2025-06-26,2.740000009536743,2.8499999046325684,2.569999933242798,2.640000104904175,873600.0,,,,,
2025-06-27,2.4800000190734863,2.7300000190734863,2.450000047683716,2.720000028610229,7233900.0,,,,,
2025-06-30,2.3299999237060547,2.5,2.319999933242798,2.4800000190734863,959200.0,,,,,
2025-07-01,2.190000057220459,2.3499999046325684,2.1700000762939453,2.3499999046325684,1122300.0,,,,,
2025-07-02,2.3399999141693115,2.359999895095825,2.200000047683716,2.240000009536743,481400.0,,,,,
2025-07-03,2.4100000858306885,2.4100000858306885,2.299999952316284,2.3299999237060547,309400.0,,,,,
2025-07-07,2.390000104904175,2.4100000858306885,2.309999942779541,2.390000104904175,869600.0,,,,,
2025-07-08,2.3299999237060547,2.4100000858306885,2.309999942779541,2.390000104904175,485200.0,,,,,
2025-07-09,2.4100000858306885,2.430000066757202,2.3429999351501465,2.3499999046325684,364400.0,,,,,
2025-07-10,3.059999942779541,3.0899999141693115,2.680000066757202,2.700000047683716,5798300.0,,,,,
