Date,Close,High,Low,Open,Volume,"('Close', 'UPXI')","('High', 'UPXI')","('Low', 'UPXI')","('Open', 'UPXI')","('Volume', 'UPXI')"
2025-07-25,6.110000133514404,6.349999904632568,5.429999828338623,6.349999904632568,13265600.0,,,,,
2025-07-28,5.880000114440918,6.5,5.699999809265137,6.489999771118164,8470200.0,,,,,
2025-07-29,5.429999828338623,5.809999942779541,5.260000228881836,5.699999809265137,6700400.0,,,,,
2025-07-30,4.885000228881836,5.25,4.78000020980835,5.170000076293945,6256500.0,,,,,
2025-07-31,4.635000228881836,4.980000019073486,4.53000020980835,4.920000076293945,6734900.0,,,,,
2025-08-01,4.599999904632568,4.699999809265137,4.309999942779541,4.320000171661377,5561400.0,,,,,
2025-08-04,5.019999980926514,5.050000190734863,4.599999904632568,4.619999885559082,5249800.0,,,,,
2025-08-05,5.269999980926514,5.679999828338623,4.949999809265137,5.054999828338623,6255200.0,,,,,
2025-08-06,5.610000133514404,5.900000095367432,5.059999942779541,5.309999942779541,7986300.0,,,,,
2025-08-07,5.570000171661377,6.025000095367432,5.340000152587891,5.980000019073486,6772000.0,,,,,
2025-08-08,6.039999961853027,6.480000019073486,5.60099983215332,5.670000076293945,11966800.0,,,,,
2025-08-11,5.619999885559082,6.328999996185303,5.527999877929688,6.210000038146973,10329500.0,,,,,
2025-08-12,6.659999847412109,6.730000019073486,5.5,5.5,9998000.0,,,,,
2025-08-13,7.829999923706055,8.40999984741211,7.349999904632568,7.824999809265137,24788800.0,,,,,
2025-08-14,7.900000095367432,8.279999732971191,6.880000114440918,7.0,10616500.0,,,,,
2025-08-15,7.349999904632568,7.800000190734863,6.902999877929688,7.800000190734863,6594500.0,,,,,
2025-08-18,6.920000076293945,7.329999923706055,6.820000171661377,7.289999961853027,4906800.0,,,,,
2025-08-19,6.300000190734863,7.054999828338623,6.199999809265137,6.809999942779541,5661200.0,,,,,
2025-08-20,7.050000190734863,7.239999771118164,6.162000179290772,6.380000114440918,6483800.0,,,,,
2025-08-21,6.980000019073486,7.070000171661377,6.559999942779541,6.570000171661377,3222400.0,,,,,
2025-08-22,7.929999828338623,7.940000057220459,6.599999904632568,6.880000114440918,8487600.0,,,,,
2025-08-25,7.599999904632568,7.75,7.119999885559082,7.670000076293945,6267700.0,,,,,
2025-08-26,8.555000305175781,8.569999694824219,7.400000095367432,7.460000038146973,6770400.0,,,,,
2025-08-27,8.220000267028809,9.114999771118164,8.039999961853027,8.800000190734863,9324900.0,,,,,
2025-08-28,8.09000015258789,8.989999771118164,7.909999847412109,8.770000457763672,6055400.0,,,,,
2025-08-29,7.230000019073486,8.0,7.190000057220459,7.929999828338623,4559300.0,,,,,
2025-09-02,6.889999866485596,7.130000114440918,6.650000095367432,7.010000228881836,4810900.0,,,,,
2025-09-03,6.630000114440918,7.244999885559082,6.5,7.070000171661377,4679900.0,,,,,
2025-09-04,6.329999923706055,6.550000190734863,6.0,6.46999979019165,3748800.0,,,,,
2025-09-05,6.039999961853027,6.400000095367432,5.869999885559082,6.360000133514404,4334800.0,,,,,
2025-09-08,5.659999847412109,6.420000076293945,5.599999904632568,6.159999847412109,5859400.0,,,,,
2025-09-09,5.5,5.840000152587891,5.199999809265137,5.735000133514404,7209500.0,,,,,
2025-09-10,5.460000038146973,5.989999771118164,5.360000133514404,5.699999809265137,6229200.0,,,,,
2025-09-11,5.679999828338623,5.920000076293945,5.514999866485596,5.53000020980835,5297900.0,,,,,
2025-09-12,6.755000114440918,6.840000152587891,6.079999923706055,6.329999923706055,10349900.0,,,,,
2025-09-15,6.329999923706055,6.747000217437744,6.190000057220459,6.730000019073486,5227300.0,,,,,
2025-09-16,5.820000171661377,6.309999942779541,5.78000020980835,6.300000190734863,6981200.0,,,,,
2025-09-17,6.085000038146973,6.289000034332275,5.769999980926514,5.934999942779541,5917300.0,,,,,
2025-09-18,6.820000171661377,7.019999980926514,6.300000190734863,6.400000095367432,6614600.0,,,,,
2025-09-19,6.579999923706055,6.804999828338623,6.449999809265137,6.730000019073486,5944100.0,,,,,
2025-09-22,6.070000171661377,6.375999927520752,6.059999942779541,6.260000228881836,5357500.0,,,,,
2025-09-23,6.170000076293945,6.385000228881836,6.110000133514404,6.199999809265137,4385200.0,,,,,
2025-09-24,6.159999847412109,6.349999904632568,6.052000045776367,6.09499979019165,3962500.0,,,,,
2025-09-25,5.28000020980835,5.800000190734863,5.210999965667725,5.789999961853027,7833100.0,,,,,
2025-09-26,5.215000152587891,5.360000133514404,5.010000228881836,5.349999904632568,3837600.0,,,,,
2025-09-29,5.619999885559082,5.730999946594238,5.269999980926514,5.519999980926514,3966000.0,,,,,
2025-09-30,5.769999980926514,5.954999923706055,5.619999885559082,5.659999847412109,4339600.0,,,,,
2025-10-01,6.53000020980835,6.639999866485596,6.057000160217285,6.130000114440918,7430400.0,,,,,
2025-10-02,7.289999961853027,7.389999866485596,6.659999847412109,6.710000038146973,8946500.0,,,,,
2025-10-03,7.440000057220459,7.690000057220459,7.090000152587891,7.099999904632568,7707700.0,,,,,
2025-10-06,7.699999809265137,7.75,7.300000190734863,7.494999885559082,6284700.0,,,,,
2025-10-07,7.050000190734863,7.639999866485596,6.960999965667725,7.630000114440918,6530400.0,,,,,
2025-10-08,7.170000076293945,7.25,6.650000095367432,7.03000020980835,4827200.0,,,,,
2025-10-09,6.849999904632568,7.230000019073486,6.695000171661377,7.099999904632568,2832900.0,,,,,
2025-10-10,6.349999904632568,7.300000190734863,6.170000076293945,6.849999904632568,6351900.0,,,,,
2025-10-13,6.480000019073486,6.679999828338623,5.880000114440918,6.599999904632568,4908700.0,,,,,
2025-10-14,6.25,6.400000095367432,5.809999942779541,6.130000114440918,3275100.0,,,,,
2025-10-15,6.019999980926514,6.505000114440918,5.920000076293945,6.360000133514404,3374900.0,,,,,
2025-10-16,5.610000133514404,6.28000020980835,5.574999809265137,6.090000152587891,3546500.0,,,,,
2025-10-17,5.400000095367432,5.585000038146973,5.315000057220459,5.349999904632568,3489600.0,,,,,
2025-10-20,,,,,,5.71999979019165,5.78000020980835,5.510000228881836,5.710000038146973,2729500.0
2025-10-21,,,,,,5.090000152587891,5.610000133514404,4.650000095367432,5.590000152587891,11427400.0
2025-10-22,,,,,,4.75,5.03000020980835,4.71999979019165,4.900000095367432,3226000.0
2025-10-23,,,,,,4.769999980926514,4.889999866485596,4.699999809265137,4.840000152587891,2955600.0
2025-10-24,,,,,,4.909999847412109,5.139999866485596,4.860000133514404,5.019999980926514,2738100.0
2025-10-27,,,,,,4.940000057220459,5.25,4.920000076293945,5.21999979019165,3366800.0
2025-10-28,,,,,,4.630000114440918,5.039999961853027,4.610000133514404,4.940000057220459,4036000.0
2025-10-29,,,,,,4.539999961853027,4.739999771118164,4.440000057220459,4.71999979019165,3327600.0
2025-10-30,,,,,,4.260000228881836,4.489999771118164,4.234000205993652,4.449999809265137,3136400.0
2025-10-31,,,,,,4.46999979019165,4.489999771118164,4.289999961853027,4.320000171661377,1904200.0
2025-11-03,,,,,,3.8399999141693115,4.409999847412109,3.8399999141693115,4.369999885559082,3878100.0
2025-11-04,,,,,,3.5,3.8399999141693115,3.434999942779541,3.690000057220459,5901500.0
2025-11-05,,,,,,3.674999952316284,3.7799999713897705,3.5299999713897705,3.609999895095825,4075800.0
2025-11-06,,,,,,3.309999942779541,3.630000114440918,3.299999952316284,3.630000114440918,3571800.0
2025-11-07,,,,,,3.305000066757202,3.4600000381469727,3.0199999809265137,3.2149999141693115,5727800.0
2025-11-10,,,,,,3.3499999046325684,3.440000057220459,3.200000047683716,3.2699999809265137,7044900.0
2025-11-11,,,,,,3.2100000381469727,3.3499999046325684,3.1500000953674316,3.3299999237060547,8836300.0
2025-11-12,,,,,,3.380000114440918,3.6500000953674316,3.25,3.549999952316284,5803200.0
2025-11-13,,,,,,3.2200000286102295,3.5799999237060547,3.0799999237060547,3.4600000381469727,6236200.0
2025-11-14,,,,,,2.990000009536743,3.200000047683716,2.9700000286102295,3.0899999141693115,4821200.0
2025-11-17,,,,,,2.5950000286102295,2.930000066757202,2.5899999141693115,2.9000000953674316,5319300.0
2025-11-18,,,,,,2.9149999618530273,2.9800000190734863,2.5850000381469727,2.5899999141693115,4041900.0
2025-11-19,,,,,,2.690000057220459,3.119999885559082,2.6549999713897705,3.0299999713897705,6317600.0
2025-11-20,,,,,,2.4700000286102295,2.890000104904175,2.440000057220459,2.7899999618530273,6108100.0
2025-11-21,,,,,,2.5199999809265137,2.565999984741211,2.25,2.25,5961000.0
2025-11-24,,,,,,2.809999942779541,2.890000104904175,2.4800000190734863,2.5199999809265137,6134200.0
2025-11-25,,,,,,2.990000009536743,3.0299999713897705,2.640000104904175,2.75,3798100.0
2025-11-26,,,,,,2.7799999713897705,3.009999990463257,2.6700000762939453,2.9649999141693115,8631500.0
2025-11-28,,,,,,2.799999952316284,2.9000000953674316,2.740000009536743,2.859999895095825,2473700.0
2025-12-01,,,,,,2.6549999713897705,2.690000057220459,2.5199999809265137,2.619999885559082,3734100.0
2025-12-02,,,,,,2.8949999809265137,3.0,2.680000066757202,2.690000057220459,4997300.0
2025-12-03,,,,,,2.9100000858306885,2.9800000190734863,2.7799999713897705,2.940000057220459,3000200.0
2025-12-04,,,,,,2.8499999046325684,2.950000047683716,2.7699999809265137,2.9200000762939453,2463300.0
2025-12-05,,,,,,2.6600000858306885,2.8399999141693115,2.6500000953674316,2.799999952316284,3108200.0
2025-12-08,,,,,,2.609999895095825,2.75,2.5799999237060547,2.700000047683716,2418500.0
2025-12-09,,,,,,2.559999942779541,2.690000057220459,2.490000009536743,2.549999952316284,4817100.0
2025-12-10,,,,,,2.450000047683716,2.5799999237060547,2.4000000953674316,2.5299999713897705,4024900.0
2025-12-11,,,,,,2.4100000858306885,2.440000057220459,2.2850000858306885,2.390000104904175,4188700.0
2025-12-12,,,,,,2.259999990463257,2.630000114440918,2.25,2.4600000381469727,4572700.0
2025-12-15,,,,,,2.0399999618530273,2.2799999713897705,2.0299999713897705,2.2699999809265137,3586800.0
2025-12-16,,,,,,2.049999952316284,2.140000104904175,2.015000104904175,2.069999933242798,3660200.0
2025-12-17,,,,,,1.8700000047683716,2.109999895095825,1.8600000143051147,2.049999952316284,4929300.0
2025-12-18,,,,,,1.8799999952316284,2.0799999237060547,1.8700000047683716,1.9800000190734863,4934500.0
2025-12-19,,,,,,2.0799999237060547,2.0899999141693115,1.9299999475479126,1.940000057220459,4387200.0
2025-12-22,,,,,,1.9900000095367432,2.119999885559082,1.972000002861023,2.0999999046325684,3806000.0
2025-12-23,,,,,,1.8450000286102295,1.9600000381469727,1.7999999523162842,1.9500000476837158,1780865.0
