Date,Close,High,Low,Open,Volume,"('Close', 'NXPI')","('High', 'NXPI')","('Low', 'NXPI')","('Open', 'NXPI')","('Volume', 'NXPI')"
2025-07-14,223.5793914794922,226.01814676788587,221.47907247676824,226.01814676788587,2706600.0,,,,,
2025-07-15,220.04568481445312,225.95843212040708,219.88641531390795,225.8489362373792,2397900.0,,,,,
2025-07-16,219.56788635253903,221.1505871065553,214.90935229788005,220.05564349072952,2140300.0,,,,,
2025-07-17,223.4698944091797,224.0770960661276,217.95532106984933,218.84123674748395,1981400.0,,,,,
2025-07-18,224.86346435546875,228.65599514122889,221.54875724113404,227.97910738519485,2500700.0,,,,,
2025-07-21,227.2226104736328,231.22415417479988,226.20728638748523,226.29686978629297,6030200.0,,,,,
2025-07-22,226.95384216308597,228.7754471925743,219.76696927948615,221.11078099938305,6032400.0,,,,,
2025-07-23,223.67893981933597,225.6299379842066,217.4675661756377,224.65443890177127,3655500.0,,,,,
2025-07-24,223.40020751953125,223.6888853755769,216.90017129440585,221.3994357662257,2413700.0,,,,,
2025-07-25,222.26544189453125,222.77311151401975,219.9859560913964,221.86728334363156,2160700.0,,,,,
2025-07-28,227.44158935546875,227.6207561429336,223.71874470969337,224.81370348456105,2924900.0,,,,,
2025-07-29,225.6996307373047,232.04039774320032,225.3910403839837,228.26779447755015,1915600.0,,,,,
2025-07-30,219.92623901367188,227.0135646704824,218.7914704091963,227.0135646704824,2092700.0,,,,,
2025-07-31,212.7891387939453,218.4729304389988,211.21638666687667,218.4729304389988,2727200.0,,,,,
2025-08-01,208.9568023681641,211.027260329903,205.32355608422083,210.25084049284783,2554400.0,,,,,
2025-08-04,211.01730346679688,211.1466966420849,208.3894175385824,209.67349177640676,2184000.0,,,,,
2025-08-05,207.51345825195312,214.103078208468,206.8465343000838,212.6000121547424,2756900.0,,,,,
2025-08-06,204.9751434326172,206.4981218806881,202.30744778381512,206.4981218806881,2769600.0,,,,,
2025-08-07,204.96519470214844,209.5739398232167,203.58157326332477,207.80210848972376,2195900.0,,,,,
2025-08-08,206.20947265625,208.84730734574745,203.65125752938485,205.5226362155344,1659700.0,,,,,
2025-08-11,204.21864318847656,209.61377212388544,203.7906083113528,206.14974408189835,3902300.0,,,,,
2025-08-12,219.04031372070312,219.76695989637855,205.97055526217156,206.76688753667432,4210300.0,,,,,
2025-08-13,229.4622802734375,229.9500222238433,219.060232363704,219.75701742769456,3582900.0,,,,,
2025-08-14,230.4775848388672,231.453099099012,223.0518231417929,225.25167417336607,2810200.0,,,,,
2025-08-15,227.73025512695312,232.4485113819623,225.18200396752664,232.4485113819623,3336700.0,,,,,
2025-08-18,230.9454345703125,232.87653546038567,226.68507423477533,227.93930254292923,2470000.0,,,,,
2025-08-19,228.218017578125,232.91636145862267,227.47145889188627,231.53273996767797,2217600.0,,,,,
2025-08-20,227.7203063964844,232.41865016575835,221.97677745346377,230.42782704958375,3986800.0,,,,,
2025-08-21,222.9025115966797,226.76471345294684,222.18582922060625,225.8389879584692,2003100.0,,,,,
2025-08-22,233.75250244140625,237.22649431297413,223.0617766368402,224.6245801032878,2994000.0,,,,,
2025-08-25,235.5840606689453,236.71882928115355,232.458468864177,232.55801609931524,1261900.0,,,,,
2025-08-26,236.72879028320312,238.4010744543164,234.2004363532135,234.75786441025124,2356600.0,,,,,
2025-08-27,236.5794677734375,237.0075026498744,233.62309417351452,234.89721977745992,1054000.0,,,,,
2025-08-28,237.9730529785156,240.31226107094992,237.4454708690889,238.6598742080008,1615900.0,,,,,
2025-08-29,233.7724151611328,238.00291436749387,232.4286034553668,237.07717370182112,2250700.0,,,,,
2025-09-02,231.59246826171875,231.95081704799367,225.1222928125368,226.894124258903,2211600.0,,,,,
2025-09-03,227.1529235839844,233.0358097723864,222.87265067561805,231.4331964923507,2826000.0,,,,,
2025-09-04,224.35581970214844,224.9431089002813,217.94536657406744,223.73866937114613,3308900.0,,,,,
2025-09-05,225.6996307373047,229.8206341370532,223.56945052948836,226.1674754025108,2006500.0,,,,,
2025-09-08,224.4653167724609,228.36732843871272,223.5893497002577,226.35659274514435,1876700.0,,,,,
2025-09-09,222.6636199951172,223.97755538984003,220.7524315735723,223.2907341544028,1569100.0,,,,,
2025-09-10,218.2738494873047,223.56944636993072,218.12454382619788,223.09163787683832,3210200.0,,,,,
2025-09-11,222.18582153320312,223.350451238594,217.3978791593407,220.51352221015665,2999400.0,,,,,
2025-09-12,217.8159637451172,222.06636014884248,217.59697198792583,221.63834047082528,2061800.0,,,,,
2025-09-15,218.26390075683597,222.5142972550035,214.660500519478,215.217943761208,1828500.0,,,,,
2025-09-16,219.97601318359372,222.3052726635629,216.9300409535085,219.29912540287185,2208900.0,,,,,
2025-09-17,221.88999938964844,226.6499938964844,218.5399932861328,220.67999267578125,2337200.0,,,,,
2025-09-18,226.50999450683597,228.3300018310547,223.69000244140625,225.77999877929688,3553200.0,,,,,
2025-09-19,224.0500030517578,229.1100006103516,222.1499938964844,228.67999267578125,3420100.0,,,,,
2025-09-22,225.72999572753903,227.50999450683597,222.3699951171875,224.1000061035156,1715300.0,,,,,
2025-09-23,225.6199951171875,229.8999938964844,224.50999450683597,226.72999572753903,2096400.0,,,,,
2025-09-24,227.66000366210935,228.82000732421875,224.9600067138672,225.92999267578125,1679900.0,,,,,
2025-09-25,226.80999755859372,227.42999267578125,222.0,224.9900054931641,2116700.0,,,,,
2025-09-26,226.0399932861328,227.1999969482422,223.1000061035156,223.47999572753903,1235200.0,,,,,
2025-09-29,226.1100006103516,227.9600067138672,224.6300048828125,227.8699951171875,1352200.0,,,,,
2025-09-30,227.72999572753903,227.9499969482422,222.8800048828125,225.55999755859372,1723300.0,,,,,
2025-10-01,224.91000366210935,227.8500061035156,221.0,225.8500061035156,2079800.0,,,,,
2025-10-02,227.7100067138672,230.8600006103516,225.00999450683597,226.0,1831500.0,,,,,
2025-10-03,228.88999938964844,232.07000732421875,227.9900054931641,228.3999938964844,1537400.0,,,,,
2025-10-06,231.4199981689453,234.0,227.1000061035156,232.05999755859372,1949600.0,,,,,
2025-10-07,219.5800018310547,232.9900054931641,219.16000366210935,232.5500030517578,2492900.0,,,,,
2025-10-08,225.63999938964844,227.19000244140625,219.5,219.88999938964844,2631200.0,,,,,
2025-10-09,221.4199981689453,225.75999450683597,218.97999572753903,223.30999755859372,2615600.0,,,,,
2025-10-10,205.3699951171875,222.6699981689453,205.13999938964844,221.07000732421875,3980800.0,,,,,
2025-10-13,216.6999969482422,217.3999938964844,210.7400054931641,211.6100006103516,2806300.0,,,,,
2025-10-14,216.1100006103516,219.69000244140625,210.8000030517578,211.67999267578125,2341700.0,,,,,
2025-10-15,217.22999572753903,220.0,214.0200042724609,219.75999450683597,1939300.0,,,,,
2025-10-16,217.41000366210935,220.1699981689453,213.1100006103516,219.3699951171875,2477700.0,,,,,
2025-10-17,214.3500061035156,218.0500030517578,212.8800048828125,216.72000122070312,1950400.0,,,,,
2025-10-20,,,,,,218.8426055908203,221.24187828690566,214.641368069374,215.7563832705736,2374500.0
2025-10-21,,,,,,221.35137939453125,223.27280570376936,217.53840735913025,218.36471865367906,1935400.0
2025-10-22,,,,,,216.19442749023438,222.28721077578854,214.04402802794138,216.1048313103745,3607800.0
2025-10-23,,,,,,219.74855041503906,220.4155695300496,211.78412130550242,212.05292504141332,2517700.0
2025-10-24,,,,,,218.18553161621094,222.96419195617824,217.1501473605644,222.96419195617824,2500800.0
2025-10-27,,,,,,220.57485961914062,220.90339413963636,217.91673325252194,220.40561732511728,4076100.0
2025-10-28,,,,,,212.0131072998047,219.4498789251889,207.0652045534414,217.18998312714066,4414700.0
2025-10-29,,,,,,203.79978942871094,212.07283762884947,201.57969390561993,211.33612247699213,5104800.0
2025-10-30,,,,,,205.4623565673828,208.76758661588258,202.47569577118725,203.74003790409822,3417100.0
2025-10-31,,,,,,208.19017028808594,211.2763926181092,204.28760188058203,205.46236306351824,2506000.0
2025-11-03,,,,,,209.45452880859375,211.8339013902939,207.0154254393021,210.1315131801643,1982500.0
2025-11-04,,,,,,203.5110626220703,209.0264380061392,203.02323589524462,207.54305769138185,2904800.0
2025-11-05,,,,,,209.50430297851562,212.14251395427755,204.12830439921433,204.25773122891138,2306700.0
2025-11-06,,,,,,205.53204345703125,209.43461185577596,203.77987454053653,208.20013507929167,2037800.0
2025-11-07,,,,,,203.65045166015625,203.83960928369322,197.6173989880982,203.51107475717262,2586100.0
2025-11-10,,,,,,204.21791076660156,207.57292147075887,201.2611154181456,207.01541389640013,2160500.0
2025-11-11,,,,,,201.9580078125,205.1338262885182,201.1914272721991,203.14271904998066,1735200.0
2025-11-12,,,,,,203.17257690429688,206.02981082447513,202.5453732863291,204.0586189849306,2046300.0
2025-11-13,,,,,,200.32530212402344,203.8296551459935,198.1350871818957,202.01774025244293,2528400.0
2025-11-14,,,,,,196.22361755371094,198.92155926039865,195.30769488807076,197.94592100118976,2111000.0
2025-11-17,,,,,,189.6629180908203,195.77561681999273,187.651910679707,194.31215175697935,2498900.0
2025-11-18,,,,,,187.75144958496094,190.00141044084867,186.90523814039722,189.00585684187317,2776900.0
2025-11-19,,,,,,189.2149200439453,190.51909286563898,187.52248191509904,188.59768165589313,2969200.0
2025-11-20,,,,,,183.3710174560547,193.30663799196344,182.18630625803368,191.31553081974448,3426800.0
2025-11-21,,,,,,190.4991912841797,192.96816000858533,182.38542016572805,183.82896987669713,3403000.0
2025-11-24,,,,,,190.708251953125,192.81882079892134,189.3841637952239,191.39518639205306,4513700.0
2025-11-25,,,,,,190.170654296875,193.0876190742583,187.59215890916403,189.62309677473783,3214000.0
2025-11-26,,,,,,192.89846801757812,194.84975983801533,190.38968377965702,190.93722612947008,2836000.0
2025-11-28,,,,,,194.07322692871094,194.4316268429011,192.5102004390379,193.03784264729805,1654100.0
2025-12-01,,,,,,198.60299682617188,199.2998813209434,190.43944500159986,190.817760237737,3393800.0
2025-12-02,,,,,,214.39247131347656,216.52295538476804,198.6029907956443,199.63835984344578,6160000.0
2025-12-03,,,,,,226.5481719970703,227.7826639146153,214.20331358538908,216.87138990889778,4593800.0
2025-12-04,,,,,,225.15440368652344,227.26497243740582,223.07370032808242,225.77164205156816,3614800.0
2025-12-05,,,,,,226.9364471435547,229.97288875623028,226.8169855689389,227.84240459357218,2208700.0
2025-12-08,,,,,,227.99172973632812,231.62550957487306,226.2495108960641,228.60898331243416,2839700.0
2025-12-09,,,,,,227.0360107421875,229.5846256311816,226.03049184313224,226.25948011791405,1845500.0
2025-12-10,,,,,,230.77999877929688,232.58999633789062,225.4600067138672,227.55999755859375,2155300.0
2025-12-11,,,,,,231.8300018310547,232.91000366210938,227.97999572753906,229.2899932861328,2350000.0
2025-12-12,,,,,,228.16000366210938,234.92999267578125,227.41000366210938,232.1699981689453,3591000.0
2025-12-15,,,,,,231.8300018310547,233.7899932861328,228.2899932861328,230.77999877929688,3077000.0
2025-12-16,,,,,,229.75,233.0,227.9600067138672,232.1699981689453,2467200.0
2025-12-17,,,,,,223.22999572753906,231.8300018310547,223.02999877929688,230.32000732421875,2685000.0
2025-12-18,,,,,,222.0800018310547,228.60000610351562,222.02999877929688,227.27000427246094,2665300.0
2025-12-19,,,,,,226.27000427246094,229.1199951171875,224.00999450683594,224.27999877929688,10501500.0
2025-12-22,,,,,,228.94000244140625,231.9499969482422,227.52999877929688,229.74000549316406,1748200.0
2025-12-23,,,,,,225.87449645996094,227.66000366210938,224.5,226.6699981689453,412518.0
