Date,Close,High,Low,Open,Volume,"('Close', 'IONS')","('High', 'IONS')","('Low', 'IONS')","('Open', 'IONS')","('Volume', 'IONS')"
2024-12-11,37.9900016784668,38.68000030517578,37.540000915527344,38.459999084472656,1078100.0,,,,,
2024-12-12,37.0099983215332,38.16999816894531,36.84000015258789,38.0,1464300.0,,,,,
2024-12-13,36.61000061035156,37.369998931884766,36.52000045776367,37.20000076293945,1070400.0,,,,,
2024-12-16,38.09999847412109,38.900001525878906,36.38999938964844,36.66999816894531,3063600.0,,,,,
2024-12-17,37.68000030517578,38.31999969482422,37.2400016784668,38.0099983215332,1408800.0,,,,,
2024-12-18,36.25,37.88999938964844,35.79999923706055,37.619998931884766,1653800.0,,,,,
2024-12-19,35.59000015258789,36.90999984741211,35.43000030517578,36.709999084472656,1894500.0,,,,,
2024-12-20,35.630001068115234,36.400001525878906,35.04999923706055,35.86000061035156,4063400.0,,,,,
2024-12-23,36.08000183105469,36.75,35.54999923706055,36.04999923706055,1816100.0,,,,,
2024-12-24,36.52999877929688,36.75,35.650001525878906,35.91999816894531,502700.0,,,,,
2024-12-26,36.33000183105469,36.619998931884766,35.86000061035156,36.20000076293945,1005800.0,,,,,
2024-12-27,35.90999984741211,36.959999084472656,35.880001068115234,36.5099983215332,1004600.0,,,,,
2024-12-30,34.91999816894531,35.79999923706055,34.849998474121094,35.5,1184900.0,,,,,
2024-12-31,34.959999084472656,35.709999084472656,34.880001068115234,35.220001220703125,1080500.0,,,,,
2025-01-02,34.689998626708984,35.47999954223633,34.15999984741211,35.33000183105469,1921100.0,,,,,
2025-01-03,34.810001373291016,35.27000045776367,34.70000076293945,34.79999923706055,756600.0,,,,,
2025-01-06,34.099998474121094,35.150001525878906,33.91999816894531,34.900001525878906,1136800.0,,,,,
2025-01-07,34.970001220703125,35.45000076293945,33.95000076293945,33.95000076293945,1490300.0,,,,,
2025-01-08,34.099998474121094,34.7599983215332,34.02000045776367,34.7599983215332,759300.0,,,,,
2025-01-10,33.459999084472656,33.77000045776367,33.150001525878906,33.65999984741211,1171900.0,,,,,
2025-01-13,34.939998626708984,35.209999084472656,32.79999923706055,33.459999084472656,1890400.0,,,,,
2025-01-14,32.689998626708984,35.369998931884766,32.61000061035156,35.29999923706055,2017100.0,,,,,
2025-01-15,33.209999084472656,33.900001525878906,32.70000076293945,33.25,1720200.0,,,,,
2025-01-16,32.279998779296875,33.470001220703125,32.2599983215332,33.20000076293945,2547700.0,,,,,
2025-01-17,31.43000030517578,32.95000076293945,31.399999618530277,32.290000915527344,1374600.0,,,,,
2025-01-21,32.68000030517578,32.95000076293945,31.46999931335449,31.6200008392334,1540400.0,,,,,
2025-01-22,32.5,32.93000030517578,32.369998931884766,32.650001525878906,1052400.0,,,,,
2025-01-23,34.459999084472656,34.97999954223633,32.52000045776367,32.58000183105469,2329400.0,,,,,
2025-01-24,34.75,34.869998931884766,33.630001068115234,34.33000183105469,1643000.0,,,,,
2025-01-27,34.04999923706055,35.310001373291016,33.720001220703125,34.84000015258789,2080900.0,,,,,
2025-01-28,34.11000061035156,34.650001525878906,33.7400016784668,34.11000061035156,1284800.0,,,,,
2025-01-29,32.880001068115234,34.38999938964844,32.65999984741211,34.04999923706055,1923400.0,,,,,
2025-01-30,33.31999969482422,33.36000061035156,31.81999969482422,33.08000183105469,2135400.0,,,,,
2025-01-31,31.899999618530277,33.77000045776367,31.809999465942383,32.5,2457700.0,,,,,
2025-02-03,32.130001068115234,32.41999816894531,31.030000686645508,31.239999771118164,1662600.0,,,,,
2025-02-04,31.63999938964844,32.34000015258789,31.36000061035156,31.950000762939453,1700600.0,,,,,
2025-02-05,33.16999816894531,33.290000915527344,31.700000762939453,31.920000076293945,1594400.0,,,,,
2025-02-06,32.630001068115234,33.619998931884766,32.369998931884766,33.20000076293945,1237500.0,,,,,
2025-02-07,31.399999618530277,32.72999954223633,31.36000061035156,32.560001373291016,1184400.0,,,,,
2025-02-10,31.479999542236328,31.670000076293945,31.149999618530277,31.450000762939453,898300.0,,,,,
2025-02-11,31.57999992370605,31.61000061035156,30.899999618530277,31.09000015258789,1101100.0,,,,,
2025-02-12,30.84000015258789,31.559999465942383,30.3700008392334,31.170000076293945,1231200.0,,,,,
2025-02-13,30.350000381469727,30.950000762939453,30.229999542236328,30.90999984741211,1490200.0,,,,,
2025-02-14,31.040000915527344,31.600000381469727,30.3700008392334,30.489999771118164,1445700.0,,,,,
2025-02-18,31.950000762939453,32.18000030517578,31.09000015258789,31.229999542236328,2535500.0,,,,,
2025-02-19,31.809999465942383,34.7400016784668,31.020000457763672,34.5,3382400.0,,,,,
2025-02-20,32.689998626708984,33.06999969482422,30.86000061035156,31.700000762939453,3189900.0,,,,,
2025-02-21,32.31999969482422,32.869998931884766,32.0,32.689998626708984,1569900.0,,,,,
2025-02-24,31.88999938964844,32.66999816894531,31.559999465942383,32.31999969482422,1430700.0,,,,,
2025-02-25,31.850000381469727,32.09000015258789,30.989999771118164,32.09000015258789,1944900.0,,,,,
2025-02-26,31.76000022888184,32.849998474121094,31.420000076293945,32.06999969482422,1457800.0,,,,,
2025-02-27,31.350000381469727,32.34000015258789,31.18000030517578,31.65999984741211,840600.0,,,,,
2025-02-28,33.189998626708984,33.29999923706055,31.1200008392334,31.309999465942383,2008900.0,,,,,
2025-03-03,32.599998474121094,33.540000915527344,32.25,33.2599983215332,1512200.0,,,,,
2025-03-04,32.95000076293945,33.560001373291016,31.989999771118164,32.41999816894531,1482600.0,,,,,
2025-03-05,33.75,33.95000076293945,32.97999954223633,33.02000045776367,1827400.0,,,,,
2025-03-06,34.38999938964844,35.0,33.5099983215332,33.560001373291016,1703600.0,,,,,
2025-03-07,33.810001373291016,34.900001525878906,33.689998626708984,33.93000030517578,1534400.0,,,,,
2025-03-10,32.220001220703125,34.31999969482422,31.799999237060547,33.560001373291016,2259400.0,,,,,
2025-03-11,33.029998779296875,33.060001373291016,31.459999084472656,32.0,1931400.0,,,,,
2025-03-12,33.40999984741211,34.130001068115234,32.84000015258789,33.099998474121094,2084400.0,,,,,
2025-03-13,32.900001525878906,33.84000015258789,32.68000030517578,33.34000015258789,1791700.0,,,,,
2025-03-14,32.959999084472656,33.41999816894531,32.709999084472656,33.09000015258789,1205700.0,,,,,
2025-03-17,34.29999923706055,34.7400016784668,32.31999969482422,32.959999084472656,1352300.0,,,,,
2025-03-18,32.95000076293945,34.130001068115234,32.939998626708984,33.810001373291016,1014000.0,,,,,
2025-03-19,33.34000015258789,33.47999954223633,32.880001068115234,32.880001068115234,1120400.0,,,,,
2025-03-20,32.72999954223633,33.75,32.70000076293945,33.060001373291016,1215500.0,,,,,
2025-03-21,32.90999984741211,33.619998931884766,32.29999923706055,32.709999084472656,1999100.0,,,,,
2025-03-24,33.45000076293945,33.4900016784668,32.56999969482422,32.959999084472656,1443100.0,,,,,
2025-03-25,32.27000045776367,33.7599983215332,31.809999465942383,33.47999954223633,1980300.0,,,,,
2025-03-26,31.489999771118164,32.33000183105469,31.040000915527344,32.33000183105469,1431200.0,,,,,
2025-03-27,31.71999931335449,31.790000915527344,31.1200008392334,31.600000381469727,1151300.0,,,,,
2025-03-28,31.149999618530277,31.57999992370605,30.799999237060547,31.57999992370605,799700.0,,,,,
2025-03-31,30.170000076293945,30.479999542236328,29.61000061035156,30.239999771118164,2042900.0,,,,,
2025-04-01,27.26000022888184,30.170000076293945,27.200000762939453,30.170000076293945,3019900.0,,,,,
2025-04-02,28.709999084472656,28.81999969482422,27.0,27.020000457763672,1947500.0,,,,,
2025-04-03,28.520000457763672,28.90999984741211,27.75,28.049999237060547,1920700.0,,,,,
2025-04-04,27.09000015258789,28.5,26.8799991607666,28.100000381469727,2292700.0,,,,,
2025-04-07,27.56999969482422,27.61000061035156,25.520000457763672,26.63999938964844,2735200.0,,,,,
2025-04-08,25.51000022888184,28.13999938964844,24.809999465942383,28.0,2478000.0,,,,,
2025-04-09,27.770000457763672,27.899999618530277,23.950000762939453,25.030000686645508,3444700.0,,,,,
2025-04-10,26.709999084472656,27.26000022888184,25.739999771118164,27.13999938964844,2145200.0,,,,,
2025-04-11,27.899999618530277,27.96999931335449,26.299999237060547,26.6200008392334,2011000.0,,,,,
2025-04-14,28.68000030517578,29.040000915527344,27.82999992370605,28.440000534057617,2798600.0,,,,,
2025-04-15,28.3799991607666,28.96999931335449,28.15999984741211,28.6200008392334,1522800.0,,,,,
2025-04-16,28.350000381469727,28.84000015258789,27.56999969482422,28.3700008392334,1627000.0,,,,,
2025-04-17,28.399999618530277,28.76000022888184,28.040000915527344,28.309999465942383,842700.0,,,,,
2025-04-21,28.51000022888184,29.059999465942383,27.899999618530277,28.040000915527344,950600.0,,,,,
2025-04-22,29.030000686645508,29.309999465942383,28.459999084472656,28.959999084472656,1197900.0,,,,,
2025-04-23,29.100000381469727,30.1200008392334,29.06999969482422,29.61000061035156,1095000.0,,,,,
2025-04-24,29.56999969482422,29.780000686645508,28.790000915527344,29.36000061035156,1797700.0,,,,,
2025-04-25,29.700000762939453,29.899999618530277,28.8700008392334,29.3799991607666,1015600.0,,,,,
2025-04-28,29.739999771118164,30.09000015258789,29.479999542236328,29.75,1652700.0,,,,,
2025-04-29,29.809999465942383,30.209999084472656,29.420000076293945,29.81999969482422,1693700.0,,,,,
2025-04-30,30.709999084472656,31.81999969482422,29.850000381469727,31.780000686645508,2396900.0,,,,,
2025-05-01,31.709999084472656,32.20000076293945,30.01000022888184,31.06999969482422,2691100.0,,,,,
2025-05-02,32.779998779296875,33.20000076293945,32.0099983215332,32.25,1890300.0,,,,,
2025-05-05,33.650001525878906,33.97999954223633,32.970001220703125,33.220001220703125,2004500.0,,,,,
2025-05-06,31.86000061035156,33.66999816894531,31.799999237060547,33.0,1955900.0,,,,,
2025-05-07,33.06999969482422,33.36000061035156,31.700000762939453,32.2599983215332,2155200.0,,,,,
2025-05-08,32.75,33.33000183105469,31.65999984741211,32.5,1916000.0,,,,,
2025-05-09,32.2599983215332,33.63999938964844,32.2599983215332,32.77000045776367,946900.0,,,,,
2025-05-12,33.529998779296875,33.939998626708984,32.599998474121094,33.119998931884766,1438800.0,,,,,
2025-05-13,32.529998779296875,33.81999969482422,32.380001068115234,33.470001220703125,1358500.0,,,,,
2025-05-14,32.599998474121094,33.20000076293945,32.290000915527344,32.560001373291016,693300.0,,,,,
2025-05-15,32.9900016784668,33.0,32.130001068115234,32.66999816894531,1113600.0,,,,,
2025-05-16,33.560001373291016,33.65999984741211,32.709999084472656,33.099998474121094,894000.0,,,,,
2025-05-19,34.029998779296875,34.380001068115234,33.20000076293945,33.70000076293945,811300.0,,,,,
2025-05-20,34.470001220703125,34.709999084472656,33.720001220703125,34.0,1173300.0,,,,,
2025-05-21,33.5,34.61000061035156,33.22999954223633,34.130001068115234,1086800.0,,,,,
2025-05-22,33.2599983215332,33.47999954223633,32.91999816894531,33.25,943400.0,,,,,
2025-05-23,32.97999954223633,33.20000076293945,32.599998474121094,32.689998626708984,963500.0,,,,,
2025-05-27,33.31999969482422,33.650001525878906,33.040000915527344,33.61000061035156,1919300.0,,,,,
2025-05-28,32.43000030517578,33.619998931884766,32.33000183105469,33.33000183105469,2857500.0,,,,,
2025-05-29,33.459999084472656,33.709999084472656,32.0,32.58000183105469,2018000.0,,,,,
2025-05-30,33.5099983215332,33.880001068115234,32.54999923706055,33.18000030517578,1654700.0,,,,,
2025-06-02,34.11000061035156,34.36000061035156,33.43000030517578,33.84000015258789,1398700.0,,,,,
2025-06-03,34.7599983215332,35.029998779296875,33.95000076293945,34.150001525878906,1504200.0,,,,,
2025-06-04,35.11000061035156,35.84000015258789,34.720001220703125,34.869998931884766,1202200.0,,,,,
2025-06-05,35.2400016784668,35.560001373291016,34.790000915527344,35.02000045776367,835100.0,,,,,
2025-06-06,35.290000915527344,35.880001068115234,35.0,35.59000015258789,1197300.0,,,,,
2025-06-09,36.7599983215332,36.95000076293945,35.4900016784668,35.88999938964844,2032600.0,,,,,
2025-06-10,36.84000015258789,37.59999847412109,36.43999862670898,36.77999877929688,1596400.0,,,,,
2025-06-11,36.18999862670898,36.97999954223633,36.09000015258789,36.84000015258789,1577300.0,,,,,
2025-06-12,35.619998931884766,36.15999984741211,35.29999923706055,35.7599983215332,1683300.0,,,,,
2025-06-13,35.59000015258789,35.66999816894531,35.04999923706055,35.04999923706055,1484000.0,,,,,
2025-06-16,35.2400016784668,35.849998474121094,34.779998779296875,35.720001220703125,1716600.0,,,,,
2025-06-17,36.150001525878906,36.33000183105469,34.84000015258789,35.70000076293945,1621600.0,,,,,
2025-06-18,37.0099983215332,37.540000915527344,36.11000061035156,36.310001373291016,1964400.0,,,,,
2025-06-20,37.40999984741211,37.52000045776367,36.45000076293945,37.29999923706055,2290500.0,,,,,
2025-06-23,37.66999816894531,38.06999969482422,36.93000030517578,37.369998931884766,1438600.0,,,,,
2025-06-24,39.63999938964844,39.93999862670898,37.31999969482422,37.869998931884766,2840100.0,,,,,
2025-06-25,40.0,40.150001525878906,38.9900016784668,39.66999816894531,1988500.0,,,,,
2025-06-26,39.77999877929688,40.61000061035156,39.72999954223633,40.38999938964844,1806000.0,,,,,
2025-06-27,39.79999923706055,40.09999847412109,39.54999923706055,39.77000045776367,2481700.0,,,,,
2025-06-30,39.5099983215332,40.22999954223633,39.369998931884766,39.95000076293945,1597100.0,,,,,
2025-07-01,39.93999862670898,40.81999969482422,39.720001220703125,40.25,3308500.0,,,,,
2025-07-02,43.59000015258789,43.709999084472656,39.86000061035156,39.970001220703125,4232700.0,,,,,
2025-07-03,43.0,43.65999984741211,42.43999862670898,43.34999847412109,1336000.0,,,,,
2025-07-07,41.77999877929688,42.68000030517578,41.43000030517578,42.68000030517578,2239900.0,,,,,
2025-07-08,41.34000015258789,42.130001068115234,41.220001220703125,41.52000045776367,1752900.0,,,,,
2025-07-09,42.83000183105469,42.95000076293945,41.43999862670898,41.650001525878906,1686200.0,,,,,
2025-07-10,42.380001068115234,42.91999816894531,41.66999816894531,42.91999816894531,1951900.0,,,,,
2025-07-11,41.72999954223633,42.18999862670898,41.45000076293945,42.0,1545200.0,,,,,
2025-07-14,42.54999923706055,43.63999938964844,41.27999877929688,41.380001068115234,2444800.0,,,,,
2025-07-15,42.0,42.9900016784668,41.619998931884766,42.77999877929688,1799400.0,,,,,
2025-07-16,42.77000045776367,42.90999984741211,41.790000915527344,42.09000015258789,1384400.0,,,,,
2025-07-17,42.16999816894531,43.29999923706055,42.119998931884766,42.900001525878906,1996400.0,,,,,
2025-07-18,41.7599983215332,42.56999969482422,41.25,42.150001525878906,1266300.0,,,,,
2025-07-21,41.54999923706055,42.58000183105469,41.4900016784668,41.970001220703125,1417800.0,,,,,
2025-07-22,41.95000076293945,42.220001220703125,41.25,41.5099983215332,1458500.0,,,,,
