Date,Close,High,Low,Open,Volume,"('Close', 'AMT')","('High', 'AMT')","('Low', 'AMT')","('Open', 'AMT')","('Volume', 'AMT')"
2025-07-14,219.8420562744141,220.35751668183815,216.957480603184,217.03678336782275,1475900.0,,,,,
2025-07-15,217.00704956054688,219.36625768168096,216.07526097067188,219.31669156245133,1754200.0,,,,,
2025-07-16,221.40826416015625,221.4875669292064,217.18549380506596,217.74059806296063,2426500.0,,,,,
2025-07-17,221.09104919433597,222.3202194048043,219.89163075651248,220.863063190738,1522400.0,,,,,
2025-07-18,222.80593872070312,223.7972006083464,221.2199136502915,221.46772912220231,1253800.0,,,,,
2025-07-21,224.52081298828125,225.7598903226537,223.39077506435183,224.02518205453228,1458800.0,,,,,
2025-07-22,230.3197021484375,230.517951497866,225.96806313274843,227.583809699774,2274400.0,,,,,
2025-07-23,228.1686553955078,230.4386536019767,227.5838145084269,228.9220241148924,1839700.0,,,,,
2025-07-24,229.2194061279297,232.28240175447883,226.48351361644748,228.70394570721535,2034700.0,,,,,
2025-07-25,227.8613739013672,229.52670180090988,226.255534422719,228.60482034525347,1031300.0,,,,,
2025-07-28,222.25083923339844,227.068372715318,221.3983533867886,225.73016308821843,2176300.0,,,,,
2025-07-29,212.83384704589844,217.08635389857392,209.9492713160408,217.08635389857392,3704000.0,,,,,
2025-07-30,206.916015625,213.20061247654303,205.84545095187192,209.7113663336208,3693300.0,,,,,
2025-07-31,206.56906127929688,207.76849480181363,203.9124867176914,205.409286701988,2774000.0,,,,,
2025-08-01,210.2466583251953,215.49042720292616,209.2851330571354,209.56268518343552,3232200.0,,,,,
2025-08-04,211.11895751953125,212.46707432318948,209.15626317134505,209.5131180642385,2804500.0,,,,,
2025-08-05,208.21456909179688,210.93061706931368,205.96440030074703,210.40524946232875,1854800.0,,,,,
2025-08-06,207.07460021972656,209.73118991743544,206.6781015187937,208.6606252743697,1634100.0,,,,,
2025-08-07,208.17491149902344,209.22566184528523,206.1824804742206,207.0944396304941,2025800.0,,,,,
2025-08-08,204.7054901123047,209.0472220869319,204.01160980540124,208.49211784140917,1727500.0,,,,,
2025-08-11,204.2792510986328,206.06352551692297,203.06000321507452,204.13055274059263,2339200.0,,,,,
2025-08-12,202.83200073242188,204.9731300200269,201.444240152746,204.3486301964448,1757100.0,,,,,
2025-08-13,202.36610412597656,203.51597152196567,201.17659291050248,203.0897361793152,2717800.0,,,,,
2025-08-14,201.68215942382807,202.4057763993613,199.0354767538851,201.42442164110855,2636900.0,,,,,
2025-08-15,204.3188934326172,206.3906422527748,201.4145033905888,202.4057652684889,2640400.0,,,,,
2025-08-18,201.35504150390625,205.211049822346,200.88914718486575,204.7947216250994,3227700.0,,,,,
2025-08-19,204.84426879882807,205.022703808865,201.45415486269192,201.76144363644028,1669400.0,,,,,
2025-08-20,207.66937255859372,209.2950415048695,205.86526860120685,206.66820346302217,2217500.0,,,,,
2025-08-21,207.89735412597656,209.15626097455305,206.54923733647777,206.54923733647777,1483300.0,,,,,
2025-08-22,210.0285797119141,212.91314039363365,208.41281794784416,209.0571321433981,2343000.0,,,,,
2025-08-25,209.27520751953125,210.0682200647425,208.0757890906052,209.15626093165923,1238900.0,,,,,
2025-08-26,205.6372833251953,207.2728745767912,202.76262979275165,207.2728745767912,3538700.0,,,,,
2025-08-27,201.49380493164065,206.2122059966128,201.4343316394009,205.93465388252363,3083500.0,,,,,
2025-08-28,200.79000854492188,202.6535857617177,199.9474450030933,201.48388885156197,2978200.0,,,,,
2025-08-29,202.06874084472656,202.0786480183897,199.91768924880083,201.22616219422352,2618100.0,,,,,
2025-09-02,198.73809814453125,203.42676256354105,197.01329704224264,200.82966129928096,2601200.0,,,,,
2025-09-03,194.5450592041016,201.02792063882376,193.49432398773203,199.7293699421612,3630500.0,,,,,
2025-09-04,193.38528442382807,196.4582024273,191.36311676138055,196.1905574736599,3523700.0,,,,,
2025-09-05,196.58706665039065,197.65761618862464,194.5648839104904,195.3479892792848,4126100.0,,,,,
2025-09-08,191.9479522705078,193.7619633489493,187.3584048678041,192.68149151616723,5376600.0,,,,,
2025-09-09,192.89956665039065,193.0779865274177,190.3222797288797,192.2354078846856,3383900.0,,,,,
2025-09-10,192.06689453125,194.03951109817845,191.6307520137302,192.31470999880835,2539100.0,,,,,
2025-09-11,194.83253479003903,195.3678095754541,191.38294751897504,192.62202492780835,2277400.0,,,,,
2025-09-12,193.3753662109375,194.8325223608035,192.88964245249693,194.03950984464865,3096400.0,,,,,
2025-09-15,190.8179168701172,195.0109504966029,186.90243536722423,194.34680683475904,3883400.0,,,,,
2025-09-16,193.02842712402344,193.44475531035957,189.80682592278455,190.32228635011057,3253800.0,,,,,
2025-09-17,195.4966735839844,197.38998744750955,192.73104440627876,193.2564271299238,3041900.0,,,,,
2025-09-18,191.34327697753903,194.74331304659609,190.5502644588456,193.5240500598544,2368700.0,,,,,
2025-09-19,191.62083435058597,192.93921448494632,190.4114936296074,191.8587426503617,5329500.0,,,,,
2025-09-22,191.52171325683597,194.82260198558103,190.27271361578616,192.5922627699417,3471300.0,,,,,
2025-09-23,192.58236694335935,193.04826126144664,191.0360007494768,191.72988107680143,2774700.0,,,,,
2025-09-24,191.24415588378903,193.85117958605483,190.86748663769063,192.0470907482285,2963500.0,,,,,
2025-09-25,192.0173492431641,195.68501524690697,191.45232270012468,192.73104389551747,3022700.0,,,,,
2025-09-26,192.57244873046875,193.7421304829874,191.69022626655791,192.6319220229079,2608300.0,,,,,
2025-09-29,192.8500061035156,193.7917018855408,190.629573997361,192.85991327737364,3314300.0,,,,,
2025-09-30,192.32000732421875,193.8000030517578,191.1300048828125,192.88999938964844,3426900.0,,,,,
2025-10-01,193.32000732421875,194.5,192.1100006103516,192.27999877929688,2960500.0,,,,,
2025-10-02,191.1699981689453,193.2100067138672,188.8800048828125,190.9499969482422,2822300.0,,,,,
2025-10-03,190.2100067138672,192.41000366210935,189.4600067138672,191.0,2863100.0,,,,,
2025-10-06,185.57000732421875,189.4499969482422,185.3300018310547,189.4499969482422,2968100.0,,,,,
2025-10-07,186.97000122070312,186.9900054931641,183.9499969482422,186.25999450683597,2741700.0,,,,,
2025-10-08,185.58999633789065,188.88999938964844,183.7700042724609,186.7100067138672,3329700.0,,,,,
2025-10-09,185.32000732421875,186.50999450683597,183.9900054931641,186.3000030517578,2211000.0,,,,,
2025-10-10,186.67999267578125,187.9900054931641,184.00999450683597,186.7700042724609,3154400.0,,,,,
2025-10-13,183.1999969482422,186.07000732421875,182.5,184.3600006103516,3242800.0,,,,,
2025-10-14,186.50999450683597,186.5200042724609,183.1300048828125,183.80999755859372,4174900.0,,,,,
2025-10-15,190.02999877929688,190.19000244140625,185.75999450683597,185.9199981689453,3353900.0,,,,,
2025-10-16,191.47000122070312,194.0800018310547,190.2400054931641,190.57000732421875,3394700.0,,,,,
2025-10-17,191.2899932861328,192.50999450683597,188.16000366210935,192.0800018310547,1981400.0,,,,,
2025-10-20,,,,,,193.0800018310547,193.1199951171875,190.6199951171875,191.9499969482422,1782100.0
2025-10-21,,,,,,192.3699951171875,194.39999389648438,190.85000610351562,192.14999389648438,1749500.0
2025-10-22,,,,,,191.19000244140625,193.42999267578125,190.8699951171875,192.02999877929688,1535700.0
2025-10-23,,,,,,190.3000030517578,192.22000122070312,187.47000122070312,191.27000427246094,2279900.0
2025-10-24,,,,,,191.52000427246094,192.72999572753906,189.97000122070312,191.30999755859375,1721800.0
2025-10-27,,,,,,189.72999572753906,191.08999633789062,188.74000549316406,190.0,2979100.0
2025-10-28,,,,,,182.72000122070312,186.33999633789062,177.49000549316406,185.94000244140625,6047500.0
2025-10-29,,,,,,179.0800018310547,183.9199981689453,178.75,182.6699981689453,4501500.0
2025-10-30,,,,,,179.4499969482422,182.5800018310547,178.47000122070312,180.25,2954900.0
2025-10-31,,,,,,178.97999572753906,180.05999755859375,176.88999938964844,177.1300048828125,2604700.0
2025-11-03,,,,,,176.63999938964844,178.02000427246094,175.0,177.75,3481700.0
2025-11-04,,,,,,180.35000610351562,180.77000427246094,177.44000244140625,178.64999389648438,2663800.0
2025-11-05,,,,,,179.42999267578125,182.02999877929688,178.72000122070312,180.60000610351562,2330500.0
2025-11-06,,,,,,178.08999633789062,182.11000061035156,177.85000610351562,178.8800048828125,1960500.0
2025-11-07,,,,,,177.9499969482422,178.47999572753906,175.3800048828125,177.75,4255800.0
2025-11-10,,,,,,179.72000122070312,180.97000122070312,176.0,176.24000549316406,2911100.0
2025-11-11,,,,,,184.7899932861328,184.9600067138672,180.80999755859375,181.47999572753906,2429500.0
2025-11-12,,,,,,183.35000610351562,185.3800048828125,181.92999267578125,184.0,2947600.0
2025-11-13,,,,,,181.1300048828125,184.24000549316406,180.85000610351562,183.02000427246094,3072000.0
2025-11-14,,,,,,183.58999633789062,184.39999389648438,179.61000061035156,182.85000610351562,3807200.0
2025-11-17,,,,,,180.47000122070312,184.6999969482422,179.9600067138672,183.69000244140625,3253600.0
2025-11-18,,,,,,181.5500030517578,182.36000061035156,178.94000244140625,180.0,3436500.0
2025-11-19,,,,,,180.5,182.36000061035156,178.9199981689453,181.5399932861328,2673200.0
2025-11-20,,,,,,179.1199951171875,180.66000366210938,178.00999450683594,180.5,3094500.0
2025-11-21,,,,,,179.55999755859375,181.99000549316406,179.00999450683594,180.3699951171875,2609900.0
2025-11-24,,,,,,179.57000732421875,180.36000061035156,176.5800018310547,179.5800018310547,6032500.0
2025-11-25,,,,,,179.75999450683594,182.0,179.47000122070312,180.22999572753906,2005100.0
2025-11-26,,,,,,181.24000549316406,182.3000030517578,178.5,180.02000427246094,1941700.0
2025-11-28,,,,,,181.27000427246094,182.0500030517578,180.02000427246094,180.41000366210938,1088800.0
2025-12-01,,,,,,176.27000427246094,179.10000610351562,174.91000366210938,178.5,3329600.0
2025-12-02,,,,,,175.80999755859375,177.72999572753906,175.1999969482422,177.05999755859375,2467200.0
2025-12-03,,,,,,176.17999267578125,176.77000427246094,174.35000610351562,176.02999877929688,2693000.0
2025-12-04,,,,,,178.8300018310547,179.11000061035156,175.39999389648438,175.57000732421875,2804200.0
2025-12-05,,,,,,178.86000061035156,180.3699951171875,178.10000610351562,178.82000732421875,2998000.0
2025-12-08,,,,,,183.1999969482422,183.30999755859375,176.89999389648438,178.5399932861328,5804200.0
2025-12-09,,,,,,179.5500030517578,184.61000061035156,179.35000610351562,183.1999969482422,3161100.0
2025-12-10,,,,,,180.25999450683594,182.6300048828125,179.5500030517578,179.80999755859375,2500900.0
2025-12-11,,,,,,181.7100067138672,183.2100067138672,180.74000549316406,181.66000366210938,4370000.0
2025-12-12,,,,,,180.6999969482422,183.16000366210938,180.32000732421875,182.1699981689453,5329400.0
2025-12-15,,,,,,180.25999450683594,181.94000244140625,177.91000366210938,181.74000549316406,5020800.0
2025-12-16,,,,,,179.1300048828125,180.97999572753906,178.6999969482422,180.27000427246094,3198300.0
2025-12-17,,,,,,178.49000549316406,180.77000427246094,177.8000030517578,178.5399932861328,4084700.0
2025-12-18,,,,,,174.2899932861328,179.36000061035156,174.19000244140625,178.60000610351562,3950800.0
2025-12-19,,,,,,172.41000366210938,174.83999633789062,171.9499969482422,174.2100067138672,6033000.0
2025-12-22,,,,,,172.52999877929688,173.3699951171875,170.77000427246094,171.6300048828125,4089200.0
2025-12-23,,,,,,172.42999267578125,173.05999755859375,172.1300048828125,172.9499969482422,247797.0
