Date,Close,High,Low,Open,Volume,"('Close', 'USA')","('High', 'USA')","('Low', 'USA')","('Open', 'USA')","('Volume', 'USA')"
2025-07-17,6.650000095367432,6.669472990909793,6.640263879731477,6.659736775273838,1041500.0,,,,,
2025-07-18,6.659999847412109,6.679999828338623,6.630000114440918,6.679999828338623,2046200.0,,,,,
2025-07-21,6.619999885559082,6.690000057220459,6.619999885559082,6.670000076293945,935400.0,,,,,
2025-07-22,6.610000133514404,6.650000095367432,6.599999904632568,6.650000095367432,1132300.0,,,,,
2025-07-23,6.670000076293945,6.679999828338623,6.619999885559082,6.639999866485596,1155400.0,,,,,
2025-07-24,6.630000114440918,6.690000057220459,6.630000114440918,6.670000076293945,964700.0,,,,,
2025-07-25,6.679999828338623,6.690000057220459,6.630000114440918,6.630000114440918,708400.0,,,,,
2025-07-28,6.659999847412109,6.679999828338623,6.650000095367432,6.659999847412109,759300.0,,,,,
2025-07-29,6.590000152587891,6.679999828338623,6.579999923706055,6.670000076293945,1132400.0,,,,,
2025-07-30,6.579999923706055,6.630000114440918,6.550000190734863,6.630000114440918,896800.0,,,,,
2025-07-31,6.519999980926514,6.619999885559082,6.510000228881836,6.610000133514404,1038200.0,,,,,
2025-08-01,6.429999828338623,6.5,6.400000095367432,6.5,1061500.0,,,,,
2025-08-04,6.46999979019165,6.5,6.429999828338623,6.429999828338623,811400.0,,,,,
2025-08-05,6.460000038146973,6.489999771118164,6.440000057220459,6.46999979019165,749300.0,,,,,
2025-08-06,6.460000038146973,6.489999771118164,6.460000038146973,6.480000019073486,507200.0,,,,,
2025-08-07,6.489999771118164,6.539999961853027,6.460000038146973,6.510000228881836,670400.0,,,,,
2025-08-08,6.489999771118164,6.519999980926514,6.489999771118164,6.5,588900.0,,,,,
2025-08-11,6.460000038146973,6.510000228881836,6.460000038146973,6.480000019073486,717500.0,,,,,
2025-08-12,6.570000171661377,6.570000171661377,6.489999771118164,6.5,709600.0,,,,,
2025-08-13,6.619999885559082,6.650000095367432,6.570000171661377,6.570000171661377,1221000.0,,,,,
2025-08-14,6.630000114440918,6.630000114440918,6.590000152587891,6.599999904632568,455300.0,,,,,
2025-08-15,6.599999904632568,6.639999866485596,6.599999904632568,6.610000133514404,548200.0,,,,,
2025-08-18,6.579999923706055,6.599999904632568,6.539999961853027,6.559999942779541,828900.0,,,,,
2025-08-19,6.539999961853027,6.619999885559082,6.539999961853027,6.579999923706055,695200.0,,,,,
2025-08-20,6.599999904632568,6.599999904632568,6.510000228881836,6.539999961853027,853500.0,,,,,
2025-08-21,6.519999980926514,6.579999923706055,6.510000228881836,6.570000171661377,737100.0,,,,,
2025-08-22,6.610000133514404,6.630000114440918,6.550000190734863,6.559999942779541,872800.0,,,,,
2025-08-25,6.599999904632568,6.599999904632568,6.559999942779541,6.599999904632568,822800.0,,,,,
2025-08-26,6.559999942779541,6.599999904632568,6.559999942779541,6.579999923706055,652000.0,,,,,
2025-08-27,6.590000152587891,6.590000152587891,6.570000171661377,6.579999923706055,625800.0,,,,,
2025-08-28,6.610000133514404,6.610000133514404,6.570000171661377,6.599999904632568,723200.0,,,,,
2025-08-29,6.599999904632568,6.619999885559082,6.559999942779541,6.610000133514404,805700.0,,,,,
2025-09-02,6.550000190734863,6.610000133514404,6.480000019073486,6.570000171661377,1453900.0,,,,,
2025-09-03,6.559999942779541,6.559999942779541,6.5,6.559999942779541,2031500.0,,,,,
2025-09-04,6.599999904632568,6.599999904632568,6.53000020980835,6.550000190734863,1043800.0,,,,,
2025-09-05,6.579999923706055,6.639999866485596,6.539999961853027,6.630000114440918,1105200.0,,,,,
2025-09-08,6.590000152587891,6.590000152587891,6.559999942779541,6.579999923706055,996200.0,,,,,
2025-09-09,6.570000171661377,6.590000152587891,6.550000190734863,6.590000152587891,826800.0,,,,,
2025-09-10,6.559999942779541,6.599999904632568,6.5,6.599999904632568,1232900.0,,,,,
2025-09-11,6.590000152587891,6.590000152587891,6.53000020980835,6.550000190734863,1033600.0,,,,,
2025-09-12,6.519999980926514,6.579999923706055,6.519999980926514,6.579999923706055,1076400.0,,,,,
2025-09-15,6.480000019073486,6.539999961853027,6.480000019073486,6.519999980926514,1438800.0,,,,,
2025-09-16,6.5,6.519999980926514,6.460000038146973,6.5,2322600.0,,,,,
2025-09-17,6.480000019073486,6.550000190734863,6.46999979019165,6.53000020980835,1412500.0,,,,,
2025-09-18,6.489999771118164,6.539999961853027,6.489999771118164,6.539999961853027,1288800.0,,,,,
2025-09-19,6.53000020980835,6.539999961853027,6.489999771118164,6.519999980926514,1283000.0,,,,,
2025-09-22,6.53000020980835,6.559999942779541,6.5,6.5,1243700.0,,,,,
2025-09-23,6.480000019073486,6.550000190734863,6.480000019073486,6.53000020980835,1079400.0,,,,,
2025-09-24,6.460000038146973,6.519999980926514,6.460000038146973,6.510000228881836,661800.0,,,,,
2025-09-25,6.369999885559082,6.46999979019165,6.369999885559082,6.460000038146973,1161400.0,,,,,
2025-09-26,6.380000114440918,6.420000076293945,6.380000114440918,6.420000076293945,1063900.0,,,,,
2025-09-29,6.340000152587891,6.400000095367432,6.329999923706055,6.400000095367432,3224200.0,,,,,
2025-09-30,6.340000152587891,6.389999866485596,6.320000171661377,6.329999923706055,1930900.0,,,,,
2025-10-01,6.380000114440918,6.400000095367432,6.309999942779541,6.309999942779541,1217300.0,,,,,
2025-10-02,6.449999809265137,6.449999809265137,6.389999866485596,6.400000095367432,1239100.0,,,,,
2025-10-03,6.46999979019165,6.46999979019165,6.409999847412109,6.409999847412109,969900.0,,,,,
2025-10-06,6.440000057220459,6.46999979019165,6.409999847412109,6.460000038146973,1017500.0,,,,,
2025-10-07,6.400000095367432,6.460000038146973,6.400000095367432,6.440000057220459,1149400.0,,,,,
2025-10-08,6.409999847412109,6.429999828338623,6.400000095367432,6.420000076293945,805100.0,,,,,
2025-10-09,6.380000114440918,6.420000076293945,6.320000171661377,6.409999847412109,1256100.0,,,,,
2025-10-10,6.230000019073486,6.369999885559082,6.179999828338623,6.360000133514404,2720400.0,,,,,
2025-10-13,6.25,6.269999980926514,6.210000038146973,6.269999980926514,2242500.0,,,,,
2025-10-14,6.300000190734863,6.300000190734863,6.190000057220459,6.239999771118164,1562200.0,,,,,
2025-10-15,6.309999942779541,6.380000114440918,6.230000019073486,6.340000152587891,2939700.0,,,,,
2025-10-16,6.199999809265137,6.320000171661377,6.170000076293945,6.300000190734863,1992600.0,,,,,
2025-10-17,6.239999771118164,6.25,6.170000076293945,6.170000076293945,855000.0,,,,,
2025-10-20,,,,,,6.099182605743408,6.138092824612075,6.08945528294944,6.08945528294944,1302400.0
2025-10-21,,,,,,6.177002906799316,6.177002906799316,6.099182470783953,6.099182470783953,1131700.0
2025-10-22,,,,,,6.118637561798096,6.1770028886380155,6.099182452851456,6.1770028886380155,1188900.0
2025-10-23,,,,,,6.147820472717285,6.167275581713216,6.108910254725423,6.138092686296126,1793800.0
2025-10-24,,,,,,6.225640773773193,6.225640773773193,6.177002770414299,6.186730556624629,1391300.0
2025-10-27,,,,,,6.21591329574585,6.2645513015162,6.21591329574585,6.2548235148235705,1330400.0
2025-10-28,,,,,,6.245096206665039,6.245096206665039,6.196458200780298,6.225641097080423,1313000.0
2025-10-29,,,,,,6.245096206665039,6.245096206665039,6.186730877911191,6.2353684199495305,1415800.0
2025-10-30,,,,,,6.157547950744629,6.22564106587265,6.147820627924282,6.215913279205905,1246600.0
2025-10-31,,,,,,6.138092517852783,6.215912951700937,6.128365195544951,6.196457843238899,1076000.0
2025-11-03,,,,,,6.128365516662598,6.186730845106974,6.099182620517211,6.177003058443045,1116000.0
2025-11-04,,,,,,6.069999694824219,6.108910377444125,6.050544585437464,6.089455268057369,1785300.0
2025-11-05,,,,,,6.0797271728515625,6.089454958974383,6.031089169930201,6.069999386728741,1478500.0
2025-11-06,,,,,,5.9921793937683105,6.108910516594161,5.9921793937683105,6.099182729756004,2182800.0
2025-11-07,,,,,,5.972723960876465,6.001906855966039,5.894903525766108,5.992179069654054,3285600.0
2025-11-10,,,,,,6.0894551277160645,6.0894551277160645,6.021362014508541,6.031089337054539,1485600.0
2025-11-11,,,,,,6.099182605743408,6.128365501818107,6.079727496309075,6.079727496309075,989900.0
2025-11-12,,,,,,6.157547950744629,6.157547950744629,6.108910408950098,6.12836551843719,1344000.0
2025-11-13,,,,,,6.069999694824219,6.147820596217634,6.069999694824219,6.147820596217634,1102000.0
2025-11-14,,,,,,6.070000171661377,6.099999904632568,6.010000228881836,6.019999980926514,1601300.0
2025-11-17,,,,,,5.980000019073486,6.059999942779541,5.980000019073486,6.050000190734863,1748400.0
2025-11-18,,,,,,5.940000057220459,5.980000019073486,5.900000095367432,5.960000038146973,1783700.0
2025-11-19,,,,,,5.909999847412109,5.96999979019165,5.909999847412109,5.920000076293945,2225100.0
2025-11-20,,,,,,5.840000152587891,6.010000228881836,5.800000190734863,5.989999771118164,2812200.0
2025-11-21,,,,,,5.920000076293945,5.960000038146973,5.840000152587891,5.869999885559082,1491300.0
2025-11-24,,,,,,5.960000038146973,6.0,5.940000057220459,5.960000038146973,1263900.0
2025-11-25,,,,,,6.070000171661377,6.070000171661377,5.960000038146973,5.96999979019165,1452700.0
2025-11-26,,,,,,6.110000133514404,6.119999885559082,6.050000190734863,6.059999942779541,1323500.0
2025-11-28,,,,,,6.130000114440918,6.139999866485596,6.099999904632568,6.110000133514404,687400.0
2025-12-01,,,,,,6.070000171661377,6.119999885559082,6.070000171661377,6.079999923706055,1083300.0
2025-12-02,,,,,,6.099999904632568,6.099999904632568,6.070000171661377,6.070000171661377,1466800.0
2025-12-03,,,,,,6.139999866485596,6.139999866485596,6.079999923706055,6.079999923706055,1148700.0
2025-12-04,,,,,,6.130000114440918,6.150000095367432,6.130000114440918,6.139999866485596,944700.0
2025-12-05,,,,,,6.170000076293945,6.199999809265137,6.119999885559082,6.119999885559082,1775200.0
2025-12-08,,,,,,6.130000114440918,6.170000076293945,6.110000133514404,6.159999847412109,1256300.0
2025-12-09,,,,,,6.130000114440918,6.159999847412109,6.110000133514404,6.150000095367432,900900.0
2025-12-10,,,,,,6.190000057220459,6.190000057220459,6.110000133514404,6.130000114440918,1325200.0
2025-12-11,,,,,,6.21999979019165,6.21999979019165,6.130000114440918,6.130000114440918,1466300.0
2025-12-12,,,,,,6.159999847412109,6.21999979019165,6.159999847412109,6.210000038146973,1277700.0
2025-12-15,,,,,,6.21999979019165,6.21999979019165,6.159999847412109,6.179999828338623,2565700.0
2025-12-16,,,,,,6.170000076293945,6.199999809265137,6.139999866485596,6.199999809265137,955800.0
2025-12-17,,,,,,6.139999866485596,6.190000057220459,6.110000133514404,6.190000057220459,1096800.0
2025-12-18,,,,,,6.150000095367432,6.199999809265137,6.139999866485596,6.179999828338623,1193700.0
2025-12-19,,,,,,6.21999979019165,6.21999979019165,6.139999866485596,6.139999866485596,1363700.0
2025-12-22,,,,,,6.25,6.260000228881836,6.199999809265137,6.199999809265137,1513300.0
2025-12-23,,,,,,6.249899864196777,6.260000228881836,6.242700099945068,6.25,145313.0
