Date,Close,High,Low,Open,Volume,"('Close', 'FBLG')","('High', 'FBLG')","('Low', 'FBLG')","('Open', 'FBLG')","('Volume', 'FBLG')"
2025-07-15,0.6970000267028809,0.7200000286102295,0.6449999809265137,0.6499999761581421,555000.0,,,,,
2025-07-16,0.7170000076293945,0.7260000109672546,0.6399999856948853,0.6899999976158142,439800.0,,,,,
2025-07-17,0.6899999976158142,0.734000027179718,0.6729999780654907,0.7059999704360962,562800.0,,,,,
2025-07-18,0.6710000038146973,0.699999988079071,0.6449999809265137,0.699999988079071,413700.0,,,,,
2025-07-21,0.6669999957084656,0.6899999976158142,0.6610000133514404,0.6899999976158142,293900.0,,,,,
2025-07-22,0.6700000166893005,0.6899999976158142,0.6449999809265137,0.6759999990463257,464400.0,,,,,
2025-07-23,0.6620000004768372,0.6700000166893005,0.6060000061988831,0.6700000166893005,504500.0,,,,,
2025-07-24,0.6570000052452087,0.6700000166893005,0.6399999856948853,0.6700000166893005,304400.0,,,,,
2025-07-25,0.6769999861717224,0.699999988079071,0.6449999809265137,0.6700000166893005,474500.0,,,,,
2025-07-28,0.656000018119812,0.7200000286102295,0.6389999985694885,0.7200000286102295,860300.0,,,,,
2025-07-29,0.6069999933242798,0.6499999761581421,0.6000000238418579,0.6399999856948853,948600.0,,,,,
2025-07-30,0.6349999904632568,0.6570000052452087,0.5799999833106995,0.6000000238418579,582000.0,,,,,
2025-07-31,0.6370000243186951,0.6480000019073486,0.6190000176429749,0.6299999952316284,182000.0,,,,,
2025-08-01,0.6489999890327454,0.6579999923706055,0.6029999852180481,0.6370000243186951,746800.0,,,,,
2025-08-04,0.609000027179718,0.6499999761581421,0.6050000190734863,0.6349999904632568,418700.0,,,,,
2025-08-05,0.5550000071525574,0.6299999952316284,0.5460000038146973,0.6100000143051147,769900.0,,,,,
2025-08-06,0.5360000133514404,0.5889999866485596,0.5339999794960022,0.5619999766349792,361900.0,,,,,
2025-08-07,0.5339999794960022,0.5600000023841858,0.527999997138977,0.550000011920929,430300.0,,,,,
2025-08-08,0.5820000171661377,0.6050000190734863,0.5379999876022339,0.5400000214576721,1011600.0,,,,,
2025-08-11,0.5550000071525574,0.6050000190734863,0.546999990940094,0.6000000238418579,433500.0,,,,,
2025-08-12,0.574999988079071,0.5789999961853027,0.5400000214576721,0.5550000071525574,262100.0,,,,,
2025-08-13,0.5889999866485596,0.6069999933242798,0.5600000023841858,0.5659999847412109,314200.0,,,,,
2025-08-14,0.5879999995231628,0.6000000238418579,0.5600000023841858,0.5720000267028809,278000.0,,,,,
2025-08-15,0.5740000009536743,0.593999981880188,0.5609999895095825,0.5759999752044678,293400.0,,,,,
2025-08-18,0.6169999837875366,0.6299999952316284,0.5659999847412109,0.5799999833106995,367800.0,,,,,
2025-08-19,0.5889999866485596,0.6200000047683716,0.5879999995231628,0.6000000238418579,266000.0,,,,,
2025-08-20,0.5699999928474426,0.6100000143051147,0.5659999847412109,0.6100000143051147,314400.0,,,,,
2025-08-21,0.5889999866485596,0.6079999804496765,0.5699999928474426,0.5809999704360962,307400.0,,,,,
2025-08-22,0.5889999866485596,0.625,0.5720000267028809,0.5809999704360962,999400.0,,,,,
2025-08-25,0.6110000014305115,0.6399999856948853,0.6000000238418579,0.6129999756813049,764900.0,,,,,
2025-08-26,0.6050000190734863,0.6349999904632568,0.5960000157356262,0.6299999952316284,290700.0,,,,,
2025-08-27,0.6000000238418579,0.6110000014305115,0.5899999737739563,0.6000000238418579,215400.0,,,,,
2025-08-28,0.6200000047683716,0.6349999904632568,0.6039999723434448,0.6050000190734863,343700.0,,,,,
2025-08-29,0.5899999737739563,0.6399999856948853,0.5799999833106995,0.6259999871253967,344300.0,,,,,
2025-09-02,0.6209999918937683,0.628000020980835,0.5899999737739563,0.5899999737739563,412800.0,,,,,
2025-09-03,0.6029999852180481,0.6209999918937683,0.5899999737739563,0.6019999980926514,289600.0,,,,,
2025-09-04,0.593999981880188,0.6100000143051147,0.5860000252723694,0.6100000143051147,215700.0,,,,,
2025-09-05,0.5740000009536743,0.6140000224113464,0.5600000023841858,0.6119999885559082,401000.0,,,,,
2025-09-08,0.5690000057220459,0.5799999833106995,0.5550000071525574,0.5649999976158142,344400.0,,,,,
2025-09-09,0.5379999876022339,0.574999988079071,0.5320000052452087,0.574999988079071,561100.0,,,,,
2025-09-10,0.5440000295639038,0.5580000281333923,0.5299999713897705,0.550000011920929,651200.0,,,,,
2025-09-11,0.5649999976158142,0.574999988079071,0.5400000214576721,0.5490000247955322,510600.0,,,,,
2025-09-12,0.5429999828338623,0.574999988079071,0.531000018119812,0.5699999928474426,590400.0,,,,,
2025-09-15,0.5389999747276306,0.5509999990463257,0.5239999890327454,0.5440000295639038,595000.0,,,,,
2025-09-16,0.5299999713897705,0.5400000214576721,0.5230000019073486,0.5299999713897705,304600.0,,,,,
2025-09-17,0.5249999761581421,0.5460000038146973,0.5220000147819519,0.5379999876022339,249800.0,,,,,
2025-09-18,0.5350000262260437,0.5419999957084656,0.5260000228881836,0.5260000228881836,348400.0,,,,,
2025-09-19,0.5320000052452087,0.5490000247955322,0.5320000052452087,0.5400000214576721,422100.0,,,,,
2025-09-22,0.527999997138977,0.5460000038146973,0.5260000228881836,0.5260000228881836,514300.0,,,,,
2025-09-23,0.5260000228881836,0.5400000214576721,0.5099999904632568,0.5289999842643738,829900.0,,,,,
2025-09-24,0.6019999980926514,0.6110000014305115,0.5199999809265137,0.5239999890327454,1555300.0,,,,,
2025-09-25,0.5400000214576721,0.6000000238418579,0.5339999794960022,0.5899999737739563,699800.0,,,,,
2025-09-26,0.5740000009536743,0.6069999933242798,0.550000011920929,0.5600000023841858,758800.0,,,,,
2025-09-29,0.6119999885559082,0.6200000047683716,0.5830000042915344,0.6000000238418579,920500.0,,,,,
2025-09-30,0.5460000038146973,0.6200000047683716,0.5199999809265137,0.6060000061988831,3126200.0,,,,,
2025-10-01,0.5230000019073486,0.5600000023841858,0.5109999775886536,0.550000011920929,1261400.0,,,,,
2025-10-02,0.5400000214576721,0.5429999828338623,0.5260000228881836,0.5299999713897705,394800.0,,,,,
2025-10-03,0.5490000247955322,0.550000011920929,0.5400000214576721,0.550000011920929,492700.0,,,,,
2025-10-06,0.550000011920929,0.5600000023841858,0.5400000214576721,0.5400000214576721,835200.0,,,,,
2025-10-07,0.4900000095367431,0.5699999928474426,0.4900000095367431,0.5699999928474426,1942400.0,,,,,
2025-10-08,0.5059999823570251,0.5170000195503235,0.4990000128746032,0.5099999904632568,1750700.0,,,,,
2025-10-09,0.4869999885559082,0.5139999985694885,0.4790000021457672,0.5,1337200.0,,,,,
2025-10-10,0.4519999921321869,0.4990000128746032,0.4399999976158142,0.4939999878406524,1545900.0,,,,,
2025-10-13,0.4379999935626983,0.4740000069141388,0.4259999990463257,0.4740000069141388,964100.0,,,,,
2025-10-14,0.4199999868869781,0.4339999854564667,0.4059999883174896,0.4259999990463257,1319900.0,,,,,
2025-10-15,0.449999988079071,0.4830000102519989,0.4199999868869781,0.4199999868869781,1818000.0,,,,,
2025-10-16,0.4099999964237213,0.4600000083446502,0.4099999964237213,0.449999988079071,1876000.0,,,,,
2025-10-17,0.4009999930858612,0.4269999861717224,0.3899999856948852,0.4099999964237213,843300.0,,,,,
2025-10-20,,,,,,0.4099999964237213,0.421999990940094,0.4009999930858612,0.4050000011920929,1222000.0
2025-10-21,,,,,,0.4180000126361847,0.41999998688697815,0.4009999930858612,0.4009999930858612,877800.0
2025-10-22,,,,,,0.4099999964237213,0.42899999022483826,0.4059999883174896,0.4059999883174896,722900.0
2025-10-23,,,,,,0.41100001335144043,0.4189999997615814,0.4050000011920929,0.41100001335144043,743500.0
2025-10-24,,,,,,0.43700000643730164,0.4480000138282776,0.4099999964237213,0.4099999964237213,1284200.0
2025-10-27,,,,,,0.43299999833106995,0.44999998807907104,0.4300000071525574,0.44699999690055847,861900.0
2025-10-28,,,,,,0.42100000381469727,0.4399999976158142,0.41499999165534973,0.4300000071525574,791900.0
2025-10-29,,,,,,0.3880000114440918,0.41999998688697815,0.38100001215934753,0.41600000858306885,1075000.0
2025-10-30,,,,,,0.3970000147819519,0.4050000011920929,0.382999986410141,0.4050000011920929,862800.0
2025-10-31,,,,,,0.3930000066757202,0.39899998903274536,0.38499999046325684,0.39899998903274536,730900.0
2025-11-03,,,,,,0.39500001072883606,0.40299999713897705,0.38199999928474426,0.38199999928474426,820400.0
2025-11-04,,,,,,0.3269999921321869,0.3889999985694885,0.3179999887943268,0.3779999911785126,1585500.0
2025-11-05,,,,,,0.3700000047683716,0.3970000147819519,0.34200000762939453,0.34200000762939453,1677700.0
2025-11-06,,,,,,0.33500000834465027,0.38100001215934753,0.33000001311302185,0.3799999952316284,937700.0
2025-11-07,,,,,,0.35199999809265137,0.375,0.32600000500679016,0.3479999899864197,1100700.0
2025-11-10,,,,,,0.3569999933242798,0.3700000047683716,0.34299999475479126,0.3619999885559082,1008400.0
2025-11-11,,,,,,0.33799999952316284,0.3449999988079071,0.3199999928474426,0.3400000035762787,659500.0
2025-11-12,,,,,,0.328000009059906,0.3499999940395355,0.3230000138282776,0.3490000069141388,1009100.0
2025-11-13,,,,,,0.335999995470047,0.3400000035762787,0.3199999928474426,0.33000001311302185,854000.0
2025-11-14,,,,,,0.36800000071525574,0.37700000405311584,0.32100000977516174,0.3319999873638153,792100.0
2025-11-17,,,,,,0.33500000834465027,0.3700000047683716,0.3330000042915344,0.3499999940395355,926300.0
2025-11-18,,,,,,0.33000001311302185,0.3490000069141388,0.32499998807907104,0.3330000042915344,646500.0
2025-11-19,,,,,,0.3449999988079071,0.35499998927116394,0.2800000011920929,0.2919999957084656,2891300.0
2025-11-20,,,,,,0.32499998807907104,0.367000013589859,0.31200000643730164,0.3490000069141388,946600.0
2025-11-21,,,,,,0.3400000035762787,0.3400000035762787,0.3050000071525574,0.32600000500679016,423000.0
2025-11-24,,,,,,0.25999999046325684,0.2709999978542328,0.23999999463558197,0.27000001072883606,4420000.0
2025-11-25,,,,,,0.2680000066757202,0.2800000011920929,0.25,0.26100000739097595,2985500.0
2025-11-26,,,,,,0.2720000147819519,0.28999999165534973,0.2549999952316284,0.2619999945163727,2626400.0
2025-11-28,,,,,,0.27399998903274536,0.28999999165534973,0.2669999897480011,0.28999999165534973,1009000.0
2025-12-01,,,,,,0.26100000739097595,0.2800000011920929,0.2529999911785126,0.27399998903274536,1322200.0
2025-12-02,,,,,,0.2630000114440918,0.2630000114440918,0.24500000476837158,0.2619999945163727,1037800.0
2025-12-03,,,,,,0.2549999952316284,0.26600000262260437,0.23999999463558197,0.26600000262260437,1689400.0
2025-12-04,,,,,,0.25999999046325684,0.27000001072883606,0.25,0.2529999911785126,1587900.0
2025-12-05,,,,,,0.2639999985694885,0.26600000262260437,0.25,0.25200000405311584,1492700.0
2025-12-08,,,,,,0.2770000100135803,0.2849999964237213,0.25600001215934753,0.2639999985694885,1371800.0
2025-12-09,,,,,,0.2939999997615814,0.32100000977516174,0.2549999952316284,0.27000001072883606,1253700.0
2025-12-10,,,,,,0.3319999873638153,0.3499999940395355,0.296999990940094,0.30300000309944153,2062600.0
2025-12-11,,,,,,0.3479999899864197,0.36500000953674316,0.32600000500679016,0.3400000035762787,1491800.0
2025-12-12,,,,,,0.3930000066757202,0.4090000092983246,0.36000001430511475,0.3799999952316284,1894100.0
2025-12-15,,,,,,0.2630000114440918,0.3070000112056732,0.2529999911785126,0.27000001072883606,6630100.0
2025-12-16,,,,,,0.2409999966621399,0.26899999380111694,0.23499999940395355,0.2630000114440918,3171800.0
2025-12-17,,,,,,0.2759999930858612,0.28600001335144043,0.2409999966621399,0.2460000067949295,2262900.0
2025-12-18,,,,,,0.26100000739097595,0.2800000011920929,0.25200000405311584,0.27799999713897705,1346100.0
2025-12-19,,,,,,0.2590000033378601,0.26499998569488525,0.24799999594688416,0.26100000739097595,1482000.0
2025-12-22,,,,,,0.25999999046325684,0.26899999380111694,0.25,0.2669999897480011,953200.0
2025-12-23,,,,,,0.25029999017715454,0.2549999952316284,0.2451000064611435,0.25,304049.0
