Date,Close,High,Low,Open,Volume,"('Close', 'MXCT')","('High', 'MXCT')","('Low', 'MXCT')","('Open', 'MXCT')","('Volume', 'MXCT')"
2024-11-08,3.384999990463257,3.634999990463257,3.369999885559082,3.450000047683716,482000.0,,,,,
2024-11-11,3.5799999237060547,3.5999999046325684,3.2300000190734863,3.390000104904175,654000.0,,,,,
2024-11-12,3.539999961853028,3.640000104904175,3.430000066757202,3.509999990463257,796700.0,,,,,
2024-11-13,3.549999952316284,3.5999999046325684,3.400000095367432,3.559999942779541,662900.0,,,,,
2024-11-14,3.440000057220459,3.6050000190734863,3.4049999713897705,3.549999952316284,969000.0,,,,,
2024-11-15,3.4200000762939453,3.5299999713897705,3.359999895095825,3.470000028610229,890400.0,,,,,
2024-11-18,3.2300000190734863,3.450000047683716,3.2149999141693115,3.440000057220459,675300.0,,,,,
2024-11-19,3.3299999237060547,3.3550000190734863,3.164999961853028,3.240000009536743,579100.0,,,,,
2024-11-20,3.490000009536743,3.5,3.2950000762939453,3.3299999237060547,447600.0,,,,,
2024-11-21,3.450000047683716,3.509999990463257,3.359999895095825,3.4800000190734863,651500.0,,,,,
2024-11-22,3.549999952316284,3.630000114440918,3.384999990463257,3.450000047683716,517000.0,,,,,
2024-11-25,3.609999895095825,3.75,3.5199999809265137,3.5799999237060547,2919600.0,,,,,
2024-11-26,3.380000114440918,3.609999895095825,3.3299999237060547,3.5999999046325684,967000.0,,,,,
2024-11-27,3.5199999809265137,3.5799999237060547,3.380000114440918,3.380000114440918,776500.0,,,,,
2024-11-29,3.549999952316284,3.615000009536743,3.4600000381469727,3.549999952316284,355200.0,,,,,
2024-12-02,3.630000114440918,3.694999933242798,3.5299999713897705,3.569999933242798,657000.0,,,,,
2024-12-03,3.5799999237060547,3.630000114440918,3.494999885559082,3.630000114440918,628600.0,,,,,
2024-12-04,3.670000076293945,3.700000047683716,3.525000095367432,3.5799999237060547,442800.0,,,,,
2024-12-05,3.5799999237060547,3.680000066757202,3.5799999237060547,3.650000095367432,494700.0,,,,,
2024-12-06,3.5999999046325684,3.704999923706055,3.5799999237060547,3.609999895095825,294700.0,,,,,
2024-12-09,4.170000076293945,4.349999904632568,3.650000095367432,3.660000085830689,990300.0,,,,,
2024-12-10,4.190000057220459,4.25,4.099999904632568,4.170000076293945,971800.0,,,,,
2024-12-11,4.429999828338623,4.449999809265137,4.139999866485596,4.139999866485596,500500.0,,,,,
2024-12-12,4.340000152587891,4.46999979019165,4.21999979019165,4.420000076293945,353300.0,,,,,
2024-12-13,4.28000020980835,4.360000133514404,4.090000152587891,4.309999942779541,408400.0,,,,,
2024-12-16,4.389999866485596,4.414999961853027,4.230000019073486,4.25,415000.0,,,,,
2024-12-17,4.269999980926514,4.46999979019165,4.244999885559082,4.369999885559082,483200.0,,,,,
2024-12-18,4.190000057220459,4.550000190734863,4.105000019073486,4.300000190734863,457700.0,,,,,
2024-12-19,4.139999866485596,4.260000228881836,3.9800000190734863,4.190000057220459,537600.0,,,,,
2024-12-20,4.239999771118164,4.40500020980835,4.019999980926514,4.019999980926514,923400.0,,,,,
2024-12-23,4.059999942779541,4.204999923706055,3.974999904632568,4.170000076293945,316100.0,,,,,
2024-12-24,4.110000133514404,4.119999885559082,3.9700000286102295,4.050000190734863,199800.0,,,,,
2024-12-26,4.070000171661377,4.110000133514404,3.994999885559082,4.0,258300.0,,,,,
2024-12-27,4.130000114440918,4.190000057220459,3.964999914169312,4.039999961853027,365600.0,,,,,
2024-12-30,4.110000133514404,4.179999828338623,4.050000190734863,4.179999828338623,309000.0,,,,,
2024-12-31,4.159999847412109,4.375,4.065000057220459,4.159999847412109,345500.0,,,,,
2025-01-02,4.150000095367432,4.25,4.014999866485596,4.019999980926514,438100.0,,,,,
2025-01-03,4.389999866485596,4.474999904632568,4.179999828338623,4.190000057220459,291200.0,,,,,
2025-01-06,4.300000190734863,4.480000019073486,4.25,4.400000095367432,389600.0,,,,,
2025-01-07,4.380000114440918,4.409999847412109,4.135000228881836,4.28000020980835,761100.0,,,,,
2025-01-08,4.570000171661377,4.630000114440918,4.239999771118164,4.329999923706055,791900.0,,,,,
2025-01-10,4.400000095367432,4.460000038146973,4.21999979019165,4.449999809265137,521300.0,,,,,
2025-01-13,4.909999847412109,4.960000038146973,4.329999923706055,4.329999923706055,1215400.0,,,,,
2025-01-14,4.639999866485596,5.090000152587891,4.559999942779541,4.849999904632568,1018500.0,,,,,
2025-01-15,4.820000171661377,4.920000076293945,4.679999828338623,4.809999942779541,702200.0,,,,,
2025-01-16,4.75,4.954999923706055,4.639999866485596,4.840000152587891,629800.0,,,,,
2025-01-17,4.940000057220459,5.019999980926514,4.739999771118164,4.809999942779541,648000.0,,,,,
2025-01-21,5.099999904632568,5.199999809265137,4.949999809265137,5.050000190734863,895900.0,,,,,
2025-01-22,5.059999942779541,5.139999866485596,4.980000019073486,5.070000171661377,440300.0,,,,,
2025-01-23,4.760000228881836,5.114999771118164,4.670000076293945,5.019999980926514,972300.0,,,,,
2025-01-24,4.659999847412109,4.849999904632568,4.599999904632568,4.71999979019165,682300.0,,,,,
2025-01-27,4.519999980926514,4.729000091552734,4.489999771118164,4.519999980926514,643400.0,,,,,
2025-01-28,4.679999828338623,4.739999771118164,4.46999979019165,4.519999980926514,907900.0,,,,,
2025-01-29,4.639999866485596,4.900000095367432,4.525000095367432,4.75,502500.0,,,,,
2025-01-30,4.590000152587891,4.900000095367432,4.579999923706055,4.739999771118164,627700.0,,,,,
2025-01-31,4.510000228881836,4.739999771118164,4.494999885559082,4.590000152587891,419500.0,,,,,
2025-02-03,4.349999904632568,4.46999979019165,4.260000228881836,4.380000114440918,416700.0,,,,,
2025-02-04,4.5,4.510000228881836,4.260000228881836,4.320000171661377,338300.0,,,,,
2025-02-05,4.619999885559082,4.630000114440918,4.480000019073486,4.550000190734863,349500.0,,,,,
2025-02-06,4.480000019073486,4.670000076293945,4.445000171661377,4.670000076293945,330800.0,,,,,
2025-02-07,4.389999866485596,4.489999771118164,4.361000061035156,4.460000038146973,424500.0,,,,,
2025-02-10,4.360000133514404,4.420000076293945,4.21999979019165,4.420000076293945,405700.0,,,,,
2025-02-11,4.139999866485596,4.3420000076293945,4.110000133514404,4.28000020980835,345000.0,,,,,
2025-02-12,4.199999809265137,4.224999904632568,4.059999942779541,4.110000133514404,332300.0,,,,,
2025-02-13,4.070000171661377,4.289999961853027,4.065000057220459,4.269999980926514,277600.0,,,,,
2025-02-14,4.170000076293945,4.320000171661377,4.099999904632568,4.099999904632568,538500.0,,,,,
2025-02-18,4.019999980926514,4.210000038146973,3.954999923706055,4.190000057220459,553900.0,,,,,
2025-02-19,3.9700000286102295,4.059999942779541,3.940000057220459,3.990000009536743,282500.0,,,,,
2025-02-20,3.9600000381469727,4.039999961853027,3.9149999618530273,3.9600000381469727,237100.0,,,,,
2025-02-21,3.849999904632568,4.079999923706055,3.809999942779541,4.019999980926514,348700.0,,,,,
2025-02-24,3.7699999809265137,3.954999923706055,3.7699999809265137,3.910000085830689,275500.0,,,,,
2025-02-25,3.619999885559082,3.9700000286102295,3.5999999046325684,3.7799999713897705,603800.0,,,,,
2025-02-26,3.539999961853028,3.690000057220459,3.4100000858306885,3.630000114440918,1149700.0,,,,,
2025-02-27,3.430000066757202,3.5299999713897705,3.375,3.5299999713897705,626700.0,,,,,
2025-02-28,3.3399999141693115,3.497999906539917,3.309999942779541,3.4100000858306885,683800.0,,,,,
2025-03-03,3.4100000858306885,3.4649999141693115,3.309999942779541,3.359999895095825,848100.0,,,,,
2025-03-04,3.430000066757202,3.515000104904175,3.305000066757202,3.4100000858306885,762800.0,,,,,
2025-03-05,3.539999961853028,3.569999933242798,3.434999942779541,3.440000057220459,884900.0,,,,,
2025-03-06,3.509999990463257,3.5799999237060547,3.400000095367432,3.4800000190734863,682600.0,,,,,
2025-03-07,3.509999990463257,3.5799999237060547,3.3299999237060547,3.509999990463257,774000.0,,,,,
2025-03-10,3.4200000762939453,3.494999885559082,3.2799999713897705,3.450000047683716,702200.0,,,,,
2025-03-11,3.470000028610229,3.470000028610229,3.315000057220459,3.4200000762939453,595700.0,,,,,
2025-03-12,3.180000066757202,3.25,2.759999990463257,3.109999895095825,2142600.0,,,,,
2025-03-13,3.059999942779541,3.194999933242798,2.9800000190734863,3.1700000762939453,628700.0,,,,,
2025-03-14,3.289999961853028,3.315000057220459,3.0199999809265137,3.0999999046325684,1138000.0,,,,,
2025-03-17,3.259999990463257,3.3299999237060547,3.140000104904175,3.3299999237060547,826500.0,,,,,
2025-03-18,3.190000057220459,3.220000028610229,3.140000104904175,3.220000028610229,585000.0,,,,,
2025-03-19,3.2699999809265137,3.299999952316284,3.134999990463257,3.200000047683716,604400.0,,,,,
2025-03-20,3.069999933242798,3.240000009536743,3.059999942779541,3.2100000381469727,627600.0,,,,,
2025-03-21,3.0899999141693115,3.108999967575073,2.970000028610229,3.0,1084000.0,,,,,
2025-03-24,3.150000095367432,3.1700000762939453,3.069999933242798,3.140000104904175,415500.0,,,,,
2025-03-25,3.0999999046325684,3.119999885559082,2.990000009536743,3.069999933242798,438400.0,,,,,
2025-03-26,2.7799999713897705,3.0999999046325684,2.7699999809265137,3.0999999046325684,473600.0,,,,,
2025-03-27,2.819999933242798,2.900000095367432,2.7149999141693115,2.809999942779541,522500.0,,,,,
2025-03-28,2.7300000190734863,2.819999933242798,2.700999975204468,2.789999961853028,279100.0,,,,,
2025-03-31,2.7300000190734863,2.7699999809265137,2.619999885559082,2.6600000858306885,524600.0,,,,,
2025-04-01,2.7100000381469727,2.755000114440918,2.640000104904175,2.700000047683716,485800.0,,,,,
2025-04-02,2.759999990463257,2.7850000858306885,2.630000114440918,2.6700000762939453,316900.0,,,,,
2025-04-03,2.5999999046325684,2.789999961853028,2.5350000858306885,2.680000066757202,750900.0,,,,,
2025-04-04,2.450000047683716,2.5350000858306885,2.4100000858306885,2.4800000190734863,587900.0,,,,,
2025-04-07,2.470000028610229,2.5799999237060547,2.289999961853028,2.359999895095825,759400.0,,,,,
2025-04-08,2.3299999237060547,2.549999952316284,2.25,2.549999952316284,681700.0,,,,,
2025-04-09,2.5299999713897705,2.595000028610229,2.25,2.289999961853028,791500.0,,,,,
2025-04-10,2.3399999141693115,2.5299999713897705,2.2100000381469727,2.5299999713897705,1158200.0,,,,,
2025-04-11,2.5799999237060547,2.5799999237060547,2.299999952316284,2.3299999237060547,445100.0,,,,,
2025-04-14,2.5999999046325684,2.720000028610229,2.509999990463257,2.619999885559082,693300.0,,,,,
2025-04-15,2.650000095367432,2.740000009536743,2.289999961853028,2.4100000858306885,1378400.0,,,,,
2025-04-16,2.549999952316284,2.6700000762939453,2.5,2.630000114440918,694200.0,,,,,
2025-04-17,2.609999895095825,2.630000114440918,2.525000095367432,2.5299999713897705,472300.0,,,,,
2025-04-21,2.569999933242798,2.674999952316284,2.5299999713897705,2.569999933242798,545500.0,,,,,
2025-04-22,2.7300000190734863,2.8399999141693115,2.609999895095825,2.609999895095825,629000.0,,,,,
2025-04-23,2.809999942779541,2.890000104904175,2.7100000381469727,2.7799999713897705,1412800.0,,,,,
2025-04-24,2.8399999141693115,2.890000104904175,2.7799999713897705,2.819999933242798,429400.0,,,,,
2025-04-25,2.880000114440918,2.880000114440918,2.789999961853028,2.8499999046325684,289900.0,,,,,
2025-04-28,2.9200000762939453,2.9549999237060547,2.8299999237060547,2.880000114440918,868500.0,,,,,
2025-04-29,2.9100000858306885,2.930000066757202,2.869999885559082,2.9200000762939453,494500.0,,,,,
2025-04-30,2.8399999141693115,2.884999990463257,2.799999952316284,2.859999895095825,562300.0,,,,,
2025-05-01,2.789999961853028,2.875,2.755000114440918,2.8499999046325684,316000.0,,,,,
2025-05-02,2.819999933242798,2.875,2.799999952316284,2.8299999237060547,243100.0,,,,,
2025-05-05,2.6700000762939453,2.799999952316284,2.650000095367432,2.789999961853028,388900.0,,,,,
2025-05-06,2.6600000858306885,2.765000104904175,2.5999999046325684,2.640000104904175,2126800.0,,,,,
2025-05-07,2.740000009536743,2.859999895095825,2.6600000858306885,2.690000057220459,603700.0,,,,,
2025-05-08,2.430000066757202,2.740000009536743,2.3949999809265137,2.450000047683716,1329200.0,,,,,
2025-05-09,2.3550000190734863,2.430000066757202,2.289999961853028,2.430000066757202,1936100.0,,,,,
2025-05-12,2.2699999809265137,2.469000101089477,2.2300000190734863,2.4200000762939453,1013300.0,,,,,
2025-05-13,2.200000047683716,2.309999942779541,2.190000057220459,2.289999961853028,805500.0,,,,,
2025-05-14,2.200000047683716,2.25,2.140000104904175,2.190000057220459,1325200.0,,,,,
2025-05-15,2.2300000190734863,2.2300000190734863,2.0999999046325684,2.190000057220459,2380100.0,,,,,
2025-05-16,2.299999952316284,2.3299999237060547,2.2300000190734863,2.2300000190734863,876900.0,,,,,
2025-05-19,2.2799999713897705,2.305999994277954,2.240000009536743,2.259999990463257,295500.0,,,,,
2025-05-20,2.180000066757202,2.2799999713897705,2.1600000858306885,2.25,3692800.0,,,,,
2025-05-21,2.200000047683716,2.25,2.1549999713897705,2.1700000762939453,1686300.0,,,,,
2025-05-22,2.25,2.259999990463257,2.140000104904175,2.1700000762939453,1475900.0,,,,,
2025-05-23,2.190000057220459,2.2300000190734863,2.1700000762939453,2.190000057220459,1544100.0,,,,,
2025-05-27,2.380000114440918,2.3949999809265137,2.194999933242798,2.220000028610229,1741600.0,,,,,
2025-05-28,2.2699999809265137,2.390000104904175,2.180000066757202,2.359999895095825,960700.0,,,,,
2025-05-29,2.309999942779541,2.309999942779541,2.234999895095825,2.289999961853028,519900.0,,,,,
2025-05-30,2.380000114440918,2.400000095367432,2.240000009536743,2.299999952316284,1146700.0,,,,,
2025-06-02,2.259999990463257,2.359999895095825,2.244999885559082,2.3499999046325684,708600.0,,,,,
2025-06-03,2.2799999713897705,2.325000047683716,2.200000047683716,2.259999990463257,625100.0,,,,,
2025-06-04,2.390000104904175,2.400000095367432,2.244999885559082,2.2699999809265137,1093200.0,,,,,
2025-06-05,2.150000095367432,2.400000095367432,2.130000114440918,2.390000104904175,822700.0,,,,,
2025-06-06,2.150000095367432,2.25,2.134999990463257,2.200000047683716,856500.0,,,,,
2025-06-09,2.180000066757202,2.2049999237060547,2.134999990463257,2.1700000762939453,776900.0,,,,,
2025-06-10,2.309999942779541,2.380000114440918,2.174999952316284,2.200000047683716,1335200.0,,,,,
2025-06-11,2.299999952316284,2.3550000190734863,2.255000114440918,2.3499999046325684,738200.0,,,,,
2025-06-12,2.2699999809265137,2.309999942779541,2.220000028610229,2.2699999809265137,828600.0,,,,,
2025-06-13,2.200000047683716,2.25,2.184999942779541,2.25,912300.0,,,,,
2025-06-16,2.240000009536743,2.275000095367432,2.194999933242798,2.220000028610229,402700.0,,,,,
2025-06-17,2.150000095367432,2.25600004196167,2.150000095367432,2.2100000381469727,834800.0,,,,,
2025-06-18,2.109999895095825,2.180000066757202,2.0999999046325684,2.150000095367432,458700.0,,,,,
2025-06-20,2.039999961853028,2.119999885559082,2.0299999713897705,2.109999895095825,655500.0,,,,,
2025-06-23,2.1700000762939453,2.190000057220459,2.009999990463257,2.0199999809265137,758200.0,,,,,
2025-06-24,2.2149999141693115,2.259999990463257,2.130000114440918,2.190000057220459,626500.0,,,,,
2025-06-25,2.2300000190734863,2.2799999713897705,2.0,2.0999999046325684,2764000.0,,,,,
2025-06-26,2.299999952316284,2.315999984741211,2.190000057220459,2.2300000190734863,933600.0,,,,,
2025-06-27,2.200000047683716,2.309999942779541,2.164999961853028,2.309999942779541,1145900.0,,,,,
2025-06-30,2.180000066757202,2.25,2.1600000858306885,2.2100000381469727,444800.0,,,,,
2025-07-01,2.1700000762939453,2.25,2.134000062942505,2.150000095367432,497700.0,,,,,
2025-07-02,2.240000009536743,2.2699999809265137,2.1449999809265137,2.180000066757202,405000.0,,,,,
2025-07-03,2.234999895095825,2.299999952316284,2.220000028610229,2.240000009536743,161300.0,,,,,
2025-07-07,2.1700000762939453,2.265000104904175,2.1549999713897705,2.200000047683716,615700.0,,,,,
2025-07-08,2.220000028610229,2.25,2.1700000762939453,2.1700000762939453,648400.0,,,,,
2025-07-09,2.25,2.289999961853028,2.194999933242798,2.25,369900.0,,,,,
2025-07-10,2.2799999713897705,2.305000066757202,2.2100000381469727,2.25,665100.0,,,,,
2025-07-11,2.220000028610229,2.2799999713897705,2.200000047683716,2.25,350100.0,,,,,
2025-07-14,2.240000009536743,2.259999990463257,2.190000057220459,2.2100000381469727,545000.0,,,,,
2025-07-15,2.109999895095825,2.2799999713897705,2.0999999046325684,2.259999990463257,559300.0,,,,,
2025-07-16,2.119999885559082,2.1449999809265137,2.069999933242798,2.130000114440918,442300.0,,,,,
2025-07-17,2.150000095367432,2.190000057220459,2.109999895095825,2.140000104904175,437000.0,,,,,
