Date,Close,High,Low,Open,Volume,"('Close', 'AMD')","('High', 'AMD')","('Low', 'AMD')","('Open', 'AMD')","('Volume', 'AMD')"
2025-07-23,158.64999389648438,159.4499969482422,156.0,156.32000732421875,41510900.0,,,,,
2025-07-24,162.1199951171875,163.92999267578125,158.36000061035156,159.1199951171875,48440100.0,,,,,
2025-07-25,166.47000122070312,167.17999267578125,162.36000061035156,163.50999450683594,53432300.0,,,,,
2025-07-28,173.66000366210938,174.6999969482422,168.6699981689453,169.0800018310547,68267800.0,,,,,
2025-07-29,177.44000244140625,182.30999755859372,174.67999267578125,175.2100067138672,108154800.0,,,,,
2025-07-30,179.50999450683594,180.3699951171875,173.8000030517578,175.61000061035156,64820300.0,,,,,
2025-07-31,176.30999755859375,182.5,173.0,182.0200042724609,71765300.0,,,,,
2025-08-01,171.6999969482422,174.39999389648438,166.82000732421875,170.16000366210938,75396100.0,,,,,
2025-08-04,176.77999877929688,177.86000061035156,173.55999755859375,174.61000061035156,52951000.0,,,,,
2025-08-05,174.30999755859375,177.99000549316406,171.8000030517578,177.57000732421875,88808500.0,,,,,
2025-08-06,163.1199951171875,166.17999267578125,157.8000030517578,165.0500030517578,133641800.0,,,,,
2025-08-07,172.39999389648438,175.75,166.6999969482422,166.83999633789062,95448300.0,,,,,
2025-08-08,172.75999450683594,176.47999572753906,170.52000427246094,174.0399932861328,68866700.0,,,,,
2025-08-11,172.27999877929688,178.82000732421875,169.3800048828125,170.0399932861328,70651000.0,,,,,
2025-08-12,174.9499969482422,175.16000366210938,168.5,173.32000732421875,52243500.0,,,,,
2025-08-13,184.4199981689453,186.6499938964844,179.3800048828125,179.91000366210938,108305100.0,,,,,
2025-08-14,180.9499969482422,185.44000244140625,179.55999755859375,179.8300018310547,66308800.0,,,,,
2025-08-15,177.50999450683594,180.13999938964844,176.25,180.05999755859375,51543100.0,,,,,
2025-08-18,176.13999938964844,178.8000030517578,174.36000061035156,176.75999450683594,35937500.0,,,,,
2025-08-19,166.5500030517578,173.1699981689453,166.10000610351562,173.10000610351562,64455000.0,,,,,
2025-08-20,165.1999969482422,166.64999389648438,158.25,164.10000610351562,60233200.0,,,,,
2025-08-21,163.7100067138672,165.8800048828125,162.25999450683594,165.86000061035156,37880500.0,,,,,
2025-08-22,167.75999450683594,168.52999877929688,161.8000030517578,162.1699981689453,43998600.0,,,,,
2025-08-25,163.36000061035156,165.58999633789062,161.72000122070312,165.5500030517578,36134700.0,,,,,
2025-08-26,166.6199951171875,169.77000427246094,164.91000366210938,168.64999389648438,52138600.0,,,,,
2025-08-27,167.1300048828125,167.67999267578125,164.64999389648438,166.0399932861328,37031000.0,,,,,
2025-08-28,168.5800018310547,170.99000549316406,166.64999389648438,168.5,36285200.0,,,,,
2025-08-29,162.6300048828125,168.57000732421875,161.89999389648438,166.80999755859375,37516800.0,,,,,
2025-09-02,162.32000732421875,162.38999938964844,156.6199951171875,158.4199981689453,38656100.0,,,,,
2025-09-03,162.1300048828125,164.75,160.5800018310547,161.80999755859375,30752800.0,,,,,
2025-09-04,161.7899932861328,162.0500030517578,157.7899932861328,159.94000244140625,32103500.0,,,,,
2025-09-05,151.13999938964844,157.13999938964844,150.17999267578125,157.1199951171875,78256000.0,,,,,
2025-09-08,151.41000366210938,152.63999938964844,149.22000122070312,151.8000030517578,41849000.0,,,,,
2025-09-09,155.82000732421875,156.66000366210938,151.92999267578125,151.99000549316406,42802500.0,,,,,
2025-09-10,159.5399932861328,164.52999877929688,158.0,163.5399932861328,52465300.0,,,,,
2025-09-11,155.6699981689453,160.2100067138672,154.99000549316406,158.6199951171875,48817700.0,,,,,
2025-09-12,158.57000732421875,160.41000366210938,154.9199981689453,157.0,42232800.0,,,,,
2025-09-15,161.16000366210938,162.3000030517578,157.60000610351562,160.00999450683594,36808700.0,,,,,
2025-09-16,160.4600067138672,161.9499969482422,159.22000122070312,161.3699951171875,27946500.0,,,,,
2025-09-17,159.16000366210938,161.6300048828125,155.75999450683594,159.27999877929688,41823800.0,,,,,
2025-09-18,157.9199981689453,158.77000427246094,149.85000610351562,150.9600067138672,84549500.0,,,,,
2025-09-19,157.38999938964844,159.83999633789062,155.89999389648438,157.3800048828125,55448100.0,,,,,
2025-09-22,159.7899932861328,162.67999267578125,157.4199981689453,157.4199981689453,46505500.0,,,,,
2025-09-23,160.89999389648438,163.38999938964844,159.2100067138672,160.52000427246094,39448300.0,,,,,
2025-09-24,160.8800048828125,165.10000610351562,158.42999267578125,162.97999572753906,38464100.0,,,,,
2025-09-25,161.27000427246094,161.6300048828125,154.77999877929688,157.13999938964844,36809900.0,,,,,
2025-09-26,159.4600067138672,162.11000061035156,157.0500030517578,160.52000427246094,30316900.0,,,,,
2025-09-29,161.36000061035156,164.3000030517578,159.89999389648438,160.1199951171875,39828800.0,,,,,
2025-09-30,161.7899932861328,162.27999877929688,159.3300018310547,160.7899932861328,29669300.0,,,,,
2025-10-01,164.00999450683594,164.17999267578125,160.49000549316406,160.92999267578125,39895200.0,,,,,
2025-10-02,169.72999572753906,171.05999755859375,166.1199951171875,168.67999267578125,55475200.0,,,,,
2025-10-03,164.6699981689453,170.67999267578125,163.13999938964844,170.67999267578125,42699100.0,,,,,
2025-10-06,203.7100067138672,226.7100067138672,203.00999450683597,226.4499969482422,248859600.0,,,,,
2025-10-07,211.50999450683597,218.8999938964844,209.27999877929688,214.8500061035156,115748100.0,,,,,
2025-10-08,235.55999755859372,235.8699951171875,210.6999969482422,212.9499969482422,159983500.0,,,,,
2025-10-09,232.88999938964844,240.1000061035156,229.52999877929688,236.3000030517578,94290700.0,,,,,
2025-10-10,214.8999938964844,234.22000122070312,213.1999969482422,232.7700042724609,118656600.0,,,,,
2025-10-13,216.4199981689453,224.19000244140625,214.8999938964844,220.1999969482422,63104000.0,,,,,
2025-10-14,218.08999633789065,224.97999572753903,215.8999938964844,219.1999969482422,71216300.0,,,,,
2025-10-15,238.6000061035156,239.2400054931641,220.75999450683597,222.7100067138672,108481000.0,,,,,
2025-10-16,234.55999755859372,241.1999969482422,232.2400054931641,236.2899932861328,69726400.0,,,,,
2025-10-17,233.0800018310547,235.3800048828125,227.91000366210935,233.25999450683597,55706800.0,,,,,
2025-10-20,,,,,,240.55999755859375,242.8800048828125,234.39999389648438,236.47000122070312,56741700.0
2025-10-21,,,,,,238.02999877929688,242.25999450683594,234.02000427246094,239.38999938964844,47122400.0
2025-10-22,,,,,,230.22999572753906,240.1300048828125,224.8800048828125,236.85000610351562,59668800.0
2025-10-23,,,,,,234.99000549316406,235.89999389648438,228.5399932861328,230.16000366210938,39024400.0
2025-10-24,,,,,,252.9199981689453,253.38999938964844,241.9499969482422,243.36000061035156,71221100.0
2025-10-27,,,,,,259.6700134277344,260.4200134277344,249.8000030517578,257.8800048828125,65613100.0
2025-10-28,,,,,,258.010009765625,264.5799865722656,257.0,259.1400146484375,47448700.0
2025-10-29,,,,,,264.3299865722656,267.0799865722656,257.3999938964844,264.19000244140625,49335600.0
2025-10-30,,,,,,254.83999633789062,263.8800048828125,252.30999755859375,259.9200134277344,45162500.0
2025-10-31,,,,,,256.1199951171875,262.1300048828125,253.41000366210938,259.6000061035156,34449200.0
2025-11-03,,,,,,259.6499938964844,260.9100036621094,253.88999938964844,259.3299865722656,36351400.0
2025-11-04,,,,,,250.0500030517578,257.3800048828125,247.38999938964844,250.35000610351562,56491800.0
2025-11-05,,,,,,256.3299865722656,259.6499938964844,242.80999755859375,243.24000549316406,67366600.0
2025-11-06,,,,,,237.6999969482422,253.50999450683594,235.74000549316406,253.47000122070312,66049700.0
2025-11-07,,,,,,233.5399932861328,235.8699951171875,224.63999938964844,230.94000244140625,52162600.0
2025-11-10,,,,,,243.97999572753906,248.89999389648438,240.5,242.13999938964844,43361600.0
2025-11-11,,,,,,237.52000427246094,248.4600067138672,234.63999938964844,241.66000366210938,61336800.0
2025-11-12,,,,,,258.8900146484375,263.510009765625,250.0,253.1300048828125,108942000.0
2025-11-13,,,,,,247.9600067138672,259.6300048828125,246.05999755859375,251.89999389648438,63178600.0
2025-11-14,,,,,,246.80999755859375,253.44000244140625,235.0800018310547,240.11000061035156,47655600.0
2025-11-17,,,,,,240.52000427246094,248.77000427246094,237.14999389648438,242.75,37942200.0
2025-11-18,,,,,,230.2899932861328,238.0,224.7100067138672,236.77999877929688,45619900.0
2025-11-19,,,,,,223.5500030517578,235.27999877929688,219.7100067138672,230.25999450683594,52093400.0
2025-11-20,,,,,,206.02000427246094,234.25,204.52999877929688,232.6999969482422,66342900.0
2025-11-21,,,,,,203.77999877929688,208.8300018310547,195.0,208.80999755859375,67421100.0
2025-11-24,,,,,,215.0500030517578,217.1300048828125,205.85000610351562,207.16000366210938,46749600.0
2025-11-25,,,,,,206.1300048828125,206.5800018310547,194.27999877929688,201.47999572753906,69773500.0
2025-11-26,,,,,,214.24000549316406,215.58999633789062,207.0,210.0500030517578,43270200.0
2025-11-28,,,,,,217.52999877929688,218.3000030517578,214.02000427246094,216.13999938964844,18658000.0
2025-12-01,,,,,,219.75999450683594,220.97999572753906,213.5,213.8800048828125,30768700.0
2025-12-02,,,,,,215.24000549316406,225.97999572753906,214.38999938964844,221.7899932861328,42002500.0
2025-12-03,,,,,,217.60000610351562,218.1999969482422,211.77000427246094,216.25999450683594,28545200.0
2025-12-04,,,,,,215.97999572753906,219.1199951171875,214.13999938964844,216.8800048828125,24478200.0
2025-12-05,,,,,,217.97000122070312,223.63999938964844,216.24000549316406,217.1699981689453,33292400.0
2025-12-08,,,,,,221.11000061035156,223.7100067138672,218.36000061035156,219.08999633789062,30943200.0
2025-12-09,,,,,,221.6199951171875,224.83999633789062,217.91000366210938,221.0399932861328,25166100.0
2025-12-10,,,,,,221.4199981689453,222.61000061035156,218.6699981689453,222.0,23279400.0
2025-12-11,,,,,,221.42999267578125,221.5,210.19000244140625,217.80999755859375,30694600.0
2025-12-12,,,,,,210.77999877929688,222.49000549316406,209.05999755859375,218.3699951171875,37073900.0
2025-12-15,,,,,,207.5800018310547,215.36000061035156,206.5800018310547,212.27999877929688,27222200.0
2025-12-16,,,,,,209.1699981689453,210.22000122070312,205.11000061035156,206.9199981689453,23467600.0
2025-12-17,,,,,,198.11000061035156,211.5,197.52999877929688,210.0399932861328,31595400.0
2025-12-18,,,,,,201.05999755859375,206.36000061035156,200.5,203.82000732421875,29720100.0
2025-12-19,,,,,,213.42999267578125,215.17999267578125,204.1999969482422,204.60000610351562,58445500.0
2025-12-22,,,,,,214.9499969482422,220.1699981689453,213.30999755859375,220.0,24905800.0
2025-12-23,,,,,,213.7729949951172,216.25999450683594,212.27999877929688,212.85499572753906,5186753.0
