Date,Close,High,Low,Open,Volume,"('Close', 'VZLA')","('High', 'VZLA')","('Low', 'VZLA')","('Open', 'VZLA')","('Volume', 'VZLA')"
2024-12-27,1.75,1.7999999523162842,1.7000000476837158,1.7999999523162842,734600.0,,,,,
2024-12-30,1.6799999475479126,1.75,1.6699999570846558,1.75,893600.0,,,,,
2024-12-31,1.7100000381469729,1.7200000286102295,1.6699999570846558,1.6699999570846558,659100.0,,,,,
2025-01-02,1.7799999713897705,1.7799999713897705,1.7350000143051147,1.75,722200.0,,,,,
2025-01-03,1.7100000381469729,1.7799999713897705,1.690000057220459,1.7799999713897705,1054000.0,,,,,
2025-01-06,1.940000057220459,1.9800000190734863,1.870000004768372,1.9600000381469729,4094900.0,,,,,
2025-01-07,1.919999957084656,2.00600004196167,1.899999976158142,1.9900000095367432,2251600.0,,,,,
2025-01-08,2.0,2.0,1.8899999856948853,1.940000057220459,1585500.0,,,,,
2025-01-10,2.0199999809265137,2.0450000762939453,1.9800000190734863,2.039999961853028,1946100.0,,,,,
2025-01-13,1.899999976158142,2.049999952316284,1.8799999952316284,2.049999952316284,1852100.0,,,,,
2025-01-14,1.9900000095367432,2.065000057220459,1.899999976158142,1.919999957084656,2049600.0,,,,,
2025-01-15,2.009999990463257,2.0199999809265137,1.940000057220459,2.0199999809265137,1504000.0,,,,,
2025-01-16,1.950000047683716,2.025000095367432,1.940000057220459,2.0199999809265137,1621500.0,,,,,
2025-01-17,1.919999957084656,1.955000042915344,1.909999966621399,1.940000057220459,1005400.0,,,,,
2025-01-21,2.0199999809265137,2.039999961853028,1.9299999475479128,1.9299999475479128,1984600.0,,,,,
2025-01-22,2.0899999141693115,2.0999999046325684,2.009999990463257,2.049999952316284,2451000.0,,,,,
2025-01-23,2.0,2.069999933242798,1.9800000190734863,2.069999933242798,1372000.0,,,,,
2025-01-24,2.0299999713897705,2.059999942779541,2.009999990463257,2.0299999713897705,1270300.0,,,,,
2025-01-27,1.950000047683716,2.009999990463257,1.919999957084656,2.0,1425400.0,,,,,
2025-01-28,1.9600000381469729,1.9800000190734863,1.909999966621399,1.9700000286102293,1043200.0,,,,,
2025-01-29,2.049999952316284,2.109999895095825,1.950000047683716,1.9600000381469729,1548400.0,,,,,
2025-01-30,2.059999942779541,2.1600000858306885,2.049999952316284,2.0799999237060547,2173400.0,,,,,
2025-01-31,2.059999942779541,2.0899999141693115,2.0199999809265137,2.059999942779541,1041000.0,,,,,
2025-02-03,2.059999942779541,2.119999885559082,2.0169999599456787,2.059999942779541,1391300.0,,,,,
2025-02-04,2.200000047683716,2.220000028610229,2.0850000381469727,2.0999999046325684,2287300.0,,,,,
2025-02-05,2.2799999713897705,2.319999933242798,2.2230000495910645,2.2300000190734863,2704800.0,,,,,
2025-02-06,2.220000028610229,2.2799999713897705,2.190000057220459,2.2799999713897705,1010300.0,,,,,
2025-02-07,2.200000047683716,2.2799999713897705,2.1700000762939453,2.25,1687900.0,,,,,
2025-02-10,2.240000009536743,2.2950000762939453,2.200000047683716,2.289999961853028,2193700.0,,,,,
2025-02-11,2.180000066757202,2.220000028610229,2.1549999713897705,2.2100000381469727,1064400.0,,,,,
2025-02-12,2.2100000381469727,2.244999885559082,2.130000114440918,2.1700000762939453,1228200.0,,,,,
2025-02-13,2.200000047683716,2.220000028610229,2.150000095367432,2.190000057220459,753600.0,,,,,
2025-02-14,2.2300000190734863,2.380000114440918,2.200000047683716,2.299999952316284,3606800.0,,,,,
2025-02-18,2.240000009536743,2.299999952316284,2.190000057220459,2.2799999713897705,1948300.0,,,,,
2025-02-19,2.259999990463257,2.289999961853028,2.2249999046325684,2.25,1667800.0,,,,,
2025-02-20,2.200000047683716,2.299999952316284,2.200000047683716,2.259999990463257,1360000.0,,,,,
2025-02-21,2.0799999237060547,2.200000047683716,2.039999961853028,2.190000057220459,2069100.0,,,,,
2025-02-24,2.0,2.0799999237060547,1.9800000190734863,2.049999952316284,2461600.0,,,,,
2025-02-25,1.9299999475479128,2.0299999713897705,1.899999976158142,1.9900000095367432,2089100.0,,,,,
2025-02-26,1.9700000286102293,2.0199999809265137,1.9299999475479128,1.940000057220459,1917800.0,,,,,
2025-02-27,1.919999957084656,2.009999990463257,1.8799999952316284,1.9700000286102293,2092100.0,,,,,
2025-02-28,1.9299999475479128,1.950000047683716,1.850000023841858,1.8600000143051147,1767800.0,,,,,
2025-03-03,1.899999976158142,2.0199999809265137,1.870000004768372,1.9700000286102293,1164900.0,,,,,
2025-03-04,1.919999957084656,1.9359999895095823,1.7999999523162842,1.9299999475479128,3366000.0,,,,,
2025-03-05,2.069999933242798,2.069999933242798,1.9600000381469729,1.9800000190734863,1707400.0,,,,,
2025-03-06,2.039999961853028,2.119999885559082,2.0199999809265137,2.049999952316284,1876000.0,,,,,
2025-03-07,2.069999933242798,2.0850000381469727,2.0,2.039999961853028,2110300.0,,,,,
2025-03-10,1.9700000286102293,2.0989999771118164,1.9299999475479128,2.0799999237060547,1922500.0,,,,,
2025-03-11,2.049999952316284,2.0799999237060547,1.9850000143051147,1.9900000095367432,3072200.0,,,,,
2025-03-12,2.130000114440918,2.1449999809265137,2.0799999237060547,2.0799999237060547,3198400.0,,,,,
2025-03-13,2.220000028610229,2.220000028610229,2.069999933242798,2.150000095367432,2563700.0,,,,,
2025-03-14,2.240000009536743,2.265000104904175,2.190000057220459,2.25,3010800.0,,,,,
2025-03-17,2.359999895095825,2.369999885559082,2.220000028610229,2.2699999809265137,3739300.0,,,,,
2025-03-18,2.400000095367432,2.470000028610229,2.369999885559082,2.4100000858306885,3161300.0,,,,,
2025-03-19,2.380000114440918,2.4600000381469727,2.319999933242798,2.369999885559082,2099200.0,,,,,
2025-03-20,2.359999895095825,2.400000095367432,2.289999961853028,2.3299999237060547,2530900.0,,,,,
2025-03-21,2.2300000190734863,2.4100000858306885,2.2300000190734863,2.359999895095825,7124500.0,,,,,
2025-03-24,2.319999933242798,2.390000104904175,2.289999961853028,2.289999961853028,2321500.0,,,,,
2025-03-25,2.359999895095825,2.440000057220459,2.3399999141693115,2.380000114440918,2390000.0,,,,,
2025-03-26,2.2799999713897705,2.359999895095825,2.259999990463257,2.359999895095825,1700000.0,,,,,
2025-03-27,2.359999895095825,2.369999885559082,2.2699999809265137,2.319999933242798,2153500.0,,,,,
2025-03-28,2.299999952316284,2.427000045776367,2.25,2.4200000762939453,2174300.0,,,,,
2025-03-31,2.2699999809265137,2.325000047683716,2.1600000858306885,2.299999952316284,3586800.0,,,,,
2025-04-01,2.299999952316284,2.328000068664551,2.25,2.299999952316284,2870400.0,,,,,
2025-04-02,2.240000009536743,2.299999952316284,2.2149999141693115,2.299999952316284,1777800.0,,,,,
2025-04-03,2.150000095367432,2.220000028610229,2.059999942779541,2.0999999046325684,2724900.0,,,,,
2025-04-04,1.870000004768372,2.055000066757202,1.840000033378601,2.0299999713897705,4524300.0,,,,,
2025-04-07,1.7699999809265137,1.950000047683716,1.7400000095367432,1.7599999904632568,4076100.0,,,,,
2025-04-08,1.7100000381469729,1.8799999952316284,1.690000057220459,1.8799999952316284,3012500.0,,,,,
2025-04-09,1.950000047683716,1.9600000381469729,1.7100000381469729,1.7899999618530271,4275500.0,,,,,
2025-04-10,1.9900000095367432,2.0299999713897705,1.909999966621399,1.940000057220459,3573000.0,,,,,
2025-04-11,2.119999885559082,2.150000095367432,2.0239999294281006,2.069999933242798,2982600.0,,,,,
2025-04-14,2.2100000381469727,2.240000009536743,2.063999891281128,2.069999933242798,2465200.0,,,,,
2025-04-15,2.2100000381469727,2.299999952316284,2.180000066757202,2.2300000190734863,2225500.0,,,,,
2025-04-16,2.2699999809265137,2.305000066757202,2.220000028610229,2.299999952316284,3073900.0,,,,,
2025-04-17,2.200000047683716,2.2699999809265137,2.150000095367432,2.220000028610229,1732700.0,,,,,
2025-04-21,2.1600000858306885,2.315000057220459,2.119999885559082,2.2799999713897705,2808800.0,,,,,
2025-04-22,2.140000104904175,2.240000009536743,2.109999895095825,2.190000057220459,2458200.0,,,,,
2025-04-23,2.2100000381469727,2.2149999141693115,2.072000026702881,2.109999895095825,2150300.0,,,,,
2025-04-24,2.220000028610229,2.299999952316284,2.1700000762939453,2.240000009536743,1330600.0,,,,,
2025-04-25,2.1700000762939453,2.2149999141693115,2.140000104904175,2.1600000858306885,1121300.0,,,,,
2025-04-28,2.2100000381469727,2.2100000381469727,2.140000104904175,2.180000066757202,1372900.0,,,,,
2025-04-29,2.140000104904175,2.2149999141693115,2.140000104904175,2.190000057220459,902200.0,,,,,
2025-04-30,2.119999885559082,2.180000066757202,2.075000047683716,2.109999895095825,1802500.0,,,,,
2025-05-01,2.039999961853028,2.1059999465942383,2.039999961853028,2.069999933242798,945100.0,,,,,
2025-05-02,2.0899999141693115,2.130000114440918,2.0799999237060547,2.0999999046325684,2324800.0,,,,,
2025-05-05,2.1700000762939453,2.180000066757202,2.0899999141693115,2.140000104904175,1849900.0,,,,,
2025-05-06,2.3499999046325684,2.390000104904175,2.190000057220459,2.220000028610229,2977500.0,,,,,
2025-05-07,2.2699999809265137,2.359999895095825,2.26200008392334,2.309999942779541,1789700.0,,,,,
2025-05-08,2.2300000190734863,2.319999933242798,2.2300000190734863,2.289999961853028,1263100.0,,,,,
2025-05-09,2.3499999046325684,2.3499999046325684,2.234999895095825,2.2799999713897705,2967600.0,,,,,
2025-05-12,2.2799999713897705,2.3350000381469727,2.25,2.3299999237060547,3587400.0,,,,,
2025-05-13,2.369999885559082,2.4200000762939453,2.2799999713897705,2.299999952316284,2375500.0,,,,,
2025-05-14,2.25,2.345000028610229,2.240000009536743,2.299999952316284,3131000.0,,,,,
2025-05-15,2.390000104904175,2.440000057220459,2.25,2.259999990463257,5568400.0,,,,,
2025-05-16,2.440000057220459,2.5,2.321000099182129,2.3499999046325684,22695700.0,,,,,
2025-05-19,2.430000066757202,2.450000047683716,2.289999961853028,2.4100000858306885,2838400.0,,,,,
2025-05-20,2.549999952316284,2.559999942779541,2.3949999809265137,2.440000057220459,2577300.0,,,,,
2025-05-21,2.6700000762939453,2.700000047683716,2.569999933242798,2.569999933242798,3085200.0,,,,,
2025-05-22,2.720000028610229,2.7300000190734863,2.630000114440918,2.6700000762939453,1599600.0,,,,,
2025-05-23,2.789999961853028,2.8299999237060547,2.7300000190734863,2.759999990463257,1932300.0,,,,,
2025-05-27,2.859999895095825,2.9100000858306885,2.799999952316284,2.799999952316284,1849100.0,,,,,
2025-05-28,2.900000095367432,2.9100000858306885,2.789999961853028,2.8499999046325684,2417900.0,,,,,
2025-05-29,2.809999942779541,2.9649999141693115,2.789999961853028,2.930000066757202,1843500.0,,,,,
2025-05-30,2.890000104904175,2.890000104904175,2.7699999809265137,2.799999952316284,1636300.0,,,,,
2025-06-02,3.0999999046325684,3.115000009536743,2.970000028610229,2.990000009536743,3650900.0,,,,,
2025-06-03,3.220000028610229,3.240000009536743,3.049999952316284,3.075000047683716,2490500.0,,,,,
2025-06-04,3.200000047683716,3.2699999809265137,3.1700000762939453,3.25,2291100.0,,,,,
2025-06-05,3.509999990463257,3.5899999141693115,3.390000104904175,3.430000066757202,5683400.0,,,,,
2025-06-06,3.450000047683716,3.5799999237060547,3.380000114440918,3.569999933242798,2566100.0,,,,,
2025-06-09,3.619999885559082,3.660000085830689,3.490000009536743,3.5,3719000.0,,,,,
2025-06-10,3.440000057220459,3.660000085830689,3.3399999141693115,3.660000085830689,4559800.0,,,,,
2025-06-11,3.4100000858306885,3.490000009536743,3.384999990463257,3.4200000762939453,2822400.0,,,,,
2025-06-12,3.5,3.539999961853028,3.434999942779541,3.440000057220459,2386300.0,,,,,
2025-06-13,3.470000028610229,3.5299999713897705,3.424999952316284,3.5199999809265137,2193600.0,,,,,
2025-06-16,3.539999961853028,3.5450000762939453,3.4049999713897705,3.4600000381469727,3394000.0,,,,,
2025-06-17,3.549999952316284,3.609999895095825,3.5,3.5899999141693115,3005000.0,,,,,
2025-06-18,3.390000104904175,3.575000047683716,3.369999885559082,3.539999961853028,3121600.0,,,,,
2025-06-20,3.289999961853028,3.375,3.2300000190734863,3.3299999237060547,4612300.0,,,,,
2025-06-23,3.009999990463257,3.039999961853028,2.950000047683716,3.0,12500300.0,,,,,
2025-06-24,2.940000057220459,3.0199999809265137,2.914999961853028,3.009999990463257,11358000.0,,,,,
2025-06-25,2.950000047683716,2.9600000381469727,2.890000104904175,2.940000057220459,3943000.0,,,,,
2025-06-26,3.0,3.009999990463257,2.9549999237060547,2.970000028610229,5225300.0,,,,,
2025-06-27,2.8299999237060547,2.940000057220459,2.815000057220459,2.930000066757202,6266900.0,,,,,
2025-06-30,2.940000057220459,2.944999933242798,2.825000047683716,2.869999885559082,4026600.0,,,,,
2025-07-01,2.9200000762939453,3.069999933242798,2.9100000858306885,3.0,3055100.0,,,,,
2025-07-02,2.9800000190734863,3.0,2.880000114440918,2.940000057220459,3708900.0,,,,,
2025-07-03,3.009999990463257,3.025000095367432,2.930000066757202,2.9800000190734863,3666600.0,,,,,
