Date,Close,High,Low,Open,Volume,"('Close', 'QCOM')","('High', 'QCOM')","('Low', 'QCOM')","('Open', 'QCOM')","('Volume', 'QCOM')"
2024-12-26,155.851318359375,156.8639132555968,154.69126401262045,154.7404071621571,3846900.0,,,,,
2024-12-27,154.5831298828125,155.0845070408867,152.8921914268856,154.53397172983375,7232500.0,,,,,
2024-12-30,151.96807861328125,153.49189141461505,151.2012593973001,152.60708962627794,5356000.0,,,,,
2024-12-31,151.0242919921875,153.20678205360642,150.6212311257344,152.1057113923366,4423300.0,,,,,
2025-01-02,151.04396057128906,154.8485647903316,150.20831693099484,152.3908070258932,5009100.0,,,,,
2025-01-03,155.16314697265625,155.76284039760282,151.879586580767,152.79386516254263,5885800.0,,,,,
2025-01-06,157.14901733398438,162.87066887637832,156.6377995841784,156.6377995841784,9599800.0,,,,,
2025-01-07,157.80770874023438,160.6881935301917,156.5591636430938,159.26269708120057,7666000.0,,,,,
2025-01-08,156.39202880859375,157.483273750972,154.28818896484202,157.34563992945408,7731900.0,,,,,
2025-01-10,154.3275146484375,155.60555163068702,152.9216844686366,155.03535005396148,6236800.0,,,,,
2025-01-13,154.4749755859375,154.7109106998172,152.18434384926954,152.59724529951993,5714700.0,,,,,
2025-01-14,156.8344268798828,158.28941517982247,153.91460964898104,157.43412033473714,6476500.0,,,,,
2025-01-15,161.63198852539062,162.6544091758771,159.35118207289756,159.36102270477278,9284000.0,,,,,
2025-01-16,158.7023162841797,163.03780428363788,158.55485682880845,162.55609339545046,7188900.0,,,,,
2025-01-17,161.77943420410156,162.81169539847522,160.34411216320726,162.58558589906676,8097500.0,,,,,
2025-01-21,164.44366455078125,165.8298285616246,162.5561083436452,163.19511937696487,7380500.0,,,,,
2025-01-22,167.36346435546875,169.18219595091486,165.3481001542778,165.4759083478196,7281700.0,,,,,
2025-01-23,171.4138641357422,171.43353039881714,166.518014697518,167.50111783777783,7172300.0,,,,,
2025-01-24,169.2018585205078,172.23964320087816,169.03473281003994,172.1413419011119,5825800.0,,,,,
2025-01-27,168.28756713867188,169.29033641562015,164.45347137528375,169.1920351145619,15632600.0,,,,,
2025-01-28,168.6513214111328,170.5585436172745,166.94071680335432,167.3437926306237,8720200.0,,,,,
2025-01-29,168.80862426757812,170.55854642343584,167.34379538389345,168.65132418591506,5118900.0,,,,,
2025-01-30,169.02490234375,170.6076988744939,168.08113180424093,169.4279781996264,6010600.0,,,,,
2025-01-31,170.00799560546875,173.80277380818396,169.37881028174735,169.5950941431167,7800500.0,,,,,
2025-02-03,167.36346435546875,169.66392183345098,165.220291960736,166.02644364159707,7447100.0,,,,,
2025-02-04,170.11614990234375,170.85347721034813,165.6528685316475,165.6528685316475,5457900.0,,,,,
2025-02-05,172.88848876953125,174.0092255544196,167.02918847247378,170.07681367748356,15197800.0,,,,,
2025-02-06,166.45901489257812,166.62614061022586,162.60523775272202,165.00401158430026,16293500.0,,,,,
2025-02-07,165.1219940185547,168.40555458822473,163.25408923270453,166.9603919121734,7841700.0,,,,,
2025-02-10,168.46453857421875,168.8971063146425,166.14441478546024,166.86207580882038,6237700.0,,,,,
2025-02-11,169.0839080810547,169.78190288362788,166.25256634417792,166.78343541936087,6588100.0,,,,,
2025-02-12,167.41261291503906,168.04179827125105,165.39726364969394,166.6851262537402,5505700.0,,,,,
2025-02-13,169.24118041992188,169.44763865640817,166.60647150300667,167.31430688387144,6362200.0,,,,,
2025-02-14,169.31982421875,169.89986638512656,168.14992925737786,169.68358252667318,4691300.0,,,,,
2025-02-18,170.7060089111328,170.78465895336348,168.3465676480597,170.3324249607776,7292600.0,,,,,
2025-02-19,172.2593231201172,173.51769386421122,170.4209251582378,171.05011053028483,6849600.0,,,,,
2025-02-20,170.76499938964844,173.4095490346422,169.978513937459,173.02613943933216,6316400.0,,,,,
2025-02-21,162.63473510742188,172.4657658943338,162.41846623099534,172.02337250911526,12531900.0,,,,,
2025-02-24,158.37791442871094,163.7751408136411,158.2697724883427,163.10663791024683,9827800.0,,,,,
2025-02-25,158.49588012695312,160.5702282306246,156.74595784055302,158.92844788331496,8244900.0,,,,,
2025-02-26,159.36102294921875,161.36654672865686,158.21077908933262,159.09558090455553,9161900.0,,,,,
2025-02-27,151.83042907714844,160.49156407031452,151.49617765879472,159.5969367438726,10807200.0,,,,,
2025-02-28,154.51429748535156,154.65193130600386,150.80799495648142,152.47928206563822,10149500.0,,,,,
2025-03-03,151.0242919921875,157.37514455849782,149.94288759300113,156.3035657898718,9601900.0,,,,,
2025-03-04,151.85009765625,154.5437903053625,148.79264669246933,152.64640869488434,8956800.0,,,,,
2025-03-05,155.81201171875,156.46084834735885,150.44426233014758,152.4202941100648,6786900.0,,,,,
2025-03-06,154.2305450439453,156.0492197661539,152.30316036628813,152.32293266811843,7808100.0,,,,,
2025-03-07,159.35049438476562,159.94354281861473,153.42007037366707,153.42007037366707,8727600.0,,,,,
2025-03-10,153.18284606933594,157.41321393783548,150.84033344041927,155.52537378010058,10139900.0,,,,,
2025-03-11,151.32464599609375,154.41834000618115,149.11061578858892,153.05435285393744,8692900.0,,,,,
2025-03-12,151.0281219482422,154.05263552946298,150.1583216727053,152.42177509467825,7117400.0,,,,,
2025-03-13,150.1781005859375,153.82531362334393,148.67572233891383,150.8304508213113,5861700.0,,,,,
2025-03-14,154.76429748535156,155.13000213291133,151.75954093085912,151.77931323343876,5309400.0,,,,,
2025-03-17,156.118408203125,156.87948350321253,153.6375196018152,153.79566786087068,5781000.0,,,,,
2025-03-18,154.47764587402344,157.87775785673014,154.11194124069246,156.1184000417931,6898400.0,,,,,
2025-03-19,156.4248046875,158.64871358907445,153.2619150438525,154.61602363773108,5871000.0,,,,,
2025-03-20,156.118408203125,157.2748390690032,154.7049977276677,156.16783141931086,5089300.0,,,,,
2025-03-21,155.00152587890625,155.5945592426512,151.7793191166829,153.18285101728233,10949300.0,,,,,
2025-03-24,158.2237091064453,159.13303894775362,156.95855323316005,158.14463497913405,6033400.0,,,,,
2025-03-25,158.2928924560547,159.59759295794058,157.57136176859547,158.02603423854453,3978200.0,,,,,
2025-03-26,156.5532989501953,158.94523466748643,155.0311635234999,157.60100471013263,5960300.0,,,,,
2025-03-27,156.13816833496094,157.40332414508956,153.94391042761507,156.37539070505264,6102000.0,,,,,
2025-03-28,150.9490509033203,155.81199647765345,149.8024987134291,155.10034443440009,8918000.0,,,,,
2025-03-31,151.8287353515625,152.0659577352598,146.16518479218905,149.0612012024854,8613600.0,,,,,
2025-04-01,151.27523803710938,151.5421113450031,148.51758237985405,150.62288776530184,5708900.0,,,,,
2025-04-02,152.2932891845703,153.65729152229565,148.6263037313173,149.04143159891893,5377200.0,,,,,
2025-04-03,137.8032684326172,145.69072724609856,136.95324048456857,145.29537172312794,16465000.0,,,,,
2025-04-04,125.98197174072266,134.28456677019508,125.21101783457952,132.78218848152085,19018600.0,,,,,
2025-04-07,128.2157745361328,135.60903260511532,119.39921222245871,123.14525693488126,17938300.0,,,,,
2025-04-08,123.21443939208984,133.72116307082408,120.32829414185149,129.60941412220356,14965900.0,,,,,
2025-04-09,141.9249267578125,143.18020406088436,122.74989518819332,123.7086482748591,21242600.0,,,,,
2025-04-10,132.84149169921875,137.44745796343764,127.79074665092767,135.42122674505526,14898800.0,,,,,
2025-04-11,137.63523864746094,139.01899803020862,129.58963176355107,132.4461183393879,10955300.0,,,,,
2025-04-14,137.57595825195312,141.450500208841,135.2433241564764,141.09467415760392,6930300.0,,,,,
2025-04-15,136.9927978515625,139.20681311746387,136.42940034289074,137.84282587882046,6346800.0,,,,,
2025-04-16,134.16595458984375,135.7177409139386,130.26174700953263,132.129829829812,10417200.0,,,,,
2025-04-17,135.07528686523438,136.54799909223107,134.1363061330065,135.78693891282435,7135900.0,,,,,
2025-04-21,134.5613250732422,134.9665743482948,131.81356305531003,133.16767176060682,8128300.0,,,,,
2025-04-22,137.1311798095703,137.48700586171867,134.90727075410516,135.16425037104898,8228000.0,,,,,
2025-04-23,138.83123779296875,142.21157779260716,138.1591152046668,140.92664952702737,9073500.0,,,,,
2025-04-24,145.50296020507812,146.1058872513731,140.34349009267797,141.12432262057726,8810600.0,,,,,
2025-04-25,146.83729553222656,147.46987348768317,144.38605784006327,144.38605784006327,5145600.0,,,,,
2025-04-28,145.90818786621094,147.5687143629055,143.75347447096698,146.46169167115994,5743500.0,,,,,
2025-04-29,145.17678833007812,146.5407756318514,143.83255824991633,144.9593382375631,6692000.0,,,,,
2025-04-30,146.73846435546875,147.12394131187816,142.21157222936577,143.51625766573295,10851900.0,,,,,
2025-05-01,133.64210510253906,137.3486199257731,133.3060362963618,137.18057798176076,22836600.0,,,,,
2025-05-02,138.1887664794922,139.7702189769205,135.69798407468969,136.2515030060837,13185600.0,,,,,
2025-05-05,137.82305908203125,139.13763823959894,136.6863854089314,136.696279101523,7165300.0,,,,,
2025-05-06,138.2777099609375,139.16728258684608,135.8660169325876,136.22184296658148,6957900.0,,,,,
2025-05-07,142.62669372558594,143.02204927485448,138.6236546913902,138.75215203173383,10196400.0,,,,,
2025-05-08,143.41741943359375,145.7895828850867,142.2214440159473,143.95115093153308,8489100.0,,,,,
2025-05-09,143.49647521972656,145.27560530887612,142.92321421274502,143.97091996473117,6217100.0,,,,,
2025-05-12,150.35601806640625,152.5700485502987,148.09257944588506,152.29329662504324,11414600.0,,,,,
2025-05-13,149.58505249023438,151.51243720621758,149.2094692390733,150.24728133716974,10160900.0,,,,,
2025-05-14,151.20603942871094,151.49268503403715,148.68560621681476,150.1682122141833,6971200.0,,,,,
2025-05-15,150.84033203125,151.6112859293075,148.4385025166494,149.9507744817522,6941200.0,,,,,
2025-05-16,150.7316131591797,151.28511699768487,149.54553135069025,151.09731782065307,6668000.0,,,,,
2025-05-19,151.91769409179688,152.03631282925585,148.3693272975282,148.8042274772316,7241100.0,,,,,
2025-05-20,152.0363006591797,152.10548109213207,150.16820274175842,151.26533171387953,5269500.0,,,,,
2025-05-21,149.55540466308594,154.31951911344422,149.08097497286764,151.79908593354108,9684500.0,,,,,
2025-05-22,145.6610870361328,149.8222743516625,145.51283247458977,149.63447518580958,9539100.0,,,,,
2025-05-23,143.6941680908203,144.79129705579277,140.12602930220245,141.7568897530696,8994600.0,,,,,
2025-05-27,146.906494140625,147.6181462407098,144.73199323378347,145.8390159904978,9788800.0,,,,,
2025-05-28,145.888427734375,147.75651057971962,145.65120535905368,147.09428174902573,7032300.0,,,,,
2025-05-29,146.6198272705078,148.7547832612088,145.53259205657682,148.12220538416918,5980700.0,,,,,
2025-05-30,143.51625061035156,146.30355699032256,141.8161946087765,146.28378468839335,13755600.0,,,,,
2025-06-02,144.9296875,145.50296364625237,142.80460978998457,143.120906318337,6419500.0,,,,,
2025-06-03,147.212890625,148.0431463453458,143.8226571441497,145.00875398104114,6164100.0,,,,,
2025-06-04,147.3216094970703,148.310013431862,145.67097673578985,148.26059021875298,7143800.0,,,,,
2025-06-05,146.72500610351562,149.23075053544338,146.1681773791861,147.95799483056305,5605500.0,,,,,
2025-06-06,148.3955078125,149.73785952498773,148.20658052933004,148.95233653819372,5794700.0,,,,,
2025-06-09,154.5305938720703,155.23656773869385,150.3145810579658,150.95095891929807,10589400.0,,,,,
2025-06-10,158.2295379638672,158.60737734547578,154.1925146614183,155.30617207659196,9068400.0,,,,,
2025-06-11,158.57754516601562,161.2224966468933,156.80761887819682,159.09460688668167,8859900.0,,,,,
2025-06-12,157.8019561767578,158.70681037190758,157.05620022585398,158.10026159160807,5689400.0,,,,,
2025-06-13,153.844482421875,156.2806154975194,153.56606808022673,155.45531042318922,8446400.0,,,,,
2025-06-16,155.98231506347656,157.55337614005995,154.75927951128952,156.14141331305456,8686300.0,,,,,
2025-06-17,153.58596801757812,156.6883081020962,153.51635684192686,155.7635627784759,7146900.0,,,,,
2025-06-18,152.7606658935547,155.21669023281262,152.2833711231507,154.12290868285956,6708700.0,,,,,
2025-06-20,150.46372985839844,154.24221458660367,149.77763194721516,153.35725145379544,15501900.0,,,,,
2025-06-23,152.27342224121094,152.65127678087956,148.83299475395748,150.37422676464166,6860700.0,,,,,
2025-06-24,154.82888793945312,155.4155456553687,153.27770279224214,153.85442255740188,7692700.0,,,,,
2025-06-25,155.04763793945312,155.64424881272356,153.71522418458653,155.2166893190874,5280100.0,,,,,
2025-06-26,157.29486083984375,157.523555102431,155.02776377195318,155.61442152802024,6278200.0,,,,,
2025-06-27,157.6428680419922,160.18839459583864,156.67837090895253,157.75224619537013,22100300.0,,,,,
2025-06-30,158.35879516601562,158.95540603454677,156.90706531700494,157.49372306184563,7988200.0,,,,,
2025-07-01,158.4980010986328,160.73526907935505,157.08603823815923,157.32468561818297,8942300.0,,,,,
2025-07-02,161.4014892578125,161.86881571641524,157.9014035867081,158.77641362515095,8916400.0,,,,,
2025-07-03,161.2921142578125,163.03221159008788,161.17278298062269,162.1174042122261,4280800.0,,,,,
2025-07-07,157.19541931152344,160.57618898200843,156.67837273719857,160.19833441639466,7187400.0,,,,,
2025-07-08,158.54771423339844,160.91425133754612,157.71247119867945,158.5676053073043,6879100.0,,,,,
2025-07-09,158.4482879638672,160.5662245586614,157.3545064942974,158.49799288957547,4190100.0,,,,,
2025-07-10,158.18975830078125,159.38296486042523,156.89711153931503,158.0903332714036,5674400.0,,,,,
2025-07-11,156.56898498535156,158.2693000814999,156.2607264429886,158.10026388420377,5907700.0,,,,,
