Date,Close,High,Low,Open,Volume,"('Close', 'HSY')","('High', 'HSY')","('Low', 'HSY')","('Open', 'HSY')","('Volume', 'HSY')"
2025-07-15,161.67185974121094,164.84753616475055,161.29474296057134,163.6070363787726,1659600.0,,,,,
2025-07-16,163.0215301513672,163.1406132895289,160.0641676492434,161.99935950129213,1343600.0,,,,,
2025-07-17,169.92861938476562,170.39504851830552,164.36125570870956,164.74829103836822,2096500.0,,,,,
2025-07-18,169.98817443847656,171.69510350029785,169.53167895846676,170.24620810726734,2394100.0,,,,,
2025-07-21,175.40667724609375,179.9022474514987,172.85620230838887,172.85620230838887,3328500.0,,,,,
2025-07-22,180.3091278076172,181.24198607207592,173.99746427358082,174.59289508678745,2193700.0,,,,,
2025-07-23,181.83741760253903,184.00085711800332,180.41829310645343,180.67631161224543,1782100.0,,,,,
2025-07-24,182.50233459472656,182.8397620674988,180.23966404603132,181.7878054590522,1130000.0,,,,,
2025-07-25,185.69786071777344,186.23376513300445,181.20229047236631,182.48249479766895,1943800.0,,,,,
2025-07-28,183.1573181152344,185.0627240540188,181.02366444567804,184.15965167824464,1533400.0,,,,,
2025-07-29,184.8146209716797,185.4199854896468,181.5297798706592,182.8397549493369,2203900.0,,,,,
2025-07-30,187.39486694335935,197.48757167885387,186.58109179150597,192.52557239044043,3009200.0,,,,,
2025-07-31,184.71539306640625,188.30787575822563,183.84207633312937,184.8940177748564,2167800.0,,,,,
2025-08-01,187.5735015869141,189.7170890273537,186.05513093564124,186.46201853312505,2072900.0,,,,,
2025-08-04,188.96286010742188,189.61784764628496,186.38261442616604,186.93835592235772,1345000.0,,,,,
2025-08-05,187.5040283203125,191.20567548604717,187.4444867527231,188.9231528239267,1109100.0,,,,,
2025-08-06,187.1566925048828,188.3773552781796,184.8047096001755,187.49410483479969,1062200.0,,,,,
2025-08-07,186.07498168945312,189.1117229677737,183.6039004812017,186.85897094946355,1977800.0,,,,,
2025-08-08,182.86952209472656,185.97572328556336,182.0458284133703,185.6283924285127,1655500.0,,,,,
2025-08-11,174.08677673339844,183.23670439697284,172.64780000538798,183.22678585006676,3185000.0,,,,,
2025-08-12,175.12879943847656,176.5380053817644,173.5012643208802,174.91047026416803,1447200.0,,,,,
2025-08-13,178.69151306152344,179.39612361192334,174.16617220652972,174.16617220652972,1248000.0,,,,,
2025-08-14,178.88999938964844,179.65415154779876,176.2402934905679,177.92737028131924,1291000.0,,,,,
2025-08-15,177.99000549316406,180.97999572753903,176.33999633789062,180.97999572753903,1290000.0,,,,,
2025-08-18,178.39999389648438,179.3699951171875,177.2899932861328,178.52999877929688,1154800.0,,,,,
2025-08-19,180.7700042724609,182.25,179.02999877929688,179.0800018310547,1496800.0,,,,,
2025-08-20,181.58999633789065,185.0,181.1199951171875,181.9499969482422,1289000.0,,,,,
2025-08-21,179.36000061035156,180.3600006103516,178.42999267578125,180.1499938964844,1171300.0,,,,,
2025-08-22,181.42999267578125,181.9900054931641,179.39999389648438,180.2700042724609,1110300.0,,,,,
2025-08-25,180.67999267578125,181.83999633789065,178.9600067138672,181.07000732421875,1121300.0,,,,,
2025-08-26,183.3999938964844,183.57000732421875,179.72999572753906,180.1499938964844,1325800.0,,,,,
2025-08-27,181.66000366210935,183.67999267578125,181.1999969482422,182.6999969482422,882500.0,,,,,
2025-08-28,179.99000549316406,181.1300048828125,177.74000549316406,180.5800018310547,1219900.0,,,,,
2025-08-29,183.75,184.22000122070312,179.97999572753906,180.16000366210935,1108700.0,,,,,
2025-09-02,185.77999877929688,186.0399932861328,183.6199951171875,183.97999572753903,1209900.0,,,,,
2025-09-03,184.69000244140625,186.4499969482422,182.7899932861328,185.44000244140625,1112100.0,,,,,
2025-09-04,185.3000030517578,186.1999969482422,184.0,184.91000366210935,733700.0,,,,,
2025-09-05,185.47999572753903,190.2100067138672,185.1199951171875,185.58999633789065,1330100.0,,,,,
2025-09-08,187.52999877929688,188.38999938964844,184.02999877929688,184.6199951171875,1466200.0,,,,,
2025-09-09,187.69000244140625,188.8500061035156,187.1999969482422,187.7400054931641,925000.0,,,,,
2025-09-10,185.6000061035156,187.3600006103516,182.9900054931641,186.6300048828125,1336400.0,,,,,
2025-09-11,185.5500030517578,187.75,185.44000244140625,186.2100067138672,916000.0,,,,,
2025-09-12,185.00999450683597,185.6199951171875,183.4499969482422,184.6300048828125,871500.0,,,,,
2025-09-15,185.55999755859372,186.92999267578125,184.25999450683597,186.30999755859372,939500.0,,,,,
2025-09-16,193.4499969482422,195.3500061035156,188.7100067138672,192.47999572753903,2815300.0,,,,,
2025-09-17,191.08999633789065,194.91000366210935,189.9499969482422,193.08999633789065,1189300.0,,,,,
2025-09-18,189.0800018310547,190.5,187.5800018310547,189.1199951171875,1869300.0,,,,,
2025-09-19,190.17999267578125,190.69000244140625,187.8600006103516,189.22000122070312,3209100.0,,,,,
2025-09-22,192.33999633789065,193.4600067138672,188.32000732421875,190.1199951171875,1718400.0,,,,,
2025-09-23,190.7400054931641,192.9199981689453,189.82000732421875,191.92999267578125,1308800.0,,,,,
2025-09-24,190.88999938964844,192.0800018310547,190.1000061035156,190.8000030517578,1136400.0,,,,,
2025-09-25,185.25999450683597,192.33999633789065,185.1100006103516,192.33999633789065,1356600.0,,,,,
2025-09-26,188.1100006103516,188.4199981689453,185.0,185.1199951171875,1043300.0,,,,,
2025-09-29,184.1100006103516,188.6000061035156,183.2700042724609,187.6699981689453,1334700.0,,,,,
2025-09-30,187.0500030517578,187.66000366210935,183.19000244140625,184.75999450683597,1074900.0,,,,,
2025-10-01,188.8300018310547,189.38999938964844,184.4499969482422,187.08999633789065,1273900.0,,,,,
2025-10-02,189.0200042724609,189.8800048828125,186.7899932861328,186.9900054931641,1056700.0,,,,,
2025-10-03,195.1300048828125,195.33999633789065,188.75999450683597,189.0,1678800.0,,,,,
2025-10-06,195.17999267578125,196.0500030517578,192.91000366210935,195.3999938964844,1392900.0,,,,,
2025-10-07,194.38999938964844,197.1199951171875,193.32000732421875,195.9900054931641,1417700.0,,,,,
2025-10-08,195.55999755859372,196.58999633789065,193.75999450683597,194.4900054931641,1013500.0,,,,,
2025-10-09,192.5800018310547,195.9199981689453,191.1000061035156,195.9199981689453,1165300.0,,,,,
2025-10-10,192.1300048828125,195.72000122070312,191.57000732421875,193.7100067138672,1199100.0,,,,,
2025-10-13,189.1999969482422,189.6699981689453,186.6199951171875,188.6999969482422,1577400.0,,,,,
2025-10-14,189.42999267578125,191.4499969482422,184.52999877929688,188.6000061035156,1604100.0,,,,,
2025-10-15,191.6000061035156,191.6300048828125,188.7899932861328,189.63999938964844,1551300.0,,,,,
2025-10-16,186.8000030517578,194.2100067138672,186.47000122070312,192.0200042724609,1508300.0,,,,,
2025-10-17,187.7400054931641,188.44000244140625,184.88999938964844,188.1699981689453,3175400.0,,,,,
2025-10-20,,,,,,184.7864227294922,187.58485582711313,182.66278373266817,186.0864052970718,1433300.0
2025-10-21,,,,,,184.70703125,186.08640402153634,183.89329292470924,185.8680847216844,905700.0
2025-10-22,,,,,,182.79177856445312,184.70703148979786,180.42005084219616,184.3200136654006,1254700.0
2025-10-23,,,,,,180.19180297851562,183.3474842646114,179.51699377852495,182.84138872121886,1139200.0
2025-10-24,,,,,,178.00863647460938,181.5017150099717,177.9391643596122,181.5017150099717,1217500.0
2025-10-27,,,,,,180.06280517578125,180.11242595240452,177.5719996674979,178.5742727298936,1335000.0
2025-10-28,,,,,,178.87197875976562,180.9658482985057,178.0384042404344,178.28649297657833,1761000.0
2025-10-29,,,,,,173.93997192382812,177.8002320181423,172.173581349595,177.36359342367845,3128800.0
2025-10-30,,,,,,169.85147094726562,171.6079282451175,161.84315951207955,170.81405642653635,4296700.0
2025-10-31,,,,,,168.3331756591797,170.39727578014728,165.13779149656148,170.1789564789397,2500700.0
2025-11-03,,,,,,161.06912231445312,167.37058202222903,160.195845151992,166.93394344099846,2657100.0
2025-11-04,,,,,,164.68130493164062,165.60420293150975,160.43402685365265,161.1782930842646,2084300.0
2025-11-05,,,,,,168.5812530517578,168.9186500792311,164.0461839498705,164.86984032314984,2199000.0
2025-11-06,,,,,,166.35838317871094,168.9980509792901,166.01105288942716,167.36065622683992,1612500.0
2025-11-07,,,,,,169.30567932128906,170.07971497410074,166.71563228545463,167.4896679382663,1260900.0
2025-11-10,,,,,,167.61866760253906,168.6110224895702,162.76605281064224,168.56140171679183,2248200.0
2025-11-11,,,,,,171.39955139160156,173.00716159528443,168.54156423648965,168.710262764099,2037500.0
2025-11-12,,,,,,176.89718627929688,178.06817298324142,172.0644225635359,172.20335164954955,2426700.0
2025-11-13,,,,,,176.77810668945312,180.05288098808302,176.331549999216,176.85749690093843,1924700.0
2025-11-14,,,,,,177.8300018310547,179.16968705398168,175.81552251862666,177.86970450816338,1595700.0
2025-11-17,,,,,,179.0,184.60000610351562,178.8699951171875,180.32000732421875,2295000.0
2025-11-18,,,,,,182.92999267578125,184.55999755859375,178.86000061035156,179.11000061035156,2216000.0
2025-11-19,,,,,,182.47999572753906,183.00999450683594,181.41000366210938,181.91000366210938,1374100.0
2025-11-20,,,,,,182.66000366210938,185.0800018310547,180.9499969482422,181.64999389648438,1511700.0
2025-11-21,,,,,,186.0,187.0,181.8300018310547,184.10000610351562,1874400.0
2025-11-24,,,,,,185.8000030517578,187.94000244140625,185.11000061035156,186.2899932861328,2821600.0
2025-11-25,,,,,,186.75,186.9600067138672,185.39999389648438,186.22000122070312,1341900.0
2025-11-26,,,,,,188.1999969482422,189.0500030517578,187.0399932861328,188.38999938964844,1061900.0
2025-11-28,,,,,,188.0800018310547,189.49000549316406,187.5,188.0,527700.0
2025-12-01,,,,,,185.0800018310547,187.99000549316406,184.9199981689453,187.72999572753906,1289200.0
2025-12-02,,,,,,182.77000427246094,185.0,180.2100067138672,184.47999572753906,1648200.0
2025-12-03,,,,,,180.6300048828125,185.42999267578125,180.4499969482422,183.6300048828125,1437200.0
2025-12-04,,,,,,182.4600067138672,182.5800018310547,179.42999267578125,181.99000549316406,1295300.0
2025-12-05,,,,,,182.3000030517578,183.25,180.55999755859375,181.52999877929688,1084300.0
2025-12-08,,,,,,180.77999877929688,182.27000427246094,179.16000366210938,181.2899932861328,1824400.0
2025-12-09,,,,,,178.77999877929688,181.6199951171875,175.57000732421875,180.94000244140625,1333900.0
2025-12-10,,,,,,180.05999755859375,180.88999938964844,178.32000732421875,179.1300048828125,2083600.0
2025-12-11,,,,,,181.5800018310547,182.60000610351562,180.0,180.69000244140625,1058300.0
2025-12-12,,,,,,181.8300018310547,183.6999969482422,180.97000122070312,182.0399932861328,1020100.0
2025-12-15,,,,,,188.11000061035156,188.6300048828125,184.3800048828125,186.4499969482422,2213100.0
2025-12-16,,,,,,188.14999389648438,189.85000610351562,186.85000610351562,189.0,1475900.0
2025-12-17,,,,,,188.94000244140625,190.19000244140625,187.69000244140625,188.82000732421875,1069600.0
2025-12-18,,,,,,188.16000366210938,190.0399932861328,186.83999633789062,188.50999450683594,1022600.0
2025-12-19,,,,,,189.25999450683594,191.14999389648438,187.2100067138672,188.10000610351562,3558700.0
2025-12-22,,,,,,186.3800048828125,188.0,184.08999633789062,187.55999755859375,1354400.0
2025-12-23,,,,,,182.35499572753906,184.6199951171875,178.8000030517578,185.0,272692.0
