Date,Close,High,Low,Open,Volume,"('Close', 'DELL')","('High', 'DELL')","('Low', 'DELL')","('Open', 'DELL')","('Volume', 'DELL')"
2025-07-14,125.15838623046876,125.9850090621448,123.2760811693438,125.6862273451932,3626900.0,,,,,
2025-07-15,125.17831420898438,128.08642496705596,124.50108220794928,126.66224624127636,4041700.0,,,,,
2025-07-16,123.0669403076172,124.98908348911225,120.1687910081273,124.98908348911225,5955900.0,,,,,
2025-07-17,123.37567138671876,123.93339674658264,121.37385973622924,123.22628812797672,3763700.0,,,,,
2025-07-18,130.70571899414062,131.45266569592746,124.32181086900177,124.76997585073994,11025200.0,,,,,
2025-07-21,128.43499755859375,130.4467629938652,128.06649353206524,130.08822798219927,5560200.0,,,,,
2025-07-22,124.33000183105467,128.07000732421875,123.18000030517578,128.0,6278000.0,,,,,
2025-07-23,127.22000122070312,127.9000015258789,125.27999877929688,125.54000091552734,4175700.0,,,,,
2025-07-24,128.35000610351562,129.47000122070312,127.1500015258789,127.61000061035156,3785000.0,,,,,
2025-07-25,131.22000122070312,131.8300018310547,127.70999908447266,127.95999908447266,4301000.0,,,,,
2025-07-28,133.86000061035156,133.89999389648438,131.16000366210938,131.9499969482422,4846600.0,,,,,
2025-07-29,133.50999450683594,136.02000427246094,132.52000427246094,134.91000366210938,4013200.0,,,,,
2025-07-30,133.5399932861328,135.19000244140625,132.60000610351562,133.42999267578125,3765800.0,,,,,
2025-07-31,132.69000244140625,136.13999938964844,132.2100067138672,135.1999969482422,3876200.0,,,,,
2025-08-01,127.31999969482422,129.25,125.41000366210938,128.3800048828125,5521000.0,,,,,
2025-08-04,130.22999572753906,130.7100067138672,127.88999938964844,128.63999938964844,2765300.0,,,,,
2025-08-05,130.47999572753906,131.8800048828125,126.6999969482422,131.38999938964844,4754800.0,,,,,
2025-08-06,128.13999938964844,129.8000030517578,123.87999725341795,127.98999786376952,6250900.0,,,,,
2025-08-07,133.92999267578125,134.0,130.10000610351562,130.1699981689453,5691200.0,,,,,
2025-08-08,137.61000061035156,138.86000061035156,134.0,135.0,5458600.0,,,,,
2025-08-11,138.32000732421875,140.47999572753906,137.02000427246094,138.0,4402800.0,,,,,
2025-08-12,141.63999938964844,142.11000061035156,138.6699981689453,139.49000549316406,4856200.0,,,,,
2025-08-13,139.13999938964844,140.60000610351562,136.05999755859375,140.32000732421875,6025200.0,,,,,
2025-08-14,138.86000061035156,139.82000732421875,136.75,137.11000061035156,3813800.0,,,,,
2025-08-15,138.27999877929688,141.14999389648438,137.42999267578125,140.7100067138672,3448200.0,,,,,
2025-08-18,138.1300048828125,139.3800048828125,137.72000122070312,138.27999877929688,3202500.0,,,,,
2025-08-19,135.1999969482422,138.7100067138672,134.5800018310547,137.8800048828125,3570100.0,,,,,
2025-08-20,128.47999572753906,134.0,126.83999633789062,134.0,7222700.0,,,,,
2025-08-21,127.83000183105467,130.30999755859375,127.5500030517578,129.30999755859375,4057800.0,,,,,
2025-08-22,130.83999633789062,132.0500030517578,128.1199951171875,128.85000610351562,3786000.0,,,,,
2025-08-25,131.00999450683594,132.14999389648438,129.77000427246094,130.49000549316406,3202700.0,,,,,
2025-08-26,130.99000549316406,132.5,130.27000427246094,131.19000244140625,3735700.0,,,,,
2025-08-27,132.5,132.6699981689453,130.64999389648438,130.92999267578125,3799300.0,,,,,
2025-08-28,134.0500030517578,135.17999267578125,132.74000549316406,133.6999969482422,11144100.0,,,,,
2025-08-29,122.1500015258789,124.9000015258789,119.62999725341795,124.02999877929688,24363200.0,,,,,
2025-09-02,120.95999908447266,121.37999725341795,117.6999969482422,119.11000061035156,8969900.0,,,,,
2025-09-03,124.0199966430664,124.02999877929688,120.9000015258789,121.6999969482422,5966800.0,,,,,
2025-09-04,126.66999816894533,127.3499984741211,122.91999816894533,124.02999877929688,7053800.0,,,,,
2025-09-05,124.83000183105467,128.4199981689453,123.27999877929688,127.25,6413100.0,,,,,
2025-09-08,123.0,125.61000061035156,122.79000091552734,125.3000030517578,5187100.0,,,,,
2025-09-09,121.29000091552734,121.70999908447266,118.1500015258789,120.87000274658205,10704400.0,,,,,
2025-09-10,124.4499969482422,127.12000274658205,123.41999816894533,123.43000030517578,8447200.0,,,,,
2025-09-11,125.37000274658205,128.75999450683594,124.5199966430664,124.91000366210938,6159400.0,,,,,
2025-09-12,125.04000091552734,127.63999938964844,124.97000122070312,125.9000015258789,4365700.0,,,,,
2025-09-15,126.8000030517578,128.30999755859375,125.01000213623048,126.38999938964844,5734400.0,,,,,
2025-09-16,127.68000030517578,128.69000244140625,125.9000015258789,127.63999938964844,4461300.0,,,,,
2025-09-17,130.33999633789062,133.0,127.9000015258789,128.10000610351562,8237000.0,,,,,
2025-09-18,132.11000061035156,133.64999389648438,131.4600067138672,131.97000122070312,5528900.0,,,,,
2025-09-19,131.94000244140625,133.97000122070312,131.94000244140625,132.9499969482422,9052000.0,,,,,
2025-09-22,135.69000244140625,137.97999572753906,131.80999755859375,132.6199951171875,10255200.0,,,,,
2025-09-23,134.33999633789062,137.35000610351562,133.25,136.0800018310547,4750800.0,,,,,
2025-09-24,132.08999633789062,135.5,131.72000122070312,135.0,3921900.0,,,,,
2025-09-25,130.9600067138672,131.25999450683594,127.12000274658205,129.3800048828125,4758900.0,,,,,
2025-09-26,130.75999450683594,131.11000061035156,127.5999984741211,128.00999450683594,3841000.0,,,,,
2025-09-29,133.89999389648438,134.58999633789062,132.1300048828125,132.1300048828125,3833400.0,,,,,
2025-09-30,141.77000427246094,141.77000427246094,134.0,134.0,9934600.0,,,,,
2025-10-01,149.67999267578125,149.67999267578125,140.39999389648438,140.91000366210938,13612000.0,,,,,
2025-10-02,147.3699951171875,152.10000610351562,144.61000061035156,150.49000549316406,7490800.0,,,,,
2025-10-03,140.74000549316406,149.1999969482422,140.41000366210938,148.25999450683594,6526700.0,,,,,
2025-10-06,145.75999450683594,149.27999877929688,144.25999450683594,145.52000427246094,10454700.0,,,,,
2025-10-07,150.8699951171875,154.6999969482422,144.39999389648438,152.8000030517578,18683200.0,,,,,
2025-10-08,164.52999877929688,166.10000610351562,154.0,154.7100067138672,18937900.0,,,,,
2025-10-09,155.9499969482422,164.94000244140625,155.14999389648438,164.32000732421875,13275600.0,,,,,
2025-10-10,150.57000732421875,159.27999877929688,150.4199981689453,157.57000732421875,11749100.0,,,,,
2025-10-13,153.39999389648438,155.5500030517578,151.11000061035156,155.5500030517578,6800900.0,,,,,
2025-10-14,148.77000427246094,152.55999755859375,148.10000610351562,149.97999572753906,7096400.0,,,,,
2025-10-15,153.6999969482422,155.77999877929688,151.4199981689453,152.1699981689453,5804500.0,,,,,
2025-10-16,151.30999755859375,158.5,149.6699981689453,155.2899932861328,6947600.0,,,,,
2025-10-17,149.58999633789062,151.24000549316406,147.2899932861328,150.4199981689453,5298500.0,,,,,
2025-10-20,,,,,,147.34500122070312,150.8724414086834,146.60763822896917,149.6567716495054,5829600.0
2025-10-21,,,,,,149.42999267578125,151.3000030517578,145.08999633789062,147.9499969482422,5191400.0
2025-10-22,,,,,,150.1300048828125,151.38999938964844,145.25,150.1999969482422,6136700.0
2025-10-23,,,,,,154.22999572753906,155.33999633789062,149.60000610351562,150.0,5817200.0
2025-10-24,,,,,,158.63999938964844,159.94000244140625,156.8000030517578,157.60000610351562,5081500.0
2025-10-27,,,,,,162.19000244140625,162.3699951171875,159.16000366210938,160.5,5480000.0
2025-10-28,,,,,,164.8800048828125,167.0,160.67999267578125,162.4199981689453,6446400.0
2025-10-29,,,,,,163.60000610351562,167.94000244140625,161.97000122070312,167.0,4511500.0
2025-10-30,,,,,,161.00999450683594,164.07000732421875,160.2100067138672,160.88999938964844,3105200.0
2025-10-31,,,,,,162.00999450683594,163.3800048828125,158.0,162.94000244140625,4079200.0
2025-11-03,,,,,,160.11000061035156,168.0800018310547,159.86000061035156,167.14999389648438,4614600.0
2025-11-04,,,,,,154.63999938964844,157.9199981689453,153.30999755859375,155.47000122070312,5330200.0
2025-11-05,,,,,,152.41000366210938,154.92999267578125,149.14999389648438,152.10000610351562,7326500.0
2025-11-06,,,,,,149.17999267578125,155.0,148.82000732421875,152.74000549316406,4255100.0
2025-11-07,,,,,,146.6999969482422,147.99000549316406,143.0800018310547,147.99000549316406,5780800.0
2025-11-10,,,,,,142.69000244140625,150.0500030517578,141.08999633789062,149.74000549316406,8203600.0
2025-11-11,,,,,,138.75999450683594,141.0,136.2899932861328,140.3000030517578,7116100.0
2025-11-12,,,,,,140.7100067138672,143.7899932861328,139.75,140.64999389648438,5503000.0
2025-11-13,,,,,,133.94000244140625,140.14999389648438,132.3000030517578,139.8000030517578,6912000.0
2025-11-14,,,,,,133.75999450683594,137.17999267578125,129.3300018310547,129.9199981689453,5573300.0
2025-11-17,,,,,,122.4800033569336,128.41000366210938,120.01000213623047,124.0,15291100.0
2025-11-18,,,,,,122.69000244140625,126.04000091552734,119.38999938964844,120.5,10147100.0
2025-11-19,,,,,,119.37999725341797,123.58999633789062,118.87000274658203,122.58999633789062,6729200.0
2025-11-20,,,,,,117.4000015258789,125.68000030517578,116.75,123.6500015258789,8855000.0
2025-11-21,,,,,,122.51000213623047,123.45999908447266,116.55999755859375,118.55999755859375,8401600.0
2025-11-24,,,,,,127.22000122070312,129.41000366210938,124.27999877929688,124.80000305175781,8985900.0
2025-11-25,,,,,,125.91999816894531,127.12000274658203,123.05000305175781,123.08999633789062,14794100.0
2025-11-26,,,,,,133.25999450683594,135.35000610351562,128.0800018310547,133.5800018310547,16424900.0
2025-11-28,,,,,,133.35000610351562,134.5,130.00999450683594,134.1699981689453,5612600.0
2025-12-01,,,,,,132.08999633789062,132.13999938964844,127.7699966430664,131.7100067138672,6720100.0
2025-12-02,,,,,,135.9499969482422,138.0399932861328,134.80999755859375,135.00999450683594,6981600.0
2025-12-03,,,,,,133.6300048828125,136.11000061035156,133.24000549316406,135.39999389648438,5630700.0
2025-12-04,,,,,,138.99000549316406,139.30999755859375,132.61000061035156,134.0,6857100.0
2025-12-05,,,,,,138.91000366210938,139.1999969482422,136.11000061035156,138.9499969482422,5001600.0
2025-12-08,,,,,,140.41000366210938,142.33999633789062,138.60000610351562,138.6199951171875,3915400.0
2025-12-09,,,,,,138.22000122070312,139.9199981689453,137.1199951171875,139.0399932861328,3464800.0
2025-12-10,,,,,,140.6300048828125,141.1300048828125,136.25999450683594,138.0500030517578,4576000.0
2025-12-11,,,,,,138.60000610351562,139.05999755859375,134.67999267578125,138.8300018310547,4933500.0
2025-12-12,,,,,,129.97999572753906,139.49000549316406,129.44000244140625,138.5,9299000.0
2025-12-15,,,,,,130.50999450683594,133.42999267578125,129.61000061035156,131.3000030517578,5336200.0
2025-12-16,,,,,,133.75,135.0,130.02000427246094,130.2899932861328,5365600.0
2025-12-17,,,,,,127.88999938964844,133.74000549316406,126.61000061035156,133.47000122070312,6125700.0
2025-12-18,,,,,,122.94000244140625,128.69000244140625,122.0999984741211,128.00999450683594,9344800.0
2025-12-19,,,,,,126.41999816894531,127.1500015258789,123.69999694824219,123.95999908447266,9715400.0
2025-12-22,,,,,,126.61000061035156,128.85000610351562,125.36000061035156,128.77000427246094,4831600.0
2025-12-23,,,,,,127.25800323486328,128.27999877929688,126.37999725341797,126.33000183105469,565497.0
