Date,Close,High,Low,Open,Volume,"('Close', 'AEHL')","('High', 'AEHL')","('Low', 'AEHL')","('Open', 'AEHL')","('Volume', 'AEHL')"
2024-12-04,9.199999809265137,10.399999618530272,9.199999809265137,9.600000381469728,17200.0,,,,,
2024-12-05,9.199999809265137,10.0,8.800000190734863,9.600000381469728,16463.0,,,,,
2024-12-06,9.199999809265137,9.600000381469728,8.0,9.199999809265137,17458.0,,,,,
2024-12-09,11.199999809265137,11.600000381469728,8.399999618530273,9.199999809265137,109733.0,,,,,
2024-12-10,9.600000381469728,10.399999618530272,8.800000190734863,10.399999618530272,13810.0,,,,,
2024-12-11,8.0,8.399999618530273,7.199999809265137,8.0,271803.0,,,,,
2024-12-12,8.0,8.800000190734863,7.599999904632568,8.0,95013.0,,,,,
2024-12-13,7.199999809265137,8.0,6.800000190734863,8.0,41088.0,,,,,
2024-12-16,7.199999809265137,7.599999904632568,6.400000095367432,7.199999809265137,43233.0,,,,,
2024-12-17,9.199999809265137,9.199999809265137,6.800000190734863,7.199999809265137,132333.0,,,,,
2024-12-18,7.199999809265137,8.800000190734863,6.800000190734863,8.800000190734863,98273.0,,,,,
2024-12-19,6.800000190734863,7.599999904632568,6.800000190734863,7.199999809265137,54603.0,,,,,
2024-12-20,6.800000190734863,7.199999809265137,6.0,7.199999809265137,101195.0,,,,,
2024-12-23,6.800000190734863,7.199999809265137,6.400000095367432,6.800000190734863,49075.0,,,,,
2024-12-24,7.599999904632568,7.599999904632568,6.800000190734863,7.199999809265137,41913.0,,,,,
2024-12-26,8.0,8.0,7.199999809265137,7.199999809265137,53778.0,,,,,
2024-12-27,7.599999904632568,8.399999618530273,7.599999904632568,8.0,39775.0,,,,,
2024-12-30,9.199999809265137,9.600000381469728,7.599999904632568,7.599999904632568,132383.0,,,,,
2024-12-31,9.199999809265137,9.600000381469728,8.399999618530273,9.600000381469728,46405.0,,,,,
2025-01-02,9.600000381469728,10.0,8.399999618530273,9.199999809265137,65255.0,,,,,
2025-01-03,9.600000381469728,10.0,9.199999809265137,9.199999809265137,31770.0,,,,,
2025-01-06,9.600000381469728,10.0,8.399999618530273,10.0,73523.0,,,,,
2025-01-07,9.199999809265137,11.600000381469728,8.399999618530273,9.600000381469728,186113.0,,,,,
2025-01-08,7.199999809265137,9.199999809265137,7.199999809265137,9.199999809265137,147248.0,,,,,
2025-01-10,7.199999809265137,8.399999618530273,7.199999809265137,7.199999809265137,94958.0,,,,,
2025-01-13,6.800000190734863,7.199999809265137,6.0,7.199999809265137,63655.0,,,,,
2025-01-14,6.400000095367432,7.199999809265137,6.400000095367432,6.800000190734863,52840.0,,,,,
2025-01-15,6.800000190734863,6.800000190734863,6.0,6.400000095367432,66453.0,,,,,
2025-01-16,6.400000095367432,6.800000190734863,6.0,6.800000190734863,89770.0,,,,,
2025-01-17,7.199999809265137,7.199999809265137,6.400000095367432,6.800000190734863,593548.0,,,,,
2025-01-21,6.800000190734863,6.800000190734863,6.400000095367432,6.800000190734863,129118.0,,,,,
2025-01-22,6.400000095367432,6.800000190734863,6.0,6.400000095367432,39078.0,,,,,
2025-01-23,6.400000095367432,6.400000095367432,6.0,6.400000095367432,33648.0,,,,,
2025-01-24,6.400000095367432,6.400000095367432,6.0,6.400000095367432,48615.0,,,,,
2025-01-27,6.0,6.400000095367432,5.599999904632568,6.400000095367432,65730.0,,,,,
2025-01-28,5.599999904632568,6.0,5.599999904632568,6.0,46595.0,,,,,
2025-01-29,4.800000190734863,5.599999904632568,4.400000095367432,5.599999904632568,116495.0,,,,,
2025-01-30,4.800000190734863,4.800000190734863,4.400000095367432,4.800000190734863,69888.0,,,,,
2025-01-31,4.800000190734863,5.599999904632568,4.400000095367432,4.800000190734863,102883.0,,,,,
2025-02-03,4.800000190734863,4.800000190734863,4.400000095367432,4.800000190734863,50980.0,,,,,
2025-02-04,4.800000190734863,5.199999809265137,4.400000095367432,4.800000190734863,49875.0,,,,,
2025-02-05,5.199999809265137,5.199999809265137,4.800000190734863,4.800000190734863,22095.0,,,,,
2025-02-06,5.199999809265137,5.599999904632568,4.800000190734863,5.199999809265137,63613.0,,,,,
2025-02-07,5.199999809265137,5.599999904632568,4.800000190734863,5.199999809265137,45855.0,,,,,
2025-02-10,5.199999809265137,5.199999809265137,4.800000190734863,5.199999809265137,27410.0,,,,,
2025-02-11,5.599999904632568,6.0,4.800000190734863,5.199999809265137,273535.0,,,,,
2025-02-12,6.0,7.599999904632568,5.199999809265137,5.599999904632568,735685.0,,,,,
2025-02-13,5.199999809265137,5.599999904632568,4.800000190734863,5.199999809265137,140970.0,,,,,
2025-02-14,5.199999809265137,5.199999809265137,4.800000190734863,4.800000190734863,66600.0,,,,,
2025-02-18,5.199999809265137,5.199999809265137,4.400000095367432,5.199999809265137,74080.0,,,,,
2025-02-19,5.199999809265137,5.599999904632568,4.800000190734863,5.199999809265137,83573.0,,,,,
2025-02-20,5.599999904632568,6.0,5.199999809265137,5.199999809265137,210585.0,,,,,
2025-02-21,5.599999904632568,6.0,5.199999809265137,5.599999904632568,224053.0,,,,,
2025-02-24,5.199999809265137,5.599999904632568,4.800000190734863,5.599999904632568,109893.0,,,,,
2025-02-25,5.199999809265137,5.199999809265137,4.400000095367432,4.800000190734863,98720.0,,,,,
2025-02-26,5.199999809265137,5.199999809265137,4.800000190734863,5.199999809265137,36265.0,,,,,
2025-02-27,4.800000190734863,5.199999809265137,4.800000190734863,5.199999809265137,49673.0,,,,,
2025-02-28,4.400000095367432,4.800000190734863,4.400000095367432,4.800000190734863,25198.0,,,,,
2025-03-03,4.400000095367432,4.800000190734863,4.400000095367432,4.800000190734863,40950.0,,,,,
2025-03-04,4.0,4.400000095367432,4.0,4.400000095367432,71055.0,,,,,
2025-03-05,4.400000095367432,4.400000095367432,4.400000095367432,4.400000095367432,15898.0,,,,,
2025-03-06,4.400000095367432,4.800000190734863,4.400000095367432,4.800000190734863,13398.0,,,,,
2025-03-07,4.800000190734863,4.800000190734863,4.400000095367432,4.400000095367432,40875.0,,,,,
2025-03-10,4.400000095367432,4.800000190734863,4.0,4.800000190734863,31145.0,,,,,
2025-03-11,4.400000095367432,4.800000190734863,4.400000095367432,4.400000095367432,38313.0,,,,,
2025-03-12,4.400000095367432,4.800000190734863,4.0,4.400000095367432,15245.0,,,,,
2025-03-13,4.400000095367432,4.400000095367432,4.0,4.400000095367432,14385.0,,,,,
2025-03-14,4.400000095367432,4.400000095367432,4.0,4.400000095367432,14063.0,,,,,
2025-03-17,4.800000190734863,4.800000190734863,4.0,4.400000095367432,12363.0,,,,,
2025-03-18,4.400000095367432,4.800000190734863,4.0,4.800000190734863,12805.0,,,,,
2025-03-19,4.400000095367432,4.800000190734863,4.400000095367432,4.400000095367432,17585.0,,,,,
2025-03-20,4.400000095367432,4.800000190734863,4.400000095367432,4.400000095367432,17243.0,,,,,
2025-03-21,4.400000095367432,4.400000095367432,4.400000095367432,4.400000095367432,11325.0,,,,,
2025-03-24,4.400000095367432,4.800000190734863,4.0,4.800000190734863,23235.0,,,,,
2025-03-25,4.0,4.400000095367432,4.0,4.400000095367432,47513.0,,,,,
2025-03-26,4.0,4.400000095367432,4.0,4.0,62830.0,,,,,
2025-03-27,4.0,4.400000095367432,4.0,4.0,30793.0,,,,,
2025-03-28,4.0,4.0,3.5999999046325684,4.0,27138.0,,,,,
2025-03-31,4.0,4.0,3.5999999046325684,4.0,31060.0,,,,,
2025-04-01,4.0,4.0,3.5999999046325684,4.0,54348.0,,,,,
2025-04-02,2.400000095367432,2.799999952316284,2.0,2.400000095367432,136380.0,,,,,
2025-04-03,2.0,2.400000095367432,2.0,2.400000095367432,43680.0,,,,,
2025-04-04,4.25,4.940000057220459,2.140000104904175,2.200000047683716,11164900.0,,,,,
2025-04-07,2.5799999237060547,3.3299999237060547,2.109999895095825,3.130000114440918,604400.0,,,,,
2025-04-08,2.180000066757202,2.559999942779541,2.009999990463257,2.2699999809265137,311900.0,,,,,
2025-04-09,4.449999809265137,8.40999984741211,2.259999990463257,2.259999990463257,41603000.0,,,,,
2025-04-10,3.039999961853028,3.740000009536743,3.009999990463257,3.220000028610229,736400.0,,,,,
2025-04-11,2.8299999237060547,4.730000019073486,2.5999999046325684,2.940000057220459,813800.0,,,,,
2025-04-14,3.4200000762939453,3.680000066757202,2.799999952316284,2.799999952316284,393900.0,,,,,
2025-04-15,3.25,3.690000057220459,3.2300000190734863,3.369999885559082,136500.0,,,,,
2025-04-16,2.880000114440918,3.319999933242798,2.8299999237060547,3.180000066757202,107000.0,,,,,
2025-04-17,2.700000047683716,3.039999961853028,2.700000047683716,2.819999933242798,149100.0,,,,,
2025-04-21,2.5799999237060547,2.720000028610229,2.400000095367432,2.700000047683716,145300.0,,,,,
2025-04-22,3.0999999046325684,3.4100000858306885,2.630000114440918,2.720000028610229,612500.0,,,,,
2025-04-23,2.930000066757202,3.1600000858306885,2.789999961853028,2.930000066757202,603000.0,,,,,
2025-04-24,2.890000104904175,3.0999999046325684,2.5,2.869999885559082,254600.0,,,,,
2025-04-25,2.799999952316284,2.9800000190734863,2.650000095367432,2.890000104904175,130700.0,,,,,
2025-04-28,2.7799999713897705,2.799999952316284,2.4800000190734863,2.789999961853028,137700.0,,,,,
2025-04-29,2.569999933242798,2.819999933242798,2.5,2.6600000858306885,156900.0,,,,,
2025-04-30,2.5899999141693115,2.880000114440918,2.3399999141693115,2.569999933242798,299900.0,,,,,
2025-05-01,2.5999999046325684,2.890000104904175,2.390000104904175,2.8499999046325684,289900.0,,,,,
2025-05-02,2.619999885559082,2.880000114440918,2.299999952316284,2.5999999046325684,425300.0,,,,,
2025-05-05,2.559999942779541,2.7300000190734863,2.549999952316284,2.700000047683716,148800.0,,,,,
2025-05-06,2.569999933242798,2.5999999046325684,2.5,2.509999990463257,54400.0,,,,,
2025-05-07,2.4600000381469727,2.5799999237060547,2.400000095367432,2.509999990463257,344800.0,,,,,
2025-05-08,2.5999999046325684,2.640000104904175,2.440000057220459,2.4600000381469727,95900.0,,,,,
2025-05-09,2.4800000190734863,2.630000114440918,2.4100000858306885,2.549999952316284,391100.0,,,,,
2025-05-12,2.75,2.869999885559082,2.3399999141693115,2.4100000858306885,815200.0,,,,,
2025-05-13,2.609999895095825,2.700000047683716,2.5,2.6700000762939453,306000.0,,,,,
2025-05-14,2.6700000762939453,2.700000047683716,2.5199999809265137,2.650000095367432,65300.0,,,,,
2025-05-15,2.690000057220459,2.7100000381469727,2.470000028610229,2.539999961853028,237700.0,,,,,
2025-05-16,2.819999933242798,2.8499999046325684,2.650000095367432,2.7100000381469727,145400.0,,,,,
2025-05-19,2.569999933242798,2.7699999809265137,2.5199999809265137,2.75,224200.0,,,,,
2025-05-20,2.680000066757202,2.690000057220459,2.5899999141693115,2.630000114440918,49500.0,,,,,
2025-05-21,2.470000028610229,2.75,2.440000057220459,2.5899999141693115,122700.0,,,,,
2025-05-22,2.299999952316284,2.509999990463257,1.7999999523162842,2.5,408600.0,,,,,
2025-05-23,2.309999942779541,2.380000114440918,2.140000104904175,2.200000047683716,56100.0,,,,,
2025-05-27,2.289999961853028,2.3499999046325684,2.220000028610229,2.309999942779541,91000.0,,,,,
2025-05-28,2.259999990463257,2.3399999141693115,2.200000047683716,2.220000028610229,27100.0,,,,,
2025-05-29,2.200000047683716,2.289999961853028,2.150000095367432,2.2300000190734863,39500.0,,,,,
2025-05-30,2.119999885559082,2.2699999809265137,2.0199999809265137,2.2699999809265137,27400.0,,,,,
2025-06-02,1.9299999475479128,2.119999885559082,1.870000004768372,2.119999885559082,80800.0,,,,,
2025-06-03,2.039999961853028,2.0899999141693115,1.7899999618530271,1.9700000286102293,142300.0,,,,,
2025-06-04,1.9900000095367432,2.200000047683716,1.8600000143051147,2.059999942779541,378300.0,,,,,
2025-06-05,2.309999942779541,2.4100000858306885,1.9700000286102293,2.0999999046325684,321500.0,,,,,
2025-06-06,2.200000047683716,2.2699999809265137,2.140000104904175,2.25,18000.0,,,,,
2025-06-09,2.289999961853028,2.309999942779541,2.140000104904175,2.150000095367432,44000.0,,,,,
2025-06-10,2.440000057220459,2.450000047683716,2.200000047683716,2.220000028610229,86000.0,,,,,
2025-06-11,2.5,2.609999895095825,2.190000057220459,2.380000114440918,227800.0,,,,,
2025-06-12,2.5299999713897705,2.5999999046325684,2.380000114440918,2.4100000858306885,43700.0,,,,,
2025-06-13,2.5299999713897705,2.7300000190734863,2.400000095367432,2.450000047683716,224400.0,,,,,
2025-06-16,2.5999999046325684,2.6600000858306885,2.3399999141693115,2.3399999141693115,135200.0,,,,,
2025-06-17,2.509999990463257,2.640000104904175,2.430000066757202,2.440000057220459,60400.0,,,,,
2025-06-18,2.5299999713897705,2.7799999713897705,2.5299999713897705,2.640000104904175,118500.0,,,,,
2025-06-20,2.509999990463257,2.799999952316284,2.440000057220459,2.539999961853028,280400.0,,,,,
2025-06-23,2.619999885559082,2.619999885559082,2.3299999237060547,2.430000066757202,208600.0,,,,,
2025-06-24,2.609999895095825,2.75,2.4800000190734863,2.609999895095825,56400.0,,,,,
2025-06-25,2.7100000381469727,2.7100000381469727,2.549999952316284,2.5999999046325684,10700.0,,,,,
2025-06-26,2.5999999046325684,2.7300000190734863,2.549999952316284,2.7100000381469727,10400.0,,,,,
2025-06-27,2.700000047683716,2.740000009536743,2.5999999046325684,2.5999999046325684,17300.0,,,,,
2025-06-30,2.650000095367432,2.75,2.5999999046325684,2.700000047683716,28100.0,,,,,
2025-07-01,2.720000028610229,2.75,2.5999999046325684,2.75,12200.0,,,,,
2025-07-02,3.059999942779541,3.25,2.7100000381469727,2.7100000381469727,140600.0,,,,,
2025-07-03,3.0,3.180000066757202,2.940000057220459,3.0899999141693115,22000.0,,,,,
2025-07-07,3.109999895095825,3.299999952316284,2.930000066757202,2.9600000381469727,75800.0,,,,,
2025-07-08,3.5199999809265137,3.5199999809265137,2.9800000190734863,3.0799999237060547,59000.0,,,,,
2025-07-09,3.380000114440918,3.430000066757202,3.2699999809265137,3.4100000858306885,18500.0,,,,,
2025-07-10,3.390000104904175,3.400000095367432,3.130000114440918,3.3499999046325684,31800.0,,,,,
2025-07-11,3.430000066757202,3.5,3.259999990463257,3.3399999141693115,32000.0,,,,,
2025-07-14,3.380000114440918,3.470000028610229,3.3499999046325684,3.450000047683716,12300.0,,,,,
2025-07-15,3.400000095367432,3.450000047683716,3.3299999237060547,3.450000047683716,10600.0,,,,,
2025-07-16,3.440000057220459,3.4800000190734863,3.369999885559082,3.440000057220459,16200.0,,,,,
2025-07-17,3.759999990463257,3.839999914169312,3.4100000858306885,3.4100000858306885,49900.0,,,,,
2025-07-18,4.099999904632568,4.119999885559082,3.5999999046325684,3.75,148200.0,,,,,
2025-07-21,4.039999961853027,4.429999828338623,4.019999980926514,4.050000190734863,99600.0,,,,,
2025-07-22,3.859999895095825,4.039999961853027,3.650000095367432,3.839999914169312,44400.0,,,,,
2025-07-23,3.950000047683716,3.950000047683716,3.5299999713897705,3.849999904632568,38100.0,,,,,
2025-07-24,4.059999942779541,4.099999904632568,3.75,3.930000066757202,8800.0,,,,,
2025-07-25,4.079999923706055,4.090000152587891,3.799999952316284,3.940000057220459,7700.0,,,,,
2025-07-28,4.25,4.25,3.869999885559082,4.050000190734863,30000.0,,,,,
2025-07-29,3.890000104904175,6.53000020980835,2.5199999809265137,5.409999847412109,10988300.0,,,,,
2025-07-30,3.5899999141693115,4.039999961853027,3.1600000858306885,3.299999952316284,339800.0,,,,,
2025-07-31,3.470000028610229,3.660000085830689,3.0199999809265137,3.4200000762939453,193300.0,,,,,
2025-08-01,3.4800000190734863,3.5999999046325684,3.0899999141693115,3.2699999809265137,48300.0,,,,,
2025-08-04,3.3299999237060547,3.539999961853028,3.2799999713897705,3.470000028610229,59600.0,,,,,
2025-08-05,3.059999942779541,3.490000009536743,2.900000095367432,3.180000066757202,141400.0,,,,,
2025-08-06,3.0,3.259999990463257,2.900000095367432,3.119999885559082,28200.0,,,,,
2025-08-07,2.4200000762939453,3.0,2.299999952316284,2.9800000190734863,147100.0,,,,,
2025-08-08,2.140000104904175,2.549999952316284,2.0,2.400000095367432,274600.0,,,,,
2025-08-11,2.069999933242798,2.180000066757202,1.7999999523162842,2.0799999237060547,204200.0,,,,,
