Date,Close,High,Low,Open,Volume,"('Close', 'PLG')","('High', 'PLG')","('Low', 'PLG')","('Open', 'PLG')","('Volume', 'PLG')"
2024-11-07,1.7699999809265137,1.7899999618530271,1.6299999952316284,1.7000000476837158,1048200.0,,,,,
2024-11-08,1.6699999570846558,1.75,1.6399999856948853,1.7400000095367432,601300.0,,,,,
2024-11-11,1.6100000143051147,1.659999966621399,1.559999942779541,1.6200000047683716,768600.0,,,,,
2024-11-12,1.5199999809265137,1.6100000143051147,1.4800000190734863,1.590000033378601,1033100.0,,,,,
2024-11-13,1.5299999713897705,1.6200000047683716,1.5199999809265137,1.5499999523162842,438500.0,,,,,
2024-11-14,1.6299999952316284,1.6299999952316284,1.4800000190734863,1.4800000190734863,528500.0,,,,,
2024-11-15,1.600000023841858,1.6699999570846558,1.590000033378601,1.6399999856948853,418600.0,,,,,
2024-11-18,1.7799999713897705,1.8200000524520876,1.6200000047683716,1.6699999570846558,1136900.0,,,,,
2024-11-19,1.690000057220459,1.7799999713897705,1.6299999952316284,1.7799999713897705,605000.0,,,,,
2024-11-20,1.7100000381469729,1.7300000190734863,1.649999976158142,1.7000000476837158,249300.0,,,,,
2024-11-21,1.690000057220459,1.7400000095367432,1.6399999856948853,1.7100000381469729,444800.0,,,,,
2024-11-22,1.7899999618530271,1.8200000524520876,1.6699999570846558,1.7100000381469729,461000.0,,,,,
2024-11-25,1.7400000095367432,1.7899999618530271,1.659999966621399,1.7799999713897705,497700.0,,,,,
2024-11-26,1.6200000047683716,1.75,1.5700000524520874,1.75,625000.0,,,,,
2024-11-27,1.6200000047683716,1.649999976158142,1.5499999523162842,1.6200000047683716,417700.0,,,,,
2024-11-29,1.7300000190734863,1.7400000095367432,1.6200000047683716,1.6699999570846558,391200.0,,,,,
2024-12-02,1.7699999809265137,1.7999999523162842,1.7100000381469729,1.75,388400.0,,,,,
2024-12-03,1.7699999809265137,1.7999999523162842,1.7000000476837158,1.7799999713897705,607900.0,,,,,
2024-12-04,1.6299999952316284,1.7799999713897705,1.6299999952316284,1.7799999713897705,317700.0,,,,,
2024-12-05,1.600000023841858,1.6799999475479126,1.590000033378601,1.659999966621399,499100.0,,,,,
2024-12-06,1.5499999523162842,1.6200000047683716,1.5199999809265137,1.590000033378601,515800.0,,,,,
2024-12-09,1.5399999618530271,1.6699999570846558,1.5099999904632568,1.590000033378601,707800.0,,,,,
2024-12-10,1.5,1.559999942779541,1.4900000095367432,1.5399999618530271,396100.0,,,,,
2024-12-11,1.5199999809265137,1.5399999618530271,1.4800000190734863,1.5,660500.0,,,,,
2024-12-12,1.4299999475479126,1.5,1.4199999570846558,1.5,524700.0,,,,,
2024-12-13,1.3700000047683716,1.440000057220459,1.340000033378601,1.4199999570846558,509200.0,,,,,
2024-12-16,1.3200000524520874,1.3899999856948853,1.2999999523162842,1.3700000047683716,357600.0,,,,,
2024-12-17,1.2999999523162842,1.340000033378601,1.2599999904632568,1.2999999523162842,384600.0,,,,,
2024-12-18,1.2200000286102295,1.3200000524520874,1.1200000047683716,1.309999942779541,810000.0,,,,,
2024-12-19,1.1699999570846558,1.25,1.1299999952316284,1.2300000190734863,782900.0,,,,,
2024-12-20,1.1699999570846558,1.1799999475479126,1.1299999952316284,1.149999976158142,738200.0,,,,,
2024-12-23,1.2799999713897705,1.2999999523162842,1.1699999570846558,1.1699999570846558,514000.0,,,,,
2024-12-24,1.399999976158142,1.4199999570846558,1.2699999809265137,1.2999999523162842,772600.0,,,,,
2024-12-26,1.399999976158142,1.4299999475479126,1.3700000047683716,1.4299999475479126,371200.0,,,,,
2024-12-27,1.3300000429153442,1.399999976158142,1.2899999618530271,1.3899999856948853,397200.0,,,,,
2024-12-30,1.2799999713897705,1.3200000524520874,1.2599999904632568,1.2999999523162842,331600.0,,,,,
2024-12-31,1.2799999713897705,1.2899999618530271,1.2400000095367432,1.2599999904632568,404000.0,,,,,
2025-01-02,1.350000023841858,1.3700000047683716,1.2400000095367432,1.2999999523162842,956800.0,,,,,
2025-01-03,1.3300000429153442,1.3700000047683716,1.309999942779541,1.3700000047683716,280500.0,,,,,
2025-01-06,1.2899999618530271,1.3799999952316284,1.2899999618530271,1.3300000429153442,343100.0,,,,,
2025-01-07,1.409999966621399,1.409999966621399,1.2999999523162842,1.3200000524520874,587400.0,,,,,
2025-01-08,1.350000023841858,1.4199999570846558,1.2999999523162842,1.4199999570846558,335400.0,,,,,
2025-01-10,1.309999942779541,1.3600000143051147,1.2899999618530271,1.350000023841858,302100.0,,,,,
2025-01-13,1.2300000190734863,1.3200000524520874,1.2000000476837158,1.2999999523162842,334400.0,,,,,
2025-01-14,1.2699999809265137,1.2699999809265137,1.2300000190734863,1.2400000095367432,220600.0,,,,,
2025-01-15,1.2999999523162842,1.350000023841858,1.2599999904632568,1.350000023841858,231600.0,,,,,
2025-01-16,1.2999999523162842,1.3200000524520874,1.2999999523162842,1.3200000524520874,79200.0,,,,,
2025-01-17,1.340000033378601,1.3600000143051147,1.2999999523162842,1.2999999523162842,250800.0,,,,,
2025-01-21,1.2400000095367432,1.3700000047683716,1.2200000286102295,1.3700000047683716,558400.0,,,,,
2025-01-22,1.2799999713897705,1.2799999713897705,1.2100000381469729,1.25,435800.0,,,,,
2025-01-23,1.2799999713897705,1.2899999618530271,1.25,1.2799999713897705,187700.0,,,,,
2025-01-24,1.2999999523162842,1.3300000429153442,1.2799999713897705,1.309999942779541,355300.0,,,,,
2025-01-27,1.2400000095367432,1.2999999523162842,1.2100000381469729,1.2999999523162842,430900.0,,,,,
2025-01-28,1.25,1.2599999904632568,1.2000000476837158,1.25,245600.0,,,,,
2025-01-29,1.2100000381469729,1.2599999904632568,1.2100000381469729,1.2400000095367432,238500.0,,,,,
2025-01-30,1.2999999523162842,1.3200000524520874,1.2400000095367432,1.25,679600.0,,,,,
2025-01-31,1.2999999523162842,1.3300000429153442,1.25,1.3300000429153442,347300.0,,,,,
2025-02-03,1.2599999904632568,1.2899999618530271,1.2300000190734863,1.2899999618530271,385200.0,,,,,
2025-02-04,1.309999942779541,1.350000023841858,1.2599999904632568,1.2799999713897705,419300.0,,,,,
2025-02-05,1.3200000524520874,1.350000023841858,1.2799999713897705,1.3300000429153442,344000.0,,,,,
2025-02-06,1.2699999809265137,1.309999942779541,1.25,1.2899999618530271,359400.0,,,,,
2025-02-07,1.2699999809265137,1.2899999618530271,1.2300000190734863,1.2899999618530271,387300.0,,,,,
2025-02-10,1.3799999952316284,1.440000057220459,1.2799999713897705,1.2899999618530271,663800.0,,,,,
2025-02-11,1.3300000429153442,1.3799999952316284,1.309999942779541,1.3799999952316284,278200.0,,,,,
2025-02-12,1.3899999856948853,1.409999966621399,1.2999999523162842,1.3200000524520874,596700.0,,,,,
2025-02-13,1.4700000286102295,1.4900000095367432,1.3700000047683716,1.399999976158142,650800.0,,,,,
2025-02-14,1.3799999952316284,1.5299999713897705,1.3300000429153442,1.5,1292000.0,,,,,
2025-02-18,1.399999976158142,1.4299999475479126,1.2699999809265137,1.4299999475479126,493400.0,,,,,
2025-02-19,1.3899999856948853,1.4299999475479126,1.3600000143051147,1.409999966621399,228200.0,,,,,
2025-02-20,1.440000057220459,1.4700000286102295,1.3799999952316284,1.3899999856948853,520600.0,,,,,
2025-02-21,1.2999999523162842,1.440000057220459,1.2799999713897705,1.440000057220459,917800.0,,,,,
2025-02-24,1.2599999904632568,1.3200000524520874,1.2100000381469729,1.309999942779541,352300.0,,,,,
2025-02-25,1.2200000286102295,1.2599999904632568,1.1799999475479126,1.2599999904632568,563200.0,,,,,
2025-02-26,1.2300000190734863,1.2799999713897705,1.2000000476837158,1.2000000476837158,368300.0,,,,,
2025-02-27,1.159999966621399,1.2400000095367432,1.159999966621399,1.2100000381469729,396600.0,,,,,
2025-02-28,1.190000057220459,1.2000000476837158,1.1299999952316284,1.149999976158142,363400.0,,,,,
2025-03-03,1.149999976158142,1.2300000190734863,1.1399999856948853,1.2100000381469729,635200.0,,,,,
2025-03-04,1.2200000286102295,1.2599999904632568,1.100000023841858,1.159999966621399,931400.0,,,,,
2025-03-05,1.25,1.3200000524520874,1.2000000476837158,1.2200000286102295,1314900.0,,,,,
2025-03-06,1.2200000286102295,1.2699999809265137,1.2100000381469729,1.2400000095367432,243300.0,,,,,
2025-03-07,1.2100000381469729,1.2599999904632568,1.1699999570846558,1.2300000190734863,270300.0,,,,,
2025-03-10,1.159999966621399,1.2100000381469729,1.1299999952316284,1.1799999475479126,401800.0,,,,,
2025-03-11,1.2000000476837158,1.2300000190734863,1.1699999570846558,1.1799999475479126,293200.0,,,,,
2025-03-12,1.2200000286102295,1.2599999904632568,1.2000000476837158,1.2300000190734863,579600.0,,,,,
2025-03-13,1.25,1.2799999713897705,1.2200000286102295,1.2200000286102295,533300.0,,,,,
2025-03-14,1.2799999713897705,1.2899999618530271,1.2400000095367432,1.2599999904632568,315400.0,,,,,
2025-03-17,1.2599999904632568,1.2999999523162842,1.2599999904632568,1.2799999713897705,444600.0,,,,,
2025-03-18,1.309999942779541,1.3600000143051147,1.2699999809265137,1.309999942779541,826900.0,,,,,
2025-03-19,1.309999942779541,1.350000023841858,1.2799999713897705,1.2999999523162842,527500.0,,,,,
2025-03-20,1.309999942779541,1.340000033378601,1.2699999809265137,1.2799999713897705,287100.0,,,,,
2025-03-21,1.2799999713897705,1.350000023841858,1.2300000190734863,1.350000023841858,379900.0,,,,,
2025-03-24,1.2699999809265137,1.3200000524520874,1.2400000095367432,1.3200000524520874,295900.0,,,,,
2025-03-25,1.2899999618530271,1.309999942779541,1.2799999713897705,1.2799999713897705,204500.0,,,,,
2025-03-26,1.25,1.3200000524520874,1.2400000095367432,1.2899999618530271,289000.0,,,,,
2025-03-27,1.2999999523162842,1.309999942779541,1.2400000095367432,1.2599999904632568,391500.0,,,,,
2025-03-28,1.2000000476837158,1.309999942779541,1.1699999570846558,1.309999942779541,1273000.0,,,,,
2025-03-31,1.2400000095367432,1.25,1.1200000047683716,1.2300000190734863,1038100.0,,,,,
2025-04-01,1.2100000381469729,1.2300000190734863,1.190000057220459,1.2300000190734863,527100.0,,,,,
2025-04-02,1.2100000381469729,1.2300000190734863,1.1799999475479126,1.2000000476837158,369700.0,,,,,
2025-04-03,1.1399999856948853,1.1799999475479126,1.1100000143051147,1.1200000047683716,630400.0,,,,,
2025-04-04,1.0700000524520874,1.1200000047683716,0.9900000095367432,1.1200000047683716,1305700.0,,,,,
2025-04-07,1.0099999904632568,1.1100000143051147,1.0,1.0299999713897705,729000.0,,,,,
2025-04-08,1.0099999904632568,1.0800000429153442,1.0,1.0700000524520874,442200.0,,,,,
2025-04-09,1.159999966621399,1.2100000381469729,1.0299999713897705,1.0499999523162842,2006100.0,,,,,
2025-04-10,1.159999966621399,1.2000000476837158,1.1100000143051147,1.2000000476837158,454400.0,,,,,
2025-04-11,1.2599999904632568,1.2999999523162842,1.159999966621399,1.190000057220459,1189400.0,,,,,
2025-04-14,1.340000033378601,1.3600000143051147,1.25,1.25,1033600.0,,,,,
2025-04-15,1.2999999523162842,1.340000033378601,1.2799999713897705,1.340000033378601,409700.0,,,,,
2025-04-16,1.309999942779541,1.3799999952316284,1.2899999618530271,1.3300000429153442,1017200.0,,,,,
2025-04-17,1.2799999713897705,1.350000023841858,1.2400000095367432,1.309999942779541,1187300.0,,,,,
2025-04-21,1.2100000381469729,1.2999999523162842,1.2000000476837158,1.2899999618530271,570700.0,,,,,
2025-04-22,1.1699999570846558,1.2300000190734863,1.149999976158142,1.2100000381469729,850300.0,,,,,
2025-04-23,1.2200000286102295,1.2400000095367432,1.159999966621399,1.1799999475479126,690600.0,,,,,
2025-04-24,1.25,1.25,1.190000057220459,1.2400000095367432,383200.0,,,,,
2025-04-25,1.2000000476837158,1.25,1.2000000476837158,1.2100000381469729,327400.0,,,,,
2025-04-28,1.2200000286102295,1.2300000190734863,1.1799999475479126,1.2000000476837158,460500.0,,,,,
2025-04-29,1.190000057220459,1.2200000286102295,1.1799999475479126,1.2200000286102295,287400.0,,,,,
2025-04-30,1.2000000476837158,1.2200000286102295,1.1699999570846558,1.190000057220459,425700.0,,,,,
2025-05-01,1.1799999475479126,1.2100000381469729,1.1699999570846558,1.2000000476837158,354100.0,,,,,
2025-05-02,1.190000057220459,1.2000000476837158,1.1699999570846558,1.190000057220459,151700.0,,,,,
2025-05-05,1.1799999475479126,1.2100000381469729,1.1699999570846558,1.2100000381469729,182000.0,,,,,
2025-05-06,1.2200000286102295,1.2300000190734863,1.1799999475479126,1.2100000381469729,802200.0,,,,,
2025-05-07,1.2300000190734863,1.25,1.2100000381469729,1.2200000286102295,519200.0,,,,,
2025-05-08,1.2100000381469729,1.25,1.2000000476837158,1.25,336300.0,,,,,
2025-05-09,1.2599999904632568,1.2599999904632568,1.190000057220459,1.2400000095367432,708400.0,,,,,
2025-05-12,1.2100000381469729,1.2599999904632568,1.190000057220459,1.2599999904632568,720700.0,,,,,
2025-05-13,1.1799999475479126,1.2100000381469729,1.159999966621399,1.2100000381469729,738900.0,,,,,
2025-05-14,1.1200000047683716,1.1699999570846558,1.090000033378601,1.1699999570846558,890100.0,,,,,
2025-05-15,1.1100000143051147,1.1299999952316284,1.090000033378601,1.1299999952316284,503100.0,,,,,
2025-05-16,1.1200000047683716,1.1200000047683716,1.0800000429153442,1.100000023841858,414200.0,,,,,
2025-05-19,1.149999976158142,1.1699999570846558,1.100000023841858,1.1200000047683716,619300.0,,,,,
2025-05-20,1.3200000524520874,1.3300000429153442,1.149999976158142,1.1799999475479126,3873700.0,,,,,
2025-05-21,1.4299999475479126,1.4900000095367432,1.3200000524520874,1.3799999952316284,3443500.0,,,,,
2025-05-22,1.4199999570846558,1.4299999475479126,1.3600000143051147,1.4199999570846558,1193800.0,,,,,
2025-05-23,1.4500000476837158,1.4900000095367432,1.3899999856948853,1.4600000381469729,1530000.0,,,,,
2025-05-27,1.4600000381469729,1.4900000095367432,1.4199999570846558,1.4600000381469729,1324700.0,,,,,
2025-05-28,1.4500000476837158,1.4600000381469729,1.4199999570846558,1.4500000476837158,689500.0,,,,,
2025-05-29,1.440000057220459,1.5,1.4299999475479126,1.4800000190734863,536300.0,,,,,
2025-05-30,1.3799999952316284,1.440000057220459,1.350000023841858,1.4199999570846558,950900.0,,,,,
2025-06-02,1.4500000476837158,1.5,1.3799999952316284,1.3899999856948853,1446400.0,,,,,
2025-06-03,1.5299999713897705,1.5299999713897705,1.4299999475479126,1.4500000476837158,1217500.0,,,,,
2025-06-04,1.590000033378601,1.600000023841858,1.5399999618530271,1.5399999618530271,1158800.0,,,,,
2025-06-05,1.590000033378601,1.7100000381469729,1.5499999523162842,1.6399999856948853,2709600.0,,,,,
2025-06-06,1.6200000047683716,1.6699999570846558,1.5800000429153442,1.649999976158142,1417700.0,,,,,
2025-06-09,1.7300000190734863,1.7400000095367432,1.6200000047683716,1.649999976158142,2379600.0,,,,,
2025-06-10,1.6699999570846558,1.75,1.6100000143051147,1.7400000095367432,1533600.0,,,,,
2025-06-11,1.7100000381469729,1.75,1.6799999475479126,1.7100000381469729,2092900.0,,,,,
2025-06-12,1.690000057220459,1.7400000095367432,1.6799999475479126,1.7300000190734863,1525100.0,,,,,
2025-06-13,1.5199999809265137,1.659999966621399,1.4900000095367432,1.659999966621399,2784900.0,,,,,
2025-06-16,1.5499999523162842,1.600000023841858,1.5299999713897705,1.5299999713897705,1171500.0,,,,,
2025-06-17,1.5299999713897705,1.5700000524520874,1.5199999809265137,1.5700000524520874,525600.0,,,,,
2025-06-18,1.5499999523162842,1.5700000524520874,1.5299999713897705,1.5700000524520874,862100.0,,,,,
2025-06-20,1.3799999952316284,1.5199999809265137,1.3700000047683716,1.5199999809265137,2747600.0,,,,,
2025-06-23,1.4900000095367432,1.5099999904632568,1.3700000047683716,1.3700000047683716,966400.0,,,,,
2025-06-24,1.4900000095367432,1.5,1.4299999475479126,1.4600000381469729,667800.0,,,,,
2025-06-25,1.5299999713897705,1.5800000429153442,1.4600000381469729,1.4900000095367432,2155700.0,,,,,
2025-06-26,1.6200000047683716,1.6699999570846558,1.5499999523162842,1.590000033378601,3383200.0,,,,,
2025-06-27,1.4800000190734863,1.5499999523162842,1.4500000476837158,1.5499999523162842,1450000.0,,,,,
2025-06-30,1.5299999713897705,1.5499999523162842,1.4700000286102295,1.5099999904632568,683600.0,,,,,
