Date,Close,High,Low,Open,Volume,"('Close', 'FTRK')","('High', 'FTRK')","('Low', 'FTRK')","('Open', 'FTRK')","('Volume', 'FTRK')"
2025-09-16,0.6480000019073486,0.6980000138282776,0.5709999799728394,0.6100000143051147,955200.0,,,,,
2025-09-17,0.5799999833106995,0.6600000262260437,0.5699999928474426,0.6489999890327454,322300.0,,,,,
2025-09-18,0.6240000128746033,0.6669999957084656,0.5820000171661377,0.5920000076293945,223200.0,,,,,
2025-09-19,0.6200000047683716,0.625,0.5889999866485596,0.6150000095367432,183800.0,,,,,
2025-09-22,0.6269999742507935,0.6389999985694885,0.5989999771118164,0.6299999952316284,237300.0,,,,,
2025-09-23,0.6499999761581421,0.6700000166893005,0.628000020980835,0.628000020980835,178200.0,,,,,
2025-09-24,0.6340000033378601,0.6499999761581421,0.6000000238418579,0.6100000143051147,114500.0,,,,,
2025-09-25,0.6230000257492065,0.6499999761581421,0.5799999833106995,0.6100000143051147,181200.0,,,,,
2025-09-26,0.6200000047683716,0.6499999761581421,0.5799999833106995,0.6039999723434448,154200.0,,,,,
2025-09-29,0.593999981880188,0.6010000109672546,0.5799999833106995,0.6010000109672546,106500.0,,,,,
2025-09-30,0.550000011920929,0.5920000076293945,0.5149999856948853,0.5809999704360962,182200.0,,,,,
2025-10-01,0.6000000238418579,0.6000000238418579,0.5450000166893005,0.5870000123977661,98800.0,,,,,
2025-10-02,0.5789999961853027,0.6000000238418579,0.5450000166893005,0.5820000171661377,111100.0,,,,,
2025-10-03,0.574999988079071,0.5809999704360962,0.550000011920929,0.5609999895095825,152200.0,,,,,
2025-10-06,0.5289999842643738,0.574999988079071,0.5199999809265137,0.5600000023841858,169000.0,,,,,
2025-10-07,0.5350000262260437,0.5690000057220459,0.5249999761581421,0.5490000247955322,138900.0,,,,,
2025-10-08,0.5329999923706055,0.5690000057220459,0.5199999809265137,0.5270000100135803,181600.0,,,,,
2025-10-09,0.5339999794960022,0.5699999928474426,0.5199999809265137,0.5249999761581421,121500.0,,,,,
2025-10-10,0.4869999885559082,0.5379999876022339,0.4699999988079071,0.5199999809265137,236200.0,,,,,
2025-10-13,0.4860000014305115,0.5,0.4799999892711639,0.4799999892711639,81900.0,,,,,
2025-10-14,0.4909999966621399,0.5,0.4799999892711639,0.4799999892711639,83100.0,,,,,
2025-10-15,0.5099999904632568,0.5149999856948853,0.4799999892711639,0.4799999892711639,71500.0,,,,,
2025-10-16,0.4839999973773956,0.5600000023841858,0.4709999859333038,0.5199999809265137,158700.0,,,,,
2025-10-17,0.5199999809265137,0.5249999761581421,0.449999988079071,0.4699999988079071,91100.0,,,,,
2025-10-20,,,,,,0.5189999938011169,0.5249999761581421,0.4860000014305115,0.5,58600.0
2025-10-21,,,,,,0.5379999876022339,0.5479999780654907,0.5,0.5479999780654907,55100.0
2025-10-22,,,,,,0.48899999260902405,0.531000018119812,0.4519999921321869,0.4950000047683716,132600.0
2025-10-23,,,,,,0.49799999594688416,0.5,0.48899999260902405,0.49900001287460327,20900.0
2025-10-24,,,,,,0.49000000953674316,0.492000013589859,0.4699999988079071,0.49000000953674316,52400.0
2025-10-27,,,,,,0.4880000054836273,0.49300000071525574,0.47999998927116394,0.49300000071525574,384700.0
2025-10-28,,,,,,0.45899999141693115,0.47600001096725464,0.44999998807907104,0.460999995470047,181700.0
2025-10-29,,,,,,0.46000000834465027,0.4749999940395355,0.44999998807907104,0.45399999618530273,155900.0
2025-10-30,,,,,,0.48899999260902405,0.4909999966621399,0.42899999022483826,0.44999998807907104,1001900.0
2025-10-31,,,,,,0.492000013589859,0.5199999809265137,0.45500001311302185,0.4790000021457672,272100.0
2025-11-03,,,,,,0.46000000834465027,0.48500001430511475,0.4449999928474426,0.47699999809265137,175800.0
2025-11-04,,,,,,0.43299999833106995,0.4399999976158142,0.41999998688697815,0.4300000071525574,219500.0
2025-11-05,,,,,,0.4390000104904175,0.4390000104904175,0.41999998688697815,0.42500001192092896,61500.0
2025-11-06,,,,,,0.4230000078678131,0.4399999976158142,0.4230000078678131,0.4269999861717224,74200.0
2025-11-07,,,,,,0.47999998927116394,0.5230000019073486,0.4009999930858612,0.41999998688697815,737600.0
2025-11-10,,,,,,0.47099998593330383,0.4959999918937683,0.44200000166893005,0.4659999907016754,200200.0
2025-11-11,,,,,,0.4749999940395355,0.4790000021457672,0.4560000002384186,0.46399998664855957,47300.0
2025-11-12,,,,,,0.47999998927116394,0.5,0.46299999952316284,0.46299999952316284,114000.0
2025-11-13,,,,,,0.47099998593330383,0.49000000953674316,0.4699999988079071,0.4790000021457672,57300.0
2025-11-14,,,,,,0.460999995470047,0.5,0.42399999499320984,0.4790000021457672,154100.0
2025-11-17,,,,,,0.46399998664855957,0.47999998927116394,0.4020000100135803,0.4740000069141388,284100.0
2025-11-18,,,,,,0.4020000100135803,0.4950000047683716,0.39899998903274536,0.46000000834465027,478000.0
2025-11-19,,,,,,0.335999995470047,0.41499999165534973,0.33000001311302185,0.3959999978542328,569000.0
2025-11-20,,,,,,0.30300000309944153,0.3580000102519989,0.2919999957084656,0.33500000834465027,436000.0
2025-11-21,,,,,,0.3070000112056732,0.36000001430511475,0.29499998688697815,0.30000001192092896,192300.0
2025-11-24,,,,,,0.38199999928474426,0.5099999904632568,0.30000001192092896,0.31299999356269836,8517100.0
2025-11-25,,,,,,0.40700000524520874,0.41999998688697815,0.36500000953674316,0.36500000953674316,385500.0
2025-11-26,,,,,,0.38199999928474426,0.3959999978542328,0.3630000054836273,0.3959999978542328,210600.0
2025-11-28,,,,,,0.4099999964237213,0.414000004529953,0.3700000047683716,0.38499999046325684,122300.0
2025-12-01,,,,,,0.38499999046325684,0.414000004529953,0.375,0.4009999930858612,102900.0
2025-12-02,,,,,,0.4399999976158142,0.550000011920929,0.3799999952316284,0.3869999945163727,9378000.0
2025-12-03,,,,,,0.4740000069141388,0.48500001430511475,0.38999998569488525,0.38999998569488525,560900.0
2025-12-04,,,,,,0.550000011920929,0.5899999737739563,0.43299999833106995,0.45899999141693115,526700.0
2025-12-05,,,,,,0.6010000109672546,0.6399999856948853,0.5400000214576721,0.5410000085830688,434200.0
2025-12-08,,,,,,0.6169999837875366,0.6499999761581421,0.5830000042915344,0.5830000042915344,175900.0
2025-12-09,,,,,,0.6079999804496765,0.6700000166893005,0.5799999833106995,0.5950000286102295,286800.0
2025-12-10,,,,,,0.7490000128746033,0.7559999823570251,0.6019999980926514,0.6019999980926514,601500.0
2025-12-11,,,,,,0.8190000057220459,0.8799999952316284,0.7250000238418579,0.7269999980926514,669400.0
2025-12-12,,,,,,0.9290000200271606,0.949999988079071,0.7200000286102295,0.7699999809265137,600500.0
2025-12-15,,,,,,0.9340000152587891,1.0399999618530273,0.8999999761581421,0.9599999785423279,454300.0
2025-12-16,,,,,,0.6909999847412109,0.906000018119812,0.6209999918937683,0.906000018119812,501100.0
2025-12-17,,,,,,0.6190000176429749,0.75,0.6100000143051147,0.7089999914169312,149400.0
2025-12-18,,,,,,0.7739999890327454,0.8299999833106995,0.6100000143051147,0.6389999985694885,364000.0
2025-12-19,,,,,,0.7850000262260437,0.8379999995231628,0.6970000267028809,0.7900000214576721,211000.0
2025-12-22,,,,,,0.7860000133514404,0.8270000219345093,0.7519999742507935,0.7699999809265137,172300.0
2025-12-23,,,,,,0.8499000072479248,0.8700000047683716,0.7900000214576721,0.7900000214576721,138755.0
