Date,Close,High,Low,Open,Volume,"('Close', 'FLUT')","('High', 'FLUT')","('Low', 'FLUT')","('Open', 'FLUT')","('Volume', 'FLUT')"
2025-07-24,300.0400085449219,306.5799865722656,299.92999267578125,305.8599853515625,2202800.0,,,,,
2025-07-25,304.9700012207031,305.04998779296875,298.9599914550781,301.0,1392400.0,,,,,
2025-07-28,306.25,306.489990234375,302.5899963378906,304.8999938964844,1382500.0,,,,,
2025-07-29,305.239990234375,306.6499938964844,301.0899963378906,306.6300048828125,1858000.0,,,,,
2025-07-30,304.0199890136719,307.1300048828125,302.0799865722656,305.82000732421875,2703500.0,,,,,
2025-07-31,302.260009765625,308.79998779296875,301.5400085449219,304.5799865722656,2334600.0,,,,,
2025-08-01,299.6199951171875,300.2900085449219,294.42999267578125,297.9200134277344,2003900.0,,,,,
2025-08-04,303.9100036621094,304.1400146484375,299.7200012207031,302.45001220703125,1533600.0,,,,,
2025-08-05,304.4800109863281,305.8900146484375,297.8599853515625,304.17999267578125,2165600.0,,,,,
2025-08-06,306.95001220703125,307.20001220703125,301.04998779296875,302.6400146484375,2708400.0,,,,,
2025-08-07,306.07000732421875,313.6849975585937,304.5299987792969,312.8500061035156,2719500.0,,,,,
2025-08-08,280.5899963378906,293.79998779296875,276.8599853515625,291.614990234375,7318100.0,,,,,
2025-08-11,284.5799865722656,286.70001220703125,280.3900146484375,281.0799865722656,2904200.0,,,,,
2025-08-12,288.3800048828125,288.4200134277344,281.2300109863281,281.2300109863281,1554000.0,,,,,
2025-08-13,293.7200012207031,294.7900085449219,287.6549987792969,289.2099914550781,1355400.0,,,,,
2025-08-14,288.7699890136719,293.32501220703125,288.1549987792969,292.04998779296875,1791600.0,,,,,
2025-08-15,293.3099975585937,295.2900085449219,288.29998779296875,290.0299987792969,1375300.0,,,,,
2025-08-18,294.0,296.17498779296875,292.5199890136719,294.6300048828125,1246800.0,,,,,
2025-08-19,290.760009765625,295.010009765625,289.67999267578125,290.8099975585937,2013800.0,,,,,
2025-08-20,294.5299987792969,294.5400085449219,287.3800048828125,289.3500061035156,1372300.0,,,,,
2025-08-21,295.0,297.989990234375,293.0299987792969,296.5199890136719,998200.0,,,,,
2025-08-22,299.4200134277344,300.77099609375,295.0199890136719,296.17999267578125,748700.0,,,,,
2025-08-25,299.9800109863281,300.95001220703125,296.8900146484375,300.1300048828125,1246000.0,,,,,
2025-08-26,300.82000732421875,300.8999938964844,294.9200134277344,296.1400146484375,2410100.0,,,,,
2025-08-27,305.3399963378906,306.44000244140625,300.56500244140625,302.1099853515625,1065600.0,,,,,
2025-08-28,308.6000061035156,309.4100036621094,304.5,305.54998779296875,872200.0,,,,,
2025-08-29,307.1700134277344,309.3800048828125,303.5350036621094,308.1600036621094,1282200.0,,,,,
2025-09-02,299.0,300.9200134277344,290.1449890136719,295.489990234375,2551000.0,,,,,
2025-09-03,294.42999267578125,299.1099853515625,294.29998779296875,298.6099853515625,1476400.0,,,,,
2025-09-04,292.3800048828125,293.9700012207031,289.3299865722656,293.9700012207031,2259800.0,,,,,
2025-09-05,295.2799987792969,297.2250061035156,292.1099853515625,295.1000061035156,1927000.0,,,,,
2025-09-08,288.0400085449219,296.3099975585937,286.0599975585937,296.0799865722656,2459600.0,,,,,
2025-09-09,291.94000244140625,292.760009765625,287.6000061035156,288.3399963378906,1743600.0,,,,,
2025-09-10,291.2200012207031,292.7200012207031,290.5199890136719,291.5599975585937,1218400.0,,,,,
2025-09-11,292.1499938964844,292.3099975585937,286.3099975585937,289.20001220703125,1228500.0,,,,,
2025-09-12,281.0899963378906,289.5950012207031,280.135009765625,289.5199890136719,2090100.0,,,,,
2025-09-15,278.0,282.5400085449219,276.8800048828125,282.5400085449219,1530600.0,,,,,
2025-09-16,279.92999267578125,280.4800109863281,275.7200012207031,277.95001220703125,1840800.0,,,,,
2025-09-17,278.9800109863281,281.1199951171875,275.635009765625,280.8800048828125,1760900.0,,,,,
2025-09-18,282.3299865722656,282.8999938964844,277.489990234375,278.8599853515625,1268700.0,,,,,
2025-09-19,284.5,285.2300109863281,280.239990234375,280.239990234375,1675500.0,,,,,
2025-09-22,285.32000732421875,286.0400085449219,279.3450012207031,282.0599975585937,1751000.0,,,,,
2025-09-23,284.0799865722656,287.44000244140625,283.6300048828125,285.70001220703125,1415300.0,,,,,
2025-09-24,279.7699890136719,285.6499938964844,279.2200012207031,285.32000732421875,1368900.0,,,,,
2025-09-25,279.0199890136719,280.4700012207031,276.2349853515625,278.010009765625,1243700.0,,,,,
2025-09-26,280.1700134277344,282.6400146484375,278.0599975585937,280.0,1065200.0,,,,,
2025-09-29,283.260009765625,284.8699951171875,280.3800048828125,284.20001220703125,1565400.0,,,,,
2025-09-30,254.0,278.1700134277344,251.32000732421875,278.1700134277344,6564800.0,,,,,
2025-10-01,252.4199981689453,261.2200012207031,252.27999877929688,254.80999755859372,5853500.0,,,,,
2025-10-02,249.63999938964844,255.3999938964844,248.9199981689453,252.58999633789065,3087700.0,,,,,
2025-10-03,256.29998779296875,257.760009765625,250.5399932861328,251.75999450683597,3457800.0,,,,,
2025-10-06,247.0,256.5,244.92999267578125,253.9499969482422,3199400.0,,,,,
2025-10-07,237.88999938964844,243.8600006103516,230.6499938964844,243.8600006103516,6669000.0,,,,,
2025-10-08,246.0399932861328,248.10499572753903,239.13499450683597,240.3800048828125,4596400.0,,,,,
2025-10-09,247.6999969482422,248.30999755859372,243.9900054931641,244.5200042724609,2416000.0,,,,,
2025-10-10,242.17999267578125,246.17999267578125,238.4199981689453,245.0,3394600.0,,,,,
2025-10-13,249.72999572753903,250.77999877929688,243.7400054931641,244.3999938964844,2806200.0,,,,,
2025-10-14,249.94000244140625,251.6999969482422,246.3000030517578,246.3000030517578,2098500.0,,,,,
2025-10-15,249.91000366210935,254.47000122070312,247.08999633789065,248.1649932861328,2082200.0,,,,,
2025-10-16,249.8500061035156,252.19000244140625,248.4550018310547,249.6300048828125,1940000.0,,,,,
2025-10-17,251.8600006103516,253.0,248.16000366210935,249.6300048828125,2139500.0,,,,,
2025-10-20,,,,,,250.49000549316406,255.2100067138672,246.07000732421875,253.6999969482422,1799600.0
2025-10-21,,,,,,251.0399932861328,252.72000122070312,247.2100067138672,247.28500366210938,1371400.0
2025-10-22,,,,,,252.33999633789062,253.8800048828125,249.8350067138672,250.5,2156500.0
2025-10-23,,,,,,251.2899932861328,254.2100067138672,250.3249969482422,251.85000610351562,1469500.0
2025-10-24,,,,,,243.9199981689453,255.25999450683594,243.30999755859375,253.10000610351562,2229300.0
2025-10-27,,,,,,244.5399932861328,245.7050018310547,242.50100708007812,243.9199981689453,1749200.0
2025-10-28,,,,,,237.2100067138672,242.86000061035156,233.0,236.1199951171875,3456000.0
2025-10-29,,,,,,236.52999877929688,240.0399932861328,235.27999877929688,238.25999450683594,1583600.0
2025-10-30,,,,,,230.8800048828125,236.19000244140625,228.30999755859375,234.0,2676900.0
2025-10-31,,,,,,232.58999633789062,232.77999877929688,228.07000732421875,230.58999633789062,3770900.0
2025-11-03,,,,,,231.02000427246094,233.35000610351562,229.9199981689453,231.97000122070312,1827600.0
2025-11-04,,,,,,222.02999877929688,224.41000366210938,221.13999938964844,221.83999633789062,4239600.0
2025-11-05,,,,,,216.22000122070312,221.47999572753906,211.47000122070312,221.0399932861328,4089500.0
2025-11-06,,,,,,216.49000549316406,218.52999877929688,213.1199951171875,217.33999633789062,2138000.0
2025-11-07,,,,,,223.02999877929688,224.93499755859375,208.64999389648438,211.6999969482422,3318600.0
2025-11-10,,,,,,229.85000610351562,234.59500122070312,225.57000732421875,225.61000061035156,2111800.0
2025-11-11,,,,,,231.86000061035156,233.0500030517578,229.0850067138672,230.3300018310547,2099800.0
2025-11-12,,,,,,234.4499969482422,235.77000427246094,232.0,232.35000610351562,2977700.0
2025-11-13,,,,,,201.0,221.27999877929688,200.07000732421875,220.5,9308600.0
2025-11-14,,,,,,198.5800018310547,203.38999938964844,193.27000427246094,197.57000732421875,5126500.0
2025-11-17,,,,,,191.11000061035156,199.11000061035156,190.55999755859375,198.8300018310547,3696000.0
2025-11-18,,,,,,193.19000244140625,197.22000122070312,190.0,190.88999938964844,2675800.0
2025-11-19,,,,,,193.27000427246094,194.75999450683594,189.39999389648438,194.44000244140625,1707500.0
2025-11-20,,,,,,192.5,200.9499969482422,192.3300018310547,196.4199981689453,2375500.0
2025-11-21,,,,,,193.30999755859375,197.47000122070312,190.5399932861328,197.36000061035156,1469100.0
2025-11-24,,,,,,191.7899932861328,194.89500427246094,189.3300018310547,194.6699981689453,2778700.0
2025-11-25,,,,,,195.92999267578125,198.39999389648438,190.5500030517578,191.36000061035156,2420000.0
2025-11-26,,,,,,199.9199981689453,203.2949981689453,197.13999938964844,197.7899932861328,4061700.0
2025-11-28,,,,,,208.80999755859375,210.5500030517578,201.3000030517578,201.3000030517578,1595500.0
2025-12-01,,,,,,204.1199951171875,209.11500549316406,202.6300048828125,206.64999389648438,2184100.0
2025-12-02,,,,,,208.1199951171875,212.2100067138672,205.77000427246094,207.52999877929688,2330200.0
2025-12-03,,,,,,211.77000427246094,213.72999572753906,206.28500366210938,206.61000061035156,1680200.0
2025-12-04,,,,,,211.08999633789062,211.7949981689453,206.75999450683594,211.7899932861328,1101300.0
2025-12-05,,,,,,208.5,211.47999572753906,207.0,211.47999572753906,2298600.0
2025-12-08,,,,,,214.77999877929688,215.22000122070312,206.42999267578125,208.02000427246094,2122800.0
2025-12-09,,,,,,216.0,216.88999938964844,213.10000610351562,214.30999755859375,2711200.0
2025-12-10,,,,,,218.33999633789062,218.64999389648438,214.9250030517578,217.5500030517578,2777200.0
2025-12-11,,,,,,220.17999267578125,220.44000244140625,215.2100067138672,215.8300018310547,1949700.0
2025-12-12,,,,,,223.0399932861328,229.86000061035156,222.0,222.9600067138672,3150200.0
2025-12-15,,,,,,219.6999969482422,223.5449981689453,217.0500030517578,223.36000061035156,2331900.0
2025-12-16,,,,,,219.33999633789062,219.83999633789062,217.2899932861328,219.57000732421875,1652800.0
2025-12-17,,,,,,217.72000122070312,223.86000061035156,217.44000244140625,219.6300048828125,2449700.0
2025-12-18,,,,,,220.17999267578125,221.5500030517578,218.30999755859375,219.9199981689453,2597400.0
2025-12-19,,,,,,222.11000061035156,224.14999389648438,220.24000549316406,220.94000244140625,3847400.0
2025-12-22,,,,,,223.97000122070312,225.94000244140625,221.3699951171875,223.94000244140625,1888200.0
2025-12-23,,,,,,217.77999877929688,224.27999877929688,216.5,224.53500366210938,202957.0
