Date,Close,High,Low,Open,Volume,"('Close', 'CHA')","('High', 'CHA')","('Low', 'CHA')","('Open', 'CHA')","('Volume', 'CHA')"
2025-08-04,21.690000534057617,22.190000534057617,21.209999084472656,21.670000076293945,1041400.0,,,,,
2025-08-05,20.8700008392334,21.86000061035156,20.8700008392334,21.739999771118164,1148700.0,,,,,
2025-08-06,21.71999931335449,22.3799991607666,20.959999084472656,21.5,1644500.0,,,,,
2025-08-07,21.780000686645508,22.399999618530277,21.65999984741211,21.65999984741211,864900.0,,,,,
2025-08-08,21.71999931335449,21.799999237060547,21.020000457763672,21.799999237060547,663100.0,,,,,
2025-08-11,21.790000915527344,22.459999084472656,21.65999984741211,21.71500015258789,510500.0,,,,,
2025-08-12,21.65999984741211,22.020000457763672,21.43199920654297,21.799999237060547,505100.0,,,,,
2025-08-13,21.68000030517578,22.309999465942383,21.6299991607666,22.049999237060547,519400.0,,,,,
2025-08-14,21.520000457763672,21.68000030517578,20.559999465942383,21.649999618530277,1175200.0,,,,,
2025-08-15,22.239999771118164,22.280000686645508,21.229999542236328,21.57999992370605,875700.0,,,,,
2025-08-18,23.13999938964844,23.59000015258789,22.190000534057617,22.350000381469727,2250100.0,,,,,
2025-08-19,22.82999992370605,23.70499992370605,22.71999931335449,23.200000762939453,1036200.0,,,,,
2025-08-20,22.520000457763672,23.246999740600582,22.43000030517578,23.18600082397461,1163300.0,,,,,
2025-08-21,22.76000022888184,23.01000022888184,22.013999938964844,22.26000022888184,539900.0,,,,,
2025-08-22,23.399999618530277,23.649999618530277,22.799999237060547,23.229999542236328,850800.0,,,,,
2025-08-25,22.3799991607666,23.899999618530277,22.309999465942383,23.674999237060547,1064600.0,,,,,
2025-08-26,23.0,23.030000686645508,22.350000381469727,22.5,737100.0,,,,,
2025-08-27,22.1299991607666,22.565000534057617,21.40999984741211,22.5,1542200.0,,,,,
2025-08-28,22.0,22.52899932861328,21.899999618530277,22.1200008392334,1075100.0,,,,,
2025-08-29,19.11000061035156,20.56999969482422,19.0,20.56999969482422,4871700.0,,,,,
2025-09-02,18.5,19.0,17.56999969482422,19.0,3914600.0,,,,,
2025-09-03,18.399999618530277,18.6200008392334,18.0,18.31999969482422,763700.0,,,,,
2025-09-04,17.84000015258789,18.200000762939453,17.420000076293945,18.200000762939453,1373600.0,,,,,
2025-09-05,17.06999969482422,18.009000778198242,16.84000015258789,17.950000762939453,1945600.0,,,,,
2025-09-08,17.1200008392334,17.393999099731445,17.010000228881836,17.344999313354492,1056900.0,,,,,
2025-09-09,16.950000762939453,17.579999923706055,16.770000457763672,17.280000686645508,1145200.0,,,,,
2025-09-10,17.010000228881836,17.299999237060547,16.777000427246094,16.979999542236328,620600.0,,,,,
2025-09-11,17.15999984741211,17.43000030517578,16.950000762939453,17.059999465942383,891600.0,,,,,
2025-09-12,16.639999389648438,17.200000762939453,16.579999923706055,17.15999984741211,839900.0,,,,,
2025-09-15,16.549999237060547,16.764999389648438,16.16699981689453,16.56999969482422,1160200.0,,,,,
2025-09-16,17.270000457763672,17.360000610351562,16.475000381469727,16.559999465942383,1180300.0,,,,,
2025-09-17,17.790000915527344,18.459999084472656,17.489999771118164,17.5,1644200.0,,,,,
2025-09-18,17.399999618530273,17.774999618530273,17.219999313354492,17.729999542236328,831600.0,,,,,
2025-09-19,17.3700008392334,17.5,17.149999618530273,17.5,604500.0,,,,,
2025-09-22,17.25,17.670000076293945,17.184999465942383,17.420000076293945,627500.0,,,,,
2025-09-23,16.8700008392334,17.700000762939453,16.799999237060547,17.309999465942383,700900.0,,,,,
2025-09-24,16.969999313354492,17.299999237060547,16.864999771118164,16.979999542236328,741500.0,,,,,
2025-09-25,16.920000076293945,17.190000534057617,16.850000381469727,17.030000686645508,404500.0,,,,,
2025-09-26,16.8700008392334,17.040000915527344,16.610000610351562,16.829999923706055,473800.0,,,,,
2025-09-29,16.84000015258789,17.1200008392334,16.719999313354492,16.950000762939453,479300.0,,,,,
2025-09-30,16.549999237060547,17.059999465942383,16.510000228881836,16.84000015258789,730000.0,,,,,
2025-10-01,16.260000228881836,16.729999542236328,16.200000762939453,16.549999237060547,640400.0,,,,,
2025-10-02,17.18000030517578,17.31999969482422,16.3799991607666,16.40999984741211,995100.0,,,,,
2025-10-03,17.010000228881836,17.399999618530273,16.815000534057617,17.18000030517578,703900.0,,,,,
2025-10-06,16.739999771118164,17.09000015258789,16.65999984741211,16.950000762939453,465600.0,,,,,
2025-10-07,16.260000228881836,17.0,16.1200008392334,16.75,1433900.0,,,,,
2025-10-08,16.729999542236328,16.75,16.299999237060547,16.350000381469727,626900.0,,,,,
2025-10-09,16.260000228881836,16.849000930786133,16.18000030517578,16.790000915527344,989900.0,,,,,
2025-10-10,15.859999656677246,17.299999237060547,15.789999961853027,16.6299991607666,1857200.0,,,,,
2025-10-13,16.100000381469727,16.600000381469727,15.994999885559082,16.110000610351562,994800.0,,,,,
2025-10-14,16.399999618530273,16.700000762939453,15.645000457763672,15.81999969482422,804500.0,,,,,
2025-10-15,16.450000762939453,16.73900032043457,16.260000228881836,16.59000015258789,617000.0,,,,,
2025-10-16,16.0,16.5,15.81999969482422,16.389999389648438,674400.0,,,,,
2025-10-17,15.979999542236328,15.989999771118164,15.40999984741211,15.779999732971191,675300.0,,,,,
2025-10-20,,,,,,16.030357360839844,16.039726573986982,14.93418354705314,14.952921973347411,1491700.0
2025-10-21,,,,,,16.26458168029785,16.302056744398115,15.582518001125807,15.83360682767981,665800.0
2025-10-22,,,,,,15.861714363098145,16.273950787494364,15.75865481025044,16.189629660072534,575300.0
2025-10-23,,,,,,16.442590713500977,16.5456502629525,15.768023503350344,15.768023503350344,560300.0
2025-10-24,,,,,,16.2458438873291,16.484752567880403,16.13341511666134,16.47069964166994,790900.0
2025-10-27,,,,,,16.04909324645996,16.37232483037553,15.833606715179316,16.302056628569204,831300.0
2025-10-28,,,,,,15.505691528320312,16.01161829612509,15.30894342105931,15.964774019251882,692200.0
2025-10-29,,,,,,14.896707534790039,15.605004320632144,14.868600788946297,15.505692091222729,679200.0
2025-10-30,,,,,,14.596899032592773,14.943551856599468,14.531316331523133,14.906075899774347,359300.0
2025-10-31,,,,,,14.662482261657715,14.756172603842948,14.49852550307954,14.521947641877187,410700.0
2025-11-03,,,,,,14.259615898132324,14.657798511153736,14.10971206581775,14.62500626602477,675500.0
2025-11-04,,,,,,13.941069602966309,14.315829178248746,13.884855219925289,14.053497475551039,556900.0
2025-11-05,,,,,,14.175294876098633,14.503209288388051,13.969176658361325,14.053497788049194,697200.0
2025-11-06,,,,,,13.959807395935059,14.259615955262694,13.585047813647169,14.259615955262694,729500.0
2025-11-07,,,,,,13.706844329833984,13.777111636896391,13.341453082213267,13.613153991419251,862800.0
2025-11-10,,,,,,13.688106536865234,14.404835246393613,13.650630578468169,14.240877593344953,991500.0
2025-11-11,,,,,,13.809903144836426,14.170609790301636,13.697475273554534,13.697475273554534,606600.0
2025-11-12,,,,,,13.997282981872559,14.662481892863996,13.978545450005194,14.07223578983391,626800.0
2025-11-13,,,,,,14.353304862976074,14.922940657475031,14.05349720844831,14.05349720844831,856300.0
2025-11-14,,,,,,13.791166305541992,14.231508600132907,13.781797092423716,14.025391272514865,668500.0
2025-11-17,,,,,,13.388298988342285,13.866118132262535,13.35082302961309,13.791166214804145,393200.0
2025-11-18,,,,,,13.67873764038086,13.875486637040353,13.303977178721336,13.303977178721336,446100.0
2025-11-19,,,,,,13.322715759277344,13.749941493266093,13.313346546589681,13.60378588542613,370600.0
2025-11-20,,,,,,12.245280265808105,13.435143456790367,12.217173521606947,13.322715586488446,1014300.0
2025-11-21,,,,,,12.798051834106445,12.891742176696194,12.245280778521034,12.245280778521034,466300.0
2025-11-24,,,,,,12.470137596130371,12.882373143586305,12.404553998003015,12.798052012777802,509500.0
2025-11-25,,,,,,13.303977966308594,13.36956156474246,12.282756965739246,12.376447310074859,659200.0
2025-11-26,,,,,,13.238394737243652,13.528833184889931,13.022907311202157,13.397667780209925,535800.0
2025-11-28,,,,,,14.04412841796875,14.512578338996372,13.585047709801037,13.585047709801037,1022800.0
2025-12-01,,,,,,14.896707534790039,15.327682403046577,13.95980766735677,14.02539126565529,1082100.0
2025-12-02,,,,,,15.215252876281738,15.51506053303691,14.287722268072452,14.990397133715359,889300.0
2025-12-03,,,,,,14.315829277038574,15.046610900630917,14.119080275283252,15.046610900630917,928800.0
2025-12-04,,,,,,13.67873764038086,14.381412500808013,12.265892370764389,14.245561598913397,2149500.0
2025-12-05,,,,,,13.65999984741211,13.706845018974716,12.432661534756322,13.678738273436085,1567700.0
2025-12-08,,,,,,13.729999542236328,14.289999961853027,12.989999771118164,14.289999961853027,1162600.0
2025-12-09,,,,,,13.510000228881836,13.579999923706055,13.100000381469727,13.399999618530273,675300.0
2025-12-10,,,,,,13.489999771118164,13.739999771118164,13.359999656677246,13.399999618530273,398900.0
2025-12-11,,,,,,13.710000038146973,13.914999961853027,13.350000381469727,13.449999809265137,455700.0
2025-12-12,,,,,,13.649999618530273,14.119999885559082,13.579999923706055,13.710000038146973,403900.0
2025-12-15,,,,,,14.180000305175781,14.4350004196167,13.649999618530273,13.649999618530273,777700.0
2025-12-16,,,,,,13.6899995803833,14.100000381469727,13.550000190734863,14.079999923706055,415800.0
2025-12-17,,,,,,13.470000267028809,13.944999694824219,13.46399974822998,13.649999618530273,416900.0
2025-12-18,,,,,,12.25,13.579999923706055,12.1899995803833,13.550000190734863,1995500.0
2025-12-19,,,,,,12.449999809265137,12.8100004196167,12.270000457763672,12.600000381469727,1653800.0
2025-12-22,,,,,,12.350000381469727,12.670000076293945,12.319999694824219,12.59000015258789,503700.0
2025-12-23,,,,,,12.510000228881836,12.65999984741211,12.180000305175781,12.350000381469727,268351.0
