Date,Close,High,Low,Open,Volume,"('Close', 'REGN')","('High', 'REGN')","('Low', 'REGN')","('Open', 'REGN')","('Volume', 'REGN')"
2025-07-16,547.0992431640625,557.5034277134237,545.7413197678261,549.1661120260746,1089900.0,,,,,
2025-07-17,549.1661376953125,553.6393260061741,541.1882611912489,544.8426854018867,989200.0,,,,,
2025-07-18,541.6974487304688,550.0547532310187,540.678975756493,549.1660880259855,1307800.0,,,,,
2025-07-21,544.7029418945312,552.14159806809,541.6775064768666,542.6160837645036,709100.0,,,,,
2025-07-22,560.0795288085938,562.1463976548258,546.090760565512,546.090760565512,976700.0,,,,,
2025-07-23,571.5221557617188,575.8256184933812,562.1563728610979,567.2586104426349,891100.0,,,,,
2025-07-24,563.783935546875,576.8540550121857,562.81537452246,571.6719213942986,1037600.0,,,,,
2025-07-25,562.2462158203125,566.3500306453335,554.6577631497654,564.5527110115474,755800.0,,,,,
2025-07-28,557.7830200195312,567.0888965146497,557.6931296611772,562.6756151038546,588400.0,,,,,
2025-07-29,557.3037719726562,558.7615193556393,551.1630720644569,557.1539750216791,814900.0,,,,,
2025-07-30,553.7391967773438,562.7355461170729,549.6553709705114,559.6002921668513,564900.0,,,,,
2025-07-31,544.6329956054688,557.2837682902805,540.7887964090661,549.1760847079312,1413900.0,,,,,
2025-08-01,558.0226440429688,582.3956680613226,542.0668922029419,582.1260579300078,1656400.0,,,,,
2025-08-04,570.6734008789062,576.3348478219048,561.1578820923571,566.1203172543034,1362500.0,,,,,
2025-08-05,569.0359497070312,578.9408920733033,567.6380479910449,569.38539466472,993300.0,,,,,
2025-08-06,554.288330078125,572.6004892819441,549.6653450977159,568.1372958412359,865000.0,,,,,
2025-08-07,558.9512329101562,564.6226137216591,552.21146709305,556.8144628989495,811200.0,,,,,
2025-08-08,562.1464233398438,566.8293151655838,557.2139105445922,558.9512627415729,1024300.0,,,,,
2025-08-11,545.1122436523438,571.7118664881875,543.3349132507478,560.6686381902181,1103900.0,,,,,
2025-08-12,555.7061767578125,561.8867942518066,546.2605585022033,547.10924540106,766000.0,,,,,
2025-08-13,560.6986083984375,564.6426318972962,551.1630995708355,556.2354147250222,1096100.0,,,,,
2025-08-14,565.1118774414062,572.620495523071,557.1539903796588,560.0496179325143,976300.0,,,,,
2025-08-15,579.5299682617188,581.0676723507389,569.9745317155143,577.083731652125,1122200.0,,,,,
2025-08-18,573.9099731445312,585.0,573.8099975585938,582.0900268554688,769400.0,,,,,
2025-08-19,571.780029296875,581.6900024414062,570.7999877929688,575.2999877929688,854600.0,,,,,
2025-08-20,591.010009765625,596.9199829101562,570.3900146484375,572.3300170898438,1298500.0,,,,,
2025-08-21,598.1599731445312,605.1799926757812,585.0999755859375,586.8699951171875,1010000.0,,,,,
2025-08-22,589.47998046875,610.4500122070312,585.5,602.3499755859375,1439400.0,,,,,
2025-08-25,572.3800048828125,594.8800048828125,572.25,591.0599975585938,880900.0,,,,,
2025-08-26,587.6500244140625,588.0999755859375,567.0800170898438,573.0,1614400.0,,,,,
2025-08-27,586.9600219726562,597.02001953125,585.5,591.8699951171875,584100.0,,,,,
2025-08-28,579.6099853515625,590.9600219726562,575.0399780273438,586.4299926757812,616600.0,,,,,
2025-08-29,580.7000122070312,581.25,575.8900146484375,577.1500244140625,574300.0,,,,,
2025-09-02,577.9000244140625,585.489990234375,570.3499755859375,580.5399780273438,1020200.0,,,,,
2025-09-03,563.7999877929688,588.7000122070312,562.7899780273438,581.989990234375,1118500.0,,,,,
2025-09-04,567.219970703125,581.97998046875,559.6199951171875,568.010009765625,1124300.0,,,,,
2025-09-05,573.3800048828125,577.75,565.0,565.1500244140625,960400.0,,,,,
2025-09-08,558.4400024414062,571.2000122070312,552.8099975585938,571.2000122070312,1250400.0,,,,,
2025-09-09,556.530029296875,563.5700073242188,554.7999877929688,557.0,873200.0,,,,,
2025-09-10,555.8300170898438,560.0,552.97998046875,555.2100219726562,874700.0,,,,,
2025-09-11,568.2000122070312,570.760009765625,555.8099975585938,555.8099975585938,868200.0,,,,,
2025-09-12,560.0,570.0,559.4500122070312,567.3400268554688,602600.0,,,,,
2025-09-15,572.5900268554688,573.6900024414062,558.5399780273438,558.5399780273438,995700.0,,,,,
2025-09-16,575.0599975585938,579.4000244140625,567.2999877929688,573.4299926757812,707900.0,,,,,
2025-09-17,585.5,587.6699829101562,576.3099975585938,576.3099975585938,921500.0,,,,,
2025-09-18,598.7100219726562,600.0,583.9199829101562,589.52001953125,1267000.0,,,,,
2025-09-19,591.989990234375,603.469970703125,591.0,602.5399780273438,2178000.0,,,,,
2025-09-22,595.6799926757812,600.75,588.6699829101562,593.0,904900.0,,,,,
2025-09-23,567.8900146484375,582.0,565.4500122070312,580.0,1362200.0,,,,,
2025-09-24,576.97998046875,577.97998046875,566.0,567.8900146484375,777300.0,,,,,
2025-09-25,555.510009765625,579.0,549.2000122070312,577.2999877929688,1394200.0,,,,,
2025-09-26,563.9000244140625,564.6099853515625,550.7100219726562,562.0,838600.0,,,,,
2025-09-29,560.75,564.9099731445312,557.3400268554688,563.9000244140625,922400.0,,,,,
2025-09-30,562.27001953125,574.0399780273438,555.0,560.5800170898438,1662500.0,,,,,
2025-10-01,599.9400024414062,615.3900146484375,569.989990234375,570.8699951171875,2083200.0,,,,,
2025-10-02,600.0,605.4099731445312,596.5999755859375,600.4199829101562,1096500.0,,,,,
2025-10-03,600.0,618.010009765625,599.8699951171875,602.0900268554688,1154500.0,,,,,
2025-10-06,585.47998046875,603.6500244140625,584.4099731445312,602.0,1072400.0,,,,,
2025-10-07,583.239990234375,591.4500122070312,578.4199829101562,587.5900268554688,656400.0,,,,,
2025-10-08,563.8599853515625,605.0,560.969970703125,584.010009765625,1415800.0,,,,,
2025-10-09,569.9000244140625,574.719970703125,563.510009765625,569.02001953125,853300.0,,,,,
2025-10-10,564.6300048828125,577.1699829101562,555.5399780273438,569.2899780273438,1495000.0,,,,,
2025-10-13,557.72998046875,563.77001953125,541.0,551.5,1426400.0,,,,,
2025-10-14,572.5999755859375,576.1799926757812,553.8699951171875,556.9199829101562,1010600.0,,,,,
2025-10-15,576.4199829101562,584.8699951171875,569.02001953125,575.030029296875,927700.0,,,,,
2025-10-16,569.1699829101562,589.0800170898438,564.0,583.010009765625,842200.0,,,,,
2025-10-17,578.0499877929688,579.0399780273438,566.1099853515625,570.3499755859375,745700.0,,,,,
2025-10-20,,,,,,576.0477905273438,581.9204324926577,573.5109320911243,578.6844384017622,639100.0
2025-10-21,,,,,,578.6145629882812,581.6806650149008,572.1027079862611,573.8804473278315,651600.0
2025-10-22,,,,,,584.0077514648438,587.9728117436667,577.875425629975,579.4834558412913,691200.0
2025-10-23,,,,,,574.9691162109375,583.2687078865216,572.0327952774063,578.954110129574,778800.0
2025-10-24,,,,,,577.2262573242188,581.9703089971649,575.4784488131334,578.9241406410179,875400.0
2025-10-27,,,,,,584.5770263671875,585.4160012749916,575.2087678638713,579.7730522656608,1246100.0
2025-10-28,,,,,,653.660400390625,654.8789043301389,604.2723734884819,611.2536104272431,2126800.0
2025-10-29,,,,,,652.0924072265625,659.1535615737005,636.8615030908652,649.5955376961203,1751500.0
2025-10-30,,,,,,653.220947265625,663.1684966606758,643.1136250546632,644.75158597169,1120700.0
2025-10-31,,,,,,650.9837646484375,659.1735083070273,644.1922922091403,648.6367318432583,797900.0
2025-11-03,,,,,,641.4457397460938,656.6367149049958,626.7142104954049,656.6367149049958,810300.0
2025-11-04,,,,,,627.213623046875,645.4107788375038,624.3572189478073,642.9738927078284,1030900.0
2025-11-05,,,,,,643.38330078125,646.0799318362584,627.2135726405903,630.3096662112184,724300.0
2025-11-06,,,,,,646.0599365234375,656.1772558626756,640.0275222046349,640.0275222046349,916600.0
2025-11-07,,,,,,656.7066650390625,657.3858062226839,640.1873375431527,649.5356022476744,782800.0
2025-11-10,,,,,,653.9201049804688,665.1560173896021,652.3720581291778,655.178536923688,824800.0
2025-11-11,,,,,,673.705322265625,675.4831226255615,650.5643526030968,650.66420300049,977200.0
2025-11-12,,,,,,680.8662719726562,689.914984910049,671.8276172246643,678.0398597922793,1208300.0
2025-11-13,,,,,,694.1196899414062,712.6864374604156,679.0785512447695,682.1447141563907,1505300.0
2025-11-14,,,,,,692.631591796875,698.3943860472409,685.0910581803056,696.3169735773012,907000.0
2025-11-17,,,,,,703.4280395507812,710.9885674858078,691.4230718468749,692.4718057725056,1132900.0
2025-11-18,,,,,,724.4317016601562,727.0583520948329,698.3443550016054,701.6302740303786,1368700.0
2025-11-19,,,,,,701.8699951171875,726.8986117861124,701.7501502615283,726.8986117861124,1383600.0
2025-11-20,,,,,,737.0,753.510009765625,720.02001953125,725.0,2296800.0
2025-11-21,,,,,,755.9000244140625,764.0900268554688,735.739990234375,736.010009765625,1427700.0
2025-11-24,,,,,,761.4500122070312,773.1300048828125,756.6400146484375,759.0499877929688,1554900.0
2025-11-25,,,,,,787.3200073242188,790.5700073242188,760.010009765625,764.8800048828125,1200400.0
2025-11-26,,,,,,784.6099853515625,790.97998046875,777.0,785.719970703125,871700.0
2025-11-28,,,,,,780.1900024414062,788.97998046875,779.5,784.7000122070312,510400.0
2025-12-01,,,,,,750.1099853515625,779.9199829101562,748.1500244140625,775.5999755859375,992000.0
2025-12-02,,,,,,742.0,747.0,731.0,742.1199951171875,924600.0
2025-12-03,,,,,,723.6699829101562,744.22998046875,720.0700073242188,730.3599853515625,1238500.0
2025-12-04,,,,,,722.7999877929688,735.0,721.219970703125,732.4500122070312,1067100.0
2025-12-05,,,,,,718.3599853515625,736.1500244140625,717.260009765625,723.0,798300.0
2025-12-08,,,,,,703.260009765625,724.1300048828125,701.75,723.6900024414062,1005900.0
2025-12-09,,,,,,692.5800170898438,711.1500244140625,691.8599853515625,705.1099853515625,604400.0
2025-12-10,,,,,,726.2100219726562,728.0,692.5,695.0599975585938,1316500.0
2025-12-11,,,,,,746.7999877929688,753.6099853515625,726.0800170898438,726.0800170898438,1153900.0
2025-12-12,,,,,,741.2899780273438,746.0499877929688,734.3800048828125,741.5900268554688,804800.0
2025-12-15,,,,,,752.6199951171875,756.6699829101562,746.3800048828125,748.8499755859375,932800.0
2025-12-16,,,,,,746.3599853515625,757.3499755859375,734.719970703125,752.5700073242188,713200.0
2025-12-17,,,,,,749.7899780273438,751.989990234375,743.3300170898438,746.5499877929688,765900.0
2025-12-18,,,,,,748.7100219726562,752.8400268554688,739.22998046875,747.5399780273438,1057600.0
2025-12-19,,,,,,767.9600219726562,773.8499755859375,748.1799926757812,753.719970703125,2335900.0
2025-12-22,,,,,,779.3599853515625,783.5999755859375,765.0900268554688,765.8400268554688,812500.0
2025-12-23,,,,,,783.3375244140625,792.7498779296875,777.0,777.3599853515625,117208.0
