Date,Close,High,Low,Open,Volume,"('Close', 'DECK')","('High', 'DECK')","('Low', 'DECK')","('Open', 'DECK')","('Volume', 'DECK')"
2025-07-24,104.94000244140624,108.37999725341795,103.87000274658205,108.1500015258789,8710900.0,,,,,
2025-07-25,116.8499984741211,126.5,116.5999984741211,123.44000244140624,15343400.0,,,,,
2025-07-28,112.38999938964844,119.1999969482422,111.4800033569336,118.5,6387100.0,,,,,
2025-07-29,112.11000061035156,115.38999938964844,111.76000213623048,112.8000030517578,3894800.0,,,,,
2025-07-30,110.5999984741211,112.4000015258789,109.5199966430664,112.29000091552734,2832500.0,,,,,
2025-07-31,106.16999816894533,110.47000122070312,105.68000030517578,110.30999755859376,3706800.0,,,,,
2025-08-01,103.3499984741211,104.5500030517578,102.30999755859376,103.97000122070312,2980300.0,,,,,
2025-08-04,105.12999725341795,105.33000183105467,103.3000030517578,103.3000030517578,2372200.0,,,,,
2025-08-05,105.91000366210938,106.37000274658205,104.6999969482422,105.01000213623048,2193600.0,,,,,
2025-08-06,105.72000122070312,108.16000366210938,105.44000244140624,105.75,1723400.0,,,,,
2025-08-07,101.88999938964844,105.48999786376952,100.81999969482422,105.43000030517578,3316100.0,,,,,
2025-08-08,101.68000030517578,102.16999816894533,99.9000015258789,101.5,2253700.0,,,,,
2025-08-11,100.47000122070312,102.41999816894533,99.18000030517578,102.0,2485500.0,,,,,
2025-08-12,103.73999786376952,103.79000091552734,101.16000366210938,102.5199966430664,2406000.0,,,,,
2025-08-13,106.4800033569336,106.83000183105467,103.87000274658205,104.12000274658205,2222700.0,,,,,
2025-08-14,103.86000061035156,104.3499984741211,102.06999969482422,104.11000061035156,2471900.0,,,,,
2025-08-15,102.95999908447266,105.16999816894533,102.5999984741211,104.01000213623048,2657500.0,,,,,
2025-08-18,105.58000183105467,106.2300033569336,102.86000061035156,103.16999816894533,2658700.0,,,,,
2025-08-19,105.5199966430664,106.98999786376952,105.01000213623048,106.0500030517578,1708000.0,,,,,
2025-08-20,104.0500030517578,106.25,103.29000091552734,105.0,3137500.0,,,,,
2025-08-21,104.69000244140624,104.91999816894533,102.5,103.5500030517578,1419800.0,,,,,
2025-08-22,109.0999984741211,109.16000366210938,104.9000015258789,105.16999816894533,2456800.0,,,,,
2025-08-25,113.02999877929688,113.19000244140624,108.66000366210938,108.87999725341795,3481000.0,,,,,
2025-08-26,113.69000244140624,114.72000122070312,113.0999984741211,113.51000213623048,3017000.0,,,,,
2025-08-27,116.7300033569336,117.1999969482422,113.5999984741211,114.08999633789062,2715800.0,,,,,
2025-08-28,118.13999938964844,118.44000244140624,116.2300033569336,117.43000030517578,2354100.0,,,,,
2025-08-29,119.62999725341795,121.0999984741211,118.25,118.36000061035156,2665100.0,,,,,
2025-09-02,122.87999725341795,123.30999755859376,118.4499969482422,118.76000213623048,3265300.0,,,,,
2025-09-03,123.66999816894533,125.4499969482422,122.73999786376952,123.20999908447266,3034600.0,,,,,
2025-09-04,123.91000366210938,124.45999908447266,121.51000213623048,123.3000030517578,2872900.0,,,,,
2025-09-05,120.4000015258789,124.87999725341795,120.3000030517578,122.93000030517578,2193600.0,,,,,
2025-09-08,117.16999816894533,119.9000015258789,116.06999969482422,119.6999969482422,3721100.0,,,,,
2025-09-09,115.41000366210938,116.95999908447266,114.79000091552734,116.5,1889000.0,,,,,
2025-09-10,114.12999725341795,116.1500015258789,113.52999877929688,115.12999725341795,1712100.0,,,,,
2025-09-11,117.87000274658205,118.26000213623048,114.72000122070312,114.93000030517578,1864600.0,,,,,
2025-09-12,118.5,119.79000091552734,116.0,118.6999969482422,2445500.0,,,,,
2025-09-15,118.66000366210938,120.3000030517578,117.16999816894533,118.72000122070312,2640200.0,,,,,
2025-09-16,118.69000244140624,119.04000091552734,115.5,118.25,2213100.0,,,,,
2025-09-17,118.68000030517578,121.19000244140624,117.68000030517578,118.62999725341795,2170000.0,,,,,
2025-09-18,115.43000030517578,119.26000213623048,115.27999877929688,118.0,2906100.0,,,,,
2025-09-19,113.79000091552734,116.0999984741211,113.55999755859376,116.0999984741211,4551000.0,,,,,
2025-09-22,113.22000122070312,115.4499969482422,112.80999755859376,113.58000183105467,2415600.0,,,,,
2025-09-23,112.02999877929688,114.04000091552734,111.97000122070312,113.36000061035156,2139800.0,,,,,
2025-09-24,111.2300033569336,113.91000366210938,110.5500030517578,111.5,2042500.0,,,,,
2025-09-25,105.83000183105467,110.83000183105467,105.73999786376952,110.48999786376952,3089300.0,,,,,
2025-09-26,105.7699966430664,106.5999984741211,104.94000244140624,106.22000122070312,2349400.0,,,,,
2025-09-29,103.27999877929688,107.5500030517578,102.1500015258789,107.41999816894533,3774500.0,,,,,
2025-09-30,101.37000274658205,103.3499984741211,100.45999908447266,103.3499984741211,3635100.0,,,,,
2025-10-01,101.18000030517578,102.75,99.87999725341795,102.0999984741211,3527600.0,,,,,
2025-10-02,103.8000030517578,104.16000366210938,100.5199966430664,101.38999938964844,3455700.0,,,,,
2025-10-03,103.0500030517578,104.79000091552734,102.93000030517578,104.1500015258789,2405900.0,,,,,
2025-10-06,102.04000091552734,103.8499984741211,101.63999938964844,103.1999969482422,2548500.0,,,,,
2025-10-07,97.9800033569336,102.47000122070312,97.33999633789062,102.37999725341795,3085700.0,,,,,
2025-10-08,101.58000183105467,101.9499969482422,98.9499969482422,99.2699966430664,2524500.0,,,,,
2025-10-09,98.8499984741211,102.0999984741211,98.37999725341795,101.62999725341795,2879200.0,,,,,
2025-10-10,95.06999969482422,98.76000213623048,94.37000274658205,98.2300033569336,3792000.0,,,,,
2025-10-13,98.30999755859376,98.52999877929688,95.75,95.75,2780300.0,,,,,
2025-10-14,99.27999877929688,99.66999816894533,96.4499969482422,97.0,2512000.0,,,,,
2025-10-15,96.44000244140624,100.62999725341795,96.16999816894533,100.0199966430664,3420700.0,,,,,
2025-10-16,99.05999755859376,99.23999786376952,96.81999969482422,97.66999816894533,3680600.0,,,,,
2025-10-17,99.81999969482422,100.51000213623048,97.31999969482422,97.37999725341795,3818700.0,,,,,
2025-10-20,,,,,,100.19000244140625,102.52999877929688,100.05999755859375,100.33000183105469,3934800.0
2025-10-21,,,,,,102.95999908447266,104.0999984741211,100.86000061035156,101.58000183105469,2924700.0
2025-10-22,,,,,,100.88999938964844,103.55999755859375,100.20999908447266,102.80000305175781,2702300.0
2025-10-23,,,,,,102.54000091552734,104.08000183105469,100.93000030517578,101.26000213623047,9160700.0
2025-10-24,,,,,,86.94000244140625,90.94999694824219,86.83000183105469,88.5,21265400.0
2025-10-27,,,,,,90.47000122070312,90.73999786376953,88.20999908447266,88.30000305175781,9525700.0
2025-10-28,,,,,,87.61000061035156,90.58000183105469,86.68000030517578,90.5,6860100.0
2025-10-29,,,,,,83.83999633789062,87.5999984741211,83.62999725341797,87.30999755859375,6365700.0
2025-10-30,,,,,,80.88999938964844,83.58000183105469,80.63999938964844,83.58000183105469,6206100.0
2025-10-31,,,,,,81.5,82.08000183105469,80.30000305175781,81.45999908447266,6043200.0
2025-11-03,,,,,,81.12000274658203,81.5,78.9800033569336,81.5,5290000.0
2025-11-04,,,,,,79.54000091552734,80.25,79.1500015258789,80.0999984741211,3352600.0
2025-11-05,,,,,,81.80999755859375,82.68000030517578,78.91000366210938,79.4800033569336,4431000.0
2025-11-06,,,,,,79.80999755859375,81.58000183105469,79.31999969482422,81.30999755859375,3388500.0
2025-11-07,,,,,,81.7699966430664,82.25,79.06999969482422,79.06999969482422,3428900.0
2025-11-10,,,,,,79.83999633789062,82.5999984741211,79.55000305175781,82.47000122070312,4169400.0
2025-11-11,,,,,,82.70999908447266,83.44000244140625,80.41000366210938,80.69999694824219,3766200.0
2025-11-12,,,,,,84.38999938964844,86.69000244140625,84.16000366210938,84.91999816894531,3948300.0
2025-11-13,,,,,,83.0999984741211,85.95999908447266,83.0,83.80000305175781,3193000.0
2025-11-14,,,,,,82.81999969482422,83.3499984741211,82.0,82.25,2478100.0
2025-11-17,,,,,,80.72000122070312,82.81999969482422,80.2300033569336,82.79000091552734,3385000.0
2025-11-18,,,,,,83.7699966430664,84.48999786376953,80.93000030517578,81.83000183105469,3915500.0
2025-11-19,,,,,,83.01000213623047,84.26000213623047,82.6500015258789,83.9800033569336,2228100.0
2025-11-20,,,,,,81.4800033569336,84.43000030517578,81.4000015258789,82.95999908447266,2745300.0
2025-11-21,,,,,,85.12999725341797,86.08999633789062,81.62999725341797,82.01000213623047,4335100.0
2025-11-24,,,,,,83.12999725341797,85.0,83.06999969482422,84.75,4384000.0
2025-11-25,,,,,,85.47000122070312,86.3499984741211,83.1500015258789,83.37999725341797,3582500.0
2025-11-26,,,,,,87.19000244140625,87.88999938964844,84.5999984741211,85.02999877929688,3074400.0
2025-11-28,,,,,,88.02999877929688,89.0999984741211,87.12000274658203,87.6500015258789,1892400.0
2025-12-01,,,,,,92.0199966430664,92.62000274658203,87.5,87.55000305175781,5560300.0
2025-12-02,,,,,,91.7699966430664,92.93000030517578,91.44000244140625,92.06999969482422,3246200.0
2025-12-03,,,,,,94.97000122070312,95.9800033569336,91.80000305175781,92.3499984741211,3760500.0
2025-12-04,,,,,,96.25,96.30999755859375,94.26000213623047,95.2300033569336,3311500.0
2025-12-05,,,,,,99.69999694824219,99.73999786376953,96.18000030517578,96.5,4560800.0
2025-12-08,,,,,,101.20999908447266,101.23999786376953,99.0,99.38999938964844,4306200.0
2025-12-09,,,,,,100.80999755859375,101.44000244140625,98.8499984741211,100.56999969482422,2420200.0
2025-12-10,,,,,,100.70999908447266,101.6500015258789,99.12000274658203,99.73999786376953,3075500.0
2025-12-11,,,,,,101.36000061035156,102.33999633789062,99.6500015258789,100.0,2796100.0
2025-12-12,,,,,,101.18000030517578,103.08999633789062,100.91999816894531,102.41000366210938,2482600.0
2025-12-15,,,,,,103.98999786376953,104.51000213623047,100.44000244140625,102.44000244140625,3498400.0
2025-12-16,,,,,,104.19999694824219,105.83999633789062,103.69999694824219,104.0,2541100.0
2025-12-17,,,,,,102.38999938964844,105.05000305175781,102.2300033569336,104.0999984741211,3347000.0
2025-12-18,,,,,,100.55000305175781,104.55000305175781,100.3499984741211,102.27999877929688,2758300.0
2025-12-19,,,,,,99.47000122070312,100.5999984741211,97.91999816894531,98.88999938964844,6711300.0
2025-12-22,,,,,,101.91000366210938,102.2699966430664,99.56999969482422,100.0,2686700.0
2025-12-23,,,,,,100.69999694824219,101.76000213623047,99.49960327148438,101.69999694824219,280619.0
