Date,Close,High,Low,Open,Volume,"('Close', 'DLTR')","('High', 'DLTR')","('Low', 'DLTR')","('Open', 'DLTR')","('Volume', 'DLTR')"
2025-07-22,114.7699966430664,115.1999969482422,112.4800033569336,112.77999877929688,4921600.0,,,,,
2025-07-23,114.91999816894533,115.41999816894533,113.4499969482422,114.76000213623048,2505600.0,,,,,
2025-07-24,114.20999908447266,115.98999786376952,114.12000274658205,115.0,4398300.0,,,,,
2025-07-25,114.41000366210938,115.3000030517578,113.30999755859376,114.1999969482422,2004200.0,,,,,
2025-07-28,115.43000030517578,115.83000183105467,114.04000091552734,114.48999786376952,4699000.0,,,,,
2025-07-29,114.98999786376952,115.25,113.4000015258789,115.25,2974000.0,,,,,
2025-07-30,114.1500015258789,115.18000030517578,113.51000213623048,114.83000183105467,2393800.0,,,,,
2025-07-31,113.5500030517578,114.12000274658205,112.9000015258789,113.47000122070312,3221300.0,,,,,
2025-08-01,114.72000122070312,115.0199966430664,112.20999908447266,113.19000244140624,3154800.0,,,,,
2025-08-04,115.72000122070312,116.5,114.19000244140624,114.76000213623048,3291100.0,,,,,
2025-08-05,115.66000366210938,116.30999755859376,114.98999786376952,116.0,2458000.0,,,,,
2025-08-06,116.37000274658205,117.8000030517578,115.58000183105467,115.66000366210938,2504800.0,,,,,
2025-08-07,117.16000366210938,117.55999755859376,115.36000061035156,116.62999725341795,2304000.0,,,,,
2025-08-08,116.12000274658205,118.05999755859376,115.6999969482422,117.62999725341795,2049400.0,,,,,
2025-08-11,114.29000091552734,116.30999755859376,114.04000091552734,116.12000274658205,2483900.0,,,,,
2025-08-12,114.05999755859376,116.69000244140624,113.3000030517578,114.29000091552734,3354800.0,,,,,
2025-08-13,115.4000015258789,115.66000366210938,112.44000244140624,113.87000274658205,3331000.0,,,,,
2025-08-14,114.62999725341795,115.0999984741211,112.97000122070312,114.20999908447266,3658600.0,,,,,
2025-08-15,113.48999786376952,114.93000030517578,112.37000274658205,114.93000030517578,3439000.0,,,,,
2025-08-18,112.05999755859376,114.51000213623048,111.81999969482422,114.25,3373300.0,,,,,
2025-08-19,112.4800033569336,113.37000274658205,111.0999984741211,112.2300033569336,3557900.0,,,,,
2025-08-20,113.3499984741211,113.7300033569336,111.54000091552734,112.11000061035156,2741000.0,,,,,
2025-08-21,112.58999633789062,112.9000015258789,111.11000061035156,112.58999633789062,2914800.0,,,,,
2025-08-22,113.31999969482422,113.87000274658205,111.97000122070312,112.87999725341795,2223600.0,,,,,
2025-08-25,111.8000030517578,114.5,111.62999725341795,113.54000091552734,2341400.0,,,,,
2025-08-26,111.9800033569336,112.97000122070312,111.1999969482422,112.77999877929688,3894300.0,,,,,
2025-08-27,112.86000061035156,113.72000122070312,111.63999938964844,112.12999725341795,3012000.0,,,,,
2025-08-28,112.5,115.73999786376952,111.77999877929688,115.08000183105467,3115600.0,,,,,
2025-08-29,109.16999816894533,113.6500015258789,108.61000061035156,113.5,3723200.0,,,,,
2025-09-02,111.3499984741211,112.12999725341795,108.04000091552734,108.9000015258789,5514900.0,,,,,
2025-09-03,102.02999877929688,104.27999877929688,98.0,100.8000030517578,15866100.0,,,,,
2025-09-04,100.25,101.8499984741211,98.7300033569336,101.68000030517578,7670900.0,,,,,
2025-09-05,101.12000274658205,101.23999786376952,99.12000274658205,100.18000030517578,5825500.0,,,,,
2025-09-08,99.4000015258789,101.37000274658205,96.95999908447266,101.0500030517578,7464500.0,,,,,
2025-09-09,96.3000030517578,99.37000274658205,95.37999725341795,99.0,7918900.0,,,,,
2025-09-10,98.8499984741211,99.7699966430664,97.0,97.3499984741211,5670300.0,,,,,
2025-09-11,99.38999938964844,101.02999877929688,98.69000244140624,99.2300033569336,3765100.0,,,,,
2025-09-12,97.4499969482422,99.7300033569336,96.5999984741211,98.94000244140624,3666200.0,,,,,
2025-09-15,97.26000213623048,98.69000244140624,96.61000061035156,97.4499969482422,4096400.0,,,,,
2025-09-16,95.4800033569336,97.37999725341795,94.9000015258789,96.75,5277700.0,,,,,
2025-09-17,97.77999877929688,98.70999908447266,95.47000122070312,95.6999969482422,5325700.0,,,,,
2025-09-18,98.26000213623048,98.54000091552734,96.5,96.8499984741211,3872300.0,,,,,
2025-09-19,95.26000213623048,98.87000274658205,94.63999938964844,98.54000091552734,7146600.0,,,,,
2025-09-22,94.4800033569336,95.83000183105467,93.72000122070312,95.3000030517578,3352600.0,,,,,
2025-09-23,94.6500015258789,95.22000122070312,93.79000091552734,94.87000274658205,3328500.0,,,,,
2025-09-24,95.9000015258789,96.2699966430664,94.23999786376952,94.6500015258789,3572900.0,,,,,
2025-09-25,94.02999877929688,96.63999938964844,93.79000091552734,95.9000015258789,3383800.0,,,,,
2025-09-26,95.05999755859376,95.52999877929688,93.41000366210938,94.0999984741211,4205400.0,,,,,
2025-09-29,94.20999908447266,95.4000015258789,91.70999908447266,95.4000015258789,5793900.0,,,,,
2025-09-30,94.37000274658205,95.0500030517578,93.43000030517578,94.37999725341795,4209100.0,,,,,
2025-10-01,90.31999969482422,93.80999755859376,90.19000244140624,93.75,7443200.0,,,,,
2025-10-02,90.23999786376952,90.6500015258789,88.08000183105469,90.3000030517578,6167500.0,,,,,
2025-10-03,89.9800033569336,91.02999877929688,89.05000305175781,90.38999938964844,3776000.0,,,,,
2025-10-06,87.68000030517578,90.23999786376952,87.44999694824219,90.12000274658205,4792500.0,,,,,
2025-10-07,85.04000091552734,86.47000122070312,84.70999908447266,85.27999877929688,5054700.0,,,,,
2025-10-08,87.83000183105469,88.36000061035156,85.76000213623047,85.91000366210938,6811100.0,,,,,
2025-10-09,89.0199966430664,89.2699966430664,87.25,88.13999938964844,4536000.0,,,,,
2025-10-10,87.61000061035156,93.08000183105467,87.56999969482422,89.62999725341797,5938000.0,,,,,
2025-10-13,92.58999633789062,93.72000122070312,88.79000091552734,89.02999877929688,7575100.0,,,,,
2025-10-14,95.58000183105467,96.18000030517578,92.23999786376952,92.62000274658205,7053300.0,,,,,
2025-10-15,95.97000122070312,100.52999877929688,94.79000091552734,100.45999908447266,8795300.0,,,,,
2025-10-16,94.02999877929688,96.37999725341795,92.66999816894533,95.4800033569336,5248000.0,,,,,
2025-10-17,96.44000244140624,96.69000244140624,94.12999725341795,94.3499984741211,3939700.0,,,,,
2025-10-20,,,,,,99.0199966430664,99.2699966430664,96.4800033569336,96.58999633789062,4590900.0
2025-10-21,,,,,,98.94999694824219,99.6500015258789,97.58000183105469,98.5999984741211,3576400.0
2025-10-22,,,,,,100.47000122070312,101.44000244140625,97.43000030517578,98.51000213623047,4495200.0
2025-10-23,,,,,,100.62000274658203,102.1500015258789,99.69000244140625,100.16999816894531,3186500.0
2025-10-24,,,,,,99.05000305175781,101.19000244140625,98.87000274658203,100.5999984741211,2180100.0
2025-10-27,,,,,,102.58999633789062,102.98999786376953,100.0199966430664,100.0199966430664,4854900.0
2025-10-28,,,,,,102.69999694824219,104.48999786376953,100.13999938964844,102.41999816894531,4327400.0
2025-10-29,,,,,,101.33000183105469,103.19999694824219,100.48999786376953,101.72000122070312,2629700.0
2025-10-30,,,,,,98.80000305175781,102.01000213623047,98.66000366210938,101.94000244140625,3064900.0
2025-10-31,,,,,,99.12000274658203,99.81999969482422,97.72000122070312,98.0999984741211,2740400.0
2025-11-03,,,,,,100.8499984741211,100.94999694824219,97.01000213623047,98.62999725341797,4085200.0
2025-11-04,,,,,,102.06999969482422,103.0,99.80999755859375,101.22000122070312,5089800.0
2025-11-05,,,,,,104.91999816894531,105.19000244140625,100.58999633789062,102.1500015258789,3616400.0
2025-11-06,,,,,,101.97000122070312,105.1500015258789,100.12000274658203,104.06999969482422,3700800.0
2025-11-07,,,,,,105.73999786376953,105.9800033569336,101.41999816894531,101.62000274658203,2998400.0
2025-11-10,,,,,,106.29000091552734,107.4800033569336,104.55999755859375,105.80999755859375,2771600.0
2025-11-11,,,,,,105.9800033569336,107.0,104.81999969482422,106.05999755859375,3038300.0
2025-11-12,,,,,,106.18000030517578,106.75,104.3499984741211,105.9800033569336,2497100.0
2025-11-13,,,,,,103.1500015258789,104.6500015258789,101.5,102.48999786376953,3218600.0
2025-11-14,,,,,,104.75,104.88999938964844,102.66000366210938,103.5199966430664,3504700.0
2025-11-17,,,,,,103.66999816894531,106.20999908447266,103.58000183105469,104.79000091552734,2588300.0
2025-11-18,,,,,,101.56999969482422,103.94000244140625,99.22000122070312,102.36000061035156,4263100.0
2025-11-19,,,,,,99.94999694824219,102.47000122070312,99.31999969482422,101.91000366210938,3570200.0
2025-11-20,,,,,,98.55999755859375,102.2300033569336,98.4000015258789,101.26000213623047,2443300.0
2025-11-21,,,,,,101.81999969482422,103.11000061035156,98.83000183105469,98.87000274658203,3021000.0
2025-11-24,,,,,,100.25,102.37000274658203,99.47000122070312,102.33000183105469,4008400.0
2025-11-25,,,,,,105.66000366210938,106.04000091552734,100.61000061035156,101.0,2613700.0
2025-11-26,,,,,,109.75,111.12999725341797,105.83000183105469,106.0999984741211,4094700.0
2025-11-28,,,,,,110.80999755859375,111.94999694824219,109.70999908447266,109.81999969482422,2147700.0
2025-12-01,,,,,,109.88999938964844,111.7300033569336,109.19000244140625,110.0999984741211,3663400.0
2025-12-02,,,,,,108.98999786376953,110.51000213623047,107.73999786376953,109.88999938964844,5751500.0
2025-12-03,,,,,,112.91999816894531,114.37999725341797,107.44000244140625,108.87999725341797,6526800.0
2025-12-04,,,,,,115.87000274658203,119.20999908447266,114.33999633789062,114.73999786376953,5044400.0
2025-12-05,,,,,,122.44000244140625,125.79000091552734,115.62999725341797,115.91999816894531,7147400.0
2025-12-08,,,,,,120.33000183105469,124.6500015258789,117.43000030517578,124.6500015258789,3696100.0
2025-12-09,,,,,,119.68000030517578,121.55000305175781,118.87000274658203,119.62000274658203,2435300.0
2025-12-10,,,,,,124.23999786376953,124.47000122070312,119.5,120.01000213623047,2550100.0
2025-12-11,,,,,,129.97000122070312,130.52999877929688,123.38999938964844,123.95999908447266,3006400.0
2025-12-12,,,,,,129.8699951171875,130.60000610351562,127.73999786376953,130.1999969482422,2506200.0
2025-12-15,,,,,,131.1699981689453,132.42999267578125,130.24000549316406,131.3000030517578,2238100.0
2025-12-16,,,,,,131.14999389648438,132.47999572753906,130.4600067138672,130.66000366210938,3377000.0
2025-12-17,,,,,,128.35000610351562,131.75,127.19000244140625,131.57000732421875,3911600.0
2025-12-18,,,,,,126.9000015258789,130.64999389648438,126.18000030517578,129.47999572753906,2771000.0
2025-12-19,,,,,,127.83999633789062,127.86000061035156,125.58000183105469,126.26000213623047,6133500.0
2025-12-22,,,,,,122.48999786376953,128.61000061035156,121.88999938964844,128.61000061035156,4107900.0
2025-12-23,,,,,,121.77999877929688,123.07499694824219,121.19000244140625,122.4800033569336,373761.0
