Date,Close,High,Low,Open,Volume,"('Close', 'META')","('High', 'META')","('Low', 'META')","('Open', 'META')","('Volume', 'META')"
2025-07-17,700.9368896484375,705.4239124906103,696.6398020897627,703.9149211888315,11803300.0,,,,,
2025-07-18,703.8049926757812,704.2346953216606,691.1835067266235,701.7163755426589,12779800.0,,,,,
2025-07-21,712.4890747070312,716.5163857618587,705.283976865439,706.323253430884,9404400.0,,,,,
2025-07-22,704.3345947265625,716.1166202717292,700.936863669917,715.7069236590216,8921100.0,,,,,
2025-07-23,713.0986938476562,714.1479734039639,704.4545040389586,705.8935351714335,8771600.0,,,,,
2025-07-24,714.31787109375,723.1319295191287,713.518422874761,716.5663535187755,10920800.0,,,,,
2025-07-25,712.1992797851562,720.1639356225638,711.4198376232321,716.4364100852231,8271700.0,,,,,
2025-07-28,717.14599609375,724.2511860836681,712.199322444747,714.7176423374738,8715700.0,,,,,
2025-07-29,699.52783203125,723.9812971110003,699.4378659012062,719.5143415178571,13267000.0,,,,,
2025-07-30,694.7410888671875,708.0221025377599,690.7337839335887,707.6124059283386,27077300.0,,,,,
2025-07-31,772.9183349609375,784.2207041864842,764.9936908827026,774.6771576404832,38831100.0,,,,,
2025-08-01,749.504150390625,765.4833558536491,744.8073082016023,760.2168907933417,19028700.0,,,,,
2025-08-04,775.8463745117188,776.3260312589632,757.898465626429,759.4874200926632,15801700.0,,,,,
2025-08-05,762.945068359375,782.6017838704779,762.485356671436,775.9262968482556,11640300.0,,,,,
2025-08-06,771.4692993164062,773.1182108239055,759.9471077743785,769.4806512883487,9733900.0,,,,,
2025-08-07,761.316162109375,774.4772618550992,759.037670694158,772.9682705923176,9019700.0,,,,,
2025-08-08,768.7811279296875,769.3807598518028,758.0683873872562,762.2355578226991,7320800.0,,,,,
2025-08-11,765.3534545898438,772.9383623565644,764.1542517302764,769.5606371158788,7612000.0,,,,,
2025-08-12,789.4671630859375,793.13467067664,771.9090063294184,772.4786291967464,14563100.0,,,,,
2025-08-13,779.5538940429688,794.9235259193555,777.7051051745191,790.6164352280034,8811800.0,,,,,
2025-08-14,781.6024780273438,787.2786396920953,771.9889713529242,777.3553445445746,8116200.0,,,,,
2025-08-15,784.7003784179688,795.7129654452535,780.293379600551,783.621150744718,13375400.0,,,,,
2025-08-18,766.8524169921875,775.2867267942328,756.0497105947067,774.5672416992095,16513700.0,,,,,
2025-08-19,750.97314453125,766.6525648449835,748.854579245516,766.6026107662994,12286700.0,,,,,
2025-08-20,747.2156372070312,749.6940059349637,730.506944043105,747.0657749776972,11898200.0,,,,,
2025-08-21,738.6014404296875,744.9971479214436,732.6154905427838,744.2077027473434,8876300.0,,,,,
2025-08-22,754.2808837890625,756.389506981927,733.8946798718869,738.7313812096488,10612700.0,,,,,
2025-08-25,752.7918701171875,758.3681233608074,749.6240254313439,754.3108643612958,6861200.0,,,,,
2025-08-26,753.5913696289062,754.3608698171868,747.4355511046348,750.2936075268326,7601800.0,,,,,
2025-08-27,746.8759155273438,753.6413688476172,742.338999603057,751.7925800305345,8315400.0,,,,,
2025-08-28,750.6033935546875,752.5420875468095,740.3003496517379,743.4982035863915,7468000.0,,,,,
2025-08-29,738.2017822265625,746.6360921511391,734.8540051000575,744.7773613013366,9070500.0,,,,,
2025-09-02,734.6141357421875,735.5035500540433,721.2431559989143,725.5502463590637,9350900.0,,,,,
2025-09-03,736.5528564453125,739.7507102826166,733.4949228182503,735.5035768564753,7699300.0,,,,,
2025-09-04,748.1450805664062,760.6465916805791,745.3169722452417,748.0651174458885,11439100.0,,,,,
2025-09-05,751.9425048828125,757.4387952805295,744.5275265518461,752.1123731440612,9663400.0,,,,,
2025-09-08,751.7925415039062,765.992978439962,751.5127620882034,755.4900579545978,13087800.0,,,,,
2025-09-09,765.1835327148438,765.7831036056251,752.9217895494754,756.9790485610613,10999000.0,,,,,
2025-09-10,751.4727783203125,765.1835560495044,750.4934588375091,764.6139331888977,12478300.0,,,,,
2025-09-11,750.3935546875,756.5893240941964,747.8652318538085,754.1410253741255,7923300.0,,,,,
2025-09-12,755.0803833007812,757.0590282777322,743.2583455274284,748.2249639979328,8248600.0,,,,,
2025-09-15,764.1842041015625,773.547878937133,751.4827553370264,756.9590394303372,10533800.0,,,,,
2025-09-16,778.4745483398438,780.8329418323293,764.583899780601,766.4826425887807,11782500.0,,,,,
2025-09-17,775.19677734375,782.7616789884555,765.7931508650867,779.4639169106475,9400900.0,,,,,
2025-09-18,779.7237548828125,788.2480310412486,772.8383872533639,780.223417654285,10955000.0,,,,,
2025-09-19,777.85498046875,790.2665859871321,768.6711767678263,785.8895354575697,23696800.0,,,,,
2025-09-22,765.1599731445312,785.72998046875,764.469970703125,781.8499755859375,11706900.0,,,,,
2025-09-23,755.4000244140625,770.5999755859375,751.0700073242188,769.25,10872600.0,,,,,
2025-09-24,760.6599731445312,761.1099853515625,752.530029296875,757.5,8828200.0,,,,,
2025-09-25,748.9099731445312,756.77001953125,744.5499877929688,753.4500122070312,10591100.0,,,,,
2025-09-26,743.75,751.9299926757812,737.3499755859375,750.0,9696300.0,,,,,
2025-09-29,743.4000244140625,750.780029296875,739.1500244140625,748.719970703125,9246800.0,,,,,
2025-09-30,734.3800048828125,742.969970703125,726.2999877929688,742.25,16226800.0,,,,,
2025-10-01,717.3400268554688,721.8499755859375,710.2000122070312,721.489990234375,20419600.0,,,,,
2025-10-02,727.0499877929688,727.77001953125,718.1400146484375,722.5800170898438,11415300.0,,,,,
2025-10-03,710.5599975585938,731.0,710.1799926757812,729.6300048828125,16154300.0,,,,,
2025-10-06,715.6599731445312,716.8800048828125,690.510009765625,705.1900024414062,21654700.0,,,,,
2025-10-07,713.0800170898438,718.5,705.75,717.719970703125,12062900.0,,,,,
2025-10-08,717.8400268554688,719.6500244140625,707.8099975585938,713.4500122070312,10790600.0,,,,,
2025-10-09,733.510009765625,733.510009765625,712.4400024414062,718.280029296875,12717200.0,,,,,
2025-10-10,705.2999877929688,735.27001953125,704.510009765625,730.9199829101562,16980100.0,,,,,
2025-10-13,715.7000122070312,719.9400024414062,707.6400146484375,713.010009765625,9251800.0,,,,,
2025-10-14,708.6500244140625,715.5499877929688,699.3300170898438,707.780029296875,8829800.0,,,,,
2025-10-15,717.5499877929688,723.9000244140625,709.510009765625,717.0599975585938,10246800.0,,,,,
2025-10-16,712.0700073242188,725.489990234375,703.8800048828125,717.5499877929688,9017000.0,,,,,
2025-10-17,716.9199829101562,718.5399780273438,706.1199951171875,707.0800170898438,12206800.0,,,,,
2025-10-20,,,,,,731.5733032226562,733.1720358988009,719.5930841941394,720.602270855396,8900200.0
2025-10-21,,,,,,732.6724853515625,737.898203963144,728.156149137632,735.4202444049121,7647300.0
2025-10-22,,,,,,732.8123168945312,739.9964601984101,723.4400167690366,733.2320185457676,8734500.0
2025-10-23,,,,,,733.40185546875,741.8049752352916,732.5025644943078,734.1012972282697,9856000.0
2025-10-24,,,,,,737.75830078125,740.6060149267306,730.5542151922721,736.1895728454068,9151300.0
2025-10-27,,,,,,750.2081298828125,755.1341048828856,747.4004223192904,749.1189913399045,11321100.0
2025-10-28,,,,,,750.82763671875,757.7819868095911,744.9124781386814,752.0166693998259,12193800.0
2025-10-29,,,,,,751.0574340820312,758.5413205942342,741.9049255575367,754.1349412128479,26818600.0
2025-10-30,,,,,,665.9268798828125,680.405123547836,649.6401745693712,668.6047496805471,88440100.0
2025-10-31,,,,,,647.8216552734375,674.3400676801817,645.0439523217459,673.9603724515775,56953200.0
2025-11-03,,,,,,637.1903686523438,658.792746197499,635.6615861365713,655.4654426520216,33003600.0
2025-11-04,,,,,,626.8087768554688,641.2170082918374,625.4998468710925,627.528160823027,27356600.0
2025-11-05,,,,,,635.4317626953125,641.7066132741587,626.0293969573662,631.7947143740674,20219900.0
2025-11-06,,,,,,618.4356079101562,635.4817027165644,617.4963715076051,635.3318005623231,23628800.0
2025-11-07,,,,,,621.203369140625,621.6230097922952,600.7100736857968,615.9875913853423,29946800.0
2025-11-10,,,,,,631.2451782226562,634.4825281361091,617.606277436272,630.5757412925083,19245000.0
2025-11-11,,,,,,626.5690307617188,629.0469903781388,618.8852946435945,627.4882640088713,13302200.0
2025-11-12,,,,,,608.5137329101562,628.4774318700306,607.2747531328254,627.6181473129036,24493300.0
2025-11-13,,,,,,609.3930053710938,617.1466913787408,602.5086055074847,612.5704066192014,20973800.0
2025-11-14,,,,,,608.96337890625,613.1799107961393,594.7149894844074,601.2995852054279,20724100.0
2025-11-17,,,,,,601.5194091796875,611.1915132655756,594.914810553651,608.54364845602,16501300.0
2025-11-18,,,,,,597.2029418945312,603.1680476389258,583.3043040560937,591.1178778321469,25500600.0
2025-11-19,,,,,,589.8389282226562,594.8448550993957,580.7763124672824,593.236120814011,24744700.0
2025-11-20,,,,,,588.669921875,606.225550290049,582.8745995478572,603.0082035639184,20603000.0
2025-11-21,,,,,,593.7657470703125,597.6325885375659,581.38582901572,588.0204327318114,21052600.0
2025-11-24,,,,,,612.5504150390625,616.1974650582393,597.1429978306941,598.2320754408486,23554900.0
2025-11-25,,,,,,635.7014770507812,636.5308177101258,617.7960982049689,623.4914651316196,25213000.0
2025-11-26,,,,,,633.0936279296875,637.8397569399452,631.1152610365342,637.1703200291516,15209500.0
2025-11-28,,,,,,647.4219970703125,647.5218911860414,634.9821303911365,635.5616748244524,11033200.0
2025-12-01,,,,,,640.3477172851562,644.7941029489796,637.2402664201815,639.028785702615,13029900.0
2025-12-02,,,,,,646.5726318359375,647.3420238521164,637.5500224020741,641.8165621493692,11640900.0
2025-12-03,,,,,,639.0787353515625,648.3211970895987,637.0304181904862,643.8848130159247,11134300.0
2025-12-04,,,,,,660.990966796875,675.5490404402168,659.512131337801,675.4491463216154,29874600.0
2025-12-05,,,,,,672.8712158203125,674.1402004180294,661.8502358329807,663.4589092143041,21207900.0
2025-12-08,,,,,,666.256591796875,676.1585499822719,664.528021142878,668.7945609027437,13161000.0
2025-12-09,,,,,,656.4246826171875,663.9385132978894,652.807637338328,663.2291308887899,12997100.0
2025-12-10,,,,,,649.6002197265625,653.9766553823684,642.8757234590145,649.4203737252112,16910900.0
2025-12-11,,,,,,652.1781005859375,654.7460135009795,640.2777724038347,642.7657334383907,13056700.0
2025-12-12,,,,,,643.7050170898438,710.4206277669183,638.0896015354143,649.2704855848336,14016900.0
2025-12-15,,,,,,647.510009765625,653.0,638.7000122070312,645.7000122070312,15549100.0
2025-12-16,,,,,,657.1500244140625,662.5399780273438,643.2000122070312,643.5,14309100.0
2025-12-17,,,,,,649.5,661.22998046875,649.2000122070312,655.6099853515625,15598500.0
2025-12-18,,,,,,664.4500122070312,670.5599975585938,656.4600219726562,657.030029296875,20260300.0
2025-12-19,,,,,,658.77001953125,671.0,658.1799926757812,666.4199829101562,49977100.0
2025-12-22,,,,,,661.5,673.5800170898438,656.6500244140625,661.6500244140625,15597800.0
2025-12-23,,,,,,662.3599853515625,665.1400146484375,658.25,660.0499877929688,1803212.0
