Date,Close,High,Low,Open,Volume,"('Close', 'INAB')","('High', 'INAB')","('Low', 'INAB')","('Open', 'INAB')","('Volume', 'INAB')"
2025-02-05,8.609999656677246,9.0,7.800000190734863,7.800000190734863,28610.0,,,,,
2025-02-06,8.3100004196167,8.670000076293945,7.949999809265137,8.670000076293945,11780.0,,,,,
2025-02-07,7.800000190734863,8.430000305175781,7.650000095367432,8.399999618530273,12867.0,,,,,
2025-02-10,8.100000381469727,8.369999885559082,7.800000190734863,7.800000190734863,17297.0,,,,,
2025-02-11,9.210000038146973,12.539999961853027,8.699999809265137,11.970000267028809,7561147.0,,,,,
2025-02-12,8.729999542236328,9.539999961853027,7.860000133514404,8.430000305175781,417653.0,,,,,
2025-02-13,9.6899995803833,10.050000190734863,8.819999694824219,9.6899995803833,459590.0,,,,,
2025-02-14,8.729999542236328,9.869999885559082,8.699999809265137,9.420000076293944,279150.0,,,,,
2025-02-18,8.010000228881836,8.550000190734863,7.559999942779541,8.25,213870.0,,,,,
2025-02-19,8.819999694824219,8.9399995803833,7.679999828338623,8.100000381469727,158960.0,,,,,
2025-02-20,8.579999923706055,9.0,8.1899995803833,8.520000457763672,115803.0,,,,,
2025-02-21,8.15999984741211,8.670000076293945,7.889999866485596,8.399999618530273,72183.0,,,,,
2025-02-24,8.15999984741211,8.670000076293945,7.949999809265137,8.399999618530273,55737.0,,,,,
2025-02-25,7.650000095367432,8.279999732971191,7.590000152587891,8.279999732971191,49797.0,,,,,
2025-02-26,8.010000228881836,8.25,7.5,7.5,29783.0,,,,,
2025-02-27,7.590000152587891,8.069999694824219,7.349999904632568,8.069999694824219,41533.0,,,,,
2025-02-28,8.069999694824219,8.1899995803833,7.349999904632568,7.590000152587891,95090.0,,,,,
2025-03-03,7.800000190734863,8.699999809265137,7.619999885559082,8.3100004196167,118290.0,,,,,
2025-03-04,7.769999980926514,7.800000190734863,6.960000038146973,7.5,59700.0,,,,,
2025-03-05,8.039999961853027,8.25,7.380000114440918,7.46999979019165,47630.0,,,,,
2025-03-06,7.769999980926514,8.220000267028809,7.739999771118164,7.800000190734863,36547.0,,,,,
2025-03-07,7.409999847412109,7.619999885559082,7.199999809265137,7.590000152587891,47337.0,,,,,
2025-03-10,7.380000114440918,7.860000133514404,7.289999961853027,7.860000133514404,51563.0,,,,,
2025-03-11,7.289999961853027,7.559999942779541,6.75,7.199999809265137,59030.0,,,,,
2025-03-12,7.46999979019165,7.619999885559082,7.110000133514404,7.199999809265137,30490.0,,,,,
2025-03-13,6.78000020980835,7.590000152587891,6.510000228881836,7.590000152587891,61930.0,,,,,
2025-03-14,6.75,7.079999923706055,6.389999866485596,6.900000095367432,43213.0,,,,,
2025-03-17,6.78000020980835,7.079999923706055,6.539999961853027,6.690000057220459,31513.0,,,,,
2025-03-18,6.869999885559082,7.079999923706055,6.570000171661377,6.840000152587891,28020.0,,,,,
2025-03-19,7.079999923706055,7.349999904632568,6.75,6.75,22440.0,,,,,
2025-03-20,6.989999771118164,7.5,6.900000095367432,7.110000133514404,18953.0,,,,,
2025-03-21,6.989999771118164,7.199999809265137,6.75,6.78000020980835,21683.0,,,,,
2025-03-24,6.840000152587891,7.199999809265137,6.75,7.199999809265137,20897.0,,,,,
2025-03-25,6.539999961853027,6.900000095367432,6.300000190734863,6.900000095367432,27983.0,,,,,
2025-03-26,6.269999980926514,6.659999847412109,5.730000019073486,6.570000171661377,66937.0,,,,,
2025-03-27,6.239999771118164,6.360000133514404,6.0,6.0,16903.0,,,,,
2025-03-28,5.880000114440918,6.300000190734863,5.730000019073486,6.300000190734863,23957.0,,,,,
2025-03-31,4.980000019073486,5.940000057220459,4.860000133514404,5.789999961853027,63547.0,,,,,
2025-04-01,5.190000057220459,5.400000095367432,4.980000019073486,5.039999961853027,22530.0,,,,,
2025-04-02,5.130000114440918,5.400000095367432,4.860000133514404,4.980000019073486,23510.0,,,,,
2025-04-03,4.829999923706055,5.340000152587891,4.679999828338623,5.340000152587891,33863.0,,,,,
2025-04-04,4.53000020980835,4.920000076293945,4.110000133514404,4.920000076293945,47780.0,,,,,
2025-04-07,4.440000057220459,4.710000038146973,4.320000171661377,4.710000038146973,21763.0,,,,,
2025-04-08,4.5,4.889999866485596,4.349999904632568,4.46999979019165,17387.0,,,,,
2025-04-09,4.590000152587891,4.590000152587891,3.990000009536743,4.380000114440918,39577.0,,,,,
2025-04-10,4.409999847412109,4.679999828338623,4.349999904632568,4.559999942779541,11570.0,,,,,
2025-04-11,4.559999942779541,4.590000152587891,4.349999904632568,4.440000057220459,20300.0,,,,,
2025-04-14,4.769999980926514,4.920000076293945,4.380000114440918,4.5,22807.0,,,,,
2025-04-15,4.889999866485596,5.010000228881836,4.650000095367432,4.710000038146973,8097.0,,,,,
2025-04-16,4.739999771118164,5.25,4.559999942779541,5.039999961853027,21067.0,,,,,
2025-04-17,4.829999923706055,4.949999809265137,4.710000038146973,4.739999771118164,15583.0,,,,,
2025-04-21,4.980000019073486,5.010000228881836,4.739999771118164,4.889999866485596,13577.0,,,,,
2025-04-22,5.25,5.309999942779541,4.949999809265137,5.099999904632568,17047.0,,,,,
2025-04-23,5.489999771118164,5.639999866485596,5.25,5.28000020980835,17913.0,,,,,
2025-04-24,5.550000190734863,5.820000171661377,5.309999942779541,5.309999942779541,25880.0,,,,,
2025-04-25,5.670000076293945,5.670000076293945,5.28000020980835,5.489999771118164,21523.0,,,,,
2025-04-28,5.340000152587891,5.699999809265137,5.190000057220459,5.699999809265137,19567.0,,,,,
2025-04-29,5.159999847412109,5.699999809265137,5.099999904632568,5.579999923706055,26563.0,,,,,
2025-04-30,5.070000171661377,5.28000020980835,5.039999961853027,5.25,14303.0,,,,,
2025-05-01,5.099999904632568,5.21999979019165,5.010000228881836,5.190000057220459,16577.0,,,,,
2025-05-02,5.099999904632568,5.25,4.980000019073486,5.010000228881836,26423.0,,,,,
2025-05-05,5.010000228881836,5.25,4.949999809265137,5.099999904632568,18260.0,,,,,
2025-05-06,4.920000076293945,5.099999904632568,4.739999771118164,5.099999904632568,41930.0,,,,,
2025-05-07,4.949999809265137,4.949999809265137,4.739999771118164,4.949999809265137,24930.0,,,,,
2025-05-08,5.039999961853027,5.099999904632568,4.829999923706055,5.039999961853027,23983.0,,,,,
2025-05-09,4.710000038146973,5.039999961853027,4.679999828338623,5.039999961853027,16597.0,,,,,
2025-05-12,4.889999866485596,4.920000076293945,4.650000095367432,4.800000190734863,41547.0,,,,,
2025-05-13,4.800000190734863,4.949999809265137,4.650000095367432,4.829999923706055,20147.0,,,,,
2025-05-14,4.409999847412109,4.769999980926514,4.349999904632568,4.559999942779541,89337.0,,,,,
2025-05-15,3.990000009536743,4.019999980926514,3.359999895095825,3.660000085830689,595413.0,,,,,
2025-05-16,3.869999885559082,3.9600000381469727,3.5999999046325684,3.900000095367432,88887.0,,,,,
2025-05-19,3.75,3.900000095367432,3.5999999046325684,3.900000095367432,33950.0,,,,,
2025-05-20,3.900000095367432,4.139999866485596,3.5999999046325684,3.690000057220459,64047.0,,,,,
2025-05-21,3.7799999713897705,3.9600000381469727,3.7200000286102295,3.869999885559082,43463.0,,,,,
2025-05-22,3.990000009536743,4.079999923706055,3.809999942779541,3.900000095367432,26687.0,,,,,
2025-05-23,4.349999904632568,4.5,3.900000095367432,3.990000009536743,88080.0,,,,,
2025-05-27,4.320000171661377,4.739999771118164,4.199999809265137,4.5,130500.0,,,,,
2025-05-28,4.260000228881836,4.590000152587891,3.9600000381469727,4.380000114440918,109620.0,,,,,
2025-05-29,4.590000152587891,5.610000133514404,4.349999904632568,4.46999979019165,288440.0,,,,,
2025-05-30,4.440000057220459,4.559999942779541,3.869999885559082,4.260000228881836,1690720.0,,,,,
2025-06-02,4.019999980926514,4.199999809265137,3.900000095367432,4.019999980926514,553367.0,,,,,
2025-06-03,3.7200000286102295,4.050000190734863,3.539999961853028,4.050000190734863,275550.0,,,,,
2025-06-04,3.690000057220459,3.7200000286102295,3.0299999713897705,3.299999952316284,321967.0,,,,,
2025-06-05,3.5999999046325684,3.75,3.359999895095825,3.569999933242798,125873.0,,,,,
2025-06-06,4.170000076293945,4.170000076293945,2.8499999046325684,3.5799999237060547,528300.0,,,,,
2025-06-09,3.0799999237060547,3.660000085830689,2.819999933242798,3.6050000190734863,1485500.0,,,,,
2025-06-10,2.880000114440918,3.11899995803833,2.861000061035156,3.039999961853028,291700.0,,,,,
2025-06-11,2.539999961853028,2.8949999809265137,2.4600000381469727,2.890000104904175,532900.0,,,,,
2025-06-12,2.380000114440918,2.549999952316284,2.359999895095825,2.549999952316284,250500.0,,,,,
2025-06-13,2.259999990463257,2.3550000190734863,2.220000028610229,2.3299999237060547,175700.0,,,,,
2025-06-16,2.2100000381469727,2.289999961853028,2.130000114440918,2.2799999713897705,246700.0,,,,,
2025-06-17,2.140000104904175,2.2679998874664307,2.0999999046325684,2.2100000381469727,116100.0,,,,,
2025-06-18,2.130000114440918,2.220999956130981,2.059999942779541,2.130000114440918,134700.0,,,,,
2025-06-20,2.180000066757202,2.2300000190734863,2.109999895095825,2.150000095367432,155400.0,,,,,
2025-06-23,2.2300000190734863,2.309999942779541,2.1600000858306885,2.1700000762939453,249400.0,,,,,
2025-06-24,2.240000009536743,2.299999952316284,2.200000047683716,2.25,187400.0,,,,,
2025-06-25,2.180000066757202,2.299999952316284,2.130000114440918,2.25,136700.0,,,,,
2025-06-26,2.1600000858306885,2.200000047683716,2.0999999046325684,2.200000047683716,130400.0,,,,,
2025-06-27,2.130000114440918,2.190000057220459,2.109999895095825,2.1700000762939453,134800.0,,,,,
2025-06-30,2.0899999141693115,2.180000066757202,2.059999942779541,2.130000114440918,147000.0,,,,,
2025-07-01,2.069999933242798,2.134999990463257,2.059999942779541,2.0899999141693115,107200.0,,,,,
2025-07-02,2.1600000858306885,2.190000057220459,2.049999952316284,2.069999933242798,209400.0,,,,,
2025-07-03,2.180000066757202,2.299999952316284,2.119999885559082,2.119999885559082,99000.0,,,,,
2025-07-07,2.0999999046325684,2.194999933242798,2.0999999046325684,2.180000066757202,96100.0,,,,,
2025-07-08,2.200000047683716,2.2100000381469727,2.119999885559082,2.130000114440918,59800.0,,,,,
2025-07-09,2.490000009536743,2.509999990463257,2.255000114440918,2.259999990463257,351400.0,,,,,
2025-07-10,2.289999961853028,2.5339999198913574,2.240000009536743,2.5299999713897705,296400.0,,,,,
2025-07-11,2.289999961853028,2.319999933242798,2.2100000381469727,2.2799999713897705,132500.0,,,,,
2025-07-14,2.220000028610229,2.359999895095825,2.2100000381469727,2.319999933242798,141300.0,,,,,
2025-07-15,2.164999961853028,2.2699999809265137,2.1440000534057617,2.220000028610229,107100.0,,,,,
2025-07-16,2.200000047683716,2.240000009536743,2.1600000858306885,2.1700000762939453,162500.0,,,,,
2025-07-17,2.200000047683716,2.25,2.150000095367432,2.2100000381469727,167600.0,,,,,
2025-07-18,2.1700000762939453,2.2300000190734863,2.130000114440918,2.200000047683716,104600.0,,,,,
2025-07-21,2.299999952316284,2.3299999237060547,2.1700000762939453,2.200000047683716,174000.0,,,,,
2025-07-22,2.369999885559082,2.384999990463257,2.299999952316284,2.3299999237060547,121400.0,,,,,
2025-07-23,2.4600000381469727,2.490000009536743,2.3299999237060547,2.380000114440918,168100.0,,,,,
2025-07-24,2.4100000858306885,2.486000061035156,2.345000028610229,2.4800000190734863,99100.0,,,,,
2025-07-25,2.440000057220459,2.4600000381469727,2.299999952316284,2.4200000762939453,120600.0,,,,,
2025-07-28,2.3499999046325684,2.569999933242798,2.3299999237060547,2.4600000381469727,175900.0,,,,,
2025-07-29,2.200000047683716,2.380000114440918,2.150000095367432,2.380000114440918,159700.0,,,,,
2025-07-30,2.150000095367432,2.259999990463257,2.119999885559082,2.259999990463257,123100.0,,,,,
2025-07-31,2.130000114440918,2.187999963760376,2.109999895095825,2.1600000858306885,47200.0,,,,,
