Date,Close,High,Low,Open,Volume,"('Close', 'SYNX')","('High', 'SYNX')","('Low', 'SYNX')","('Open', 'SYNX')","('Volume', 'SYNX')"
2024-11-12,2.7699999809265137,2.799999952316284,2.5799999237060547,2.799999952316284,1300.0,,,,,
2024-11-13,2.75,2.75,2.5,2.694999933242798,6200.0,,,,,
2024-11-14,2.690000057220459,2.700000047683716,2.5199999809265137,2.5899999141693115,11100.0,,,,,
2024-11-15,2.619999885559082,2.880000114440918,2.4100000858306885,2.799999952316284,5900.0,,,,,
2024-11-18,2.859999895095825,2.890000104904175,2.630000114440918,2.75,5400.0,,,,,
2024-11-19,2.700000047683716,2.7300000190734863,2.650000095367432,2.7300000190734863,1400.0,,,,,
2024-11-20,2.5999999046325684,2.7100000381469727,2.539999961853028,2.7100000381469727,6500.0,,,,,
2024-11-21,2.690000057220459,2.690000057220459,2.549999952316284,2.549999952316284,900.0,,,,,
2024-11-22,2.690000057220459,2.690000057220459,2.690000057220459,2.690000057220459,300.0,,,,,
2024-11-25,2.650000095367432,2.6700000762939453,2.5,2.628999948501587,3500.0,,,,,
2024-11-26,2.525000095367432,2.5850000381469727,2.525000095367432,2.5850000381469727,600.0,,,,,
2024-11-27,2.5999999046325684,2.5999999046325684,2.450000047683716,2.525000095367432,2600.0,,,,,
2024-11-29,2.700000047683716,2.9100000858306885,2.609999895095825,2.799999952316284,6700.0,,,,,
2024-12-02,2.5999999046325684,3.0,2.549999952316284,2.819999933242798,54800.0,,,,,
2024-12-03,2.630000114440918,2.75,2.509999990463257,2.552000045776367,18100.0,,,,,
2024-12-04,2.7300000190734863,3.515000104904175,2.549999952316284,2.549999952316284,48800.0,,,,,
2024-12-05,3.072999954223633,3.400000095367432,2.740000009536743,3.0,36000.0,,,,,
2024-12-06,3.0999999046325684,3.220000028610229,2.8399999141693115,3.220000028610229,14600.0,,,,,
2024-12-09,3.039999961853028,3.039999961853028,2.6600000858306885,2.759999990463257,24000.0,,,,,
2024-12-10,3.0169999599456787,3.0169999599456787,3.0169999599456787,3.0169999599456787,400.0,,,,,
2024-12-11,2.9040000438690186,2.9040000438690186,2.825000047683716,2.825000047683716,2500.0,,,,,
2024-12-12,2.9800000190734863,2.9800000190734863,2.697000026702881,2.819999933242798,6000.0,,,,,
2024-12-13,2.799999952316284,2.9200000762939453,2.7699999809265137,2.859999895095825,4000.0,,,,,
2024-12-16,2.888000011444092,2.900000095367432,2.734999895095825,2.7690000534057617,5500.0,,,,,
2024-12-17,3.9700000286102295,4.25,2.943000078201294,3.0,484700.0,,,,,
2024-12-18,3.259999990463257,3.799999952316284,3.0,3.799999952316284,146800.0,,,,,
2024-12-19,3.2699999809265137,3.569999933242798,3.0199999809265137,3.190000057220459,17100.0,,,,,
2024-12-20,3.2100000381469727,3.240000009536743,2.990000009536743,3.109999895095825,5400.0,,,,,
2024-12-23,3.2100000381469727,3.2100000381469727,3.049999952316284,3.109999895095825,5100.0,,,,,
2024-12-24,3.260999917984009,3.2799999713897705,2.7699999809265137,3.049999952316284,15600.0,,,,,
2024-12-26,3.372999906539917,3.372999906539917,3.025000095367432,3.180000066757202,16600.0,,,,,
2024-12-27,3.490000009536743,3.6480000019073486,3.299999952316284,3.4100000858306885,8700.0,,,,,
2024-12-30,3.6679999828338623,3.740000009536743,3.3299999237060547,3.532999992370605,12900.0,,,,,
2024-12-31,3.619999885559082,3.799999952316284,3.549999952316284,3.7699999809265137,11600.0,,,,,
2025-01-02,3.9179999828338623,3.9179999828338623,3.571000099182129,3.5799999237060547,69700.0,,,,,
2025-01-03,4.980000019073486,6.489999771118164,4.150000095367432,4.170000076293945,767100.0,,,,,
2025-01-06,4.900000095367432,5.190000057220459,4.090000152587891,5.190000057220459,119300.0,,,,,
2025-01-07,4.320000171661377,4.690999984741211,3.859999895095825,4.449999809265137,92300.0,,,,,
2025-01-08,4.340000152587891,4.514999866485596,4.150000095367432,4.269999980926514,27300.0,,,,,
2025-01-10,4.190000057220459,4.434999942779541,4.019999980926514,4.309999942779541,31100.0,,,,,
2025-01-13,4.079999923706055,4.199999809265137,3.799999952316284,4.199999809265137,28800.0,,,,,
2025-01-14,4.269999980926514,4.689000129699707,3.920000076293945,4.019999980926514,32900.0,,,,,
2025-01-15,4.25,4.315000057220459,4.0,4.079999923706055,12100.0,,,,,
2025-01-16,4.300000190734863,4.300000190734863,4.039999961853027,4.099999904632568,17300.0,,,,,
2025-01-17,4.460000038146973,4.473999977111816,4.179999828338623,4.309999942779541,14300.0,,,,,
2025-01-21,4.230000019073486,4.550000190734863,4.0,4.550000190734863,21100.0,,,,,
2025-01-22,4.21999979019165,4.239999771118164,4.011000156402588,4.139999866485596,9100.0,,,,,
2025-01-23,4.309999942779541,4.489999771118164,4.079999923706055,4.079999923706055,28700.0,,,,,
2025-01-24,4.269999980926514,4.329999923706055,4.010000228881836,4.329999923706055,2800.0,,,,,
2025-01-27,4.010000228881836,4.170000076293945,3.910000085830689,4.11899995803833,3600.0,,,,,
2025-01-28,4.059999942779541,4.199999809265137,3.9070000648498535,4.173999786376953,3600.0,,,,,
2025-01-29,4.079999923706055,4.139999866485596,3.930000066757202,4.139999866485596,1400.0,,,,,
2025-01-30,4.050000190734863,4.056000232696533,3.901999950408936,3.901999950408936,900.0,,,,,
2025-01-31,4.070000171661377,4.38700008392334,3.846999883651733,4.010000228881836,12900.0,,,,,
2025-02-03,3.819999933242798,4.130000114440918,3.799999952316284,4.130000114440918,4000.0,,,,,
2025-02-04,4.0,4.0,3.819999933242798,3.819999933242798,2600.0,,,,,
2025-02-05,4.170000076293945,4.170000076293945,3.809999942779541,3.809999942779541,1900.0,,,,,
2025-02-06,4.139999866485596,4.170000076293945,3.9800000190734863,4.170000076293945,1800.0,,,,,
2025-02-07,4.090000152587891,4.090000152587891,3.799999952316284,3.799999952316284,2100.0,,,,,
2025-02-10,4.0,4.230000019073486,3.809999942779541,4.230000019073486,3600.0,,,,,
2025-02-11,4.0,4.0,3.799999952316284,3.809999942779541,1800.0,,,,,
2025-02-12,3.900000095367432,3.900000095367432,3.505000114440918,3.819999933242798,7400.0,,,,,
2025-02-13,3.890000104904175,3.9609999656677246,3.732000112533569,3.732000112533569,300.0,,,,,
2025-02-14,3.900000095367432,4.099999904632568,3.7200000286102295,3.869999885559082,3000.0,,,,,
2025-02-18,3.869999885559082,4.050000190734863,3.5999999046325684,4.050000190734863,2900.0,,,,,
2025-02-19,4.0,4.0,3.900000095367432,4.0,3000.0,,,,,
2025-02-20,3.8450000286102295,3.8450000286102295,3.8450000286102295,3.8450000286102295,400.0,,,,,
2025-02-21,3.849999904632568,3.990000009536743,3.799999952316284,3.799999952316284,3900.0,,,,,
2025-02-24,3.900000095367432,3.900000095367432,3.880000114440918,3.880000114440918,1100.0,,,,,
2025-02-25,3.75,3.799999952316284,3.75,3.799999952316284,3100.0,,,,,
2025-02-26,3.900000095367432,3.900000095367432,3.75,3.75,1200.0,,,,,
2025-02-27,3.75,3.799999952316284,3.75,3.799999952316284,700.0,,,,,
2025-02-28,3.75,3.75,3.714999914169312,3.714999914169312,700.0,,,,,
2025-03-03,3.75,3.819999933242798,3.75,3.7899999618530273,2000.0,,,,,
2025-03-04,3.900000095367432,3.997999906539917,3.759999990463257,3.7899999618530273,11000.0,,,,,
2025-03-05,3.8010001182556152,3.890000104904175,3.799000024795532,3.890000104904175,4000.0,,,,,
2025-03-06,3.799000024795532,3.990000009536743,3.799000024795532,3.884999990463257,1800.0,,,,,
2025-03-07,3.763999938964844,4.050000190734863,3.759999990463257,4.050000190734863,3300.0,,,,,
2025-03-10,3.799999952316284,4.0,3.7799999713897705,3.7899999618530273,7500.0,,,,,
2025-03-11,3.849999904632568,3.884999990463257,3.849999904632568,3.884999990463257,700.0,,,,,
2025-03-12,3.799999952316284,3.900000095367432,3.7699999809265137,3.880000114440918,4500.0,,,,,
2025-03-13,3.839999914169312,4.0,3.7699999809265137,3.7699999809265137,2900.0,,,,,
2025-03-14,3.900000095367432,4.050000190734863,3.825999975204468,3.825999975204468,1000.0,,,,,
2025-03-17,3.890000104904175,3.900000095367432,3.799999952316284,3.799999952316284,3000.0,,,,,
2025-03-18,4.349999904632568,4.550000190734863,3.940000057220459,3.940000057220459,51300.0,,,,,
2025-03-19,3.990000009536743,4.099999904632568,3.900000095367432,4.099999904632568,18500.0,,,,,
2025-03-20,4.079999923706055,4.090000152587891,3.99399995803833,3.99399995803833,2700.0,,,,,
2025-03-21,4.199999809265137,4.389999866485596,3.910000085830689,4.090000152587891,93600.0,,,,,
2025-03-24,3.759999990463257,4.190000057220459,3.700000047683716,4.190000057220459,19000.0,,,,,
2025-03-25,3.759999990463257,3.986000061035156,3.7200000286102295,3.900000095367432,3800.0,,,,,
2025-03-26,3.799999952316284,3.839999914169312,3.7200000286102295,3.740000009536743,5700.0,,,,,
2025-03-27,3.849999904632568,3.9800000190734863,3.7899999618530273,3.9800000190734863,4700.0,,,,,
2025-03-28,3.7699999809265137,3.8949999809265137,3.569999933242798,3.8949999809265137,10400.0,,,,,
2025-03-31,3.619999885559082,3.7899999618530273,3.5369999408721924,3.680000066757202,21000.0,,,,,
2025-04-01,1.909999966621399,2.390000104904175,1.899999976158142,2.390000104904175,241600.0,,,,,
2025-04-02,2.059999942779541,2.0899999141693115,1.809999942779541,2.0299999713897705,63500.0,,,,,
2025-04-03,1.940000057220459,2.039999961853028,1.8600000143051147,2.0,16300.0,,,,,
2025-04-04,1.7799999713897705,1.899999976158142,1.7619999647140503,1.8899999856948853,14900.0,,,,,
2025-04-07,2.0299999713897705,2.0299999713897705,1.7100000381469729,1.7799999713897705,20300.0,,,,,
2025-04-08,1.8200000524520876,2.0,1.7549999952316284,1.950000047683716,18200.0,,,,,
2025-04-09,1.7699999809265137,1.8799999952316284,1.7070000171661377,1.7100000381469729,8400.0,,,,,
2025-04-10,1.919000029563904,1.9700000286102293,1.8200000524520876,1.850000023841858,14800.0,,,,,
2025-04-11,2.009999990463257,2.0299999713897705,1.940000057220459,1.940000057220459,27200.0,,,,,
2025-04-14,1.809999942779541,2.0999999046325684,1.809999942779541,2.039999961853028,14400.0,,,,,
2025-04-15,1.850000023841858,1.899999976158142,1.7799999713897705,1.7899999618530271,10800.0,,,,,
2025-04-16,1.850000023841858,1.8600000143051147,1.7799999713897705,1.830000042915344,17000.0,,,,,
2025-04-17,1.7400000095367432,1.909999966621399,1.7400000095367432,1.909999966621399,3800.0,,,,,
2025-04-21,1.7699999809265137,1.940000057220459,1.7649999856948853,1.8899999856948853,10400.0,,,,,
2025-04-22,1.7999999523162842,1.8799999952316284,1.7799999713897705,1.781000018119812,6300.0,,,,,
2025-04-23,1.7899999618530271,1.899999976158142,1.7899999618530271,1.899999976158142,2500.0,,,,,
2025-04-24,1.850000023841858,1.850000023841858,1.7899999618530271,1.7970000505447388,4300.0,,,,,
2025-04-25,1.7899999618530271,1.870000004768372,1.7899999618530271,1.8200000524520876,5300.0,,,,,
2025-04-28,1.7799999713897705,1.830999970436096,1.7799999713897705,1.7899999618530271,8500.0,,,,,
2025-04-29,1.809999942779541,1.840000033378601,1.7899999618530271,1.7999999523162842,5500.0,,,,,
2025-04-30,1.7899999618530271,1.830000042915344,1.7899999618530271,1.809999942779541,2500.0,,,,,
2025-05-01,1.8200000524520876,1.840000033378601,1.7799999713897705,1.7799999713897705,31300.0,,,,,
2025-05-02,1.7799999713897705,1.840000033378601,1.75,1.7899999618530271,60200.0,,,,,
2025-05-05,1.7599999904632568,1.8350000381469729,1.7000000476837158,1.8350000381469729,46300.0,,,,,
2025-05-06,1.7799999713897705,1.7999999523162842,1.75,1.7799999713897705,24700.0,,,,,
2025-05-07,1.850000023841858,1.850000023841858,1.7200000286102295,1.7990000247955322,104400.0,,,,,
2025-05-08,1.8600000143051147,1.870000004768372,1.7300000190734863,1.7300000190734863,53500.0,,,,,
2025-05-09,1.950000047683716,1.993000030517578,1.7699999809265137,1.7699999809265137,77100.0,,,,,
2025-05-12,2.0,2.049999952316284,1.870000004768372,1.9900000095367432,33200.0,,,,,
2025-05-13,1.9900000095367432,2.059999942779541,1.8229999542236328,1.9149999618530276,53400.0,,,,,
2025-05-14,1.9600000381469729,2.053999900817871,1.8849999904632568,1.9900000095367432,70500.0,,,,,
2025-05-15,1.850000023841858,1.9900000095367432,1.7799999713897705,1.950000047683716,20700.0,,,,,
2025-05-16,1.9299999475479128,2.0,1.840000033378601,1.840000033378601,10500.0,,,,,
2025-05-19,1.899999976158142,2.009999990463257,1.815000057220459,1.830000042915344,19500.0,,,,,
2025-05-20,1.850000023841858,1.9600000381469729,1.850000023841858,1.940000057220459,16900.0,,,,,
2025-05-21,1.7350000143051147,1.965000033378601,1.659999966621399,1.840000033378601,77400.0,,,,,
2025-05-22,1.8179999589920044,1.8799999952316284,1.649999976158142,1.7999999523162842,31300.0,,,,,
2025-05-23,1.7899999618530271,1.8600000143051147,1.7200000286102295,1.840000033378601,99000.0,,,,,
2025-05-27,1.830000042915344,1.875,1.6699999570846558,1.7400000095367432,13900.0,,,,,
2025-05-28,1.7899999618530271,1.850000023841858,1.7200000286102295,1.850000023841858,175600.0,,,,,
2025-05-29,1.75,1.8350000381469729,1.75,1.7799999713897705,9300.0,,,,,
2025-05-30,1.7000000476837158,1.781000018119812,1.7000000476837158,1.75,22000.0,,,,,
2025-06-02,1.7300000190734863,1.850000023841858,1.6799999475479126,1.6799999475479126,11800.0,,,,,
2025-06-03,1.7100000381469729,1.840000033378601,1.7100000381469729,1.7100000381469729,6800.0,,,,,
2025-06-04,1.7350000143051147,1.8200000524520876,1.7300000190734863,1.7300000190734863,16200.0,,,,,
2025-06-05,1.7200000286102295,1.830000042915344,1.690000057220459,1.7799999713897705,25900.0,,,,,
2025-06-06,1.6799999475479126,1.75,1.6799999475479126,1.75,10000.0,,,,,
2025-06-09,1.7999999523162842,1.840000033378601,1.6799999475479126,1.6799999475479126,67100.0,,,,,
2025-06-10,1.7200000286102295,1.8109999895095823,1.7200000286102295,1.809999942779541,11300.0,,,,,
2025-06-11,1.7000000476837158,1.7999999523162842,1.7000000476837158,1.7999999523162842,7700.0,,,,,
2025-06-12,1.7200000286102295,1.940000057220459,1.6799999475479126,1.7000000476837158,187000.0,,,,,
2025-06-13,1.8899999856948853,2.109999895095825,1.7400000095367432,2.109999895095825,289500.0,,,,,
2025-06-16,1.75,1.9800000190734863,1.75,1.8799999952316284,115500.0,,,,,
2025-06-17,1.7300000190734863,1.83899998664856,1.7200000286102295,1.7799999713897705,45700.0,,,,,
2025-06-18,1.7000000476837158,1.7999999523162842,1.649999976158142,1.7000000476837158,149800.0,,,,,
2025-06-20,2.069999933242798,2.140000104904175,1.659999966621399,1.659999966621399,818100.0,,,,,
2025-06-23,1.950000047683716,2.2799999713897705,1.909999966621399,2.150000095367432,483200.0,,,,,
2025-06-24,1.7999999523162842,1.850000023841858,1.6699999570846558,1.7799999713897705,132800.0,,,,,
2025-06-25,1.7999999523162842,1.909999966621399,1.7599999904632568,1.7999999523162842,82300.0,,,,,
2025-06-26,1.7899999618530271,1.7999999523162842,1.7599999904632568,1.7999999523162842,34200.0,,,,,
2025-06-27,1.7400000095367432,1.7699999809265137,1.7000000476837158,1.75,48900.0,,,,,
2025-06-30,1.7200000286102295,1.72599995136261,1.659999966621399,1.7000000476837158,53300.0,,,,,
2025-07-01,1.6299999952316284,1.690000057220459,1.559999942779541,1.6699999570846558,41800.0,,,,,
2025-07-02,1.649999976158142,1.7050000429153442,1.6200000047683716,1.6299999952316284,34200.0,,,,,
2025-07-03,1.7200000286102295,1.7619999647140503,1.659999966621399,1.6699999570846558,42500.0,,,,,
2025-07-07,1.659999966621399,1.75,1.649999976158142,1.7300000190734863,34400.0,,,,,
2025-07-08,1.659999966621399,1.7300000190734863,1.6100000143051147,1.628000020980835,74700.0,,,,,
2025-07-09,1.6799999475479126,1.6799999475479126,1.6019999980926514,1.6699999570846558,28800.0,,,,,
2025-07-10,1.6699999570846558,1.6799999475479126,1.621000051498413,1.6299999952316284,14600.0,,,,,
2025-07-11,1.6299999952316284,1.690000057220459,1.6100000143051147,1.649999976158142,8500.0,,,,,
2025-07-14,1.6100000143051147,1.7100000381469729,1.5160000324249268,1.6100000143051147,135600.0,,,,,
2025-07-15,1.6469999551773071,1.6649999618530271,1.5,1.5700000524520874,114800.0,,,,,
