Date,Close,High,Low,Open,Volume,"('Close', 'GS')","('High', 'GS')","('Low', 'GS')","('Open', 'GS')","('Volume', 'GS')"
2025-07-17,702.0816650390625,713.6298311058379,700.5299739451559,702.5193246147882,2046100.0,,,,,
2025-07-18,704.48876953125,706.5079289122223,694.6713287333603,703.2951469752713,1925200.0,,,,,
2025-07-21,702.2407836914062,708.9647986426443,700.5995451111779,705.3640788012098,2006500.0,,,,,
2025-07-22,696.6805419921875,702.7281851781592,688.1959927430236,699.9132369112923,1978900.0,,,,,
2025-07-23,713.699462890625,715.1815194201145,697.7647446615506,698.2620823270257,2395700.0,,,,,
2025-07-24,715.3505859375,721.9055229774806,710.9242686425972,715.1019171086871,1974700.0,,,,,
2025-07-25,725.098388671875,726.0035772024344,714.5249852607892,716.9221867576148,1851400.0,,,,,
2025-07-28,719.7968139648438,728.6195791273335,718.3246532198621,724.1236272888921,1464800.0,,,,,
2025-07-29,728.0824584960938,730.2210348273956,718.573364379585,722.9797689870402,2136000.0,,,,,
2025-07-30,726.8590087890625,733.9510488599243,719.329309137735,727.2469467442818,1816200.0,,,,,
2025-07-31,719.7371826171875,730.1314917367006,716.6039308961746,722.7212087476124,2358100.0,,,,,
2025-08-01,705.7918090820312,710.7154643021178,690.3544279231849,706.7268063575833,2999100.0,,,,,
2025-08-04,722.1641845703125,722.9200868513597,711.3918333658536,711.3918333658536,1753700.0,,,,,
2025-08-05,717.0713500976562,725.5161944652352,710.7452297046292,724.1236247489605,1977300.0,,,,,
2025-08-06,720.8809814453125,724.4220231548394,718.1555807831136,720.6422690822241,1477100.0,,,,,
2025-08-07,715.9075927734375,729.0373189133431,713.7889295215132,726.7296649254672,1400400.0,,,,,
2025-08-08,717.4295043945312,724.1236500286699,714.823459851516,721.9950302232559,1275400.0,,,,,
2025-08-11,715.4102783203125,719.9858212879774,711.9289146473816,718.3545391679361,1273500.0,,,,,
2025-08-12,739.4217529296875,744.1564172221656,720.4930522267182,721.4181537101359,2418100.0,,,,,
2025-08-13,740.7247924804688,744.9222933373328,728.7190536614181,741.8090153297996,1862600.0,,,,,
2025-08-14,743.221435546875,744.1762850307907,733.075734809112,738.7652486846615,1371200.0,,,,,
2025-08-15,726.8291625976562,745.0615792633622,725.2973843721945,745.011857636528,1645900.0,,,,,
2025-08-18,727.0679321289062,727.7144346949228,720.0156570254986,725.6156842294149,1157800.0,,,,,
2025-08-19,717.5388793945312,726.1129757028671,713.9082902319517,725.2774217306826,1856400.0,,,,,
2025-08-20,716.8425903320312,718.404237843508,701.7931481355542,717.3598409170245,1872700.0,,,,,
2025-08-21,712.1378173828125,715.3903644414571,709.1736436051489,712.7246418320678,1162000.0,,,,,
2025-08-22,737.939697265625,740.8740016395936,714.753817685075,716.3055087759294,1948600.0,,,,,
2025-08-25,734.856201171875,742.5251701972888,734.3986893521813,737.9397312719359,1381200.0,,,,,
2025-08-26,744.9620971679688,745.1709401318168,729.9524197938485,733.7819562230844,1511600.0,,,,,
2025-08-27,745.67822265625,748.9905084374285,741.0530188908019,741.997911867181,1534800.0,,,,,
2025-08-28,747.219970703125,749.318781784772,743.0125134932537,746.9912148049547,1411200.0,,,,,
2025-08-29,745.25,748.9199829101562,738.9000244140625,746.7100219726562,1467000.0,,,,,
2025-09-02,730.8499755859375,736.3900146484375,721.1599731445312,736.3900146484375,2296400.0,,,,,
2025-09-03,730.5599975585938,732.02001953125,722.2999877929688,728.5599975585938,1485600.0,,,,,
2025-09-04,748.9000244140625,748.9099731445312,731.1699829101562,733.75,1778200.0,,,,,
2025-09-05,738.2100219726562,757.3499755859375,727.1500244140625,752.1900024414062,1822800.0,,,,,
2025-09-08,741.8499755859375,743.5399780273438,733.5700073242188,739.4199829101562,1400100.0,,,,,
2025-09-09,763.9199829101562,765.6199951171875,738.5399780273438,740.1300048828125,2611300.0,,,,,
2025-09-10,769.5800170898438,774.469970703125,761.6300048828125,761.8599853515625,1996200.0,,,,,
2025-09-11,784.72998046875,793.1699829101562,771.3499755859375,772.0,2075700.0,,,,,
2025-09-12,780.0599975585938,787.030029296875,776.260009765625,783.5,1099400.0,,,,,
2025-09-15,786.760009765625,792.3800048828125,781.4400024414062,782.9500122070312,1292000.0,,,,,
2025-09-16,785.530029296875,790.010009765625,779.6900024414062,789.530029296875,1529500.0,,,,,
2025-09-17,794.219970703125,798.5700073242188,785.22998046875,788.8599853515625,1945300.0,,,,,
2025-09-18,804.3099975585938,807.280029296875,792.4000244140625,795.5700073242188,1501600.0,,,,,
2025-09-19,805.0,809.6599731445312,797.3699951171875,804.0900268554688,3789800.0,,,,,
2025-09-22,805.5599975585938,806.030029296875,797.5399780273438,801.1400146484375,1151000.0,,,,,
2025-09-23,806.3200073242188,825.25,802.0,807.0999755859375,1758800.0,,,,,
2025-09-24,792.4299926757812,812.8400268554688,792.3400268554688,809.5499877929688,1402500.0,,,,,
2025-09-25,794.760009765625,798.1799926757812,782.010009765625,786.0,1413100.0,,,,,
2025-09-26,802.510009765625,809.5,795.1300048828125,797.1599731445312,1376200.0,,,,,
2025-09-29,804.1199951171875,808.8400268554688,797.989990234375,807.7999877929688,1059000.0,,,,,
2025-09-30,796.3499755859375,809.6199951171875,786.4500122070312,805.5,2463900.0,,,,,
2025-10-01,785.510009765625,796.280029296875,783.22998046875,793.6199951171875,1788900.0,,,,,
2025-10-02,779.3800048828125,791.0,772.4400024414062,788.8800048828125,1553700.0,,,,,
2025-10-03,789.97998046875,794.9199829101562,777.8599853515625,783.0,1470500.0,,,,,
2025-10-06,796.780029296875,802.5,780.0499877929688,795.0,1632600.0,,,,,
2025-10-07,789.6500244140625,805.3200073242188,781.3900146484375,798.0,1547200.0,,,,,
2025-10-08,776.510009765625,795.0,774.3400268554688,791.75,1939300.0,,,,,
2025-10-09,779.9600219726562,782.9099731445312,771.3499755859375,778.8499755859375,1575000.0,,,,,
2025-10-10,764.3599853515625,791.6599731445312,764.0,783.1199951171875,2457900.0,,,,,
2025-10-13,786.780029296875,791.0499877929688,777.8800048828125,777.8800048828125,2766000.0,,,,,
2025-10-14,770.760009765625,786.5700073242188,742.4600219726562,764.4500122070312,4710800.0,,,,,
2025-10-15,767.9299926757812,782.489990234375,762.6599731445312,778.6199951171875,3217400.0,,,,,
2025-10-16,758.0900268554688,781.4400024414062,752.4099731445312,770.6599731445312,3160900.0,,,,,
2025-10-17,750.77001953125,758.9400024414062,740.010009765625,758.1500244140625,2882700.0,,,,,
2025-10-20,,,,,,759.5545043945312,762.6391876167959,749.1660031051999,753.265674041788,1925400.0
2025-10-21,,,,,,755.2359008789062,761.5247313459756,754.5294422080326,755.2558216529818,1782200.0
2025-10-22,,,,,,740.9268188476562,756.8578502662779,739.4441788252727,756.8578502662779,2141400.0
2025-10-23,,,,,,747.076416015625,751.2755695167299,740.9865502257887,745.6435171357933,1615400.0
2025-10-24,,,,,,780.0130615234375,780.7394409395921,752.2705909559148,756.1015743014162,2505600.0
2025-10-27,,,,,,786.0928955078125,792.7797766991586,783.1276155622509,785.1077889881294,1645300.0
2025-10-28,,,,,,788.1826171875,794.4216457443006,783.4659487678082,788.1427756391898,1242000.0
2025-10-29,,,,,,779.1971435546875,796.5411536528813,774.9780692952115,784.1127768439603,2251500.0
2025-10-30,,,,,,786.2620849609375,803.1583632961381,776.7492472216023,779.6946672970953,1829500.0
2025-10-31,,,,,,785.4760131835938,787.8143962811764,779.1374414116776,781.1076545872421,1328100.0
2025-11-03,,,,,,781.64501953125,792.0733018595241,777.5851293202,785.6750285810837,1569100.0
2025-11-04,,,,,,786.9288330078125,802.0239820161505,769.1867718343478,773.1670397351724,2046000.0
2025-11-05,,,,,,789.1776733398438,793.4265679130938,771.7540413446426,786.5407216312519,1832700.0
2025-11-06,,,,,,783.69482421875,794.2624300822426,773.1669991679138,790.0831368588463,1572500.0
2025-11-07,,,,,,782.4609375,783.1773565198896,759.0370236655643,779.1373873113415,2098400.0
2025-11-10,,,,,,793.2673950195312,802.3821816772667,784.9088082370297,792.1529248797401,1698200.0
2025-11-11,,,,,,806.3126831054688,807.9943486496317,791.6851870606881,794.5410242963279,1521500.0
2025-11-12,,,,,,834.831298828125,835.8562469499517,810.1138695365399,810.1138695365399,2954100.0
2025-11-13,,,,,,801.5264282226562,837.1299528459042,801.048815521559,828.9504709352134,2557400.0
2025-11-14,,,,,,787.0083618164062,796.6605232201919,774.1620744252183,791.6254869649895,2552000.0
2025-11-17,,,,,,771.734130859375,792.7996814459277,766.6990944594518,786.1029002244866,1850600.0
2025-11-18,,,,,,772.470458984375,783.8142464763729,762.7585958620031,768.2513848455894,1673500.0
2025-11-19,,,,,,782.1126708984375,783.9834016436981,771.1768947153442,772.4704696177307,1521100.0
2025-11-20,,,,,,769.88330078125,811.9746200409725,768.3807399899491,791.3269811122345,2599000.0
2025-11-21,,,,,,770.211669921875,776.5203601236574,750.2804505512979,772.9978451245895,2284700.0
2025-11-24,,,,,,786.8093872070312,790.0731751271883,771.5350735246053,774.7989221788273,2319500.0
2025-11-25,,,,,,798.3621215820312,801.2876208406194,774.1521257142285,793.0683581267733,2252900.0
2025-11-26,,,,,,811.9845581054688,815.5369542585768,801.0288617202667,801.8647446467892,1862500.0
2025-11-28,,,,,,821.965087890625,826.472770361448,814.910097171469,815.9549053302615,868300.0
2025-12-01,,,,,,806.8599853515625,820.6615593091528,805.6161516442521,814.5518942967358,2133200.0
2025-12-02,,,,,,815.2100219726562,819.7000122070312,808.2999877929688,811.1199951171875,2254200.0
2025-12-03,,,,,,836.5700073242188,837.9099731445312,812.9500122070312,812.9500122070312,2347900.0
2025-12-04,,,,,,837.8300170898438,843.989990234375,834.5,835.5399780273438,1670800.0
2025-12-05,,,,,,854.5599975585938,856.2000122070312,836.52001953125,837.260009765625,2277500.0
2025-12-08,,,,,,866.6900024414062,870.5599975585938,856.2999877929688,861.0999755859375,2238100.0
2025-12-09,,,,,,876.5800170898438,883.719970703125,864.3099975585938,866.0,2274800.0
2025-12-10,,,,,,889.239990234375,897.2000122070312,869.27001953125,871.3499755859375,2394300.0
2025-12-11,,,,,,911.030029296875,919.0999755859375,888.0,889.97998046875,2683000.0
2025-12-12,,,,,,887.9600219726562,914.989990234375,886.989990234375,913.75,2715200.0
2025-12-15,,,,,,889.5900268554688,904.469970703125,889.5900268554688,892.0,1976600.0
2025-12-16,,,,,,879.1500244140625,896.239990234375,874.3200073242188,890.22998046875,2161600.0
2025-12-17,,,,,,872.3300170898438,895.969970703125,868.4400024414062,886.3300170898438,2213300.0
2025-12-18,,,,,,876.2999877929688,892.7899780273438,874.7000122070312,880.5,2066300.0
2025-12-19,,,,,,893.47998046875,899.75,881.9500122070312,883.1699829101562,4808300.0
2025-12-22,,,,,,899.0,905.47998046875,894.8400268554688,896.52001953125,1427200.0
2025-12-23,,,,,,898.97998046875,903.3807983398438,893.7000122070312,900.344970703125,161153.0
