Date,Close,High,Low,Open,Volume,"('Close', 'ERO')","('High', 'ERO')","('Low', 'ERO')","('Open', 'ERO')","('Volume', 'ERO')"
2025-03-31,12.119999885559082,12.25,11.6899995803833,12.079999923706056,422400.0,,,,,
2025-04-01,12.3100004196167,12.5600004196167,11.914999961853027,12.010000228881836,339000.0,,,,,
2025-04-02,12.470000267028809,12.5,12.06999969482422,12.1899995803833,335600.0,,,,,
2025-04-03,11.25,11.960000038146973,11.199999809265137,11.65999984741211,696700.0,,,,,
2025-04-04,9.90999984741211,11.15999984741211,9.579999923706056,10.93000030517578,1092800.0,,,,,
2025-04-07,10.09000015258789,10.649999618530272,9.369999885559082,9.390000343322754,956000.0,,,,,
2025-04-08,9.649999618530272,10.619999885559082,9.510000228881836,10.59000015258789,583800.0,,,,,
2025-04-09,10.68000030517578,10.9399995803833,9.300000190734863,9.75,944600.0,,,,,
2025-04-10,9.93000030517578,10.460000038146973,9.640000343322754,10.460000038146973,545800.0,,,,,
2025-04-11,10.489999771118164,10.539999961853027,10.0600004196167,10.119999885559082,550800.0,,,,,
2025-04-14,10.90999984741211,10.93000030517578,10.5600004196167,10.68000030517578,835400.0,,,,,
2025-04-15,10.510000228881836,10.84000015258789,10.460000038146973,10.84000015258789,435000.0,,,,,
2025-04-16,10.93000030517578,11.010000228881836,10.34000015258789,10.609999656677246,553500.0,,,,,
2025-04-17,10.93000030517578,11.03499984741211,10.770000457763672,10.920000076293944,265300.0,,,,,
2025-04-21,10.920000076293944,11.0,10.614999771118164,11.0,738400.0,,,,,
2025-04-22,11.229999542236328,11.350000381469728,10.845000267028809,11.045000076293944,630300.0,,,,,
2025-04-23,11.890000343322754,11.904999732971191,11.529999732971191,11.600000381469728,598300.0,,,,,
2025-04-24,12.65999984741211,12.710000038146973,11.989999771118164,12.06999969482422,474600.0,,,,,
2025-04-25,12.619999885559082,12.670000076293944,12.4399995803833,12.460000038146973,412600.0,,,,,
2025-04-28,12.649999618530272,12.850000381469728,12.5600004196167,12.640000343322754,318700.0,,,,,
2025-04-29,12.670000076293944,12.800000190734863,12.460000038146973,12.640000343322754,305900.0,,,,,
2025-04-30,12.470000267028809,12.524999618530272,12.029999732971191,12.199999809265137,384700.0,,,,,
2025-05-01,12.550000190734863,12.770000457763672,12.380000114440918,12.710000038146973,416500.0,,,,,
2025-05-02,12.81999969482422,13.020000457763672,12.5,12.960000038146973,327900.0,,,,,
2025-05-05,12.710000038146973,12.850000381469728,12.5600004196167,12.81999969482422,520500.0,,,,,
2025-05-06,14.149999618530272,14.289999961853027,13.225000381469728,13.979999542236328,775300.0,,,,,
2025-05-07,13.420000076293944,14.06999969482422,13.279999732971191,14.029999732971191,521700.0,,,,,
2025-05-08,13.369999885559082,13.55500030517578,13.220000267028809,13.420000076293944,368000.0,,,,,
2025-05-09,13.40999984741211,13.550000190734863,13.3100004196167,13.510000228881836,419100.0,,,,,
2025-05-12,13.619999885559082,13.85200023651123,13.4350004196167,13.84000015258789,330600.0,,,,,
2025-05-13,13.399999618530272,13.6899995803833,13.380000114440918,13.6899995803833,228600.0,,,,,
2025-05-14,13.699999809265137,14.149999618530272,13.229999542236328,13.380000114440918,749900.0,,,,,
2025-05-15,13.619999885559082,13.68000030517578,13.260000228881836,13.4399995803833,405900.0,,,,,
2025-05-16,13.09000015258789,13.5,12.869999885559082,13.43000030517578,494400.0,,,,,
2025-05-19,13.520000457763672,13.529999732971191,12.850000381469728,12.90999984741211,319100.0,,,,,
2025-05-20,13.5,13.619999885559082,13.34000015258789,13.579999923706056,419200.0,,,,,
2025-05-21,13.729999542236328,13.899999618530272,13.300000190734863,13.300000190734863,346100.0,,,,,
2025-05-22,13.800000190734863,14.100000381469728,13.515000343322754,13.699999809265137,538200.0,,,,,
2025-05-23,14.3100004196167,14.369999885559082,13.65999984741211,13.65999984741211,648000.0,,,,,
2025-05-27,14.119999885559082,14.470000267028809,14.074999809265137,14.399999618530272,542100.0,,,,,
2025-05-28,14.289999961853027,14.375,13.920000076293944,14.100000381469728,372900.0,,,,,
2025-05-29,14.239999771118164,14.550000190734863,14.1850004196167,14.5,370000.0,,,,,
2025-05-30,14.109999656677246,14.260000228881836,13.9399995803833,14.199999809265137,513000.0,,,,,
2025-06-02,14.520000457763672,14.600000381469728,14.355999946594238,14.449999809265137,506400.0,,,,,
2025-06-03,14.649999618530272,14.6899995803833,14.170000076293944,14.43000030517578,357300.0,,,,,
2025-06-04,15.899999618530272,15.920000076293944,14.6899995803833,14.699999809265137,729300.0,,,,,
2025-06-05,15.899999618530272,16.469999313354492,15.875,16.18000030517578,697800.0,,,,,
2025-06-06,15.789999961853027,16.040000915527344,15.649999618530272,15.970000267028809,294900.0,,,,,
2025-06-09,15.84000015258789,16.06999969482422,15.760000228881836,16.0,321600.0,,,,,
2025-06-10,15.65999984741211,15.949999809265137,15.470999717712402,15.9399995803833,499500.0,,,,,
2025-06-11,15.59000015258789,15.789999961853027,15.350000381469728,15.630000114440918,339600.0,,,,,
2025-06-12,15.670000076293944,15.859999656677246,15.369999885559082,15.5,304700.0,,,,,
2025-06-13,15.029999732971191,15.40999984741211,14.899999618530272,15.40999984741211,716700.0,,,,,
2025-06-16,15.859999656677246,15.869999885559082,15.25,15.31999969482422,688000.0,,,,,
2025-06-17,15.289999961853027,15.890000343322754,15.25,15.8100004196167,303900.0,,,,,
2025-06-18,15.579999923706056,15.770000457763672,15.270000457763672,15.270000457763672,391300.0,,,,,
2025-06-20,15.239999771118164,15.59000015258789,15.15999984741211,15.59000015258789,480500.0,,,,,
2025-06-23,15.800000190734863,16.059999465942383,15.0600004196167,15.199999809265137,618600.0,,,,,
2025-06-24,15.970000267028809,16.290000915527344,15.774999618530272,15.84000015258789,465900.0,,,,,
2025-06-25,15.829999923706056,16.0,15.710000038146973,15.81999969482422,378900.0,,,,,
2025-06-26,17.25,17.309999465942383,16.110000610351562,16.200000762939453,1075200.0,,,,,
2025-06-27,16.770000457763672,17.049999237060547,16.579999923706055,17.030000686645508,695200.0,,,,,
2025-06-30,16.850000381469727,17.010000228881836,16.530000686645508,16.809999465942383,409000.0,,,,,
2025-07-01,17.040000915527344,17.229999542236328,16.764999389648438,16.969999313354492,359400.0,,,,,
2025-07-02,17.459999084472656,18.100000381469727,17.1200008392334,17.15999984741211,586100.0,,,,,
2025-07-03,16.969999313354492,17.84000015258789,16.670000076293945,17.84000015258789,972300.0,,,,,
2025-07-07,16.209999084472656,16.6200008392334,16.020000457763672,16.5,838400.0,,,,,
2025-07-08,15.760000228881836,16.540000915527344,15.550000190734863,16.350000381469727,1406500.0,,,,,
2025-07-09,14.279999732971191,15.934000015258787,14.220000267028809,15.81999969482422,1533400.0,,,,,
2025-07-10,14.760000228881836,14.890000343322754,14.229999542236328,14.550000190734863,1502400.0,,,,,
2025-07-11,15.100000381469728,15.15999984741211,14.59000015258789,14.770000457763672,1808100.0,,,,,
2025-07-14,14.670000076293944,15.175000190734863,14.592000007629396,15.0,747100.0,,,,,
2025-07-15,14.470000267028809,14.869999885559082,14.239999771118164,14.869999885559082,725400.0,,,,,
2025-07-16,14.260000228881836,14.56999969482422,14.083999633789062,14.40999984741211,602600.0,,,,,
2025-07-17,14.40999984741211,14.449999809265137,14.06999969482422,14.300000190734863,646800.0,,,,,
2025-07-18,14.210000038146973,14.59000015258789,14.18000030517578,14.59000015258789,649200.0,,,,,
2025-07-21,14.460000038146973,14.729999542236328,14.40999984741211,14.479999542236328,1215900.0,,,,,
2025-07-22,14.68000030517578,14.75,14.210000038146973,14.630000114440918,712000.0,,,,,
2025-07-23,14.890000343322754,15.029999732971191,14.609999656677246,14.779999732971191,591900.0,,,,,
2025-07-24,14.550000190734863,14.859999656677246,14.479999542236328,14.859999656677246,521100.0,,,,,
2025-07-25,14.149999618530272,14.5,13.989999771118164,14.5,1141600.0,,,,,
2025-07-28,14.029999732971191,14.09000015258789,13.619999885559082,14.050000190734863,839400.0,,,,,
