Date,Close,High,Low,Open,Volume,"('Close', 'MU')","('High', 'MU')","('Low', 'MU')","('Open', 'MU')","('Volume', 'MU')"
2024-12-03,99.42489624023438,103.24893480206794,99.21577025916386,100.69958082596166,23479700.0,,,,,
2024-12-04,102.77091217041016,102.98004571870732,99.38505476296496,100.3510153165126,16306200.0,,,,,
2024-12-05,100.45060729980467,103.81655126265454,100.19168619568605,103.44808690670388,13448900.0,,,,,
2024-12-06,100.74935913085938,101.76512248581732,99.61409956779352,100.46056396514284,12381000.0,,,,,
2024-12-09,102.39250183105467,104.06551714747609,99.9526913102072,100.23152592999853,14141900.0,,,,,
2024-12-10,97.69212341308594,104.56343647222393,96.86557252038769,104.52360187041845,23548500.0,,,,,
2024-12-11,101.63565826416016,102.23316969618143,97.89129685015465,99.08630451885028,15248400.0,,,,,
2024-12-12,97.83153533935548,101.5559906277325,97.35353533932906,100.97840032983363,19334900.0,,,,,
2024-12-13,102.0738296508789,102.77091618015704,99.25559428683256,100.3510192318439,23926000.0,,,,,
2024-12-16,107.80988311767578,110.6679454862958,104.10534876622673,105.17089965998882,42741200.0,,,,,
2024-12-17,108.1484603881836,110.0306015207527,107.2322873962006,109.2936804269988,35811500.0,,,,,
2024-12-18,103.46800994873048,111.57416515048016,102.30287635482694,109.79160663444502,63024300.0,,,,,
2024-12-19,86.72789764404297,90.62164447668256,84.25821312618872,89.70547143288738,91396800.0,,,,,
2024-12-20,89.74530029296875,89.87475704163379,83.19265690350011,85.05488452140867,49578400.0,,,,,
2024-12-23,89.34696960449219,90.72122920076788,88.03245811311044,89.62580422422869,26041500.0,,,,,
2024-12-24,88.90879821777344,89.32705015510716,87.86316837443914,89.20755394311107,13021300.0,,,,,
2024-12-26,89.44654846191406,90.2531782339576,87.73369861705886,88.13203702711154,14468200.0,,,,,
2024-12-27,88.2614974975586,89.11792245604539,87.2158676745272,88.62996187196407,19422600.0,,,,,
2024-12-30,85.065673828125,86.80069602923312,84.33776877324426,86.7408626932176,22022900.0,,,,,
2024-12-31,83.91897583007812,86.1525585107991,83.84916900149683,85.19530879049012,18691500.0,,,,,
2025-01-02,87.07990264892578,87.3989859157152,84.49731603948268,84.73663419523362,18860000.0,,,,,
2025-01-03,89.61261749267578,89.94166659987965,87.25937586015608,87.69811053894263,17484600.0,,,,,
2025-01-06,98.97572326660156,101.2292451896178,95.2065503361567,95.29628892614627,42903300.0,,,,,
2025-01-07,101.6181411743164,106.43430264049364,100.87028911718735,103.1138452885745,53570000.0,,,,,
2025-01-08,99.12530517578124,103.18364887312244,98.01848347582047,102.52553538339666,33516900.0,,,,,
2025-01-10,99.05549621582033,100.49137462979084,96.59257644678014,97.8389965679227,20512600.0,,,,,
2025-01-13,94.78775024414062,95.7250605632365,92.61399335621536,95.56551514400982,22699100.0,,,,,
2025-01-14,97.08116912841795,97.1310289753182,95.10683634735524,96.77205937876133,18613400.0,,,,,
2025-01-15,102.89447784423828,103.6323564370957,99.0654712177682,99.15521742378242,27568100.0,,,,,
2025-01-16,102.30615997314452,104.49986390695231,101.57825489719892,104.02123524269868,16243800.0,,,,,
2025-01-17,105.44713592529295,105.57676087140248,102.2064438046575,104.34031431548776,18908900.0,,,,,
2025-01-21,109.06674194335938,109.92427958274172,104.92863328784618,105.12805746128852,23533600.0,,,,,
2025-01-22,108.91716766357422,110.35303831773916,107.45137653933712,108.85733433097376,20004300.0,,,,,
2025-01-23,104.53974151611328,105.8759078005824,103.05401090776785,104.489889277336,22677600.0,,,,,
2025-01-24,102.89447784423828,105.41723099069866,102.42582265433396,105.19785982882476,19743800.0,,,,,
2025-01-27,90.84906768798828,95.82477453302818,88.10694350328508,94.58832793985628,50696200.0,,,,,
2025-01-28,87.99725341796875,93.18235765850282,87.78785576749983,92.34476705662716,34793600.0,,,,,
2025-01-29,88.75508117675781,90.1909519032701,87.5086611249849,89.62258466396342,25342800.0,,,,,
2025-01-30,92.23509216308594,92.89320566149276,90.04139571681972,90.40036533276071,22497100.0,,,,,
2025-01-31,90.97869110107422,94.00001211633638,90.87897901755107,91.38752053332664,20492100.0,,,,,
2025-02-03,89.66246795654297,91.13823259476406,87.7679080210387,88.39610857450747,18607900.0,,,,,
2025-02-04,90.40036010742188,91.18809091112908,88.54568640144583,88.79497041990987,12827500.0,,,,,
2025-02-05,93.3319320678711,93.38179191301988,89.96161498252609,90.13112628396114,15660000.0,,,,,
2025-02-06,94.26924896240234,96.33332041040072,93.3119992075743,94.60827158893645,16141100.0,,,,,
2025-02-07,92.03565979003906,95.65526088655268,91.3276865050384,95.31623067609024,15602800.0,,,,,
2025-02-10,95.65526580810548,95.98432254495816,92.9031680583693,92.92311504047564,16217900.0,,,,,
2025-02-11,93.81056213378906,95.56551611790093,93.29204712356264,93.9800734377866,12124000.0,,,,,
2025-02-12,91.41742706298828,92.3746766920588,87.09982643847452,89.34338239623025,22874700.0,,,,,
2025-02-13,95.38603973388672,95.79486156506093,91.75645745437456,91.79634380992354,16579900.0,,,,,
2025-02-14,99.23497772216795,100.41159858175506,97.7193342525098,98.1281636902896,21284500.0,,,,,
2025-02-18,106.48416137695312,107.57103603702588,101.75773855529494,102.3460451824805,29641900.0,,,,,
2025-02-19,104.06111907958984,106.8830159348456,103.32324053062474,105.45711107502916,17875900.0,,,,,
2025-02-20,102.8844985961914,104.54971398444798,102.04690035295307,103.6822104842713,14488000.0,,,,,
2025-02-21,98.5569305419922,103.3631339481614,97.47005582179018,103.34318696551748,18650800.0,,,,,
2025-02-24,95.1367645263672,100.41160810976334,95.00713195694384,99.93298701394755,14883700.0,,,,,
2025-02-25,92.9530258178711,95.65526365917944,92.49434413781027,95.22649484406146,18608200.0,,,,,
2025-02-26,97.43016815185548,99.43441385806226,95.22649826716469,95.72506632091948,21335200.0,,,,,
2025-02-27,91.5570297241211,99.60391716028298,91.22797300929524,97.55978526126154,22386300.0,,,,,
2025-02-28,93.36184692382812,94.18947168267212,89.6126208010127,90.73938181449871,23359100.0,,,,,
2025-03-03,90.28070831298828,95.92449498976274,89.1340002141643,95.53561249823343,20281800.0,,,,,
2025-03-04,90.93880462646484,93.3219591749892,86.55141209686737,89.94166857745736,23611500.0,,,,,
2025-03-05,94.06980895996094,94.77778223244825,90.17101105759168,91.88608623803728,14010300.0,,,,,
2025-03-06,89.01433563232422,93.02282698449687,88.77502510023089,90.66958519753598,18708100.0,,,,,
2025-03-07,92.69376373291016,93.07267268272062,89.23370051784403,90.0314123788119,19133900.0,,,,,
2025-03-10,86.83060455322266,91.10831889861068,85.5143853398374,89.33341043139282,21897900.0,,,,,
2025-03-11,88.79497528076172,90.83909977954048,85.82350627068534,87.64826721154465,21962100.0,,,,,
2025-03-12,95.3660888671875,96.71222098006092,91.97582485908634,92.2051694922635,23584700.0,,,,,
2025-03-13,94.60826873779295,97.83899512146336,93.73079172419736,93.98007574474046,18824700.0,,,,,
2025-03-14,100.50135040283205,102.48564915063348,98.46719180603488,98.46719180603488,24623600.0,,,,,
2025-03-17,102.814697265625,104.15085590204964,100.67085326702764,100.77056534910432,17095100.0,,,,,
2025-03-18,101.42868041992188,103.01412309087549,100.00277556135464,101.60816521357177,18434100.0,,,,,
2025-03-19,101.76770782470705,103.30329832999968,100.20220445365295,100.5312611921181,16633100.0,,,,,
2025-03-20,102.70501708984376,104.39017951340206,101.0597410227208,101.28908567033815,29204400.0,,,,,
2025-03-21,94.44872283935548,98.21789569026204,93.43163986233832,97.91875184818784,63239600.0,,,,,
2025-03-24,96.66236877441406,98.13812583235728,95.05697916429,95.82477055682824,35406600.0,,,,,
2025-03-25,93.91027069091795,96.10396689243798,92.98293388778892,95.90454273140674,22191700.0,,,,,
2025-03-26,91.86614227294922,96.36322802406032,90.70946840174182,95.72506155562638,27107200.0,,,,,
2025-03-27,90.89892578125,91.9459140670537,89.35336186393516,90.8291189546521,15658700.0,,,,,
2025-03-28,88.18672180175781,90.62970227807487,87.34912349634814,90.21090692914252,17118000.0,,,,,
2025-03-31,86.75395965576172,86.95364347784661,83.96832691821525,85.86535369781978,21089500.0,,,,,
2025-04-01,88.57111358642578,88.75083208084413,86.11496590767477,88.39139509200741,15337100.0,,,,,
2025-04-02,88.4612808227539,89.78920032047343,86.56425405707594,86.99358112711121,14520400.0,,,,,
2025-04-03,74.2236099243164,83.2195060357071,74.09381619410055,82.79017893736237,44839500.0,,,,,
2025-04-04,64.6186752319336,71.22830604846833,63.76002104325296,70.53939149611752,50737700.0,,,,,
2025-04-07,68.2629623413086,72.34655536125294,61.443653593984266,63.8398938572013,50181800.0,,,,,
2025-04-08,65.43739318847656,72.85576127771321,63.42055519108392,71.48790337192942,40822100.0,,,,,
2025-04-09,77.74808502197266,78.43699953869087,63.60026840289438,66.0963504513576,63132600.0,,,,,
2025-04-10,69.9403305053711,72.9356336085142,67.39431982071959,72.38649165929141,44882300.0,,,,,
2025-04-11,69.44111633300781,70.0601407926685,66.72537351625756,68.93191265050463,30807800.0,,,,,
2025-04-14,70.90880584716797,74.66292122403672,69.86045432556814,74.55309283356678,32634700.0,,,,,
2025-04-15,70.92877197265625,72.68601843356942,70.43954130967069,71.00864854302708,19132700.0,,,,,
2025-04-16,69.2214584350586,70.33970008231522,67.06483648543526,67.8236487585379,28475000.0,,,,,
2025-04-17,68.6922836303711,70.36965357722164,66.89509882394219,70.32971529069553,20694100.0,,,,,
2025-04-21,66.63550567626953,67.89353507675406,65.54721590273849,67.65391296819256,19826100.0,,,,,
2025-04-22,70.1000747680664,70.28977973206545,67.33441497148065,67.43425688294612,20351200.0,,,,,
2025-04-23,72.81581115722656,75.28194500738745,72.38648411913238,73.57462333053351,26385500.0,,,,,
2025-04-24,77.29878234863281,77.46851435291799,73.48476359423165,74.45324609242829,23875600.0,,,,,
2025-04-25,79.65509796142578,80.17428813311058,76.7796095324992,77.42859343838008,19746200.0,,,,,
2025-04-28,78.43700408935547,79.48536325717667,76.79957228143756,78.64667439942973,16882400.0,,,,,
2025-04-29,76.75962829589844,78.06758244376631,76.3502741830172,77.81797386208649,17098000.0,,,,,
2025-04-30,76.82952117919922,77.02921262225168,73.38492567412817,73.50474053995966,19779300.0,,,,,
2025-05-01,77.64823150634766,79.76491494682934,77.51843779072085,79.27568427682924,15349200.0,,,,,
2025-05-02,80.59362030029297,81.54212986638835,78.97615394413566,79.45540577399875,18899700.0,,,,,
2025-05-05,80.2940902709961,81.02295071335296,78.92624005817731,79.28567704105883,12513600.0,,,,,
2025-05-06,80.38395690917969,81.092844429953,78.41703989223467,78.91625709988772,13173800.0,,,,,
2025-05-07,82.49065399169922,82.74026259509252,80.07443692159005,80.86320102240688,14889700.0,,,,,
2025-05-08,85.01668548583984,86.07502344755244,83.22948710500948,84.11809305728694,17580500.0,,,,,
2025-05-09,85.72557830810547,86.13493245157925,84.54742540983098,85.43603141762402,13017600.0,,,,,
2025-05-12,92.1455078125,94.05251347517692,91.8060361697114,92.6646903269742,27765300.0,,,,,
2025-05-13,96.77824401855467,97.25749586897034,92.40510420985451,92.40510420985451,28009100.0,,,,,
2025-05-14,95.17076110839844,97.49711495182464,94.17232676709445,96.14923011455411,28044400.0,,,,,
2025-05-15,95.30055236816406,95.46030551502083,92.02568903209296,93.8628121336995,24196100.0,,,,,
2025-05-16,97.84656524658205,98.03627020862352,95.55016321932531,95.74985465764516,22609300.0,,,,,
2025-05-19,98.49555206298828,98.86496790449166,95.55016610284262,95.56015257942236,14380100.0,,,,,
2025-05-20,97.9464111328125,98.4755801353033,96.81818302594436,97.76669263975433,12331300.0,,,,,
2025-05-21,95.68994140625,98.66527902636076,95.11085529091714,97.00788201911264,15764300.0,,,,,
2025-05-22,94.68153381347656,97.06779136547296,94.2222549140808,95.26062758041245,13245200.0,,,,,
2025-05-23,93.22382354736328,93.69308132112026,90.78764115085887,92.11556074354036,16545000.0,,,,,
2025-05-27,96.2291030883789,96.54860178623134,94.0425369695402,95.03098487579469,17612600.0,,,,,
2025-05-28,96.02941131591795,97.05779742652469,95.45031759350572,96.54859380044157,10500300.0,,,,,
2025-05-29,96.64844512939452,99.47400846299702,95.95952301167785,98.43563585710857,14628700.0,,,,,
2025-05-30,94.31210327148438,96.45873854469887,92.07561256744768,95.88963129714428,23758200.0,,,,,
2025-06-02,98.02628326416016,99.08462122112746,94.25220269860937,94.43192118351412,16850300.0,,,,,
2025-06-03,102.08991241455078,102.7688480780937,96.80819378238374,98.20600339761324,22757600.0,,,,,
2025-06-04,103.08834838867188,103.74731872724166,101.54077207290322,102.21970774713436,14595900.0,,,,,
2025-06-05,106.12358856201172,108.85929656324282,105.3647763189328,106.13357503845278,28833700.0,,,,,
2025-06-06,108.3900375366211,110.87614471182415,107.87085499306528,107.91079328371572,20710100.0,,,,,
2025-06-09,110.77629089355467,112.35381903473086,108.41000629924018,109.33855057297556,20159700.0,,,,,
2025-06-10,113.96129608154295,114.7400736556276,111.0558560845772,111.35538181906,22949400.0,,,,,
2025-06-11,115.84833526611328,117.07641285614694,114.55037519441822,115.4190081951608,21614100.0,,,,,
2025-06-12,115.99810791015624,116.29764127458876,113.34226877236767,113.93134902443164,17076500.0,,,,,
2025-06-13,115.41900634765624,116.91665783387354,113.4820489386808,113.62182913466512,17453000.0,,,,,
2025-06-16,119.6523666381836,120.7706158318164,117.13631547432156,117.62554616390176,21374100.0,,,,,
2025-06-17,120.15158081054688,123.3166233520116,119.1631329798108,119.412741556483,20837700.0,,,,,
2025-06-18,121.6292724609375,122.78745996568088,119.9918407329862,120.27140113276576,20180000.0,,,,,
2025-06-20,123.40648651123048,123.96561493785552,120.19152662357284,122.5777841565958,29290400.0,,,,,
2025-06-23,121.8888702392578,124.31506607343566,119.62241994388955,123.4763772379737,23399200.0,,,,,
2025-06-24,127.7097396850586,127.8994446466472,124.76435382083068,124.91412049485066,26420600.0,,,,,
2025-06-25,127.05077362060548,127.30038221318031,125.42332833929926,126.4117762330098,39407000.0,,,,,
2025-06-26,125.80272674560548,129.6467050456808,123.59618776995504,129.327198744369,62678100.0,,,,,
2025-06-27,124.5646743774414,127.34032071267208,123.19681654558718,124.94407669650072,36888600.0,,,,,
2025-06-30,123.05703735351562,124.8841740973785,121.65922769781535,124.70445560425348,22799700.0,,,,,
2025-07-01,120.7007293701172,123.79587436773316,118.8935656131199,122.15844262402794,24825800.0,,,,,
2025-07-02,121.54940032958984,122.80742979205294,117.8751614750158,120.31134382066976,29303800.0,,,,,
2025-07-03,122.0985336303711,123.4364319597654,121.63925475830516,122.13847191717456,13247900.0,,,,,
2025-07-07,119.8449478149414,121.43395669915088,118.83558539988697,121.10416139540293,19148400.0,,,,,
2025-07-08,124.34213256835938,125.3714867449016,121.87367714520752,122.3733642308781,26238200.0,,,,,
2025-07-09,122.16349792480467,126.07105463790612,121.20409962463056,124.74188514537136,20464000.0,,,,,
2025-07-10,123.03295135498048,124.2721731574098,121.94362957430576,124.20221727238444,15378400.0,,,,,
2025-07-11,124.45206451416016,124.73188806259444,121.16412257081754,122.05356497460646,15820600.0,,,,,
