Date,Close,High,Low,Open,Volume,"('Close', 'LUMN')","('High', 'LUMN')","('Low', 'LUMN')","('Open', 'LUMN')","('Volume', 'LUMN')"
2024-10-14,6.079999923706055,6.230000019073486,5.949999809265137,6.110000133514404,8833200.0,,,,,
2024-10-15,6.179999828338623,6.420000076293945,6.119999885559082,6.119999885559082,12927900.0,,,,,
2024-10-16,6.239999771118164,6.360000133514404,6.170000076293945,6.239999771118164,7339800.0,,,,,
2024-10-17,6.179999828338623,6.28000020980835,6.070000171661377,6.199999809265137,10410500.0,,,,,
2024-10-18,6.739999771118164,6.840000152587891,6.210000038146973,6.230000019073486,13460100.0,,,,,
2024-10-21,6.570000171661377,7.78000020980835,6.210000038146973,7.510000228881836,57089900.0,,,,,
2024-10-22,6.130000114440918,6.630000114440918,6.099999904632568,6.510000228881836,16764900.0,,,,,
2024-10-23,6.130000114440918,6.360000133514404,6.050000190734863,6.139999866485596,12290700.0,,,,,
2024-10-24,6.28000020980835,6.440000057220459,6.139999866485596,6.199999809265137,11213400.0,,,,,
2024-10-25,6.440000057220459,6.550000190734863,6.25,6.320000171661377,11603800.0,,,,,
2024-10-28,6.409999847412109,6.579999923706055,6.340000152587891,6.519999980926514,12629000.0,,,,,
2024-10-29,6.599999904632568,6.619999885559082,6.230000019073486,6.320000171661377,9076200.0,,,,,
2024-10-30,6.690000057220459,6.829999923706055,6.5,6.710000038146973,16285200.0,,,,,
2024-10-31,6.389999866485596,6.739999771118164,6.25,6.690000057220459,12172200.0,,,,,
2024-11-01,7.0,7.059999942779541,6.480000019073486,6.5,20335700.0,,,,,
2024-11-04,7.480000019073486,7.639999866485596,6.880000114440918,6.960000038146973,22524400.0,,,,,
2024-11-05,7.610000133514404,7.789999961853027,7.260000228881836,7.489999771118164,32507000.0,,,,,
2024-11-06,9.020000457763672,9.199999809265137,6.980000019073486,7.389999866485596,51952500.0,,,,,
2024-11-07,9.1899995803833,9.369999885559082,8.670000076293945,8.800000190734863,25441500.0,,,,,
2024-11-08,9.59000015258789,9.84000015258789,9.149999618530272,9.229999542236328,23699000.0,,,,,
2024-11-11,10.119999885559082,10.329999923706056,9.600000381469728,9.850000381469728,25890900.0,,,,,
2024-11-12,9.229999542236328,10.029999732971191,8.9399995803833,9.84000015258789,18709100.0,,,,,
2024-11-13,8.890000343322754,9.43000030517578,8.779999732971191,9.43000030517578,11978400.0,,,,,
2024-11-14,8.630000114440918,9.039999961853027,8.510000228881836,8.979999542236328,14404100.0,,,,,
2024-11-15,8.539999961853027,8.75,8.390000343322754,8.670000076293945,12081300.0,,,,,
2024-11-18,8.130000114440918,8.609999656677246,8.109999656677246,8.5,12923100.0,,,,,
2024-11-19,7.739999771118164,7.96999979019165,7.349999904632568,7.900000095367432,17431200.0,,,,,
2024-11-20,7.550000190734863,7.789999961853027,7.389999866485596,7.75,9882400.0,,,,,
2024-11-21,7.849999904632568,8.149999618530273,7.519999980926514,7.599999904632568,12711800.0,,,,,
2024-11-22,7.880000114440918,8.289999961853027,7.800000190734863,7.860000133514404,13741300.0,,,,,
2024-11-25,7.78000020980835,8.100000381469727,7.710000038146973,7.960000038146973,18036100.0,,,,,
2024-11-26,7.650000095367432,7.889999866485596,7.519999980926514,7.650000095367432,10804100.0,,,,,
2024-11-27,7.369999885559082,7.730000019073486,7.28000020980835,7.699999809265137,10030100.0,,,,,
2024-11-29,7.340000152587891,7.53000020980835,7.289999961853027,7.389999866485596,5281500.0,,,,,
2024-12-02,6.989999771118164,7.340000152587891,6.980000019073486,7.300000190734863,15166800.0,,,,,
2024-12-03,6.739999771118164,7.059999942779541,6.71999979019165,6.949999809265137,11088500.0,,,,,
2024-12-04,6.579999923706055,6.889999866485596,6.570000171661377,6.75,15554800.0,,,,,
2024-12-05,6.46999979019165,6.670000076293945,6.289999961853027,6.550000190734863,16948600.0,,,,,
2024-12-06,7.0,7.010000228881836,6.510000228881836,6.579999923706055,12324900.0,,,,,
2024-12-09,6.5,7.119999885559082,6.449999809265137,7.0,12293700.0,,,,,
2024-12-10,6.230000019073486,6.510000228881836,6.230000019073486,6.489999771118164,10106900.0,,,,,
2024-12-11,6.489999771118164,6.579999923706055,6.269999980926514,6.340000152587891,12886300.0,,,,,
2024-12-12,6.400000095367432,6.670000076293945,6.380000114440918,6.5,8790600.0,,,,,
2024-12-13,6.510000228881836,6.550000190734863,6.329999923706055,6.380000114440918,7528800.0,,,,,
2024-12-16,6.210000038146973,6.559999942779541,6.150000095367432,6.539999961853027,12660500.0,,,,,
2024-12-17,5.989999771118164,6.190000057220459,5.960000038146973,6.139999866485596,12113400.0,,,,,
2024-12-18,5.789999961853027,6.269999980926514,5.670000076293945,6.0,13311600.0,,,,,
2024-12-19,6.059999942779541,6.260000228881836,5.75,5.880000114440918,23082800.0,,,,,
2024-12-20,5.920000076293945,6.460000038146973,5.849999904632568,5.900000095367432,43535100.0,,,,,
2024-12-23,5.840000152587891,5.96999979019165,5.690000057220459,5.840000152587891,10852300.0,,,,,
2024-12-24,5.820000171661377,5.889999866485596,5.690000057220459,5.860000133514404,4495500.0,,,,,
2024-12-26,5.670000076293945,5.829999923706055,5.630000114440918,5.730000019073486,7668500.0,,,,,
2024-12-27,5.489999771118164,5.730000019073486,5.440000057220459,5.630000114440918,9107800.0,,,,,
2024-12-30,5.400000095367432,5.5,5.21999979019165,5.380000114440918,11303400.0,,,,,
2024-12-31,5.309999942779541,5.5,5.300000190734863,5.389999866485596,8397000.0,,,,,
2025-01-02,5.610000133514404,5.670000076293945,5.360000133514404,5.409999847412109,10247300.0,,,,,
2025-01-03,5.659999847412109,5.78000020980835,5.639999866485596,5.670000076293945,6767500.0,,,,,
2025-01-06,5.820000171661377,5.889999866485596,5.619999885559082,5.690000057220459,9176100.0,,,,,
2025-01-07,5.550000190734863,5.829999923706055,5.5,5.829999923706055,10827500.0,,,,,
2025-01-08,5.519999980926514,5.570000171661377,5.369999885559082,5.53000020980835,6559000.0,,,,,
2025-01-10,5.400000095367432,5.46999979019165,5.289999961853027,5.400000095367432,7569800.0,,,,,
2025-01-13,5.360000133514404,5.420000076293945,5.139999866485596,5.269999980926514,8503100.0,,,,,
2025-01-14,5.309999942779541,5.489999771118164,5.190000057220459,5.369999885559082,7086600.0,,,,,
2025-01-15,5.550000190734863,5.889999866485596,5.519999980926514,5.599999904632568,9241700.0,,,,,
2025-01-16,5.53000020980835,5.690000057220459,5.489999771118164,5.550000190734863,5621800.0,,,,,
2025-01-17,5.659999847412109,5.730000019073486,5.53000020980835,5.659999847412109,7138400.0,,,,,
2025-01-21,5.480000019073486,5.96999979019165,5.46999979019165,5.78000020980835,10021600.0,,,,,
2025-01-22,5.75,6.119999885559082,5.380000114440918,5.519999980926514,12955800.0,,,,,
2025-01-23,5.769999980926514,5.860000133514404,5.610000133514404,5.760000228881836,7050400.0,,,,,
2025-01-24,5.920000076293945,6.099999904632568,5.800000190734863,5.820000171661377,12363400.0,,,,,
2025-01-27,4.96999979019165,5.550000190734863,4.900000095367432,5.5,19199100.0,,,,,
2025-01-28,5.079999923706055,5.21999979019165,4.760000228881836,5.039999961853027,15412800.0,,,,,
2025-01-29,5.010000228881836,5.21999979019165,4.929999828338623,5.079999923706055,23908100.0,,,,,
2025-01-30,5.0,5.099999904632568,4.889999866485596,5.079999923706055,19397700.0,,,,,
2025-01-31,4.940000057220459,5.110000133514404,4.829999923706055,5.059999942779541,12737800.0,,,,,
2025-02-03,4.869999885559082,4.949999809265137,4.570000171661377,4.730000019073486,15250500.0,,,,,
2025-02-04,5.039999961853027,5.050000190734863,4.820000171661377,4.880000114440918,20711200.0,,,,,
2025-02-05,4.96999979019165,5.510000228881836,4.75,5.489999771118164,35244600.0,,,,,
2025-02-06,5.010000228881836,5.159999847412109,4.849999904632568,4.96999979019165,15275500.0,,,,,
2025-02-07,4.989999771118164,5.139999866485596,4.929999828338623,5.019999980926514,9412200.0,,,,,
2025-02-10,4.980000019073486,5.059999942779541,4.849999904632568,4.960000038146973,9154500.0,,,,,
2025-02-11,4.829999923706055,4.929999828338623,4.760000228881836,4.920000076293945,10763300.0,,,,,
2025-02-12,4.659999847412109,4.75,4.599999904632568,4.690000057220459,10440800.0,,,,,
2025-02-13,4.710000038146973,4.849999904632568,4.670000076293945,4.699999809265137,7997100.0,,,,,
2025-02-14,4.599999904632568,4.710000038146973,4.53000020980835,4.670000076293945,9201200.0,,,,,
2025-02-18,4.929999828338623,5.0,4.429999828338623,4.630000114440918,12532600.0,,,,,
2025-02-19,4.880000114440918,4.980000019073486,4.849999904632568,4.960000038146973,9499400.0,,,,,
2025-02-20,4.690000057220459,4.869999885559082,4.670000076293945,4.829999923706055,7693900.0,,,,,
2025-02-21,4.659999847412109,5.050000190734863,4.659999847412109,4.860000133514404,13131700.0,,,,,
2025-02-24,4.329999923706055,4.699999809265137,4.320000171661377,4.659999847412109,12270600.0,,,,,
2025-02-25,4.440000057220459,4.539999961853027,4.199999809265137,4.340000152587891,12376500.0,,,,,
2025-02-26,4.710000038146973,5.150000095367432,4.639999866485596,4.889999866485596,10871400.0,,,,,
2025-02-27,4.510000228881836,4.769999980926514,4.449999809265137,4.730000019073486,15035200.0,,,,,
2025-02-28,4.71999979019165,4.730000019073486,4.46999979019165,4.519999980926514,12199500.0,,,,,
2025-03-03,4.789999961853027,5.119999885559082,4.659999847412109,4.760000228881836,16544200.0,,,,,
2025-03-04,4.809999942779541,5.019999980926514,4.510000228881836,4.710000038146973,14780000.0,,,,,
2025-03-05,5.159999847412109,5.25,4.849999904632568,4.860000133514404,14283100.0,,,,,
2025-03-06,5.03000020980835,5.239999771118164,4.860000133514404,5.010000228881836,11022700.0,,,,,
2025-03-07,5.300000190734863,5.46999979019165,4.929999828338623,5.050000190734863,13930400.0,,,,,
2025-03-10,4.929999828338623,5.210000038146973,4.800000190734863,5.170000076293945,12061900.0,,,,,
2025-03-11,4.869999885559082,5.03000020980835,4.730000019073486,4.909999847412109,13263600.0,,,,,
2025-03-12,4.980000019073486,5.050000190734863,4.829999923706055,5.0,20992200.0,,,,,
2025-03-13,4.650000095367432,5.070000171661377,4.610000133514404,5.010000228881836,13101700.0,,,,,
2025-03-14,4.869999885559082,4.929999828338623,4.679999828338623,4.730000019073486,8876100.0,,,,,
2025-03-17,5.070000171661377,5.130000114440918,4.880000114440918,4.889999866485596,7638100.0,,,,,
2025-03-18,4.880000114440918,5.010000228881836,4.820000171661377,5.010000228881836,7130200.0,,,,,
2025-03-19,4.989999771118164,5.070000171661377,4.840000152587891,4.840000152587891,6968400.0,,,,,
2025-03-20,4.920000076293945,5.019999980926514,4.889999866485596,4.900000095367432,5364900.0,,,,,
2025-03-21,4.920000076293945,4.980000019073486,4.760000228881836,4.800000190734863,19783400.0,,,,,
2025-03-24,4.860000133514404,5.130000114440918,4.849999904632568,5.050000190734863,8186600.0,,,,,
2025-03-25,4.400000095367432,4.980000019073486,3.950000047683716,4.849999904632568,44633700.0,,,,,
2025-03-26,4.170000076293945,4.429999828338623,4.070000171661377,4.360000133514404,19832700.0,,,,,
2025-03-27,4.099999904632568,4.170000076293945,4.019999980926514,4.099999904632568,14275500.0,,,,,
2025-03-28,3.940000057220459,4.139999866485596,3.819999933242798,4.119999885559082,15950000.0,,,,,
2025-03-31,3.920000076293945,3.9600000381469727,3.75,3.799999952316284,20127400.0,,,,,
2025-04-01,3.839999914169312,3.9700000286102295,3.809999942779541,3.900000095367432,22338700.0,,,,,
2025-04-02,4.019999980926514,4.070000171661377,3.7200000286102295,3.740000009536743,19390600.0,,,,,
2025-04-03,3.5,3.7899999618530273,3.4600000381469727,3.7899999618530273,14398200.0,,,,,
2025-04-04,3.2699999809265137,3.440000057220459,3.049999952316284,3.3399999141693115,17386900.0,,,,,
2025-04-07,3.430000066757202,3.819999933242798,3.0199999809265137,3.109999895095825,20928100.0,,,,,
2025-04-08,3.240000009536743,3.670000076293945,3.1700000762939453,3.619999885559082,13763400.0,,,,,
2025-04-09,3.759999990463257,3.880000114440918,3.2300000190734863,3.259999990463257,22302000.0,,,,,
2025-04-10,3.539999961853028,3.660000085830689,3.380000114440918,3.5999999046325684,10161100.0,,,,,
2025-04-11,3.4600000381469727,3.569999933242798,3.369999885559082,3.539999961853028,6405200.0,,,,,
2025-04-14,3.470000028610229,3.5899999141693115,3.4200000762939453,3.559999942779541,8909800.0,,,,,
2025-04-15,3.400000095367432,3.5199999809265137,3.359999895095825,3.430000066757202,7110500.0,,,,,
2025-04-16,3.2799999713897705,3.400000095367432,3.2300000190734863,3.359999895095825,8218200.0,,,,,
2025-04-17,3.289999961853028,3.390000104904175,3.25,3.289999961853028,8956800.0,,,,,
2025-04-21,3.069999933242798,3.289999961853028,3.009999990463257,3.2300000190734863,10302400.0,,,,,
2025-04-22,3.200000047683716,3.2699999809265137,3.130000114440918,3.140000104904175,11624400.0,,,,,
2025-04-23,3.2799999713897705,3.440000057220459,3.25,3.3499999046325684,10423000.0,,,,,
2025-04-24,3.3399999141693115,3.380000114440918,3.2300000190734863,3.2799999713897705,8813000.0,,,,,
2025-04-25,3.3499999046325684,3.369999885559082,3.25,3.299999952316284,7320900.0,,,,,
2025-04-28,3.5799999237060547,3.5999999046325684,3.3299999237060547,3.3299999237060547,9483200.0,,,,,
2025-04-29,3.569999933242798,3.5999999046325684,3.450000047683716,3.5899999141693115,9177700.0,,,,,
2025-04-30,3.539999961853028,3.549999952316284,3.4200000762939453,3.5,8435200.0,,,,,
2025-05-01,3.5199999809265137,3.75,3.5,3.670000076293945,12993800.0,,,,,
2025-05-02,3.7799999713897705,3.839999914169312,3.430000066757202,3.650000095367432,14939500.0,,,,,
2025-05-05,4.230000019073486,4.260000228881836,3.839999914169312,3.9600000381469727,15994700.0,,,,,
2025-05-06,4.260000228881836,4.320000171661377,4.099999904632568,4.199999809265137,13171400.0,,,,,
2025-05-07,4.230000019073486,4.460000038146973,4.170000076293945,4.320000171661377,12043700.0,,,,,
2025-05-08,4.159999847412109,4.329999923706055,4.110000133514404,4.300000190734863,9138700.0,,,,,
2025-05-09,4.389999866485596,4.400000095367432,4.139999866485596,4.170000076293945,10441400.0,,,,,
2025-05-12,4.400000095367432,4.739999771118164,4.360000133514404,4.599999904632568,10105000.0,,,,,
2025-05-13,4.389999866485596,4.510000228881836,4.239999771118164,4.460000038146973,10591800.0,,,,,
2025-05-14,4.309999942779541,4.409999847412109,4.28000020980835,4.389999866485596,8000500.0,,,,,
2025-05-15,4.179999828338623,4.300000190734863,4.170000076293945,4.260000228881836,8219300.0,,,,,
2025-05-16,4.099999904632568,4.190000057220459,4.050000190734863,4.190000057220459,7991800.0,,,,,
2025-05-19,3.9800000190734863,4.0,3.930000066757202,4.0,7619200.0,,,,,
2025-05-20,3.990000009536743,4.039999961853027,3.910000085830689,3.9600000381469727,8696900.0,,,,,
2025-05-21,3.809999942779541,3.930000066757202,3.7799999713897705,3.900000095367432,15151900.0,,,,,
2025-05-22,3.839999914169312,4.460000038146973,3.7100000381469727,4.360000133514404,30254000.0,,,,,
2025-05-23,3.7200000286102295,3.819999933242798,3.670000076293945,3.7300000190734863,10281800.0,,,,,
2025-05-27,4.019999980926514,4.139999866485596,3.7899999618530273,3.799999952316284,17567300.0,,,,,
2025-05-28,3.940000057220459,4.179999828338623,3.930000066757202,4.070000171661377,9501200.0,,,,,
2025-05-29,3.900000095367432,4.010000228881836,3.859999895095825,4.0,6809100.0,,,,,
2025-05-30,3.920000076293945,3.950000047683716,3.809999942779541,3.880000114440918,11420000.0,,,,,
2025-06-02,3.849999904632568,3.940000057220459,3.7699999809265137,3.920000076293945,9888700.0,,,,,
2025-06-03,4.110000133514404,4.199999809265137,3.799999952316284,3.849999904632568,16962200.0,,,,,
2025-06-04,3.910000085830689,4.090000152587891,3.849999904632568,4.090000152587891,12314200.0,,,,,
2025-06-05,3.9600000381469727,3.9800000190734863,3.819999933242798,3.910000085830689,9169700.0,,,,,
2025-06-06,3.940000057220459,4.090000152587891,3.920000076293945,3.990000009536743,7871400.0,,,,,
2025-06-09,4.199999809265137,4.260000228881836,3.920000076293945,3.9800000190734863,13569400.0,,,,,
2025-06-10,4.329999923706055,4.389999866485596,4.119999885559082,4.210000038146973,10327800.0,,,,,
2025-06-11,4.150000095367432,4.380000114440918,4.119999885559082,4.380000114440918,11539900.0,,,,,
2025-06-12,4.199999809265137,4.21999979019165,4.090000152587891,4.139999866485596,7003500.0,,,,,
2025-06-13,4.039999961853027,4.150000095367432,4.0,4.099999904632568,9226600.0,,,,,
2025-06-16,4.070000171661377,4.239999771118164,3.9800000190734863,4.070000171661377,10202200.0,,,,,
2025-06-17,4.0,4.260000228881836,3.990000009536743,4.039999961853027,10623200.0,,,,,
2025-06-18,3.9800000190734863,4.079999923706055,3.9600000381469727,4.0,7840700.0,,,,,
2025-06-20,3.940000057220459,4.059999942779541,3.910000085830689,4.010000228881836,16321100.0,,,,,
2025-06-23,4.239999771118164,4.309999942779541,3.869999885559082,3.920000076293945,14916400.0,,,,,
2025-06-24,4.300000190734863,4.340000152587891,4.230000019073486,4.260000228881836,9626700.0,,,,,
2025-06-25,4.289999961853027,4.400000095367432,4.139999866485596,4.289999961853027,10920300.0,,,,,
2025-06-26,4.349999904632568,4.429999828338623,4.260000228881836,4.340000152587891,8063400.0,,,,,
2025-06-27,4.510000228881836,4.550000190734863,4.269999980926514,4.349999904632568,44601100.0,,,,,
2025-06-30,4.380000114440918,4.570000171661377,4.349999904632568,4.489999771118164,10866100.0,,,,,
2025-07-01,4.510000228881836,4.590000152587891,4.340000152587891,4.389999866485596,10247200.0,,,,,
2025-07-02,4.449999809265137,4.53000020980835,4.449999809265137,4.489999771118164,6312400.0,,,,,
2025-07-03,4.599999904632568,4.71999979019165,4.53000020980835,4.539999961853027,6649300.0,,,,,
2025-07-07,4.409999847412109,4.710000038146973,4.400000095367432,4.510000228881836,9923500.0,,,,,
2025-07-08,4.519999980926514,4.539999961853027,4.409999847412109,4.440000057220459,9703200.0,,,,,
2025-07-09,4.53000020980835,4.610000133514404,4.510000228881836,4.53000020980835,6104400.0,,,,,
2025-07-10,4.510000228881836,4.570000171661377,4.46999979019165,4.5,6322700.0,,,,,
2025-07-11,4.46999979019165,4.519999980926514,4.389999866485596,4.480000019073486,7691000.0,,,,,
