Date,Close,High,Low,Open,Volume,"('Close', 'ETHZ')","('High', 'ETHZ')","('Low', 'ETHZ')","('Open', 'ETHZ')","('Volume', 'ETHZ')"
2025-08-19,70.4000015258789,73.0,65.0999984741211,67.5,536825.0,,,,,
2025-08-20,52.29999923706055,67.0,48.900001525878906,65.0,924664.0,,,,,
2025-08-21,48.09999847412109,54.42499923706055,45.29999923706055,52.5,902891.0,,,,,
2025-08-22,33.0,34.75,29.600000381469727,30.399999618530277,7202436.0,,,,,
2025-08-25,30.75,37.5,30.5,37.09999847412109,4062531.0,,,,,
2025-08-26,31.0,32.29999923706055,30.5,31.5,1379516.0,,,,,
2025-08-27,29.799999237060547,32.0,26.100000381469727,31.200000762939453,1299631.0,,,,,
2025-08-28,28.700000762939453,31.0,28.0,30.5,791221.0,,,,,
2025-08-29,28.100000381469727,29.0,26.5,28.700000762939453,1133978.0,,,,,
2025-09-02,26.700000762939453,29.600000381469727,26.299999237060547,27.100000381469727,1042178.0,,,,,
2025-09-03,25.200000762939453,27.600000381469727,24.600000381469727,27.299999237060547,1749710.0,,,,,
2025-09-04,24.200000762939453,24.899999618530277,21.100000381469727,24.299999237060547,1759653.0,,,,,
2025-09-05,23.100000381469727,25.399999618530277,22.209999084472656,25.0,823267.0,,,,,
2025-09-08,24.399999618530277,26.100000381469727,23.899999618530277,24.399999618530277,1428174.0,,,,,
2025-09-09,24.399999618530277,25.5,23.299999237060547,24.5,1174439.0,,,,,
2025-09-10,24.700000762939453,27.0,24.299999237060547,24.5,975720.0,,,,,
2025-09-11,24.100000381469727,26.200000762939453,23.299999237060547,25.0,1243723.0,,,,,
2025-09-12,25.5,26.100000381469727,23.5,24.0,1487844.0,,,,,
2025-09-15,23.700000762939453,25.100000381469727,23.5,24.799999237060547,817776.0,,,,,
2025-09-16,23.100000381469727,23.799999237060547,22.5,23.5,717503.0,,,,,
2025-09-17,22.899999618530277,23.700000762939453,22.100000381469727,23.200000762939453,1024059.0,,,,,
2025-09-18,25.100000381469727,25.399999618530277,23.299999237060547,23.5,864738.0,,,,,
2025-09-19,25.299999237060547,26.5,24.5,24.5,1798227.0,,,,,
2025-09-22,24.0,27.200000762939453,23.600000381469727,26.899999618530277,2274338.0,,,,,
2025-09-23,25.299999237060547,26.600000381469727,24.399999618530277,24.600000381469727,969926.0,,,,,
2025-09-24,24.399999618530277,25.799999237060547,24.299999237060547,25.299999237060547,926309.0,,,,,
2025-09-25,23.299999237060547,24.399999618530277,22.299999237060547,23.5,838035.0,,,,,
2025-09-26,25.100000381469727,25.5,23.5,23.799999237060547,710750.0,,,,,
2025-09-29,24.799999237060547,26.399999618530277,24.299999237060547,25.299999237060547,760852.0,,,,,
2025-09-30,24.100000381469727,24.600000381469727,23.399999618530277,24.299999237060547,658785.0,,,,,
2025-10-01,23.799999237060547,25.0,23.600000381469727,24.299999237060547,807499.0,,,,,
2025-10-02,25.799999237060547,26.299999237060547,23.700000762939453,24.0,1027253.0,,,,,
2025-10-03,25.299999237060547,27.100000381469727,24.799999237060547,25.799999237060547,855613.0,,,,,
2025-10-06,25.5,27.049999237060547,25.299999237060547,25.899999618530277,1006979.0,,,,,
2025-10-07,23.299999237060547,25.799999237060547,23.0,25.5,1160339.0,,,,,
2025-10-08,23.200000762939453,23.899999618530277,22.700000762939453,23.100000381469727,693540.0,,,,,
2025-10-09,21.899999618530277,23.049999237060547,21.799999237060547,22.799999237060547,949881.0,,,,,
2025-10-10,19.799999237060547,22.299999237060547,19.700000762939453,22.100000381469727,1723222.0,,,,,
2025-10-13,19.799999237060547,20.399999618530277,19.200000762939453,20.200000762939453,1180663.0,,,,,
2025-10-14,19.200000762939453,19.75,18.299999237060547,18.700000762939453,828328.0,,,,,
2025-10-15,18.299999237060547,18.799999237060547,17.420000076293945,18.200000762939453,1476322.0,,,,,
2025-10-16,16.700000762939453,18.5,16.299999237060547,18.200000762939453,1732111.0,,,,,
2025-10-17,16.799999237060547,17.399999618530273,16.100000381469727,16.299999237060547,497549.0,,,,,
2025-10-20,,,,,,17.1200008392334,18.312999725341797,16.864999771118164,17.420000076293945,749900.0
2025-10-21,,,,,,16.360000610351562,16.856000900268555,14.739999771118164,16.649999618530273,1698300.0
2025-10-22,,,,,,15.640000343322754,15.949999809265137,14.470000267028809,15.569999694824219,1864200.0
2025-10-23,,,,,,15.359999656677246,17.940000534057617,15.3100004196167,17.829999923706055,4716000.0
2025-10-24,,,,,,18.030000686645508,18.375,15.850000381469727,16.100000381469727,3159200.0
2025-10-27,,,,,,20.649999618530273,22.8799991607666,19.559999465942383,20.540000915527344,3866500.0
2025-10-28,,,,,,21.770000457763672,24.440000534057617,20.649999618530273,21.790000915527344,3402600.0
2025-10-29,,,,,,20.700000762939453,22.889999389648438,19.770000457763672,22.65999984741211,2319700.0
2025-10-30,,,,,,20.06999969482422,21.260000228881836,19.350000381469727,19.6299991607666,1381700.0
2025-10-31,,,,,,19.639999389648438,21.100000381469727,19.59000015258789,20.309999465942383,861100.0
2025-11-03,,,,,,17.299999237060547,19.450000762939453,17.200000762939453,18.530000686645508,1410600.0
2025-11-04,,,,,,15.375,17.440000534057617,15.300000190734863,16.420000076293945,1112800.0
2025-11-05,,,,,,16.6299991607666,16.670000076293945,15.510000228881836,15.90999984741211,896400.0
2025-11-06,,,,,,15.970000267028809,16.43000030517578,15.380000114440918,16.110000610351562,784900.0
2025-11-07,,,,,,17.940000534057617,17.979999542236328,15.399999618530273,15.399999618530273,806300.0
2025-11-10,,,,,,18.170000076293945,19.079999923706055,17.989999771118164,18.350000381469727,637300.0
2025-11-11,,,,,,16.860000610351562,18.1200008392334,16.799999237060547,17.84000015258789,478600.0
2025-11-12,,,,,,17.010000228881836,17.549999237060547,16.25,16.829999923706055,456800.0
2025-11-13,,,,,,16.18000030517578,16.950000762939453,15.609999656677246,16.440000534057617,747500.0
2025-11-14,,,,,,14.859999656677246,16.299999237060547,14.739999771118164,15.0,796400.0
2025-11-17,,,,,,12.359999656677246,14.640000343322754,12.029999732971191,14.640000343322754,1894800.0
2025-11-18,,,,,,12.90999984741211,13.300000190734863,12.15999984741211,12.239999771118164,1086100.0
2025-11-19,,,,,,11.369999885559082,12.467000007629395,10.949999809265137,12.420000076293945,1322100.0
2025-11-20,,,,,,10.369999885559082,11.65999984741211,10.34000015258789,11.380000114440918,979400.0
2025-11-21,,,,,,10.40999984741211,10.65999984741211,9.899999618530273,10.0,904800.0
2025-11-24,,,,,,10.289999961853027,10.529999732971191,9.869999885559082,10.34000015258789,1054600.0
2025-11-25,,,,,,10.140000343322754,10.333999633789062,9.850000381469727,10.020000457763672,622800.0
2025-11-26,,,,,,10.619999885559082,10.890000343322754,9.890000343322754,10.199999809265137,578900.0
2025-11-28,,,,,,10.680000305175781,11.1850004196167,10.630000114440918,10.630000114440918,357300.0
2025-12-01,,,,,,9.470000267028809,10.270000457763672,9.329999923706055,10.069999694824219,1418500.0
2025-12-02,,,,,,10.640000343322754,11.289999961853027,10.260000228881836,10.649999618530273,1721100.0
2025-12-03,,,,,,11.329999923706055,11.458999633789062,10.680000305175781,10.890000343322754,740500.0
2025-12-04,,,,,,11.789999961853027,11.819999694824219,11.15999984741211,11.25,547300.0
2025-12-05,,,,,,10.510000228881836,11.699999809265137,10.489999771118164,11.699999809265137,965100.0
2025-12-08,,,,,,10.699999809265137,11.239999771118164,10.609999656677246,10.979999542236328,705100.0
2025-12-09,,,,,,11.239999771118164,11.670000076293945,10.300000190734863,10.4399995803833,811800.0
2025-12-10,,,,,,10.319999694824219,10.779999732971191,9.510000228881836,10.779999732971191,2037300.0
2025-12-11,,,,,,8.649999618530273,10.031999588012695,8.390999794006348,9.960000038146973,2185200.0
2025-12-12,,,,,,7.914999961853027,8.729999542236328,7.909999847412109,8.729999542236328,999400.0
2025-12-15,,,,,,6.949999809265137,7.96999979019165,6.820000171661377,7.96999979019165,1319300.0
2025-12-16,,,,,,6.849999904632568,7.047999858856201,6.781000137329102,6.809999942779541,686600.0
2025-12-17,,,,,,6.53000020980835,7.050000190734863,6.5,6.809999942779541,884000.0
2025-12-18,,,,,,6.360000133514404,6.949999809265137,6.329999923706055,6.679999828338623,819000.0
2025-12-19,,,,,,6.900000095367432,6.940000057220459,6.400000095367432,6.440000057220459,927900.0
2025-12-22,,,,,,6.300000190734863,6.928999900817871,6.28000020980835,6.860000133514404,883700.0
2025-12-23,,,,,,5.739999771118164,6.03000020980835,5.724999904632568,6.0,342873.0
