Date,Close,High,Low,Open,Volume,"('Close', 'DPRO')","('High', 'DPRO')","('Low', 'DPRO')","('Open', 'DPRO')","('Volume', 'DPRO')"
2025-01-13,3.380000114440918,3.5,3.1700000762939453,3.440000057220459,164200.0,,,,,
2025-01-14,3.539999961853028,3.632999897003174,3.299999952316284,3.440000057220459,98800.0,,,,,
2025-01-15,3.5199999809265137,3.640000104904175,3.400000095367432,3.619999885559082,152800.0,,,,,
2025-01-16,3.4200000762939453,3.9189999103546143,3.25,3.5299999713897705,461300.0,,,,,
2025-01-17,3.299999952316284,3.539999961853028,3.200000047683716,3.539999961853028,277000.0,,,,,
2025-01-21,2.9800000190734863,3.4140000343322754,2.940000057220459,3.3499999046325684,346800.0,,,,,
2025-01-22,2.9600000381469727,3.049999952316284,2.680000066757202,3.039999961853028,287200.0,,,,,
2025-01-23,2.970000028610229,3.059999942779541,2.900000095367432,3.049999952316284,178300.0,,,,,
2025-01-24,3.680000066757202,3.819999933242798,2.9800000190734863,3.069999933242798,698000.0,,,,,
2025-01-27,3.299999952316284,3.740000009536743,3.2100000381469727,3.740000009536743,198600.0,,,,,
2025-01-28,3.5799999237060547,3.619999885559082,3.3499999046325684,3.3499999046325684,114500.0,,,,,
2025-01-29,3.3499999046325684,3.5199999809265137,3.319999933242798,3.5199999809265137,74900.0,,,,,
2025-01-30,3.3499999046325684,3.450000047683716,3.25,3.3499999046325684,83800.0,,,,,
2025-01-31,3.289999961853028,3.440000057220459,3.25,3.3499999046325684,85300.0,,,,,
2025-02-03,3.0999999046325684,3.180000066757202,3.049999952316284,3.0999999046325684,107200.0,,,,,
2025-02-04,3.25,3.2880001068115234,3.0899999141693115,3.119999885559082,52800.0,,,,,
2025-02-05,3.380000114440918,3.489000082015991,3.200000047683716,3.25,87600.0,,,,,
2025-02-06,3.5,3.839999914169312,3.380000114440918,3.5299999713897705,289400.0,,,,,
2025-02-07,3.259999990463257,3.5999999046325684,3.150000095367432,3.559999942779541,127800.0,,,,,
2025-02-10,3.240000009536743,3.4570000171661377,3.190000057220459,3.299999952316284,119800.0,,,,,
2025-02-11,3.190000057220459,3.3480000495910645,3.1600000858306885,3.2300000190734863,86200.0,,,,,
2025-02-12,3.259999990463257,3.322000026702881,3.0899999141693115,3.180000066757202,65400.0,,,,,
2025-02-13,3.299999952316284,3.299999952316284,3.0999999046325684,3.240000009536743,69700.0,,,,,
2025-02-14,3.109999895095825,3.3429999351501465,3.0799999237060547,3.289999961853028,79200.0,,,,,
2025-02-18,3.0799999237060547,3.190000057220459,2.9800000190734863,3.109999895095825,90300.0,,,,,
2025-02-19,3.049999952316284,3.140000104904175,2.9800000190734863,3.140000104904175,53800.0,,,,,
2025-02-20,3.039999961853028,3.138000011444092,2.9100000858306885,3.049999952316284,48200.0,,,,,
2025-02-21,2.799999952316284,3.119999885559082,2.75,2.9600000381469727,83500.0,,,,,
2025-02-24,2.7799999713897705,2.900000095367432,2.6600000858306885,2.8499999046325684,109600.0,,,,,
2025-02-25,2.4100000858306885,2.7699999809265137,2.359999895095825,2.7300000190734863,114800.0,,,,,
2025-02-26,2.559999942779541,2.694000005722046,2.400000095367432,2.400000095367432,75700.0,,,,,
2025-02-27,2.4800000190734863,2.759999990463257,2.430000066757202,2.5799999237060547,60000.0,,,,,
2025-02-28,2.365000009536743,2.430000066757202,2.299999952316284,2.430000066757202,98700.0,,,,,
2025-03-03,2.119999885559082,2.4600000381469727,2.109999895095825,2.4600000381469727,180700.0,,,,,
2025-03-04,1.8799999952316284,2.039999961853028,1.840000033378601,1.840000033378601,180800.0,,,,,
2025-03-05,2.2799999713897705,2.2799999713897705,1.919999957084656,2.0,112400.0,,,,,
2025-03-06,2.470000028610229,2.5199999809265137,2.299999952316284,2.359999895095825,202700.0,,,,,
2025-03-07,2.400000095367432,2.5,2.2699999809265137,2.5,90300.0,,,,,
2025-03-10,2.2100000381469727,2.430000066757202,2.150000095367432,2.2799999713897705,97600.0,,,,,
2025-03-11,2.369999885559082,2.38100004196167,2.2300000190734863,2.299999952316284,32300.0,,,,,
2025-03-12,2.430000066757202,2.509999990463257,2.2699999809265137,2.4100000858306885,54700.0,,,,,
2025-03-13,2.430000066757202,2.5360000133514404,2.3499999046325684,2.440000057220459,19300.0,,,,,
2025-03-14,2.4800000190734863,2.625,2.388000011444092,2.470000028610229,23500.0,,,,,
2025-03-17,2.9100000858306885,2.970000028610229,2.4749999046325684,2.4800000190734863,91400.0,,,,,
2025-03-18,2.7799999713897705,3.0199999809265137,2.680000066757202,3.0199999809265137,99500.0,,,,,
2025-03-19,3.0299999713897705,3.188999891281128,2.700000047683716,2.7300000190734863,139600.0,,,,,
2025-03-20,3.130000114440918,3.2950000762939453,2.900000095367432,3.220000028610229,254600.0,,,,,
2025-03-21,2.9800000190734863,3.140000104904175,2.940000057220459,3.130000114440918,72400.0,,,,,
2025-03-24,3.240000009536743,3.309999942779541,2.970000028610229,3.0,114700.0,,,,,
2025-03-25,3.1600000858306885,3.319999933242798,3.140000104904175,3.200000047683716,84000.0,,,,,
2025-03-26,3.059999942779541,3.309999942779541,3.039999961853028,3.299999952316284,93700.0,,,,,
2025-03-27,3.049999952316284,3.220000028610229,2.75,3.220000028610229,159300.0,,,,,
2025-03-28,2.575000047683716,3.049999952316284,2.549999952316284,3.049999952316284,131100.0,,,,,
2025-03-31,2.740000009536743,2.7669999599456787,2.424999952316284,2.569999933242798,45200.0,,,,,
2025-04-01,2.450000047683716,2.7300000190734863,2.400000095367432,2.7300000190734863,77800.0,,,,,
2025-04-02,2.259999990463257,2.5840001106262207,2.174000024795532,2.400000095367432,161900.0,,,,,
2025-04-03,2.220000028610229,2.2960000038146973,2.150000095367432,2.190000057220459,88500.0,,,,,
2025-04-04,2.130000114440918,2.190000057220459,1.9520000219345093,2.150000095367432,85400.0,,,,,
2025-04-07,2.0799999237060547,2.130000114440918,1.8899999856948853,2.009999990463257,117300.0,,,,,
2025-04-08,2.049999952316284,2.2699999809265137,2.039999961853028,2.109999895095825,75900.0,,,,,
2025-04-09,2.400000095367432,2.430000066757202,2.0,2.130000114440918,105400.0,,,,,
2025-04-10,2.369999885559082,2.5999999046325684,2.200000047683716,2.549999952316284,84600.0,,,,,
2025-04-11,2.180000066757202,2.400000095367432,2.069999933242798,2.3499999046325684,97900.0,,,,,
2025-04-14,2.430000066757202,2.430000066757202,2.200000047683716,2.319999933242798,69200.0,,,,,
2025-04-15,2.650000095367432,2.688999891281128,2.380000114440918,2.440000057220459,72300.0,,,,,
2025-04-16,2.5899999141693115,2.700000047683716,2.549999952316284,2.5899999141693115,47700.0,,,,,
2025-04-17,2.609999895095825,2.6700000762939453,2.5,2.5,45400.0,,,,,
2025-04-21,2.6600000858306885,2.700000047683716,2.539999961853028,2.680000066757202,49100.0,,,,,
2025-04-22,2.549999952316284,2.75,2.5299999713897705,2.6600000858306885,39300.0,,,,,
2025-04-23,2.5199999809265137,2.7049999237060547,2.5199999809265137,2.6700000762939453,38800.0,,,,,
2025-04-24,2.789999961853028,2.8989999294281006,2.5929999351501465,2.6700000762939453,90700.0,,,,,
2025-04-25,2.809999942779541,2.9489998817443848,2.700000047683716,2.930000066757202,35300.0,,,,,
2025-04-28,2.819999933242798,2.880000114440918,2.720000028610229,2.819999933242798,27800.0,,,,,
2025-04-29,2.799999952316284,2.900000095367432,2.760999917984009,2.8299999237060547,15700.0,,,,,
2025-04-30,2.809999942779541,2.815000057220459,2.7300000190734863,2.7699999809265137,14300.0,,,,,
2025-05-01,2.875,2.950000047683716,2.789999961853028,2.880000114440918,113900.0,,,,,
2025-05-02,1.940000057220459,2.0,1.6699999570846558,1.909999966621399,2149000.0,,,,,
2025-05-05,1.919999957084656,1.9600000381469729,1.840000033378601,1.9299999475479128,395100.0,,,,,
2025-05-06,1.8799999952316284,1.9800000190734863,1.8200000524520876,1.8899999856948853,239200.0,,,,,
2025-05-07,1.7999999523162842,1.899999976158142,1.7999999523162842,1.899999976158142,212200.0,,,,,
2025-05-08,1.8899999856948853,1.899999976158142,1.690000057220459,1.830000042915344,285800.0,,,,,
2025-05-09,1.7300000190734863,1.919999957084656,1.7200000286102295,1.7699999809265137,189900.0,,,,,
2025-05-12,1.8600000143051147,1.899999976158142,1.7899999618530271,1.809999942779541,225600.0,,,,,
2025-05-13,1.919999957084656,1.919999957084656,1.8200000524520876,1.8799999952316284,167100.0,,,,,
2025-05-14,1.840000033378601,1.9299999475479128,1.830000042915344,1.899999976158142,107900.0,,,,,
2025-05-15,1.899999976158142,1.909999966621399,1.8020000457763672,1.840000033378601,88700.0,,,,,
2025-05-16,1.870000004768372,1.9299999475479128,1.8200000524520876,1.8899999856948853,72500.0,,,,,
2025-05-19,1.7699999809265137,1.870000004768372,1.75,1.8600000143051147,99100.0,,,,,
2025-05-20,1.830000042915344,1.86899995803833,1.7799999713897705,1.850000023841858,73500.0,,,,,
2025-05-21,1.7000000476837158,1.8600000143051147,1.6699999570846558,1.8600000143051147,185800.0,,,,,
2025-05-22,1.7000000476837158,1.7599999904632568,1.6299999952316284,1.7599999904632568,130400.0,,,,,
2025-05-23,1.7599999904632568,1.7899999618530271,1.6799999475479126,1.7000000476837158,66800.0,,,,,
2025-05-27,1.7999999523162842,1.850000023841858,1.7649999856948853,1.7699999809265137,81500.0,,,,,
2025-05-28,1.840000033378601,1.870000004768372,1.7999999523162842,1.850000023841858,50800.0,,,,,
2025-05-29,1.7799999713897705,1.870000004768372,1.7200000286102295,1.850000023841858,64800.0,,,,,
2025-05-30,1.7699999809265137,1.781999945640564,1.690000057220459,1.7699999809265137,61600.0,,,,,
2025-06-02,1.9700000286102293,2.059999942779541,1.75,1.830000042915344,804400.0,,,,,
2025-06-03,1.8799999952316284,2.039999961853028,1.7999999523162842,2.009999990463257,1946800.0,,,,,
2025-06-04,2.0899999141693115,2.130000114440918,1.899999976158142,1.9299999475479128,914800.0,,,,,
2025-06-05,2.430000066757202,2.739000082015991,2.1700000762939453,2.2300000190734863,2454800.0,,,,,
2025-06-06,2.970000028610229,2.9800000190734863,2.4649999141693115,2.4649999141693115,931400.0,,,,,
2025-06-09,3.3399999141693115,3.5999999046325684,2.9800000190734863,3.3350000381469727,1973400.0,,,,,
2025-06-10,3.7100000381469727,4.369999885559082,3.490000009536743,3.700000047683716,5777700.0,,,,,
2025-06-11,2.4800000190734863,2.484999895095825,2.0799999237060547,2.4049999713897705,9162700.0,,,,,
2025-06-12,2.4100000858306885,2.5,2.2799999713897705,2.470000028610229,1760000.0,,,,,
2025-06-13,2.4200000762939453,2.5199999809265137,2.3399999141693115,2.5,1827200.0,,,,,
2025-06-16,2.4600000381469727,2.539999961853028,2.359999895095825,2.5199999809265137,1436600.0,,,,,
2025-06-17,2.2699999809265137,2.5,2.240000009536743,2.484999895095825,1499600.0,,,,,
2025-06-18,2.319999933242798,2.359999895095825,2.240000009536743,2.289999961853028,505400.0,,,,,
2025-06-20,2.970000028610229,3.2149999141693115,2.400000095367432,2.5,9654700.0,,,,,
2025-06-23,2.700000047683716,3.049999952316284,2.609999895095825,3.0350000858306885,2666000.0,,,,,
2025-06-24,2.5799999237060547,2.7799999713897705,2.4600000381469727,2.6600000858306885,1707000.0,,,,,
2025-06-25,2.8399999141693115,2.8499999046325684,2.630000114440918,2.6600000858306885,1511200.0,,,,,
2025-06-26,2.900000095367432,2.950000047683716,2.759999990463257,2.900000095367432,1009400.0,,,,,
2025-06-27,2.9800000190734863,3.130000114440918,2.7300000190734863,2.9100000858306885,2188300.0,,,,,
2025-06-30,3.1700000762939453,3.25,3.0199999809265137,3.0299999713897705,1391400.0,,,,,
2025-07-01,3.2799999713897705,3.319999933242798,3.059999942779541,3.240000009536743,881000.0,,,,,
2025-07-02,3.049999952316284,3.259999990463257,2.9600000381469727,3.259999990463257,1064300.0,,,,,
2025-07-03,3.119999885559082,3.259999990463257,3.049999952316284,3.109999895095825,526300.0,,,,,
2025-07-07,3.430000066757202,3.490000009536743,3.119999885559082,3.200000047683716,1461600.0,,,,,
2025-07-08,3.470000028610229,3.650000095367432,3.359999895095825,3.5299999713897705,963000.0,,,,,
2025-07-09,3.4600000381469727,3.5899999141693115,3.359999895095825,3.549999952316284,697800.0,,,,,
2025-07-10,3.884999990463257,3.900000095367432,3.4800000190734863,3.490000009536743,1947600.0,,,,,
2025-07-11,3.950000047683716,4.389999866485596,3.6010000705718994,3.890000104904175,3228700.0,,,,,
2025-07-14,3.509999990463257,3.9570000171661377,3.2300000190734863,3.934999942779541,2332100.0,,,,,
2025-07-15,3.609999895095825,3.7200000286102295,3.559999942779541,3.660000085830689,1007300.0,,,,,
2025-07-16,5.179999828338623,5.300000190734863,4.045000076293945,4.315000057220459,36162000.0,,,,,
2025-07-17,7.21999979019165,7.304999828338623,5.730000019073486,5.934999942779541,27578900.0,,,,,
2025-07-18,5.449999809265137,5.900000095367432,5.150000095367432,5.385000228881836,16839400.0,,,,,
2025-07-21,6.0,6.929999828338623,5.829999923706055,6.130000114440918,12560000.0,,,,,
2025-07-22,5.760000228881836,6.525000095367432,5.710000038146973,6.474999904632568,9259100.0,,,,,
2025-07-23,6.230000019073486,6.599999904632568,5.699999809265137,5.900000095367432,5445000.0,,,,,
2025-07-24,6.179999828338623,6.400000095367432,6.010000228881836,6.260000228881836,2883000.0,,,,,
2025-07-25,5.900000095367432,6.989999771118164,5.800000190734863,6.21999979019165,5978100.0,,,,,
2025-07-28,5.239999771118164,5.914999961853027,5.150000095367432,5.914999961853027,4187900.0,,,,,
