Date,Close,High,Low,Open,Volume,"('Close', 'NXE')","('High', 'NXE')","('Low', 'NXE')","('Open', 'NXE')","('Volume', 'NXE')"
2025-07-17,6.929999828338623,7.059999942779541,6.820000171661377,6.889999866485596,11289500.0,,,,,
2025-07-18,6.940000057220459,7.070000171661377,6.840000152587891,7.050000190734863,8213500.0,,,,,
2025-07-21,6.860000133514404,7.130000114440918,6.784999847412109,7.0,10176200.0,,,,,
2025-07-22,6.840000152587891,6.985000133514404,6.684999942779541,6.829999923706055,9585300.0,,,,,
2025-07-23,7.090000152587891,7.110000133514404,6.849999904632568,6.889999866485596,7011300.0,,,,,
2025-07-24,7.429999828338623,7.445000171661377,7.034999847412109,7.079999923706055,8821500.0,,,,,
2025-07-25,7.300000190734863,7.420000076293945,7.065000057220459,7.329999923706055,6271000.0,,,,,
2025-07-28,7.139999866485596,7.289999961853027,6.954999923706055,7.28000020980835,6774700.0,,,,,
2025-07-29,7.0,7.179999828338623,6.980000019073486,7.090000152587891,5238700.0,,,,,
2025-07-30,6.869999885559082,7.034999847412109,6.769999980926514,6.909999847412109,6125800.0,,,,,
2025-07-31,6.710000038146973,6.929999828338623,6.650000095367432,6.849999904632568,5604500.0,,,,,
2025-08-01,6.480000019073486,6.53000020980835,6.300000190734863,6.510000228881836,6527400.0,,,,,
2025-08-04,6.760000228881836,6.789999961853027,6.550000190734863,6.579999923706055,4977800.0,,,,,
2025-08-05,6.940000057220459,6.974999904632568,6.690000057220459,6.769999980926514,8082400.0,,,,,
2025-08-06,7.110000133514404,7.239999771118164,6.980000019073486,7.059999942779541,7852500.0,,,,,
2025-08-07,6.980000019073486,7.150000095367432,6.840000152587891,7.119999885559082,7655900.0,,,,,
2025-08-08,6.880000114440918,7.275000095367432,6.860000133514404,7.019999980926514,5515200.0,,,,,
2025-08-11,6.840000152587891,6.989999771118164,6.679999828338623,6.900000095367432,4894300.0,,,,,
2025-08-12,6.920000076293945,7.010000228881836,6.809000015258789,6.849999904632568,4800000.0,,,,,
2025-08-13,6.78000020980835,6.934999942779541,6.670000076293945,6.929999828338623,5719600.0,,,,,
2025-08-14,6.78000020980835,6.84499979019165,6.659999847412109,6.704999923706055,4633100.0,,,,,
2025-08-15,6.820000171661377,6.833000183105469,6.614999771118164,6.789999961853027,4758400.0,,,,,
2025-08-18,7.019999980926514,7.039999961853027,6.815000057220459,6.829999923706055,5394500.0,,,,,
2025-08-19,6.550000190734863,7.026999950408936,6.525000095367432,7.010000228881836,8823600.0,,,,,
2025-08-20,6.460000038146973,6.510000228881836,6.260000228881836,6.480000019073486,9076400.0,,,,,
2025-08-21,6.590000152587891,6.590000152587891,6.400000095367432,6.449999809265137,5204500.0,,,,,
2025-08-22,7.099999904632568,7.165999889373779,6.670000076293945,6.789999961853027,14101500.0,,,,,
2025-08-25,7.110000133514404,7.230000019073486,7.034999847412109,7.099999904632568,7790300.0,,,,,
2025-08-26,7.309999942779541,7.429999828338623,7.119999885559082,7.179999828338623,7442600.0,,,,,
2025-08-27,7.239999771118164,7.320000171661377,7.170000076293945,7.320000171661377,5834500.0,,,,,
2025-08-28,7.440000057220459,7.480000019073486,7.260000228881836,7.300000190734863,6439600.0,,,,,
2025-08-29,7.880000114440918,8.270000457763672,7.684999942779541,7.760000228881836,14247600.0,,,,,
2025-09-02,7.690000057220459,7.690000057220459,7.440000057220459,7.599999904632568,7369300.0,,,,,
2025-09-03,7.869999885559082,7.869999885559082,7.619999885559082,7.789999961853027,6234500.0,,,,,
2025-09-04,7.599999904632568,7.864999771118164,7.46999979019165,7.820000171661377,5947500.0,,,,,
2025-09-05,7.800000190734863,7.800000190734863,7.474999904632568,7.690000057220459,8563000.0,,,,,
2025-09-08,7.96999979019165,7.989999771118164,7.690000057220459,7.809999942779541,8312900.0,,,,,
2025-09-09,7.849999904632568,8.095000267028809,7.78000020980835,7.989999771118164,6335100.0,,,,,
2025-09-10,7.989999771118164,8.119999885559082,7.863999843597412,7.880000114440918,6754700.0,,,,,
2025-09-11,7.869999885559082,8.043999671936035,7.864999771118164,7.960000038146973,5658900.0,,,,,
2025-09-12,7.630000114440918,7.860000133514404,7.534999847412109,7.860000133514404,6422400.0,,,,,
2025-09-15,8.4399995803833,8.479999542236328,7.59499979019165,7.690000057220459,16166700.0,,,,,
2025-09-16,8.180000305175781,8.489999771118164,8.079999923706055,8.489999771118164,6738500.0,,,,,
2025-09-17,8.260000228881836,8.336000442504883,8.100000381469727,8.229999542236328,5648700.0,,,,,
2025-09-18,8.380000114440918,8.40999984741211,8.164999961853027,8.300000190734863,7136300.0,,,,,
2025-09-19,8.8100004196167,8.930000305175781,8.319999694824219,8.319999694824219,12964800.0,,,,,
2025-09-22,8.930000305175781,8.949999809265137,8.5649995803833,8.869999885559082,9751300.0,,,,,
2025-09-23,9.079999923706056,9.227999687194824,8.819999694824219,8.960000038146973,10377700.0,,,,,
2025-09-24,8.680000305175781,9.380000114440918,8.630000114440918,9.15999984741211,8946400.0,,,,,
2025-09-25,8.949999809265137,9.029999732971191,8.371000289916992,8.4399995803833,9657800.0,,,,,
2025-09-26,9.100000381469728,9.3100004196167,8.960000038146973,9.0,9413700.0,,,,,
2025-09-29,9.010000228881836,9.43000030517578,8.890000343322754,9.359999656677246,9084100.0,,,,,
2025-09-30,8.949999809265137,9.0649995803833,8.819999694824219,8.949999809265137,8940500.0,,,,,
2025-10-01,9.079999923706056,9.18000030517578,8.859000205993652,8.920000076293945,7239600.0,,,,,
2025-10-02,8.819999694824219,9.175000190734863,8.569999694824219,9.09000015258789,12818400.0,,,,,
2025-10-03,8.720000267028809,8.866999626159668,8.600000381469727,8.779999732971191,9648100.0,,,,,
2025-10-06,9.039999961853027,9.18000030517578,8.84000015258789,8.890000343322754,18116400.0,,,,,
2025-10-07,8.880000114440918,9.31999969482422,8.6899995803833,9.079999923706056,9211100.0,,,,,
2025-10-08,8.760000228881836,9.109999656677246,8.5649995803833,8.979999542236328,11313500.0,,,,,
2025-10-09,8.770000457763672,8.994999885559082,8.673999786376953,8.8100004196167,6290900.0,,,,,
2025-10-10,8.760000228881836,9.3100004196167,8.670000076293945,8.800000190734863,13404700.0,,,,,
2025-10-13,8.979999542236328,9.40999984741211,8.734999656677246,9.130000114440918,11242800.0,,,,,
2025-10-14,9.399999618530272,9.800000190734863,8.539999961853027,8.859999656677246,18926700.0,,,,,
2025-10-15,9.380000114440918,9.800000190734863,8.899999618530273,9.68000030517578,14787000.0,,,,,
2025-10-16,8.979999542236328,9.770000457763672,8.930000305175781,9.4399995803833,17258800.0,,,,,
2025-10-17,8.430000305175781,8.949999809265137,8.359999656677246,8.550000190734863,13971500.0,,,,,
2025-10-20,,,,,,8.699999809265137,8.776000022888184,8.321999549865723,8.600000381469727,10090800.0
2025-10-21,,,,,,8.15999984741211,8.460000038146973,8.050000190734863,8.420000076293945,11492400.0
2025-10-22,,,,,,8.470000267028809,8.550000190734863,7.960000038146973,8.0,13707400.0
2025-10-23,,,,,,8.430000305175781,8.680000305175781,8.390000343322754,8.510000228881836,8366700.0
2025-10-24,,,,,,8.739999771118164,8.793000221252441,8.420000076293945,8.550000190734863,8475000.0
2025-10-27,,,,,,8.5,8.779999732971191,8.270000457763672,8.75,7850500.0
2025-10-28,,,,,,9.520000457763672,9.625,9.0649995803833,9.260000228881836,19989900.0
2025-10-29,,,,,,9.670000076293945,9.805000305175781,9.270000457763672,9.5,13287400.0
2025-10-30,,,,,,9.779999732971191,9.822999954223633,9.520000457763672,9.680000305175781,9402200.0
2025-10-31,,,,,,9.760000228881836,9.949999809265137,9.630000114440918,9.8100004196167,11439700.0
2025-11-03,,,,,,9.140000343322754,9.869999885559082,9.09000015258789,9.789999961853027,9844700.0
2025-11-04,,,,,,8.649999618530273,9.0,8.630000114440918,8.960000038146973,11516500.0
2025-11-05,,,,,,8.75,8.829999923706055,8.52400016784668,8.699999809265137,10139000.0
2025-11-06,,,,,,8.130000114440918,8.619999885559082,7.75,8.545000076293945,15379700.0
2025-11-07,,,,,,8.449999809265137,8.470000267028809,7.820000171661377,7.909999847412109,7505000.0
2025-11-10,,,,,,8.84000015258789,8.845000267028809,8.59000015258789,8.720000267028809,7314400.0
2025-11-11,,,,,,8.6899995803833,8.722000122070312,8.479999542236328,8.720000267028809,7226300.0
2025-11-12,,,,,,8.470000267028809,8.779999732971191,8.244000434875488,8.710000038146973,7238200.0
2025-11-13,,,,,,8.09000015258789,8.65999984741211,8.039999961853027,8.430000305175781,8485500.0
2025-11-14,,,,,,8.170000076293945,8.260000228881836,7.610000133514404,7.699999809265137,6879300.0
2025-11-17,,,,,,7.920000076293945,8.199999809265137,7.789999961853027,8.0,8168700.0
2025-11-18,,,,,,8.020000457763672,8.180000305175781,7.78000020980835,7.800000190734863,8488200.0
2025-11-19,,,,,,8.25,8.454999923706055,7.989999771118164,8.119999885559082,7433700.0
2025-11-20,,,,,,7.670000076293945,8.598999977111816,7.659999847412109,8.399999618530273,8247500.0
2025-11-21,,,,,,7.559999942779541,7.670000076293945,7.329999923706055,7.550000190734863,8450800.0
2025-11-24,,,,,,8.029999732971191,8.029999732971191,7.539999961853027,7.610000133514404,6043400.0
2025-11-25,,,,,,8.3100004196167,8.390000343322754,7.880000114440918,8.0,4388200.0
2025-11-26,,,,,,8.619999885559082,8.729999542236328,8.369999885559082,8.399999618530273,7122000.0
2025-11-28,,,,,,8.960000038146973,9.0,8.65999984741211,8.75,9108400.0
2025-12-01,,,,,,8.869999885559082,9.048999786376953,8.710000038146973,8.850000381469727,4768500.0
2025-12-02,,,,,,9.050000190734863,9.170000076293945,8.890000343322754,8.890000343322754,7100100.0
2025-12-03,,,,,,9.3100004196167,9.3100004196167,8.854999542236328,9.140000343322754,6628200.0
2025-12-04,,,,,,9.899999618530273,9.989999771118164,9.164999961853027,9.225000381469727,9226800.0
2025-12-05,,,,,,9.40999984741211,9.930000305175781,9.390000343322754,9.930000305175781,6741300.0
2025-12-08,,,,,,9.350000381469727,9.539999961853027,9.229999542236328,9.40999984741211,5653700.0
2025-12-09,,,,,,9.40999984741211,9.529999732971191,9.229999542236328,9.260000228881836,5074400.0
2025-12-10,,,,,,9.319999694824219,9.420000076293945,8.949999809265137,9.40999984741211,16319600.0
2025-12-11,,,,,,9.430000305175781,9.600000381469727,9.270000457763672,9.34000015258789,5598600.0
2025-12-12,,,,,,8.90999984741211,9.4350004196167,8.6899995803833,9.430000305175781,6381200.0
2025-12-15,,,,,,8.600000381469727,9.319999694824219,8.600000381469727,9.100000381469727,9442100.0
2025-12-16,,,,,,8.4399995803833,8.699999809265137,8.359999656677246,8.550000190734863,6820700.0
2025-12-17,,,,,,8.199999809265137,8.550000190734863,8.135000228881836,8.5,8192800.0
2025-12-18,,,,,,8.5,8.5600004196167,8.279999732971191,8.279999732971191,7900700.0
2025-12-19,,,,,,9.130000114440918,9.265000343322754,8.5,8.5,18312200.0
2025-12-22,,,,,,9.149999618530273,9.59000015258789,9.140000343322754,9.359999656677246,8434300.0
2025-12-23,,,,,,9.444999694824219,9.65999984741211,9.220000267028809,9.229999542236328,1284252.0
