Date,Close,High,Low,Open,Volume,"('Close', 'NIU')","('High', 'NIU')","('Low', 'NIU')","('Open', 'NIU')","('Volume', 'NIU')"
2025-07-11,3.369999885559082,3.4600000381469727,3.359999895095825,3.450000047683716,437700.0,,,,,
2025-07-14,3.400000095367432,3.4100000858306885,3.309999942779541,3.380000114440918,383800.0,,,,,
2025-07-15,3.4600000381469727,3.5199999809265137,3.380000114440918,3.430000066757202,414000.0,,,,,
2025-07-16,3.450000047683716,3.450000047683716,3.299999952316284,3.430000066757202,558800.0,,,,,
2025-07-17,3.5,3.559999942779541,3.400000095367432,3.4100000858306885,744700.0,,,,,
2025-07-18,3.630000114440918,3.660000085830689,3.509999990463257,3.509999990463257,946100.0,,,,,
2025-07-21,3.5999999046325684,3.7799999713897705,3.5999999046325684,3.640000104904175,1404700.0,,,,,
2025-07-22,3.799999952316284,3.829999923706055,3.5799999237060547,3.5999999046325684,788700.0,,,,,
2025-07-23,3.839999914169312,4.119999885559082,3.809999942779541,3.900000095367432,1155000.0,,,,,
2025-07-24,3.7300000190734863,3.920000076293945,3.7300000190734863,3.829999923706055,547100.0,,,,,
2025-07-25,3.849999904632568,3.9800000190734863,3.7300000190734863,3.7300000190734863,517900.0,,,,,
2025-07-28,3.7100000381469727,3.890000104904175,3.7100000381469727,3.859999895095825,266300.0,,,,,
2025-07-29,3.539999961853028,3.7200000286102295,3.5299999713897705,3.680000066757202,406500.0,,,,,
2025-07-30,3.569999933242798,3.640000104904175,3.5199999809265137,3.559999942779541,360300.0,,,,,
2025-07-31,3.5999999046325684,3.650000095367432,3.5199999809265137,3.5299999713897705,223400.0,,,,,
2025-08-01,3.509999990463257,3.549999952316284,3.4100000858306885,3.5199999809265137,331000.0,,,,,
2025-08-04,3.569999933242798,3.660000085830689,3.5199999809265137,3.5999999046325684,262600.0,,,,,
2025-08-05,3.7200000286102295,3.819999933242798,3.5999999046325684,3.5999999046325684,931200.0,,,,,
2025-08-06,3.759999990463257,3.7699999809265137,3.680000066757202,3.740000009536743,380500.0,,,,,
2025-08-07,3.740000009536743,3.799999952316284,3.660000085830689,3.7699999809265137,310000.0,,,,,
2025-08-08,3.7799999713897705,3.799999952316284,3.5999999046325684,3.7699999809265137,509700.0,,,,,
2025-08-11,3.849999904632568,4.570000171661377,3.5999999046325684,4.0,2498200.0,,,,,
2025-08-12,4.300000190734863,4.300000190734863,3.990000009536743,3.990000009536743,1396300.0,,,,,
2025-08-13,5.039999961853027,5.099999904632568,4.329999923706055,4.349999904632568,3102600.0,,,,,
2025-08-14,5.010000228881836,5.110000133514404,4.800000190734863,4.900000095367432,1068900.0,,,,,
2025-08-15,4.989999771118164,5.369999885559082,4.929999828338623,4.989999771118164,1006300.0,,,,,
2025-08-18,4.510000228881836,5.079999923706055,4.489999771118164,5.03000020980835,1607600.0,,,,,
2025-08-19,4.579999923706055,4.690000057220459,4.440000057220459,4.46999979019165,976700.0,,,,,
2025-08-20,4.539999961853027,4.610000133514404,4.46999979019165,4.570000171661377,402900.0,,,,,
2025-08-21,4.650000095367432,4.71999979019165,4.550000190734863,4.559999942779541,368200.0,,,,,
2025-08-22,4.519999980926514,4.639999866485596,4.46999979019165,4.639999866485596,622600.0,,,,,
2025-08-25,4.53000020980835,4.75,4.510000228881836,4.559999942779541,610500.0,,,,,
2025-08-26,4.960000038146973,4.960000038146973,4.539999961853027,4.539999961853027,926700.0,,,,,
2025-08-27,4.53000020980835,4.800000190734863,4.480000019073486,4.769999980926514,972000.0,,,,,
2025-08-28,4.480000019073486,4.639999866485596,4.46999979019165,4.539999961853027,496400.0,,,,,
2025-08-29,4.369999885559082,4.5,4.300000190734863,4.489999771118164,781000.0,,,,,
2025-09-02,4.440000057220459,4.46999979019165,4.199999809265137,4.300000190734863,593100.0,,,,,
2025-09-03,4.369999885559082,4.46999979019165,4.309999942779541,4.420000076293945,499800.0,,,,,
2025-09-04,4.300000190734863,4.340000152587891,4.25,4.320000171661377,436500.0,,,,,
2025-09-05,4.340000152587891,4.449999809265137,4.21999979019165,4.369999885559082,467100.0,,,,,
2025-09-08,4.389999866485596,4.389999866485596,4.260000228881836,4.380000114440918,401000.0,,,,,
2025-09-09,4.309999942779541,4.409999847412109,4.25,4.389999866485596,337000.0,,,,,
2025-09-10,4.059999942779541,4.309999942779541,4.039999961853027,4.309999942779541,575100.0,,,,,
2025-09-11,4.119999885559082,4.210000038146973,4.070000171661377,4.079999923706055,348500.0,,,,,
2025-09-12,4.050000190734863,4.119999885559082,4.039999961853027,4.119999885559082,343800.0,,,,,
2025-09-15,4.119999885559082,4.210000038146973,4.070000171661377,4.139999866485596,378300.0,,,,,
2025-09-16,4.130000114440918,4.179999828338623,4.050000190734863,4.130000114440918,512400.0,,,,,
2025-09-17,4.420000076293945,4.510000228881836,4.150000095367432,4.199999809265137,1218700.0,,,,,
2025-09-18,4.349999904632568,4.460000038146973,4.28000020980835,4.449999809265137,576500.0,,,,,
2025-09-19,4.309999942779541,4.449999809265137,4.25,4.389999866485596,626500.0,,,,,
2025-09-22,4.480000019073486,4.550000190734863,4.269999980926514,4.309999942779541,606600.0,,,,,
2025-09-23,4.389999866485596,4.510000228881836,4.329999923706055,4.489999771118164,723300.0,,,,,
2025-09-24,4.639999866485596,4.900000095367432,4.429999828338623,4.46999979019165,1078300.0,,,,,
2025-09-25,4.820000171661377,4.860000133514404,4.599999904632568,4.599999904632568,859300.0,,,,,
2025-09-26,4.639999866485596,4.769999980926514,4.559999942779541,4.75,633200.0,,,,,
2025-09-29,4.659999847412109,4.739999771118164,4.579999923706055,4.710000038146973,741600.0,,,,,
2025-09-30,4.690000057220459,4.860000133514404,4.650000095367432,4.699999809265137,803800.0,,,,,
2025-10-01,4.809999942779541,4.849999904632568,4.449999809265137,4.679999828338623,1014700.0,,,,,
2025-10-02,4.820000171661377,4.900000095367432,4.710000038146973,4.809999942779541,557700.0,,,,,
2025-10-03,4.519999980926514,4.849999904632568,4.420000076293945,4.820000171661377,834000.0,,,,,
2025-10-06,5.559999942779541,5.670000076293945,4.690000057220459,4.690000057220459,3255100.0,,,,,
2025-10-07,5.460000038146973,5.599999904632568,5.050000190734863,5.590000152587891,1508600.0,,,,,
2025-10-08,5.380000114440918,5.659999847412109,5.309999942779541,5.480000019073486,639700.0,,,,,
2025-10-09,5.039999961853027,5.599999904632568,5.03000020980835,5.449999809265137,731000.0,,,,,
2025-10-10,4.71999979019165,5.210000038146973,4.510000228881836,5.050000190734863,2072600.0,,,,,
2025-10-13,4.630000114440918,4.929999828338623,4.619999885559082,4.920000076293945,642800.0,,,,,
2025-10-14,4.380000114440918,4.599999904632568,4.369999885559082,4.559999942779541,761100.0,,,,,
2025-10-15,4.630000114440918,4.659999847412109,4.409999847412109,4.409999847412109,595700.0,,,,,
2025-10-16,4.369999885559082,4.630000114440918,4.369999885559082,4.630000114440918,597600.0,,,,,
2025-10-17,4.199999809265137,4.329999923706055,4.199999809265137,4.300000190734863,522400.0,,,,,
2025-10-20,,,,,,4.28000020980835,4.349999904632568,4.21999979019165,4.21999979019165,591900.0
2025-10-21,,,,,,4.190000057220459,4.349999904632568,4.179999828338623,4.28000020980835,361300.0
2025-10-22,,,,,,4.170000076293945,4.190000057220459,4.070000171661377,4.150000095367432,568100.0
2025-10-23,,,,,,4.210000038146973,4.300000190734863,4.199999809265137,4.210000038146973,231000.0
2025-10-24,,,,,,4.380000114440918,4.579999923706055,4.28000020980835,4.28000020980835,554000.0
2025-10-27,,,,,,4.360000133514404,4.53000020980835,4.360000133514404,4.5,476500.0
2025-10-28,,,,,,4.25,4.429999828338623,4.25,4.369999885559082,439800.0
2025-10-29,,,,,,4.199999809265137,4.380000114440918,4.199999809265137,4.269999980926514,412000.0
2025-10-30,,,,,,4.110000133514404,4.269999980926514,4.099999904632568,4.179999828338623,377700.0
2025-10-31,,,,,,4.199999809265137,4.21999979019165,4.090000152587891,4.099999904632568,319300.0
2025-11-03,,,,,,4.079999923706055,4.269999980926514,4.079999923706055,4.25,317900.0
2025-11-04,,,,,,3.869999885559082,4.039999961853027,3.859999895095825,4.0,483300.0
2025-11-05,,,,,,3.9000000953674316,3.9600000381469727,3.890000104904175,3.9100000858306885,238100.0
2025-11-06,,,,,,3.9100000858306885,3.990000009536743,3.890000104904175,3.9000000953674316,291200.0
2025-11-07,,,,,,4.0,4.0,3.7300000190734863,3.880000114440918,453400.0
2025-11-10,,,,,,4.150000095367432,4.170000076293945,4.010000228881836,4.090000152587891,445700.0
2025-11-11,,,,,,4.119999885559082,4.289999961853027,4.050000190734863,4.119999885559082,432900.0
2025-11-12,,,,,,4.070000171661377,4.159999847412109,4.010000228881836,4.119999885559082,328300.0
2025-11-13,,,,,,3.990000009536743,4.090000152587891,3.890000104904175,4.079999923706055,375700.0
2025-11-14,,,,,,3.890000104904175,3.9800000190734863,3.8299999237060547,3.9000000953674316,411100.0
2025-11-17,,,,,,3.619999885559082,4.5,3.5899999141693115,4.130000114440918,2178800.0
2025-11-18,,,,,,3.8399999141693115,3.8499999046325684,3.559999942779541,3.5899999141693115,519400.0
2025-11-19,,,,,,3.5399999618530273,3.7899999618530273,3.5,3.7899999618530273,791000.0
2025-11-20,,,,,,3.190000057220459,3.619999885559082,3.190000057220459,3.559999942779541,1012300.0
2025-11-21,,,,,,3.299999952316284,3.319999933242798,3.130000114440918,3.2200000286102295,679500.0
2025-11-24,,,,,,3.490000009536743,3.5,3.3499999046325684,3.369999885559082,609600.0
2025-11-25,,,,,,3.6600000858306885,3.680000066757202,3.4600000381469727,3.490000009536743,570200.0
2025-11-26,,,,,,3.619999885559082,3.7100000381469727,3.5799999237060547,3.700000047683716,506800.0
2025-11-28,,,,,,3.4700000286102295,3.609999895095825,3.440000057220459,3.609999895095825,305300.0
2025-12-01,,,,,,3.4600000381469727,3.509999990463257,3.4100000858306885,3.450000047683716,420600.0
2025-12-02,,,,,,3.5199999809265137,3.559999942779541,3.380000114440918,3.4000000953674316,416500.0
2025-12-03,,,,,,3.4600000381469727,3.5399999618530273,3.390000104904175,3.4800000190734863,383600.0
2025-12-04,,,,,,3.490000009536743,3.5399999618530273,3.3499999046325684,3.4600000381469727,390100.0
2025-12-05,,,,,,3.2100000381469727,3.5199999809265137,3.180000066757202,3.5,855500.0
2025-12-08,,,,,,3.259999990463257,3.2699999809265137,3.140000104904175,3.25,608600.0
2025-12-09,,,,,,3.2300000190734863,3.2899999618530273,3.200000047683716,3.200000047683716,327900.0
2025-12-10,,,,,,3.2300000190734863,3.309999942779541,3.190000057220459,3.2300000190734863,373400.0
2025-12-11,,,,,,3.2899999618530273,3.359999895095825,3.1700000762939453,3.2100000381469727,241500.0
2025-12-12,,,,,,3.25,3.359999895095825,3.25,3.2899999618530273,371600.0
2025-12-15,,,,,,3.049999952316284,3.25,2.990000009536743,3.240000009536743,856800.0
2025-12-16,,,,,,3.0,3.0399999618530273,2.890000104904175,3.0299999713897705,840400.0
2025-12-17,,,,,,2.940000057220459,3.0999999046325684,2.9200000762939453,3.049999952316284,859200.0
2025-12-18,,,,,,3.059999942779541,3.109999895095825,2.930000066757202,3.0199999809265137,963600.0
2025-12-19,,,,,,3.0799999237060547,3.190000057220459,3.0199999809265137,3.0999999046325684,4456200.0
2025-12-22,,,,,,3.1600000858306885,3.2200000286102295,3.049999952316284,3.069999933242798,480700.0
2025-12-23,,,,,,3.2699999809265137,3.348599910736084,3.1700000762939453,3.174999952316284,157495.0
