Date,Close,High,Low,Open,Volume,"('Close', 'JTAI')","('High', 'JTAI')","('Low', 'JTAI')","('Open', 'JTAI')","('Volume', 'JTAI')"
2025-08-11,3.059999942779541,3.0999999046325684,3.009999990463257,3.0999999046325684,51800.0,,,,,
2025-08-12,3.095000028610229,3.0999999046325684,3.0339999198913574,3.039999961853028,50500.0,,,,,
2025-08-13,3.180000066757202,3.2100000381469727,3.069999933242798,3.130000114440918,69000.0,,,,,
2025-08-14,3.4600000381469727,3.5199999809265137,3.180000066757202,3.180000066757202,169600.0,,,,,
2025-08-15,3.2699999809265137,3.539999961853028,3.180000066757202,3.539999961853028,98300.0,,,,,
2025-08-18,3.2100000381469727,3.3399999141693115,3.150000095367432,3.3399999141693115,53000.0,,,,,
2025-08-19,3.039999961853028,3.150000095367432,3.0299999713897705,3.109999895095825,57500.0,,,,,
2025-08-20,3.0899999141693115,3.0999999046325684,3.009999990463257,3.059999942779541,46600.0,,,,,
2025-08-21,3.130000114440918,3.180000066757202,3.071000099182129,3.180000066757202,20400.0,,,,,
2025-08-22,3.4200000762939453,3.4800000190734863,3.1600000858306885,3.1600000858306885,71700.0,,,,,
2025-08-25,3.259999990463257,3.4800000190734863,3.259999990463257,3.4800000190734863,33900.0,,,,,
2025-08-26,3.259999990463257,3.38700008392334,3.259999990463257,3.3499999046325684,25500.0,,,,,
2025-08-27,3.380000114440918,3.390000104904175,3.246999979019165,3.259999990463257,28200.0,,,,,
2025-08-28,3.309999942779541,3.4100000858306885,3.299999952316284,3.400000095367432,18700.0,,,,,
2025-08-29,3.470000028610229,3.470000028610229,3.259999990463257,3.2699999809265137,43500.0,,,,,
2025-09-02,3.380000114440918,3.470000028610229,3.25,3.440000057220459,34800.0,,,,,
2025-09-03,3.240000009536743,3.3399999141693115,3.200000047683716,3.289999961853028,32600.0,,,,,
2025-09-04,3.150000095367432,3.240000009536743,3.069999933242798,3.240000009536743,35900.0,,,,,
2025-09-05,3.150000095367432,3.150000095367432,3.059999942779541,3.119999885559082,28100.0,,,,,
2025-09-08,3.130000114440918,3.200000047683716,3.0799999237060547,3.200000047683716,43700.0,,,,,
2025-09-09,3.119999885559082,3.150000095367432,3.1050000190734863,3.119999885559082,41900.0,,,,,
2025-09-10,3.130000114440918,3.180000066757202,3.0899999141693115,3.119999885559082,20000.0,,,,,
2025-09-11,3.259999990463257,3.259999990463257,3.1050000190734863,3.140000104904175,46300.0,,,,,
2025-09-12,3.190000057220459,3.246999979019165,3.1700000762939453,3.200000047683716,29500.0,,,,,
2025-09-15,3.2699999809265137,3.2799999713897705,3.190000057220459,3.190000057220459,32200.0,,,,,
2025-09-16,3.25,3.259999990463257,3.200000047683716,3.259999990463257,44000.0,,,,,
2025-09-17,3.150000095367432,3.2799999713897705,3.150000095367432,3.2699999809265137,40700.0,,,,,
2025-09-18,3.3399999141693115,3.3499999046325684,3.2100000381469727,3.2100000381469727,65900.0,,,,,
2025-09-19,3.359999895095825,3.359999895095825,3.25,3.359999895095825,58700.0,,,,,
2025-09-22,3.5999999046325684,3.6449999809265137,3.400000095367432,3.440000057220459,217800.0,,,,,
2025-09-23,3.5799999237060547,4.0,3.559999942779541,3.619999885559082,211900.0,,,,,
2025-09-24,3.630000114440918,3.690000057220459,3.309999942779541,3.640000104904175,154600.0,,,,,
2025-09-25,3.4800000190734863,3.680000066757202,3.450000047683716,3.5899999141693115,69500.0,,,,,
2025-09-26,3.680000066757202,3.7709999084472656,3.430000066757202,3.450000047683716,119300.0,,,,,
2025-09-29,3.509999990463257,3.680000066757202,3.430000066757202,3.680000066757202,69500.0,,,,,
2025-09-30,3.3399999141693115,3.490000009536743,3.299999952316284,3.484999895095825,98200.0,,,,,
2025-10-01,3.3299999237060547,3.430000066757202,3.2699999809265137,3.380000114440918,105100.0,,,,,
2025-10-02,3.390000104904175,3.4600000381469727,3.2860000133514404,3.380000114440918,89000.0,,,,,
2025-10-03,3.150000095367432,3.400000095367432,3.0999999046325684,3.380000114440918,360800.0,,,,,
2025-10-06,3.0799999237060547,3.259999990463257,3.065000057220459,3.240000009536743,223600.0,,,,,
2025-10-07,2.9200000762939453,3.25,2.880000114440918,3.180000066757202,731900.0,,,,,
2025-10-08,2.930000066757202,2.9809999465942383,2.809999942779541,2.950000047683716,152500.0,,,,,
2025-10-09,2.940000057220459,3.069999933242798,2.9100000858306885,2.950000047683716,123900.0,,,,,
2025-10-10,2.680000066757202,3.039999961853028,2.6600000858306885,3.0299999713897705,258500.0,,,,,
2025-10-13,2.75,2.8299999237060547,2.700000047683716,2.809999942779541,127700.0,,,,,
2025-10-14,3.1600000858306885,3.25,2.5999999046325684,2.680000066757202,726700.0,,,,,
2025-10-15,3.069999933242798,3.2300000190734863,2.9800000190734863,3.190000057220459,253700.0,,,,,
2025-10-16,2.880000114440918,3.119999885559082,2.8399999141693115,3.119999885559082,164500.0,,,,,
2025-10-17,2.799999952316284,2.9600000381469727,2.799999952316284,2.869999885559082,134600.0,,,,,
2025-10-20,,,,,,2.940000057220459,2.9700000286102295,2.8399999141693115,2.9200000762939453,62700.0
2025-10-21,,,,,,2.7899999618530273,2.9839999675750732,2.7750000953674316,2.9700000286102295,100100.0
2025-10-22,,,,,,2.619999885559082,2.7799999713897705,2.5999999046325684,2.7799999713897705,109700.0
2025-10-23,,,,,,2.700000047683716,2.7300000190734863,2.5999999046325684,2.630000114440918,101900.0
2025-10-24,,,,,,2.740000009536743,2.7799999713897705,2.6760001182556152,2.740000009536743,36600.0
2025-10-27,,,,,,2.809999942779541,2.940000057220459,2.7139999866485596,2.809999942779541,240100.0
2025-10-28,,,,,,2.700000047683716,2.8940000534057617,2.694999933242798,2.8499999046325684,140500.0
2025-10-29,,,,,,2.5199999809265137,2.680000066757202,2.430000066757202,2.680000066757202,204400.0
2025-10-30,,,,,,2.369999885559082,2.61899995803833,2.2699999809265137,2.450000047683716,142600.0
2025-10-31,,,,,,2.4100000858306885,2.4700000286102295,2.316999912261963,2.3499999046325684,53200.0
2025-11-03,,,,,,2.299999952316284,2.502000093460083,2.25,2.5,162100.0
2025-11-04,,,,,,2.0399999618530273,2.2200000286102295,2.009999990463257,2.2200000286102295,104800.0
2025-11-05,,,,,,2.109999895095825,2.119999885559082,2.0420000553131104,2.049999952316284,69100.0
2025-11-06,,,,,,2.109999895095825,2.1689999103546143,2.0,2.119999885559082,60700.0
2025-11-07,,,,,,2.1700000762939453,2.2130000591278076,2.0899999141693115,2.1500000953674316,96900.0
2025-11-10,,,,,,2.1500000953674316,2.259999990463257,2.1500000953674316,2.2200000286102295,65700.0
2025-11-11,,,,,,2.2100000381469727,2.25,2.0999999046325684,2.1600000858306885,33400.0
2025-11-12,,,,,,2.130000114440918,2.25,2.059999942779541,2.25,64500.0
2025-11-13,,,,,,1.9800000190734863,2.1500000953674316,1.909999966621399,2.1500000953674316,152200.0
2025-11-14,,,,,,1.850000023841858,1.9700000286102295,1.8200000524520874,1.9600000381469727,55600.0
2025-11-17,,,,,,1.690000057220459,1.850000023841858,1.659999966621399,1.840000033378601,119400.0
2025-11-18,,,,,,1.6699999570846558,1.7100000381469727,1.6200000047683716,1.6799999475479126,53500.0
2025-11-19,,,,,,1.6299999952316284,1.75,1.600000023841858,1.7400000095367432,58100.0
2025-11-20,,,,,,1.5700000524520874,1.6970000267028809,1.5299999713897705,1.659999966621399,56600.0
2025-11-21,,,,,,1.6299999952316284,1.75,1.5499999523162842,1.600000023841858,124500.0
2025-11-24,,,,,,1.7200000286102295,1.75,1.6399999856948853,1.6399999856948853,54900.0
2025-11-25,,,,,,1.7999999523162842,1.8600000143051147,1.7100000381469727,1.7200000286102295,60300.0
2025-11-26,,,,,,2.0,2.140000104904175,1.8300000429153442,1.8700000047683716,180600.0
2025-11-28,,,,,,1.9700000286102295,2.190000057220459,1.940000057220459,2.055000066757202,218200.0
2025-12-01,,,,,,1.75,1.899999976158142,1.75,1.899999976158142,63200.0
2025-12-02,,,,,,1.5399999618530273,1.7120000123977661,1.5399999618530273,1.7000000476837158,152200.0
2025-12-03,,,,,,1.5199999809265137,1.5499999523162842,1.3949999809265137,1.5399999618530273,103700.0
2025-12-04,,,,,,1.6200000047683716,1.7599999904632568,1.5299999713897705,1.5800000429153442,323000.0
2025-12-05,,,,,,1.6100000143051147,1.6699999570846558,1.5800000429153442,1.659999966621399,54800.0
2025-12-08,,,,,,1.6100000143051147,1.659999966621399,1.5499999523162842,1.659999966621399,97800.0
2025-12-09,,,,,,1.6699999570846558,1.6859999895095825,1.590000033378601,1.590000033378601,51400.0
2025-12-10,,,,,,1.649999976158142,1.690000057220459,1.6200000047683716,1.649999976158142,56100.0
2025-12-11,,,,,,1.559999942779541,1.6150000095367432,1.559999942779541,1.600000023841858,61200.0
2025-12-12,,,,,,1.4420000314712524,1.6100000143051147,1.440000057220459,1.6100000143051147,115400.0
2025-12-15,,,,,,1.2410000562667847,1.4500000476837158,1.2200000286102295,1.4500000476837158,421100.0
2025-12-16,,,,,,1.1699999570846558,1.2899999618530273,1.149999976158142,1.2899999618530273,122100.0
2025-12-17,,,,,,1.2000000476837158,1.25,1.159999966621399,1.1799999475479126,78500.0
2025-12-18,,,,,,1.0800000429153442,1.2699999809265137,1.059999942779541,1.2699999809265137,176700.0
2025-12-19,,,,,,1.159999966621399,1.1799999475479126,1.0700000524520874,1.0700000524520874,70600.0
2025-12-22,,,,,,1.2000000476837158,1.2100000381469727,1.149999976158142,1.190000057220459,87000.0
2025-12-23,,,,,,1.1200000047683716,1.6549999713897705,1.090000033378601,1.6549999713897705,11121455.0
