Date,Close,High,Low,Open,Volume,"('Close', 'MIST')","('High', 'MIST')","('Low', 'MIST')","('Open', 'MIST')","('Volume', 'MIST')"
2025-07-03,1.940000057220459,1.950000047683716,1.899999976158142,1.919999957084656,237700.0,,,,,
2025-07-07,2.1700000762939453,2.2100000381469727,1.909999966621399,1.919999957084656,2239000.0,,,,,
2025-07-08,2.25,2.3299999237060547,2.1600000858306885,2.190000057220459,1182600.0,,,,,
2025-07-09,2.400000095367432,2.4600000381469727,2.25,2.2699999809265137,1359200.0,,,,,
2025-07-10,2.559999942779541,2.559999942779541,2.289999961853028,2.400000095367432,1363300.0,,,,,
2025-07-11,1.559999942779541,1.940000057220459,1.4600000381469729,1.7400000095367432,21239200.0,,,,,
2025-07-14,1.3799999952316284,1.590000033378601,1.3600000143051147,1.5549999475479126,7028000.0,,,,,
2025-07-15,1.4800000190734863,1.5,1.409999966621399,1.4199999570846558,3767100.0,,,,,
2025-07-16,1.6699999570846558,1.7300000190734863,1.4450000524520874,1.4800000190734863,4279200.0,,,,,
2025-07-17,1.649999976158142,1.7100000381469729,1.590000033378601,1.690000057220459,2020500.0,,,,,
2025-07-18,1.5800000429153442,1.6699999570846558,1.559999942779541,1.659999966621399,1742900.0,,,,,
2025-07-21,1.4900000095367432,1.600000023841858,1.4800000190734863,1.5800000429153442,1744700.0,,,,,
2025-07-22,1.5399999618530271,1.590000033378601,1.4900000095367432,1.5,1693100.0,,,,,
2025-07-23,1.600000023841858,1.600000023841858,1.52400004863739,1.5499999523162842,1598400.0,,,,,
2025-07-24,1.5700000524520874,1.6399999856948853,1.5449999570846558,1.600000023841858,997200.0,,,,,
2025-07-25,1.5800000429153442,1.600000023841858,1.5399999618530271,1.5800000429153442,492900.0,,,,,
2025-07-28,1.5499999523162842,1.590000033378601,1.5199999809265137,1.590000033378601,730600.0,,,,,
2025-07-29,1.4600000381469729,1.5499999523162842,1.4500000476837158,1.5399999618530271,1284900.0,,,,,
2025-07-30,1.4500000476837158,1.524999976158142,1.4199999570846558,1.5199999809265137,1234500.0,,,,,
2025-07-31,1.4500000476837158,1.4900000095367432,1.4299999475479126,1.440000057220459,443700.0,,,,,
2025-08-01,1.4299999475479126,1.4800000190734863,1.399999976158142,1.409999966621399,673500.0,,,,,
2025-08-04,1.4900000095367432,1.4950000047683716,1.4299999475479126,1.4500000476837158,581800.0,,,,,
2025-08-05,1.5399999618530271,1.5499999523162842,1.4600000381469729,1.4900000095367432,831000.0,,,,,
2025-08-06,1.5299999713897705,1.5549999475479126,1.4950000047683716,1.5299999713897705,590000.0,,,,,
2025-08-07,1.5099999904632568,1.5470000505447388,1.4900000095367432,1.5299999713897705,581200.0,,,,,
2025-08-08,1.5,1.5299999713897705,1.4800000190734863,1.5199999809265137,462200.0,,,,,
2025-08-11,1.5499999523162842,1.5889999866485596,1.5,1.5199999809265137,785300.0,,,,,
2025-08-12,1.659999966621399,1.659999966621399,1.5399999618530271,1.5499999523162842,991200.0,,,,,
2025-08-13,1.7400000095367432,1.7400000095367432,1.6399999856948853,1.7100000381469729,1376800.0,,,,,
2025-08-14,1.6799999475479126,1.7400000095367432,1.6050000190734863,1.7400000095367432,1455300.0,,,,,
2025-08-15,1.7000000476837158,1.715000033378601,1.659999966621399,1.7000000476837158,868400.0,,,,,
2025-08-18,1.7000000476837158,1.75,1.6699999570846558,1.7200000286102295,922500.0,,,,,
2025-08-19,1.6699999570846558,1.75,1.6399999856948853,1.7100000381469729,1347300.0,,,,,
2025-08-20,1.6399999856948853,1.690000057220459,1.6200000047683716,1.6799999475479126,1281700.0,,,,,
2025-08-21,1.7100000381469729,1.75,1.625,1.6699999570846558,1577200.0,,,,,
2025-08-22,1.7000000476837158,1.7200000286102295,1.6799999475479126,1.7000000476837158,761100.0,,,,,
2025-08-25,1.690000057220459,1.7300000190734863,1.659999966621399,1.7000000476837158,1533100.0,,,,,
2025-08-26,1.690000057220459,1.718999981880188,1.659999966621399,1.7100000381469729,855400.0,,,,,
2025-08-27,1.7699999809265137,1.7799999713897705,1.6699999570846558,1.6699999570846558,1258800.0,,,,,
2025-08-28,1.809999942779541,1.830000042915344,1.7699999809265137,1.7799999713897705,942100.0,,,,,
2025-08-29,1.840000033378601,1.8650000095367432,1.7799999713897705,1.830000042915344,824900.0,,,,,
2025-09-02,1.840000033378601,1.9049999713897705,1.7999999523162842,1.840000033378601,1142400.0,,,,,
2025-09-03,1.7799999713897705,1.8980000019073489,1.7699999809265137,1.8899999856948853,959400.0,,,,,
2025-09-04,1.7799999713897705,1.809999942779541,1.75,1.7799999713897705,968800.0,,,,,
2025-09-05,1.7999999523162842,1.825000047683716,1.7599999904632568,1.809999942779541,791200.0,,,,,
2025-09-08,1.75,1.8200000524520876,1.75,1.7999999523162842,850100.0,,,,,
2025-09-09,1.7200000286102295,1.75,1.7000000476837158,1.7400000095367432,738200.0,,,,,
2025-09-10,1.7100000381469729,1.7599999904632568,1.7000000476837158,1.7400000095367432,658000.0,,,,,
2025-09-11,1.909999966621399,1.940000057220459,1.7799999713897705,1.7799999713897705,3332100.0,,,,,
2025-09-12,1.9600000381469729,1.9900000095367432,1.850000023841858,1.850000023841858,1992700.0,,,,,
2025-09-15,1.9700000286102293,2.049999952316284,1.9299999475479128,1.9900000095367432,1068400.0,,,,,
2025-09-16,1.950000047683716,2.059999942779541,1.950000047683716,2.0,1357600.0,,,,,
2025-09-17,1.940000057220459,2.0,1.940000057220459,1.9600000381469729,683100.0,,,,,
2025-09-18,1.950000047683716,1.975000023841858,1.919999957084656,1.9700000286102293,535800.0,,,,,
2025-09-19,1.919999957084656,1.9700000286102293,1.8799999952316284,1.965000033378601,856700.0,,,,,
2025-09-22,2.009999990463257,2.009999990463257,1.899999976158142,1.950000047683716,749600.0,,,,,
2025-09-23,1.9299999475479128,2.039999961853028,1.9149999618530276,2.0299999713897705,806800.0,,,,,
2025-09-24,1.940000057220459,1.9700000286102293,1.919999957084656,1.9600000381469729,369800.0,,,,,
2025-09-25,1.9700000286102293,1.9800000190734863,1.9049999713897705,1.9299999475479128,916200.0,,,,,
2025-09-26,2.0,2.0,1.955000042915344,1.9600000381469729,939100.0,,,,,
2025-09-29,2.0299999713897705,2.0390000343322754,1.9800000190734863,2.0199999809265137,951300.0,,,,,
2025-09-30,2.0,2.049999952316284,1.9800000190734863,2.0199999809265137,1717900.0,,,,,
2025-10-01,2.049999952316284,2.0799999237060547,1.9700000286102293,1.9700000286102293,1071800.0,,,,,
2025-10-02,2.180000066757202,2.2100000381469727,2.069999933242798,2.0899999141693115,2247500.0,,,,,
2025-10-03,2.109999895095825,2.289999961853028,2.0999999046325684,2.2300000190734863,1885900.0,,,,,
2025-10-06,2.119999885559082,2.1600000858306885,2.0299999713897705,2.1600000858306885,1406700.0,,,,,
2025-10-07,2.0799999237060547,2.130000114440918,2.039999961853028,2.130000114440918,1160000.0,,,,,
2025-10-08,2.0,2.0999999046325684,1.9800000190734863,2.0999999046325684,1421700.0,,,,,
2025-10-09,2.0899999141693115,2.140000104904175,1.9900000095367432,2.009999990463257,1293100.0,,,,,
2025-10-10,1.9900000095367432,2.0999999046325684,1.9600000381469729,2.0999999046325684,1701300.0,,,,,
2025-10-13,1.9900000095367432,2.059999942779541,1.9600000381469729,2.0299999713897705,1657400.0,,,,,
2025-10-14,2.049999952316284,2.0899999141693115,1.9700000286102293,1.9800000190734863,1753700.0,,,,,
2025-10-15,2.049999952316284,2.0899999141693115,2.025000095367432,2.039999961853028,946800.0,,,,,
2025-10-16,1.9700000286102293,2.0799999237060547,1.9600000381469729,2.049999952316284,1148400.0,,,,,
2025-10-17,1.940000057220459,2.0,1.9149999618530276,1.9450000524520876,1914900.0,,,,,
2025-10-20,,,,,,1.9900000095367432,2.009999990463257,1.940000057220459,1.9900000095367432,1186600.0
2025-10-21,,,,,,2.0299999713897705,2.049999952316284,1.9299999475479126,2.0,1857000.0
2025-10-22,,,,,,1.909999966621399,2.049999952316284,1.8799999952316284,2.0299999713897705,2088200.0
2025-10-23,,,,,,1.8899999856948853,1.9299999475479126,1.8539999723434448,1.9299999475479126,1205900.0
2025-10-24,,,,,,1.8799999952316284,1.9249999523162842,1.8600000143051147,1.909999966621399,1455700.0
2025-10-27,,,,,,1.909999966621399,1.9500000476837158,1.8600000143051147,1.9299999475479126,1361200.0
2025-10-28,,,,,,1.8300000429153442,1.9199999570846558,1.8200000524520874,1.909999966621399,1938600.0
2025-10-29,,,,,,1.840000033378601,1.8669999837875366,1.7599999904632568,1.8300000429153442,1503000.0
2025-10-30,,,,,,1.8799999952316284,1.9199999570846558,1.8109999895095825,1.8300000429153442,854400.0
2025-10-31,,,,,,1.9199999570846558,1.9500000476837158,1.8700000047683716,1.899999976158142,962500.0
2025-11-03,,,,,,1.850000023841858,1.9570000171661377,1.850000023841858,1.9500000476837158,896900.0
2025-11-04,,,,,,1.840000033378601,1.8799999952316284,1.809999942779541,1.8200000524520874,694200.0
2025-11-05,,,,,,1.7999999523162842,1.8600000143051147,1.7799999713897705,1.840000033378601,1642600.0
2025-11-06,,,,,,1.7200000286102295,1.8179999589920044,1.6699999570846558,1.809999942779541,2418800.0
2025-11-07,,,,,,1.7100000381469727,1.7799999713897705,1.649999976158142,1.7100000381469727,1538700.0
2025-11-10,,,,,,1.850000023841858,1.909999966621399,1.7400000095367432,1.7799999713897705,2079600.0
2025-11-11,,,,,,1.909999966621399,1.909999966621399,1.809999942779541,1.8600000143051147,1944000.0
2025-11-12,,,,,,1.9299999475479126,1.9900000095367432,1.8550000190734863,1.940000057220459,2569900.0
2025-11-13,,,,,,1.899999976158142,1.940000057220459,1.850000023841858,1.9299999475479126,2532600.0
2025-11-14,,,,,,2.0,2.069999933242798,1.8600000143051147,1.899999976158142,3158700.0
2025-11-17,,,,,,2.319999933242798,2.4200000762939453,1.9900000095367432,2.049999952316284,9453900.0
2025-11-18,,,,,,2.4100000858306885,2.5,2.259999990463257,2.319999933242798,6247700.0
2025-11-19,,,,,,2.3299999237060547,2.4509999752044678,2.2699999809265137,2.4100000858306885,2917500.0
2025-11-20,,,,,,2.309999942779541,2.5,2.2899999618530273,2.390000104904175,4026500.0
2025-11-21,,,,,,2.4000000953674316,2.430000066757202,2.259999990463257,2.3499999046325684,2896700.0
2025-11-24,,,,,,2.369999885559082,2.490000009536743,2.315000057220459,2.490000009536743,3686200.0
2025-11-25,,,,,,2.4700000286102295,2.4700000286102295,2.305000066757202,2.4100000858306885,2341700.0
2025-11-26,,,,,,2.609999895095825,2.6500000953674316,2.440000057220459,2.440000057220459,3452000.0
2025-11-28,,,,,,2.690000057220459,2.7699999809265137,2.5799999237060547,2.6700000762939453,3272000.0
2025-12-01,,,,,,2.690000057220459,2.7200000286102295,2.5899999141693115,2.700000047683716,4554900.0
2025-12-02,,,,,,2.6500000953674316,2.75,2.615000009536743,2.700000047683716,3260400.0
2025-12-03,,,,,,2.619999885559082,2.690000057220459,2.5209999084472656,2.690000057220459,3401100.0
2025-12-04,,,,,,2.640000104904175,2.6600000858306885,2.575000047683716,2.6500000953674316,3493000.0
2025-12-05,,,,,,2.680000066757202,2.7200000286102295,2.565000057220459,2.6700000762939453,3461100.0
2025-12-08,,,,,,2.6600000858306885,2.7279999256134033,2.569999933242798,2.7100000381469727,4603200.0
2025-12-09,,,,,,2.630000114440918,2.6760001182556152,2.5,2.6600000858306885,4313900.0
2025-12-10,,,,,,2.6700000762939453,2.6700000762939453,2.549999952316284,2.609999895095825,3243900.0
2025-12-11,,,,,,2.950000047683716,2.9649999141693115,2.6040000915527344,2.630000114440918,7540100.0
2025-12-12,,,,,,2.4100000858306885,3.059999942779541,1.6100000143051147,3.049999952316284,28139800.0
2025-12-15,,,,,,2.3450000286102295,2.9200000762939453,2.0999999046325684,2.9100000858306885,72304900.0
2025-12-16,,,,,,2.200000047683716,2.569999933242798,2.200000047683716,2.3399999141693115,13680900.0
2025-12-17,,,,,,2.1500000953674316,2.2049999237060547,2.0,2.2049999237060547,12768500.0
2025-12-18,,,,,,2.0799999237060547,2.2200000286102295,2.049999952316284,2.184999942779541,4919100.0
2025-12-19,,,,,,2.1500000953674316,2.1989998817443848,2.075000047683716,2.0799999237060547,5835200.0
2025-12-22,,,,,,2.069999933242798,2.119999885559082,1.9800000190734863,2.119999885559082,8725900.0
2025-12-23,,,,,,1.9905999898910522,2.049999952316284,1.9700000286102295,2.0350000858306885,2261974.0
