Date,Close,High,Low,Open,Volume,"('Close', 'AIRO')","('High', 'AIRO')","('Low', 'AIRO')","('Open', 'AIRO')","('Volume', 'AIRO')"
2025-07-25,22.920000076293945,24.350000381469727,22.799999237060547,23.649999618530277,580500.0,,,,,
2025-07-28,21.86000061035156,23.01000022888184,21.770000457763672,23.0,643100.0,,,,,
2025-07-29,20.96999931335449,21.950000762939453,20.774999618530277,21.770000457763672,558900.0,,,,,
2025-07-30,21.1200008392334,21.61000061035156,20.280000686645508,21.0,416000.0,,,,,
2025-07-31,21.21999931335449,21.489999771118164,20.709999084472656,21.0,573100.0,,,,,
2025-08-01,20.1200008392334,20.59000015258789,19.13999938964844,20.59000015258789,713700.0,,,,,
2025-08-04,22.81999969482422,22.959999084472656,20.030000686645508,20.200000762939453,895400.0,,,,,
2025-08-05,21.940000534057617,22.799999237060547,21.663000106811523,22.799999237060547,517000.0,,,,,
2025-08-06,20.63999938964844,21.950000762939453,19.899999618530277,21.8799991607666,516100.0,,,,,
2025-08-07,20.76000022888184,21.239999771118164,20.06999969482422,20.979999542236328,369300.0,,,,,
2025-08-08,20.489999771118164,21.43000030517578,20.0,20.82999992370605,440500.0,,,,,
2025-08-11,20.399999618530277,20.739999771118164,19.850000381469727,20.489999771118164,492400.0,,,,,
2025-08-12,20.920000076293945,21.21999931335449,20.34000015258789,20.40999984741211,354900.0,,,,,
2025-08-13,21.739999771118164,21.770000457763672,20.450000762939453,20.88999938964844,572600.0,,,,,
2025-08-14,22.940000534057617,24.0,21.343000411987305,24.0,2130800.0,,,,,
2025-08-15,22.11000061035156,23.5,21.5,23.190000534057617,881800.0,,,,,
2025-08-18,24.06999969482422,24.21299934387207,22.040000915527344,22.190000534057617,1050500.0,,,,,
2025-08-19,22.920000076293945,24.225000381469727,21.940000534057617,23.96999931335449,999400.0,,,,,
2025-08-20,22.040000915527344,22.739999771118164,20.8799991607666,22.40999984741211,666600.0,,,,,
2025-08-21,23.290000915527344,24.13999938964844,21.51000022888184,21.940000534057617,984300.0,,,,,
2025-08-22,24.440000534057617,24.959999084472656,22.25,22.940000534057617,1162500.0,,,,,
2025-08-25,23.23500061035156,24.57999992370605,23.15999984741211,24.100000381469727,511700.0,,,,,
2025-08-26,23.530000686645508,24.38999938964844,22.850000381469727,23.299999237060547,503900.0,,,,,
2025-08-27,24.09000015258789,24.239999771118164,23.481000900268555,23.649999618530277,482100.0,,,,,
2025-08-28,25.790000915527344,25.899999618530277,23.940000534057617,23.989999771118164,1589800.0,,,,,
2025-08-29,23.549999237060547,25.899999618530277,23.520000457763672,25.71999931335449,1025800.0,,,,,
2025-09-02,20.549999237060547,22.5,19.850000381469727,22.38999938964844,2327900.0,,,,,
2025-09-03,20.420000076293945,21.75,19.899999618530277,21.75,1056600.0,,,,,
2025-09-04,20.799999237060547,20.81999969482422,19.979999542236328,20.350000381469727,639000.0,,,,,
2025-09-05,20.940000534057617,21.270000457763672,20.450000762939453,21.07999992370605,514300.0,,,,,
2025-09-08,20.5,21.450000762939453,20.41399955749512,21.0,764800.0,,,,,
2025-09-09,19.149999618530277,19.36000061035156,18.1200008392334,18.200000762939453,1797100.0,,,,,
2025-09-10,19.420000076293945,20.56999969482422,18.850000381469727,19.549999237060547,1150900.0,,,,,
2025-09-11,19.86000061035156,20.299999237060547,18.98500061035156,20.0,3133000.0,,,,,
2025-09-12,20.13999938964844,20.489999771118164,19.641000747680664,20.0,868900.0,,,,,
2025-09-15,20.200000762939453,20.350000381469727,19.625,20.0,713200.0,,,,,
2025-09-16,19.82999992370605,20.299999237060547,19.71999931335449,20.280000686645508,446300.0,,,,,
2025-09-17,19.11000061035156,19.8700008392334,18.979999542236328,19.5,1090600.0,,,,,
2025-09-18,19.88999938964844,20.15999984741211,19.34000015258789,19.350000381469727,594900.0,,,,,
2025-09-19,19.530000686645508,20.40999984741211,19.479999542236328,20.06999969482422,1910100.0,,,,,
2025-09-22,20.149999618530277,20.3700008392334,19.290000915527344,19.530000686645508,1001400.0,,,,,
2025-09-23,19.65999984741211,20.39299964904785,19.6200008392334,20.25,998800.0,,,,,
2025-09-24,19.32999992370605,20.850000381469727,19.270000457763672,20.0,1491800.0,,,,,
2025-09-25,18.899999618530277,19.38999938964844,18.540000915527344,18.8799991607666,952700.0,,,,,
2025-09-26,19.07999992370605,19.18000030517578,18.520000457763672,18.940000534057617,718400.0,,,,,
2025-09-29,19.020000457763672,19.799999237060547,19.01000022888184,19.450000762939453,861400.0,,,,,
2025-09-30,19.200000762939453,19.26000022888184,18.51000022888184,18.90999984741211,731600.0,,,,,
2025-10-01,19.530000686645508,19.854999542236328,18.780000686645508,18.93000030517578,971000.0,,,,,
2025-10-02,19.780000686645508,20.0,19.40999984741211,19.520000457763672,773900.0,,,,,
2025-10-03,19.40999984741211,20.8799991607666,19.099000930786133,19.979999542236328,1667900.0,,,,,
2025-10-06,19.670000076293945,20.18000030517578,19.600000381469727,19.8700008392334,633000.0,,,,,
2025-10-07,19.98500061035156,20.14800071716309,19.261999130249023,19.700000762939453,656200.0,,,,,
2025-10-08,19.82999992370605,20.11000061035156,19.600000381469727,19.850000381469727,468500.0,,,,,
2025-10-09,19.07999992370605,19.920000076293945,18.93000030517578,19.799999237060547,1010900.0,,,,,
2025-10-10,18.149999618530277,19.440000534057617,18.113000869750977,18.90999984741211,1099500.0,,,,,
2025-10-13,18.549999237060547,18.69499969482422,18.149999618530277,18.68000030517578,613500.0,,,,,
2025-10-14,20.07999992370605,20.100000381469727,17.8799991607666,18.200000762939453,1800900.0,,,,,
2025-10-15,19.51000022888184,20.979999542236328,19.0,20.43000030517578,859700.0,,,,,
2025-10-16,18.799999237060547,22.46999931335449,18.649999618530277,21.549999237060547,2611500.0,,,,,
2025-10-17,17.5,18.690000534057617,17.149999618530273,18.149999618530277,1861800.0,,,,,
2025-10-20,,,,,,18.270000457763672,18.450000762939453,17.87299919128418,18.100000381469727,507200.0
2025-10-21,,,,,,17.979999542236328,18.40999984741211,17.75,18.239999771118164,363000.0
2025-10-22,,,,,,17.100000381469727,17.908000946044922,16.6200008392334,17.780000686645508,970600.0
2025-10-23,,,,,,17.25,17.475000381469727,16.850000381469727,17.184999465942383,351900.0
2025-10-24,,,,,,17.479999542236328,17.920000076293945,17.399999618530273,17.5,330600.0
2025-10-27,,,,,,17.329999923706055,17.829999923706055,17.219999313354492,17.799999237060547,429500.0
2025-10-28,,,,,,16.81999969482422,17.378000259399414,16.81999969482422,17.100000381469727,503000.0
2025-10-29,,,,,,16.799999237060547,16.959999084472656,16.260000228881836,16.860000610351562,743800.0
2025-10-30,,,,,,16.350000381469727,16.780000686645508,16.260000228881836,16.510000228881836,402400.0
2025-10-31,,,,,,16.360000610351562,16.610000610351562,15.800000190734863,16.350000381469727,507500.0
2025-11-03,,,,,,16.280000686645508,16.43000030517578,15.5649995803833,16.299999237060547,510800.0
2025-11-04,,,,,,14.270000457763672,15.699999809265137,14.140000343322754,15.399999618530273,944000.0
2025-11-05,,,,,,14.194999694824219,14.579999923706055,13.920000076293945,14.279999732971191,445400.0
2025-11-06,,,,,,13.119999885559082,14.34000015258789,12.960000038146973,14.34000015258789,743600.0
2025-11-07,,,,,,13.470000267028809,13.609999656677246,12.420000076293945,12.8100004196167,703900.0
2025-11-10,,,,,,13.800000190734863,14.220000267028809,13.449999809265137,14.0,403800.0
2025-11-11,,,,,,13.630000114440918,13.949999809265137,13.390000343322754,13.680000305175781,327300.0
2025-11-12,,,,,,13.369999885559082,13.9350004196167,13.300000190734863,13.609999656677246,453300.0
2025-11-13,,,,,,12.75,13.350000381469727,12.640000343322754,13.34000015258789,734600.0
2025-11-14,,,,,,10.100000381469727,11.253999710083008,9.880000114440918,10.270000457763672,1883100.0
2025-11-17,,,,,,10.329999923706055,10.675000190734863,9.8100004196167,9.944999694824219,913400.0
2025-11-18,,,,,,9.859999656677246,10.380000114440918,9.680000305175781,10.100000381469727,924300.0
2025-11-19,,,,,,8.869999885559082,10.010000228881836,8.600000381469727,9.960000038146973,1364900.0
2025-11-20,,,,,,7.860000133514404,9.145000457763672,7.800000190734863,8.949999809265137,1640500.0
2025-11-21,,,,,,7.989999771118164,8.130000114440918,7.539999961853027,7.909999847412109,807900.0
2025-11-24,,,,,,7.869999885559082,8.0600004196167,7.610000133514404,8.0600004196167,774000.0
2025-11-25,,,,,,7.840000152587891,7.980000019073486,7.5,7.860000133514404,830500.0
2025-11-26,,,,,,8.239999771118164,8.4399995803833,7.760000228881836,7.940000057220459,794900.0
2025-11-28,,,,,,8.649999618530273,8.736000061035156,8.100000381469727,8.279999732971191,423400.0
2025-12-01,,,,,,8.1899995803833,8.510000228881836,8.079999923706055,8.510000228881836,420200.0
2025-12-02,,,,,,8.279999732971191,8.598999977111816,8.170000076293945,8.25,266300.0
2025-12-03,,,,,,8.75,8.850000381469727,8.0,8.279999732971191,438800.0
2025-12-04,,,,,,9.59000015258789,9.739999771118164,8.569999694824219,8.760000228881836,879500.0
2025-12-05,,,,,,9.479999542236328,9.704000473022461,9.170000076293945,9.59000015258789,437900.0
2025-12-08,,,,,,9.710000038146973,9.805000305175781,9.376999855041504,9.550000190734863,589600.0
2025-12-09,,,,,,9.600000381469727,9.869999885559082,9.430000305175781,9.579999923706055,349700.0
2025-12-10,,,,,,9.725000381469727,9.75,9.201000213623047,9.479999542236328,700900.0
2025-12-11,,,,,,9.699999809265137,9.824999809265137,9.399999618530273,9.710000038146973,516600.0
2025-12-12,,,,,,8.5,9.848999977111816,8.479999542236328,9.699999809265137,843500.0
2025-12-15,,,,,,7.960000038146973,8.609999656677246,7.849999904632568,8.609999656677246,749100.0
2025-12-16,,,,,,7.690000057220459,7.989999771118164,7.550000190734863,7.840000152587891,571200.0
2025-12-17,,,,,,7.409999847412109,7.864999771118164,7.349999904632568,7.690000057220459,683700.0
2025-12-18,,,,,,7.420000076293945,7.724999904632568,7.28000020980835,7.550000190734863,635100.0
2025-12-19,,,,,,8.029999732971191,8.229999542236328,7.46999979019165,7.46999979019165,914300.0
2025-12-22,,,,,,9.100000381469727,9.486000061035156,8.220000267028809,8.239999771118164,1231100.0
2025-12-23,,,,,,9.274999618530273,9.399999618530273,8.872699737548828,8.96500015258789,251779.0
