Date,Close,High,Low,Open,Volume,"('Close', 'TSHA')","('High', 'TSHA')","('Low', 'TSHA')","('Open', 'TSHA')","('Volume', 'TSHA')"
2024-11-29,3.240000009536743,3.2950000762939453,3.0,3.009999990463257,2242500.0,,,,,
2024-12-02,3.0799999237060547,3.309999942779541,3.059999942779541,3.259999990463257,7931300.0,,,,,
2024-12-03,2.609999895095825,3.111999988555908,2.5799999237060547,3.049999952316284,6445400.0,,,,,
2024-12-04,2.4549999237060547,2.6700000762939453,2.450000047683716,2.549999952316284,5728200.0,,,,,
2024-12-05,2.380000114440918,2.430000066757202,2.200000047683716,2.3499999046325684,5412100.0,,,,,
2024-12-06,2.4800000190734863,2.559999942779541,2.384999990463257,2.400000095367432,2182100.0,,,,,
2024-12-09,2.559999942779541,2.7149999141693115,2.4800000190734863,2.4800000190734863,1890500.0,,,,,
2024-12-10,2.5199999809265137,2.680000066757202,2.470000028610229,2.5899999141693115,7253200.0,,,,,
2024-12-11,2.430000066757202,2.5999999046325684,2.319999933242798,2.559999942779541,2367900.0,,,,,
2024-12-12,2.25,2.4200000762939453,2.220000028610229,2.4100000858306885,2898500.0,,,,,
2024-12-13,2.069999933242798,2.265000104904175,2.039999961853028,2.25,4541600.0,,,,,
2024-12-16,2.009999990463257,2.125,1.9700000286102293,2.059999942779541,3048200.0,,,,,
2024-12-17,2.0299999713897705,2.0999999046325684,1.9800000190734863,2.009999990463257,2887000.0,,,,,
2024-12-18,1.830000042915344,2.069999933242798,1.7999999523162842,2.059999942779541,2205200.0,,,,,
2024-12-19,1.850000023841858,2.0,1.8049999475479128,1.9800000190734863,3364100.0,,,,,
2024-12-20,1.850000023841858,1.934999942779541,1.7999999523162842,1.8200000524520876,6163100.0,,,,,
2024-12-23,1.830000042915344,1.8799999952316284,1.7799999713897705,1.830000042915344,1543500.0,,,,,
2024-12-24,1.850000023841858,1.850000023841858,1.7899999618530271,1.809999942779541,930200.0,,,,,
2024-12-26,1.8600000143051147,1.870000004768372,1.75,1.840000033378601,1514500.0,,,,,
2024-12-27,1.75,1.9299999475479128,1.7300000190734863,1.8600000143051147,1608000.0,,,,,
2024-12-30,1.7300000190734863,1.7599999904632568,1.6549999713897705,1.75,1768300.0,,,,,
2024-12-31,1.7300000190734863,1.7899999618530271,1.659999966621399,1.7000000476837158,1995000.0,,,,,
2025-01-02,1.850000023841858,1.899999976158142,1.7200000286102295,1.7599999904632568,1770000.0,,,,,
2025-01-03,1.919999957084656,1.9700000286102293,1.8600000143051147,1.8899999856948853,1285000.0,,,,,
2025-01-06,2.049999952316284,2.059999942779541,1.870000004768372,1.9299999475479128,3379500.0,,,,,
2025-01-07,1.8799999952316284,2.069999933242798,1.830000042915344,2.069999933242798,3125800.0,,,,,
2025-01-08,1.9299999475479128,1.9299999475479128,1.75,1.8899999856948853,1707000.0,,,,,
2025-01-10,1.7599999904632568,1.870000004768372,1.7200000286102295,1.870000004768372,1798400.0,,,,,
2025-01-13,1.6699999570846558,1.809999942779541,1.559999942779541,1.809999942779541,2730600.0,,,,,
2025-01-14,1.6200000047683716,1.715000033378601,1.6050000190734863,1.6799999475479126,1229800.0,,,,,
2025-01-15,1.6299999952316284,1.75,1.600000023841858,1.7000000476837158,2073900.0,,,,,
2025-01-16,1.5800000429153442,1.649999976158142,1.5399999618530271,1.6399999856948853,4124100.0,,,,,
2025-01-17,1.5299999713897705,1.6150000095367432,1.5099999904632568,1.600000023841858,1924600.0,,,,,
2025-01-21,1.5299999713897705,1.5850000381469729,1.4700000286102295,1.5299999713897705,1810500.0,,,,,
2025-01-22,1.5299999713897705,1.5700000524520874,1.5,1.5399999618530271,1129800.0,,,,,
2025-01-23,1.5299999713897705,1.5499999523162842,1.5,1.5199999809265137,2150400.0,,,,,
2025-01-24,1.5199999809265137,1.5499999523162842,1.4600000381469729,1.5099999904632568,2220900.0,,,,,
2025-01-27,1.5299999713897705,1.590000033378601,1.4900000095367432,1.5,3116400.0,,,,,
2025-01-28,1.5,1.5299999713897705,1.4800000190734863,1.5099999904632568,2483000.0,,,,,
2025-01-29,1.5,1.5399999618530271,1.440000057220459,1.5099999904632568,3314200.0,,,,,
2025-01-30,1.4800000190734863,1.5049999952316284,1.4420000314712524,1.5,1071300.0,,,,,
2025-01-31,1.5,1.590000033378601,1.4800000190734863,1.4900000095367432,1231400.0,,,,,
2025-02-03,1.5299999713897705,1.5449999570846558,1.434999942779541,1.4700000286102295,2551000.0,,,,,
2025-02-04,1.5700000524520874,1.659999966621399,1.5,1.5199999809265137,1981500.0,,,,,
2025-02-05,1.690000057220459,1.7000000476837158,1.5399999618530271,1.5499999523162842,2443400.0,,,,,
2025-02-06,1.659999966621399,1.7699999809265137,1.6399999856948853,1.7000000476837158,1793100.0,,,,,
2025-02-07,1.75,1.830000042915344,1.6699999570846558,1.7000000476837158,3238000.0,,,,,
2025-02-10,1.870000004768372,1.8799999952316284,1.7000000476837158,1.75,3199400.0,,,,,
2025-02-11,1.600000023841858,1.850000023841858,1.5,1.850000023841858,3053500.0,,,,,
2025-02-12,1.600000023841858,1.600000023841858,1.4600000381469729,1.600000023841858,1987700.0,,,,,
2025-02-13,1.6200000047683716,1.659999966621399,1.5499999523162842,1.590000033378601,1119600.0,,,,,
2025-02-14,1.6299999952316284,1.7599999904632568,1.590000033378601,1.6299999952316284,1207800.0,,,,,
2025-02-18,1.600000023841858,1.7400000095367432,1.5800000429153442,1.6399999856948853,2448400.0,,,,,
2025-02-19,1.6399999856948853,1.6699999570846558,1.5800000429153442,1.6200000047683716,1198300.0,,,,,
2025-02-20,1.6399999856948853,1.6990000009536743,1.600000023841858,1.649999976158142,977500.0,,,,,
2025-02-21,1.6100000143051147,1.7100000381469729,1.600000023841858,1.6399999856948853,1637700.0,,,,,
2025-02-24,1.649999976158142,1.6749999523162842,1.600000023841858,1.6100000143051147,1368100.0,,,,,
2025-02-25,1.7000000476837158,1.7400000095367432,1.6299999952316284,1.659999966621399,2129300.0,,,,,
2025-02-26,1.6200000047683716,1.8849999904632568,1.590000033378601,1.7999999523162842,2118500.0,,,,,
2025-02-27,1.590000033378601,1.7300000190734863,1.5850000381469729,1.600000023841858,2368000.0,,,,,
2025-02-28,1.600000023841858,1.6399999856948853,1.5800000429153442,1.590000033378601,952000.0,,,,,
2025-03-03,1.6200000047683716,1.659999966621399,1.590000033378601,1.600000023841858,2878800.0,,,,,
2025-03-04,1.6299999952316284,1.6699999570846558,1.5700000524520874,1.590000033378601,1612900.0,,,,,
2025-03-05,1.7000000476837158,1.7400000095367432,1.6299999952316284,1.6399999856948853,1465300.0,,,,,
2025-03-06,1.690000057220459,1.7999999523162842,1.649999976158142,1.7000000476837158,1322600.0,,,,,
2025-03-07,1.75,1.7649999856948853,1.649999976158142,1.649999976158142,1163600.0,,,,,
2025-03-10,1.7200000286102295,1.7699999809265137,1.6950000524520874,1.7400000095367432,1521000.0,,,,,
2025-03-11,1.7300000190734863,1.75,1.6549999713897705,1.7200000286102295,1156100.0,,,,,
2025-03-12,1.7400000095367432,1.7799999713897705,1.7100000381469729,1.7100000381469729,815200.0,,,,,
2025-03-13,1.7200000286102295,1.7899999618530271,1.7100000381469729,1.75,504000.0,,,,,
2025-03-14,1.7200000286102295,1.7799999713897705,1.694000005722046,1.7300000190734863,3274500.0,,,,,
2025-03-17,1.7899999618530271,1.8200000524520876,1.6990000009536743,1.7300000190734863,1623400.0,,,,,
2025-03-18,1.7400000095367432,1.8029999732971191,1.7300000190734863,1.7699999809265137,1456800.0,,,,,
2025-03-19,1.830000042915344,1.830000042915344,1.7100000381469729,1.7300000190734863,1096400.0,,,,,
2025-03-20,1.7000000476837158,1.870000004768372,1.690000057220459,1.7999999523162842,1195800.0,,,,,
2025-03-21,1.6399999856948853,1.7050000429153442,1.590000033378601,1.6799999475479126,5304700.0,,,,,
2025-03-24,1.659999966621399,1.6799999475479126,1.5950000286102295,1.6699999570846558,945100.0,,,,,
2025-03-25,1.7699999809265137,1.7799999713897705,1.6299999952316284,1.6699999570846558,1674400.0,,,,,
2025-03-26,1.7999999523162842,1.830000042915344,1.649999976158142,1.7599999904632568,1159400.0,,,,,
2025-03-27,1.8799999952316284,1.950000047683716,1.7799999713897705,1.809999942779541,2506800.0,,,,,
2025-03-28,1.9299999475479128,1.950000047683716,1.8049999475479128,1.909999966621399,1561700.0,,,,,
2025-03-31,1.3899999856948853,1.7899999618530271,1.1699999570846558,1.7899999618530271,12479400.0,,,,,
2025-04-01,1.2649999856948853,1.4199999570846558,1.2100000381469729,1.4199999570846558,5137500.0,,,,,
2025-04-02,1.3200000524520874,1.3600000143051147,1.2400000095367432,1.2599999904632568,1658700.0,,,,,
2025-04-03,1.2599999904632568,1.3200000524520874,1.2050000429153442,1.25,2801900.0,,,,,
2025-04-04,1.2200000286102295,1.2400000095367432,1.190000057220459,1.2100000381469729,1796100.0,,,,,
2025-04-07,1.2400000095367432,1.2549999952316284,1.10099995136261,1.149999976158142,2115700.0,,,,,
2025-04-08,1.1299999952316284,1.2899999618530271,1.1200000047683716,1.2899999618530271,1759100.0,,,,,
2025-04-09,1.2000000476837158,1.2599999904632568,1.0499999523162842,1.1299999952316284,2381000.0,,,,,
2025-04-10,1.1699999570846558,1.2200000286102295,1.0800000429153442,1.190000057220459,1013500.0,,,,,
2025-04-11,1.2450000047683716,1.2699999809265137,1.1399999856948853,1.159999966621399,867300.0,,,,,
2025-04-14,1.2799999713897705,1.309999942779541,1.2300000190734863,1.2599999904632568,832900.0,,,,,
2025-04-15,1.2699999809265137,1.3600000143051147,1.2400000095367432,1.2699999809265137,798000.0,,,,,
2025-04-16,1.1799999475479126,1.2400000095367432,1.1399999856948853,1.2400000095367432,812300.0,,,,,
2025-04-17,1.2400000095367432,1.2599999904632568,1.1299999952316284,1.190000057220459,982600.0,,,,,
2025-04-21,1.4500000476837158,1.475000023841858,1.2200000286102295,1.2300000190734863,4663000.0,,,,,
2025-04-22,1.7799999713897705,1.8200000524520876,1.4600000381469729,1.4700000286102295,5234900.0,,,,,
2025-04-23,1.8200000524520876,1.9800000190734863,1.7799999713897705,1.850000023841858,3994200.0,,,,,
2025-04-24,1.8200000524520876,1.8799999952316284,1.7400000095367432,1.7999999523162842,1389700.0,,,,,
2025-04-25,1.7599999904632568,1.7999999523162842,1.7000000476837158,1.7699999809265137,1698800.0,,,,,
2025-04-28,1.7999999523162842,1.8949999809265137,1.7400000095367432,1.7599999904632568,1743200.0,,,,,
2025-04-29,1.8200000524520876,1.8450000286102293,1.7549999952316284,1.7799999713897705,1264700.0,,,,,
2025-04-30,1.940000057220459,1.9800000190734863,1.7799999713897705,1.7799999713897705,1030100.0,,,,,
2025-05-01,2.4100000858306885,2.430000066757202,1.9299999475479128,1.955000042915344,6693100.0,,,,,
2025-05-02,2.5799999237060547,2.7249999046325684,2.440000057220459,2.4649999141693115,5759200.0,,,,,
2025-05-05,2.4600000381469727,2.565000057220459,2.384999990463257,2.549999952316284,3119900.0,,,,,
2025-05-06,2.0,2.4549999237060547,1.850000023841858,2.4200000762939453,8488600.0,,,,,
2025-05-07,1.899999976158142,2.119999885559082,1.8450000286102293,1.9299999475479128,3078900.0,,,,,
2025-05-08,2.0999999046325684,2.2799999713897705,1.850000023841858,1.8600000143051147,6338000.0,,,,,
2025-05-09,2.130000114440918,2.220000028610229,2.059999942779541,2.0999999046325684,2134000.0,,,,,
2025-05-12,2.319999933242798,2.3399999141693115,2.1449999809265137,2.190000057220459,4030900.0,,,,,
2025-05-13,2.3399999141693115,2.369999885559082,2.2100000381469727,2.3299999237060547,2300600.0,,,,,
2025-05-14,2.369999885559082,2.450000047683716,2.2699999809265137,2.3499999046325684,2934400.0,,,,,
2025-05-15,2.559999942779541,2.7699999809265137,2.2950000762939453,2.509999990463257,6645700.0,,,,,
2025-05-16,2.700000047683716,2.765000104904175,2.555000066757202,2.5899999141693115,4809300.0,,,,,
2025-05-19,2.789999961853028,2.880000114440918,2.630000114440918,2.640000104904175,3231500.0,,,,,
2025-05-20,2.930000066757202,3.0,2.75,2.7799999713897705,5773200.0,,,,,
2025-05-21,2.890000104904175,3.240000009536743,2.8299999237060547,2.859999895095825,4568000.0,,,,,
2025-05-22,2.8499999046325684,2.934999942779541,2.720000028610229,2.8399999141693115,3584400.0,,,,,
2025-05-23,2.75,2.8480000495910645,2.565000057220459,2.759999990463257,4063300.0,,,,,
2025-05-27,2.6050000190734863,2.8399999141693115,2.5999999046325684,2.799999952316284,3061700.0,,,,,
2025-05-28,2.440000057220459,2.640000104904175,2.440000057220459,2.630000114440918,2404800.0,,,,,
2025-05-29,2.75,2.950000047683716,2.6600000858306885,2.8499999046325684,22170500.0,,,,,
2025-05-30,2.7100000381469727,2.740000009536743,2.664999961853028,2.700000047683716,5622900.0,,,,,
2025-06-02,2.7850000858306885,2.819999933242798,2.6549999713897705,2.720000028610229,3290100.0,,,,,
2025-06-03,2.7799999713897705,2.970000028610229,2.775000095367432,2.9100000858306885,5946500.0,,,,,
2025-06-04,2.789999961853028,2.940000057220459,2.690000057220459,2.930000066757202,4281800.0,,,,,
2025-06-05,2.880000114440918,2.9100000858306885,2.700000047683716,2.7799999713897705,3569300.0,,,,,
2025-06-06,2.8399999141693115,3.0799999237060547,2.789999961853028,2.9600000381469727,6669000.0,,,,,
2025-06-09,2.799999952316284,2.930000066757202,2.7699999809265137,2.9200000762939453,1890000.0,,,,,
2025-06-10,2.609999895095825,2.8499999046325684,2.5899999141693115,2.799999952316284,2579400.0,,,,,
2025-06-11,2.6700000762939453,3.009999990463257,2.5899999141693115,2.630000114440918,7902700.0,,,,,
2025-06-12,2.650000095367432,2.740000009536743,2.569999933242798,2.6700000762939453,4230600.0,,,,,
2025-06-13,2.539999961853028,2.640000104904175,2.490000009536743,2.5799999237060547,2463800.0,,,,,
2025-06-16,2.559999942779541,2.6050000190734863,2.4800000190734863,2.5899999141693115,3500200.0,,,,,
2025-06-17,2.549999952316284,2.6600000858306885,2.5199999809265137,2.549999952316284,3050900.0,,,,,
2025-06-18,2.569999933242798,2.640000104904175,2.484999895095825,2.539999961853028,3282600.0,,,,,
2025-06-20,2.4600000381469727,2.61899995803833,2.390000104904175,2.609999895095825,9475100.0,,,,,
2025-06-23,2.490000009536743,2.5,2.430000066757202,2.470000028610229,3086800.0,,,,,
2025-06-24,2.369999885559082,2.549999952316284,2.359999895095825,2.5,2608400.0,,,,,
2025-06-25,2.440000057220459,2.4600000381469727,2.309999942779541,2.369999885559082,2156900.0,,,,,
2025-06-26,2.4100000858306885,2.470000028610229,2.289999961853028,2.450000047683716,2334500.0,,,,,
2025-06-27,2.380000114440918,2.4749999046325684,2.345000028610229,2.400000095367432,2301900.0,,,,,
2025-06-30,2.309999942779541,2.4200000762939453,2.299999952316284,2.4200000762939453,1320800.0,,,,,
2025-07-01,2.3399999141693115,2.4649999141693115,2.25,2.3499999046325684,2675900.0,,,,,
2025-07-02,2.430000066757202,2.505000114440918,2.3399999141693115,2.3399999141693115,2758700.0,,,,,
2025-07-03,2.450000047683716,2.490000009536743,2.3910000324249268,2.450000047683716,726700.0,,,,,
