Date,Close,High,Low,Open,Volume,"('Close', 'ICE')","('High', 'ICE')","('Low', 'ICE')","('Open', 'ICE')","('Volume', 'ICE')"
2024-11-04,152.772216796875,154.33465044106325,152.32720831730148,153.78086445812454,2540800.0,,,,,
2024-11-05,156.09486389160156,156.15419433430284,152.97987984765254,153.14798779834808,2192000.0,,,,,
2024-11-06,154.05775451660156,158.82416787512125,150.62635154763953,158.4780535115646,6013200.0,,,,,
2024-11-07,154.37420654296875,154.720320912991,153.43477265321317,154.32475947737618,2431800.0,,,,,
2024-11-08,154.68075561523438,157.27161886276537,154.660973771378,155.76853069044816,4946600.0,,,,,
2024-11-11,155.33340454101562,158.03304501591936,154.9378431505655,157.0144989553371,3079900.0,,,,,
2024-11-12,154.32473754882812,155.9267196403406,154.18629483831623,155.9267196403406,2047500.0,,,,,
2024-11-13,154.10720825195312,155.35320794339083,153.7709923402522,155.08620585392185,2040000.0,,,,,
2024-11-14,154.73019409179688,155.9069647653574,153.79076026396177,153.91930451907874,2550100.0,,,,,
2024-11-15,153.8204345703125,155.21476032920836,153.40510638260164,154.05775634093254,2795400.0,,,,,
2024-11-18,155.9366455078125,156.02564117539686,153.1282271215569,153.26666985639693,3973900.0,,,,,
2024-11-19,156.17396545410156,156.8167471426243,155.0169765217121,155.80808432113366,2847500.0,,,,,
2024-11-20,154.03799438476562,156.52996358866122,153.47432498373186,156.2926418106481,1867700.0,,,,,
2024-11-21,156.58929443359375,157.27160957050393,153.78086124782817,154.95763191717847,2514300.0,,,,,
2024-11-22,157.51882934570312,157.59794162710432,156.2629614874118,156.6090607432766,2080100.0,,,,,
2024-11-25,157.8550567626953,158.60660078541207,157.02438537123268,158.22093785296045,3062700.0,,,,,
2024-11-26,158.70550537109375,159.6647210772009,157.11340647541206,157.93417945533497,3463800.0,,,,,
2024-11-27,159.39772033691406,160.18882810278885,158.2110662326647,159.0120573758049,2481600.0,,,,,
2024-11-29,159.1702880859375,160.12948874794813,158.74506142111468,160.12948874794813,1439500.0,,,,,
2024-12-02,156.5299530029297,158.82416396274675,155.59051915386462,158.64615755214876,4154200.0,,,,,
2024-12-03,154.5225372314453,156.8859621812262,154.26543360751828,156.8859621812262,2908500.0,,,,,
2024-12-04,154.36431884765625,155.12574629780522,153.59299293119008,153.97865588942318,3249100.0,,,,,
2024-12-05,154.6313018798828,155.65974646828963,153.85997598314026,154.72031262883397,4459600.0,,,,,
2024-12-06,154.19619750976562,155.88719055395015,153.79076779268394,155.34330301990684,3274900.0,,,,,
2024-12-09,154.33465576171875,155.04663615750638,153.96875955280797,154.4434181797083,3750300.0,,,,,
2024-12-10,156.6486358642578,156.9947351453887,154.0379907439344,154.34454142603994,3232300.0,,,,,
2024-12-11,156.42117309570312,158.03305378685891,155.8674022074625,156.91561354436442,3249200.0,,,,,
2024-12-12,154.80931091308594,157.14307048588006,154.59175590373962,156.76729090807729,2007100.0,,,,,
2024-12-13,153.85008239746094,155.65973613946952,153.70174121846898,154.94774072985552,2411600.0,,,,,
2024-12-16,153.3046417236328,154.49473811411406,153.0864556198733,154.24680073555976,2331500.0,,,,,
2024-12-17,151.52938842773438,153.01701256955857,151.32112952230037,152.8385049363294,3634100.0,,,,,
2024-12-18,148.36570739746094,153.1161800801588,148.29627767983425,151.7277370565649,4571900.0,,,,,
2024-12-19,147.06649780273438,149.92274064410228,146.83839969975924,148.76239577301993,4870500.0,,,,,
2024-12-20,149.0698699951172,150.0913708042371,146.77893099344251,147.1260493834101,6446800.0,,,,,
2024-12-23,148.9210968017578,149.17894620357032,147.5425657108422,148.15744550980023,2853800.0,,,,,
2024-12-24,149.21861267089844,149.32770570384525,148.36570763137632,148.92108484168952,1084600.0,,,,,
2024-12-26,149.7740020751953,150.12110529345375,147.9690108618285,147.9690108618285,1168100.0,,,,,
2024-12-27,149.0797882080078,150.10128895568204,148.29629764906014,148.64341601814775,1212400.0,,,,,
2024-12-30,148.13760375976562,148.7128202305254,147.12603026250403,147.9293448591685,2444000.0,,,,,
2024-12-31,147.78057861328125,148.7624160067683,147.29463107271226,148.33597101133873,1562100.0,,,,,
2025-01-02,148.1078643798828,148.9111790410457,147.23513512391256,148.80208599243738,1921600.0,,,,,
2025-01-03,148.60372924804688,148.76241278691444,147.5028867881079,148.14753298992164,1227600.0,,,,,
2025-01-06,145.37063598632812,147.93926342621162,144.67641439891307,147.69132606407084,3742900.0,,,,,
2025-01-07,145.23179626464844,146.17395524401852,144.4086423803452,145.37064058652513,3135700.0,,,,,
2025-01-08,145.36073303222656,145.41030840143924,142.64333392534363,143.73424930726415,3719000.0,,,,,
2025-01-10,141.621826171875,144.2797074657138,141.27470780708603,143.59539791580724,3979400.0,,,,,
2025-01-13,142.70281982421875,142.7524103205418,141.11601473925003,141.2350349570043,3358000.0,,,,,
2025-01-14,144.05160522460938,144.45822612426392,142.9110994291734,143.4664766907038,3229600.0,,,,,
2025-01-15,147.01693725585938,147.48306068687526,145.18219480331638,146.51113537421938,5105100.0,,,,,
2025-01-16,148.9905242919922,149.01036351935554,146.77892712721876,147.19546010447004,2823400.0,,,,,
2025-01-17,147.8797607421875,149.8235963180264,147.711165152037,149.63516150171242,3364600.0,,,,,
2025-01-21,150.46823120117188,150.54757297493143,148.37563920856337,148.5045714825347,4420600.0,,,,,
2025-01-22,152.8979949951172,153.5228019261882,150.05167921204978,150.61696847067597,4981200.0,,,,,
2025-01-23,156.37905883789062,157.3212329989811,152.02527900062418,152.6203347725869,3989100.0,,,,,
2025-01-24,156.1707763671875,156.64681183325476,155.39721305999274,155.8137459844134,1944800.0,,,,,
2025-01-27,159.50306701660156,159.58240878912466,155.99226546371003,156.14103696202673,3136300.0,,,,,
2025-01-28,157.5294647216797,159.0865184807794,156.69639889111522,158.98733749161465,2532300.0,,,,,
2025-01-29,155.92283630371094,157.54930465624182,155.6451476922711,157.271616044802,2592800.0,,,,,
2025-01-30,158.12452697753906,159.45346754349558,156.13110099570935,156.83524972916405,1941700.0,,,,,
2025-01-31,158.5113067626953,159.85015935897744,157.241868754583,157.8864998046935,2624000.0,,,,,
2025-02-03,159.0666961669922,159.56257089974457,155.9228521772896,157.52948146888062,1986600.0,,,,,
2025-02-04,158.00552368164062,159.5526503440571,157.84684014372738,158.28321230654126,2472400.0,,,,,
2025-02-05,159.37413024902344,160.3063771337532,158.29312700306886,159.5229017431436,2971600.0,,,,,
2025-02-06,166.29653930664062,168.3494679170478,162.64690862088858,164.1642840577567,4423800.0,,,,,
2025-02-07,165.4535675048828,166.48498030523783,162.78575898337826,165.0965370868953,3072900.0,,,,,
2025-02-10,165.7411651611328,166.3659721643961,164.40231246786325,165.92959998007862,3650200.0,,,,,
2025-02-11,165.5626678466797,165.6916001272401,163.73785235563992,165.3444817409144,2168800.0,,,,,
2025-02-12,165.185791015625,165.48331888629085,162.98410595875237,164.3923884048148,2557500.0,,,,,
2025-02-13,167.17921447753906,167.6453228035424,165.65191182794285,165.9891030139435,1853600.0,,,,,
2025-02-14,165.33456420898438,168.37922727551543,165.30479780200673,168.37922727551543,1776100.0,,,,,
2025-02-18,165.1262969970703,165.7114255887683,163.9758639086189,165.4634882058898,2230000.0,,,,,
2025-02-19,165.58248901367188,166.1874567622356,164.6700662347765,165.53289851633482,2505500.0,,,,,
2025-02-20,165.41387939453125,166.0981889167992,164.46180842407648,165.6221534315718,1643400.0,,,,,
2025-02-21,166.4849853515625,167.09988033794895,164.96760981234638,165.35439151581528,2853100.0,,,,,
2025-02-24,167.03042602539062,168.4882988007221,165.91967158052637,167.03042602539062,3467500.0,,,,,
2025-02-25,169.79742431640625,170.19411802998596,167.55606094928498,167.74449575974865,3456400.0,,,,,
2025-02-26,169.75775146484375,171.20571231967207,168.7461627890841,169.16271087484654,3256000.0,,,,,
2025-02-27,169.43045043945312,172.08834648996273,168.97425422602052,169.75772953146887,2805700.0,,,,,
2025-02-28,171.80075073242188,172.10819063662524,169.2618745949929,169.53956322671823,5508600.0,,,,,
2025-03-03,171.77099609375,173.96276896501791,170.9081789430046,171.48339542113325,3658500.0,,,,,
2025-03-04,168.4486541748047,172.723091985536,168.31972190068646,171.7511666055458,3034200.0,,,,,
2025-03-05,170.19412231445312,170.5412406722451,167.9527740238033,168.59740510782206,3216500.0,,,,,
2025-03-06,168.25027465820312,169.59905440744728,166.88167081723225,168.39904614352014,3104700.0,,,,,
2025-03-07,168.83543395996094,169.34122073804173,166.22712803081026,167.95277754356752,3541800.0,,,,,
2025-03-10,167.75439453125,170.13460202306192,166.2866097476804,168.52795780454304,4806200.0,,,,,
2025-03-11,166.970947265625,168.9445342284001,166.81226371293124,167.64532966522864,3855700.0,,,,,
2025-03-12,167.62548828125,168.5378959157849,166.23703003773565,167.7444933670474,4066800.0,,,,,
2025-03-13,167.74449157714844,169.65857577303717,167.18911433882676,167.68498903488464,2919100.0,,,,,
2025-03-14,169.64865112304688,170.03543278642206,167.48664467979452,168.4783940866945,3018600.0,,,,,
2025-03-17,171.8764190673828,172.72176900627954,169.1911487866558,169.99672380068313,2483400.0,,,,,
2025-03-18,171.8963165283203,172.78145665811954,171.0111763985211,172.12507169002234,2995100.0,,,,,
2025-03-19,172.74168395996094,173.5671541192731,171.22997865763756,172.2145788857161,2609300.0,,,,,
2025-03-20,174.6313018798828,174.9396068993364,172.06538646325188,172.18474160097597,2746700.0,,,,,
2025-03-21,173.43785095214844,175.02912121463658,172.15490087431928,174.71086109194778,4717100.0,,,,,
2025-03-24,174.2931671142578,175.19820232312867,173.20912195663217,173.3682520280668,2982400.0,,,,,
2025-03-25,174.67108154296875,175.52638663071815,173.52735132972893,175.1882314654386,2777100.0,,,,,
2025-03-26,174.8003692626953,175.8545945568051,174.0345842824686,174.9694392651666,2575200.0,,,,,
2025-03-27,175.3970947265625,176.48113980632525,174.16385952474096,174.94955471134168,2946000.0,,,,,
2025-03-28,173.756103515625,176.05348866523016,173.52734837159016,175.16834860379188,3199200.0,,,,,
2025-03-31,171.5581817626953,172.59249687698144,170.35478146268542,171.8764419058473,6282800.0,,,,,
2025-04-01,170.55369567871094,171.76703587498116,169.65860043899053,170.86200069693925,3877200.0,,,,,
2025-04-02,169.50941467285156,171.0608947788156,168.6839445804779,169.26077965137074,6613000.0,,,,,
2025-04-03,166.64512634277344,171.62778164556522,166.3666563461656,168.2960664480032,6043400.0,,,,,
2025-04-04,155.88421630859375,165.60086188320574,155.69525126688572,164.49692179654892,6340400.0,,,,,
2025-04-07,153.8056182861328,158.6192038375015,149.64844800935688,151.4982931770146,6950500.0,,,,,
2025-04-08,150.7921600341797,157.92301049028694,148.64396502379395,157.6743754736494,6466300.0,,,,,
2025-04-09,155.95384216308594,156.41133732006148,146.43610059487804,150.03633116643996,7429300.0,,,,,
2025-04-10,154.34268188476562,156.15273699120505,149.99654646625046,155.34716193129952,4719200.0,,,,,
2025-04-11,155.0587615966797,155.95384167977605,151.4286808697251,153.77579627869903,2786500.0,,,,,
2025-04-14,158.9175567626953,159.41482681538918,156.34170153185573,157.4158066667318,2946400.0,,,,,
2025-04-15,159.07669067382812,160.11102090674592,157.12740051833222,159.6535257699788,2675600.0,,,,,
2025-04-16,157.57493591308594,159.49439102235624,156.50083078374908,158.96728598325726,2628900.0,,,,,
2025-04-17,157.77383422851562,159.93198433378913,157.1870592362821,158.579409247595,2742700.0,,,,,
2025-04-21,154.1835479736328,156.95832330563297,152.29392788465086,156.56049816683648,2815000.0,,,,,
2025-04-22,159.80270385742188,160.09112899890036,155.67536830925465,155.67536830925465,2909600.0,,,,,
2025-04-23,160.1110076904297,162.25920265940212,158.5893626319807,161.21494775003748,2876100.0,,,,,
2025-04-24,162.09014892578125,162.40840905708393,159.13636347484584,160.19058877817724,1559700.0,,,,,
2025-04-25,162.33877563476562,162.736600778486,160.7276255352613,161.55309563606886,1642800.0,,,,,
2025-04-28,162.58741760253906,163.48251283252932,161.403912409577,162.4084076618279,2337500.0,,,,,
2025-04-29,165.42185974121094,165.7102696983832,162.51780441607187,162.57747439510905,2114600.0,,,,,
2025-04-30,167.0529022216797,167.8584772765835,163.65157689237603,165.1433870460431,3672000.0,,,,,
2025-05-01,169.9072265625,171.36920171941333,162.0503658648588,165.33235122069436,4008900.0,,,,,
2025-05-02,172.50299072265625,173.5472609439477,170.2951103149471,172.1449556517986,2921400.0,,,,,
2025-05-05,173.03009033203125,174.21359553371158,171.64768013626949,172.77151535727322,2239100.0,,,,,
2025-05-06,174.23348999023438,175.2479251847042,172.01566972162405,172.01566972162405,2744300.0,,,,,
2025-05-07,175.566162109375,176.05349222007692,173.56714197757688,174.02462192392946,2025800.0,,,,,
2025-05-08,175.50648498535156,177.8237651380638,175.43685989716732,176.22255504007282,4378300.0,,,,,
2025-05-09,177.35635375976562,178.4602939767885,175.81481343142136,175.91427352053222,3313500.0,,,,,
2025-05-12,172.4930419921875,177.9431176370304,169.64865662298342,177.9431176370304,4617700.0,,,,,
2025-05-13,171.8963165283203,173.8456219068387,171.83664654717316,172.57261172410446,2122900.0,,,,,
2025-05-14,171.00123596191406,173.04998624454885,169.98680075893276,172.135011126842,4025800.0,,,,,
2025-05-15,173.89535522460938,174.26333023226596,170.9216746457853,171.28964965344184,2563600.0,,,,,
2025-05-16,175.28768920898438,175.29762914661873,172.8709640973109,174.591514187647,2330900.0,,,,,
2025-05-19,175.7849578857422,176.4413579759732,173.60691269800657,174.04451275816058,2731500.0,,,,,
2025-05-20,175.3274688720703,176.41152912259668,174.5815637914534,174.93959883716863,2150800.0,,,,,
2025-05-21,173.76605224609375,176.2026725227457,173.2389471926927,174.88988744603233,4479600.0,,,,,
2025-05-22,173.0499725341797,174.46221761541287,172.62232758743346,173.56713762077177,2896200.0,,,,,
2025-05-23,175.1584014892578,175.82474155016405,171.9659361948343,172.55271122489648,2248100.0,,,,,
2025-05-27,177.565185546875,177.9829057498119,175.58606042930555,176.14300046591762,2831500.0,,,,,
2025-05-28,176.82923889160156,177.66464896219472,176.61043884804457,176.65021377620124,2297700.0,,,,,
2025-05-29,177.55523681640625,177.81381177046362,175.90429666429043,176.78943671624796,1789700.0,,,,,
2025-05-30,178.8183135986328,179.65372364324438,177.03807831555594,177.47567838906036,5439100.0,,,,,
2025-06-02,179.33547973632812,179.35535961216385,176.69993934223234,177.774044480993,1854700.0,,,,,
2025-06-03,178.36082458496094,179.9023648329035,176.82923945069763,179.2559198138364,2387700.0,,,,,
2025-06-04,178.1519775390625,178.96749255073354,176.95851724806607,178.80836248853694,1869900.0,,,,,
2025-06-05,177.5850830078125,178.69896309614987,176.6900029618954,178.5895782504178,2438400.0,,,,,
2025-06-06,177.7044219970703,177.9033421621687,176.39163692519307,177.22704698688568,3245200.0,,,,,
2025-06-09,175.0092315673828,177.85361700596735,173.8356662980756,176.82924186458172,2776000.0,,,,,
2025-06-10,174.57162475585938,175.377199819013,173.78594474409212,175.03905982283356,1898200.0,,,,,
2025-06-11,176.53086853027344,176.59053850846075,173.99478822896833,175.04899831155157,1677200.0,,,,,
2025-06-12,178.1022491455078,178.16191912551412,176.02366390607185,176.04354378242186,1841500.0,,,,,
2025-06-13,177.94268798828125,179.4484741220948,176.95544165244564,178.58090369186093,2500300.0,,,,,
2025-06-16,179.2989044189453,181.1238060753614,178.5011309580033,179.0695496844133,2150700.0,,,,,
2025-06-17,180.48558044433597,181.1437294384488,178.2219027478252,178.70056071161514,3230500.0,,,,,
2025-06-18,179.25900268554688,180.82463439309436,179.00969943654349,180.4855856263528,2055300.0,,,,,
2025-06-20,177.93270874023438,180.39582607382067,176.9753927788987,178.51109410766182,3910100.0,,,,,
2025-06-23,179.22909545898438,179.45846541394567,177.70336072474208,178.351558330646,2017400.0,,,,,
2025-06-24,180.34597778320312,180.8046872437408,177.96263931330728,179.88725310640254,2101700.0,,,,,
2025-06-25,180.02685546875,180.9442895711825,179.1393365379855,179.80746739900937,1560700.0,,,,,
2025-06-26,180.29611206054688,181.11381880181915,179.71772669903103,180.52546678823435,1504500.0,,,,,
2025-06-27,181.24346923828125,182.10107305763287,179.91717407485007,180.20637437631024,2137100.0,,,,,
2025-06-30,182.9586639404297,183.2478490051789,180.8545439752315,181.4528778408495,3214000.0,,,,,
2025-07-01,181.3531646728516,183.2179481947176,178.81026836904837,182.78915388988224,2223700.0,,,,,
2025-07-02,181.2334899902344,181.35315067699767,179.0994548508025,180.59527430039293,1631100.0,,,,,
2025-07-03,182.59967041015625,182.59967041015625,181.28334196529843,181.49276338743948,1082800.0,,,,,
2025-07-07,182.5797271728516,183.47722801565916,181.2035835599008,182.86892746816375,1634700.0,,,,,
2025-07-08,180.47560119628903,182.48997568019777,180.10663726220525,181.80189628811303,1950300.0,,,,,
2025-07-09,181.6523284912109,181.6822436646937,178.23187989913822,180.10664525746134,1789000.0,,,,,
2025-07-10,181.3132781982422,182.340406389264,180.12659227247093,181.32324485056537,1894300.0,,,,,
2025-07-11,180.0069122314453,181.55259541679203,179.67783011717697,180.694991632528,1576900.0,,,,,
