Date,Close,High,Low,Open,Volume,"('Close', 'IBRX')","('High', 'IBRX')","('Low', 'IBRX')","('Open', 'IBRX')","('Volume', 'IBRX')"
2025-07-11,2.809999942779541,2.950000047683716,2.799999952316284,2.880000114440918,6042100.0,,,,,
2025-07-14,2.900000095367432,2.940000057220459,2.7799999713897705,2.805000066757202,5684900.0,,,,,
2025-07-15,2.740000009536743,2.950000047683716,2.700000047683716,2.914999961853028,6767100.0,,,,,
2025-07-16,2.75,2.819999933242798,2.7100000381469727,2.7699999809265137,6411500.0,,,,,
2025-07-17,2.8299999237060547,2.869999885559082,2.740000009536743,2.75,7246500.0,,,,,
2025-07-18,2.75,2.940000057220459,2.7300000190734863,2.890000104904175,7056800.0,,,,,
2025-07-21,2.680000066757202,2.799999952316284,2.640000104904175,2.75,6106900.0,,,,,
2025-07-22,2.7100000381469727,2.75,2.650000095367432,2.700000047683716,5404500.0,,,,,
2025-07-23,2.990000009536743,3.009999990463257,2.734999895095825,2.75,11886400.0,,,,,
2025-07-24,3.009999990463257,3.065000057220459,2.900000095367432,2.990000009536743,7272500.0,,,,,
2025-07-25,2.859999895095825,3.109999895095825,2.809999942779541,3.039999961853028,19865500.0,,,,,
2025-07-28,2.650000095367432,2.9100000858306885,2.650000095367432,2.890000104904175,9891400.0,,,,,
2025-07-29,2.539999961853028,2.6730000972747803,2.5299999713897705,2.650000095367432,7129500.0,,,,,
2025-07-30,2.559999942779541,2.6700000762939453,2.539999961853028,2.5799999237060547,7107000.0,,,,,
2025-07-31,2.4600000381469727,2.571000099182129,2.440000057220459,2.549999952316284,7941900.0,,,,,
2025-08-01,2.369999885559082,2.4200000762939453,2.3350000381469727,2.369999885559082,7045500.0,,,,,
2025-08-04,2.4100000858306885,2.450000047683716,2.3299999237060547,2.380000114440918,6545500.0,,,,,
2025-08-05,2.4100000858306885,2.4600000381469727,2.3550000190734863,2.400000095367432,6165700.0,,,,,
2025-08-06,2.380000114440918,2.440000057220459,2.3299999237060547,2.4200000762939453,4102000.0,,,,,
2025-08-07,2.4049999713897705,2.437999963760376,2.3399999141693115,2.380000114440918,7918100.0,,,,,
2025-08-08,2.440000057220459,2.440000057220459,2.380000114440918,2.414999961853028,4761700.0,,,,,
2025-08-11,2.470000028610229,2.634999990463257,2.4600000381469727,2.4800000190734863,9044800.0,,,,,
2025-08-12,2.470000028610229,2.539999961853028,2.450000047683716,2.490000009536743,7460700.0,,,,,
2025-08-13,2.819999933242798,2.940000057220459,2.549999952316284,2.630000114440918,30833000.0,,,,,
2025-08-14,2.7100000381469727,2.789999961853028,2.640000104904175,2.759999990463257,9757700.0,,,,,
2025-08-15,2.549999952316284,2.720000028610229,2.539999961853028,2.720000028610229,9855900.0,,,,,
2025-08-18,2.430000066757202,2.549999952316284,2.380000114440918,2.539999961853028,12142500.0,,,,,
2025-08-19,2.2799999713897705,2.440000057220459,2.259999990463257,2.440000057220459,10183500.0,,,,,
2025-08-20,2.259999990463257,2.322000026702881,2.1700000762939453,2.2799999713897705,7531600.0,,,,,
2025-08-21,2.240000009536743,2.2699999809265137,2.2100000381469727,2.220000028610229,5683400.0,,,,,
2025-08-22,2.309999942779541,2.3499999046325684,2.2300000190734863,2.240000009536743,9560400.0,,,,,
2025-08-25,2.25,2.359999895095825,2.2300000190734863,2.309999942779541,7293900.0,,,,,
2025-08-26,2.380000114440918,2.424999952316284,2.309999942779541,2.369999885559082,11949500.0,,,,,
2025-08-27,2.3399999141693115,2.4200000762939453,2.319999933242798,2.380000114440918,6127300.0,,,,,
2025-08-28,2.3299999237060547,2.390000104904175,2.2799999713897705,2.369999885559082,6463800.0,,,,,
2025-08-29,2.3399999141693115,2.400000095367432,2.289999961853028,2.3399999141693115,5643500.0,,,,,
2025-09-02,2.380000114440918,2.470000028610229,2.3299999237060547,2.3399999141693115,8459600.0,,,,,
2025-09-03,2.369999885559082,2.4600000381469727,2.3399999141693115,2.390000104904175,6845300.0,,,,,
2025-09-04,2.390000104904175,2.400000095367432,2.289999961853028,2.380000114440918,6341000.0,,,,,
2025-09-05,2.400000095367432,2.450000047683716,2.369999885559082,2.4100000858306885,5889900.0,,,,,
2025-09-08,2.4100000858306885,2.484999895095825,2.319999933242798,2.4800000190734863,11531500.0,,,,,
2025-09-09,2.569999933242798,2.609999895095825,2.3499999046325684,2.4200000762939453,21615900.0,,,,,
2025-09-10,2.569999933242798,2.5799999237060547,2.490000009536743,2.559999942779541,10381900.0,,,,,
2025-09-11,2.5899999141693115,2.6700000762939453,2.539999961853028,2.5799999237060547,9984300.0,,,,,
2025-09-12,2.5999999046325684,2.619999885559082,2.539999961853028,2.5799999237060547,7710700.0,,,,,
2025-09-15,2.740000009536743,2.75,2.5799999237060547,2.619999885559082,27014300.0,,,,,
2025-09-16,2.809999942779541,2.9100000858306885,2.740000009536743,2.7799999713897705,10724200.0,,,,,
2025-09-17,2.759999990463257,2.940000057220459,2.740000009536743,2.8299999237060547,11659400.0,,,,,
2025-09-18,2.8499999046325684,2.970000028610229,2.789999961853028,2.809999942779541,10799900.0,,,,,
2025-09-19,2.7300000190734863,2.859999895095825,2.7100000381469727,2.8499999046325684,20002200.0,,,,,
2025-09-22,2.6700000762939453,2.7260000705718994,2.619999885559082,2.720000028610229,9046300.0,,,,,
2025-09-23,2.5899999141693115,2.6700000762939453,2.569999933242798,2.640000104904175,8164900.0,,,,,
2025-09-24,2.5,2.650000095367432,2.5,2.5899999141693115,6214900.0,,,,,
2025-09-25,2.4600000381469727,2.470000028610229,2.380000114440918,2.440000057220459,7281700.0,,,,,
2025-09-26,2.539999961853028,2.549999952316284,2.440000057220459,2.440000057220459,5809000.0,,,,,
2025-09-29,2.569999933242798,2.5799999237060547,2.5199999809265137,2.539999961853028,4856200.0,,,,,
2025-09-30,2.4600000381469727,2.569999933242798,2.4100000858306885,2.569999933242798,8083500.0,,,,,
2025-10-01,2.4800000190734863,2.5299999713897705,2.430000066757202,2.440000057220459,7888900.0,,,,,
2025-10-02,2.5,2.5199999809265137,2.4200000762939453,2.5,7698900.0,,,,,
2025-10-03,2.539999961853028,2.75,2.4749999046325684,2.5350000858306885,15352100.0,,,,,
2025-10-06,2.5299999713897705,2.5999999046325684,2.515000104904175,2.549999952316284,8059700.0,,,,,
2025-10-07,2.5,2.569999933242798,2.444999933242798,2.5350000858306885,9610000.0,,,,,
2025-10-08,2.5299999713897705,2.609999895095825,2.5,2.5199999809265137,9234700.0,,,,,
2025-10-09,2.440000057220459,2.539999961853028,2.400000095367432,2.509999990463257,12706400.0,,,,,
2025-10-10,2.359999895095825,2.4800000190734863,2.359999895095825,2.4600000381469727,12035400.0,,,,,
2025-10-13,2.4800000190734863,2.5,2.375,2.380000114440918,10903200.0,,,,,
2025-10-14,2.509999990463257,2.5799999237060547,2.380000114440918,2.430000066757202,9593800.0,,,,,
2025-10-15,2.5799999237060547,2.5999999046325684,2.5,2.509999990463257,9663900.0,,,,,
2025-10-16,2.5299999713897705,2.6700000762939453,2.509999990463257,2.5999999046325684,10106500.0,,,,,
2025-10-17,2.400000095367432,2.5199999809265137,2.400000095367432,2.5,9142900.0,,,,,
2025-10-20,,,,,,2.450000047683716,2.490000009536743,2.4100000858306885,2.4100000858306885,6674000.0
2025-10-21,,,,,,2.440000057220459,2.5,2.4200000762939453,2.4600000381469727,7134500.0
2025-10-22,,,,,,2.359999895095825,2.450000047683716,2.299999952316284,2.4200000762939453,12031400.0
2025-10-23,,,,,,2.390000104904175,2.4100000858306885,2.3499999046325684,2.369999885559082,5539600.0
2025-10-24,,,,,,2.4700000286102295,2.509999990463257,2.4200000762939453,2.450000047683716,10620300.0
2025-10-27,,,,,,2.6600000858306885,2.6700000762939453,2.5199999809265137,2.5299999713897705,13204900.0
2025-10-28,,,,,,2.5799999237060547,2.6600000858306885,2.569999933242798,2.6500000953674316,7604900.0
2025-10-29,,,,,,2.4200000762939453,2.5999999046325684,2.4100000858306885,2.5799999237060547,8160600.0
2025-10-30,,,,,,2.359999895095825,2.440000057220459,2.3499999046325684,2.380000114440918,7761600.0
2025-10-31,,,,,,2.4000000953674316,2.434999942779541,2.3299999237060547,2.369999885559082,6814400.0
2025-11-03,,,,,,2.259999990463257,2.4000000953674316,2.25,2.4000000953674316,9025300.0
2025-11-04,,,,,,2.0799999237060547,2.2300000190734863,2.069999933242798,2.2100000381469727,11338600.0
2025-11-05,,,,,,2.1500000953674316,2.2699999809265137,2.065000057220459,2.190000057220459,13359900.0
2025-11-06,,,,,,2.119999885559082,2.2100000381469727,2.109999895095825,2.1449999809265137,7459000.0
2025-11-07,,,,,,2.130000114440918,2.140000104904175,2.0,2.0799999237060547,10641800.0
2025-11-10,,,,,,2.1600000858306885,2.2200000286102295,2.130000114440918,2.190000057220459,7213800.0
2025-11-11,,,,,,2.140000104904175,2.1600000858306885,2.0799999237060547,2.1500000953674316,6534700.0
2025-11-12,,,,,,2.059999942779541,2.1500000953674316,2.0199999809265137,2.140000104904175,7107000.0
2025-11-13,,,,,,2.0,2.065000057220459,1.9700000286102295,2.0299999713897705,9234000.0
2025-11-14,,,,,,2.0799999237060547,2.130000114440918,1.9500000476837158,1.9700000286102295,7174100.0
2025-11-17,,,,,,2.0299999713897705,2.0999999046325684,2.0,2.0799999237060547,9408500.0
2025-11-18,,,,,,2.0999999046325684,2.1500000953674316,2.0,2.0299999713897705,10013300.0
2025-11-19,,,,,,2.140000104904175,2.200000047683716,2.0910000801086426,2.119999885559082,7750000.0
2025-11-20,,,,,,2.0199999809265137,2.240000009536743,2.015000104904175,2.190000057220459,11719400.0
2025-11-21,,,,,,2.0799999237060547,2.1500000953674316,2.009999990463257,2.0299999713897705,9945200.0
2025-11-24,,,,,,2.1500000953674316,2.1500000953674316,2.0799999237060547,2.0999999046325684,9440100.0
2025-11-25,,,,,,2.0799999237060547,2.180000066757202,2.049999952316284,2.180000066757202,7280900.0
2025-11-26,,,,,,2.130000114440918,2.1600000858306885,2.069999933242798,2.109999895095825,8488000.0
2025-11-28,,,,,,2.359999895095825,2.450000047683716,2.25,2.2950000762939453,21337600.0
2025-12-01,,,,,,2.299999952316284,2.4600000381469727,2.2799999713897705,2.3949999809265137,19437400.0
2025-12-02,,,,,,2.0899999141693115,2.3299999237060547,2.059999942779541,2.3299999237060547,16508300.0
2025-12-03,,,,,,2.200000047683716,2.200000047683716,2.0799999237060547,2.0899999141693115,12408100.0
2025-12-04,,,,,,2.299999952316284,2.3399999141693115,2.1610000133514404,2.200000047683716,12027300.0
2025-12-05,,,,,,2.2899999618530273,2.319999933242798,2.243000030517578,2.309999942779541,6847100.0
2025-12-08,,,,,,2.259999990463257,2.4000000953674316,2.25,2.309999942779541,10359400.0
2025-12-09,,,,,,2.2200000286102295,2.2699999809265137,2.190000057220459,2.240000009536743,8504900.0
2025-12-10,,,,,,2.299999952316284,2.299999952316284,2.1700000762939453,2.2300000190734863,11120100.0
2025-12-11,,,,,,2.190000057220459,2.309999942779541,2.190000057220459,2.299999952316284,8347400.0
2025-12-12,,,,,,2.359999895095825,2.5,2.25,2.2899999618530273,24856000.0
2025-12-15,,,,,,2.2200000286102295,2.4200000762939453,2.1500000953674316,2.4000000953674316,16580200.0
2025-12-16,,,,,,2.1600000858306885,2.244999885559082,2.140000104904175,2.190000057220459,16737800.0
2025-12-17,,,,,,2.109999895095825,2.1700000762939453,2.059999942779541,2.1600000858306885,15755900.0
2025-12-18,,,,,,2.0899999141693115,2.130000114440918,2.069999933242798,2.130000114440918,12255700.0
2025-12-19,,,,,,2.0799999237060547,2.140000104904175,2.0,2.0899999141693115,41734300.0
2025-12-22,,,,,,2.2699999809265137,2.2899999618530273,2.109999895095825,2.119999885559082,14020300.0
2025-12-23,,,,,,2.1598000526428223,2.25,2.140000104904175,2.25,2046128.0
