Date,Close,High,Low,Open,Volume,"('Close', 'TER')","('High', 'TER')","('Low', 'TER')","('Open', 'TER')","('Volume', 'TER')"
2025-07-15,92.93649291992188,98.00139668134057,92.88654774871408,96.5128964369685,3654200.0,,,,,
2025-07-16,91.8875503540039,92.63679649719084,88.51094285747025,92.39703224372838,3866300.0,,,,,
2025-07-17,92.70672607421876,93.22620004795756,90.21922338470576,90.30913688542024,2823200.0,,,,,
2025-07-18,93.82559967041016,94.0154111413571,92.20723280183506,93.35607084547374,2524400.0,,,,,
2025-07-21,94.72469329833984,97.1522511380728,94.69472467170658,95.68372745923452,2802100.0,,,,,
2025-07-22,93.60581970214844,95.4439742936376,92.16727221938112,94.23519137122751,2641100.0,,,,,
2025-07-23,92.93649291992188,94.61480463137148,91.69774139676716,94.61480463137148,2736100.0,,,,,
2025-07-24,91.23820495605467,92.53689373750156,89.97946926301135,92.18724705102456,3521600.0,,,,,
2025-07-25,90.05938720703125,91.6777539853214,89.5598897822798,91.30813076890988,3100400.0,,,,,
2025-07-28,91.04839324951172,92.3470896492777,90.698746563952,91.48795343805888,3688400.0,,,,,
2025-07-29,90.45899200439452,92.27716243281516,89.0903662360638,91.51792416834712,6754500.0,,,,,
2025-07-30,107.54180145263672,110.38893536531546,102.37699969960047,105.623733092698,19844300.0,,,,,
2025-07-31,107.322021484375,113.31599083257416,106.98235925801278,108.39094571326814,9399900.0,,,,,
2025-08-01,104.05531311035156,105.69366414712992,102.31705648555094,104.27508558751224,4812200.0,,,,,
2025-08-04,105.61373901367188,105.74360560311996,102.89647174425043,104.94441427911283,3635900.0,,,,,
2025-08-05,106.82252502441406,108.05129210569304,104.4449199048434,106.0533023045232,7233600.0,,,,,
2025-08-06,104.77458190917967,106.99235179694024,103.22614439399884,106.19316045347708,3358100.0,,,,,
2025-08-07,106.35299682617188,108.05129274017445,105.14421390397324,106.9324157011278,2966300.0,,,,,
2025-08-08,107.36198425292967,108.28105774139264,104.89446560447207,106.14320924262056,3185700.0,,,,,
2025-08-11,104.57478332519533,108.91041740375782,104.47488536251308,107.46187789055033,3042600.0,,,,,
2025-08-12,111.5177993774414,111.79752435528906,104.7845757989268,105.8934607619266,4247300.0,,,,,
2025-08-13,113.8954086303711,114.2050946048373,110.53878521712868,112.26704209481402,5223800.0,,,,,
2025-08-14,111.70761108398438,113.62567949145937,110.4788439850457,112.38692793101424,2431000.0,,,,,
2025-08-15,109.31002044677734,111.5377824338176,109.26007527466778,111.5377824338176,3238400.0,,,,,
2025-08-18,110.2990264892578,110.98832776199792,109.40991404914352,109.88943493697336,1980200.0,,,,,
2025-08-19,110.50881958007812,112.56674665371555,109.38994253814955,110.25907085282208,3171000.0,,,,,
2025-08-20,109.40991973876952,111.07824703935486,106.1931625146747,109.92940136274352,3571400.0,,,,,
2025-08-21,109.19014739990234,109.87944870937304,107.71163157022389,108.22112111161849,2138400.0,,,,,
2025-08-22,115.18411254882812,117.05222809386584,109.5098213336314,109.5397899605126,4133900.0,,,,,
2025-08-25,116.95233154296876,117.55172695301066,114.38491497887954,114.8744203412124,3570200.0,,,,,
2025-08-26,118.49078369140624,119.69956658532132,116.58269980630216,116.58269980630216,3563900.0,,,,,
2025-08-27,116.87240600585938,118.59067837672195,116.8424373796718,118.59067837672195,3291300.0,,,,,
2025-08-28,117.7715072631836,118.6106669361534,116.88240241862616,117.01226901082543,2760700.0,,,,,
2025-08-29,118.12115478515624,120.0691994122559,117.31197135549748,119.30996115453738,4107600.0,,,,,
2025-09-02,120.48877716064452,120.91834527843862,114.38491762771564,116.07322147095488,3626800.0,,,,,
2025-09-03,119.50975799560548,121.99726080199096,118.27100644485316,120.64861157999046,3212700.0,,,,,
2025-09-04,119.2699966430664,119.89936066588604,115.8834046513554,117.73154363222578,3136900.0,,,,,
2025-09-05,120.1999969482422,123.44000244140624,119.37000274658205,120.05999755859376,3531600.0,,,,,
2025-09-08,118.9000015258789,121.26000213623048,117.58999633789062,120.20999908447266,3738100.0,,,,,
2025-09-09,115.06999969482422,120.0,114.6500015258789,119.0,4724500.0,,,,,
2025-09-10,117.81999969482422,118.12000274658205,113.11000061035156,114.87999725341795,4412000.0,,,,,
2025-09-11,115.55999755859376,118.77999877929688,114.43000030517578,117.81999969482422,4023900.0,,,,,
2025-09-12,112.23999786376952,115.18000030517578,109.55999755859376,115.0,5904200.0,,,,,
2025-09-15,114.06999969482422,114.29000091552734,110.91000366210938,112.25,3241300.0,,,,,
2025-09-16,113.93000030517578,115.61000061035156,113.38999938964844,114.3000030517578,2871200.0,,,,,
2025-09-17,114.31999969482422,116.33999633789062,112.80999755859376,113.75,2569300.0,,,,,
2025-09-18,118.81999969482422,119.52999877929688,115.08999633789062,117.77999877929688,4876800.0,,,,,
2025-09-19,119.8499984741211,120.5999984741211,117.54000091552734,119.5,9576500.0,,,,,
2025-09-22,135.17999267578125,135.47999572753906,126.0199966430664,126.45999908447266,7137400.0,,,,,
2025-09-23,134.67999267578125,138.24000549316406,133.17999267578125,136.0,4341200.0,,,,,
2025-09-24,133.2100067138672,134.6699981689453,131.02999877929688,134.50999450683594,3688700.0,,,,,
2025-09-25,132.8699951171875,133.14999389648438,128.58999633789062,131.36000061035156,2655300.0,,,,,
2025-09-26,135.30999755859375,135.94000244140625,131.39999389648438,132.0,3276300.0,,,,,
2025-09-29,134.3300018310547,137.27999877929688,133.5500030517578,137.11000061035156,2854200.0,,,,,
2025-09-30,137.63999938964844,138.1300048828125,133.0,134.0,3014000.0,,,,,
2025-10-01,141.1199951171875,141.5399932861328,135.7899932861328,135.9199981689453,3177100.0,,,,,
2025-10-02,144.52999877929688,145.35000610351562,141.72000122070312,144.89999389648438,3307400.0,,,,,
2025-10-03,145.63999938964844,149.4600067138672,144.82000732421875,146.47000122070312,2798300.0,,,,,
2025-10-06,147.8699951171875,150.7100067138672,147.3000030517578,147.89999389648438,3706000.0,,,,,
2025-10-07,140.13999938964844,150.2899932861328,139.8000030517578,149.07000732421875,3689400.0,,,,,
2025-10-08,144.60000610351562,144.8800048828125,140.1999969482422,140.5500030517578,2601400.0,,,,,
2025-10-09,145.19000244140625,145.47000122070312,141.8000030517578,144.60000610351562,2039700.0,,,,,
2025-10-10,132.0800018310547,148.0,131.75,145.8000030517578,5757100.0,,,,,
2025-10-13,139.1300048828125,139.91000366210938,136.60000610351562,138.6999969482422,3344800.0,,,,,
2025-10-14,136.97000122070312,138.89999389648438,135.0,135.6199951171875,3043200.0,,,,,
2025-10-15,141.02999877929688,141.41000366210938,137.69000244140625,140.19000244140625,2373700.0,,,,,
2025-10-16,139.3000030517578,143.05999755859375,138.1699981689453,142.0,1783500.0,,,,,
2025-10-17,138.16000366210938,139.72000122070312,136.77999877929688,137.05999755859375,1919600.0,,,,,
2025-10-20,,,,,,139.08489990234375,141.35319009183513,138.6152535801304,140.73364788644278,2345700.0
2025-10-21,,,,,,143.22177124023438,144.22101612553797,138.6951931295905,138.79510846976072,2180200.0
2025-10-22,,,,,,138.7351531982422,142.67218040025725,135.7274316479227,141.423124320799,3917900.0
2025-10-23,,,,,,144.9304656982422,146.0096519611712,137.89578869395638,138.465365574641,2813800.0
2025-10-24,,,,,,144.17105102539062,148.8874881101374,143.96121813766462,147.4485730338056,2079600.0
2025-10-27,,,,,,147.38861083984375,149.96666430318885,146.58921193498801,147.98816383030203,3940900.0
2025-10-28,,,,,,144.27098083496094,147.50852449198172,144.00118044778694,146.93896283824418,5016800.0
2025-10-29,,,,,,173.80865478515625,177.10616589911723,162.03755145951334,169.8816145252094,12203800.0
2025-10-30,,,,,,176.74644470214844,179.074687173994,171.57034813560438,172.6195583414021,5268400.0
2025-10-31,,,,,,181.62274169921875,185.76961704933478,177.86558648495702,179.86407622074304,4540000.0
2025-11-03,,,,,,182.9317626953125,184.4306299759425,180.0539326373776,182.65196010877645,3309900.0
2025-11-04,,,,,,175.51734924316406,182.18232571303048,174.96777678149428,176.1268892026628,3216500.0
2025-11-05,,,,,,187.44833374023438,188.79732035776883,176.3667122502562,176.91629995544673,4135300.0
2025-11-06,,,,,,184.8802947998047,191.41534970634567,182.71193520665034,187.60822909477082,4504200.0
2025-11-07,,,,,,182.14234924316406,182.3621843289858,174.7179673587595,180.4036577227376,3627400.0
2025-11-10,,,,,,183.9409942626953,188.60746589381333,180.53356565660752,188.2377501775441,2954400.0
2025-11-11,,,,,,177.09616088867188,183.22153671186962,175.51735219250162,183.22153671186962,2928800.0
2025-11-12,,,,,,179.13462829589844,181.13311799330083,177.05619718092797,180.0639186865027,2365600.0
2025-11-13,,,,,,169.46192932128906,176.8663372697213,167.4734418413093,176.0969144711213,4473200.0
2025-11-14,,,,,,169.84164428710938,173.67874075942723,163.07675254616922,163.79621004063708,3208300.0
2025-11-17,,,,,,167.31356811523438,173.2490852473048,164.36579871638853,168.34278914011344,3517700.0
2025-11-18,,,,,,163.59637451171875,167.19366221245167,162.87691697157214,165.38501615494036,2803700.0
2025-11-19,,,,,,168.10296630859375,170.27132592547633,162.63709545164465,164.45572849970137,2726200.0
2025-11-20,,,,,,155.7822723388672,173.69874115512587,154.59318372680912,172.14990852530974,5142700.0
2025-11-21,,,,,,158.79000854492188,160.4987087620646,151.40558944488606,155.2127100222137,3871300.0
2025-11-24,,,,,,165.97000122070312,167.61000061035156,159.5,160.0,5139900.0
2025-11-25,,,,,,167.6699981689453,168.08999633789062,160.36000061035156,165.3300018310547,2833700.0
2025-11-26,,,,,,179.3800048828125,180.88999938964844,168.80999755859375,169.6199951171875,3744500.0
2025-11-28,,,,,,181.88999938964844,182.1699981689453,179.4600067138672,179.6999969482422,1877100.0
2025-12-01,,,,,,179.6300048828125,182.8699951171875,178.0399932861328,179.1699981689453,2765800.0
2025-12-02,,,,,,189.94000244140625,191.47999572753906,185.88999938964844,186.33999633789062,3721700.0
2025-12-03,,,,,,195.0800018310547,196.1999969482422,189.0,191.52000427246094,3339200.0
2025-12-04,,,,,,198.6300048828125,200.85000610351562,193.0,193.0,4260700.0
2025-12-05,,,,,,200.77000427246094,203.1199951171875,199.0399932861328,200.0,2656000.0
2025-12-08,,,,,,202.99000549316406,205.0,201.47999572753906,203.05999755859375,2100000.0
2025-12-09,,,,,,199.97000122070312,201.8800048828125,198.0,200.1999969482422,1871400.0
2025-12-10,,,,,,204.00999450683594,204.6999969482422,198.8300018310547,199.77999877929688,2057200.0
2025-12-11,,,,,,203.97000122070312,204.02999877929688,195.97999572753906,201.13999938964844,2507100.0
2025-12-12,,,,,,193.3699951171875,202.2899932861328,191.85000610351562,201.30999755859375,4163300.0
2025-12-15,,,,,,194.6999969482422,200.49000549316406,193.5500030517578,199.91000366210938,3223300.0
2025-12-16,,,,,,192.2899932861328,195.3800048828125,189.13999938964844,194.39999389648438,3711500.0
2025-12-17,,,,,,185.2100067138672,194.57000732421875,182.16000366210938,194.0,3577500.0
2025-12-18,,,,,,190.4499969482422,195.0800018310547,189.27000427246094,192.5,2754700.0
2025-12-19,,,,,,195.17999267578125,196.49000549316406,191.50999450683594,191.94000244140625,7880500.0
2025-12-22,,,,,,197.22000122070312,202.0,196.91000366210938,201.0500030517578,2483400.0
2025-12-23,,,,,,197.8574981689453,198.0399932861328,195.61050415039062,196.13999938964844,164207.0
