Date,Close,High,Low,Open,Volume,"('Close', 'IMRX')","('High', 'IMRX')","('Low', 'IMRX')","('Open', 'IMRX')","('Volume', 'IMRX')"
2025-07-07,4.050000190734863,4.170000076293945,3.430000066757202,3.5,2075700.0,,,,,
2025-07-08,4.0,4.150000095367432,3.921000003814697,4.114999771118164,752300.0,,,,,
2025-07-09,4.449999809265137,4.599999904632568,4.010000228881836,4.059999942779541,1989900.0,,,,,
2025-07-10,4.329999923706055,4.590000152587891,4.179999828338623,4.489999771118164,904800.0,,,,,
2025-07-11,4.420000076293945,4.514999866485596,4.139999866485596,4.28000020980835,806400.0,,,,,
2025-07-14,4.170000076293945,4.550000190734863,3.950000047683716,4.46999979019165,1056000.0,,,,,
2025-07-15,4.179999828338623,4.300000190734863,4.110000133514404,4.190000057220459,572600.0,,,,,
2025-07-16,3.9600000381469727,4.170000076293945,3.819999933242798,4.074999809265137,634800.0,,,,,
2025-07-17,4.300000190734863,4.320000171661377,3.950000047683716,4.010000228881836,686500.0,,,,,
2025-07-18,4.130000114440918,4.329999923706055,4.079999923706055,4.329999923706055,317200.0,,,,,
2025-07-21,4.239999771118164,4.349999904632568,4.041999816894531,4.230000019073486,477600.0,,,,,
2025-07-22,4.21999979019165,4.239999771118164,3.950000047683716,4.239999771118164,360400.0,,,,,
2025-07-23,4.099999904632568,4.689000129699707,4.079999923706055,4.28000020980835,979100.0,,,,,
2025-07-24,4.0,4.25,4.0,4.119999885559082,393000.0,,,,,
2025-07-25,4.059999942779541,4.179999828338623,3.9600000381469727,4.050000190734863,211800.0,,,,,
2025-07-28,3.910000085830689,4.034999847412109,3.75,4.0,405600.0,,,,,
2025-07-29,3.680000066757202,3.9700000286102295,3.609999895095825,3.9700000286102295,520800.0,,,,,
2025-07-30,3.630000114440918,3.740000009536743,3.4200000762939453,3.660000085830689,232600.0,,,,,
2025-07-31,3.440000057220459,3.670000076293945,3.430000066757202,3.609999895095825,260200.0,,,,,
2025-08-01,3.369999885559082,3.5160000324249268,3.2799999713897705,3.299999952316284,271400.0,,,,,
2025-08-04,3.430000066757202,3.450000047683716,3.25,3.259999990463257,267000.0,,,,,
2025-08-05,3.569999933242798,3.5799999237060547,3.369999885559082,3.380000114440918,228900.0,,,,,
2025-08-06,3.5199999809265137,3.618000030517578,3.4100000858306885,3.5999999046325684,130000.0,,,,,
2025-08-07,3.509999990463257,3.569999933242798,3.4100000858306885,3.5199999809265137,199100.0,,,,,
2025-08-08,3.25,3.5269999504089355,3.240000009536743,3.5199999809265137,347200.0,,,,,
2025-08-11,3.2100000381469727,3.424999952316284,3.2100000381469727,3.25,298100.0,,,,,
2025-08-12,3.25,3.25,3.0350000858306885,3.240000009536743,447100.0,,,,,
2025-08-13,3.220000028610229,3.2850000858306885,3.1010000705718994,3.220000028610229,213000.0,,,,,
2025-08-14,3.039999961853028,3.180000066757202,2.900000095367432,3.180000066757202,596200.0,,,,,
2025-08-15,3.759999990463257,3.809999942779541,3.0,3.0,843600.0,,,,,
2025-08-18,3.5,3.950000047683716,3.450000047683716,3.799999952316284,606400.0,,,,,
2025-08-19,3.3499999046325684,3.6489999294281006,3.319999933242798,3.5799999237060547,258900.0,,,,,
2025-08-20,3.430000066757202,3.4600000381469727,3.25,3.3499999046325684,165700.0,,,,,
2025-08-21,4.630000114440918,4.699999809265137,3.700000047683716,3.7100000381469727,6459700.0,,,,,
2025-08-22,4.889999866485596,4.980000019073486,4.501999855041504,4.679999828338623,1268800.0,,,,,
2025-08-25,5.949999809265137,6.130000114440918,4.699999809265137,4.789999961853027,2620400.0,,,,,
2025-08-26,5.920000076293945,6.139999866485596,5.78000020980835,6.0,647100.0,,,,,
2025-08-27,5.190000057220459,6.179999828338623,5.130000114440918,5.75,841000.0,,,,,
2025-08-28,5.599999904632568,5.652999877929688,5.050000190734863,5.099999904632568,639300.0,,,,,
2025-08-29,5.75,5.760000228881836,5.46999979019165,5.619999885559082,376300.0,,,,,
2025-09-02,5.989999771118164,6.349999904632568,5.579999923706055,5.639999866485596,879500.0,,,,,
2025-09-03,5.369999885559082,5.881999969482422,5.164999961853027,5.869999885559082,850700.0,,,,,
2025-09-04,5.460000038146973,5.53000020980835,5.304999828338623,5.46999979019165,451800.0,,,,,
2025-09-05,5.510000228881836,5.618000030517578,5.170000076293945,5.480000019073486,594000.0,,,,,
2025-09-08,5.949999809265137,6.050000190734863,5.465000152587891,5.53000020980835,837400.0,,,,,
2025-09-09,7.050000190734863,7.159999847412109,5.96999979019165,6.0,1667500.0,,,,,
2025-09-10,8.140000343322754,9.369999885559082,7.5,7.989999771118164,3329700.0,,,,,
2025-09-11,8.210000038146973,8.449999809265137,7.650000095367432,7.670000076293945,930900.0,,,,,
2025-09-12,8.489999771118164,8.59000015258789,7.96999979019165,8.069999694824219,858600.0,,,,,
2025-09-15,7.860000133514404,8.848999977111816,7.820000171661377,8.619999885559082,704300.0,,,,,
2025-09-16,8.3100004196167,8.710000038146973,7.940000057220459,8.109999656677246,596300.0,,,,,
2025-09-17,8.069999694824219,8.5,7.980000019073486,8.199999809265137,510000.0,,,,,
2025-09-18,9.010000228881836,9.050000190734863,8.15999984741211,8.15999984741211,529800.0,,,,,
2025-09-19,9.260000228881836,9.34000015258789,8.899999618530273,9.15999984741211,578100.0,,,,,
2025-09-22,8.729999542236328,10.079999923706056,8.699999809265137,9.25,1418000.0,,,,,
2025-09-23,8.59000015258789,9.649999618530272,8.399999618530273,9.399999618530272,1951300.0,,,,,
2025-09-24,9.229999542236328,9.47700023651123,8.609999656677246,8.640000343322754,7945500.0,,,,,
2025-09-25,8.0,9.600000381469728,7.25,9.59000015258789,21027000.0,,,,,
2025-09-26,8.079999923706055,8.289999961853027,7.519999980926514,8.180000305175781,6008900.0,,,,,
2025-09-29,6.75,8.050000190734863,6.414999961853027,8.029999732971191,6085200.0,,,,,
2025-09-30,7.0,7.125,6.360000133514404,6.940000057220459,3609000.0,,,,,
2025-10-01,6.360000133514404,7.050000190734863,6.300000190734863,6.96999979019165,3701800.0,,,,,
2025-10-02,6.53000020980835,6.989999771118164,6.460000038146973,6.639999866485596,2936000.0,,,,,
2025-10-03,6.050000190734863,6.949999809265137,6.019999980926514,6.599999904632568,3545400.0,,,,,
2025-10-06,6.28000020980835,6.599999904632568,6.079999923706055,6.139999866485596,2272600.0,,,,,
2025-10-07,6.110000133514404,6.489999771118164,6.059999942779541,6.46999979019165,1757400.0,,,,,
2025-10-08,6.5,6.539999961853027,6.125999927520752,6.239999771118164,2299600.0,,,,,
2025-10-09,6.239999771118164,6.650000095367432,6.159999847412109,6.639999866485596,1550600.0,,,,,
2025-10-10,6.130000114440918,6.420000076293945,6.03000020980835,6.269999980926514,1853100.0,,,,,
2025-10-13,6.139999866485596,6.199999809265137,5.809999942779541,6.110000133514404,1793100.0,,,,,
2025-10-14,5.960000038146973,6.369999885559082,5.920000076293945,6.079999923706055,1129600.0,,,,,
2025-10-15,6.159999847412109,6.320000171661377,5.804999828338623,5.980000019073486,1621600.0,,,,,
2025-10-16,5.539999961853027,6.269999980926514,5.519999980926514,6.099999904632568,1649500.0,,,,,
2025-10-17,5.579999923706055,5.650000095367432,5.355000019073486,5.53000020980835,1271000.0,,,,,
2025-10-20,,,,,,5.610000133514404,5.800000190734863,5.445000171661377,5.579999923706055,1000900.0
2025-10-21,,,,,,5.849999904632568,5.914999961853027,5.449999809265137,5.550000190734863,1084200.0
2025-10-22,,,,,,5.349999904632568,5.840000152587891,5.230000019073486,5.78000020980835,1433500.0
2025-10-23,,,,,,5.630000114440918,5.670000076293945,5.320000171661377,5.360000133514404,875300.0
2025-10-24,,,,,,6.039999961853027,6.190000057220459,5.650000095367432,5.739999771118164,1079800.0
2025-10-27,,,,,,6.300000190734863,6.440000057220459,5.920000076293945,6.039999961853027,1112200.0
2025-10-28,,,,,,6.489999771118164,6.545000076293945,6.132999897003174,6.340000152587891,939000.0
2025-10-29,,,,,,6.25,6.590000152587891,6.179999828338623,6.590000152587891,751700.0
2025-10-30,,,,,,6.409999847412109,6.679999828338623,6.099999904632568,6.119999885559082,965200.0
2025-10-31,,,,,,6.869999885559082,7.050000190734863,6.5,6.550000190734863,1738300.0
2025-11-03,,,,,,6.559999942779541,7.150000095367432,6.510000228881836,6.75,1223900.0
2025-11-04,,,,,,6.380000114440918,6.730000019073486,6.150000095367432,6.210000038146973,1028300.0
2025-11-05,,,,,,6.409999847412109,6.579999923706055,6.269999980926514,6.380000114440918,684500.0
2025-11-06,,,,,,6.619999885559082,6.800000190734863,6.260000228881836,6.440000057220459,1187100.0
2025-11-07,,,,,,6.889999866485596,6.949999809265137,5.980000019073486,6.5,2032100.0
2025-11-10,,,,,,6.909999847412109,7.150000095367432,6.619999885559082,7.0,1499000.0
2025-11-11,,,,,,6.739999771118164,6.932000160217285,6.53000020980835,6.860000133514404,1385000.0
2025-11-12,,,,,,6.619999885559082,6.948999881744385,6.4720001220703125,6.829999923706055,810800.0
2025-11-13,,,,,,6.449999809265137,7.570000171661377,6.317999839782715,6.820000171661377,3303100.0
2025-11-14,,,,,,6.349999904632568,6.659999847412109,6.0,6.199999809265137,1305800.0
2025-11-17,,,,,,6.920000076293945,7.045000076293945,6.281000137329102,6.389999866485596,1087300.0
2025-11-18,,,,,,7.150000095367432,7.28000020980835,6.659999847412109,6.869999885559082,1267300.0
2025-11-19,,,,,,7.170000076293945,7.5,7.03000020980835,7.079999923706055,777700.0
2025-11-20,,,,,,6.989999771118164,7.420000076293945,6.954999923706055,7.309999942779541,941100.0
2025-11-21,,,,,,7.300000190734863,7.449999809265137,6.619999885559082,6.949999809265137,1044100.0
2025-11-24,,,,,,7.489999771118164,7.559999942779541,7.199999809265137,7.349999904632568,1205100.0
2025-11-25,,,,,,7.440000057220459,7.619999885559082,7.210000038146973,7.5,493400.0
2025-11-26,,,,,,7.510000228881836,7.53000020980835,7.323999881744385,7.46999979019165,496500.0
2025-11-28,,,,,,7.659999847412109,7.760000228881836,7.369999885559082,7.409999847412109,682700.0
2025-12-01,,,,,,7.090000152587891,7.579999923706055,6.940000057220459,7.579999923706055,848000.0
2025-12-02,,,,,,6.690000057220459,7.204999923706055,6.690000057220459,7.059999942779541,836900.0
2025-12-03,,,,,,6.739999771118164,6.78000020980835,6.422999858856201,6.710000038146973,585500.0
2025-12-04,,,,,,6.690000057220459,6.806000232696533,6.599999904632568,6.760000228881836,589600.0
2025-12-05,,,,,,6.400000095367432,6.704999923706055,6.349999904632568,6.630000114440918,742100.0
2025-12-08,,,,,,6.519999980926514,6.724999904632568,6.380000114440918,6.400000095367432,799500.0
2025-12-09,,,,,,6.239999771118164,6.578999996185303,6.199999809265137,6.460000038146973,663000.0
2025-12-10,,,,,,6.159999847412109,6.210000038146973,5.929999828338623,6.210000038146973,994000.0
2025-12-11,,,,,,6.199999809265137,6.539999961853027,6.03000020980835,6.090000152587891,822600.0
2025-12-12,,,,,,6.079999923706055,6.409999847412109,6.070000171661377,6.210000038146973,550800.0
2025-12-15,,,,,,5.78000020980835,6.190000057220459,5.730000019073486,6.190000057220459,1243700.0
2025-12-16,,,,,,5.739999771118164,5.947999954223633,5.619999885559082,5.739999771118164,766000.0
2025-12-17,,,,,,5.5,5.789999961853027,5.449999809265137,5.71999979019165,1229000.0
2025-12-18,,,,,,5.670000076293945,5.949999809265137,5.53000020980835,5.53000020980835,1146000.0
2025-12-19,,,,,,5.650000095367432,5.929999828338623,5.579999923706055,5.679999828338623,6182100.0
2025-12-22,,,,,,5.909999847412109,5.974999904632568,5.461999893188477,5.659999847412109,1473400.0
2025-12-23,,,,,,6.527200222015381,6.550000190734863,5.929999828338623,5.960000038146973,707986.0
