Date,Close,High,Low,Open,Volume,"('Close', 'FGL')","('High', 'FGL')","('Low', 'FGL')","('Open', 'FGL')","('Volume', 'FGL')"
2025-03-31,1.340000033378601,1.3899999856948853,1.3300000429153442,1.340000033378601,21500.0,,,,,
2025-04-01,1.3700000047683716,1.3899999856948853,1.2999999523162842,1.350000023841858,34200.0,,,,,
2025-04-02,1.3799999952316284,1.4500000476837158,1.3300000429153442,1.3309999704360962,48500.0,,,,,
2025-04-03,1.350000023841858,1.4500000476837158,1.2999999523162842,1.309999942779541,47800.0,,,,,
2025-04-04,1.3300000429153442,1.3799999952316284,1.309999942779541,1.309999942779541,35200.0,,,,,
2025-04-07,1.2899999618530271,1.3600000143051147,1.2699999809265137,1.309999942779541,61800.0,,,,,
2025-04-08,1.2300000190734863,1.3300000429153442,1.2100000381469729,1.2899999618530271,92500.0,,,,,
2025-04-09,1.2999999523162842,1.399999976158142,1.159999966621399,1.2300000190734863,440600.0,,,,,
2025-04-10,1.2599999904632568,1.309999942779541,1.2200000286102295,1.2899999618530271,69400.0,,,,,
2025-04-11,1.309999942779541,1.340000033378601,1.2400000095367432,1.2400000095367432,51200.0,,,,,
2025-04-14,1.3899999856948853,1.4199999570846558,1.2910000085830688,1.3250000476837158,108400.0,,,,,
2025-04-15,1.399999976158142,1.4800000190734863,1.3300000429153442,1.3600000143051147,52700.0,,,,,
2025-04-16,1.4500000476837158,1.4900000095367432,1.3799999952316284,1.4600000381469729,67500.0,,,,,
2025-04-17,1.5099999904632568,1.5399999618530271,1.399999976158142,1.399999976158142,69200.0,,,,,
2025-04-21,1.4600000381469729,1.5399999618530271,1.4500000476837158,1.5099999904632568,34000.0,,,,,
2025-04-22,1.4600000381469729,1.5,1.4500000476837158,1.4600000381469729,35200.0,,,,,
2025-04-23,1.5199999809265137,1.5299999713897705,1.4149999618530271,1.5299999713897705,47700.0,,,,,
2025-04-24,1.440000057220459,1.5099999904632568,1.4299999475479126,1.5,24600.0,,,,,
2025-04-25,1.4040000438690186,1.4600000381469729,1.399999976158142,1.4199999570846558,34000.0,,,,,
2025-04-28,1.3949999809265137,1.4600000381469729,1.3600000143051147,1.399999976158142,24200.0,,,,,
2025-04-29,1.4149999618530271,1.440000057220459,1.3799999952316284,1.3899999856948853,26300.0,,,,,
2025-04-30,1.3700000047683716,1.409999966621399,1.3049999475479126,1.409999966621399,29900.0,,,,,
2025-05-01,1.3339999914169312,1.3899999856948853,1.309999942779541,1.3700000047683716,27800.0,,,,,
2025-05-02,1.340000033378601,1.440000057220459,1.309999942779541,1.312000036239624,29200.0,,,,,
2025-05-05,1.309999942779541,1.350000023841858,1.2699999809265137,1.350000023841858,36500.0,,,,,
2025-05-06,1.2899999618530271,1.340000033378601,1.2899999618530271,1.340000033378601,14600.0,,,,,
2025-05-07,1.2940000295639038,1.340000033378601,1.2899999618530271,1.2899999618530271,22600.0,,,,,
2025-05-08,1.27400004863739,1.309999942779541,1.2599999904632568,1.309999942779541,36100.0,,,,,
2025-05-09,1.2400000095367432,1.2799999713897705,1.2000000476837158,1.2200000286102295,31800.0,,,,,
2025-05-12,1.309999942779541,1.312000036239624,1.2400000095367432,1.2799999713897705,27700.0,,,,,
2025-05-13,1.2999999523162842,1.309999942779541,1.2899999618530271,1.2899999618530271,11800.0,,,,,
2025-05-14,1.2799999713897705,1.2999999523162842,1.2599999904632568,1.2999999523162842,16900.0,,,,,
2025-05-15,1.2699999809265137,1.2899999618530271,1.2599999904632568,1.2799999713897705,18300.0,,,,,
2025-05-16,1.25,1.2999999523162842,1.2020000219345093,1.2999999523162842,37800.0,,,,,
2025-05-19,1.25,1.2899999618530271,1.2300000190734863,1.2599999904632568,24300.0,,,,,
2025-05-20,1.2450000047683716,1.25,1.2309999465942385,1.25,22400.0,,,,,
2025-05-21,0.9670000076293944,1.243000030517578,0.699999988079071,1.2300000190734863,118700.0,,,,,
2025-05-22,1.100000023841858,1.2000000476837158,0.8999999761581421,0.8999999761581421,412700.0,,,,,
2025-05-23,1.059999942779541,1.131999969482422,1.0099999904632568,1.100000023841858,73800.0,,,,,
2025-05-27,1.0800000429153442,1.100000023841858,1.0399999618530271,1.059999942779541,30100.0,,,,,
2025-05-28,1.1299999952316284,1.1299999952316284,1.0399999618530271,1.0499999523162842,40300.0,,,,,
2025-05-29,1.1100000143051147,1.1200000047683716,1.0800000429153442,1.0809999704360962,20800.0,,,,,
2025-05-30,1.0800000429153442,1.0800000429153442,1.0700000524520874,1.0700000524520874,10300.0,,,,,
2025-06-02,1.0700000524520874,1.128000020980835,1.0399999618530271,1.0829999446868896,45400.0,,,,,
2025-06-03,1.0399999618530271,1.059000015258789,1.0199999809265137,1.0410000085830688,17300.0,,,,,
2025-06-04,1.0199999809265137,1.0800000429153442,0.9700000286102296,1.0800000429153442,42600.0,,,,,
2025-06-05,0.962000012397766,1.100000023841858,0.959999978542328,1.024999976158142,86400.0,,,,,
2025-06-06,1.0199999809265137,1.0299999713897705,0.9020000100135804,1.0199999809265137,48600.0,,,,,
2025-06-09,1.024999976158142,1.1100000143051147,0.9850000143051147,1.0099999904632568,212400.0,,,,,
2025-06-10,1.0499999523162842,1.090000033378601,1.0099999904632568,1.0099999904632568,80400.0,,,,,
2025-06-11,1.0299999713897705,1.0800000429153442,1.0299999713897705,1.0800000429153442,35200.0,,,,,
2025-06-12,1.0099999904632568,1.0449999570846558,0.9559999704360962,1.0199999809265137,32600.0,,,,,
2025-06-13,0.9700000286102296,1.0299999713897705,0.959999978542328,1.0199999809265137,44400.0,,,,,
2025-06-16,0.9100000262260436,1.0,0.890999972820282,0.9700000286102296,82500.0,,,,,
2025-06-17,0.8299999833106995,0.9470000267028807,0.7210000157356262,0.9190000295639038,21867100.0,,,,,
2025-06-18,0.7699999809265137,0.8500000238418579,0.7680000066757202,0.7760000228881836,520100.0,,,,,
2025-06-20,0.7369999885559082,0.7900000214576721,0.6600000262260437,0.7699999809265137,345400.0,,,,,
2025-06-23,0.7059999704360962,0.7699999809265137,0.6859999895095825,0.7300000190734863,188800.0,,,,,
2025-06-24,0.7120000123977661,0.7239999771118164,0.6700000166893005,0.6700000166893005,134700.0,,,,,
2025-06-25,0.7210000157356262,0.7570000290870667,0.6909999847412109,0.7099999785423279,116200.0,,,,,
2025-06-26,0.7250000238418579,0.75,0.699999988079071,0.7210000157356262,87600.0,,,,,
2025-06-27,0.7400000095367432,0.7540000081062317,0.7110000252723694,0.7540000081062317,68300.0,,,,,
2025-06-30,0.75,0.7699999809265137,0.7200000286102295,0.7570000290870667,103300.0,,,,,
2025-07-01,0.7549999952316284,0.7990000247955322,0.722000002861023,0.722000002861023,94000.0,,,,,
2025-07-02,0.75,0.7699999809265137,0.722000002861023,0.7419999837875366,34700.0,,,,,
2025-07-03,0.8199999928474426,0.8199999928474426,0.7400000095367432,0.7549999952316284,127000.0,,,,,
2025-07-07,0.8100000023841858,0.8389999866485596,0.7630000114440918,0.800000011920929,147800.0,,,,,
2025-07-08,0.8479999899864197,0.9200000166893004,0.7900000214576721,0.800000011920929,1151600.0,,,,,
2025-07-09,0.8930000066757202,0.9200000166893004,0.8600000143051147,0.8600000143051147,269700.0,,,,,
2025-07-10,0.9900000095367432,1.0299999713897705,0.8999999761581421,0.8999999761581421,645800.0,,,,,
2025-07-11,0.8830000162124634,1.0299999713897705,0.8799999952316284,0.9490000009536744,268900.0,,,,,
2025-07-14,0.972000002861023,0.9800000190734864,0.8999999761581421,0.9200000166893004,311700.0,,,,,
2025-07-15,0.912999987602234,1.0399999618530271,0.8999999761581421,0.9700000286102296,503900.0,,,,,
2025-07-16,0.968999981880188,1.0199999809265137,0.8999999761581421,0.912999987602234,481200.0,,,,,
2025-07-17,0.9959999918937684,1.0199999809265137,0.9300000071525574,0.9409999847412108,237300.0,,,,,
2025-07-18,1.0,1.0049999952316284,0.959999978542328,1.0,136600.0,,,,,
2025-07-21,0.9549999833106996,0.9789999723434448,0.9539999961853028,0.9700000286102296,97700.0,,,,,
2025-07-22,0.9829999804496764,1.059999942779541,0.8550000190734863,0.9269999861717224,847500.0,,,,,
2025-07-23,0.959999978542328,1.0199999809265137,0.912999987602234,0.9240000247955322,215600.0,,,,,
2025-07-24,0.9900000095367432,1.0199999809265137,0.9399999976158142,0.9409999847412108,207900.0,,,,,
2025-07-25,1.0399999618530271,1.0800000429153442,0.9760000109672546,0.9769999980926514,293500.0,,,,,
2025-07-28,1.0099999904632568,1.0700000524520874,0.9710000157356262,1.0399999618530271,143900.0,,,,,
2025-07-29,1.1480000019073486,1.2350000143051147,1.0099999904632568,1.0099999904632568,496200.0,,,,,
2025-07-30,1.2100000381469729,1.2699999809265137,1.1100000143051147,1.149999976158142,305600.0,,,,,
2025-07-31,1.149999976158142,1.2200000286102295,1.1399999856948853,1.1699999570846558,144300.0,,,,,
2025-08-01,1.2200000286102295,1.3200000524520874,1.1069999933242798,1.1799999475479126,497400.0,,,,,
2025-08-04,1.350000023841858,1.399999976158142,1.149999976158142,1.149999976158142,689400.0,,,,,
2025-08-05,1.2300000190734863,1.3600000143051147,1.2200000286102295,1.2699999809265137,300300.0,,,,,
2025-08-06,1.090000033378601,1.2200000286102295,0.9200000166893004,1.2200000286102295,415200.0,,,,,
2025-08-07,1.0800000429153442,1.2799999713897705,1.059999942779541,1.059999942779541,169300.0,,,,,
2025-08-08,1.128999948501587,1.162999987602234,1.0809999704360962,1.0889999866485596,44800.0,,,,,
2025-08-11,1.225000023841858,1.2799999713897705,1.1299999952316284,1.149999976158142,414300.0,,,,,
2025-08-12,1.218999981880188,1.2400000095367432,1.159999966621399,1.2400000095367432,83900.0,,,,,
2025-08-13,1.1970000267028809,1.2400000095367432,1.149999976158142,1.2400000095367432,74200.0,,,,,
2025-08-14,1.2200000286102295,1.2699999809265137,1.149999976158142,1.149999976158142,184000.0,,,,,
2025-08-15,1.2300000190734863,1.340000033378601,1.2000000476837158,1.2999999523162842,195000.0,,,,,
2025-08-18,1.2699999809265137,1.2999999523162842,1.1799999475479126,1.190000057220459,61900.0,,,,,
2025-08-19,1.25,1.3300000429153442,1.2009999752044678,1.2100000381469729,104000.0,,,,,
2025-08-20,1.2000000476837158,1.2999999523162842,1.159999966621399,1.25,364800.0,,,,,
2025-08-21,1.2400000095367432,1.25,1.190000057220459,1.2000000476837158,56900.0,,,,,
2025-08-22,1.2999999523162842,1.3170000314712524,1.190000057220459,1.2100000381469729,182600.0,,,,,
2025-08-25,1.2899999618530271,1.350000023841858,1.2400000095367432,1.25,100700.0,,,,,
2025-08-26,1.2599999904632568,1.2999999523162842,1.2400000095367432,1.2699999809265137,23700.0,,,,,
2025-08-27,1.3200000524520874,1.4299999475479126,1.25,1.2999999523162842,630200.0,,,,,
2025-08-28,1.2599999904632568,1.2799999713897705,1.2000000476837158,1.2699999809265137,128700.0,,,,,
2025-08-29,1.2000000476837158,1.2899999618530271,1.1610000133514404,1.2100000381469729,106100.0,,,,,
2025-09-02,1.2100000381469729,1.25,1.100000023841858,1.1399999856948853,96700.0,,,,,
2025-09-03,1.2100000381469729,1.350000023841858,1.1759999990463257,1.2200000286102295,409900.0,,,,,
2025-09-04,1.2400000095367432,1.340000033378601,1.149999976158142,1.1649999618530271,276800.0,,,,,
2025-09-05,1.2000000476837158,1.2680000066757202,1.190000057220459,1.25,79500.0,,,,,
2025-09-08,1.190000057220459,1.2400000095367432,1.1100000143051147,1.2000000476837158,86000.0,,,,,
2025-09-09,1.190000057220459,1.2999999523162842,1.1299999952316284,1.149999976158142,411200.0,,,,,
2025-09-10,1.190000057220459,1.2300000190734863,1.1299999952316284,1.1699999570846558,314000.0,,,,,
2025-09-11,1.159999966621399,1.190000057220459,1.1399999856948853,1.190000057220459,39600.0,,,,,
2025-09-12,1.159999966621399,1.1749999523162842,1.149999976158142,1.159999966621399,34200.0,,,,,
2025-09-15,1.190000057220459,1.2000000476837158,1.159999966621399,1.1699999570846558,70600.0,,,,,
2025-09-16,1.1699999570846558,1.1950000524520874,1.1699999570846558,1.190000057220459,85700.0,,,,,
2025-09-17,1.1200000047683716,1.190000057220459,1.0499999523162842,1.159999966621399,281400.0,,,,,
2025-09-18,1.1399999856948853,1.159999966621399,1.1200000047683716,1.1299999952316284,86700.0,,,,,
2025-09-19,1.1299999952316284,1.149999976158142,1.1200000047683716,1.1399999856948853,46100.0,,,,,
2025-09-22,1.2699999809265137,1.2799999713897705,1.1200000047683716,1.149999976158142,283900.0,,,,,
2025-09-23,1.3600000143051147,1.399999976158142,1.2300000190734863,1.2300000190734863,304600.0,,,,,
2025-09-24,1.0800000429153442,1.3600000143051147,1.0299999713897705,1.350000023841858,1617600.0,,,,,
2025-09-25,0.9300000071525574,1.059999942779541,0.8999999761581421,1.0399999618530271,589500.0,,,,,
2025-09-26,0.6000000238418579,0.800000011920929,0.5550000071525574,0.7900000214576721,32096700.0,,,,,
2025-09-29,0.4600000083446502,0.6000000238418579,0.4370000064373016,0.6000000238418579,5015100.0,,,,,
2025-09-30,0.4690000116825104,0.5299999713897705,0.4600000083446502,0.5180000066757202,10246800.0,,,,,
2025-10-01,0.4189999997615814,0.4699999988079071,0.4050000011920929,0.449999988079071,3955700.0,,,,,
2025-10-02,0.4709999859333038,0.4959999918937683,0.4120000004768371,0.4300000071525574,5725200.0,,,,,
2025-10-03,0.4379999935626983,0.4790000021457672,0.4320000112056732,0.4440000057220459,3903500.0,,,,,
2025-10-06,0.4620000123977661,0.4699999988079071,0.4160000085830688,0.4300000071525574,4315500.0,,,,,
2025-10-07,0.453000009059906,0.4699999988079071,0.4300000071525574,0.4399999976158142,3126000.0,,,,,
2025-10-08,0.4180000126361847,0.4379999935626983,0.4120000004768371,0.4320000112056732,2498700.0,,,,,
2025-10-09,0.395000010728836,0.4300000071525574,0.3799999952316284,0.4169999957084656,2468900.0,,,,,
2025-10-10,0.3459999859333038,0.402999997138977,0.3210000097751617,0.3840000033378601,2539000.0,,,,,
2025-10-13,0.4090000092983246,0.4469999969005584,0.382999986410141,0.4259999990463257,92961200.0,,,,,
2025-10-14,0.3919999897480011,0.4050000011920929,0.3499999940395355,0.3650000095367431,5432800.0,,,,,
2025-10-15,0.3610000014305115,0.3799999952316284,0.3499999940395355,0.3580000102519989,2650100.0,,,,,
2025-10-16,0.3519999980926513,0.3650000095367431,0.3499999940395355,0.3529999852180481,2789800.0,,,,,
2025-10-17,0.3370000123977661,0.3499999940395355,0.3039999902248382,0.3389999866485595,2006200.0,,,,,
2025-10-20,,,,,,0.3499999940395355,0.35499998927116394,0.33500000834465027,0.33500000834465027,1636500.0
2025-10-21,,,,,,0.31700000166893005,0.3440000116825104,0.3160000145435333,0.3269999921321869,1791000.0
2025-10-22,,,,,,0.3149999976158142,0.33000001311302185,0.2849999964237213,0.29899999499320984,2200000.0
2025-10-23,,,,,,0.33000001311302185,0.3409999907016754,0.3149999976158142,0.3149999976158142,1217100.0
2025-10-24,,,,,,0.335999995470047,0.3529999852180481,0.32199999690055847,0.33000001311302185,1199900.0
2025-10-27,,,,,,0.35199999809265137,0.38999998569488525,0.3330000042915344,0.33399999141693115,5463300.0
2025-10-28,,,,,,0.44999998807907104,0.5889999866485596,0.3700000047683716,0.3959999978542328,204402300.0
2025-10-29,,,,,,0.4050000011920929,0.7070000171661377,0.4050000011920929,0.6470000147819519,179983000.0
2025-10-30,,,,,,0.36399999260902405,0.41499999165534973,0.36000001430511475,0.37400001287460327,16012200.0
2025-10-31,,,,,,0.3319999873638153,0.35600000619888306,0.3100000023841858,0.34700000286102295,6162100.0
2025-11-03,,,,,,0.40700000524520874,0.5019999742507935,0.3190000057220459,0.3190000057220459,77831500.0
2025-11-04,,,,,,0.5170000195503235,0.5640000104904175,0.41200000047683716,0.46399998664855957,93817400.0
2025-11-05,,,,,,0.5210000276565552,0.5529999732971191,0.44999998807907104,0.48500001430511475,19660900.0
2025-11-06,,,,,,0.5059999823570251,0.5180000066757202,0.42500001192092896,0.4950000047683716,9509300.0
2025-11-07,,,,,,0.4410000145435333,0.49399998784065247,0.4009999930858612,0.492000013589859,4090500.0
2025-11-10,,,,,,0.44600000977516174,0.4580000042915344,0.41600000858306885,0.4259999990463257,2588300.0
2025-11-11,,,,,,0.3790000081062317,0.4320000112056732,0.3499999940395355,0.41200000047683716,5116300.0
2025-11-12,,,,,,0.36800000071525574,0.4099999964237213,0.35100001096725464,0.3700000047683716,3207800.0
2025-11-13,,,,,,0.33500000834465027,0.36500000953674316,0.3310000002384186,0.3479999899864197,2358100.0
2025-11-14,,,,,,0.3370000123977661,0.3540000021457672,0.3199999928474426,0.3199999928474426,2032300.0
2025-11-17,,,,,,0.32499998807907104,0.3630000054836273,0.3230000138282776,0.33500000834465027,2700500.0
2025-11-18,,,,,,0.3269999921321869,0.3400000035762787,0.3199999928474426,0.3199999928474426,1424900.0
2025-11-19,,,,,,0.35899999737739563,0.3799999952316284,0.33000001311302185,0.33000001311302185,5043800.0
