Date,Close,High,Low,Open,Volume,"('Close', 'AIOT')","('High', 'AIOT')","('Low', 'AIOT')","('Open', 'AIOT')","('Volume', 'AIOT')"
2025-07-23,4.71999979019165,4.730000019073486,4.610000133514404,4.639999866485596,1145500.0,,,,,
2025-07-24,4.630000114440918,4.71999979019165,4.630000114440918,4.699999809265137,743100.0,,,,,
2025-07-25,4.570000171661377,4.650000095367432,4.53000020980835,4.639999866485596,840100.0,,,,,
2025-07-28,4.480000019073486,4.610000133514404,4.46999979019165,4.599999904632568,702900.0,,,,,
2025-07-29,4.239999771118164,4.5,4.21999979019165,4.489999771118164,1134000.0,,,,,
2025-07-30,4.230000019073486,4.349999904632568,4.199999809265137,4.260000228881836,1556500.0,,,,,
2025-07-31,4.059999942779541,4.190000057220459,3.880000114440918,4.179999828338623,3215600.0,,,,,
2025-08-01,3.799999952316284,3.9800000190734863,3.799999952316284,3.940000057220459,1518700.0,,,,,
2025-08-04,3.869999885559082,3.9800000190734863,3.7899999618530273,3.880000114440918,1086500.0,,,,,
2025-08-05,3.890000104904175,3.950000047683716,3.7899999618530273,3.869999885559082,1289300.0,,,,,
2025-08-06,4.010000228881836,4.119999885559082,3.849999904632568,3.880000114440918,1593100.0,,,,,
2025-08-07,3.9700000286102295,4.119999885559082,3.859999895095825,4.079999923706055,1342900.0,,,,,
2025-08-08,3.869999885559082,4.079999923706055,3.849999904632568,4.010000228881836,2034000.0,,,,,
2025-08-11,4.389999866485596,4.800000190734863,4.139999866485596,4.369999885559082,4632500.0,,,,,
2025-08-12,4.650000095367432,4.869999885559082,4.389999866485596,4.409999847412109,2881100.0,,,,,
2025-08-13,4.5,4.739999771118164,4.449999809265137,4.690000057220459,2531000.0,,,,,
2025-08-14,4.440000057220459,4.550000190734863,4.329999923706055,4.389999866485596,1887900.0,,,,,
2025-08-15,4.570000171661377,4.739999771118164,4.460000038146973,4.730000019073486,1771800.0,,,,,
2025-08-18,4.579999923706055,4.75,4.559999942779541,4.570000171661377,1404000.0,,,,,
2025-08-19,4.360000133514404,4.670000076293945,4.320000171661377,4.650000095367432,1571800.0,,,,,
2025-08-20,4.260000228881836,4.369999885559082,4.170000076293945,4.309999942779541,1920100.0,,,,,
2025-08-21,4.360000133514404,4.389999866485596,4.199999809265137,4.210000038146973,1261800.0,,,,,
2025-08-22,4.71999979019165,4.75,4.400000095367432,4.420000076293945,1421300.0,,,,,
2025-08-25,4.639999866485596,4.800000190734863,4.630000114440918,4.730000019073486,1630500.0,,,,,
2025-08-26,4.679999828338623,4.78000020980835,4.630000114440918,4.670000076293945,1198700.0,,,,,
2025-08-27,4.800000190734863,4.820000171661377,4.630000114440918,4.630000114440918,1977000.0,,,,,
2025-08-28,4.659999847412109,4.900000095367432,4.619999885559082,4.800000190734863,1263300.0,,,,,
2025-08-29,4.670000076293945,4.75,4.630000114440918,4.670000076293945,860600.0,,,,,
2025-09-02,4.539999961853027,4.670000076293945,4.46999979019165,4.590000152587891,1351900.0,,,,,
2025-09-03,4.53000020980835,4.570000171661377,4.380000114440918,4.510000228881836,1487900.0,,,,,
2025-09-04,4.46999979019165,4.590000152587891,4.429999828338623,4.539999961853027,1002500.0,,,,,
2025-09-05,5.019999980926514,5.159999847412109,4.699999809265137,4.699999809265137,3398600.0,,,,,
2025-09-08,4.980000019073486,5.130000114440918,4.860000133514404,5.050000190734863,1847600.0,,,,,
2025-09-09,4.949999809265137,5.03000020980835,4.800000190734863,4.940000057220459,1186000.0,,,,,
2025-09-10,5.0,5.099999904632568,4.869999885559082,5.0,1329300.0,,,,,
2025-09-11,5.239999771118164,5.440000057220459,5.010000228881836,5.019999980926514,2242000.0,,,,,
2025-09-12,5.25,5.360000133514404,5.159999847412109,5.199999809265137,2008300.0,,,,,
2025-09-15,5.260000228881836,5.420000076293945,5.050000190734863,5.320000171661377,2135900.0,,,,,
2025-09-16,5.260000228881836,5.400000095367432,5.190000057220459,5.329999923706055,1310500.0,,,,,
2025-09-17,5.269999980926514,5.460000038146973,5.199999809265137,5.260000228881836,2066500.0,,,,,
2025-09-18,5.449999809265137,5.480000019073486,5.340000152587891,5.360000133514404,1061900.0,,,,,
2025-09-19,5.340000152587891,5.46999979019165,5.300000190734863,5.449999809265137,3077500.0,,,,,
2025-09-22,5.389999866485596,5.420000076293945,5.239999771118164,5.340000152587891,1023000.0,,,,,
2025-09-23,5.570000171661377,5.699999809265137,5.380000114440918,5.429999828338623,1350000.0,,,,,
2025-09-24,5.329999923706055,5.699999809265137,5.309999942779541,5.590000152587891,1120200.0,,,,,
2025-09-25,5.159999847412109,5.289999961853027,5.110000133514404,5.21999979019165,1158800.0,,,,,
2025-09-26,5.190000057220459,5.25,5.110000133514404,5.170000076293945,634000.0,,,,,
2025-09-29,5.260000228881836,5.260000228881836,5.090000152587891,5.21999979019165,828100.0,,,,,
2025-09-30,5.239999771118164,5.360000133514404,5.03000020980835,5.25,2655600.0,,,,,
2025-10-01,5.329999923706055,5.340000152587891,5.190000057220459,5.190000057220459,1075500.0,,,,,
2025-10-02,5.25,5.550000190734863,5.25,5.389999866485596,1120000.0,,,,,
2025-10-03,5.090000152587891,5.300000190734863,5.090000152587891,5.25,975100.0,,,,,
2025-10-06,5.420000076293945,5.46999979019165,5.099999904632568,5.130000114440918,1794100.0,,,,,
2025-10-07,5.309999942779541,5.550000190734863,5.210000038146973,5.449999809265137,1591000.0,,,,,
2025-10-08,5.199999809265137,5.329999923706055,5.119999885559082,5.329999923706055,1098600.0,,,,,
2025-10-09,5.190000057220459,5.199999809265137,5.050000190734863,5.179999828338623,955800.0,,,,,
2025-10-10,4.659999847412109,5.170000076293945,4.650000095367432,5.159999847412109,2648100.0,,,,,
2025-10-13,5.139999866485596,5.159999847412109,4.710000038146973,4.710000038146973,1661100.0,,,,,
2025-10-14,5.449999809265137,5.480000019073486,4.960000038146973,4.96999979019165,1570600.0,,,,,
2025-10-15,5.449999809265137,5.599999904632568,5.389999866485596,5.599999904632568,1518400.0,,,,,
2025-10-16,5.550000190734863,5.639999866485596,5.460000038146973,5.510000228881836,2063700.0,,,,,
2025-10-17,5.519999980926514,5.659999847412109,5.46999979019165,5.53000020980835,2735000.0,,,,,
2025-10-20,,,,,,5.28000020980835,5.619999885559082,5.269999980926514,5.599999904632568,1414200.0
2025-10-21,,,,,,5.329999923706055,5.440000057220459,5.21999979019165,5.28000020980835,1012600.0
2025-10-22,,,,,,5.139999866485596,5.329999923706055,5.019999980926514,5.320000171661377,1385600.0
2025-10-23,,,,,,5.289999961853027,5.340000152587891,5.159999847412109,5.179999828338623,671000.0
2025-10-24,,,,,,5.389999866485596,5.460000038146973,5.369999885559082,5.420000076293945,728900.0
2025-10-27,,,,,,5.460000038146973,5.5,5.380000114440918,5.460000038146973,714000.0
2025-10-28,,,,,,5.239999771118164,5.489999771118164,5.239999771118164,5.480000019073486,995700.0
2025-10-29,,,,,,5.150000095367432,5.360000133514404,5.130000114440918,5.239999771118164,1253900.0
2025-10-30,,,,,,4.96999979019165,5.25,4.960000038146973,5.090000152587891,842700.0
2025-10-31,,,,,,5.099999904632568,5.21999979019165,4.960000038146973,4.960000038146973,981300.0
2025-11-03,,,,,,5.079999923706055,5.170000076293945,5.0,5.119999885559082,833300.0
2025-11-04,,,,,,4.78000020980835,4.96999979019165,4.710000038146973,4.889999866485596,1531900.0
2025-11-05,,,,,,4.940000057220459,5.079999923706055,4.78000020980835,4.840000152587891,1057100.0
2025-11-06,,,,,,4.78000020980835,4.949999809265137,4.650000095367432,4.900000095367432,2036400.0
2025-11-07,,,,,,4.889999866485596,4.960000038146973,4.659999847412109,4.760000228881836,1898000.0
2025-11-10,,,,,,5.130000114440918,5.880000114440918,5.099999904632568,5.53000020980835,2929800.0
2025-11-11,,,,,,5.010000228881836,5.349999904632568,4.760000228881836,5.179999828338623,3978500.0
2025-11-12,,,,,,5.090000152587891,5.21999979019165,5.03000020980835,5.03000020980835,1489100.0
2025-11-13,,,,,,4.989999771118164,5.110000133514404,4.889999866485596,5.099999904632568,1538500.0
2025-11-14,,,,,,4.920000076293945,5.050000190734863,4.800000190734863,4.860000133514404,1278300.0
2025-11-17,,,,,,4.5,4.920000076293945,4.480000019073486,4.900000095367432,2005400.0
2025-11-18,,,,,,4.5,4.539999961853027,4.400000095367432,4.440000057220459,1699700.0
2025-11-19,,,,,,4.440000057220459,4.650000095367432,4.400000095367432,4.5,1097800.0
2025-11-20,,,,,,4.289999961853027,4.639999866485596,4.269999980926514,4.579999923706055,1272300.0
2025-11-21,,,,,,4.449999809265137,4.489999771118164,4.239999771118164,4.309999942779541,1563700.0
2025-11-24,,,,,,4.5,4.519999980926514,4.429999828338623,4.460000038146973,1077800.0
2025-11-25,,,,,,4.699999809265137,4.710000038146973,4.460000038146973,4.53000020980835,914400.0
2025-11-26,,,,,,5.0,5.019999980926514,4.610000133514404,4.690000057220459,1808400.0
2025-11-28,,,,,,4.96999979019165,5.039999961853027,4.880000114440918,5.039999961853027,580600.0
2025-12-01,,,,,,4.800000190734863,4.920000076293945,4.789999961853027,4.869999885559082,1043500.0
2025-12-02,,,,,,4.849999904632568,4.900000095367432,4.800000190734863,4.829999923706055,861300.0
2025-12-03,,,,,,5.110000133514404,5.150000095367432,4.849999904632568,4.889999866485596,935200.0
2025-12-04,,,,,,5.079999923706055,5.130000114440918,4.989999771118164,5.119999885559082,1402600.0
2025-12-05,,,,,,5.260000228881836,5.349999904632568,5.0,5.079999923706055,1536100.0
2025-12-08,,,,,,5.159999847412109,5.349999904632568,5.039999961853027,5.329999923706055,1018600.0
2025-12-09,,,,,,5.239999771118164,5.389999866485596,5.079999923706055,5.139999866485596,1333500.0
2025-12-10,,,,,,5.340000152587891,5.389999866485596,5.159999847412109,5.210000038146973,1868100.0
2025-12-11,,,,,,5.360000133514404,5.440000057220459,5.289999961853027,5.349999904632568,1043600.0
2025-12-12,,,,,,5.28000020980835,5.409999847412109,5.260000228881836,5.360000133514404,1025300.0
2025-12-15,,,,,,5.179999828338623,5.369999885559082,5.110000133514404,5.300000190734863,929700.0
2025-12-16,,,,,,5.28000020980835,5.309999942779541,5.119999885559082,5.119999885559082,1391000.0
2025-12-17,,,,,,5.179999828338623,5.440000057220459,5.159999847412109,5.269999980926514,1570300.0
2025-12-18,,,,,,5.170000076293945,5.300000190734863,5.119999885559082,5.269999980926514,1171500.0
2025-12-19,,,,,,5.360000133514404,5.389999866485596,5.119999885559082,5.170000076293945,2336200.0
2025-12-22,,,,,,5.440000057220459,5.550000190734863,5.380000114440918,5.420000076293945,1349500.0
2025-12-23,,,,,,5.380000114440918,5.460000038146973,5.335000038146973,5.449999809265137,286961.0
