Date,Close,High,Low,Open,Volume,"('Close', 'LEN')","('High', 'LEN')","('Low', 'LEN')","('Open', 'LEN')","('Volume', 'LEN')"
2025-07-14,112.41128540039062,113.39708514360666,109.87209572572668,112.67018498847224,3070900.0,,,,,
2025-07-15,107.2731704711914,113.8352216967618,107.22337945914136,113.37717325466036,3245500.0,,,,,
2025-07-16,108.96595764160156,109.84222322849048,107.0043102965372,107.8108730253445,2873900.0,,,,,
2025-07-17,109.23480987548828,109.96171762500018,108.52782156954754,108.8165927249952,1634500.0,,,,,
2025-07-18,109.1053695678711,110.22062295769688,108.01003562265484,109.93185178719622,2221600.0,,,,,
2025-07-21,108.96595764160156,110.748367980593,108.51786892494012,110.36002240027528,2277600.0,,,,,
2025-07-22,118.02737426757812,118.72441048730832,113.35725970444192,113.63607875055934,5242200.0,,,,,
2025-07-23,116.76275634765624,119.09282983629652,115.83669974644344,118.99325540975528,2939300.0,,,,,
2025-07-24,113.0286636352539,116.40428775229364,112.71002089726628,116.00598243054854,2792100.0,,,,,
2025-07-25,114.8409423828125,115.20936852744306,112.36149581354744,113.51658045422316,2553500.0,,,,,
2025-07-28,115.6475067138672,117.39008582367306,113.6261161620191,114.4426386410179,2891200.0,,,,,
2025-07-29,115.3686981201172,116.14538932699364,114.25344472737224,115.72717215360512,1744000.0,,,,,
2025-07-30,111.89349365234376,116.07568036037333,111.22632903802364,115.18945504559063,2526000.0,,,,,
2025-07-31,111.7042999267578,113.028661872159,109.86214638909436,110.2803635517341,2258500.0,,,,,
2025-08-01,115.48818969726562,116.42419845758582,113.33734553916736,114.38289604886104,3639600.0,,,,,
2025-08-04,118.26634979248048,118.6248238121211,115.1794969318345,115.42843680119373,2527900.0,,,,,
2025-08-05,119.59071350097656,121.1839271691836,117.56932294721618,117.92779697219302,3021500.0,,,,,
2025-08-06,118.8438949584961,120.65617694694608,118.7741920972881,119.77991132075384,2507500.0,,,,,
2025-08-07,119.0032196044922,122.30914083039632,118.7841512996423,120.48689912773634,2255300.0,,,,,
2025-08-08,120.33753204345705,120.95490565806922,119.09283268926934,119.40152329509642,2093700.0,,,,,
2025-08-11,120.01889038085938,122.47841754215126,117.75851967623524,120.72587870868529,2412200.0,,,,,
2025-08-12,123.9421844482422,124.31061059598592,120.08859250216696,121.09431171028228,3044600.0,,,,,
2025-08-13,130.3349609375,132.01779693117473,124.3803233548761,124.56951249474427,5589900.0,,,,,
2025-08-14,129.89682006835938,130.16567938011133,126.50128421969912,126.70043307525904,3549200.0,,,,,
2025-08-15,131.3904571533203,135.49299644317207,131.09172627776513,135.42328598810636,5174300.0,,,,,
2025-08-18,130.87266540527344,133.19278689216662,130.53411081767985,132.03771740543058,2653200.0,,,,,
2025-08-19,133.6807098388672,134.24830003413658,131.9082591846495,132.02774545982882,3540900.0,,,,,
2025-08-20,129.7673797607422,134.66651446707544,129.60805460100366,133.32223312216735,3653100.0,,,,,
2025-08-21,128.59237670898438,129.2495816024984,126.262303207344,128.65211984583408,2272100.0,,,,,
2025-08-22,135.17434692382812,136.33938367071033,128.37330797722507,129.4487300191356,3937800.0,,,,,
2025-08-25,134.22837829589844,134.95527844762086,133.54130183719383,134.95527844762086,2518300.0,,,,,
2025-08-26,132.70486450195312,134.5968013557407,132.69489718336396,133.92964435584545,2850900.0,,,,,
2025-08-27,132.76461791992188,133.59110014042346,131.75890627993252,132.7048747800926,2616600.0,,,,,
2025-08-28,132.56546020507812,133.4118466196243,130.44448771823977,133.00359679335304,4029300.0,,,,,
2025-08-29,132.57542419433594,133.421825878713,131.49004994521033,132.59534363942657,1847900.0,,,,,
2025-09-02,132.1173553466797,132.77456022435928,129.76737765209805,129.94660705832888,2400400.0,,,,,
2025-09-03,133.5114288330078,134.38770201081073,130.9523197542349,131.58960519425065,2574000.0,,,,,
2025-09-04,137.48451232910156,138.0421351810216,134.42752357392715,135.0050658688681,2970500.0,,,,,
2025-09-05,141.2783660888672,143.62835917263249,139.90421308401324,141.08916934830503,4268800.0,,,,,
2025-09-08,141.796142578125,142.00525875241024,139.2171291950814,140.89996513195103,2831300.0,,,,,
2025-09-09,136.8671417236328,141.23852536837694,135.91122110193118,140.89997078127777,3702000.0,,,,,
2025-09-10,136.00083923339844,138.23134606363385,134.99512757203294,138.16163560296178,2726600.0,,,,,
2025-09-11,139.49594116210938,140.11332236839135,136.93684721309126,136.93684721309126,2468100.0,,,,,
2025-09-12,136.6879119873047,139.40633119118928,136.38918109593527,139.40633119118928,2854200.0,,,,,
2025-09-15,133.20274353027344,137.29531540531696,131.71905650608537,137.29531540531696,4581900.0,,,,,
2025-09-16,133.24256896972656,134.13876158711597,130.65360352790717,133.90972597491367,4007900.0,,,,,
2025-09-17,132.40614318847656,138.84870843021213,131.23113906638946,134.05910762076107,5872100.0,,,,,
2025-09-18,132.3065643310547,133.5014879263149,130.7830534605911,132.44597005795708,5239900.0,,,,,
2025-09-19,126.78009796142578,130.91250136428553,124.62926141351294,125.96357548351708,17041300.0,,,,,
2025-09-22,121.3930435180664,124.51972772037988,120.58647316221725,124.22099683346654,6043700.0,,,,,
2025-09-23,122.72735595703124,123.2351954191976,121.33329116508864,121.94070505588476,4178900.0,,,,,
2025-09-24,125.15701293945312,126.16272455617276,121.93074671656184,122.6775663353167,3557700.0,,,,,
2025-09-25,123.49408721923828,126.39175094915365,123.25510707149576,123.62354081359034,3406100.0,,,,,
2025-09-26,125.50552368164062,126.34195798433694,123.6235389035321,124.47989264984032,2430900.0,,,,,
2025-09-29,127.1385726928711,127.71610742652528,124.8782019807215,126.8995925411162,3359900.0,,,,,
2025-09-30,125.50552368164062,127.33771744776122,123.97205319632222,126.969291308401,2435300.0,,,,,
2025-10-01,127.66632843017578,128.0048830036505,125.76442419446435,125.96357304979747,2462700.0,,,,,
2025-10-02,127.78582000732422,128.09450302501264,126.03328113890797,127.45721754505075,1718400.0,,,,,
2025-10-03,129.51844787597656,130.27521964023347,127.75594927373112,127.77586871844656,2026700.0,,,,,
2025-10-06,125.85404205322266,130.2552972009078,125.48560830488007,129.62796385651254,2709700.0,,,,,
2025-10-07,121.62206268310548,123.57375035873818,121.1341426634578,123.47417592981608,3661700.0,,,,,
2025-10-08,119.61063385009766,122.10998472470835,118.4057657669929,122.10998472470835,4469400.0,,,,,
2025-10-09,117.41000366210938,119.45130603316788,116.60343331918442,119.4214344643636,5509100.0,,,,,
2025-10-10,118.7699966430664,123.70999908447266,117.91000366210938,123.0,6316300.0,,,,,
2025-10-13,118.0199966430664,119.20999908447266,117.47000122070312,117.9800033569336,3242500.0,,,,,
2025-10-14,122.2300033569336,122.45999908447266,117.3000030517578,118.41000366210938,4302700.0,,,,,
2025-10-15,122.44000244140624,123.66999816894533,121.33000183105467,122.56999969482422,3169800.0,,,,,
2025-10-16,122.87000274658205,122.9800033569336,120.9499969482422,122.6999969482422,3087700.0,,,,,
2025-10-17,125.81999969482422,125.94000244140624,122.4499969482422,123.01000213623048,4499700.0,,,,,
2025-10-20,,,,,,125.8499984741211,127.44999694824219,124.7300033569336,126.38999938964844,3059300.0
2025-10-21,,,,,,128.24000549316406,129.5800018310547,122.30000305175781,123.56999969482422,4170800.0
2025-10-22,,,,,,127.13999938964844,129.49000549316406,126.56999969482422,127.51000213623047,2663600.0
2025-10-23,,,,,,127.33999633789062,128.47999572753906,126.2699966430664,126.83999633789062,2208900.0
2025-10-24,,,,,,127.56999969482422,130.22999572753906,127.56999969482422,129.85000610351562,3267600.0
2025-10-27,,,,,,128.72000122070312,130.07000732421875,127.83000183105469,128.0,2265400.0
2025-10-28,,,,,,128.22000122070312,129.1999969482422,124.04000091552734,124.27999877929688,3234400.0
2025-10-29,,,,,,124.18000030517578,128.97000122070312,123.75,126.37000274658203,5354100.0
2025-10-30,,,,,,124.12999725341797,125.51000213623047,122.54000091552734,123.5199966430664,4998300.0
2025-10-31,,,,,,123.7699966430664,124.33000183105469,121.94000244140625,123.18000030517578,4847700.0
2025-11-03,,,,,,120.58999633789062,122.75,119.56999969482422,122.63999938964844,3553100.0
2025-11-04,,,,,,121.6500015258789,122.4800033569336,119.4000015258789,120.66000366210938,4317800.0
2025-11-05,,,,,,121.18000030517578,122.87000274658203,119.18000030517578,121.02999877929688,3250900.0
2025-11-06,,,,,,120.33000183105469,121.5999984741211,119.87000274658203,121.5999984741211,1945200.0
2025-11-07,,,,,,121.55000305175781,121.55000305175781,118.94000244140625,119.81999969482422,4076200.0
2025-11-10,,,,,,123.20999908447266,123.4800033569336,120.63999938964844,121.44999694824219,3283600.0
2025-11-11,,,,,,125.44000244140625,125.5199966430664,123.05999755859375,123.93000030517578,2999000.0
2025-11-12,,,,,,124.12999725341797,126.91000366210938,124.01000213623047,125.29000091552734,4404100.0
2025-11-13,,,,,,121.23999786376953,124.16999816894531,121.19000244140625,122.83000183105469,5255900.0
2025-11-14,,,,,,121.11000061035156,123.5999984741211,120.8499984741211,121.48999786376953,4641300.0
2025-11-17,,,,,,114.0999984741211,120.52999877929688,114.05999755859375,120.30000305175781,8987400.0
2025-11-18,,,,,,115.97000122070312,116.91000366210938,112.11000061035156,113.4000015258789,7621500.0
2025-11-19,,,,,,115.16000366210938,116.77999877929688,114.91999816894531,116.62000274658203,17005600.0
2025-11-20,,,,,,116.25,117.83999633789062,115.12000274658203,115.12000274658203,32418900.0
2025-11-21,,,,,,123.16000366210938,124.13999938964844,117.56999969482422,118.0,17030000.0
2025-11-24,,,,,,122.95999908447266,124.06999969482422,120.51000213623047,121.55999755859375,10562800.0
2025-11-25,,,,,,131.0800018310547,131.60000610351562,124.37000274658203,124.45999908447266,15138300.0
2025-11-26,,,,,,131.27999877929688,132.92999267578125,130.57000732421875,131.1999969482422,14129600.0
2025-11-28,,,,,,131.3000030517578,131.42999267578125,129.7899932861328,130.86000061035156,5108400.0
2025-12-01,,,,,,130.22999572753906,132.42999267578125,129.0,129.24000549316406,20089100.0
2025-12-02,,,,,,129.72999572753906,131.13999938964844,127.2699966430664,129.8800048828125,13058400.0
2025-12-03,,,,,,133.1300048828125,133.75999450683594,129.22000122070312,129.72999572753906,6028100.0
2025-12-04,,,,,,126.75,133.22999572753906,126.70999908447266,131.08999633789062,7426800.0
2025-12-05,,,,,,123.91000366210938,128.2100067138672,123.87999725341797,127.06999969482422,6243100.0
2025-12-08,,,,,,120.70999908447266,122.36000061035156,120.0,122.06999969482422,5332700.0
2025-12-09,,,,,,117.19000244140625,120.16000366210938,117.04000091552734,118.7300033569336,4128300.0
2025-12-10,,,,,,120.02999877929688,120.33000183105469,117.45999908447266,117.66000366210938,3341600.0
2025-12-11,,,,,,119.1500015258789,122.79000091552734,118.91000366210938,120.22000122070312,3105100.0
2025-12-12,,,,,,119.37000274658203,120.26000213623047,118.23999786376953,119.9000015258789,2436300.0
2025-12-15,,,,,,119.7300033569336,121.3499984741211,118.91999816894531,120.0,3195900.0
2025-12-16,,,,,,117.56999969482422,120.81999969482422,116.69999694824219,120.3499984741211,4815900.0
2025-12-17,,,,,,112.2300033569336,116.54000091552734,110.0199966430664,113.6500015258789,10385800.0
2025-12-18,,,,,,108.33000183105469,112.97000122070312,108.02999877929688,111.38999938964844,7284900.0
2025-12-19,,,,,,107.98999786376953,108.04000091552734,105.2300033569336,107.76000213623047,9673900.0
2025-12-22,,,,,,106.98999786376953,108.25,106.48999786376953,107.98999786376953,3663000.0
2025-12-23,,,,,,105.21499633789062,107.16999816894531,104.87000274658203,106.91000366210938,529345.0
