Date,Close,High,Low,Open,Volume,"('Close', 'NRXP')","('High', 'NRXP')","('Low', 'NRXP')","('Open', 'NRXP')","('Volume', 'NRXP')"
2025-07-10,3.2699999809265137,3.380000114440918,3.25,3.3499999046325684,113800.0,,,,,
2025-07-11,3.2100000381469727,3.319999933242798,3.119999885559082,3.259999990463257,169300.0,,,,,
2025-07-14,3.2100000381469727,3.2799999713897705,3.1449999809265137,3.220000028610229,121300.0,,,,,
2025-07-15,3.109999895095825,3.219000101089477,3.025000095367432,3.2100000381469727,189500.0,,,,,
2025-07-16,3.009999990463257,3.164999961853028,3.0,3.150000095367432,191000.0,,,,,
2025-07-17,3.0299999713897705,3.0999999046325684,3.0,3.0,137900.0,,,,,
2025-07-18,2.940000057220459,3.049999952316284,2.890000104904175,3.049999952316284,183200.0,,,,,
2025-07-21,2.9800000190734863,3.049999952316284,2.900000095367432,2.930000066757202,182200.0,,,,,
2025-07-22,2.990000009536743,3.059999942779541,2.9600000381469727,2.9800000190734863,118500.0,,,,,
2025-07-23,3.0299999713897705,3.0999999046325684,2.990000009536743,3.0,73900.0,,,,,
2025-07-24,2.990000009536743,3.150000095367432,2.990000009536743,3.0199999809265137,106700.0,,,,,
2025-07-25,3.0,3.049999952316284,2.9800000190734863,2.990000009536743,105200.0,,,,,
2025-07-28,2.930000066757202,3.0199999809265137,2.9200000762939453,3.0199999809265137,108500.0,,,,,
2025-07-29,2.880000114440918,2.9600000381469727,2.822999954223633,2.940000057220459,110500.0,,,,,
2025-07-30,2.809999942779541,2.900000095367432,2.7699999809265137,2.900000095367432,159300.0,,,,,
2025-07-31,2.690000057220459,2.8299999237060547,2.630000114440918,2.799999952316284,210100.0,,,,,
2025-08-01,2.5899999141693115,2.690000057220459,2.559999942779541,2.6600000858306885,124600.0,,,,,
2025-08-04,2.720000028610229,2.7690000534057617,2.650000095367432,2.680000066757202,104600.0,,,,,
2025-08-05,2.640000104904175,2.789999961853028,2.609999895095825,2.789999961853028,149300.0,,,,,
2025-08-06,2.4549999237060547,2.6700000762939453,2.4200000762939453,2.6600000858306885,185900.0,,,,,
2025-08-07,2.4600000381469727,2.5,2.430000066757202,2.4800000190734863,101600.0,,,,,
2025-08-08,2.5199999809265137,2.6700000762939453,2.430000066757202,2.470000028610229,174600.0,,,,,
2025-08-11,2.319999933242798,2.680000066757202,2.319999933242798,2.5999999046325684,1764300.0,,,,,
2025-08-12,2.390000104904175,2.450000047683716,2.299999952316284,2.369999885559082,344900.0,,,,,
2025-08-13,2.5299999713897705,2.549999952316284,2.3499999046325684,2.4100000858306885,326300.0,,,,,
2025-08-14,2.6700000762939453,2.789999961853028,2.640000104904175,2.650000095367432,642500.0,,,,,
2025-08-15,2.890000104904175,2.950000047683716,2.5999999046325684,2.759999990463257,570800.0,,,,,
2025-08-18,2.759999990463257,2.859999895095825,2.5999999046325684,2.859999895095825,904900.0,,,,,
2025-08-19,2.505000114440918,2.8299999237060547,2.4820001125335693,2.8299999237060547,464700.0,,,,,
2025-08-20,2.619999885559082,2.6449999809265137,2.400000095367432,2.5,263300.0,,,,,
2025-08-21,2.5299999713897705,2.6700000762939453,2.5299999713897705,2.5999999046325684,239500.0,,,,,
2025-08-22,2.640000104904175,2.690000057220459,2.539999961853028,2.5899999141693115,702400.0,,,,,
2025-08-25,2.690000057220459,2.819999933242798,2.6600000858306885,2.680000066757202,542600.0,,,,,
2025-08-26,2.630000114440918,2.8299999237060547,2.5799999237060547,2.7799999713897705,783500.0,,,,,
2025-08-27,2.5799999237060547,2.809999942779541,2.5450000762939453,2.809999942779541,769400.0,,,,,
2025-08-28,2.5199999809265137,2.5999999046325684,2.5,2.559999942779541,292200.0,,,,,
2025-08-29,2.319999933242798,2.5350000858306885,2.259999990463257,2.5199999809265137,571900.0,,,,,
2025-09-02,2.5999999046325684,2.7300000190734863,2.2799999713897705,2.2799999713897705,650500.0,,,,,
2025-09-03,2.5999999046325684,2.805000066757202,2.5230000019073486,2.6600000858306885,351700.0,,,,,
2025-09-04,2.630000114440918,2.6600000858306885,2.5299999713897705,2.6600000858306885,191600.0,,,,,
2025-09-05,2.75,2.75,2.569999933242798,2.650000095367432,173000.0,,,,,
2025-09-08,2.8399999141693115,3.0,2.789999961853028,2.880000114440918,850300.0,,,,,
2025-09-09,3.150000095367432,3.1700000762939453,2.809999942779541,2.8499999046325684,1046500.0,,,,,
2025-09-10,2.970000028610229,3.188999891281128,2.950000047683716,3.150000095367432,421200.0,,,,,
2025-09-11,2.880000114440918,3.0299999713897705,2.8359999656677246,2.970000028610229,388500.0,,,,,
2025-09-12,2.799999952316284,2.8970000743865967,2.7300000190734863,2.890000104904175,486000.0,,,,,
2025-09-15,3.0,3.184000015258789,2.75,2.819999933242798,669400.0,,,,,
2025-09-16,2.9800000190734863,3.13100004196167,2.940000057220459,3.0199999809265137,289200.0,,,,,
2025-09-17,2.9200000762939453,3.069999933242798,2.9100000858306885,3.0,348000.0,,,,,
2025-09-18,2.9800000190734863,3.0799999237060547,2.930000066757202,2.950000047683716,346900.0,,,,,
2025-09-19,2.970000028610229,3.0299999713897705,2.880000114440918,3.009999990463257,334000.0,,,,,
2025-09-22,2.869999885559082,2.970000028610229,2.8499999046325684,2.970000028610229,208300.0,,,,,
2025-09-23,2.8499999046325684,2.940000057220459,2.809999942779541,2.869999885559082,330000.0,,,,,
2025-09-24,2.990000009536743,3.180000066757202,2.950000047683716,3.0299999713897705,868000.0,,,,,
2025-09-25,2.9100000858306885,3.015000104904175,2.900000095367432,2.990000009536743,267900.0,,,,,
2025-09-26,2.950000047683716,2.950000047683716,2.8299999237060547,2.900000095367432,219000.0,,,,,
2025-09-29,3.25,3.359999895095825,3.0,3.0299999713897705,779900.0,,,,,
2025-09-30,3.299999952316284,3.4800000190734863,3.200000047683716,3.2699999809265137,438900.0,,,,,
2025-10-01,3.3399999141693115,3.400000095367432,3.190000057220459,3.309999942779541,324000.0,,,,,
2025-10-02,3.3299999237060547,3.400000095367432,3.200000047683716,3.380000114440918,260200.0,,,,,
2025-10-03,3.2699999809265137,3.388999938964844,3.2300000190734863,3.3299999237060547,297900.0,,,,,
2025-10-06,3.3499999046325684,3.440000057220459,3.2699999809265137,3.289999961853028,550100.0,,,,,
2025-10-07,3.670000076293945,3.839999914169312,3.319999933242798,3.3499999046325684,651000.0,,,,,
2025-10-08,3.5799999237060547,3.75,3.4600000381469727,3.660000085830689,371500.0,,,,,
2025-10-09,3.559999942779541,3.6760001182556152,3.4200000762939453,3.5999999046325684,445400.0,,,,,
2025-10-10,3.1700000762939453,3.5899999141693115,3.140000104904175,3.5899999141693115,667100.0,,,,,
2025-10-13,3.119999885559082,3.240000009536743,3.0999999046325684,3.240000009536743,314700.0,,,,,
2025-10-14,3.049999952316284,3.1760001182556152,2.950000047683716,3.1600000858306885,395000.0,,,,,
2025-10-15,3.1700000762939453,3.190000057220459,3.049999952316284,3.0999999046325684,207800.0,,,,,
2025-10-16,3.039999961853028,3.180000066757202,3.039999961853028,3.180000066757202,296000.0,,,,,
2025-10-17,3.180000066757202,3.2300000190734863,2.950000047683716,3.0199999809265137,1191400.0,,,,,
2025-10-20,,,,,,3.309999942779541,3.390000104904175,3.1019999980926514,3.2699999809265137,410000.0
2025-10-21,,,,,,3.2100000381469727,3.4200000762939453,3.180000066757202,3.390000104904175,328000.0
2025-10-22,,,,,,3.1500000953674316,3.255000114440918,3.0480000972747803,3.190000057220459,299500.0
2025-10-23,,,,,,3.200000047683716,3.2920000553131104,3.119999885559082,3.1500000953674316,219800.0
2025-10-24,,,,,,3.1500000953674316,3.259999990463257,3.119999885559082,3.200000047683716,341600.0
2025-10-27,,,,,,3.140000104904175,3.315000057220459,3.119999885559082,3.2200000286102295,562600.0
2025-10-28,,,,,,3.0,3.25,2.9600000381469727,3.1700000762939453,579800.0
2025-10-29,,,,,,3.049999952316284,3.0899999141693115,2.9100000858306885,3.0,241500.0
2025-10-30,,,,,,3.0199999809265137,3.140000104904175,3.0,3.0399999618530273,139700.0
2025-10-31,,,,,,3.0999999046325684,3.380000114440918,3.0,3.069999933242798,1109000.0
2025-11-03,,,,,,2.8499999046325684,3.119999885559082,2.7899999618530273,3.049999952316284,767400.0
2025-11-04,,,,,,2.740000009536743,2.877000093460083,2.7300000190734863,2.819999933242798,445500.0
2025-11-05,,,,,,2.6600000858306885,2.7860000133514404,2.6500000953674316,2.75,379000.0
2025-11-06,,,,,,2.6700000762939453,2.7699999809265137,2.5999999046325684,2.7699999809265137,290700.0
2025-11-07,,,,,,2.450000047683716,2.700000047683716,2.440000057220459,2.6700000762939453,704400.0
2025-11-10,,,,,,2.5399999618530273,2.609999895095825,2.5,2.509999990463257,267700.0
2025-11-11,,,,,,2.490000009536743,2.569999933242798,2.4700000286102295,2.559999942779541,183100.0
2025-11-12,,,,,,2.640000104904175,2.740000009536743,2.4549999237060547,2.490000009536743,569300.0
2025-11-13,,,,,,2.5899999141693115,2.809999942779541,2.569999933242798,2.700000047683716,475000.0
2025-11-14,,,,,,2.490000009536743,2.609999895095825,2.450000047683716,2.5299999713897705,438200.0
2025-11-17,,,,,,2.109999895095825,2.490000009536743,2.069999933242798,2.2899999618530273,1245800.0
2025-11-18,,,,,,2.2799999713897705,2.2950000762939453,2.0409998893737793,2.1600000858306885,445700.0
2025-11-19,,,,,,2.130000114440918,2.2899999618530273,2.0899999141693115,2.2899999618530273,500100.0
2025-11-20,,,,,,2.0299999713897705,2.2100000381469727,1.9950000047683716,2.130000114440918,401700.0
2025-11-21,,,,,,2.130000114440918,2.1600000858306885,1.9900000095367432,2.0,438300.0
2025-11-24,,,,,,2.240000009536743,2.25,2.121000051498413,2.130000114440918,262900.0
2025-11-25,,,,,,2.180000066757202,2.25,2.1500000953674316,2.240000009536743,135200.0
2025-11-26,,,,,,2.3399999141693115,2.371000051498413,2.1600000858306885,2.190000057220459,356000.0
2025-11-28,,,,,,2.450000047683716,2.509999990463257,2.359999895095825,2.5,143000.0
2025-12-01,,,,,,2.390000104904175,2.450000047683716,2.3299999237060547,2.430000066757202,547400.0
2025-12-02,,,,,,2.2699999809265137,2.5299999713897705,2.240000009536743,2.450000047683716,990100.0
2025-12-03,,,,,,2.4100000858306885,2.4100000858306885,2.2200000286102295,2.2699999809265137,338500.0
2025-12-04,,,,,,2.440000057220459,2.509999990463257,2.359999895095825,2.4200000762939453,356400.0
2025-12-05,,,,,,2.359999895095825,2.4200000762939453,2.3499999046325684,2.4200000762939453,205400.0
2025-12-08,,,,,,2.259999990463257,2.380000114440918,2.240000009536743,2.380000114440918,403000.0
2025-12-09,,,,,,2.3499999046325684,2.390000104904175,2.234999895095825,2.2699999809265137,350800.0
2025-12-10,,,,,,2.2100000381469727,2.25,2.109999895095825,2.25,755800.0
2025-12-11,,,,,,2.200000047683716,2.2200000286102295,2.0899999141693115,2.200000047683716,407700.0
2025-12-12,,,,,,2.069999933242798,2.23799991607666,2.059999942779541,2.190000057220459,595700.0
2025-12-15,,,,,,1.9800000190734863,2.109999895095825,1.9800000190734863,2.0999999046325684,556700.0
2025-12-16,,,,,,2.0999999046325684,2.140000104904175,1.9600000381469727,2.0,696600.0
2025-12-17,,,,,,2.2799999713897705,2.4100000858306885,2.109999895095825,2.119999885559082,1090400.0
2025-12-18,,,,,,2.180000066757202,2.440000057220459,2.174999952316284,2.440000057220459,621100.0
2025-12-19,,,,,,2.369999885559082,2.4100000858306885,2.200000047683716,2.200000047683716,547100.0
2025-12-22,,,,,,2.4100000858306885,2.5199999809265137,2.299999952316284,2.369999885559082,780500.0
2025-12-23,,,,,,2.380000114440918,2.430000066757202,2.3097000122070312,2.380000114440918,163944.0
