Date,Close,High,Low,Open,Volume,"('Close', 'INEO')","('High', 'INEO')","('Low', 'INEO')","('Open', 'INEO')","('Volume', 'INEO')"
2025-11-21,,,,,,0.6600000262260437,0.7300000190734863,0.6510000228881836,0.7200000286102295,13000.0
2025-11-24,,,,,,0.6729999780654907,0.7139999866485596,0.628000020980835,0.628000020980835,6200.0
2025-11-25,,,,,,0.7099999785423279,0.7099999785423279,0.652999997138977,0.6729999780654907,7000.0
2025-11-26,,,,,,0.699999988079071,0.7350000143051147,0.699999988079071,0.7350000143051147,3400.0
2025-11-28,,,,,,0.7049999833106995,0.7049999833106995,0.6909999847412109,0.6909999847412109,3700.0
2025-12-01,,,,,,0.6840000152587891,0.6899999976158142,0.6589999794960022,0.6899999976158142,6900.0
2025-12-02,,,,,,0.7149999737739563,0.75,0.6840000152587891,0.75,9700.0
2025-12-03,,,,,,0.6549999713897705,0.6600000262260437,0.6240000128746033,0.6549999713897705,11700.0
2025-12-04,,,,,,0.6620000004768372,0.7070000171661377,0.6620000004768372,0.6620000004768372,8000.0
2025-12-05,,,,,,0.6600000262260437,0.6899999976158142,0.6600000262260437,0.6759999990463257,7400.0
2025-12-08,,,,,,0.7549999952316284,0.7799999713897705,0.6600000262260437,0.6700000166893005,78800.0
2025-12-09,,,,,,0.8040000200271606,0.8100000023841858,0.75,0.7799999713897705,20300.0
2025-12-10,,,,,,0.7900000214576721,0.8259999752044678,0.7699999809265137,0.8259999752044678,17300.0
2025-12-11,,,,,,0.7730000019073486,0.8190000057220459,0.75,0.8190000057220459,82000.0
2025-12-12,,,,,,0.6499999761581421,0.7599999904632568,0.5899999737739563,0.7599999904632568,29600.0
2025-12-15,,,,,,0.6600000262260437,0.699999988079071,0.6499999761581421,0.6499999761581421,10100.0
2025-12-16,,,,,,0.6399999856948853,0.7099999785423279,0.6000000238418579,0.6259999871253967,19000.0
2025-12-17,,,,,,0.5879999995231628,0.6679999828338623,0.5879999995231628,0.6679999828338623,22800.0
2025-12-18,,,,,,0.5199999809265137,0.5669999718666077,0.4819999933242798,0.550000011920929,62800.0
2025-12-19,,,,,,0.5189999938011169,0.5189999938011169,0.48899999260902405,0.5,25700.0
2025-12-22,,,,,,0.5239999890327454,0.6980000138282776,0.5040000081062317,0.5059999823570251,644900.0
2025-12-23,,,,,,0.5292999744415283,0.6200000047683716,0.5231999754905701,0.5699999928474426,169818.0
