Date,Close,High,Low,Open,Volume,"('Close', 'FIG')","('High', 'FIG')","('Low', 'FIG')","('Open', 'FIG')","('Volume', 'FIG')"
2025-09-25,54.38999938964844,55.119998931884766,52.45000076293945,53.880001068115234,6701500.0,,,,,
2025-09-26,52.90999984741211,54.38999938964844,52.130001068115234,53.81999969482422,7584500.0,,,,,
2025-09-29,53.150001525878906,54.29999923706055,52.63999938964844,54.060001373291016,5645700.0,,,,,
2025-09-30,51.869998931884766,54.5,51.34000015258789,53.650001525878906,7998400.0,,,,,
2025-10-01,50.29999923706055,52.290000915527344,49.52999877929688,51.27999877929688,11446300.0,,,,,
2025-10-02,51.90999984741211,52.45000076293945,51.119998931884766,51.16999816894531,6991100.0,,,,,
2025-10-03,53.040000915527344,56.09000015258789,52.33000183105469,52.5,11309000.0,,,,,
2025-10-06,56.959999084472656,61.75,51.09999847412109,53.459999084472656,28006300.0,,,,,
2025-10-07,60.84000015258789,64.16999816894531,58.77999877929688,61.59999847412109,25145800.0,,,,,
2025-10-08,71.08000183105469,71.4800033569336,62.52000045776367,63.0,27356500.0,,,,,
2025-10-09,67.94000244140625,70.79000091552734,67.14800262451172,70.16000366210938,11430500.0,,,,,
2025-10-10,61.060001373291016,70.4000015258789,60.7599983215332,69.66999816894531,16558800.0,,,,,
2025-10-13,64.27999877929688,65.47000122070312,61.36000061035156,63.0,8221800.0,,,,,
2025-10-14,60.81999969482422,62.75,60.49100112915039,62.0,7166700.0,,,,,
2025-10-15,63.81999969482422,65.5,60.880001068115234,62.220001220703125,10656800.0,,,,,
2025-10-16,57.790000915527344,67.68000030517578,57.43000030517578,65.1500015258789,16694300.0,,,,,
2025-10-17,56.84000015258789,57.98699951171875,54.09999847412109,57.0,7511100.0,,,,,
2025-10-20,,,,,,55.709999084472656,58.58000183105469,54.0,58.18000030517578,7895600.0
2025-10-21,,,,,,55.709999084472656,57.25,54.91999816894531,55.880001068115234,5368200.0
2025-10-22,,,,,,52.810001373291016,54.849998474121094,51.099998474121094,54.720001220703125,8750200.0
2025-10-23,,,,,,53.349998474121094,53.68000030517578,52.0,53.36000061035156,3545800.0
2025-10-24,,,,,,53.36000061035156,55.47999954223633,53.0,54.54999923706055,4439800.0
2025-10-27,,,,,,53.13999938964844,55.27000045776367,52.72999954223633,54.47999954223633,4333200.0
2025-10-28,,,,,,51.88999938964844,54.75,51.81999969482422,54.75,4810100.0
2025-10-29,,,,,,50.810001373291016,52.63999938964844,50.20600128173828,52.099998474121094,5824500.0
2025-10-30,,,,,,48.84000015258789,50.41999816894531,48.68000030517578,50.06999969482422,6417400.0
2025-10-31,,,,,,49.84000015258789,50.29999923706055,46.880001068115234,48.470001220703125,8199000.0
2025-11-03,,,,,,48.16999816894531,50.040000915527344,47.43000030517578,49.95000076293945,8654500.0
2025-11-04,,,,,,45.810001373291016,48.689998626708984,45.439998626708984,46.349998474121094,7701200.0
2025-11-05,,,,,,44.0099983215332,46.540000915527344,43.79999923706055,46.119998931884766,14285500.0
2025-11-06,,,,,,45.97999954223633,46.790000915527344,43.0,45.81999969482422,20916700.0
2025-11-07,,,,,,44.25,45.02000045776367,43.0,44.52000045776367,32071000.0
2025-11-10,,,,,,44.41999816894531,44.83399963378906,42.2400016784668,44.75,12845100.0
2025-11-11,,,,,,44.47999954223633,44.97999954223633,42.900001525878906,43.83000183105469,9644500.0
2025-11-12,,,,,,44.0,45.41999816894531,43.40999984741211,44.2400016784668,5309000.0
2025-11-13,,,,,,40.560001373291016,43.314998626708984,40.02000045776367,43.209999084472656,10436000.0
2025-11-14,,,,,,38.529998779296875,41.23899841308594,38.529998779296875,40.0,8574100.0
2025-11-17,,,,,,37.380001068115234,38.529998779296875,36.560001373291016,37.79999923706055,14106700.0
2025-11-18,,,,,,36.7599983215332,37.32500076293945,35.720001220703125,36.47999954223633,9129200.0
2025-11-19,,,,,,35.7400016784668,36.70000076293945,35.5,36.59000015258789,6637100.0
2025-11-20,,,,,,33.56999969482422,36.89400100708008,33.41999816894531,36.40999984741211,8622500.0
2025-11-21,,,,,,34.310001373291016,34.560001373291016,32.83000183105469,33.54999923706055,7307300.0
2025-11-24,,,,,,35.470001220703125,35.71500015258789,33.349998474121094,34.369998931884766,7173900.0
2025-11-25,,,,,,35.5,35.630001068115234,33.5,35.0099983215332,5388300.0
2025-11-26,,,,,,36.130001068115234,36.45000076293945,34.81999969482422,35.599998474121094,4800500.0
2025-11-28,,,,,,35.970001220703125,36.54999923706055,35.599998474121094,36.2599983215332,2927800.0
2025-12-01,,,,,,35.689998626708984,36.099998474121094,34.2599983215332,35.099998474121094,6044600.0
2025-12-02,,,,,,36.18000030517578,36.86000061035156,35.83000183105469,36.099998474121094,5073000.0
2025-12-03,,,,,,37.369998931884766,37.5,35.32500076293945,36.279998779296875,4053100.0
2025-12-04,,,,,,38.709999084472656,39.150001525878906,36.70000076293945,37.31999969482422,6476100.0
2025-12-05,,,,,,37.970001220703125,38.83300018310547,37.400001525878906,38.400001525878906,5004800.0
2025-12-08,,,,,,37.650001525878906,38.06800079345703,36.63999938964844,38.0,4985400.0
2025-12-09,,,,,,38.470001220703125,39.0099983215332,36.9900016784668,37.31999969482422,4096800.0
2025-12-10,,,,,,39.2599983215332,40.279998779296875,38.12699890136719,38.349998474121094,6343600.0
2025-12-11,,,,,,38.689998626708984,38.90999984741211,37.810001373291016,38.90999984741211,4020600.0
2025-12-12,,,,,,36.06999969482422,38.68000030517578,36.0099983215332,38.66999816894531,5021800.0
2025-12-15,,,,,,35.08000183105469,35.90999984741211,33.92499923706055,35.810001373291016,7219400.0
2025-12-16,,,,,,35.939998626708984,36.18000030517578,34.65999984741211,34.65999984741211,4747800.0
2025-12-17,,,,,,37.36000061035156,37.79999923706055,35.856998443603516,36.0,6076500.0
2025-12-18,,,,,,36.9900016784668,38.4900016784668,36.56999969482422,37.880001068115234,5574400.0
2025-12-19,,,,,,39.47999954223633,39.5,37.43600082397461,37.70000076293945,5513900.0
2025-12-22,,,,,,39.25,40.18000030517578,38.82099914550781,40.0,4561500.0
2025-12-23,,,,,,37.845001220703125,38.869998931884766,37.40999984741211,38.599998474121094,888151.0
